LGA_CODE_2016,NG_NNI_Mng,NG_NNI_Pro,NG_NNI_TecTW,NG_NNI_CoPSW,NG_NNI_ClAW,NG_NNI_SWks,NG_NNI_MaOpDv,NG_NNI_Lab,NG_NNI_IDNS,NG_NNI_Tot,NG_1_149_Mng,NG_1_149_Pro,NG_1_149_TecTW,NG_1_149_CoPSW,NG_1_149_ClAW,NG_1_149_SWks,NG_1_149_MaOpDv,NG_1_149_Lab,NG_1_149_IDNS,NG_1_149_Tot,NG_150_299_Mng,NG_150_299_Pro,NG_150_299_TecTW,NG_150_299_CoPSW,NG_150_299_ClAW,NG_150_299_SWks,NG_150_299_MaOpDv,NG_150_299_Lab,NG_150_299_IDNS,NG_150_299_Tot,NG_300_399_Mng,NG_300_399_Pro,NG_300_399_TecTW,NG_300_399_CoPSW,NG_300_399_ClAW,NG_300_399_SWks,NG_300_399_MaOpDv,NG_300_399_Lab,NG_300_399_IDNS,NG_300_399_Tot,NG_400_499_Mng,NG_400_499_Pro,NG_400_499_TecTW,NG_400_499_CoPSW,NG_400_499_ClAW,NG_400_499_SWks,NG_400_499_MaOpDv,NG_400_499_Lab,NG_400_499_IDNS,NG_400_499_Tot,NG_500_649_Mng,NG_500_649_Pro,NG_500_649_TecTW,NG_500_649_CoPSW,NG_500_649_ClAW,NG_500_649_SWks,NG_500_649_MaOpDv,NG_500_649_Lab,NG_500_649_IDNS,NG_500_649_Tot,NG_650_799_Mng,NG_650_799_Pro,NG_650_799_TecTW,NG_650_799_CoPSW,NG_650_799_ClAW,NG_650_799_SWks,NG_650_799_MaOpDv,NG_650_799_Lab,NG_650_799_IDNS,NG_650_799_Tot,NG_800_999_Mng,NG_800_999_Pro,NG_800_999_TecTW,NG_800_999_CoPSW,NG_800_999_ClAW,NG_800_999_SWks,NG_800_999_MaOpDv,NG_800_999_Lab,NG_800_999_IDNS,NG_800_999_Tot,NG_1000_1249_Mng,NG_1000_1249_Pro,NG_1000_1249_TecTW,NG_1000_1249_CoPSW,NG_1000_1249_ClAW,NG_1000_1249_SWks,NG_1000_1249_MaOpDv,NG_1000_1249_Lab,NG_1000_1249_IDNS,NG_1000_1249_Tot,NG_1250_1499_Mng,NG_1250_1499_Pro,NG_1250_1499_TecTW,NG_1250_1499_CoPSW,NG_1250_1499_ClAW,NG_1250_1499_SWks,NG_1250_1499_MaOpDv,NG_1250_1499_Lab,NG_1250_1499_IDNS,NG_1250_1499_Tot,NG_1500_1749_Mng,NG_1500_1749_Pro,NG_1500_1749_TecTW,NG_1500_1749_CoPSW,NG_1500_1749_ClAW,NG_1500_1749_SWks,NG_1500_1749_MaOpDv,NG_1500_1749_Lab,NG_1500_1749_IDNS,NG_1500_1749_Tot,NG_1750_1999_Mng,NG_1750_1999_Pro,NG_1750_1999_TecTW,NG_1750_1999_CoPSW,NG_1750_1999_ClAW,NG_1750_1999_SWks,NG_1750_1999_MaOpDv,NG_1750_1999_Lab,NG_1750_1999_IDNS,NG_1750_1999_Tot,NG_2000_2999_Mng,NG_2000_2999_Pro,NG_2000_2999_TecTW,NG_2000_2999_CoPSW,NG_2000_2999_ClAW,NG_2000_2999_SWks,NG_2000_2999_MaOpDv,NG_2000_2999_Lab,NG_2000_2999_IDNS,NG_2000_2999_Tot,NG_3000mo_Mng,NG_3000mo_Pro,NG_3000mo_TecTW,NG_3000mo_CoPSW,NG_3000mo_ClAW,NG_3000mo_SWks,NG_3000mo_MaOpDv,NG_3000mo_Lab,NG_3000mo_IDNS,NG_3000mo_Tot,NG_PINS_Mng,NG_PINS_Pro,NG_PINS_TecTW,NG_PINS_CoPSW,NG_PINS_ClAW,NG_PINS_SWks,NG_PINS_MaOpDv,NG_PINS_Lab,NG_PINS_IDNS,NG_PINS_Tot,NG_Tot_Mng,NG_Tot_Pro,NG_Tot_TecTW,NG_Tot_CoPSW,NG_Tot_ClAW,NG_Tot_SWks,NG_Tot_MaOpDv,NG_Tot_Lab,NG_Tot_IDNS,NG_Tot_Tot,SG_NNI_Mng,SG_NNI_Pro,SG_NNI_TecTW,SG_NNI_CoPSW,SG_NNI_ClAW,SG_NNI_SWks,SG_NNI_MaOpDv,SG_NNI_Lab,SG_NNI_IDNS,SG_NNI_Tot,SG_1_149_Mng,SG_1_149_Pro,SG_1_149_TecTW,SG_1_149_CoPSW,SG_1_149_ClAW,SG_1_149_SWks,SG_1_149_MaOpDv,SG_1_149_Lab,SG_1_149_IDNS,SG_1_149_Tot,SG_150_299_Mng,SG_150_299_Pro,SG_150_299_TecTW,SG_150_299_CoPSW,SG_150_299_ClAW,SG_150_299_SWks,SG_150_299_MaOpDv,SG_150_299_Lab,SG_150_299_IDNS,SG_150_299_Tot,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot
LGA18230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,14,0,3,0,0,3,0,0,4,0,15,0,4,0,3,15,0,0,0,0,20,0,10,0,0,16,5,0,0,0,32,5,13,0,4,29,0,0,0,0,54,4,25,0,3,33,0,0,0,4,68,4,14,7,3,22,0,0,0,3,50,0,15,0,0,3,0,0,0,0,25,11,15,0,4,3,0,0,0,0,29,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,27,98,13,22,139,6,3,11,7,330,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,7,0,18,0,0,0,0,0,28,0,10,0,20,7,0,0,0,0,36
LGA18250,0,3,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,10,0,3,0,3,12,0,0,0,0,15,0,5,0,0,7,0,0,0,0,11,0,12,0,0,12,0,0,0,0,22,0,31,7,0,20,0,3,0,0,59,0,16,3,3,31,9,3,0,0,67,3,61,3,0,79,11,13,0,0,170,11,86,13,3,96,6,4,0,0,215,15,103,11,0,62,7,0,0,0,207,23,112,10,3,45,0,3,0,0,202,13,108,8,0,21,0,0,0,5,159,73,132,5,0,26,4,0,0,0,241,38,55,0,0,8,0,0,0,0,109,0,3,0,0,3,0,0,0,0,12,186,742,70,17,424,40,27,3,8,1513,3,5,0,0,0,0,0,0,0,15,0,7,0,12,3,0,0,0,0,29,0,16,0,21,16,0,0,4,0,53,0,24,3,32,0,0,0,7,0,63
LGA18350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,0,0,12,0,5,0,0,8,3,0,0,0,18,0,0,0,0,6,3,4,0,0,13,0,3,0,0,10,6,0,0,0,22,0,7,0,0,8,0,0,3,3,23,0,6,0,0,6,0,0,0,0,13,0,4,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,38,0,5,54,12,6,3,4,131,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,12,0,3,0,7,3,0,0,0,0,15,0,9,0,14,5,0,3,3,0,26
LGA18400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,3,4,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,26,12,3,13,4,0,3,0,74,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,11,0,9,0,5,4,0,0,0,0,26
LGA18450,0,3,0,0,0,0,0,0,0,6,0,66,0,6,28,0,0,3,3,108,3,92,0,11,30,3,0,7,8,153,4,63,0,11,36,3,3,3,8,129,3,101,9,7,65,4,0,6,3,204,5,130,7,13,142,8,3,3,3,313,9,111,11,10,180,6,6,11,0,340,21,139,14,4,239,9,14,0,6,444,24,149,35,13,376,6,8,0,20,641,40,217,44,16,371,0,4,0,13,718,64,297,42,13,152,0,5,0,13,591,56,234,6,5,52,0,0,0,7,360,129,452,7,8,48,3,0,0,3,644,74,119,0,0,5,0,0,0,0,200,5,19,0,0,11,0,0,0,0,33,432,2194,197,121,1727,60,45,34,85,4888,0,10,0,0,3,0,0,3,4,20,0,12,0,24,4,0,0,9,0,53,0,23,4,51,24,3,7,12,0,122,0,49,4,57,31,3,0,16,4,163
LGA18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8,12,0,0,5,7,3,0,0,0,28,25,4,4,9,4,0,0,4,0,48,16,4,4,27,0,3,0,0,4,57,21,9,12,34,11,3,0,0,0,93,31,14,13,48,10,0,0,0,0,112,39,13,10,24,3,0,0,0,3,91,38,13,3,20,6,0,0,0,0,78,58,26,3,12,6,0,0,0,0,105,18,6,0,0,0,0,0,0,0,26,0,0,0,3,0,0,0,0,0,4,260,88,54,194,41,12,0,8,9,665,0,0,0,0,0,0,0,0,0,3,0,3,0,13,0,0,0,0,0,19,0,0,0,27,0,0,0,0,0,25,0,9,0,10,3,0,0,0,0,21
LGA18710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,3,0,3,17,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19499,0,0,0,0,25,0,0,0,0,26,0,19,0,4,53,0,0,0,0,83,0,25,3,3,78,3,0,0,3,116,0,23,0,3,56,3,0,0,0,92,0,15,3,4,52,0,4,0,3,79,0,17,9,14,58,0,5,3,0,108,3,11,0,29,42,3,8,0,3,106,5,32,10,18,38,10,11,0,3,129,9,27,21,26,36,0,6,3,6,139,8,21,22,26,24,0,5,3,3,119,16,39,28,14,25,0,3,0,0,131,8,25,13,17,11,0,3,0,0,70,30,35,17,11,10,0,0,0,0,110,11,16,3,4,0,0,0,0,0,31,0,3,0,0,0,0,0,0,3,10,94,303,132,191,527,19,40,16,26,1349,0,4,0,5,4,0,0,0,0,16,3,29,0,20,3,0,3,5,0,61,0,45,7,42,4,0,4,13,0,121,3,60,3,79,18,0,4,11,0,174
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,3,15,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,4,3,0,0,0,0,9,0,3,0,11,0,0,0,3,0,16
LGA20260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,4,4,0,0,0,0,5,0,7,0,4,6,0,0,0,0,17,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,15,22,0,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,0,4,0,4,3,6,3,0,0,5,0,21
LGA20570,0,0,0,0,4,0,0,0,0,4,0,6,3,3,5,0,0,0,0,18,0,18,0,8,8,0,0,0,0,37,0,12,3,11,4,3,0,0,0,36,0,19,0,7,19,5,0,7,0,60,3,42,0,3,33,4,0,11,0,96,3,44,3,7,52,3,3,9,3,135,3,59,7,9,97,3,3,8,0,186,15,70,10,27,157,3,3,3,4,293,17,73,11,12,104,0,7,0,7,221,30,145,7,6,49,0,0,0,5,252,26,81,3,0,9,0,0,0,0,126,48,96,0,0,9,0,0,0,5,162,25,18,0,3,0,0,0,0,0,40,0,0,0,0,3,0,0,3,0,9,174,691,51,108,557,18,17,46,21,1685,0,3,0,0,4,0,0,0,0,12,0,12,0,14,8,0,0,0,0,32,0,29,4,20,19,0,0,6,0,76,0,46,10,56,24,0,3,22,0,155
LGA20660,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,6,4,0,0,0,0,12,0,6,0,5,5,0,0,0,0,17,0,3,3,11,7,3,0,3,0,28,0,5,5,3,14,5,0,0,0,33,8,15,38,24,16,3,11,0,0,122,8,19,42,35,43,3,3,0,7,160,14,24,51,20,78,0,11,0,6,204,17,47,39,40,72,3,0,0,5,218,36,78,33,38,22,0,0,0,4,217,31,45,19,21,5,0,0,0,3,124,60,57,8,9,8,0,0,0,3,143,8,22,0,0,0,0,0,0,0,32,0,0,0,4,3,0,0,0,0,6,191,321,235,209,275,18,28,4,36,1318,0,10,4,3,0,0,0,0,0,21,0,16,6,25,7,0,0,0,0,56,3,56,5,36,31,0,0,6,0,138,0,73,14,38,53,0,0,6,0,187
LGA20740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8,0,0,0,0,6,0,0,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,0,0,10,0,0,0,0,11,3,0,0,0,16,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,14,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,3,46,4,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,11,0,13,0,0,0,0,0,28,0,7,0,10,3,0,0,3,0,29
LGA20830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,3,0,0,3,0,0,0,0,5,0,3,0,0,9,0,0,0,0,14,0,0,0,0,6,3,0,0,0,8,0,0,0,0,7,4,0,0,0,12,0,4,4,0,7,0,0,0,0,18,0,4,0,0,7,0,0,0,0,20,0,0,0,4,4,0,0,0,0,15,0,10,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,4,12,56,10,0,3,0,127,0,3,0,4,0,0,0,0,0,4,0,9,0,6,3,0,0,0,0,24,0,11,0,14,4,0,0,3,0,30,0,10,0,15,9,0,0,7,0,44
LGA20910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,10,0,6,0,3,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,11,0,3,0,0,3,0,0,0,0,7,0,3,0,0,7,6,0,0,0,19,0,4,0,0,14,3,0,0,0,23,0,3,0,0,12,0,0,0,0,22,3,8,0,0,4,0,0,0,0,15,0,7,0,0,3,0,0,0,0,12,0,6,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,55,0,9,58,10,0,0,6,162,3,0,0,0,0,0,0,0,0,3,0,9,0,4,0,0,0,3,0,22,0,7,0,16,4,0,0,3,0,39,0,19,8,22,3,0,0,0,0,53
LGA21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,3,4,3,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,7,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4,9,22,3,0,4,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,10
LGA21110,0,5,0,0,3,0,0,0,0,11,0,17,0,6,9,0,0,0,0,31,0,32,0,3,12,4,0,0,3,60,0,44,8,0,14,0,0,3,0,71,3,53,3,0,11,7,0,0,0,69,0,117,7,3,24,4,0,0,5,157,3,87,3,5,53,0,0,0,0,159,13,107,12,8,77,0,0,0,3,220,17,160,14,12,112,3,0,3,0,330,28,192,32,16,114,3,0,3,3,383,60,274,24,5,49,0,0,0,5,419,56,164,3,7,10,0,0,0,3,242,78,345,3,4,19,0,0,0,3,454,63,125,0,0,4,0,0,0,0,196,0,7,0,3,8,0,0,0,3,21,332,1721,95,80,526,22,7,15,25,2824,0,9,0,0,0,0,0,0,0,7,7,15,9,13,4,0,0,3,0,43,0,23,0,20,12,0,0,0,0,60,0,24,7,26,12,0,0,4,0,64
LGA21180,0,0,0,0,6,0,0,0,0,9,0,10,0,7,6,0,0,0,0,21,0,6,0,0,14,0,0,3,0,30,0,9,0,0,15,0,0,0,0,29,0,8,3,6,28,8,3,0,0,59,0,19,3,3,55,5,10,0,0,95,0,25,5,17,97,4,28,11,0,190,3,26,8,14,144,7,39,0,3,249,4,55,14,14,190,4,48,0,3,328,16,64,7,3,176,0,29,5,10,312,20,62,7,7,57,0,10,0,4,171,18,52,3,3,20,0,6,0,0,112,17,31,5,0,12,0,0,0,4,79,6,12,0,0,3,0,0,0,0,20,0,3,4,0,9,0,3,0,0,22,91,384,74,69,833,40,176,21,30,1720,0,3,0,0,0,0,0,0,0,7,0,8,0,14,4,0,0,0,0,22,0,25,3,19,6,0,0,0,0,52,3,31,15,42,16,0,0,9,0,120
LGA21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,16,0,6,0,3,0,0,0,3,0,12,0,3,0,8,0,0,0,3,0,16
LGA21370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,3,0,0,7,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,4,0,0,0,13,0,5,0,0,9,0,0,0,0,10,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,7,46,4,0,0,7,89,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,3,0,7,0,13,0,6,0,0,0,4,0,23,0,16,0,16,8,0,0,7,3,43
LGA21450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8,0,0,0,0,5,0,0,0,0,7,0,0,0,0,8,0,0,0,0,8,0,0,0,0,10,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,5,0,0,0,9,0,0,0,3,8,0,0,0,0,12,0,4,0,0,9,3,0,0,0,11,0,7,0,3,0,0,0,0,0,12,5,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,5,53,11,0,0,0,94,0,5,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,11,0,12,0,14,0,0,0,3,0,23,0,11,0,25,0,0,0,0,0,41
LGA21610,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,3,4,3,0,0,0,12,0,0,0,3,5,0,0,0,0,15,0,3,0,0,6,3,0,0,0,9,0,8,0,7,14,3,4,0,0,32,0,6,3,4,31,5,0,0,0,49,0,4,7,3,32,3,3,0,0,57,3,7,0,4,65,3,0,0,0,93,3,16,3,0,60,0,3,0,0,87,5,20,3,3,17,0,0,0,3,59,3,17,0,0,4,0,0,0,0,32,7,19,0,0,4,0,0,0,0,33,0,4,0,0,0,0,0,0,0,5,0,0,0,4,5,0,0,0,0,8,34,105,14,30,267,22,12,7,6,497,0,8,0,3,0,0,0,0,0,12,0,10,0,9,0,0,0,4,0,19,0,25,0,35,8,0,0,3,0,82,0,38,6,59,15,0,0,6,0,124
LGA21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,20,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,11
LGA21750,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,9,0,3,0,6,3,0,0,0,0,17,0,0,3,10,6,0,0,0,0,20,0,0,3,6,11,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6,3,4,0,3,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,18,5,29,47,3,0,3,0,112,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,5,0,3,0,7,3,0,0,3,0,15
LGA21830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,11,0,11,0,4,3,0,0,3,0,24,0,9,0,5,0,0,0,0,0,24
LGA21890,3,4,0,0,6,0,0,0,3,16,0,31,0,6,24,0,0,3,0,65,4,70,3,12,39,0,3,0,0,131,0,64,0,7,22,0,0,3,0,100,0,64,4,17,36,9,0,5,0,139,0,116,5,11,53,3,0,4,0,203,4,96,7,10,56,3,3,3,5,189,8,122,23,23,88,5,3,6,3,285,23,156,32,34,191,0,3,3,4,442,26,211,35,23,153,3,0,0,4,462,45,282,20,5,74,4,0,0,4,426,56,238,7,3,24,0,0,0,0,330,98,301,9,0,35,0,0,0,0,442,70,81,0,0,4,0,0,0,0,158,6,12,0,0,15,3,0,0,0,34,344,1850,145,164,817,34,12,26,21,3423,0,3,0,0,0,0,0,0,0,9,0,11,0,5,3,0,0,0,0,24,0,19,0,20,3,0,0,0,0,43,0,23,0,26,21,0,0,4,0,72
