LGA_CODE_2016,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000mo_Mng,Tot_3000mo_Pro,Tot_3000mo_TecTW,Tot_3000mo_CoPSW,Tot_3000mo_ClAW,Tot_3000mo_SWks,Tot_3000mo_MaOpDv,Tot_3000mo_Lab,Tot_3000mo_IDNS,Tot_3000mo_Tot,Tot_PINS_Mng,Tot_PINS_Pro,Tot_PINS_TecTW,Tot_PINS_CoPSW,Tot_PINS_ClAW,Tot_PINS_SWks,Tot_PINS_MaOpDv,Tot_PINS_Lab,Tot_PINS_IDNS,Tot_PINS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_IDNS,Tot_Tot_Tot
LGA10850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30,36,13,29,0,49,0,165
LGA10900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,9,0,10,9,27,25,67,173,545,82,451,40,313,13,1712
LGA10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,7,4,20,0,7,0,48
LGA11100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,7,3,3,6,0,3,10,40,58,152,321,318,243,919,145,375,62,2590
LGA11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,5,0,4,0,27
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA11250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,4,10,3,20,42,56,6,103,9,46,4,302
LGA11300,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,7,27,30,166,107,303,166,657,8,143,29,1607
LGA11350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,14,0,0,3,20,12,21,81,131,21,216,13,121,8,626
LGA11400,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,6,32,25,3,25,0,38,4,129
LGA11450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,8,0,7,4,5,3,47,40,107,394,461,153,786,51,442,34,2474
LGA11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,13,9,5,29,3,8,10,81,85,214,386,737,221,1486,94,665,65,3956
LGA11520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,11,6,6,0,3,3,38,56,196,154,564,254,812,42,269,43,2402
LGA11570,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,14,15,15,8,41,0,12,28,134,143,434,831,1179,584,2138,169,909,143,6536
LGA11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,0,11,3,9,0,42
LGA11650,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,3,3,19,24,0,55,0,20,15,147,133,313,972,1814,387,3245,219,1518,87,8680
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,11
LGA11720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,6,0,32,31,37,126,260,42,408,19,220,12,1146
LGA11730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,10,4,37,125,132,28,353,5,177,9,882
LGA11750,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,19,15,6,21,3,12,0,83
LGA11800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,0,5,17,43,46,53,207,391,97,729,28,367,37,1957
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,25,0,20,0,73
LGA12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,9,0,8,0,4,0,42
LGA12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,34,31,9,84,8,49,3,239
LGA12380,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,5,10,8,6,23,0,5,19,92,104,270,559,512,378,1392,199,605,109,4135
LGA12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,20,4,46,0,35,0,138
LGA12730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,9,30,34,4,82,0,34,0,196
LGA12750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,3,0,18,6,15,100,129,30,277,6,99,5,668
LGA12850,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,10,8,25,0,16,21,79,100,262,457,725,335,1362,164,593,107,4108
LGA12870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,7,6,54,59,10,76,7,51,3,276
LGA12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,6,46,32,3,75,0,36,3,202
LGA12930,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,5,3,19,0,18,3,3,9,68,57,357,278,820,332,1097,73,436,72,3521
LGA12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,6,15,3,18,3,17,3,65
LGA13010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,18,30,10,57,0,34,3,159
LGA13310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,3,18,10,26,119,137,32,267,7,106,11,718
LGA13340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,21,31,5,31,3,46,8,165
LGA13450,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,11,5,36,101,80,27,282,12,113,15,665
LGA13510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,6,3,30,35,3,64,0,34,8,187
LGA13550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,9,3,4,40,42,10,85,3,55,4,251
LGA13660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,4,0,13,0,11,0,53
LGA13800,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,6,6,3,14,0,3,7,33,34,98,348,418,97,595,43,368,24,2030
LGA13850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,9,0,14,3,55
LGA13910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,10,15,8,67,57,21,108,3,75,3,361
LGA14000,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,10,14,7,14,3,11,9,63,102,301,438,1207,244,1508,84,699,63,4638
LGA14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,31,24,158,25,37,8,23,7,315
LGA14170,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,11,3,3,13,16,11,11,0,4,8,63,115,359,556,1198,382,1234,118,567,81,4600
LGA14200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,10,8,29,56,46,13,127,10,66,11,364
LGA14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,12,17,3,13,0,19,0,77
LGA14350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,16,56,85,16,190,3,124,13,518
LGA14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,7,11,22,74,207,12,144,27,119,4,622
LGA14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,15,8,8,0,3,4,42,54,389,172,1189,238,627,72,368,32,3146
LGA14550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,21,19,3,50,6,22,0,129
LGA14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,13,13,5,21,0,6,0,65
LGA14650,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,7,22,3,45,0,12,6,100,98,220,594,1167,213,2113,139,967,48,5555
LGA14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,37,115,86,284,139,239,14,86,20,1025
LGA14750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,13,7,3,32,27,8,66,0,38,8,183
LGA14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,0,3,4,23,24,65,133,224,72,468,15,258,20,1281
LGA14870,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,9,3,21,67,92,22,100,5,87,7,411
LGA14900,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,7,0,3,0,10,0,8,11,8,8,24,5,10,18,84,138,319,494,857,408,1891,181,747,107,5133
LGA14920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,8,0,29,5,16,3,79
LGA14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,9,0,6,0,22
LGA15050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,9,0,34,35,101,290,357,129,827,64,436,26,2257
LGA15240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4,33,0,9,0,57,23,42,185,270,60,661,16,289,28,1572
LGA15270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,16,10,12,102,59,14,157,0,78,9,445
LGA15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,28,33,13,60,3,27,7,200
LGA15350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,20,65,101,328,62,187,8,69,11,855
LGA15520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,32,80,8,56,8,41,4,229
LGA15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,4,0,5,0,21,4,51
LGA15650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,16,11,14,124,44,19,134,9,78,8,453
LGA15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,3,4,42,49,13,82,3,75,3,285
LGA15750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,5,57,33,13,106,5,38,4,273
LGA15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,24,18,10,21,0,22,0,93
LGA15850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,27,3,21,0,8,0,81
LGA15900,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,11,0,3,15,16,8,19,0,15,14,103,122,629,778,1821,539,2039,153,1026,75,7174
LGA15950,0,7,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,5,7,14,6,13,0,0,17,58,119,553,244,979,558,667,60,301,91,3581
LGA15990,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,3,0,0,0,9,0,13,10,24,6,36,3,17,13,119,168,437,964,2251,493,2493,210,1151,86,8256
LGA16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,18,18,3,28,0,19,0,101
LGA16150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,15,0,5,3,30,17,54,180,267,46,431,18,199,21,1247
LGA16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,20,60,75,20,114,9,39,8,354
LGA16260,0,0,3,0,3,4,0,0,0,9,0,0,3,11,3,0,0,0,0,15,3,6,10,27,14,32,5,14,36,145,221,848,777,1504,1393,2055,208,822,211,8030
LGA16350,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,8,3,5,14,20,3,32,0,10,12,101,106,295,754,1057,368,1999,152,978,81,5786
LGA16380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,15,0,5,7,40,23,49,218,363,91,646,44,289,17,1738
LGA16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,6,6,31,29,52,239,325,62,611,31,337,24,1701
LGA16490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,0,7,0,6,4,26,19,37,218,283,98,372,24,186,13,1249
LGA16550,0,3,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,14,6,3,4,0,5,13,57,53,660,280,1007,325,630,66,417,57,3500
LGA16610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,11,14,49,58,20,140,12,93,3,392
LGA16650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,13,0,6,9,31,37,101,192,350,145,647,63,285,35,1856
LGA16700,0,4,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4,9,17,15,32,0,6,14,93,171,521,483,1329,681,1943,80,648,90,5936
LGA16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,13,0,3,0,25,23,63,200,345,58,807,50,302,15,1862
LGA16950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,22,0,12,4,58,39,75,323,424,86,804,32,369,30,2182
LGA17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,15,12,27,128,179,34,191,18,130,11,731
LGA17040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,3,20,14,17,70,131,26,142,20,93,9,524
LGA17080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,11,58,48,11,77,5,55,4,262
LGA17100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,3,0,3,17,47,155,151,159,147,458,73,168,35,1389
LGA17150,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,3,0,14,35,8,48,0,13,16,132,162,360,838,2016,388,2806,152,1100,79,7904
LGA17200,3,28,3,7,13,6,0,4,0,66,3,8,0,17,11,4,0,0,0,41,6,49,38,53,42,69,4,31,93,389,776,4363,2002,4919,4597,5547,356,2291,714,25577
LGA17310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,3,0,11,4,6,7,32,27,68,205,245,64,532,33,247,24,1439
LGA17350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,8,23,22,9,38,7,30,0,134
LGA17400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,13,8,6,27,0,21,0,76
LGA17420,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,4,8,27,0,43,5,8,12,106,150,549,582,1585,479,2565,111,858,80,6961
LGA17550,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,7,13,3,17,0,5,6,48,30,47,190,365,91,785,31,372,34,1954
LGA17620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,8,7,35,41,11,77,6,79,3,274
LGA17640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,17,32,6,48,0,25,3,138
LGA17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,15,3,8,0,13,3,56
LGA17750,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,4,7,0,15,3,3,3,38,49,137,435,668,122,874,32,311,36,2655
LGA17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0,16,0,13,0,54
LGA17900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,3,4,0,6,0,45
LGA17950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,3,0,11,3,4,0,29
LGA18020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,16,3,23,0,22,3,93
LGA18050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,10,0,0,3,24,68,176,183,543,198,1120,20,262,28,2601
LGA18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,18,0,8,4,51
LGA18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,21,22,0,35,0,13,3,98
LGA18230,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,6,0,0,10,0,6,3,32,22,49,218,242,64,457,10,182,18,1274
LGA18250,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,3,12,10,19,0,0,10,67,129,535,362,892,458,1647,71,409,67,4566
LGA18350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,6,3,32,22,50,165,323,37,469,13,290,16,1383
LGA18400,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,4,3,13,19,39,153,146,22,194,20,182,18,796
LGA18450,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,3,5,15,19,10,38,0,9,14,115,133,628,745,1698,530,2074,183,1028,98,7120
LGA18500,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,4,0,4,3,29,40,164,135,622,160,319,24,150,20,1632
LGA18710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,31,81,4,80,0,75,5,304
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,8
LGA19499,0,3,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,3,11,49,12,5,18,0,14,25,141,157,1043,3480,1392,250,563,188,964,154,8182
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
LGA20110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,13,10,6,39,69,6,103,8,72,0,310
LGA20260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,4,7,30,36,7,104,0,54,3,255
LGA20570,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,0,0,8,9,0,26,0,17,10,65,73,173,380,910,180,1412,41,600,58,3823
LGA20660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,20,6,23,0,4,4,70,67,192,303,808,231,1304,50,464,39,3462
LGA20740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,4,34,10,9,98,136,13,275,8,124,7,682
LGA20830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,10,0,14,3,37,29,27,148,240,51,349,10,319,17,1197
LGA20910,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,6,4,3,3,17,3,10,0,3,8,50,57,146,202,1056,232,802,45,323,32,2888
LGA21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,7,7,3,41,53,4,89,0,56,3,268
LGA21110,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,3,16,0,7,4,42,14,36,0,6,15,124,139,556,362,1939,621,1777,92,670,90,6249
LGA21180,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,0,4,17,11,0,53,3,14,15,115,126,220,465,633,280,1853,193,803,95,4669
LGA21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,18,3,31,0,53,0,119
LGA21370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,5,0,6,0,22,22,38,145,150,35,366,11,199,13,969
LGA21450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,17,0,6,10,53,42,57,267,396,100,899,58,482,23,2337
LGA21610,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,7,0,0,14,18,3,60,0,24,11,128,136,202,572,1198,297,3105,115,1155,78,6854
LGA21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,0,8,27,39,6,119,0,49,3,248
LGA21750,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,15,20,7,91,95,19,193,7,129,9,563
