LGA_CODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
LGA18450,25712,2241,1935,211,262,30369,67,3,5,0,0,78,398,33,38,15,9,488,68,12,6,0,0,86,34,9,9,0,4,47,44,0,0,0,0,49,403,48,39,9,3,494,112,4,9,4,0,133,48,9,12,0,3,73,45,12,6,0,0,66,378,51,14,4,3,455,39,0,3,0,0,45,82,7,4,3,0,99,28,7,3,0,0,38,58,17,10,0,0,87,184,45,36,4,4,271,14,3,0,0,0,18,58,9,7,4,3,82,72,20,33,10,5,135,53,4,7,0,0,73,46,7,3,0,0,55,55,18,16,3,3,87,454,45,46,9,4,556,80,5,3,0,3,94,147,3,0,0,0,155,38,5,4,0,0,49,15,4,0,0,0,20,122,27,15,0,3,168,92,3,0,0,4,101,66,0,10,0,0,79,61,21,26,3,0,113,1590,163,160,17,12,1938,116,11,5,0,3,133,147,16
LGA18500,3147,1008,640,119,46,4963,20,12,5,0,0,32,150,36,37,12,3,232,3,4,0,0,0,10,14,10,5,3,0,27,23,4,0,0,0,27,7,3,0,0,0,10,27,9,8,0,0,48,22,6,10,0,0,41,50,10,3,3,0,62,150,10,8,3,3,173,109,3,3,0,0,116,21,9,6,0,0,30,18,0,3,3,0,20,68,14,9,0,0,96,107,19,11,0,0,136,13,6,0,0,0,26,59,12,16,0,0,91,20,13,11,0,0,41,44,5,3,0,0,48,10,0,0,0,0,13,6,12,4,0,0,21,153,64,51,0,0,267,20,3,0,0,0,24,101,0,0,0,0,103,17,3,16,3,0,39,14,3,4,0,0,22,107,132,64,11,0,317,23,3,0,0,0,25,80,0,3,0,0,82,14,4,0,0,0,14,398,130,93,21,3,652,48,11,11,0,0,73,48,9
LGA18710,940,214,299,111,30,1590,0,3,0,0,0,5,6,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,15,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,3,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,11,0,0,0,0,11,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,35,10,13,6,0,69,6,0,0,0,0,11,3,0
LGA19399,151,33,76,27,3,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,3,0,0
LGA19499,42008,10592,23418,868,1360,78239,83,19,45,0,0,151,1159,535,1035,55,27,2817,170,62,96,6,3,338,90,40,68,3,3,204,215,72,78,10,11,380,120,60,60,5,3,243,131,51,119,5,0,309,141,68,148,6,6,372,169,46,156,8,0,378,544,158,421,11,15,1156,124,33,129,0,5,293,148,72,131,4,7,358,281,87,115,7,15,506,424,184,150,0,11,776,273,132,284,21,12,721,29,6,29,0,0,63,424,220,390,25,12,1074,645,417,666,27,62,1815,182,44,68,6,3,296,51,36,54,3,3,142,69,37,76,0,7,195,1583,333,742,26,47,2726,198,46,205,3,10,461,317,42,121,8,0,487,94,61,114,3,3,272,67,19,35,0,4,129,220,90,146,4,3,466,93,28,22,5,3,149,86,11,35,0,3,136,79,40,82,9,6,210,1973,637,1565,54,56,4294,146,34,96,0,5,276,413,138
LGA19799,42,3,13,0,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA20110,1295,233,298,104,33,1964,8,3,0,0,0,10,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,7,0,30,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,22,6,0,0,3,33,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,51,13,7,3,0,75,3,0,3,3,0,11,0,0
LGA20260,1747,194,241,126,24,2336,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,20,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,38,3,3,0,3,45,9,0,0,0,0,8,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,10,3,0,49,8,0,0,0,0,8,0,0
LGA20570,15897,1631,1304,222,217,19275,35,0,0,0,0,37,99,21,12,13,0,143,14,0,0,0,0,22,8,0,0,0,0,8,12,0,0,0,0,11,4,0,0,0,0,9,40,4,4,0,0,47,9,0,0,3,0,9,10,3,3,0,0,11,301,25,23,3,5,358,10,0,0,0,0,10,22,0,3,0,0,23,6,0,0,0,0,13,29,7,6,0,0,43,22,4,4,0,0,32,12,0,0,0,0,15,11,0,0,0,0,12,4,0,0,0,0,7,40,5,4,4,0,52,14,0,0,0,0,14,45,7,4,0,3,59,178,12,16,3,5,217,24,0,3,0,0,30,66,0,0,0,0,66,3,0,0,0,0,6,16,0,0,0,0,17,52,9,3,0,3,72,38,0,0,0,0,44,13,0,3,0,0,17,0,3,0,0,0,4,493,44,56,9,3,607,39,5,4,0,0,47,20,8
LGA20660,9088,1607,1091,119,127,12032,34,5,5,0,0,45,269,90,67,29,4,462,25,9,6,0,0,42,40,8,8,0,0,57,40,0,0,0,0,38,68,14,6,3,0,96,45,8,6,0,0,57,77,22,23,4,7,135,52,14,7,0,0,74,564,48,18,11,6,652,28,5,6,0,0,46,46,10,7,3,0,69,30,7,4,0,0,36,56,8,9,0,0,75,133,54,27,12,0,230,12,0,3,0,0,16,32,3,6,0,0,42,32,13,16,3,0,64,135,16,20,0,0,176,25,3,8,0,0,38,17,4,0,0,0,27,205,28,22,0,0,252,46,7,3,0,0,59,152,0,6,0,3,166,25,6,3,0,0,33,36,3,4,4,0,45,75,9,3,0,0,88,147,24,9,7,0,179,27,3,3,0,0,36,16,4,8,0,3,30,454,86,58,7,0,599,49,11,3,3,0,64,147,17
LGA20740,2620,429,718,133,73,3973,12,0,0,0,0,12,26,3,3,5,0,32,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,3,3,0,0,0,0,4,48,8,0,0,0,63,0,0,3,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,11,0,4,0,0,18,11,3,3,3,0,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,11,0,0,0,0,0,3,15,3,7,0,3,26,64,6,8,0,0,84,3,0,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,3,12,0,0,0,0,13,12,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,138,26,37,15,7,213,7,0,4,0,0,13,9,3
LGA20830,4413,743,1021,212,132,6513,8,0,0,0,0,9,7,7,4,0,0,21,3,3,0,0,0,9,4,0,0,0,0,5,4,0,0,0,0,5,3,0,0,0,0,3,11,3,6,3,0,29,0,0,0,0,0,0,4,0,3,0,0,7,73,11,3,0,0,89,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,8,0,3,0,0,11,14,5,0,12,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,3,15,3,11,0,0,35,83,16,10,7,0,112,3,0,0,0,0,3,10,0,0,0,0,10,0,0,6,0,3,11,0,0,0,0,0,3,20,4,0,0,0,28,33,7,0,0,0,38,3,0,0,0,0,3,0,0,0,0,0,0,142,30,49,9,3,232,12,0,0,0,0,15,4,0
LGA20910,5618,1730,1186,166,85,8787,25,11,4,0,0,38,203,51,46,18,0,316,9,0,4,0,0,13,12,14,3,0,0,30,26,3,0,0,0,34,6,3,0,0,0,15,35,14,6,3,0,66,52,20,15,5,4,88,39,7,0,0,0,50,578,37,15,0,5,639,42,3,3,0,0,48,17,3,4,0,0,21,5,3,5,0,0,14,46,11,4,0,0,62,81,18,17,4,0,124,26,5,0,0,0,31,24,5,4,0,0,32,15,10,10,0,0,33,76,19,5,7,0,101,0,3,4,0,0,10,17,6,4,3,0,30,218,71,37,0,3,325,60,0,0,0,0,63,89,4,0,0,0,94,23,15,10,4,0,59,24,9,3,0,0,29,85,53,16,7,0,161,191,11,3,0,0,205,29,3,3,0,0,38,17,4,4,0,0,31,471,176,95,10,7,762,47,15,11,0,0,66,92,3
LGA21010,1631,210,327,101,31,2309,0,0,0,0,0,0,6,4,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,3,23,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,3,0,0,14,10,0,5,0,0,21,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,43,3,5,0,3,55,0,0,3,0,0,3,0,0
LGA21110,15414,3043,1761,261,164,20639,60,14,9,0,0,92,794,336,142,114,5,1391,39,11,10,0,0,61,46,8,3,5,0,63,44,6,11,0,0,53,37,6,0,0,0,45,87,16,10,4,0,118,120,50,24,8,3,198,214,50,30,0,0,298,1430,107,43,16,4,1609,137,10,7,8,0,165,110,24,24,5,4,169,38,3,0,0,0,39,108,12,14,0,0,130,174,53,41,9,6,284,38,10,5,0,0,56,125,17,21,5,0,168,33,21,11,6,0,71,399,89,53,12,7,558,24,3,0,0,0,27,49,21,4,0,3,79,538,90,49,16,3,691,143,0,6,3,0,155,235,3,8,4,0,243,58,19,6,3,0,83,96,18,11,0,0,135,240,37,27,6,0,309,481,50,15,0,7,553,67,10,19,3,0,100,33,19,8,0,0,53,1233,208,144,17,9,1607,142,16,13,0,0,176,267,41
LGA21180,18440,1680,891,140,213,21369,31,0,0,0,0,35,447,72,57,27,7,603,123,49,20,6,3,202,85,32,20,3,0,143,162,7,11,0,0,181,233,63,37,3,4,342,114,19,11,3,3,146,149,45,27,3,4,226,82,5,3,0,0,98,1904,272,181,20,33,2411,94,14,0,0,0,108,111,15,3,0,0,127,129,20,14,3,3,173,109,14,3,3,0,129,330,79,38,8,15,478,23,3,3,0,0,31,54,3,3,0,0,64,97,43,39,0,6,187,151,19,14,3,3,180,241,45,30,3,3,325,40,3,0,0,0,42,965,34,16,3,11,1030,308,32,48,4,13,406,817,18,23,6,3,864,96,19,19,0,0,128,46,0,6,0,0,56,137,14,3,0,0,158,397,31,21,0,8,457,67,4,0,4,0,77,123,22,25,3,4,181,925,51,42,4,3,1030,76,3,7,0,0,83,1693,279
LGA21270,649,200,189,192,20,1258,3,0,0,0,0,3,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0
LGA21370,4980,715,900,293,117,7011,0,0,0,0,0,0,4,7,3,3,0,14,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,7,3,0,0,0,15,3,0,0,0,0,6,6,0,0,0,0,8,33,0,0,0,0,34,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,4,13,0,0,0,0,15,13,3,0,3,0,25,3,0,0,0,0,3,14,0,0,0,0,14,0,0,0,0,0,0,7,3,3,0,0,9,0,0,0,0,0,0,5,3,3,0,0,13,85,6,14,5,0,115,6,0,0,0,0,10,42,0,0,0,0,42,4,0,0,0,0,4,5,0,0,0,0,5,13,0,0,0,0,13,9,0,0,0,0,7,3,0,0,0,0,4,3,0,0,0,0,3,96,6,19,6,0,130,10,0,0,0,0,13,0,0
LGA21450,6112,1152,1020,181,120,8589,19,4,0,0,0,21,49,22,11,0,0,85,10,0,3,4,0,15,9,9,3,0,0,19,21,4,0,0,0,26,3,3,0,0,0,4,15,3,11,0,0,31,13,8,0,0,3,19,9,3,0,0,0,7,255,45,28,4,4,343,7,0,0,0,0,11,14,3,0,0,0,12,3,0,3,0,0,4,26,0,3,0,0,31,26,13,18,6,4,58,7,0,0,0,0,8,8,0,0,3,0,15,4,3,3,0,0,14,27,8,3,0,0,34,5,3,0,0,0,6,27,7,22,7,0,63,200,26,21,3,3,247,30,3,0,0,0,37,38,4,0,0,0,42,10,3,4,0,0,18,6,0,6,0,0,11,56,8,8,0,0,69,148,18,8,3,0,179,9,0,3,0,0,18,10,3,4,0,0,11,371,89,72,8,0,546,18,10,4,0,0,32,20,4
LGA21610,14262,2072,1705,224,165,18440,26,3,4,0,0,39,300,112,78,39,3,534,44,27,16,3,0,95,71,24,18,0,0,119,98,22,12,3,0,142,37,20,17,8,0,82,60,11,25,4,0,100,40,9,11,3,0,72,57,10,6,3,0,70,1196,325,202,32,24,1781,52,15,3,0,0,71,50,10,4,0,0,71,20,7,12,3,3,49,66,20,8,0,3,89,76,39,26,5,4,156,6,0,0,0,0,6,32,8,16,3,0,52,23,18,18,7,0,60,149,20,24,3,0,193,18,8,5,0,0,29,63,23,18,7,0,107,588,71,70,6,7,747,177,32,35,5,4,251,230,16,15,5,3,280,59,23,28,3,0,105,51,7,8,3,0,68,185,33,21,3,3,240,718,165,121,22,9,1038,53,3,8,0,5,67,34,14,11,5,0,68,910,176,143,19,14,1258,71,7,15,0,0,86,231,31
LGA21670,1288,135,222,69,32,1744,0,0,0,0,0,0,3,3,0,3,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,3,0,0,3,0,0,0,0,0,0,16,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,5,0,0,25,3,5,0,0,0,8,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,34,4,9,3,0,42,3,0,0,0,0,6,0,0
LGA21750,3115,335,617,141,69,4269,3,0,0,0,0,6,12,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,4,5,3,0,3,0,5,10,0,0,0,0,5,21,4,0,0,0,22,0,0,3,0,0,9,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,8,3,3,0,0,3,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,10,3,4,0,0,16,52,6,9,0,0,72,8,0,0,0,0,8,14,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,79,7,17,7,0,110,3,0,0,0,0,3,0,0
LGA21830,2145,322,704,202,78,3442,3,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,9,4,7,5,0,22,63,12,24,3,3,106,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,42,7,12,0,0,67,8,0,0,0,0,8,0,0
LGA21890,11241,1582,1285,114,169,14389,55,11,0,0,0,66,527,158,106,50,3,846,42,6,3,0,0,49,73,10,5,0,0,98,46,0,3,0,0,51,157,15,17,4,6,203,54,12,11,0,0,68,196,61,52,6,9,321,78,11,8,0,0,95,1070,97,93,12,5,1280,63,3,0,0,4,69,88,12,19,0,3,119,79,12,21,0,3,111,78,6,7,0,0,93,304,84,70,13,12,484,23,4,4,0,0,26,34,0,9,0,0,43,117,44,43,8,0,214,163,17,16,4,0,203,45,8,6,0,0,60,29,0,3,0,0,33,345,37,49,4,3,440,152,9,14,0,0,177,256,8,8,0,5,271,45,5,3,3,0,55,55,3,0,0,0,67,63,15,6,0,3,89,240,16,12,3,3,278,39,3,0,0,0,48,56,12,12,3,0,80,590,69,70,4,3,748,57,6,6,0,0,70,449,51
LGA22110,4707,636,940,249,136,6664,4,0,0,0,0,3,12,3,3,6,0,18,0,0,0,0,0,4,4,0,0,0,0,9,5,0,0,0,0,3,0,0,0,0,0,0,15,3,10,0,0,27,0,0,0,0,0,8,0,0,0,0,0,3,41,6,3,0,0,54,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,9,3,5,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,19,0,0,0,0,0,3,22,4,4,6,3,40,63,8,13,7,3,89,3,0,0,0,0,3,25,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,18,20,3,0,0,0,19,3,0,0,0,0,4,0,0,0,0,0,0,166,23,45,13,6,252,12,0,3,0,0,14,16,0
LGA22170,10612,1725,1379,172,154,14050,20,0,0,0,0,25,146,57,41,20,3,270,21,9,6,0,0,33,23,10,7,3,0,43,44,4,4,0,0,57,6,0,0,0,0,12,46,16,19,3,0,83,32,13,6,0,3,59,47,5,0,3,0,64,561,59,35,16,7,672,23,0,0,0,0,23,20,9,4,0,0,36,13,3,0,0,0,12,54,16,5,0,0,82,36,19,8,0,0,63,3,4,0,0,0,8,10,0,0,0,0,12,22,14,10,0,0,45,73,11,10,0,3,101,5,0,3,0,0,10,33,28,17,0,0,74,347,43,36,5,7,435,48,3,3,0,0,54,142,5,9,3,3,164,27,11,7,4,0,53,23,3,0,0,0,30,108,29,11,3,0,159,221,21,8,3,3,256,22,0,0,0,0,18,16,3,3,0,0,19,881,226,168,23,15,1321,42,5,4,0,0,56,125,14
LGA22250,1142,256,315,141,40,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,20,0,3,0,0,22,0,0,0,0,0,0,17,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,8,0,23,0,0,0,0,0,0,0,0
LGA22310,6621,1477,1142,115,80,9434,36,6,8,0,0,51,336,121,71,41,3,574,13,0,3,0,0,20,23,7,10,0,0,34,36,0,0,0,0,34,11,4,0,0,0,18,57,23,10,3,0,92,81,28,27,3,6,139,52,14,8,0,4,76,872,77,59,9,7,1032,58,8,10,3,0,72,36,7,9,0,0,49,5,0,0,0,0,14,63,7,6,0,5,82,67,15,15,3,0,96,28,8,12,0,0,42,82,14,14,7,0,114,19,12,3,0,0,37,117,31,17,0,0,170,9,0,3,0,0,10,21,5,5,0,3,31,251,40,43,4,7,351,56,4,7,0,0,65,143,3,0,0,0,148,47,30,38,5,0,127,36,15,11,0,0,51,166,124,68,8,4,368,261,24,15,3,4,306,39,3,3,9,0,56,17,4,0,0,0,29,497,90,119,8,5,722,99,18,9,0,0,128,142,11
