SA2_MAINCODE_2016,ET_NS_35_39_HW_0,ET_NS_35_39_HW_1_15,ET_NS_35_39_HW_16_24,ET_NS_35_39_HW_25_34,ET_NS_35_39_HW_35_39,ET_NS_35_39_HW_40,ET_NS_35_39_HW_41_48,ET_NS_35_39_HW_49mor,ET_NS_35_39_HW_NS,ET_NS_35_39_Tot,ET_NS_40_44_HW_0,ET_NS_40_44_HW_1_15,ET_NS_40_44_HW_16_24,ET_NS_40_44_HW_25_34,ET_NS_40_44_HW_35_39,ET_NS_40_44_HW_40,ET_NS_40_44_HW_41_48,ET_NS_40_44_HW_49mor,ET_NS_40_44_HW_NS,ET_NS_40_44_Tot,ET_NS_45_49_HW_0,ET_NS_45_49_HW_1_15,ET_NS_45_49_HW_16_24,ET_NS_45_49_HW_25_34,ET_NS_45_49_HW_35_39,ET_NS_45_49_HW_40,ET_NS_45_49_HW_41_48,ET_NS_45_49_HW_49mor,ET_NS_45_49_HW_NS,ET_NS_45_49_Tot,ET_NS_50_54_HW_0,ET_NS_50_54_HW_1_15,ET_NS_50_54_HW_16_24,ET_NS_50_54_HW_25_34,ET_NS_50_54_HW_35_39,ET_NS_50_54_HW_40,ET_NS_50_54_HW_41_48,ET_NS_50_54_HW_49mor,ET_NS_50_54_HW_NS,ET_NS_50_54_Tot,ET_NS_55_59_HW_0,ET_NS_55_59_HW_1_15,ET_NS_55_59_HW_16_24,ET_NS_55_59_HW_25_34,ET_NS_55_59_HW_35_39,ET_NS_55_59_HW_40,ET_NS_55_59_HW_41_48,ET_NS_55_59_HW_49mor,ET_NS_55_59_HW_NS,ET_NS_55_59_Tot,ET_NS_60_64_HW_0,ET_NS_60_64_HW_1_15,ET_NS_60_64_HW_16_24,ET_NS_60_64_HW_25_34,ET_NS_60_64_HW_35_39,ET_NS_60_64_HW_40,ET_NS_60_64_HW_41_48,ET_NS_60_64_HW_49mor,ET_NS_60_64_HW_NS,ET_NS_60_64_Tot,ET_NS_65_69_HW_0,ET_NS_65_69_HW_1_15,ET_NS_65_69_HW_16_24,ET_NS_65_69_HW_25_34,ET_NS_65_69_HW_35_39,ET_NS_65_69_HW_40,ET_NS_65_69_HW_41_48,ET_NS_65_69_HW_49mor,ET_NS_65_69_HW_NS,ET_NS_65_69_Tot,ET_NS_70_74_HW_0,ET_NS_70_74_HW_1_15,ET_NS_70_74_HW_16_24,ET_NS_70_74_HW_25_34,ET_NS_70_74_HW_35_39,ET_NS_70_74_HW_40,ET_NS_70_74_HW_41_48,ET_NS_70_74_HW_49mor,ET_NS_70_74_HW_NS,ET_NS_70_74_Tot,ET_NS_75ov_HW_0,ET_NS_75ov_HW_1_15,ET_NS_75ov_HW_16_24,ET_NS_75ov_HW_25_34,ET_NS_75ov_HW_35_39,ET_NS_75ov_HW_40,ET_NS_75ov_HW_41_48,ET_NS_75ov_HW_49mor,ET_NS_75ov_HW_NS,ET_NS_75ov_Tot,ET_NS_Tot_HW_0,ET_NS_Tot_HW_1_15,ET_NS_Tot_HW_16_24,ET_NS_Tot_HW_25_34,ET_NS_Tot_HW_35_39,ET_NS_Tot_HW_40,ET_NS_Tot_HW_41_48,ET_NS_Tot_HW_49mor,ET_NS_Tot_HW_NS,ET_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_15,Tot_15_19_HW_16_24,Tot_15_19_HW_25_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40,Tot_15_19_HW_41_48,Tot_15_19_HW_49mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_15,Tot_20_24_HW_16_24,Tot_20_24_HW_25_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40,Tot_20_24_HW_41_48,Tot_20_24_HW_49mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_15,Tot_25_29_HW_16_24,Tot_25_29_HW_25_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40,Tot_25_29_HW_41_48,Tot_25_29_HW_49mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_15,Tot_30_34_HW_16_24,Tot_30_34_HW_25_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40,Tot_30_34_HW_41_48,Tot_30_34_HW_49mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_15,Tot_35_39_HW_16_24,Tot_35_39_HW_25_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40,Tot_35_39_HW_41_48,Tot_35_39_HW_49mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_15,Tot_40_44_HW_16_24,Tot_40_44_HW_25_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40,Tot_40_44_HW_41_48,Tot_40_44_HW_49mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_15,Tot_45_49_HW_16_24,Tot_45_49_HW_25_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40,Tot_45_49_HW_41_48,Tot_45_49_HW_49mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_15,Tot_50_54_HW_16_24,Tot_50_54_HW_25_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40,Tot_50_54_HW_41_48,Tot_50_54_HW_49mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_15,Tot_55_59_HW_16_24,Tot_55_59_HW_25_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40,Tot_55_59_HW_41_48,Tot_55_59_HW_49mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_15,Tot_60_64_HW_16_24,Tot_60_64_HW_25_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40,Tot_60_64_HW_41_48,Tot_60_64_HW_49mor,Tot_60_64_HW_NS,Tot_60_64_Tot
206041122,14,6,5,5,29,22,8,23,33,150,9,4,6,9,24,23,11,29,33,138,3,12,5,7,17,28,13,25,24,129,7,9,9,6,18,17,3,15,26,108,3,9,9,11,20,17,3,24,33,123,8,3,3,6,10,7,3,7,19,73,3,3,0,7,4,0,0,7,15,35,3,3,0,0,0,3,0,0,18,28,0,3,3,3,0,0,0,3,35,50,83,104,121,92,206,217,66,151,383,1427,125,1608,644,244,268,160,48,49,183,3317,408,3547,3658,1989,3878,3360,1337,1185,549,19922,807,1727,3032,2076,9186,9195,3948,4369,634,34968,1826,1167,2341,2131,9846,11217,4129,5277,539,38462,1444,943,2182,2350,7398,9547,3605,5171,371,33009,702,769,1609,2050,5194,7464,3203,5128,287,26395,430,630,1173,1674,4362,5811,3022,4876,263,22241,385,543,773,1301,3611,4341,2278,3722,208,17165,353,508,714,983,2862,3097,1631,2574,188,12892,284,442,629,913,1854,1547,758,1274,102,7807
206041123,0,0,3,0,3,8,0,4,4,16,0,0,0,3,0,0,0,0,3,6,0,0,0,0,3,0,0,3,0,14,0,0,0,0,3,3,3,0,0,12,0,0,0,0,3,3,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,7,13,29,21,4,16,27,140,9,114,33,17,14,28,10,0,18,234,26,260,236,141,225,230,82,81,32,1323,56,168,249,213,616,536,254,289,57,2450,94,119,189,210,597,546,255,364,42,2404,54,90,192,170,413,389,219,339,25,1893,31,81,146,159,350,386,187,332,36,1704,41,76,129,131,309,378,160,311,20,1549,27,74,96,126,256,322,154,282,31,1370,23,43,74,111,238,240,132,214,17,1084,28,59,74,91,151,138,62,126,10,741
206041124,3,0,0,0,0,0,0,3,3,15,0,3,0,0,0,0,0,3,5,17,0,0,0,0,0,0,0,3,3,15,0,0,0,0,0,3,0,0,3,11,0,0,0,4,3,3,0,0,0,16,3,3,0,0,3,0,0,0,4,12,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,5,6,15,20,11,18,18,24,0,16,58,177,16,233,27,13,16,11,0,3,56,367,100,816,280,262,236,379,88,74,92,2324,152,472,328,534,711,1032,360,385,83,4060,351,301,437,488,778,1102,454,500,76,4488,253,266,517,502,648,819,342,443,47,3830,93,198,439,498,534,785,269,436,53,3300,88,149,360,423,463,629,256,430,42,2847,65,107,271,352,429,621,209,441,38,2538,74,100,229,347,374,525,166,379,28,2219,72,100,201,175,222,299,83,217,23,1379
206041125,0,0,4,0,3,0,0,3,3,10,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,4,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,5,3,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,9,3,9,18,3,12,16,86,5,116,30,16,13,3,5,0,9,200,37,170,138,160,187,231,64,40,40,1067,83,98,147,236,575,664,310,299,41,2451,171,90,185,216,616,823,339,361,41,2847,108,99,195,203,461,649,240,344,31,2330,66,64,169,208,331,520,212,342,29,1928,33,82,141,152,262,478,208,343,25,1720,27,58,92,140,233,382,132,296,14,1372,25,48,81,105,168,237,122,232,15,1035,27,61,60,89,119,157,59,115,11,708
206041126,4,0,4,0,3,0,0,4,9,21,0,0,0,4,0,9,0,3,5,28,5,0,0,0,5,0,3,0,6,22,0,0,3,0,3,9,0,3,0,19,0,0,3,3,0,0,0,3,8,21,0,0,0,0,3,0,0,0,7,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,21,19,35,18,31,38,12,19,71,267,22,382,207,96,60,55,14,10,38,876,114,716,1037,595,619,670,284,295,109,4441,158,313,668,563,1361,1583,736,864,116,6358,276,218,472,482,1462,1791,848,1087,116,6759,222,146,350,400,1046,1464,633,981,78,5311,103,130,291,343,731,1208,567,972,57,4413,84,79,190,262,661,980,559,872,50,3754,74,66,148,202,548,728,390,693,36,2896,71,84,115,175,429,493,249,448,30,2098,51,75,85,115,290,238,122,199,10,1179
206041127,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,0,0,0,0,9,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,4,3,3,7,14,41,0,6,0,3,3,3,0,3,3,25,7,20,29,9,35,33,17,21,8,174,3,12,29,29,76,120,54,55,9,382,25,17,29,31,91,123,79,90,7,483,19,3,24,34,110,131,58,100,18,486,26,13,22,30,95,119,82,103,9,499,23,17,14,31,134,170,77,110,3,572,32,14,14,27,122,144,66,100,15,524,17,8,15,22,105,115,62,96,11,446,24,6,12,19,47,86,29,57,3,282
206051128,0,0,0,0,0,3,0,0,5,14,0,0,3,0,4,4,0,0,0,12,0,0,0,0,0,0,0,3,3,16,4,0,0,0,0,0,3,3,4,22,0,0,3,0,0,0,0,3,6,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,4,7,6,19,12,13,23,5,16,30,132,8,184,45,23,22,17,4,4,8,317,43,248,218,136,244,285,124,98,40,1432,40,145,207,141,606,773,339,391,44,2691,91,101,155,164,554,833,339,503,38,2783,77,102,142,173,401,653,256,468,37,2307,38,83,133,142,280,495,235,437,17,1855,28,89,115,163,221,405,197,429,22,1676,24,71,82,129,164,295,148,334,30,1269,14,51,87,117,155,202,103,234,19,982,28,66,70,77,81,119,49,132,15,638
206051129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,12,3,46,9,0,3,0,0,0,3,74,3,61,34,27,40,35,10,10,3,227,6,27,34,42,43,36,26,35,11,263,11,23,26,39,54,69,27,54,5,306,5,30,27,33,35,40,19,45,3,240,10,35,30,32,31,42,14,45,0,246,7,46,29,40,33,42,25,54,0,266,3,23,28,33,23,26,12,43,0,197,4,19,22,31,20,15,19,40,3,165,0,23,23,27,13,23,3,17,0,136
206051130,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,9,39,3,99,19,4,8,4,3,4,0,138,16,83,95,54,68,67,33,31,7,458,27,48,75,69,122,141,68,79,19,645,33,49,72,55,118,141,71,127,15,675,26,27,57,49,90,127,59,124,6,556,12,49,51,56,58,102,45,102,4,488,11,27,37,59,67,94,40,103,10,446,9,23,28,44,43,74,31,100,9,364,6,26,34,44,48,77,25,64,6,334,10,31,25,42,27,47,14,43,4,243
206051131,0,3,0,6,4,3,0,3,8,22,0,0,0,0,3,3,3,0,4,20,0,0,0,0,0,5,0,3,7,23,0,0,0,0,0,3,0,3,0,11,0,0,0,0,4,0,0,3,3,16,0,3,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,5,10,15,16,26,32,14,26,46,189,7,75,27,12,22,33,8,15,19,217,32,164,191,100,332,393,136,117,45,1507,72,91,133,134,694,871,380,413,60,2857,119,74,138,136,790,1053,541,582,53,3490,77,67,120,183,634,910,468,662,47,3160,56,61,107,153,600,847,468,710,46,3052,51,48,80,148,501,733,440,696,47,2748,50,45,70,107,513,595,348,579,30,2338,44,50,54,102,424,450,253,400,26,1806,33,44,75,70,252,236,137,205,15,1071
206051132,0,0,0,0,0,3,3,7,0,12,0,0,0,0,4,4,3,3,0,15,0,0,0,4,6,5,0,0,4,17,0,0,0,0,0,0,0,3,6,10,0,0,0,3,0,0,0,0,4,15,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,3,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,13,12,7,14,34,13,25,31,154,15,152,75,31,41,32,7,7,27,386,49,365,365,258,425,476,226,174,57,2395,96,195,342,225,960,1375,562,560,73,4390,138,147,298,279,897,1364,611,718,64,4513,130,122,237,236,668,1000,457,693,30,3582,69,112,202,248,481,825,370,702,25,3032,38,104,162,219,378,636,316,630,38,2515,32,83,96,167,314,522,256,511,36,2017,28,78,103,158,278,332,168,387,33,1566,42,74,80,138,159,188,95,161,15,955
206051133,0,3,0,0,3,3,0,4,3,24,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,3,0,0,6,13,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,12,14,11,18,6,14,22,122,13,153,44,19,22,22,7,4,9,291,36,324,283,130,196,221,111,72,38,1409,45,160,280,214,528,587,261,252,41,2371,101,107,240,192,542,613,262,362,46,2464,59,119,180,174,347,448,211,298,25,1861,29,106,149,174,251,391,167,301,20,1593,26,91,119,190,274,294,158,304,20,1465,26,91,106,157,210,258,133,231,18,1230,30,72,86,114,165,174,100,186,11,928,25,77,88,118,110,114,51,106,10,695
206051134,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,4,0,7,3,26,5,88,17,6,0,3,4,0,0,129,10,110,86,43,25,35,23,17,4,353,13,58,78,60,80,93,52,45,9,483,11,41,48,45,81,82,34,77,7,421,6,49,29,45,38,76,22,57,6,327,5,39,32,50,59,59,24,64,12,343,11,43,36,26,44,49,21,77,8,301,6,25,30,31,28,40,16,59,5,247,5,30,24,30,23,32,10,42,6,193,4,22,17,28,14,31,5,20,3,150
206061135,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,4,5,0,6,4,10,16,56,8,143,19,15,13,12,3,3,7,217,19,229,133,104,89,71,42,22,12,739,25,79,97,74,194,158,80,76,16,797,27,55,94,77,185,162,86,115,9,809,24,53,70,71,116,103,58,82,11,584,12,52,67,74,103,89,60,97,12,567,9,63,70,75,104,120,67,110,9,623,12,47,55,85,85,94,44,123,6,543,8,47,43,62,85,74,47,82,3,462,14,28,54,51,64,71,28,64,4,386
206061136,0,0,0,0,0,0,0,0,0,10,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,3,0,4,0,7,0,0,3,0,0,3,0,3,0,10,0,0,3,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,4,12,7,4,12,17,92,10,190,66,19,18,8,3,5,3,334,26,289,295,160,207,177,95,71,26,1348,32,158,201,197,356,407,209,233,28,1823,61,108,167,161,296,371,206,276,21,1659,40,95,111,125,158,243,138,206,16,1129,15,92,92,122,152,194,85,207,11,967,13,56,107,122,127,151,79,196,9,861,15,59,73,113,123,151,69,143,11,758,7,41,49,92,102,98,61,107,10,570,13,42,67,75,74,62,21,64,7,421
206061137,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,10,0,0,5,3,0,0,0,3,3,14,0,0,0,0,0,3,0,3,3,12,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,6,0,15,17,9,10,10,4,18,27,104,12,239,59,24,23,18,10,4,10,396,49,431,362,207,254,230,128,98,29,1778,48,200,262,174,508,559,282,317,50,2399,72,138,196,151,386,526,242,344,31,2080,42,96,127,134,219,330,166,294,18,1432,27,76,117,134,164,256,140,287,19,1222,15,56,85,107,140,231,148,251,9,1053,12,54,69,109,107,184,94,192,10,831,14,59,65,67,98,117,73,151,5,667,12,54,45,58,61,65,39,77,6,417
206061138,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,6,3,3,7,0,3,6,4,7,8,38,4,109,7,9,4,9,4,0,3,149,8,169,99,49,58,59,24,17,16,493,11,45,58,64,110,114,67,64,11,531,23,32,46,61,80,128,56,69,9,498,11,38,27,45,68,85,33,80,6,399,9,54,50,46,48,83,39,84,4,418,6,53,58,65,50,78,46,89,9,453,16,51,51,74,58,90,43,91,8,472,5,49,53,52,60,74,36,86,8,424,8,71,45,46,31,41,21,48,3,313
206071139,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,3,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,4,15,9,4,4,10,60,4,79,46,10,14,9,8,4,7,179,19,142,131,92,128,170,71,40,16,824,29,92,118,116,359,401,189,198,17,1523,58,56,106,99,390,447,207,208,28,1603,55,58,97,109,296,383,166,234,22,1429,29,51,66,113,254,279,124,228,19,1155,9,46,65,94,225,234,131,235,16,1050,25,33,57,65,150,183,107,171,8,800,17,32,37,70,132,153,62,137,4,647,11,27,36,54,94,77,45,69,9,417
206071140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,17,0,34,10,0,8,7,3,3,0,67,11,51,35,26,24,41,17,23,3,229,8,32,39,26,48,62,30,34,7,278,5,24,26,34,35,43,30,54,11,269,8,18,22,18,44,40,11,41,3,209,3,20,14,21,23,40,18,40,4,190,3,18,19,26,15,32,21,43,0,179,3,18,17,28,17,34,19,38,3,177,5,16,15,34,23,23,8,48,4,181,0,22,20,16,15,22,9,24,3,128
206071141,0,0,0,0,3,3,0,0,0,7,0,0,0,0,3,0,0,3,0,8,3,0,0,3,0,3,0,0,6,17,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,11,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,16,9,8,10,21,6,9,19,100,3,109,48,19,12,10,5,7,10,217,24,167,181,111,202,221,99,90,28,1123,47,117,177,152,473,520,301,266,36,2083,62,73,124,147,423,525,263,337,29,1980,37,86,112,143,279,366,185,286,20,1518,19,55,111,107,223,294,166,266,14,1258,17,53,103,108,205,214,124,227,21,1077,19,52,71,101,193,173,88,190,12,883,21,43,48,74,119,122,76,129,13,647,6,41,41,67,101,76,53,72,5,463
206071142,3,0,0,3,0,3,0,3,0,15,0,4,0,0,4,0,0,5,0,16,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,5,0,0,0,16,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,11,14,12,17,20,3,13,21,125,16,116,45,24,14,14,0,0,14,240,26,315,301,202,256,247,105,73,36,1561,56,194,268,294,498,567,246,265,37,2419,131,132,219,257,428,529,235,286,34,2254,86,136,239,226,271,343,142,227,25,1692,39,110,192,233,215,296,112,208,14,1409,29,93,168,214,225,278,119,198,15,1341,28,45,129,178,225,227,95,174,19,1120,40,63,106,167,195,180,83,137,16,977,32,57,91,113,112,118,34,94,11,669
206071143,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,8,5,7,3,35,3,105,15,7,0,0,3,3,3,135,6,113,71,33,41,41,18,14,3,342,10,63,75,68,90,97,51,58,11,522,12,47,29,59,88,106,59,83,8,496,15,36,47,48,52,84,37,71,6,389,9,31,35,42,59,80,26,64,3,352,14,40,47,49,43,79,35,65,7,378,6,13,32,46,34,80,39,67,3,323,4,27,29,38,43,51,29,62,8,287,6,31,18,32,24,43,12,30,4,206
206071144,3,0,0,3,0,7,3,3,8,35,0,3,0,0,5,0,0,0,6,16,0,3,0,0,5,4,0,0,3,21,0,0,0,0,11,3,0,0,0,17,3,0,0,0,5,0,3,0,7,18,3,0,3,0,0,0,0,6,3,19,0,0,7,5,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,20,31,26,22,44,24,21,27,59,271,34,491,124,64,54,47,16,15,19,866,94,778,734,412,670,648,301,222,86,3938,141,417,566,540,1521,1674,834,852,115,6652,260,251,431,481,1487,1570,791,956,93,6315,179,240,360,411,1011,1203,583,860,75,4924,69,209,312,392,744,888,466,817,47,3948,62,180,259,358,596,704,396,726,60,3341,47,119,184,289,499,493,300,553,49,2534,49,103,153,238,390,410,203,426,33,2007,46,130,135,190,251,218,104,230,16,1306
206071145,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,3,0,0,0,29,0,59,7,3,5,3,0,0,3,86,8,59,50,32,43,26,23,14,9,263,17,32,39,49,77,89,46,42,3,387,19,28,42,47,84,68,30,45,8,372,12,33,34,31,58,63,40,48,4,329,8,25,53,58,61,53,31,45,8,341,4,40,39,65,83,62,39,51,3,375,9,27,35,55,57,54,35,51,3,329,8,40,34,38,64,50,26,41,0,307,14,34,28,27,51,28,11,34,3,232
207011146,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,3,0,0,0,3,24,4,150,10,9,0,0,3,0,3,180,5,103,56,27,22,24,8,12,8,254,5,27,33,26,36,40,20,12,4,203,14,20,24,26,42,38,9,12,11,183,3,27,25,25,23,21,9,25,3,165,7,54,28,35,25,35,18,40,0,243,6,39,38,39,30,33,19,43,3,243,4,34,28,32,21,33,20,24,3,197,3,14,28,28,27,31,11,28,3,173,3,29,20,24,18,13,11,13,0,124
207011147,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,6,5,5,3,0,10,45,10,267,36,8,7,13,3,0,7,347,15,176,109,61,67,47,31,9,20,529,16,58,70,54,138,123,61,55,7,578,13,53,53,45,111,111,59,59,11,510,14,39,54,49,62,76,35,70,3,394,7,39,60,65,65,82,51,68,3,451,11,67,63,57,79,96,47,99,11,526,12,45,50,82,58,102,43,100,8,497,7,60,50,86,64,85,49,71,6,467,10,46,42,45,40,54,24,50,10,315
