SA2_MAINCODE_2016,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_Inc_LR_Mng,M1_Tram_Inc_LR_Pro,M1_Tram_Inc_LR_TecTW,M1_Tram_Inc_LR_CoPSW,M1_Tram_Inc_LR_ClAW,M1_Tram_Inc_LR_SWks,M1_Tram_Inc_LR_MaOpDv,M1_Tram_Inc_LR_Lab,M1_Tram_Inc_LR_IDNS,M1_Tram_Inc_LR_Tot,M1_Taxi_Mng,M1_Taxi_Pro,M1_Taxi_TecTW,M1_Taxi_CoPSW,M1_Taxi_ClAW,M1_Taxi_SWks,M1_Taxi_MaOpDv,M1_Taxi_Lab,M1_Taxi_IDNS,M1_Taxi_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_Inc_LR_Mng,M2_TrnTrm_Inc_LR_Pro,M2_TrnTrm_Inc_LR_TecTW,M2_TrnTrm_Inc_LR_CoPSW,M2_TrnTrm_Inc_LR_ClAW,M2_TrnTrm_Inc_LR_SWks,M2_TrnTrm_Inc_LR_MaOpDv,M2_TrnTrm_Inc_LR_Lab,M2_TrnTrm_Inc_LR_IDNS,M2_TrnTrm_Inc_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
110041200,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,0,49,4,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,102,182,44,55,26,362,155,10,1158,5,4,15,0,0,3,88,18,0,144,19,0,10,0,0,3,10,7,0,57,5,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,3,15,0,0,0,0,0,3,3,3,22,58,3,6,7,7,0,5,21,0,116,325,122,226,54,69,31,524,206,16,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110041201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,234,215,198,173,150,95,245,246,22,1575,4,15,10,8,12,12,13,22,0,100,14,0,7,0,0,0,24,6,0,51,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,9,0,3,3,0,0,3,13,0,26,76,15,19,11,17,14,14,36,3,200,335,245,233,200,179,123,303,323,28,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110041202,0,0,0,0,0,0,0,4,0,3,0,3,0,3,3,6,0,10,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,13,398,1007,562,508,451,462,150,600,38,4168,15,38,38,45,14,88,17,106,14,375,8,0,21,0,0,0,8,8,0,54,11,3,6,0,0,6,3,12,0,39,0,7,3,0,0,3,0,3,0,24,4,4,0,3,0,0,0,9,0,22,32,51,19,26,5,20,5,63,4,231,472,1117,656,597,477,583,190,814,52,4954,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110041203,0,0,0,0,0,0,0,0,0,5,0,3,0,4,5,21,4,4,0,43,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,3,7,0,20,772,1842,787,1094,1188,776,231,577,88,7344,33,64,54,63,67,147,10,119,11,564,12,0,22,0,3,3,24,15,0,72,3,10,9,4,3,4,4,20,0,56,3,7,3,8,7,0,0,4,0,38,6,5,4,6,5,0,3,5,0,41,38,87,28,36,31,35,12,19,6,283,864,2022,911,1219,1309,991,280,765,111,8474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
110041204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,498,418,992,181,571,331,596,747,57,4377,16,15,36,9,24,32,19,198,0,346,7,0,31,0,8,7,54,16,0,120,0,6,5,0,8,3,9,13,0,42,0,7,5,0,3,0,5,5,0,22,0,3,3,0,0,0,0,3,3,13,19,50,9,6,3,0,3,3,0,95,544,498,1089,193,614,369,684,981,59,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
110041205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,266,245,174,142,129,129,398,24,1808,7,9,17,10,9,15,7,36,3,114,37,0,10,0,0,0,20,15,0,91,19,0,3,0,0,0,0,14,0,35,0,0,0,0,0,3,0,0,0,6,18,0,3,0,0,0,0,9,0,36,124,18,36,32,15,19,16,46,4,301,515,298,315,217,170,167,178,524,29,2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111011206,0,0,0,0,0,0,0,0,0,3,0,6,4,4,6,20,8,9,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,387,772,677,634,501,547,261,321,38,4132,19,25,41,36,13,73,7,65,3,279,0,0,20,0,0,0,7,11,0,42,3,3,7,6,0,0,7,3,0,29,0,8,0,10,0,0,0,0,0,26,0,5,0,0,7,3,0,0,0,21,7,22,18,16,16,22,4,20,0,129,422,836,771,714,543,661,293,440,47,4723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
111011207,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,41,71,50,29,41,8,32,3,312,3,0,3,5,0,0,0,15,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,7,3,0,3,0,7,0,4,0,21,46,49,77,63,34,45,11,57,3,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111011208,3,10,3,0,3,4,0,0,0,23,10,16,20,29,37,70,10,39,7,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,3,0,14,857,1866,994,1141,1625,1185,231,527,96,8527,40,56,40,92,73,167,4,117,6,608,6,0,19,0,4,6,21,17,0,66,6,16,15,8,11,12,4,6,0,70,3,13,3,3,3,0,0,0,0,27,3,6,3,0,5,6,0,4,0,25,29,37,24,45,33,50,0,19,0,239,953,2031,1112,1327,1793,1502,280,744,110,9850,0,7,0,3,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,8,7,4,8,4,0,3,0,32
111011209,0,8,3,3,3,3,3,7,0,27,0,3,5,23,7,25,3,20,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,910,1001,1373,827,1003,980,639,936,87,7754,27,22,65,36,36,131,29,137,13,492,4,0,24,0,8,0,27,7,0,70,3,8,14,3,3,3,12,12,0,57,3,11,7,5,0,0,3,3,0,37,4,4,7,6,4,3,6,4,0,43,10,18,7,18,13,22,10,36,0,123,957,1078,1511,907,1071,1168,740,1173,100,8705,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,3,0,4,3,0,4,0,18
111011210,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,94,157,114,215,67,222,23,101,13,999,3,0,10,17,0,27,0,16,0,78,0,0,3,0,0,0,6,7,0,16,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,5,0,4,4,10,3,7,0,9,0,41,105,166,136,246,66,268,29,140,9,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111011211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,85,177,101,53,22,56,77,4,660,3,3,15,5,8,0,4,10,3,53,0,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,5,0,0,0,19,84,101,206,111,60,27,71,94,8,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111011212,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,202,198,181,119,155,32,114,7,1144,0,3,17,12,3,37,0,25,0,100,4,0,6,0,0,0,6,5,0,24,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,3,13,11,7,5,9,0,8,0,59,147,218,238,207,134,200,45,167,11,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111011213,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,161,132,122,52,35,18,53,6,632,0,3,9,7,3,0,0,10,0,36,4,0,12,0,0,0,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,6,3,3,3,4,8,3,0,0,0,20,69,178,152,137,67,40,19,65,6,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111011214,3,0,0,0,0,0,0,0,0,4,3,3,0,9,0,9,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,530,901,707,541,749,539,236,377,53,4629,16,8,36,47,22,76,9,78,4,300,5,0,22,0,0,3,7,15,3,59,4,6,10,3,3,4,0,5,0,36,0,14,4,0,4,4,0,3,0,37,0,0,0,0,0,0,0,0,0,4,4,6,4,13,12,15,9,14,0,71,563,945,778,616,793,655,272,503,59,5177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8
111021215,0,3,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,355,203,244,129,36,101,139,12,1331,5,12,10,12,6,6,3,20,0,77,3,0,4,0,0,0,10,3,0,16,0,0,0,4,0,0,0,0,0,5,0,3,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,7,0,5,4,3,3,0,3,0,30,116,381,227,263,138,50,117,167,18,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
111021216,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,89,98,67,41,41,15,63,0,462,3,4,11,3,0,4,0,7,0,38,3,0,8,0,0,0,3,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,6,0,5,0,0,4,0,3,0,15,51,94,128,77,41,55,31,83,3,567,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
111021217,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,287,265,279,319,164,210,188,26,1937,9,4,13,9,11,10,4,38,3,103,0,0,4,0,0,0,15,8,0,28,0,0,3,0,13,0,5,0,0,22,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,7,4,9,10,10,3,3,3,7,0,41,223,303,299,299,341,183,249,244,32,2164,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
111021218,3,12,0,10,3,6,0,3,0,31,0,0,0,4,0,5,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,768,892,479,417,380,409,487,49,4299,9,27,32,20,19,53,13,67,0,245,9,0,15,0,3,5,39,10,0,80,0,6,6,3,3,3,3,3,0,29,0,3,8,0,0,0,0,7,0,13,3,3,7,4,4,0,4,6,3,25,16,22,20,11,14,9,6,33,0,135,456,839,980,527,462,459,477,622,53,4875,0,0,0,5,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,3,3,5,4,3,0,5,0,24
111021219,0,0,0,0,0,3,0,0,0,6,0,0,3,3,5,8,3,10,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,292,652,372,532,347,335,182,240,30,2980,10,10,13,28,11,49,3,48,3,178,5,0,11,0,0,0,11,3,0,32,3,3,8,3,3,7,0,4,0,27,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,0,0,0,15,14,16,14,21,14,8,0,19,3,104,326,690,421,600,383,408,202,322,36,3381,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,14
111021220,0,3,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,115,207,75,71,60,127,61,8,832,0,3,8,6,0,15,0,15,0,41,0,0,5,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,7,0,0,11,4,0,5,4,4,0,0,3,0,25,114,120,232,82,89,75,141,85,8,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
111021221,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,157,135,119,65,27,64,59,4,696,3,5,16,7,3,3,0,5,0,36,0,0,6,0,0,0,11,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,7,0,10,0,8,3,0,0,0,0,23,56,178,159,134,75,33,82,73,4,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111031222,0,3,5,7,3,4,0,3,0,23,12,8,10,25,9,63,0,23,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,562,657,536,470,679,1112,144,254,56,4472,27,11,36,43,16,186,17,73,3,409,5,0,7,0,3,5,16,0,0,27,4,4,3,4,0,11,3,4,0,42,4,14,5,3,5,11,0,10,0,54,4,6,6,0,0,4,0,0,0,19,14,16,19,16,17,46,3,20,0,146,639,721,625,569,730,1444,186,382,65,5355,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,16
111031223,0,4,0,0,0,0,6,40,0,53,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,636,581,1163,217,618,316,749,1144,66,5489,18,14,45,5,12,30,22,176,4,319,5,0,18,0,7,0,39,22,0,95,0,0,16,4,4,0,9,5,0,37,3,3,6,0,0,0,3,7,0,30,6,0,4,4,3,0,3,5,4,34,5,0,0,8,4,3,0,30,0,52,677,599,1259,238,648,348,842,1434,73,6124,3,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,5,0,18
111031224,11,15,10,7,12,8,9,19,0,93,3,23,23,34,23,25,11,50,5,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,3,4,0,20,1051,2003,1242,965,1567,600,567,553,100,8652,23,65,60,64,68,83,8,84,7,467,5,3,14,0,3,0,9,15,3,38,13,23,15,8,8,11,12,5,3,100,19,56,35,29,15,15,7,24,0,189,3,8,0,3,4,3,0,3,0,24,25,95,35,52,46,36,11,32,10,337,1161,2299,1430,1162,1738,790,644,782,122,10127,0,3,3,3,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,4,4,0,24,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,3,0,3,3,13,3,6,7,5,7,13,0,55
111031225,0,6,3,0,0,0,0,0,0,11,0,47,17,21,22,3,9,46,8,175,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,20,466,3366,775,828,921,273,205,428,55,7316,16,126,35,52,58,23,4,84,3,400,3,0,4,0,0,6,11,14,0,35,7,40,9,12,0,0,8,12,0,91,3,66,17,8,3,6,4,5,3,117,8,11,0,3,3,0,0,3,0,31,19,69,17,31,14,18,5,17,0,191,523,3731,889,957,1024,322,248,614,69,8388,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,8
111031226,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,207,177,140,106,132,126,113,9,1132,0,0,11,6,4,13,5,13,0,51,0,0,8,0,0,0,3,3,0,16,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,13,0,0,5,10,0,3,4,0,3,26,120,223,206,155,108,153,145,139,12,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
