SA2_MAINCODE_2016,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000mo_Mng,CL_nfd_3000mo_Pro,CL_nfd_3000mo_TecTW,CL_nfd_3000mo_CoPSW,CL_nfd_3000mo_ClAW,CL_nfd_3000mo_SWks,CL_nfd_3000mo_MaOpDv,CL_nfd_3000mo_Lab,CL_nfd_3000mo_IDNS,CL_nfd_3000mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot
123011433,0,0,0,6,4,0,0,0,0,9,0,0,3,12,10,0,0,3,0,33,0,0,4,9,5,0,0,0,0,21,3,3,3,4,3,0,0,0,0,17,0,0,0,0,3,0,0,4,0,15,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,9,35,40,11,5,9,0,126,3,0,0,0,0,4,0,0,0,8,3,0,4,0,0,3,0,3,0,18,4,3,10,12,0,0,5,3,0,41,0,3,19,15,3,6,0,8,3,60,4,8,12,28,6,7,3,7,0,78,8,6,26,52,13,3,4,14,0,125,10,15,53,55,25,7,3,8,3,185,10,11,76,55,22,3,11,12,0,202
123011434,0,0,3,6,8,3,0,0,0,16,0,0,0,0,4,5,0,0,0,11,3,0,0,4,7,4,0,0,0,19,0,3,3,0,12,8,0,3,0,32,3,0,3,3,3,0,0,0,0,18,3,0,3,0,3,0,0,0,0,13,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,5,15,23,41,28,7,11,0,150,0,0,5,0,3,0,0,0,3,8,0,0,7,4,3,6,0,0,0,18,0,0,7,9,4,13,4,3,0,39,0,0,9,11,11,10,0,7,0,57,3,7,22,19,3,18,3,8,0,81,4,8,44,33,14,20,3,8,3,137,10,4,66,35,23,17,11,18,0,196,28,9,89,15,33,25,12,11,3,226
123011435,0,0,0,3,3,3,0,0,0,12,0,0,3,5,3,3,6,0,0,18,0,4,0,4,11,3,5,0,0,29,7,3,0,3,7,9,6,8,0,40,3,0,7,4,10,3,9,3,0,42,3,0,0,0,4,0,9,0,0,19,3,3,0,0,0,0,4,0,0,11,0,0,0,3,4,0,0,0,0,7,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,16,25,44,27,44,20,3,218,0,0,0,0,3,0,4,0,0,10,4,0,5,6,3,3,0,3,3,29,3,3,11,8,9,4,3,8,0,42,0,0,17,12,6,3,4,5,0,48,0,0,31,14,11,6,4,16,3,83,3,9,67,27,23,10,10,21,0,169,18,0,103,25,37,16,42,28,0,276,29,13,179,20,40,21,77,36,3,421
123021436,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,5,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,19,13,3,0,5,0,57,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,5,0,8,4,0,3,3,4,0,0,4,0,18,0,3,5,10,3,0,0,3,0,26,0,0,6,3,4,0,0,0,0,14,0,0,7,7,4,0,0,4,0,31,0,0,18,33,5,3,0,3,0,67,4,3,22,15,8,3,5,3,0,55
123021437,0,0,0,7,4,10,0,0,0,18,0,3,6,23,4,8,0,14,0,63,7,0,6,11,21,7,3,4,0,63,3,0,3,15,25,12,3,3,0,65,3,3,4,8,19,11,3,9,0,63,6,3,0,0,15,3,4,0,0,31,9,0,0,0,0,0,0,0,0,20,0,3,0,3,0,0,3,0,0,11,3,3,0,4,0,6,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,22,25,82,104,77,16,39,10,412,7,0,3,0,0,3,0,0,0,15,4,3,0,10,4,15,0,7,0,40,6,11,11,29,7,38,7,15,0,120,3,7,32,37,14,26,3,13,3,140,6,0,23,34,33,38,4,23,3,171,17,6,89,90,35,59,9,26,3,335,22,14,135,100,64,49,23,32,7,453,46,35,173,82,87,54,28,38,8,557
123021438,0,0,0,0,4,3,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,17,7,0,10,0,53,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,8,3,0,0,5,0,20,0,0,3,3,0,0,0,3,0,16,0,0,6,0,0,4,5,0,0,23,3,0,12,6,6,0,3,8,0,38,0,0,17,19,3,7,0,6,3,61,11,0,24,14,13,0,6,4,3,72
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,0,0,3,0,0,4,0,8,0,0,5,0,9,5,5,5,0,35,5,3,9,4,13,0,3,9,0,48,8,0,3,3,14,7,11,12,0,56,6,3,3,4,19,7,16,5,3,62,0,0,4,0,8,0,3,3,0,21,8,0,0,0,0,3,4,0,0,22,4,0,0,0,0,0,0,0,0,7,9,0,0,3,3,0,3,0,0,20,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,35,13,25,18,83,22,51,49,6,304,4,0,3,0,0,0,0,0,0,9,0,0,6,0,0,0,0,3,0,10,0,3,10,4,6,3,7,6,0,40,0,0,12,8,12,0,0,13,0,43,3,0,25,14,10,3,6,12,0,83,9,7,52,11,21,6,12,15,0,130,15,11,106,18,40,8,52,37,11,295,20,10,173,21,51,12,117,44,5,452
123021441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,14,6,6,3,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,3,3,3,0,0,0,0,0,10,0,3,10,4,0,0,0,0,0,19,0,0,3,12,6,3,0,5,0,28,0,7,13,11,0,5,0,9,0,45,5,0,15,10,3,0,0,3,0,47,5,0,22,16,6,0,0,9,0,59
123021442,3,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,9,0,0,0,3,0,3,0,0,0,11,5,0,0,4,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,17,10,15,11,8,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,3,0,4,0,17,0,0,9,8,6,0,0,6,0,29,0,3,8,14,3,0,0,3,0,34,3,15,8,38,3,4,0,10,0,71,6,9,8,42,5,3,4,11,0,92,3,9,19,42,17,0,10,6,3,109
123021443,0,0,0,3,0,0,0,0,0,10,0,0,0,6,4,3,0,3,0,19,0,0,3,5,3,0,4,4,0,25,3,0,0,3,8,3,8,3,0,36,3,0,9,3,8,5,9,6,0,42,3,0,0,0,5,0,3,0,0,19,3,0,0,0,3,0,4,3,0,21,0,0,0,0,0,0,3,0,0,7,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,8,19,26,37,22,43,30,4,200,3,0,0,0,0,0,0,0,0,6,0,0,4,3,3,0,0,0,0,13,0,0,3,0,3,5,0,0,0,17,0,0,7,10,3,4,0,5,0,33,3,0,14,10,6,3,6,12,0,53,7,3,33,20,10,13,20,17,0,121,15,9,49,23,17,16,48,10,0,187,22,8,93,20,36,3,73,52,3,305
123021444,0,0,0,6,0,0,0,0,0,5,0,0,0,3,5,0,0,0,0,12,0,0,0,7,0,0,0,0,0,8,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,16,16,8,0,4,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,3,3,6,0,3,0,0,0,21,3,0,5,20,4,3,0,7,0,38,3,7,6,15,3,0,0,3,0,29,0,10,6,33,4,10,4,3,0,70,0,10,19,32,5,4,5,8,0,73,3,4,18,37,4,3,0,3,0,74
123031445,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,16,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,13,3,0,3,3,3,0,0,0,0,12,0,0,3,0,3,3,0,3,0,12,4,0,5,3,3,0,0,5,0,30,0,0,15,3,7,0,0,3,0,37,4,0,22,3,4,0,3,4,0,42
123031446,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,6,0,0,0,0,7,0,0,3,4,3,0,0,0,0,10,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,7,6,13,15,3,16,8,3,73,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,5,4,0,3,4,4,0,0,3,0,17,3,3,5,8,6,0,0,0,0,21,7,0,8,3,0,3,4,0,0,29,0,0,15,13,8,0,3,13,0,55,3,0,20,20,5,3,3,11,0,68,6,3,26,5,3,6,3,14,0,67
123031447,0,0,0,3,5,0,0,0,0,5,0,0,0,5,0,0,0,3,0,11,5,0,0,0,12,0,4,0,0,24,0,4,0,6,7,0,0,0,0,17,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,9,8,11,14,29,13,7,11,0,103,0,0,3,0,0,0,0,0,0,10,0,3,9,5,0,6,0,3,0,23,0,3,11,6,7,4,3,5,0,37,0,3,14,9,3,7,3,5,0,46,3,0,20,24,5,10,4,5,0,72,3,8,26,17,9,14,4,13,0,87,12,7,32,34,14,6,11,24,0,140,23,7,92,24,12,3,6,26,0,204
123031448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,3,4,3,7,0,0,4,0,28,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,3,3,3,3,0,0,3,0,20,0,0,3,0,4,0,0,0,0,9,3,0,8,0,3,3,0,3,0,22,0,0,16,4,3,0,3,6,0,37,7,0,17,0,4,0,3,14,0,52,8,4,27,7,4,0,3,9,0,56
124011449,3,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,3,9,4,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,3,0,3,0,0,3,0,16,0,4,5,3,0,0,0,3,0,13,0,4,4,3,0,3,0,3,0,20,0,4,11,9,4,3,0,8,0,33,10,0,13,9,3,0,0,7,0,42,9,0,17,8,0,0,0,3,0,38
124011450,0,0,0,4,7,0,0,0,0,12,0,0,0,3,3,0,0,0,0,8,0,0,0,8,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,9,0,0,3,0,6,0,0,0,0,10,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,7,3,24,26,10,0,9,0,95,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,10,0,3,6,5,0,9,0,3,0,32,0,3,15,9,9,4,0,9,0,41,3,0,12,7,0,3,0,6,0,42,5,5,20,19,3,9,0,3,0,62,7,3,28,17,19,4,0,10,0,91,13,3,50,10,10,8,0,3,0,103
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,0,0,0,4,0,6,0,21,0,3,0,4,5,4,3,4,0,24,5,3,0,3,0,3,3,3,0,22,3,0,0,7,8,3,0,9,0,33,5,4,0,3,3,4,0,0,0,14,0,0,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,16,10,30,32,21,8,27,0,169,3,0,0,0,0,0,0,0,0,9,3,0,0,10,0,4,0,0,0,20,0,4,6,18,4,9,0,17,0,55,3,3,10,20,8,9,0,16,0,74,8,8,19,27,6,14,3,15,0,99,5,10,39,44,25,10,9,27,0,175,15,9,61,58,25,17,4,18,0,212,15,5,89,55,37,15,18,21,0,246
124011453,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,7,3,0,4,0,32,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,3,5,3,3,0,0,0,0,21,0,0,6,4,0,0,0,7,0,15,3,0,4,0,0,0,0,5,0,22,5,3,7,10,8,3,3,0,0,39,7,0,18,10,5,3,0,7,0,56,9,0,29,7,5,6,4,4,0,60
124011454,0,0,4,3,5,0,0,0,0,9,0,0,0,3,10,0,0,3,0,20,0,0,0,13,4,3,0,3,0,25,3,0,0,7,7,0,0,0,0,16,4,0,3,0,5,0,3,0,0,23,3,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,10,8,35,35,9,9,9,0,137,0,0,0,0,3,0,0,0,0,4,0,0,6,10,0,3,0,6,0,24,0,3,4,11,5,6,0,3,0,36,0,0,12,20,6,7,3,12,0,60,3,3,21,27,6,9,3,11,0,90,3,10,26,35,18,15,0,16,0,120,8,13,58,51,9,11,9,23,5,188,8,13,55,33,25,6,8,14,7,163
124011455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,4,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,3,3,3,0,4,0,20,0,0,0,3,0,0,0,0,0,9,0,0,3,6,3,0,0,0,0,16,3,6,11,10,0,4,0,5,0,36,0,8,7,14,0,5,0,4,0,47,4,0,14,7,3,4,0,5,0,30
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,10,3,0,9,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,3,0,13,0,0,3,0,0,3,3,3,0,15,0,0,3,4,3,3,0,0,0,18,0,0,10,11,3,5,3,3,0,35,0,0,12,11,0,0,0,0,0,28,4,3,24,11,8,0,0,4,0,49
124031458,0,0,0,0,0,0,0,3,0,10,0,0,3,0,0,0,0,0,0,8,0,0,0,5,0,0,0,3,0,12,0,0,0,3,0,0,3,0,0,5,0,0,0,3,3,0,4,0,0,8,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,19,12,0,13,15,0,73,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,3,4,5,0,0,0,20,3,0,9,3,5,0,0,0,3,27,3,3,3,12,10,4,3,6,0,39,7,0,21,15,15,3,3,13,0,69,0,6,34,31,8,3,4,6,0,90,9,3,43,11,13,4,7,14,0,103
