SA2_MAINCODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
108051170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,0,6,0,6,3,3,14,0,15,0,17,0,3,0,3,4,6,38,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,3,0,0,3,0,0,3,0,0,0,4,7,0,0,5,0,0,7,0,3,0,3,0,0,0,0,0,0,9,0,6,0,6,0,4,0,7,3,10,27,3,15,0,21,8,9,0,17,31,11,76,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
108051171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,4,4,0,5,7,9,30,4,8,0,15,4,6,0,11,7,11,37,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,3,3,0,4,0,0,4,0,0,0,0,3,5,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,9,0,8,0,7,0,9,3,5,32,3,6,0,10,5,15,0,21,35,7,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109011172,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,8,0,3,0,0,0,0,0,0,10,0,15,0,15,0,0,0,0,0,0,17,8,23,0,26,3,8,0,9,3,0,43,4,14,0,18,0,17,0,22,6,7,48,4,29,0,37,12,79,0,83,11,22,157,12,91,0,103,15,104,0,113,21,26,268,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,46,0,50,3,0,0,3,3,0,0,3,11,0,18,0,0,0,5,19,0,0,19,3,0,24,3,5,0,11,75,6,0,84,0,0,94,3,3,0,5,8,12,0,21,0,3,30,5,19,0,25,20,37,0,54,11,10,101,22,35,0,55,126,53,0,182,94,14,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109011173,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,4,10,0,9,0,3,0,3,0,0,15,0,3,0,3,0,10,0,6,0,0,16,0,7,0,7,4,14,0,19,3,13,41,4,32,0,32,9,25,0,30,4,8,80,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,3,0,0,3,5,0,14,0,0,0,0,3,0,0,3,0,0,3,3,0,0,3,16,0,0,16,0,0,24,0,0,0,0,3,7,0,11,0,0,13,0,17,0,16,10,10,0,11,3,3,44,5,17,0,25,30,16,0,48,39,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109011174,0,0,0,0,0,0,0,0,4,0,4,0,3,0,5,0,0,0,0,0,0,7,3,26,0,28,0,0,0,0,0,0,32,3,13,0,15,0,4,0,7,0,0,17,10,67,0,81,21,38,0,54,11,0,147,3,19,0,24,12,49,0,57,14,0,97,6,66,0,70,16,114,0,125,31,34,260,24,193,0,221,44,203,0,251,57,40,564,0,0,0,0,0,0,0,0,144,3,148,3,7,0,9,0,0,0,0,143,3,152,5,9,0,20,21,3,0,27,83,5,130,9,5,0,13,32,0,0,31,7,3,54,24,28,0,48,173,25,0,200,9,3,261,13,23,0,28,38,12,0,55,5,0,95,22,62,0,82,28,61,0,88,25,37,229,75,126,0,200,299,105,0,405,416,50,1071,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,18,0,17,0,0
109011175,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,7,0,4,0,4,0,0,0,0,0,0,4,0,8,0,8,0,0,0,0,0,0,8,0,9,0,10,0,3,0,6,0,0,17,0,5,0,6,0,3,0,4,5,4,20,0,25,0,25,3,14,0,13,16,22,71,3,54,0,56,7,19,0,23,16,24,126,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,27,0,25,0,0,0,0,4,0,0,3,13,0,18,0,0,0,0,3,3,0,10,0,0,10,0,4,0,4,15,0,0,21,0,3,25,0,0,0,0,0,0,0,3,0,3,3,0,21,0,22,3,8,0,6,4,11,51,4,25,0,31,31,9,0,37,56,18,144,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,3,0,0
109011176,0,4,0,4,0,0,0,0,0,0,4,0,5,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,9,0,9,0,0,0,0,0,0,10,3,23,0,25,3,5,0,10,0,0,35,5,12,0,14,0,7,0,7,3,0,24,4,14,0,17,7,16,0,25,3,19,64,13,69,0,83,4,37,0,39,11,20,150,0,0,0,0,0,0,0,0,55,0,57,3,0,0,0,0,0,0,0,58,0,63,3,4,0,3,7,0,0,7,36,0,43,0,0,0,3,8,3,0,13,0,0,18,0,6,0,11,37,10,0,50,0,0,63,3,3,0,9,12,4,0,14,0,0,26,3,20,0,27,15,21,0,28,8,5,71,12,42,0,51,77,40,0,112,163,10,338,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,8,0,0
109021177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,4,0,8,0,6,0,0,0,0,0,0,6,0,4,0,4,0,0,0,0,0,0,9,0,0,0,3,0,9,0,5,0,5,17,3,18,0,22,0,5,0,10,4,5,40,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,3,0,0,0,0,3,3,0,6,0,6,9,0,5,0,7,5,7,0,12,20,6,41,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
109021178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,3,6,0,5,3,3,0,7,0,0,17,0,7,0,7,0,3,0,3,0,0,10,0,6,0,8,5,13,0,12,8,16,45,4,24,0,27,3,20,0,24,9,22,79,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,5,0,8,3,0,0,3,3,0,0,3,0,0,8,8,0,0,12,9,0,0,5,0,0,15,3,3,0,8,0,0,0,0,0,0,6,3,12,0,16,3,10,0,11,4,5,37,13,16,0,36,14,10,0,18,32,7,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
109021179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,7,0,8,0,9,0,11,0,15,33,3,16,0,17,0,11,0,11,0,19,47,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,9,0,3,0,3,0,0,0,0,0,0,7,0,9,0,10,0,0,0,0,3,5,18,0,14,0,12,0,3,0,3,16,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109031180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,12,0,14,0,4,0,4,0,0,21,0,7,0,7,3,3,0,4,0,0,11,3,12,0,16,0,10,0,10,0,13,40,4,33,0,35,3,22,0,20,0,15,81,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,35,3,32,0,0,0,0,0,0,0,0,9,0,8,0,3,0,6,5,0,0,5,0,0,13,3,0,0,0,10,0,0,12,0,0,17,0,0,0,0,3,3,0,6,0,0,6,3,9,0,13,4,7,0,7,3,17,42,11,17,0,24,20,13,0,32,64,23,135,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
109031181,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,11,0,11,0,0,0,0,0,0,7,0,13,0,9,0,3,0,3,3,3,19,4,12,0,10,0,0,0,0,0,0,15,0,12,0,11,3,11,4,12,8,21,56,6,48,0,50,3,17,4,23,11,24,103,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,3,0,0,6,6,4,0,8,15,0,0,17,0,0,22,0,3,0,3,3,4,0,9,0,0,14,0,10,0,9,4,3,0,6,0,11,32,8,22,0,26,21,9,0,35,38,11,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109031182,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,9,3,8,0,10,0,7,0,10,4,3,29,3,4,0,3,0,9,0,8,0,0,15,0,9,0,11,0,16,0,13,11,15,50,8,34,0,42,3,31,0,35,16,21,115,0,0,0,0,0,0,0,0,35,0,37,0,0,0,0,0,0,0,0,24,0,31,0,0,0,0,0,0,0,0,18,0,17,0,3,0,3,0,0,0,0,0,0,3,0,9,0,4,10,0,0,12,0,0,19,0,4,0,4,3,0,0,4,3,0,15,0,18,0,18,3,10,0,15,3,8,42,3,29,0,30,20,15,0,36,87,17,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
109031183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,8,0,4,0,4,0,4,0,4,0,0,11,3,5,0,8,0,0,0,0,0,3,10,0,13,0,13,0,14,0,14,3,23,56,3,23,0,32,0,19,0,19,10,29,83,0,0,0,0,0,0,0,0,13,0,15,0,0,0,3,0,0,0,0,20,0,21,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,7,0,0,8,4,0,20,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,5,8,0,12,3,10,25,3,15,0,18,17,10,0,23,45,12,101,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
109031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,9,0,7,0,12,0,0,0,0,0,0,14,3,0,0,5,0,0,0,5,0,3,12,0,6,0,6,0,8,0,14,4,9,36,3,30,3,28,5,10,0,11,3,16,64,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,16,0,19,0,0,0,0,5,0,0,9,0,0,7,0,3,0,3,18,0,0,16,0,0,26,0,0,0,3,3,0,0,3,0,0,12,3,9,0,15,3,0,0,9,3,11,31,3,19,0,26,25,4,0,35,52,12,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109031185,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,7,0,9,0,9,0,0,0,3,0,0,10,3,6,0,7,0,5,0,3,0,0,16,0,8,0,8,0,6,0,7,0,0,16,0,14,0,15,0,13,0,13,0,21,53,5,46,0,50,4,30,0,32,0,25,110,0,3,0,3,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,23,3,23,0,0,0,0,0,0,0,0,9,0,8,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,5,3,0,7,3,0,18,0,3,0,3,3,3,0,10,0,0,12,3,12,0,10,3,10,0,15,9,10,43,5,22,0,24,17,19,0,32,53,12,121,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
110011186,0,4,0,5,0,0,0,0,0,0,5,0,9,0,6,0,0,0,0,0,0,10,0,13,0,14,0,0,0,0,0,0,14,4,6,0,15,0,3,0,4,0,0,16,14,38,0,47,14,52,0,67,3,6,122,10,16,0,34,13,34,0,51,3,4,87,3,64,0,71,31,191,0,225,30,33,352,34,155,0,183,64,284,0,352,39,39,610,4,0,0,3,0,0,0,0,91,0,104,4,0,0,4,0,0,0,0,95,0,100,4,3,0,9,51,3,0,59,37,0,105,3,9,0,6,78,3,0,81,0,0,97,14,17,0,29,269,69,0,334,5,6,378,3,14,0,20,66,35,0,103,3,0,123,5,53,0,53,92,90,0,178,16,24,271,32,98,0,128,562,201,6,763,252,34,1174,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,13,0,13,0,0
110011187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,8,0,0,7,0,6,0,6,0,5,0,5,0,3,14,0,8,0,5,0,14,0,17,3,9,33,0,13,0,15,3,19,0,28,6,13,58,0,0,0,0,0,0,0,0,10,0,10,0,0,0,4,0,0,0,0,11,0,9,0,0,0,3,3,0,0,3,4,0,6,0,0,0,0,9,0,0,9,0,0,9,0,0,0,0,16,5,0,22,0,0,26,3,0,0,3,11,0,0,13,0,0,15,0,11,0,11,8,7,0,19,3,5,37,5,16,0,18,36,15,0,59,23,9,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110011188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,5,0,0,5,0,4,0,3,0,0,0,0,0,0,5,0,6,0,8,0,6,0,9,0,16,34,3,15,0,19,4,7,0,14,0,16,50,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,4,0,0,6,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,9,3,0,12,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,9,0,11,3,12,0,13,4,7,34,0,12,0,12,19,16,0,37,18,12,74,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
110011189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,3,0,0,12,0,3,0,5,0,3,0,3,0,0,7,0,0,0,0,3,4,0,10,0,9,18,3,13,0,17,3,10,0,16,3,12,41,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7,0,3,0,3,0,3,15,0,8,0,11,0,10,0,9,16,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110021190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,5,3,12,0,9,3,9,0,9,0,0,21,0,3,0,3,3,3,0,7,4,0,11,0,13,0,13,0,16,0,17,5,26,57,5,34,4,37,7,22,0,30,11,27,106,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,26,0,32,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,3,0,0,4,0,4,0,5,5,0,0,7,0,0,17,0,5,0,5,4,3,0,7,3,0,11,0,18,0,18,3,12,0,11,3,25,58,3,29,0,31,14,16,0,32,70,25,154,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
110021191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,13,0,0,0,0,0,0,13,0,10,0,12,0,3,0,8,0,0,15,3,16,0,23,3,18,0,18,0,4,44,0,13,0,13,0,7,0,10,0,3,25,3,31,0,33,4,32,0,36,13,36,116,11,76,0,89,4,62,0,70,16,40,215,0,0,0,0,0,0,0,0,52,3,54,0,0,0,0,0,0,0,0,55,0,56,3,8,0,9,0,3,0,3,14,0,27,0,4,0,6,3,0,0,4,0,0,11,0,14,0,17,9,9,0,23,0,5,45,0,7,0,6,3,3,0,8,3,3,25,3,28,0,28,4,12,0,15,13,19,80,14,60,0,73,20,31,0,53,144,29,298,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0
110021192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,13,25,3,3,0,6,0,5,0,5,3,14,27,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,11,0,3,0,3,3,0,0,3,6,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110021193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,3,0,5,0,0,8,0,0,0,0,3,0,0,4,0,0,3,0,7,0,5,0,8,0,9,0,15,35,3,14,0,11,5,12,0,16,4,18,57,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,5,0,0,0,0,0,0,0,3,0,0,3,0,8,0,5,0,0,0,0,4,10,20,7,5,0,11,7,3,0,9,20,11,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110021194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,5,0,0,0,0,0,3,0,4,0,0,6,3,6,0,11,3,16,0,16,4,13,49,3,19,0,26,3,18,0,23,4,18,62,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,5,0,3,0,3,0,0,0,0,0,0,3,0,10,0,10,0,5,0,5,4,21,44,7,20,0,24,4,8,0,9,41,21,90,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,4,0,4,0,0
110031195,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,5,0,5,0,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,0,4,6,9,0,14,4,12,0,15,0,3,34,3,12,0,13,0,17,0,21,3,0,40,4,28,0,36,0,33,0,37,4,29,101,13,64,0,74,7,60,0,72,8,30,189,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,3,0,10,0,8,3,6,0,14,0,0,23,0,0,0,0,3,0,0,4,0,0,7,0,11,0,12,3,16,0,18,5,20,51,3,20,0,24,13,25,0,39,62,18,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0
