SA2_MAINCODE_2016,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_15,TaTW_1000_1249_H_16_24,TaTW_1000_1249_H_25_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40,TaTW_1000_1249_H_41_48,TaTW_1000_1249_H_49mo,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_15,TaTW_1250_1499_H_16_24,TaTW_1250_1499_H_25_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40,TaTW_1250_1499_H_41_48,TaTW_1250_1499_H_49mo,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_15,TaTW_1500_1749_H_16_24,TaTW_1500_1749_H_25_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40,TaTW_1500_1749_H_41_48,TaTW_1500_1749_H_49mo,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_15,TaTW_1750_1999_H_16_24,TaTW_1750_1999_H_25_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40,TaTW_1750_1999_H_41_48,TaTW_1750_1999_H_49mo,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_15,TaTW_2000_2999_H_16_24,TaTW_2000_2999_H_25_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40,TaTW_2000_2999_H_41_48,TaTW_2000_2999_H_49mo,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000mo_H_0,TaTW_3000mo_H_1_15,TaTW_3000mo_H_16_24,TaTW_3000mo_H_25_34,TaTW_3000mo_H_35_39,TaTW_3000mo_H_40,TaTW_3000mo_H_41_48,TaTW_3000mo_H_49mo,TaTW_3000mo_H_NS,TaTW_3000mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_15,TaTW_PINS_H_16_24,TaTW_PINS_H_25_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40,TaTW_PINS_H_41_48,TaTW_PINS_H_49mo,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_15,TaTW_Tot_H_16_24,TaTW_Tot_H_25_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40,TaTW_Tot_H_41_48,TaTW_Tot_H_49mo,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_15,CoPSW_NNI_H_16_24,CoPSW_NNI_H_25_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40,CoPSW_NNI_H_41_48,CoPSW_NNI_H_49mo,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_15,CoPSW_1_149_H_16_24,CoPSW_1_149_H_25_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40,CoPSW_1_149_H_41_48,CoPSW_1_149_H_49mo,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_15,CoPSW_150_299_H_16_24,CoPSW_150_299_H_25_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40,CoPSW_150_299_H_41_48,CoPSW_150_299_H_49mo,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_15,CoPSW_300_399_H_16_24,CoPSW_300_399_H_25_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40,CoPSW_300_399_H_41_48,CoPSW_300_399_H_49mo,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_15,CoPSW_400_499_H_16_24,CoPSW_400_499_H_25_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40,CoPSW_400_499_H_41_48,CoPSW_400_499_H_49mo,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_15,CoPSW_500_649_H_16_24,CoPSW_500_649_H_25_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40,CoPSW_500_649_H_41_48,CoPSW_500_649_H_49mo,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_15,CoPSW_650_799_H_16_24,CoPSW_650_799_H_25_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40,CoPSW_650_799_H_41_48,CoPSW_650_799_H_49mo,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_15,CoPSW_800_999_H_16_24,CoPSW_800_999_H_25_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40,CoPSW_800_999_H_41_48,CoPSW_800_999_H_49mo,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_15,CoPSW_1000_1249_H_16_24,CoPSW_1000_1249_H_25_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40,CoPSW_1000_1249_H_41_48,CoPSW_1000_1249_H_49mo,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_15,CoPSW_1250_1499_H_16_24,CoPSW_1250_1499_H_25_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40,CoPSW_1250_1499_H_41_48,CoPSW_1250_1499_H_49mo,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_15,CoPSW_1500_1749_H_16_24,CoPSW_1500_1749_H_25_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40,CoPSW_1500_1749_H_41_48,CoPSW_1500_1749_H_49mo,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_15,CoPSW_1750_1999_H_16_24,CoPSW_1750_1999_H_25_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40,CoPSW_1750_1999_H_41_48,CoPSW_1750_1999_H_49mo,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot
204011058,0,0,0,3,7,13,5,3,0,32,0,0,0,0,4,5,3,0,0,12,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,5,16,18,32,60,15,31,4,197,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,10,0,3,10,0,0,0,0,0,0,12,3,0,4,15,0,0,0,0,0,26,0,0,3,11,3,0,0,0,0,20,0,0,0,3,7,0,0,0,0,12,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3
204011059,3,0,4,3,8,15,5,11,0,40,0,0,0,3,5,12,11,0,0,33,3,0,0,0,3,12,3,3,0,25,0,0,0,0,0,3,0,5,0,6,0,0,0,0,0,3,4,5,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,4,0,12,10,18,32,32,62,98,32,50,7,350,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,16,0,20,3,4,0,0,0,0,4,28,3,14,15,0,0,3,0,0,0,33,0,13,13,12,0,0,0,0,0,35,3,7,18,23,6,0,0,4,0,58,3,9,4,28,10,3,0,0,0,55,0,0,6,10,10,3,3,0,0,37,0,0,0,4,16,4,3,3,0,28,0,0,3,3,4,8,7,5,0,28,0,0,0,0,3,8,3,5,0,24,5,0,0,0,0,20,0,3,0,29
204011060,3,0,0,3,27,14,8,3,0,53,0,0,0,0,11,4,0,3,0,25,0,0,0,0,8,3,4,0,0,19,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,6,5,13,8,16,75,47,19,21,4,211,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,3,9,0,0,0,0,0,0,11,0,3,7,4,3,3,3,0,0,28,3,0,0,0,14,17,16,17,0,73,3,0,0,0,11,27,26,11,3,79,0,0,5,0,10,28,21,25,0,88,3,3,0,0,6,21,21,20,0,79,7,0,0,0,6,9,14,20,0,64,3,0,0,3,3,4,7,12,0,41
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011062,0,0,0,0,0,6,4,4,0,19,0,0,0,0,0,3,4,3,0,12,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,13,6,14,22,34,9,24,0,138,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,11,0,12,3,0,0,0,0,0,0,16,0,4,7,3,4,0,0,0,0,12,0,3,8,0,3,0,0,0,0,20,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,11,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
204021063,3,3,0,7,25,29,16,7,0,91,3,0,0,0,22,18,12,9,0,68,0,0,0,0,10,9,5,12,0,41,0,0,0,0,10,11,4,3,0,24,0,0,0,0,7,4,0,3,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,8,14,36,27,56,173,160,70,77,12,620,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,36,5,20,8,3,0,0,0,0,0,35,3,15,15,11,0,0,0,0,0,42,3,18,26,10,3,0,0,0,4,61,13,14,17,31,5,0,3,0,0,91,3,3,22,29,19,7,3,0,0,88,3,3,7,27,23,10,4,0,0,74,0,0,8,10,5,4,7,3,0,45,3,0,0,3,9,3,4,3,0,34,3,0,0,0,8,5,5,4,0,25,0,0,4,0,0,10,3,0,0,24
204021064,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,12,4,10,11,17,10,15,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204021065,0,0,0,0,8,14,6,0,0,29,0,0,0,0,3,9,3,5,0,20,0,0,0,0,3,5,0,0,0,15,0,0,0,0,0,3,8,5,0,11,0,0,0,0,0,6,7,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,18,10,38,63,33,30,0,213,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,3,0,10,4,0,3,0,0,0,0,0,0,7,0,9,3,3,0,0,0,0,0,17,0,4,3,4,7,0,0,0,0,20,0,0,0,4,3,0,0,5,0,14,0,0,0,10,0,3,0,0,0,14,0,0,0,3,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
204021066,9,0,10,9,42,67,47,36,3,224,5,0,3,0,12,33,20,14,0,83,3,0,0,0,13,8,5,16,0,45,3,0,0,0,0,12,0,5,0,14,0,0,0,3,4,0,6,6,0,14,0,0,0,0,3,5,0,3,0,9,0,0,0,3,8,3,0,0,4,22,39,57,84,100,285,362,130,144,30,1235,0,0,0,0,0,0,0,0,0,3,4,51,3,0,0,0,0,0,3,61,3,32,14,3,0,0,3,0,0,58,4,41,24,15,6,0,0,0,0,90,5,26,49,25,0,0,0,0,0,110,6,22,47,58,20,8,3,3,3,172,17,12,48,62,56,14,3,10,3,220,23,7,22,54,52,10,11,11,3,199,14,7,7,33,32,29,10,13,0,146,9,3,3,3,36,14,9,11,0,82,11,0,0,3,17,23,12,12,0,78,3,0,0,3,3,17,15,8,0,47
204021067,0,0,0,3,6,11,10,8,0,49,3,0,3,0,0,6,8,10,0,28,0,0,0,0,3,5,3,7,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9,13,22,22,30,46,66,40,68,3,316,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,11,0,10,3,0,0,0,0,0,0,13,0,10,6,0,0,0,0,0,0,15,0,4,8,0,3,0,0,0,0,12,0,0,4,9,0,0,3,0,0,18,0,3,3,0,3,0,0,0,0,13,0,0,0,4,0,0,3,0,0,10,0,0,0,3,3,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
204031068,0,0,0,0,3,7,0,6,0,18,0,0,0,0,4,0,3,0,0,14,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,21,14,12,39,48,15,21,9,179,0,0,0,0,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,15,4,9,4,0,0,0,0,0,0,18,0,8,10,0,0,0,0,0,0,21,3,9,7,0,0,0,0,0,0,17,4,7,9,14,0,0,0,3,3,39,3,6,5,11,3,3,0,0,0,35,0,0,3,14,13,5,3,3,3,43,0,0,6,6,7,10,5,0,0,37,3,0,0,3,9,18,0,3,0,33,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,8,0,0,0,14
204031069,3,3,0,3,18,13,18,23,0,72,0,0,0,0,12,6,8,14,0,51,0,0,0,3,3,14,4,13,0,40,0,0,0,0,6,4,0,3,0,14,0,0,0,0,0,0,6,6,3,19,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,3,0,0,9,12,32,28,47,101,95,70,126,16,530,0,3,0,3,0,0,3,0,0,9,0,33,4,3,0,0,0,0,0,46,3,10,8,3,3,3,0,0,3,36,3,11,11,12,4,5,5,9,0,59,0,6,10,25,9,7,6,6,0,70,9,13,22,28,20,7,15,3,3,114,0,10,10,28,19,8,16,11,3,95,5,0,8,16,24,17,20,11,0,102,0,0,5,8,8,8,5,12,0,46,0,0,4,3,8,6,0,7,0,22,0,0,3,0,3,3,0,3,0,13,0,0,0,3,3,4,0,0,0,12
204031070,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,15,4,8,12,3,15,0,69,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204031071,4,0,0,3,7,9,3,0,3,35,0,0,0,0,4,11,6,6,0,25,3,0,0,0,3,7,3,10,0,24,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,13,11,29,22,56,65,25,42,4,275,0,0,0,0,0,0,0,0,0,5,6,13,0,3,0,0,0,0,0,20,3,5,0,0,0,0,0,0,0,8,3,8,3,3,0,0,0,0,0,16,0,8,9,4,0,0,0,0,0,22,0,0,17,14,6,0,0,0,0,42,0,0,3,7,4,0,0,3,0,23,0,0,0,5,0,0,3,0,0,7,0,0,0,0,5,4,0,3,0,16,0,0,0,3,3,3,0,0,0,11,0,0,0,0,3,6,0,0,0,5,0,0,0,0,3,0,0,0,0,10
204031072,3,3,0,3,0,8,10,5,0,27,0,0,0,0,3,5,3,4,0,16,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,18,20,17,20,53,25,33,3,200,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,15,0,5,3,0,0,0,0,0,0,15,0,9,5,4,0,0,0,0,0,19,3,3,5,14,3,0,0,3,3,40,3,0,3,14,3,0,0,0,0,22,0,0,3,8,3,3,0,0,0,24,0,0,0,3,3,0,3,0,0,7,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5
204031073,4,0,8,3,23,31,14,27,0,111,0,3,0,4,13,25,13,23,0,84,0,0,3,0,3,14,8,14,0,42,0,0,0,0,3,8,8,13,0,27,0,0,0,0,3,0,0,10,0,17,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,3,3,6,3,14,14,17,34,34,115,145,76,113,13,556,0,3,0,0,0,0,0,0,0,3,3,26,3,0,0,0,0,0,0,31,3,18,7,0,0,0,0,0,0,31,5,18,12,6,3,0,0,0,0,42,3,10,23,8,0,0,0,0,0,51,11,10,25,40,21,6,4,3,0,117,9,9,11,46,41,9,4,7,3,142,4,3,9,25,44,11,3,6,3,106,0,3,3,17,15,12,10,6,0,64,0,0,3,0,4,3,0,3,0,20,3,0,3,3,6,4,4,4,0,25,0,0,0,0,0,0,3,0,0,7
204031074,8,6,6,13,121,167,96,86,0,501,9,4,4,3,67,78,60,56,3,284,8,0,0,4,28,39,24,57,4,166,6,0,0,0,10,23,16,34,0,94,4,0,0,0,6,23,14,27,0,81,0,0,3,4,0,0,0,8,3,18,0,7,0,0,8,12,4,7,10,42,66,91,72,131,592,745,425,407,47,2569,0,5,0,0,0,0,0,0,0,9,0,57,3,0,0,0,0,0,4,67,3,46,14,3,0,0,0,0,0,60,3,38,39,3,3,0,0,0,0,99,3,26,36,27,16,0,3,0,3,113,3,29,52,61,23,15,4,3,5,194,11,12,27,63,61,47,24,29,10,280,10,9,22,39,58,50,40,21,0,252,11,6,12,34,55,47,29,23,0,211,10,3,3,8,24,32,29,36,4,151,11,0,5,6,29,23,22,26,0,118,3,0,3,4,7,27,12,16,0,63
204031075,5,0,0,5,9,8,3,9,0,30,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,3,0,6,0,7,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,5,13,9,20,23,34,12,29,3,159,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,14,3,4,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,9,0,0,4,3,0,0,0,0,0,4,3,3,4,3,0,0,0,0,0,14,0,0,3,3,8,3,0,0,0,16,0,0,0,3,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
205011076,0,5,0,6,12,25,12,13,0,64,0,0,0,0,5,5,3,15,0,34,0,0,0,0,0,8,8,7,0,27,0,0,0,0,0,6,0,0,0,11,0,0,0,0,3,0,0,7,0,15,0,0,0,0,0,0,0,3,0,9,0,0,0,0,3,3,3,3,4,15,9,52,38,40,95,113,51,88,5,500,0,0,0,0,0,0,0,0,0,7,0,15,3,0,0,0,0,0,0,18,3,28,11,0,3,0,0,0,0,51,0,25,17,8,0,0,0,0,0,52,0,4,28,9,3,3,0,0,0,54,0,15,32,33,12,3,0,0,3,99,3,4,11,28,24,9,0,3,0,84,3,0,11,11,17,3,9,3,0,54,0,3,3,6,8,3,7,0,0,29,0,0,0,0,3,0,0,0,0,10,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6
205011077,0,0,0,0,3,10,5,4,0,25,0,0,0,4,3,0,0,0,0,12,0,0,0,0,4,0,3,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,16,9,24,34,28,15,27,3,160,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,15,0,3,3,0,0,0,0,0,0,11,0,0,3,4,0,0,0,0,0,6,0,3,6,5,4,0,0,3,0,25,4,0,3,4,3,0,0,0,0,15,4,0,0,0,3,4,3,0,0,17,0,0,0,0,3,0,3,0,0,15,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3
205011078,0,0,0,0,8,9,4,10,0,30,0,0,0,0,0,3,0,8,0,13,0,0,0,0,0,5,5,0,0,12,3,0,0,0,0,0,3,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,7,23,21,26,43,64,20,45,0,248,0,0,0,0,0,0,0,0,0,4,0,20,0,0,0,0,0,0,0,20,0,15,10,0,0,0,0,0,0,25,3,3,11,3,0,0,0,0,0,22,0,3,13,6,0,0,4,0,0,21,3,8,4,11,4,3,0,0,0,34,3,0,3,15,4,4,0,0,0,28,3,0,4,10,11,3,0,0,0,23,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
205011079,3,0,4,15,44,69,45,32,0,216,3,3,0,6,10,22,27,24,5,108,0,0,0,5,5,26,16,22,3,69,0,0,0,0,7,9,7,20,0,38,0,0,0,6,0,10,3,11,0,29,0,0,0,3,0,3,0,3,0,11,0,0,5,3,3,3,7,3,0,22,26,80,66,112,260,329,177,186,25,1253,0,3,0,6,0,0,0,3,0,11,8,69,3,0,0,0,0,3,0,86,0,57,20,3,0,0,0,0,0,80,3,28,33,11,3,0,0,0,4,86,3,15,41,23,12,3,0,0,4,104,11,12,49,43,10,4,6,3,5,157,4,13,24,39,39,19,7,5,3,150,4,6,6,29,38,9,4,0,0,110,6,0,11,19,20,13,10,9,0,77,4,0,0,4,6,14,5,8,0,45,3,0,3,3,3,15,8,4,0,34,3,0,0,0,0,11,0,5,0,24
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,7,3,5,3,38,62,33,23,0,185,0,0,0,0,20,25,23,18,4,91,3,0,3,4,12,19,11,23,3,77,3,0,0,0,3,14,3,9,0,33,0,0,0,0,4,4,13,5,0,30,0,0,0,0,4,0,0,4,0,6,0,0,4,0,4,6,3,4,0,25,32,64,73,82,280,299,147,178,14,1164,0,3,0,0,0,0,0,0,0,3,0,41,0,0,0,0,0,0,0,46,0,23,19,5,0,0,0,0,3,62,3,28,20,11,4,0,0,0,3,76,0,25,49,30,10,3,3,4,0,125,12,16,39,70,13,8,3,10,4,179,13,11,39,85,48,26,7,4,3,234,3,10,23,37,33,16,7,7,0,136,8,4,11,20,28,21,5,7,0,104,6,7,3,9,12,16,5,7,0,58,0,0,0,0,4,20,6,11,0,45,3,0,0,0,4,9,6,7,0,24
205021082,0,0,0,0,6,4,8,4,0,21,0,0,0,0,0,0,3,3,0,8,0,0,0,0,3,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,12,19,14,20,36,45,27,21,9,196,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,17,3,5,0,0,0,0,0,0,0,15,0,9,0,3,0,0,0,0,0,21,0,4,5,3,0,0,0,0,0,20,0,0,7,6,0,0,0,0,0,17,0,0,0,4,4,3,0,3,0,12,0,0,0,3,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
