SA2_MAINCODE_2016,MaOpD_400_499_H_0,MaOpD_400_499_H_1_15,MaOpD_400_499_H_16_24,MaOpD_400_499_H_25_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40,MaOpD_400_499_H_41_48,MaOpD_400_499_H_49mo,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_15,MaOpD_500_649_H_16_24,MaOpD_500_649_H_25_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40,MaOpD_500_649_H_41_48,MaOpD_500_649_H_49mo,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_15,MaOpD_650_799_H_16_24,MaOpD_650_799_H_25_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40,MaOpD_650_799_H_41_48,MaOpD_650_799_H_49mo,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_15,MaOpD_800_999_H_16_24,MaOpD_800_999_H_25_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40,MaOpD_800_999_H_41_48,MaOpD_800_999_H_49mo,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_15,MaOpD_1000_1249_H_16_24,MaOpD_1000_1249_H_25_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40,MaOpD_1000_1249_H_41_48,MaOpD_1000_1249_H_49mo,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_15,MaOpD_1250_1499_H_16_24,MaOpD_1250_1499_H_25_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40,MaOpD_1250_1499_H_41_48,MaOpD_1250_1499_H_49mo,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_15,MaOpD_1500_1749_H_16_24,MaOpD_1500_1749_H_25_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40,MaOpD_1500_1749_H_41_48,MaOpD_1500_1749_H_49mo,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_15,MaOpD_1750_1999_H_16_24,MaOpD_1750_1999_H_25_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40,MaOpD_1750_1999_H_41_48,MaOpD_1750_1999_H_49mo,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_15,MaOpD_2000_2999_H_16_24,MaOpD_2000_2999_H_25_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40,MaOpD_2000_2999_H_41_48,MaOpD_2000_2999_H_49mo,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000mo_H_0,MaOpD_3000mo_H_1_15,MaOpD_3000mo_H_16_24,MaOpD_3000mo_H_25_34,MaOpD_3000mo_H_35_39,MaOpD_3000mo_H_40,MaOpD_3000mo_H_41_48,MaOpD_3000mo_H_49mo,MaOpD_3000mo_H_NS,MaOpD_3000mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_15,MaOpD_PINS_H_16_24,MaOpD_PINS_H_25_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40,MaOpD_PINS_H_41_48,MaOpD_PINS_H_49mo,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_15,MaOpD_Tot_H_16_24,MaOpD_Tot_H_25_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40,MaOpD_Tot_H_41_48,MaOpD_Tot_H_49mo,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_15,Lab_NNI_H_16_24,Lab_NNI_H_25_34,Lab_NNI_H_35_39,Lab_NNI_H_40,Lab_NNI_H_41_48,Lab_NNI_H_49mo,Lab_NNI_H_NS,Lab_NNI_H_Tot,Lab_1_149_H_0,Lab_1_149_H_1_15,Lab_1_149_H_16_24,Lab_1_149_H_25_34,Lab_1_149_H_35_39,Lab_1_149_H_40,Lab_1_149_H_41_48,Lab_1_149_H_49mo,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_15,Lab_150_299_H_16_24,Lab_150_299_H_25_34,Lab_150_299_H_35_39,Lab_150_299_H_40,Lab_150_299_H_41_48,Lab_150_299_H_49mo,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_15,Lab_300_399_H_16_24,Lab_300_399_H_25_34,Lab_300_399_H_35_39,Lab_300_399_H_40,Lab_300_399_H_41_48,Lab_300_399_H_49mo,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_15,Lab_400_499_H_16_24,Lab_400_499_H_25_34,Lab_400_499_H_35_39,Lab_400_499_H_40,Lab_400_499_H_41_48,Lab_400_499_H_49mo,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_15,Lab_500_649_H_16_24,Lab_500_649_H_25_34,Lab_500_649_H_35_39,Lab_500_649_H_40,Lab_500_649_H_41_48,Lab_500_649_H_49mo,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_15,Lab_650_799_H_16_24,Lab_650_799_H_25_34,Lab_650_799_H_35_39,Lab_650_799_H_40,Lab_650_799_H_41_48,Lab_650_799_H_49mo,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_15,Lab_800_999_H_16_24,Lab_800_999_H_25_34,Lab_800_999_H_35_39,Lab_800_999_H_40,Lab_800_999_H_41_48,Lab_800_999_H_49mo,Lab_800_999_H_NS,Lab_800_999_H_Tot
120031396,0,11,26,8,3,3,0,0,5,55,0,9,31,18,19,19,3,0,3,111,4,9,23,21,73,41,7,14,3,194,9,0,3,21,117,75,22,22,4,276,3,5,11,5,64,77,23,58,8,256,0,0,3,0,27,17,23,32,3,101,7,0,0,0,11,20,12,23,0,70,0,0,0,0,3,6,9,15,0,34,4,0,0,0,0,12,9,19,0,50,0,0,0,0,3,8,0,9,0,17,0,0,0,0,3,4,3,3,3,22,29,58,132,89,332,277,121,188,29,1251,0,3,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,17,0,29,22,5,0,0,0,0,3,57,0,15,60,4,0,3,0,0,0,88,3,11,55,18,0,9,0,3,0,95,0,14,46,18,41,11,4,0,3,135,4,3,21,22,71,32,14,9,8,186,0,6,7,10,57,40,21,12,0,162
120031575,0,4,8,3,0,0,0,4,0,23,0,3,0,5,5,3,3,0,0,25,0,0,0,3,7,7,3,3,0,30,0,0,0,3,3,7,0,5,0,34,0,0,0,3,6,4,3,3,0,28,4,0,0,0,7,0,3,6,0,16,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,9,26,22,26,40,36,17,29,4,202,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,3,19,3,0,0,0,0,0,0,26,0,22,29,7,0,0,0,3,0,61,3,5,20,8,0,3,0,3,0,43,0,4,12,12,14,8,0,0,5,56,6,10,13,12,19,6,3,0,0,69,3,3,6,8,21,19,9,4,3,64
120031576,0,0,3,4,0,0,0,0,0,7,0,4,3,3,8,4,0,4,0,29,0,3,8,11,29,17,3,3,0,71,5,8,4,6,34,37,10,13,0,117,0,0,0,3,23,24,21,26,0,106,3,0,0,4,10,16,8,29,0,66,3,0,3,0,7,11,0,22,0,39,0,0,0,0,0,4,0,14,0,22,0,0,0,0,0,0,5,12,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,4,0,15,18,22,41,34,119,119,55,126,8,531,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,9,0,5,3,3,0,0,0,0,0,9,0,4,10,4,0,0,0,0,0,12,0,4,8,3,3,0,3,0,0,25,0,3,3,11,16,7,0,0,0,40,0,0,6,9,25,12,8,0,3,71,0,0,3,3,22,13,4,0,0,47
121011398,0,10,19,11,3,5,0,0,0,41,0,4,15,11,5,8,0,3,0,44,0,0,13,12,31,17,0,0,5,80,3,0,6,3,24,25,4,7,0,76,0,0,3,3,23,13,9,12,0,60,0,3,0,0,3,7,5,6,0,32,0,0,0,0,0,4,3,9,0,13,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,5,0,0,0,3,7,42,62,46,91,88,32,52,16,434,0,0,0,0,0,0,0,0,0,3,6,85,16,8,0,0,0,0,3,116,3,69,35,9,0,3,0,0,4,115,0,54,71,15,9,7,0,0,3,160,9,25,101,34,9,9,0,0,0,185,3,20,51,52,36,15,3,3,8,180,5,8,26,34,63,21,9,7,0,180,0,6,16,14,61,37,8,8,9,156
121011399,0,0,3,0,0,0,0,0,0,6,0,0,4,0,0,3,0,0,0,14,0,0,3,0,3,5,0,4,0,12,0,0,0,0,8,0,3,0,0,10,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,3,15,15,6,11,0,62,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,9,0,10,4,0,0,0,0,0,0,11,0,7,5,4,0,3,0,0,0,20,0,5,13,0,0,0,0,0,0,25,0,3,8,6,9,3,0,0,0,22,0,3,0,4,3,6,0,0,0,22,0,3,3,3,5,7,0,0,0,24
121011400,0,0,5,7,3,4,0,0,0,14,0,8,7,14,5,3,0,0,0,32,0,4,3,7,15,8,7,4,0,47,3,7,3,13,41,24,9,3,0,99,0,4,0,3,26,14,10,4,0,64,0,0,0,0,5,3,3,6,0,18,0,0,0,0,4,4,4,7,0,17,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,7,0,13,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,8,33,24,43,103,69,27,35,8,346,0,0,0,0,0,0,0,0,0,3,0,28,5,0,0,0,0,0,0,32,7,32,7,0,0,0,0,0,0,50,0,21,32,8,0,0,0,3,0,67,0,16,25,10,3,3,0,0,0,54,0,7,28,23,16,7,3,0,0,90,0,4,16,20,37,14,5,0,0,99,3,3,13,5,42,34,13,6,0,119
121011401,0,5,13,7,3,0,0,7,0,39,0,3,6,13,10,11,3,3,3,53,0,6,11,13,42,21,6,6,0,110,3,0,4,8,49,53,12,11,0,140,3,3,0,3,35,37,12,23,0,121,3,0,3,0,11,19,7,21,0,65,0,0,3,0,0,10,9,23,3,38,4,0,0,0,0,7,0,11,0,28,0,0,0,0,0,0,0,19,0,23,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,5,3,11,16,37,56,57,152,161,57,128,14,679,0,3,3,0,3,0,0,0,3,10,5,21,4,0,0,0,0,0,3,37,3,30,23,0,0,0,0,0,0,54,4,12,35,7,0,0,0,0,0,59,0,8,58,9,4,0,0,0,0,83,0,13,43,18,16,21,3,3,6,111,3,6,19,25,62,41,5,7,3,174,0,7,10,9,77,55,31,12,5,207
121011402,0,3,3,0,0,0,0,3,0,10,0,0,7,0,0,3,3,0,0,7,0,3,0,5,17,0,0,0,0,26,0,0,0,3,15,9,3,0,0,30,0,0,0,3,15,16,5,5,0,51,7,0,0,3,15,28,17,14,3,92,5,0,0,0,4,22,13,8,0,59,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,19,14,20,20,65,80,47,42,6,308,0,0,0,0,0,0,0,0,0,5,0,23,0,0,0,0,0,0,0,30,0,15,6,0,0,0,0,0,0,24,0,10,22,0,0,3,0,0,0,45,0,15,19,13,0,0,0,0,0,41,0,5,14,13,5,10,0,0,0,42,0,3,8,6,17,3,0,0,0,39,0,0,3,8,24,11,3,3,0,49
121021403,0,5,4,0,0,3,0,0,0,16,0,0,3,7,6,5,0,0,0,23,4,3,0,7,30,10,5,3,0,67,3,6,5,6,46,26,9,6,0,108,0,0,3,3,33,29,3,11,0,88,3,0,0,3,20,18,14,15,0,75,4,0,3,0,10,13,10,14,3,47,3,0,0,0,6,18,12,17,0,61,0,0,0,0,11,4,12,14,0,36,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,5,3,0,0,14,22,36,27,34,170,140,68,74,8,571,0,0,0,0,0,0,0,0,0,3,6,45,0,0,0,0,0,0,3,59,0,14,11,0,3,0,0,0,0,28,0,18,9,3,0,0,0,0,0,34,3,9,0,8,3,0,0,0,0,22,0,0,6,16,13,6,3,0,0,42,3,0,11,13,33,16,0,4,3,74,0,3,4,0,34,31,10,7,0,88
121021404,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,3,0,4,4,0,0,0,12,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,9,12,8,7,0,52,0,0,0,0,0,0,0,0,0,4,0,23,0,0,0,0,0,0,0,28,0,15,3,0,0,0,0,0,0,22,0,4,3,0,0,0,0,0,0,17,0,3,7,0,0,0,0,0,0,16,0,7,4,4,0,0,0,0,0,15,0,0,4,8,4,0,0,0,0,20,0,0,0,0,5,12,0,0,0,18
121021406,0,0,3,3,3,0,0,4,0,13,0,5,3,6,0,3,0,5,0,25,0,4,3,7,14,8,4,5,0,45,0,3,0,3,19,17,5,3,0,48,0,0,0,0,10,8,9,4,0,32,0,0,0,0,8,3,3,5,0,16,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,26,9,19,68,38,29,43,6,238,3,0,0,0,0,0,0,0,0,7,6,72,4,0,0,0,0,0,0,83,0,20,15,4,0,0,0,0,0,38,0,9,8,3,0,0,0,0,0,31,0,17,16,11,0,6,0,0,0,45,0,8,5,10,11,5,0,0,0,37,3,3,7,6,28,3,6,3,0,59,0,0,3,7,30,12,3,3,0,51
121021577,3,4,6,0,3,0,0,0,0,24,0,5,3,8,13,0,0,0,0,34,0,3,3,5,37,8,7,7,3,75,4,0,0,3,32,27,9,10,0,86,0,0,0,0,13,19,4,5,0,45,0,3,0,0,7,0,3,6,0,19,0,0,0,0,3,3,0,3,0,13,0,0,0,0,5,8,0,3,0,18,5,0,0,0,0,3,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,31,27,23,115,69,32,33,9,360,0,4,0,0,0,0,0,0,0,3,3,44,0,3,0,0,0,0,0,53,0,43,11,3,0,0,0,0,0,60,0,19,38,10,5,0,0,0,3,75,0,10,36,8,3,3,0,0,0,62,0,5,13,34,25,9,3,0,0,102,0,10,11,20,58,33,7,3,3,138,4,0,12,21,35,33,9,4,0,105
121021578,0,0,3,7,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,12,0,0,0,3,5,3,0,0,0,16,0,0,0,0,0,4,0,0,0,10,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,10,15,14,0,3,3,56,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,10,0,15,3,0,0,0,0,0,0,18,0,8,7,0,0,0,0,0,0,12,0,4,9,3,0,0,0,0,0,27,5,0,0,8,3,3,0,0,0,28,0,0,5,6,14,3,0,0,3,31,0,0,0,5,12,13,3,3,0,36
121021579,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,8,0,0,3,3,3,4,0,0,0,13,0,0,0,4,7,3,0,0,0,15,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,8,15,18,0,8,0,68,0,0,0,0,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,24,0,16,3,0,0,0,0,0,0,23,0,3,6,3,3,0,0,0,0,12,0,0,11,6,0,4,0,0,0,20,0,3,8,6,3,4,0,0,0,26,0,0,3,3,13,6,0,3,3,29,3,0,3,0,12,7,4,0,0,32
121031407,0,3,3,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,7,0,0,0,0,4,4,0,0,0,9,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,9,10,8,12,4,10,3,71,0,3,0,0,0,0,0,0,0,0,3,46,0,0,0,0,0,0,0,56,0,19,13,0,0,0,0,0,0,34,0,14,18,0,0,0,0,0,0,31,3,5,14,3,0,0,0,0,0,28,0,3,12,15,6,3,0,3,0,36,0,4,9,12,10,6,0,0,0,41,0,0,4,3,14,13,3,3,0,44
121031408,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,10,3,5,3,3,13,0,60,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,41,0,20,7,3,0,0,0,0,0,29,0,8,9,0,4,0,0,0,0,27,0,6,18,3,0,0,0,0,0,28,0,3,11,9,6,7,0,0,0,35,0,0,10,6,4,5,0,3,0,30,0,0,4,3,8,3,10,3,0,34
121031409,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,9,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,5,0,0,0,14,3,0,0,3,3,0,0,3,0,12,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,4,0,3,0,8,0,0,0,0,3,0,0,3,0,6,3,0,0,0,4,3,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,8,10,15,19,15,16,3,108,0,0,0,0,0,0,0,0,0,3,0,29,0,0,0,0,0,0,0,33,0,10,3,0,0,0,0,0,0,14,0,4,11,3,0,0,0,0,0,24,0,7,14,0,0,0,0,0,0,29,0,3,9,11,7,0,0,0,0,27,0,0,0,3,8,3,5,3,0,22,3,0,3,3,8,14,0,3,0,32
121031410,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,0,3,3,0,3,0,4,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,7,10,4,4,7,0,47,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,42,0,23,11,0,0,0,0,0,0,34,0,10,18,4,0,0,0,0,0,36,0,5,11,6,3,0,0,0,0,25,0,8,14,9,3,3,0,0,0,34,0,0,3,7,12,3,0,4,0,29,0,0,4,0,8,9,4,3,0,24
121031411,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,3,7,8,0,11,0,46,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,0,0,0,0,38,0,16,6,5,0,0,0,0,3,28,0,10,8,0,0,0,0,0,0,23,0,12,11,6,0,0,0,0,0,32,0,0,10,14,0,0,0,0,4,24,0,0,7,5,9,11,3,3,0,36,4,3,3,3,8,10,0,0,0,36
121031412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,12,0,0,5,4,16,0,0,0,0,24,3,0,0,3,5,12,0,3,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,15,5,9,29,14,3,10,0,94,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,26,0,12,4,0,0,0,0,0,0,17,0,13,8,3,0,0,0,0,0,25,3,12,16,8,0,0,0,0,0,38,0,4,15,16,4,0,0,0,0,42,0,5,7,16,16,14,0,4,0,61,3,0,3,8,14,20,7,0,0,56
121041413,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,12,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,5,3,14,9,3,0,49,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,23,0,17,5,0,0,0,0,0,0,25,0,10,13,0,0,0,0,0,0,26,0,8,17,3,0,0,0,0,0,30,0,9,19,10,3,0,3,0,0,40,0,3,5,10,6,3,3,0,0,26,0,4,3,3,9,6,4,0,0,23
121041414,0,0,3,0,0,0,0,0,0,5,0,0,4,4,3,3,0,0,0,10,0,0,3,0,0,0,0,0,0,10,3,0,3,0,3,3,0,0,0,15,0,0,0,0,9,10,4,4,0,27,0,0,0,0,4,3,0,3,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,13,16,9,20,18,8,11,3,106,0,0,4,0,0,0,0,0,0,4,3,12,0,0,0,0,0,0,0,17,0,14,3,0,0,0,0,0,0,21,0,14,16,7,0,0,0,0,0,34,0,4,22,3,0,0,0,0,0,38,0,9,18,14,8,4,0,3,0,51,0,0,10,17,16,4,3,0,0,58,0,3,3,5,18,9,7,0,7,52
121041415,0,0,3,4,0,0,0,0,0,3,0,0,4,4,3,0,0,0,0,9,0,4,0,3,0,0,0,0,0,11,0,0,0,0,3,3,0,3,0,15,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,13,18,8,12,9,5,3,78,0,3,0,0,0,0,0,0,0,6,3,34,0,0,0,0,0,0,0,37,0,29,7,0,0,0,0,0,0,32,0,14,22,6,0,0,0,0,3,45,0,17,40,11,3,0,0,4,0,71,0,10,13,16,10,7,0,3,0,55,4,0,13,14,24,18,8,3,0,79,0,3,3,5,24,20,4,4,0,64
121041416,0,0,5,0,0,0,0,0,0,4,0,0,3,3,3,0,0,0,0,11,0,0,4,3,3,0,0,0,0,16,0,0,0,3,0,3,0,3,0,13,0,0,3,4,8,7,3,0,0,30,3,0,0,0,6,8,3,3,3,22,0,0,0,0,3,5,7,10,0,25,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,13,14,24,34,20,19,3,132,0,0,0,0,0,0,0,0,0,5,0,21,0,0,0,0,0,0,0,19,0,14,3,3,0,0,0,0,0,24,0,12,22,0,0,0,0,0,4,40,0,8,20,10,0,0,0,0,0,41,0,4,12,4,5,3,0,3,0,33,0,3,0,3,14,6,0,3,0,36,3,0,0,0,21,11,0,3,0,42
121041417,4,3,11,0,0,0,0,0,0,23,0,3,4,5,3,3,0,0,0,25,0,0,4,4,13,3,0,3,0,27,0,4,0,0,14,4,4,6,0,40,0,0,0,3,5,14,6,3,0,30,0,0,0,0,6,3,3,3,0,19,0,0,0,0,8,6,0,4,0,14,0,0,0,0,3,3,0,4,0,12,0,0,0,0,7,3,3,10,0,26,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,13,53,40,19,50,38,23,38,16,288,0,3,0,0,0,0,0,0,0,8,3,37,3,0,0,0,0,0,0,44,0,35,18,5,0,0,0,0,3,57,0,30,53,5,0,0,0,0,4,102,4,16,105,9,0,11,0,0,12,161,3,11,53,37,20,12,0,3,4,140,0,7,22,25,51,30,8,7,5,156,3,3,18,12,33,41,17,10,4,141
122011418,0,4,0,0,0,0,0,0,0,8,0,0,0,4,3,0,0,3,0,13,0,0,0,3,0,7,3,0,0,15,0,3,3,3,13,4,3,5,0,27,0,0,0,0,10,5,5,0,0,17,0,0,0,3,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,10,8,27,16,12,13,3,114,0,3,0,0,0,0,0,0,0,7,0,33,3,0,0,0,0,0,0,37,0,19,8,0,0,0,0,0,0,26,0,10,15,3,0,0,0,0,0,26,0,10,8,4,0,0,0,0,0,22,0,4,17,8,3,4,3,0,0,39,0,0,6,3,7,3,0,3,0,35,0,4,0,0,13,5,5,3,0,35
122011419,0,0,0,0,0,0,0,0,0,5,0,0,3,3,3,3,0,0,0,15,0,0,0,3,3,4,0,0,0,15,0,0,3,0,3,0,0,0,0,9,0,0,3,4,4,0,0,4,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,14,8,26,18,4,16,0,106,0,3,0,0,0,0,0,0,0,3,3,67,9,0,0,0,0,0,0,77,0,38,11,0,0,0,0,0,0,52,0,10,26,5,0,0,0,0,0,47,3,12,48,9,3,0,0,0,0,80,0,9,27,16,17,0,0,4,0,78,4,7,14,10,20,12,6,4,0,72,3,0,5,11,22,23,4,11,3,75
