SA2_MAINCODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
203021044,7,0,17,10,3,3,4,3,0,46,4,0,11,3,0,3,3,5,0,25,0,0,4,0,0,0,0,0,0,12,3,3,9,0,0,0,0,0,0,19,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,27,13,131,83,16,48,7,30,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203021045,20,0,103,13,14,13,18,22,0,200,12,3,68,4,4,3,16,10,0,123,18,3,51,5,3,0,11,9,3,98,11,0,22,3,0,0,14,0,0,46,7,0,24,0,0,0,3,0,0,39,11,0,5,0,3,0,0,0,0,15,3,0,7,0,3,0,0,3,3,20,120,27,529,171,78,74,109,127,18,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,3,3,4,0,0,0,0,11,0,3,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203021046,23,7,75,14,20,10,5,14,5,169,4,3,48,0,9,4,0,4,0,73,15,8,32,0,3,10,0,4,0,67,6,0,11,0,3,0,0,4,0,29,9,0,13,0,0,3,0,4,0,30,0,0,5,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,3,8,79,51,351,154,100,56,29,88,15,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
203021047,39,17,215,23,49,17,66,52,6,481,39,22,148,18,16,10,42,25,3,323,43,12,123,5,9,3,15,18,3,237,22,10,75,0,7,3,4,3,3,127,46,9,70,0,3,4,4,9,3,151,19,3,9,0,0,6,0,0,0,39,4,0,13,0,5,0,3,4,9,42,270,126,1009,223,211,121,280,252,41,2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0,0,5,0,0,3,5,0,0,0,7,0,15,0,0,0,3,3,4,0,3,0,13,0,0,3,0,5,0,3,3,0,13,0,0,3,0,3,3,7,6,0,26,0,0,0,0,3,0,3,0,0,11,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,4,0,0,0,9
203031048,12,3,31,4,3,4,11,8,0,67,4,0,23,0,0,0,0,0,0,38,3,0,7,0,0,0,0,0,0,10,3,0,7,0,0,0,0,0,0,20,6,0,8,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,49,17,218,87,43,46,28,52,4,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203031049,9,0,46,6,3,4,0,5,0,74,5,3,30,0,0,0,0,3,0,40,7,0,15,0,0,0,3,4,0,33,0,0,3,0,0,4,0,0,0,13,3,0,10,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,9,65,12,193,69,20,15,15,44,3,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203031050,23,3,104,23,7,7,8,9,3,181,21,3,55,5,3,3,8,0,0,105,8,5,41,0,5,7,3,4,0,74,7,0,19,6,0,5,0,0,0,38,10,0,14,0,0,4,0,0,3,33,6,0,4,0,0,3,0,0,0,16,3,0,14,0,0,0,0,0,3,30,138,33,510,214,75,92,31,86,10,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,3,0,6,0,0,0,3,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203031051,8,0,15,3,3,3,0,0,0,33,3,0,14,0,0,0,0,0,0,14,3,0,6,0,0,0,0,0,0,17,3,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,33,4,106,28,24,22,12,23,4,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203031052,6,3,31,4,12,0,0,0,3,67,0,4,11,3,3,0,0,0,3,25,0,0,6,0,0,0,0,0,0,9,0,3,7,0,0,0,0,0,0,14,3,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,43,19,112,56,34,15,6,23,7,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
203031053,23,5,85,12,12,11,5,10,3,160,13,3,67,0,11,8,5,3,0,122,26,0,40,0,4,4,3,8,0,86,3,0,19,0,6,0,0,0,0,33,16,4,15,0,3,0,0,3,0,44,7,0,0,0,0,0,0,0,3,15,3,0,10,4,0,0,0,3,3,17,144,35,457,148,103,114,39,97,16,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,7,0,0,0,0,5,6,3,0,0,12,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
204011054,26,0,37,7,8,4,9,4,0,89,3,0,25,0,0,0,10,4,0,47,5,0,13,0,3,0,3,0,0,28,3,0,6,0,0,0,0,0,0,13,3,0,4,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,9,94,20,193,92,57,29,42,69,9,602,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,0,0,3,3,0,0,0,9,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011055,11,4,12,3,9,3,6,7,3,56,5,3,12,0,0,0,4,0,0,30,5,0,3,0,0,0,3,0,0,18,4,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,6,4,0,4,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,14,97,18,139,71,29,25,26,71,10,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011056,16,6,51,7,16,11,13,28,0,151,8,3,31,3,9,7,14,11,0,88,0,0,22,0,3,3,3,8,6,45,4,0,8,4,0,0,3,0,0,27,5,0,21,0,0,3,0,3,0,29,0,0,3,0,0,0,0,0,0,6,3,0,3,0,0,0,4,3,0,15,71,29,294,125,77,66,76,129,17,888,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,9,3,0,3,0,0,0,0,0,0,9,0,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
204011057,30,4,60,13,11,8,17,13,0,154,19,0,44,4,10,3,13,9,0,101,21,0,17,3,3,0,3,3,0,47,10,0,10,3,0,0,0,0,0,25,9,0,7,0,0,3,4,0,0,25,0,0,4,0,0,0,0,3,0,8,3,0,9,0,3,0,0,0,0,17,173,22,337,139,75,65,81,102,14,1009,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,11,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,7,0,0,0,3,0,0,3,5,0,7,3,0,0,0,3,3,0,3,0,13,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011058,9,0,18,3,3,0,4,10,0,44,7,3,13,3,6,0,4,3,0,41,12,0,3,0,0,0,6,0,0,25,3,0,3,0,0,0,3,3,0,11,4,0,7,0,0,0,0,0,0,11,4,0,3,0,0,0,0,0,0,5,3,0,3,0,0,0,0,3,0,6,70,14,100,21,38,5,32,63,8,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011059,13,3,27,8,9,0,10,10,0,84,10,0,26,3,3,3,4,0,0,51,6,3,20,0,0,4,3,3,0,42,4,0,5,0,0,3,3,0,0,17,0,0,12,0,0,3,5,0,0,25,6,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,5,15,73,16,210,82,66,51,53,65,9,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,0,0,3,0,9,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011060,7,6,41,29,15,0,12,3,5,120,11,9,20,27,10,0,12,3,0,89,15,8,14,20,3,0,6,0,0,64,9,0,4,10,3,0,0,0,0,25,6,0,0,3,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,5,88,29,134,141,52,3,65,34,8,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,4,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011062,11,0,12,4,0,3,7,0,0,33,5,0,11,0,0,0,3,3,0,16,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,4,77,22,10,11,13,40,5,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204021063,22,3,62,12,16,10,22,11,0,158,13,10,45,11,12,6,14,0,0,111,11,5,24,3,4,3,9,0,3,67,7,6,21,3,0,3,0,0,3,43,6,0,15,0,3,0,0,0,0,26,0,0,6,0,0,0,0,0,0,6,3,0,0,0,3,0,3,0,3,17,134,41,386,171,118,81,105,96,10,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,5,0,0,0,0,9,7,0,0,0,19,0,4,0,0,3,0,4,0,0,9,0,0,0,0,7,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204021064,10,0,10,0,0,0,0,5,0,19,5,0,3,0,3,0,0,3,0,17,3,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,75,5,50,0,12,3,13,35,3,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204021065,0,0,23,4,3,0,5,18,0,59,3,0,15,0,0,0,3,12,0,41,4,0,14,0,0,0,3,7,0,34,7,0,5,0,0,0,3,3,0,19,3,0,11,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,6,53,5,136,32,25,20,28,79,8,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
204021066,48,36,160,37,45,16,25,16,3,374,30,22,62,20,21,7,15,13,3,187,18,4,37,12,17,3,7,0,0,102,14,0,12,9,7,0,3,3,0,44,19,3,8,6,4,0,3,3,0,45,5,0,5,0,0,0,3,0,0,17,6,0,11,10,0,0,0,4,0,36,230,121,756,370,260,205,164,194,26,2324,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,0,5,0,16,0,0,0,4,0,3,0,4,0,12,0,0,4,3,0,7,0,0,0,12,0,0,5,5,0,0,0,5,0,21,0,0,3,3,6,3,3,3,0,24,0,0,0,8,7,4,3,0,0,29,4,0,0,0,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
204021067,27,3,32,5,3,0,8,6,3,85,11,4,23,0,0,0,11,3,0,52,16,0,11,0,0,0,4,0,3,41,6,0,0,0,0,0,0,0,0,17,10,3,4,0,0,0,0,0,0,12,3,0,4,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,4,190,14,189,32,28,15,50,88,11,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204031068,3,0,15,16,0,0,0,0,0,43,0,0,11,12,3,0,0,0,0,28,4,3,3,6,0,0,0,0,0,17,4,0,5,0,0,3,0,0,0,11,3,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,54,14,108,80,28,17,15,35,6,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204031069,19,4,61,16,3,8,17,9,4,137,22,3,36,3,0,0,5,3,0,79,16,0,32,0,0,0,3,3,3,60,7,0,12,0,0,3,0,0,0,23,8,0,10,0,0,3,0,0,3,24,0,0,3,0,0,0,0,3,0,9,3,0,3,0,0,0,3,0,0,12,172,21,303,122,50,69,75,99,14,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,9,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,5,0,3,0,13,3,0,0,0,0,0,0,3,0,9,3,0,4,3,0,0,0,0,0,11,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
