SA2_MAINCODE_2016,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000mo_A_15_19,OIDNS_3000mo_A_20_24,OIDNS_3000mo_A_25_34,OIDNS_3000mo_A_35_44,OIDNS_3000mo_A_45_54,OIDNS_3000mo_A_55_64,OIDNS_3000mo_A_65_74,OIDNS_3000mo_A_75ov,OIDNS_3000mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54
112011241,0,0,0,0,0,3,0,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,4,6,4,3,3,24,3,0,3,0,0,3,0,0,11,47,3,0,0,3,3,3,0,63,11,10,8,9,9,9,3,0,61,14,9,9,10,8,16,11,0,78,8,10,17,17,13,20,12,5,87,8,11,23,27,22,30,17,0,144,3,16,36,25,44,39,12,0,176,0,11,19,27,44,44,10,0,154,0,4,23,37,35,42,4,0,145,0,3,15,27,29,28,4,0,113,0,3,10,15,17,7,4,0,60,0,0,8,16,17
112011242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,3,0,0,0,7,0,0,3,10,3,3,0,0,30,3,0,3,3,0,4,0,0,13,74,3,4,5,4,3,3,0,95,14,10,13,20,20,20,3,0,93,13,9,11,16,12,19,3,0,88,13,14,21,28,27,19,8,0,126,0,15,24,58,33,37,9,0,172,0,24,25,43,43,27,7,0,165,0,12,33,33,51,29,6,0,166,0,9,27,36,38,23,3,0,140,0,3,17,23,27,14,3,0,89,0,0,7,41,30,19,7,0,110,0,0,13,23,18
112011243,0,0,3,0,0,6,0,0,0,3,0,0,0,0,6,0,0,0,4,3,0,0,0,10,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,3,6,11,14,15,3,4,54,0,0,4,3,0,4,3,0,22,60,7,3,9,8,10,3,0,100,18,10,17,28,31,24,3,3,148,15,9,29,36,64,46,25,3,225,6,19,34,43,74,75,18,0,276,18,31,45,75,101,97,25,3,392,6,49,61,79,99,85,27,4,411,5,19,53,102,84,88,28,8,394,4,3,37,86,108,68,7,0,313,0,0,25,49,60,35,11,0,184,0,0,21,25,44,37,9,3,132,0,0,11,22,35
112021244,4,0,0,0,0,7,0,0,4,0,7,0,0,0,9,0,0,0,3,3,0,0,0,14,0,0,3,0,3,0,0,0,8,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,3,5,5,0,0,16,5,6,15,16,22,15,7,8,93,8,0,5,7,7,4,0,3,36,114,8,5,4,7,6,9,0,166,64,28,9,22,32,31,9,0,195,36,16,23,31,47,46,24,10,230,39,40,42,48,64,61,20,8,316,34,52,74,86,109,116,27,9,509,22,127,134,137,200,141,17,3,779,9,80,165,181,203,185,23,0,846,3,37,124,151,172,157,17,5,658,0,10,80,80,72,64,11,0,319,0,3,35,68,52,55,7,0,218,0,0,23,39,55
112021245,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,7,5,6,34,3,3,0,10,16,12,5,0,45,14,3,3,6,9,7,3,7,56,4,4,3,11,21,25,11,7,89,3,9,11,10,11,16,21,14,92,7,6,8,15,26,51,20,9,137,10,13,16,30,44,41,16,11,185,5,17,33,28,49,39,18,12,197,4,18,31,44,46,46,7,3,205,0,9,18,23,36,37,23,0,145,0,0,14,18,25,31,4,0,96,0,0,3,22,15,20,9,0,61,0,0,6,7,11
112021246,0,0,0,0,0,0,0,0,3,0,3,3,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,14,3,9,8,0,0,32,0,0,3,3,4,0,3,0,21,76,3,7,11,0,0,0,0,108,25,16,21,8,23,19,10,3,129,15,20,13,14,19,25,8,4,122,10,17,34,25,34,46,14,4,183,14,41,54,70,64,54,19,0,328,5,43,66,76,107,80,15,3,402,3,28,76,86,105,94,27,0,419,0,12,48,63,100,96,16,0,337,0,7,34,45,46,40,10,0,184,0,0,27,39,64,31,9,0,165,0,0,9,25,37
112021247,0,0,0,0,0,4,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,8,3,0,6,6,11,10,5,4,49,10,0,4,7,6,16,7,0,47,53,0,7,6,9,12,0,0,100,20,11,9,18,38,31,14,3,143,13,12,17,30,28,44,25,9,171,6,12,31,20,45,59,10,3,192,15,19,42,45,56,82,21,16,298,10,20,47,56,71,71,22,4,292,0,11,35,44,70,83,20,4,263,0,22,50,40,76,57,15,0,257,0,0,34,26,38,27,13,0,135,0,6,19,23,42,29,4,0,122,0,0,5,13,23
112021248,3,3,0,4,0,22,0,4,5,11,7,3,0,0,27,0,0,6,7,3,9,0,0,26,0,0,0,3,8,5,0,0,18,0,0,0,3,3,0,0,3,12,0,0,0,3,0,3,0,0,6,0,0,0,0,5,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,4,3,3,7,4,3,7,36,17,20,23,41,49,27,14,17,211,20,3,11,5,15,6,0,0,57,429,31,21,31,20,25,6,0,572,171,91,70,72,43,59,13,3,518,82,103,93,99,107,107,30,6,632,97,130,153,144,159,138,55,7,885,79,224,267,257,293,244,108,7,1473,32,235,366,368,430,395,99,3,1934,12,153,405,481,606,475,95,7,2224,3,84,404,456,565,463,69,3,2049,0,23,238,299,372,269,33,5,1244,0,12,144,298,309,227,37,3,1028,0,0,70,183,230
112021249,0,3,3,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,15,4,0,6,7,6,14,12,5,56,8,0,5,9,19,19,10,0,72,44,3,8,18,21,22,4,0,122,23,18,23,17,35,56,25,7,198,9,8,17,33,58,65,35,12,234,7,10,20,41,63,61,37,5,254,13,27,29,57,73,81,43,13,340,19,42,71,81,101,113,24,10,467,9,28,51,79,100,111,37,10,417,0,11,36,59,56,67,29,0,248,0,3,15,33,39,31,7,3,138,0,0,11,19,36,26,5,0,107,0,0,12,22,30
112031250,0,0,3,0,0,4,0,3,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,7,4,5,4,19,6,3,4,3,64,3,0,7,9,8,3,0,0,34,179,15,3,18,7,3,4,3,227,69,38,26,40,25,32,14,0,245,30,32,33,51,18,30,13,3,212,20,62,37,50,46,53,10,3,291,25,75,85,73,98,84,25,3,470,13,83,92,100,124,96,21,3,522,4,43,125,121,119,99,10,0,523,8,18,104,134,120,97,20,3,502,0,4,69,67,56,61,13,3,273,0,3,39,77,72,43,13,0,239,0,0,26,42,60
112031251,0,0,3,0,0,6,0,0,0,3,0,3,0,0,9,0,0,3,0,3,0,0,0,10,0,0,0,0,3,10,4,0,15,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,9,3,11,7,19,20,4,3,78,11,0,0,5,8,0,3,0,30,125,10,13,9,9,13,7,0,192,44,22,28,39,37,27,12,0,208,18,21,30,38,61,51,12,3,245,24,23,32,42,67,61,22,0,277,23,51,84,83,130,97,31,4,498,9,59,106,119,169,150,30,5,642,5,55,132,171,220,190,27,0,801,0,23,116,124,179,145,26,0,611,0,8,69,71,109,99,9,0,371,0,3,48,78,87,83,11,0,307,0,3,30,50,94
112031252,0,3,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,3,9,4,7,5,0,36,3,4,3,8,7,10,4,0,38,44,4,7,11,7,9,0,4,89,11,14,15,16,23,24,19,7,127,3,9,10,25,29,30,25,6,137,9,10,13,31,38,42,24,4,172,3,13,22,41,43,52,23,4,204,4,14,21,42,61,41,14,7,205,0,13,31,37,51,55,16,0,198,0,6,37,42,62,58,12,0,206,0,3,24,32,22,31,10,0,120,0,0,5,17,14,18,6,0,48,0,0,3,17,8
112031253,0,0,0,0,0,5,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,6,0,0,11,3,9,7,3,39,5,0,0,3,3,9,0,0,22,82,4,6,15,14,5,3,0,130,32,14,19,27,24,19,13,0,142,10,16,21,33,25,27,6,0,142,9,27,27,44,48,49,14,3,225,13,44,48,69,67,79,18,3,330,0,29,55,58,84,59,18,0,303,0,22,54,68,69,61,3,0,281,0,9,46,75,57,53,9,0,255,0,3,28,34,38,25,3,0,138,0,0,19,35,26,16,4,0,102,0,0,11,17,19
112031254,0,0,6,0,0,13,0,0,0,0,3,0,0,0,17,0,0,4,4,0,9,0,0,17,0,0,3,7,7,6,0,0,22,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,0,0,7,0,0,3,3,5,3,0,0,12,8,3,19,25,21,35,5,11,127,11,0,0,8,7,8,0,0,32,110,8,3,9,15,15,7,0,179,64,24,34,40,44,50,17,3,278,22,38,47,45,52,74,17,4,305,41,59,63,73,83,103,41,4,479,27,95,129,131,180,186,64,10,820,14,84,159,155,254,216,56,3,937,5,60,182,198,266,261,50,3,1020,3,46,194,190,267,249,48,4,995,0,25,125,116,144,140,28,3,570,0,7,94,108,149,111,15,3,488,0,0,45,96,83
112031550,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,10,3,4,4,0,30,0,0,0,0,0,4,3,3,12,66,5,3,3,9,5,0,0,95,31,12,11,24,22,19,6,0,122,22,14,17,19,30,29,13,4,137,12,25,27,35,29,41,12,7,179,12,28,48,51,67,63,17,3,302,6,29,48,53,93,72,17,0,326,0,20,43,69,67,78,12,0,291,0,9,49,62,48,46,10,0,224,0,0,22,25,25,30,5,0,115,0,0,17,40,25,24,0,0,114,0,0,6,32,29
112031551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,3,0,0,0,8,3,0,3,0,0,0,0,0,14,0,4,0,5,4,3,0,0,14,0,0,0,3,3,4,7,0,23,0,0,0,9,5,8,0,0,29,3,4,3,7,14,11,4,0,51,0,8,5,8,15,12,4,3,48,0,3,13,9,16,9,0,0,50,0,0,10,13,9,18,3,0,53,0,0,7,12,13,14,6,0,52,0,0,11,15,13,8,0,0,54,0,0,6,15,10
112031552,0,0,0,0,0,3,0,0,0,3,3,3,3,0,16,0,3,4,0,0,0,0,0,9,0,0,0,3,3,0,0,0,3,0,0,0,4,3,0,0,0,9,0,0,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,15,4,10,16,18,21,13,4,5,91,4,0,0,9,6,0,3,0,23,233,14,12,12,4,7,3,4,291,91,63,22,19,30,34,3,0,264,51,43,50,54,57,42,20,3,325,45,66,64,60,74,59,31,0,403,24,103,123,102,153,103,33,9,654,10,109,151,161,152,133,25,4,741,4,80,181,182,200,137,31,0,811,3,43,184,214,174,131,27,0,785,0,10,92,128,118,77,8,0,434,0,4,77,85,87,53,6,4,317,0,0,23,41,56
113011256,3,0,10,0,0,17,0,0,3,6,0,0,3,0,13,0,0,5,6,4,0,0,0,16,0,0,3,0,3,0,0,0,19,0,0,0,0,3,3,4,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,5,0,4,4,5,4,3,0,24,8,9,26,26,29,24,13,3,135,18,3,3,9,6,4,5,0,50,305,19,15,26,20,21,11,0,419,88,44,52,39,51,35,13,3,327,65,45,61,70,75,65,21,8,405,77,68,82,103,113,76,24,4,546,91,125,194,136,165,148,52,8,900,48,191,309,236,226,155,42,4,1211,17,159,323,245,293,208,51,5,1299,6,90,297,209,264,215,46,4,1127,0,26,196,149,174,123,27,3,705,0,4,117,141,139,110,18,0,544,0,3,57,88,125
113011257,0,0,3,0,0,5,0,3,8,4,0,4,0,0,21,3,0,3,4,6,4,0,0,23,0,0,3,3,4,3,0,0,12,0,0,3,0,0,0,0,0,9,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,3,5,5,5,0,24,10,7,22,23,25,33,6,3,131,14,0,4,14,24,23,6,3,87,50,3,7,17,14,11,6,0,108,10,12,20,26,32,40,8,8,148,15,22,44,29,43,46,28,11,252,19,26,53,39,46,64,31,13,290,19,56,124,95,102,76,35,12,529,30,119,204,184,170,148,50,13,908,31,132,279,216,244,175,41,5,1117,11,54,232,199,189,171,50,15,919,3,30,117,134,149,112,24,8,576,0,10,61,96,96,64,24,7,358,0,0,36,78,62
113011258,0,0,0,0,3,3,0,6,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,12,0,0,3,0,7,0,0,0,9,0,0,3,0,4,3,0,0,11,0,0,0,3,4,0,0,0,6,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,4,10,10,10,24,13,13,5,87,3,0,3,3,10,4,3,0,31,90,3,9,3,13,11,4,0,131,19,17,17,20,31,20,10,4,137,19,10,19,39,42,30,14,3,178,23,21,30,38,45,49,19,8,231,19,49,64,64,78,65,19,7,372,21,85,119,102,134,136,27,3,636,18,76,148,131,168,141,23,3,713,4,62,128,117,154,145,26,4,635,4,26,90,77,106,59,17,3,371,0,8,57,78,80,51,8,0,274,0,0,53,59,56
113011259,0,0,0,0,0,5,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,4,5,3,10,0,0,35,5,0,3,4,0,3,9,0,23,34,0,3,4,10,5,5,0,59,16,8,14,10,20,11,13,0,89,9,18,15,11,21,22,12,5,102,17,20,23,25,19,40,16,10,158,11,37,49,45,52,52,23,6,268,5,32,43,63,78,51,21,11,306,3,27,36,55,68,70,21,3,282,0,13,53,51,74,59,19,0,268,0,7,35,42,43,34,12,3,172,0,3,28,24,47,30,6,0,147,0,0,10,22,26
113021260,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,9,3,5,25,3,0,0,0,0,7,0,0,24,38,3,8,3,5,4,0,0,56,7,0,13,9,11,10,4,0,58,3,3,5,5,13,11,8,7,63,3,10,11,12,12,16,17,7,87,0,7,21,28,27,29,19,9,142,4,21,32,36,33,28,5,4,164,9,17,29,37,37,47,13,0,189,0,18,36,29,49,57,16,6,212,0,3,24,33,33,40,10,0,137,0,3,13,22,25,24,6,3,95,0,0,15,10,24
113021261,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,3,4,7,11,6,10,3,8,52,4,3,3,4,6,3,0,0,29,67,11,15,6,8,5,5,0,110,19,4,23,20,21,15,7,3,116,23,9,21,22,25,25,14,0,146,20,23,33,15,35,32,13,4,174,20,39,53,56,79,68,19,3,337,17,46,70,68,103,66,13,0,374,8,46,68,77,100,88,14,3,398,3,23,95,98,105,86,10,0,431,0,0,59,59,79,72,3,0,275,0,12,55,66,75,59,15,3,271,0,0,28,61,43
113021262,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,3,6,7,7,3,3,33,0,0,0,0,0,7,0,0,16,7,0,4,7,4,3,3,0,27,5,6,16,7,4,12,6,3,67,3,7,6,18,18,12,14,3,73,4,3,12,13,11,16,11,4,84,4,7,19,24,31,41,19,4,147,5,13,25,22,32,30,19,0,144,3,7,24,27,30,29,9,7,138,0,3,21,35,50,36,8,0,155,0,4,22,22,18,33,18,0,112,0,0,16,28,19,24,10,0,94,0,6,11,10,12
113031263,0,0,0,0,0,3,0,0,0,0,0,3,0,0,11,0,0,3,0,3,4,0,0,10,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,6,9,9,3,3,45,0,0,5,0,4,7,3,0,19,30,7,3,5,11,8,4,0,69,17,13,10,24,15,16,5,5,107,12,8,16,28,33,33,11,3,141,12,18,18,38,35,30,16,9,184,25,46,37,52,48,71,24,5,309,9,50,70,79,107,85,19,0,427,7,34,76,73,101,94,25,4,406,4,21,69,64,65,74,17,5,316,0,4,27,51,58,35,7,3,183,0,0,31,36,43,29,8,0,150,0,0,15,23,35
113031264,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,3,4,4,8,4,3,33,0,0,4,0,8,6,3,0,26,46,3,0,4,0,3,0,0,64,29,3,5,12,10,20,6,4,88,13,7,9,15,14,12,13,4,94,6,11,9,10,22,19,4,4,92,6,14,25,26,41,36,17,0,163,14,25,31,29,39,32,17,0,188,7,20,47,40,53,37,8,4,219,0,10,34,38,44,36,0,7,166,0,3,27,24,19,17,3,4,98,0,0,22,24,15,8,0,0,67,0,0,4,12,19
