SA2_MAINCODE_2016,HQ_NNI_Mng,HQ_NNI_Pro,HQ_NNI_TecTW,HQ_NNI_CoPSW,HQ_NNI_ClAW,HQ_NNI_SWks,HQ_NNI_MaOpDv,HQ_NNI_Lab,HQ_NNI_IDNS,HQ_NNI_Tot,HQ_1_149_Mng,HQ_1_149_Pro,HQ_1_149_TecTW,HQ_1_149_CoPSW,HQ_1_149_ClAW,HQ_1_149_SWks,HQ_1_149_MaOpDv,HQ_1_149_Lab,HQ_1_149_IDNS,HQ_1_149_Tot,HQ_150_299_Mng,HQ_150_299_Pro,HQ_150_299_TecTW,HQ_150_299_CoPSW,HQ_150_299_ClAW,HQ_150_299_SWks,HQ_150_299_MaOpDv,HQ_150_299_Lab,HQ_150_299_IDNS,HQ_150_299_Tot,HQ_300_399_Mng,HQ_300_399_Pro,HQ_300_399_TecTW,HQ_300_399_CoPSW,HQ_300_399_ClAW,HQ_300_399_SWks,HQ_300_399_MaOpDv,HQ_300_399_Lab,HQ_300_399_IDNS,HQ_300_399_Tot,HQ_400_499_Mng,HQ_400_499_Pro,HQ_400_499_TecTW,HQ_400_499_CoPSW,HQ_400_499_ClAW,HQ_400_499_SWks,HQ_400_499_MaOpDv,HQ_400_499_Lab,HQ_400_499_IDNS,HQ_400_499_Tot,HQ_500_649_Mng,HQ_500_649_Pro,HQ_500_649_TecTW,HQ_500_649_CoPSW,HQ_500_649_ClAW,HQ_500_649_SWks,HQ_500_649_MaOpDv,HQ_500_649_Lab,HQ_500_649_IDNS,HQ_500_649_Tot,HQ_650_799_Mng,HQ_650_799_Pro,HQ_650_799_TecTW,HQ_650_799_CoPSW,HQ_650_799_ClAW,HQ_650_799_SWks,HQ_650_799_MaOpDv,HQ_650_799_Lab,HQ_650_799_IDNS,HQ_650_799_Tot,HQ_800_999_Mng,HQ_800_999_Pro,HQ_800_999_TecTW,HQ_800_999_CoPSW,HQ_800_999_ClAW,HQ_800_999_SWks,HQ_800_999_MaOpDv,HQ_800_999_Lab,HQ_800_999_IDNS,HQ_800_999_Tot,HQ_1000_1249_Mng,HQ_1000_1249_Pro,HQ_1000_1249_TecTW,HQ_1000_1249_CoPSW,HQ_1000_1249_ClAW,HQ_1000_1249_SWks,HQ_1000_1249_MaOpDv,HQ_1000_1249_Lab,HQ_1000_1249_IDNS,HQ_1000_1249_Tot,HQ_1250_1499_Mng,HQ_1250_1499_Pro,HQ_1250_1499_TecTW,HQ_1250_1499_CoPSW,HQ_1250_1499_ClAW,HQ_1250_1499_SWks,HQ_1250_1499_MaOpDv,HQ_1250_1499_Lab,HQ_1250_1499_IDNS,HQ_1250_1499_Tot,HQ_1500_1749_Mng,HQ_1500_1749_Pro,HQ_1500_1749_TecTW,HQ_1500_1749_CoPSW,HQ_1500_1749_ClAW,HQ_1500_1749_SWks,HQ_1500_1749_MaOpDv,HQ_1500_1749_Lab,HQ_1500_1749_IDNS,HQ_1500_1749_Tot,HQ_1750_1999_Mng,HQ_1750_1999_Pro,HQ_1750_1999_TecTW,HQ_1750_1999_CoPSW,HQ_1750_1999_ClAW,HQ_1750_1999_SWks,HQ_1750_1999_MaOpDv,HQ_1750_1999_Lab,HQ_1750_1999_IDNS,HQ_1750_1999_Tot,HQ_2000_2999_Mng,HQ_2000_2999_Pro,HQ_2000_2999_TecTW,HQ_2000_2999_CoPSW,HQ_2000_2999_ClAW,HQ_2000_2999_SWks,HQ_2000_2999_MaOpDv,HQ_2000_2999_Lab,HQ_2000_2999_IDNS,HQ_2000_2999_Tot,HQ_3000mo_Mng,HQ_3000mo_Pro,HQ_3000mo_TecTW,HQ_3000mo_CoPSW,HQ_3000mo_ClAW,HQ_3000mo_SWks,HQ_3000mo_MaOpDv,HQ_3000mo_Lab,HQ_3000mo_IDNS,HQ_3000mo_Tot,HQ_PINS_Mng,HQ_PINS_Pro,HQ_PINS_TecTW,HQ_PINS_CoPSW,HQ_PINS_ClAW,HQ_PINS_SWks,HQ_PINS_MaOpDv,HQ_PINS_Lab,HQ_PINS_IDNS,HQ_PINS_Tot,HQ_Tot_Mng,HQ_Tot_Pro,HQ_Tot_TecTW,HQ_Tot_CoPSW,HQ_Tot_ClAW,HQ_Tot_SWks,HQ_Tot_MaOpDv,HQ_Tot_Lab,HQ_Tot_IDNS,HQ_Tot_Tot,CL_nfd_NNI_Mng,CL_nfd_NNI_Pro,CL_nfd_NNI_TecTW,CL_nfd_NNI_CoPSW,CL_nfd_NNI_ClAW,CL_nfd_NNI_SWks,CL_nfd_NNI_MaOpDv,CL_nfd_NNI_Lab,CL_nfd_NNI_IDNS,CL_nfd_NNI_Tot,CL_nfd_1_149_Mng,CL_nfd_1_149_Pro,CL_nfd_1_149_TecTW,CL_nfd_1_149_CoPSW,CL_nfd_1_149_ClAW,CL_nfd_1_149_SWks,CL_nfd_1_149_MaOpDv,CL_nfd_1_149_Lab,CL_nfd_1_149_IDNS,CL_nfd_1_149_Tot,CL_nfd_150_299_Mng,CL_nfd_150_299_Pro,CL_nfd_150_299_TecTW,CL_nfd_150_299_CoPSW,CL_nfd_150_299_ClAW,CL_nfd_150_299_SWks,CL_nfd_150_299_MaOpDv,CL_nfd_150_299_Lab,CL_nfd_150_299_IDNS,CL_nfd_150_299_Tot,CL_nfd_300_399_Mng,CL_nfd_300_399_Pro,CL_nfd_300_399_TecTW,CL_nfd_300_399_CoPSW,CL_nfd_300_399_ClAW,CL_nfd_300_399_SWks,CL_nfd_300_399_MaOpDv,CL_nfd_300_399_Lab,CL_nfd_300_399_IDNS,CL_nfd_300_399_Tot
205041097,0,3,3,3,0,0,0,0,0,11,3,10,0,4,3,11,0,0,0,32,0,32,3,22,10,13,3,7,3,93,11,38,10,34,21,13,0,5,0,126,12,44,12,32,23,16,0,4,0,143,11,101,15,72,46,15,3,13,3,275,12,165,19,72,61,29,0,7,4,373,32,274,27,69,67,25,3,0,0,500,43,395,30,55,85,18,3,9,4,641,41,373,17,30,66,3,3,3,8,543,58,340,15,22,43,10,3,3,5,494,53,229,17,8,17,0,3,3,3,335,120,172,12,17,27,3,3,0,5,367,39,143,6,4,4,0,3,0,0,198,3,18,4,4,3,6,0,0,6,42,435,2338,185,453,478,168,25,52,41,4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,0,3,0,9
205041098,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,3,7,0,3,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,13,8,16,0,0,0,0,0,0,0,22,0,8,0,0,0,0,0,0,0,14,3,5,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,28,56,3,3,8,7,0,3,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,6,0,4,0,3,0,0,0,7,0,11,8,6,3,0,3,0,0,0,0,22,5,5,3,0,0,0,0,10,0,25,3,3,0,10,9,0,0,4,0,28,16,19,4,3,8,0,0,3,0,53,30,36,4,8,10,0,0,9,0,99,25,44,14,5,3,0,3,3,0,98,17,31,18,5,7,0,0,0,0,81,17,35,8,0,5,0,0,3,0,73,50,101,19,4,4,0,3,0,0,186,34,46,28,0,0,0,3,3,0,118,0,0,3,0,0,0,0,0,0,9,221,331,107,45,53,4,16,40,8,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
205051101,12,7,0,0,0,0,0,3,0,27,4,3,5,6,0,0,0,0,0,21,9,8,3,8,13,0,0,3,0,42,17,14,3,14,12,0,0,5,0,55,5,8,3,8,10,0,0,4,0,43,13,16,10,20,8,0,0,0,0,68,18,22,6,19,14,0,0,6,0,84,23,29,5,10,7,5,6,6,0,90,19,66,14,11,4,0,6,14,0,130,23,43,4,0,5,3,8,0,0,92,15,52,3,3,7,0,0,0,0,81,18,47,0,13,0,0,0,0,0,85,24,28,0,0,4,0,0,0,0,51,17,10,0,0,4,0,0,0,0,33,5,0,0,0,4,0,0,0,0,14,218,350,55,110,90,12,18,42,6,910,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7
205051102,6,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,11,13,3,3,0,0,0,0,0,0,21,6,3,0,3,0,0,0,0,0,10,6,6,3,0,3,0,0,0,0,19,10,4,0,0,0,0,0,0,0,23,13,9,4,3,7,0,0,0,0,40,11,18,0,7,8,0,0,0,0,39,12,6,0,14,0,0,0,0,0,32,11,16,0,4,0,0,0,0,0,27,3,10,0,0,0,0,0,0,0,16,14,5,0,0,0,0,0,0,0,17,8,5,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,8,111,85,13,38,21,3,0,10,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
205051103,3,3,0,0,0,0,0,0,0,7,5,8,0,4,0,4,0,3,0,34,3,23,0,19,15,8,0,5,0,84,5,27,0,15,6,11,0,5,0,72,0,34,4,29,13,12,0,8,0,103,8,55,7,37,26,13,0,0,0,151,12,82,8,43,27,7,3,8,0,198,21,146,17,58,24,6,3,3,4,279,30,240,17,59,29,3,0,5,5,388,15,196,12,31,27,0,0,3,0,287,27,184,10,31,17,3,0,0,0,262,28,132,10,16,6,0,3,0,0,195,55,107,6,9,11,0,0,0,0,193,27,66,9,0,3,0,0,0,0,103,4,17,0,0,3,3,0,0,0,21,244,1310,105,367,206,73,13,38,19,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,3,3,3,0,0,0,10
205051104,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,4,4,0,0,3,0,0,3,0,19,3,5,0,3,0,0,0,5,3,20,8,5,0,6,3,4,0,0,0,22,5,10,0,10,4,8,0,3,0,47,12,20,0,6,6,0,3,3,0,53,12,23,0,3,7,0,0,0,0,46,11,24,6,0,0,0,0,3,0,44,7,22,0,3,0,0,0,0,0,32,5,30,0,3,3,0,0,0,0,37,3,9,0,0,0,0,0,0,0,14,12,7,0,0,3,0,0,0,0,25,3,3,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,7,88,166,15,45,37,15,3,19,3,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4
206011105,15,6,3,0,3,4,0,0,0,33,3,28,8,16,3,14,4,9,0,83,17,46,19,37,18,39,12,25,0,212,22,71,21,60,25,43,12,37,4,287,19,68,36,60,37,53,17,31,6,327,29,125,39,90,49,54,28,47,8,476,58,158,69,101,80,67,45,33,9,622,80,259,96,116,87,28,40,29,6,742,114,346,82,91,85,25,30,23,9,806,77,252,32,66,62,20,7,6,4,520,83,237,12,27,49,15,8,4,9,439,56,121,17,39,15,6,0,0,9,254,108,166,6,26,9,13,3,0,0,327,72,106,4,0,11,8,0,0,0,196,10,16,3,5,0,3,4,0,8,45,745,2001,442,744,539,393,216,237,62,5373,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,13,0,3,3,6,0,3,0,0,0,13
206011106,4,4,0,0,0,3,0,0,0,13,0,13,3,4,0,0,0,0,0,24,3,17,4,12,4,6,0,3,3,56,4,20,15,21,6,6,3,12,0,90,15,17,5,17,5,3,9,3,0,78,12,43,21,20,18,9,0,11,3,131,10,52,15,22,11,12,10,9,0,142,28,63,26,18,21,10,8,6,3,176,44,84,21,6,11,10,4,0,0,190,24,74,11,3,12,4,5,0,0,130,26,56,3,0,15,4,0,0,0,103,20,37,3,0,0,0,0,5,0,63,20,28,3,0,3,3,0,0,0,63,19,18,0,0,3,0,0,0,0,40,3,8,3,0,3,4,0,0,0,21,229,538,132,132,119,70,36,58,12,1317,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206011107,0,4,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,15,3,9,4,10,7,9,5,3,0,40,6,17,3,14,3,4,4,3,0,46,3,14,5,14,8,5,6,0,0,65,4,20,7,18,9,8,0,5,0,70,6,23,4,13,3,3,0,3,0,65,16,48,6,24,10,0,0,0,0,109,9,55,5,10,8,0,0,0,0,88,3,57,0,4,3,0,0,0,0,74,12,34,0,4,5,0,0,0,0,58,7,21,3,3,4,0,0,0,0,39,6,27,0,0,3,0,0,3,0,44,4,25,0,0,0,5,0,0,0,36,0,3,0,4,0,0,0,0,3,8,84,353,53,125,55,40,22,27,8,760,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206011108,3,15,3,3,3,3,0,4,3,34,3,26,4,10,9,8,3,3,0,66,5,39,13,24,15,21,8,12,0,131,20,56,13,34,23,18,7,13,3,191,10,59,22,47,25,18,8,3,3,198,22,107,15,64,34,27,9,17,5,310,38,117,20,96,59,22,7,22,4,387,40,198,37,90,73,18,10,12,3,485,55,293,46,63,69,15,0,11,4,561,43,279,30,24,46,12,0,0,10,440,47,262,13,21,26,4,3,3,4,381,52,175,7,8,11,9,0,0,0,263,95,141,8,6,7,11,0,4,3,271,54,109,3,3,4,3,0,0,0,178,7,25,0,11,0,3,0,0,0,46,494,1899,236,500,413,185,53,97,46,3930,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
206011109,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,3,0,0,0,11,0,3,0,7,0,3,0,5,0,27,0,7,4,11,4,4,0,0,0,27,0,4,3,4,3,0,0,0,0,18,0,12,4,11,10,3,0,3,0,46,0,14,3,20,3,3,3,0,0,49,3,25,3,18,9,3,3,3,0,59,12,34,6,4,6,0,0,0,3,62,5,28,0,0,3,0,0,0,0,39,7,34,3,0,3,0,0,0,0,44,3,15,0,0,0,3,0,0,0,23,12,18,3,0,0,0,0,0,0,38,3,6,3,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,3,45,214,29,76,42,26,13,15,4,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
206021110,3,3,0,0,0,0,0,0,0,6,3,8,0,3,0,3,0,3,0,28,3,17,0,19,10,11,3,5,0,84,3,18,9,8,10,16,5,7,0,82,10,32,8,14,10,14,3,7,0,89,17,35,13,27,23,7,9,4,0,135,20,39,29,32,33,13,23,7,3,197,26,52,29,41,39,18,10,8,3,227,41,98,20,37,31,17,5,9,3,260,33,63,13,9,18,8,0,0,0,150,25,52,4,6,12,5,0,3,0,118,18,34,7,3,0,3,0,0,0,77,42,58,3,5,4,6,0,0,0,116,44,62,3,0,8,0,0,0,3,124,9,10,0,3,3,0,0,0,0,21,293,577,138,216,214,127,69,60,21,1717,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
206021111,12,0,0,4,0,4,0,3,3,21,6,19,7,12,7,6,3,3,0,56,17,52,7,41,17,24,3,15,0,166,12,36,19,32,18,17,4,11,0,146,12,40,15,81,12,35,3,18,4,219,25,94,15,58,24,25,3,15,3,261,48,105,32,75,28,25,3,16,0,332,45,173,40,71,41,30,9,7,0,420,55,213,53,44,35,19,5,5,3,434,46,195,14,29,30,13,0,10,0,332,38,154,15,22,17,8,0,0,3,266,34,113,4,5,12,7,0,0,3,177,56,122,15,7,13,6,0,0,8,230,51,64,0,0,5,3,0,0,0,125,0,12,4,6,4,0,0,0,3,28,446,1393,237,493,252,217,37,107,39,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6
206021112,11,3,0,3,0,0,0,0,0,17,4,24,0,12,7,3,0,0,0,46,0,19,4,17,7,5,3,6,0,68,6,38,7,22,16,8,7,11,0,121,3,47,14,36,16,10,6,3,0,138,19,60,24,50,17,9,7,11,0,203,18,66,16,53,17,12,6,4,3,192,32,102,28,63,27,10,4,11,0,276,41,164,34,48,23,5,0,4,7,333,32,136,18,19,12,4,4,0,5,240,31,109,8,8,13,4,0,0,3,174,22,114,7,0,8,5,0,4,4,162,46,75,7,3,3,0,0,0,0,135,19,40,0,0,4,0,0,0,0,63,4,3,4,0,3,0,0,0,0,20,296,991,168,348,178,77,34,68,24,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,10,0,0,0,3,0,0,0,5,0,10
206031113,3,0,0,0,0,0,0,0,0,6,0,5,3,3,3,4,0,3,0,23,3,9,3,19,11,3,0,5,0,52,3,19,3,14,12,11,0,8,3,69,3,26,4,18,4,6,0,0,0,72,12,24,3,22,18,11,0,3,0,99,18,26,4,28,20,9,0,3,0,110,20,46,15,26,18,15,0,0,0,146,26,65,10,16,9,8,0,0,3,134,14,53,4,8,10,3,0,3,0,98,9,61,0,12,6,3,0,0,0,95,9,40,0,3,3,3,0,3,0,59,22,48,0,4,7,0,0,0,0,87,13,39,3,0,0,0,0,0,0,57,0,4,6,0,0,0,0,0,0,13,157,477,65,176,116,72,12,32,14,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
206031114,12,4,0,3,3,4,0,0,0,28,5,12,0,10,10,4,0,4,0,51,8,29,4,39,23,36,0,10,0,153,17,42,10,62,24,20,0,22,3,198,11,40,5,51,26,29,0,19,4,184,16,71,20,70,34,28,8,9,3,260,40,95,29,83,52,32,10,13,6,345,38,153,34,79,67,23,10,12,3,411,54,208,38,45,61,25,4,5,0,438,38,227,23,13,46,12,0,6,4,369,40,198,12,15,20,4,0,0,3,298,39,241,5,8,11,7,3,0,3,322,64,185,12,4,23,12,0,0,4,305,42,113,7,6,7,8,0,0,0,181,6,18,0,3,5,5,0,0,0,41,415,1636,199,495,411,252,37,105,35,3578,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,4,0,0,0,11,3,0,0,0,0,17,0,0,0,0,7,4,3,0,0,20
206031115,3,3,0,3,0,0,0,0,0,4,0,5,0,0,3,3,0,0,0,16,0,6,0,11,0,9,0,4,0,36,0,17,6,15,4,3,4,0,0,61,0,18,0,16,10,7,0,10,3,59,3,18,7,30,7,15,5,12,0,90,9,35,4,29,11,9,6,5,0,106,17,52,10,32,21,8,7,10,4,150,18,83,8,28,23,11,9,5,3,192,14,68,8,22,16,4,9,0,0,148,23,64,4,7,4,0,20,0,0,120,6,51,3,3,8,0,11,0,0,87,16,30,0,6,5,4,3,0,0,64,9,23,0,0,7,0,0,0,0,43,3,9,0,3,0,3,0,0,0,19,133,476,50,202,121,73,85,55,13,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3
206031116,3,4,3,8,3,0,0,0,3,20,4,6,8,14,9,8,0,8,0,52,4,30,7,44,18,15,0,9,0,125,14,25,13,35,27,31,0,9,0,156,5,31,16,31,29,28,0,8,0,146,15,62,17,50,51,29,3,15,0,239,25,72,24,73,96,33,0,12,6,348,44,117,41,90,106,23,3,9,3,442,56,203,41,44,149,31,0,6,15,534,35,209,16,43,122,9,0,0,4,449,47,279,7,27,83,15,0,5,10,469,46,155,8,17,43,3,3,0,5,282,160,206,6,16,64,14,0,0,12,475,64,144,0,0,13,0,0,0,0,235,5,12,6,8,5,3,0,0,6,49,524,1566,205,491,813,249,15,87,72,4025,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9,0,4,0,3,0,0,0,0,0,10,0,0,0,3,0,3,0,0,0,10
206041117,13,16,3,4,3,3,0,3,3,43,4,45,5,21,13,23,0,5,4,120,9,71,19,46,33,27,3,21,3,234,22,69,24,92,28,39,6,27,0,301,20,98,25,88,61,38,9,37,4,375,44,182,27,103,104,52,4,47,7,569,48,287,48,102,121,54,4,23,7,697,124,413,85,122,187,46,6,23,13,1018,145,673,103,105,257,32,7,11,8,1335,153,806,70,50,241,19,0,4,11,1356,221,894,36,44,152,9,0,3,10,1371,183,619,23,28,78,7,0,0,10,946,406,804,18,16,72,15,0,3,13,1352,249,482,9,7,31,8,0,0,11,782,10,46,7,3,14,3,0,0,8,95,1643,5504,488,834,1404,366,39,209,106,10592,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,0,0,0,9,3,0,0,0,0,10
206041118,21,31,3,8,22,3,0,3,9,87,8,19,0,36,25,18,0,15,8,132,15,29,6,72,41,61,0,38,8,272,22,58,31,78,55,66,5,54,16,389,20,60,30,89,73,65,3,105,8,460,51,126,53,104,184,109,5,80,17,731,74,226,55,121,417,114,11,61,19,1098,201,612,132,150,1140,170,9,45,42,2484,317,1501,207,200,1571,165,20,31,81,4089,395,2112,166,233,1167,102,9,22,63,4270,536,2678,168,315,958,91,16,16,62,4823,632,2176,132,407,531,60,19,6,42,4005,2568,4922,216,482,977,135,33,19,91,9456,3099,2479,52,56,784,81,3,3,35,6607,64,138,4,17,77,15,3,8,34,357,8015,17161,1276,2358,8019,1263,139,496,533,39270,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,11,0,0,0,7,0,3,0,0,0,6,0,0,3,3,7,0,0,4,0,13
206041119,8,21,0,8,5,0,0,0,3,46,6,19,3,30,22,9,0,11,3,102,7,42,11,85,33,13,0,28,10,230,13,40,15,60,22,12,0,48,8,229,13,81,13,76,51,12,0,47,4,297,36,157,26,106,84,23,8,39,7,487,41,260,50,116,169,20,9,43,8,708,84,500,92,137,280,22,3,46,12,1179,173,823,93,124,364,15,10,13,24,1651,195,922,83,70,326,21,7,4,26,1657,273,1018,51,62,243,20,0,0,19,1687,305,778,27,40,134,7,0,0,28,1326,885,1221,39,69,211,27,3,0,41,2492,704,748,13,41,61,13,0,0,21,1602,27,55,5,9,19,5,3,3,15,138,2768,6695,533,1038,2024,209,45,290,225,13826,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,0,0,5,3,0,0,0,0,11
206041120,0,0,0,0,0,0,0,0,3,6,3,0,0,14,0,0,0,0,0,18,0,0,0,0,0,7,0,4,0,12,0,0,3,8,3,3,0,6,0,29,4,0,0,3,3,4,0,7,0,19,0,3,3,9,9,8,0,16,3,48,8,5,3,8,4,3,0,7,0,34,6,12,7,12,16,3,0,6,3,66,17,19,14,11,9,4,0,9,0,92,24,40,10,11,5,5,0,3,0,95,19,32,5,0,5,0,0,0,0,57,19,14,3,3,3,0,0,0,0,44,35,33,0,7,9,0,0,0,0,76,37,17,0,0,4,0,0,0,0,59,3,0,0,0,0,0,0,0,0,4,169,167,51,83,65,44,3,56,11,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4
206041121,3,0,0,0,0,0,0,0,0,9,0,7,3,5,4,0,0,0,0,22,9,14,8,11,8,10,5,9,0,71,6,18,11,13,9,6,4,10,0,78,3,23,17,16,7,3,3,9,0,85,12,40,16,31,17,12,14,17,0,165,12,56,30,24,21,13,15,14,0,193,32,72,60,27,45,11,13,23,4,283,37,132,70,25,51,7,5,10,0,344,37,108,26,23,27,12,0,5,3,235,40,117,9,8,8,8,0,0,0,192,18,51,9,3,9,3,0,3,0,103,81,78,10,3,13,16,3,0,3,209,61,33,3,0,5,4,0,0,0,111,3,11,4,3,7,0,0,0,3,31,354,768,277,182,237,109,61,111,24,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
206041122,82,167,22,41,78,38,4,24,49,500,35,200,23,151,131,166,7,79,30,814,68,351,89,316,293,381,21,208,37,1763,112,437,167,513,374,469,32,390,46,2547,158,561,197,508,539,517,26,535,59,3101,299,1113,236,652,1092,831,29,437,85,4775,523,1942,442,774,1995,935,23,313,100,7054,1131,3773,680,819,3746,998,30,237,187,11604,1820,7672,1019,684,5040,868,29,124,281,17537,1755,8419,625,353,3803,498,24,40,256,15770,2371,9926,554,243,2851,372,23,28,277,16650,2526,8282,418,171,1588,291,21,18,215,13539,8308,17247,693,307,2522,564,74,30,348,30094,9597,13949,255,69,1701,575,17,25,290,26474,231,669,52,65,237,68,5,28,173,1537,29018,74716,5478,5669,25988,7560,356,2520,2449,153760,0,0,0,0,3,4,0,0,0,12,0,3,0,4,9,6,0,5,0,22,4,0,0,10,10,8,0,8,0,42,3,7,4,16,10,18,0,9,4,73
206041123,6,19,3,0,4,5,0,3,4,39,5,19,3,9,11,5,0,4,0,62,11,50,10,41,38,21,3,21,3,192,10,46,25,42,56,21,8,23,3,242,13,89,31,41,62,30,14,39,0,317,28,130,38,67,110,41,15,33,9,467,61,209,71,94,186,35,11,40,10,723,121,321,155,72,240,49,20,34,10,1026,158,577,151,98,219,42,16,21,13,1301,160,518,74,85,143,28,8,10,11,1036,171,528,36,47,81,14,6,8,7,898,150,338,25,18,49,12,3,6,4,600,340,411,44,32,58,14,4,3,13,926,291,252,12,17,32,16,3,3,6,631,7,43,0,3,6,0,0,0,8,76,1542,3536,697,672,1287,338,113,241,105,8537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,3,0,9
