SA2_MAINCODE_2016,SOLSEWVW_Min_96_00,SOLSEWVW_Min_01_05,SOLSEWVW_Min_06_10,SOLSEWVW_Min_11_15,SOLSEWVW_Min_2016,SOLSEWVW_Min_NS,SOLSEWVW_Min_Tot,SOLSEWVW_Mnf_Bf_91,SOLSEWVW_Mnf_91_95,SOLSEWVW_Mnf_96_00,SOLSEWVW_Mnf_01_05,SOLSEWVW_Mnf_06_10,SOLSEWVW_Mnf_11_15,SOLSEWVW_Mnf_2016,SOLSEWVW_Mnf_NS,SOLSEWVW_Mnf_Tot,SOLSEWVW_EGWWS_Bf_91,SOLSEWVW_EGWWS_91_95,SOLSEWVW_EGWWS_96_00,SOLSEWVW_EGWWS_01_05,SOLSEWVW_EGWWS_06_10,SOLSEWVW_EGWWS_11_15,SOLSEWVW_EGWWS_2016,SOLSEWVW_EGWWS_NS,SOLSEWVW_EGWWS_Tot,SOLSEWVW_Const_Bf_91,SOLSEWVW_Const_91_95,SOLSEWVW_Const_96_00,SOLSEWVW_Const_01_05,SOLSEWVW_Const_06_10,SOLSEWVW_Const_11_15,SOLSEWVW_Const_2016,SOLSEWVW_Const_NS,SOLSEWVW_Const_Tot,SOLSEWVW_WST_Bf_91,SOLSEWVW_WST_91_95,SOLSEWVW_WST_96_00,SOLSEWVW_WST_01_05,SOLSEWVW_WST_06_10,SOLSEWVW_WST_11_15,SOLSEWVW_WST_2016,SOLSEWVW_WST_NS,SOLSEWVW_WST_Tot,SOLSEWVW_RetT_Bf_91,SOLSEWVW_RetT_91_95,SOLSEWVW_RetT_96_00,SOLSEWVW_RetT_01_05,SOLSEWVW_RetT_06_10,SOLSEWVW_RetT_11_15,SOLSEWVW_RetT_2016,SOLSEWVW_RetT_NS,SOLSEWVW_RetT_Tot,SOLSEWVW_AcFd_Bf_91,SOLSEWVW_AcFd_91_95,SOLSEWVW_AcFd_96_00,SOLSEWVW_AcFd_01_05,SOLSEWVW_AcFd_06_10,SOLSEWVW_AcFd_11_15,SOLSEWVW_AcFd_2016,SOLSEWVW_AcFd_NS,SOLSEWVW_AcFd_Tot,SOLSEWVW_TPW_Bf_91,SOLSEWVW_TPW_91_95,SOLSEWVW_TPW_96_00,SOLSEWVW_TPW_01_05,SOLSEWVW_TPW_06_10,SOLSEWVW_TPW_11_15,SOLSEWVW_TPW_2016,SOLSEWVW_TPW_NS,SOLSEWVW_TPW_Tot,SOLSEWVW_IMT_Bf_91,SOLSEWVW_IMT_91_95,SOLSEWVW_IMT_96_00,SOLSEWVW_IMT_01_05,SOLSEWVW_IMT_06_10,SOLSEWVW_IMT_11_15,SOLSEWVW_IMT_2016,SOLSEWVW_IMT_NS,SOLSEWVW_IMT_Tot,SOLSEWVW_FinIns_Bf_91,SOLSEWVW_FinIns_91_95,SOLSEWVW_FinIns_96_00,SOLSEWVW_FinIns_01_05,SOLSEWVW_FinIns_06_10,SOLSEWVW_FinIns_11_15,SOLSEWVW_FinIns_2016,SOLSEWVW_FinIns_NS,SOLSEWVW_FinIns_Tot,SOLSEWVW_RHRE_Bf_91,SOLSEWVW_RHRE_91_95,SOLSEWVW_RHRE_96_00,SOLSEWVW_RHRE_01_05,SOLSEWVW_RHRE_06_10,SOLSEWVW_RHRE_11_15,SOLSEWVW_RHRE_2016,SOLSEWVW_RHRE_NS,SOLSEWVW_RHRE_Tot,SOLSEWVW_ProSTS_Bf_91,SOLSEWVW_ProSTS_91_95,SOLSEWVW_ProSTS_96_00,SOLSEWVW_ProSTS_01_05,SOLSEWVW_ProSTS_06_10,SOLSEWVW_ProSTS_11_15,SOLSEWVW_ProSTS_2016,SOLSEWVW_ProSTS_NS,SOLSEWVW_ProSTS_Tot,SOLSEWVW_AdSup_Bf_91,SOLSEWVW_AdSup_91_95,SOLSEWVW_AdSup_96_00,SOLSEWVW_AdSup_01_05,SOLSEWVW_AdSup_06_10,SOLSEWVW_AdSup_11_15,SOLSEWVW_AdSup_2016,SOLSEWVW_AdSup_NS,SOLSEWVW_AdSup_Tot,SOLSEWVW_PubAS_Bf_91,SOLSEWVW_PubAS_91_95,SOLSEWVW_PubAS_96_00,SOLSEWVW_PubAS_01_05,SOLSEWVW_PubAS_06_10,SOLSEWVW_PubAS_11_15,SOLSEWVW_PubAS_2016,SOLSEWVW_PubAS_NS,SOLSEWVW_PubAS_Tot,SOLSEWVW_EdTrn_Bf_91,SOLSEWVW_EdTrn_91_95,SOLSEWVW_EdTrn_96_00,SOLSEWVW_EdTrn_01_05,SOLSEWVW_EdTrn_06_10,SOLSEWVW_EdTrn_11_15,SOLSEWVW_EdTrn_2016,SOLSEWVW_EdTrn_NS,SOLSEWVW_EdTrn_Tot,SOLSEWVW_HC_SA_Bf_91,SOLSEWVW_HC_SA_91_95,SOLSEWVW_HC_SA_96_00,SOLSEWVW_HC_SA_01_05,SOLSEWVW_HC_SA_06_10,SOLSEWVW_HC_SA_11_15,SOLSEWVW_HC_SA_2016,SOLSEWVW_HC_SA_NS,SOLSEWVW_HC_SA_Tot,SOLSEWVW_ArtsR_Bf_91,SOLSEWVW_ArtsR_91_95,SOLSEWVW_ArtsR_96_00,SOLSEWVW_ArtsR_01_05,SOLSEWVW_ArtsR_06_10,SOLSEWVW_ArtsR_11_15,SOLSEWVW_ArtsR_2016,SOLSEWVW_ArtsR_NS,SOLSEWVW_ArtsR_Tot,SOLSEWVW_OthSvs_Bf_91,SOLSEWVW_OthSvs_91_95,SOLSEWVW_OthSvs_96_00,SOLSEWVW_OthSvs_01_05,SOLSEWVW_OthSvs_06_10,SOLSEWVW_OthSvs_11_15,SOLSEWVW_OthSvs_2016,SOLSEWVW_OthSvs_NS,SOLSEWVW_OthSvs_Tot,SOLSEWVW_IDNS_Bf_91,SOLSEWVW_IDNS_91_95,SOLSEWVW_IDNS_96_00,SOLSEWVW_IDNS_01_05,SOLSEWVW_IDNS_06_10,SOLSEWVW_IDNS_11_15,SOLSEWVW_IDNS_2016,SOLSEWVW_IDNS_NS,SOLSEWVW_IDNS_Tot,SOLSEWVW_Tot_Bf_91,SOLSEWVW_Tot_91_95,SOLSEWVW_Tot_96_00,SOLSEWVW_Tot_01_05,SOLSEWVW_Tot_06_10,SOLSEWVW_Tot_11_15,SOLSEWVW_Tot_2016,SOLSEWVW_Tot_NS,SOLSEWVW_Tot_Tot,SOLSE_NWNA_AGFF_Bf_91,SOLSE_NWNA_AGFF_91_95,SOLSE_NWNA_AGFF_96_00,SOLSE_NWNA_AGFF_01_05,SOLSE_NWNA_AGFF_06_10,SOLSE_NWNA_AGFF_11_15,SOLSE_NWNA_AGFF_2016,SOLSE_NWNA_AGFF_NS,SOLSE_NWNA_AGFF_Tot,SOLSE_NWNA_Min_Bf_91,SOLSE_NWNA_Min_91_95,SOLSE_NWNA_Min_96_00,SOLSE_NWNA_Min_01_05,SOLSE_NWNA_Min_06_10,SOLSE_NWNA_Min_11_15,SOLSE_NWNA_Min_2016,SOLSE_NWNA_Min_NS,SOLSE_NWNA_Min_Tot,SOLSE_NWNA_Mnf_Bf_91,SOLSE_NWNA_Mnf_91_95,SOLSE_NWNA_Mnf_96_00,SOLSE_NWNA_Mnf_01_05
114011281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011282,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,14,14,4,3,7,16,16,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,3,11,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,42,6,8,10,45,24,0,4,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
114011283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021284,0,0,0,0,0,0,0,3,0,0,6,0,5,3,3,18,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,4,3,6,12,5,0,0,40,13,0,0,3,36,12,0,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,5,3,0,0,5,3,4,0,0,21,3,0,0,0,3,0,0,0,10,4,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,16,30,5,3,15,53,31,0,0,146,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,9,8,0,0,0,0,0,0,0,10,94,17,16,50,102,65,3,8,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021285,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,3,0,5,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021286,0,0,0,0,0,0,0,9,0,0,0,11,3,0,0,28,0,0,0,0,3,0,0,0,3,9,0,0,0,5,3,0,0,19,0,0,0,4,0,0,0,0,3,7,3,0,0,11,7,0,0,29,12,0,4,0,12,5,0,4,37,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,12,3,0,3,0,5,7,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,13,3,6,3,17,6,0,0,50,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,6,5,0,0,0,3,4,0,0,7,64,7,19,11,77,39,3,3,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
114021287,0,0,0,0,0,0,4,8,10,0,3,12,3,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9,5,0,0,0,0,0,0,0,7,5,0,0,0,13,0,0,0,20,5,3,0,0,7,6,0,0,24,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,16,7,4,0,7,3,0,0,0,21,3,0,0,3,16,14,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,6,53,17,9,24,61,37,0,3,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,5,3,5,3,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114021289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,6,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,3,3,3,12,8,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011290,0,0,0,0,0,0,0,7,0,0,3,4,3,0,0,16,0,0,0,0,0,0,0,0,0,14,7,5,11,5,5,0,0,59,6,0,0,0,7,0,0,0,13,29,15,22,22,35,22,0,0,140,15,4,7,14,23,27,4,0,88,6,5,4,10,9,0,0,0,26,5,0,3,0,0,0,0,0,10,12,3,10,12,6,6,0,0,47,4,0,5,6,5,4,0,0,25,14,8,16,23,20,16,0,0,95,5,3,3,5,4,3,0,0,21,12,0,0,3,3,0,0,0,14,34,13,18,15,6,3,0,0,84,73,29,46,62,108,53,0,6,382,0,0,0,4,0,0,0,0,9,10,0,0,9,10,7,0,0,40,7,0,4,9,10,4,0,3,46,252,92,147,205,246,159,10,15,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011291,0,3,4,0,0,0,14,222,109,114,120,158,100,6,6,840,6,10,6,5,11,4,0,0,50,124,43,56,62,75,45,0,8,411,59,30,31,36,48,33,4,0,254,206,95,138,206,198,187,27,13,1073,36,26,33,29,47,61,8,3,248,30,8,3,13,7,6,3,0,71,24,17,13,19,24,26,0,0,131,91,37,54,67,70,46,0,6,368,27,10,21,9,16,5,0,0,77,153,69,97,109,181,251,40,16,903,35,8,11,25,37,41,3,3,165,45,25,18,17,18,3,0,0,127,22,14,19,16,13,13,0,0,100,246,121,123,190,228,140,5,7,1069,4,0,3,8,5,3,0,0,26,33,7,17,14,26,36,3,3,136,75,34,43,61,54,53,5,15,334,1444,655,803,1010,1218,1062,105,85,6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,3,3
115011294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,8,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,18,3,5,3,6,5,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,8,49,6,14,13,20,15,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011296,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,18,12,5,27,20,22,3,0,106,13,3,4,3,0,0,0,0,20,5,7,5,4,4,0,0,0,31,4,4,3,0,0,0,0,3,16,4,0,0,7,0,0,0,0,9,9,4,6,9,4,3,0,0,34,4,0,3,3,3,0,0,0,15,4,3,3,4,0,0,0,0,13,142,69,54,87,70,76,7,5,513,9,0,3,0,3,6,0,0,14,0,3,3,0,0,0,0,0,5,3,0,8,3,0,3,0,0,16,19,13,10,9,25,9,0,0,87,0,0,0,0,0,0,0,0,0,3,4,3,0,3,3,0,0,16,21,4,0,3,6,4,0,0,45,279,121,110,161,145,135,11,14,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011553,5,8,10,3,0,0,28,56,17,25,26,45,23,0,0,196,3,0,0,0,0,4,0,0,13,41,20,15,8,32,16,0,0,139,57,21,23,38,43,18,0,3,203,84,37,55,47,69,43,0,3,338,13,11,9,12,6,25,0,0,76,16,4,6,3,9,13,0,0,44,4,0,0,4,0,9,0,0,27,5,0,3,0,0,0,0,0,10,6,4,3,3,3,0,0,0,17,37,17,30,28,24,23,0,0,155,9,3,3,7,12,8,0,0,46,3,0,3,3,8,4,0,0,27,20,10,4,12,11,10,0,0,71,41,27,13,28,22,19,0,0,160,4,0,0,5,0,3,0,0,18,21,22,13,11,21,25,0,0,113,40,18,15,28,29,24,3,3,156,467,209,224,286,345,268,6,18,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
115011554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,3,4,0,3,0,0,0,16,0,0,0,3,0,0,0,0,4,9,0,5,6,4,0,0,0,23,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,6,3,7,0,0,3,0,0,21,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,7,0,3,0,0,0,16,52,35,44,32,96,61,4,3,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,89,44,68,46,112,68,8,4,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,4,9,8,3,7,0,0,44,6,0,0,3,0,3,0,0,18,103,55,49,43,69,36,3,9,367,28,6,26,17,46,50,0,4,177,4,4,3,4,0,0,0,0,9,3,3,0,7,3,3,0,0,18,15,4,17,18,13,0,0,0,66,3,0,0,4,5,3,0,0,17,18,8,6,5,6,4,0,0,47,7,0,3,3,9,14,3,0,41,8,0,3,6,0,0,0,0,21,11,6,10,4,6,10,0,0,47,19,13,12,12,20,19,0,3,84,0,0,0,0,0,3,0,0,12,18,4,7,6,7,3,0,0,43,20,6,11,8,8,0,0,0,55,266,112,161,143,202,163,6,16,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
115011556,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,7,0,7,8,0,0,0,21,6,0,0,0,3,0,0,0,12,18,7,5,3,11,15,0,0,61,19,0,3,7,11,20,0,0,58,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,4,4,0,0,9,5,0,0,0,19,13,0,3,6,0,3,0,0,35,20,3,6,6,13,9,0,0,52,4,3,3,3,6,4,0,0,21,3,3,0,0,0,0,0,0,9,3,7,9,7,9,5,0,0,41,51,11,15,9,25,12,0,0,129,0,0,0,0,0,0,0,0,0,4,3,0,3,4,0,0,0,22,12,0,0,9,7,3,0,0,33,160,43,59,73,100,76,5,7,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,8,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,18,4,0,3,3,0,0,0,27,3,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,3,0,0,3,0,0,0,16,8,6,5,5,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,11,4,0,0,0,0,0,0,0,9,46,22,15,31,15,8,4,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011558,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,3,8,3,0,0,0,0,23,12,0,4,3,3,0,0,0,20,17,3,11,16,17,10,0,0,78,3,8,4,5,15,11,3,0,42,10,5,3,0,0,0,0,0,19,0,0,0,3,0,3,0,0,4,6,0,0,5,3,0,0,0,13,3,0,4,0,0,0,0,0,6,30,25,18,10,11,13,0,0,111,6,3,0,0,3,3,0,0,16,0,0,0,0,0,0,0,0,8,27,10,15,17,5,3,0,4,85,44,17,17,21,19,20,0,3,144,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,10,4,3,4,3,0,9,0,0,33,178,76,105,93,75,83,6,15,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011559,0,0,0,0,0,0,0,7,0,7,0,0,3,0,0,17,4,0,0,0,0,0,0,0,5,51,18,31,15,25,26,7,0,169,5,0,3,0,0,0,0,0,10,23,6,17,17,26,16,0,3,103,20,7,4,3,4,11,0,3,49,10,10,9,4,4,3,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,13,13,0,7,4,4,3,0,0,32,19,9,8,13,12,6,0,0,65,15,4,0,4,8,4,0,0,38,0,4,0,0,0,0,0,0,7,30,20,13,14,8,4,0,0,78,42,27,25,25,27,22,0,0,177,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,20,11,3,0,9,4,3,0,0,29,259,102,124,119,127,100,5,9,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115021297,0,0,0,0,0,0,3,17,5,12,4,14,8,0,0,56,0,0,0,0,0,0,0,0,3,54,13,7,16,10,15,0,3,118,17,6,3,3,13,3,0,0,41,28,10,10,23,23,22,0,0,112,23,5,20,8,29,22,0,3,112,33,10,13,15,33,4,0,3,116,0,0,0,0,0,0,0,0,0,9,0,3,3,3,0,0,0,20,6,0,0,0,4,0,0,0,10,16,3,9,11,9,7,0,0,63,7,0,4,0,3,10,0,0,25,5,0,0,0,0,0,0,0,5,29,21,19,19,17,15,0,0,114,59,21,32,29,40,14,0,0,197,0,0,0,0,4,0,0,0,5,4,0,7,5,3,3,0,0,20,12,3,7,9,13,4,0,0,56,379,111,160,148,219,135,4,17,1170,11,9,8,3,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
115021298,0,0,0,0,0,0,0,4,0,3,3,9,9,3,0,41,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,9,5,4,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,15,0,0,0,4,12,10,0,0,35,0,0,0,0,0,3,0,0,3,3,0,0,3,0,7,0,0,13,3,3,0,3,0,0,0,0,13,59,14,17,17,40,45,3,5,196,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0
115031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115031300,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,3,4,0,0,5,3,0,0,23,3,0,0,0,3,0,0,0,7,3,3,0,0,0,0,0,0,13,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,11,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,13,80,17,14,16,35,15,0,5,175,4,3,5,3,3,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
115041301,0,0,0,0,0,0,0,15,8,6,4,8,9,0,0,60,0,0,0,0,0,0,0,0,0,23,3,11,4,8,20,3,0,78,3,3,0,0,7,3,0,0,14,15,4,3,0,4,6,0,0,36,8,0,0,0,6,4,0,0,14,14,0,0,4,8,0,0,0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,3,0,0,0,3,3,0,0,14,3,3,3,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,3,0,7,4,4,0,0,0,16,8,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,3,0,7,0,0,0,22,7,6,7,6,9,11,0,4,49,149,48,76,47,103,97,10,12,532,9,10,17,5,9,14,3,0,75,0,0,0,0,0,0,0,0,0,0,0,4,0
