SA2_MAINCODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
114011282,0,0,9,0,0,0,0,9,0,0,0,0,0,0,98,12,18,7,3,134,6,0,0,0,0,10,3,0,0,0,0,10,0,0,0,0,0,4,37,7,4,0,0,43,42,3,3,4,8,58,2221,141,272,52,45,2732,3329,335,566,78,71,4377,3,0,0,0,0,4,13,0,3,0,0,19,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,12,0,5,0,0,20,0,3,0,0,0,4,3,4,0,0,0,9,9,0,0,4,0,18,5,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,6,0,3,0,0,10,6,0,4,0,0,12,0,0,3,0,0,7,0,0,3,3,0,8,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,3,9,0,0,0,0,7,55,5,12,0,0,76,0,0,0,0,0,0
114011283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,13,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,4,0,3,3,0,12,154,38,69,26,4,294,291,95,174,44,15,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,3,14,0,0,0,0,0,0
114021284,0,5,4,0,0,0,0,7,0,0,0,0,0,0,175,22,18,4,3,229,16,0,0,0,0,15,4,0,0,0,0,8,8,0,0,0,0,8,73,7,9,0,0,96,46,4,8,3,3,62,3326,256,314,61,37,3997,3899,487,507,77,68,5037,21,3,0,0,0,22,20,0,8,4,0,35,5,0,0,0,0,5,0,0,0,0,0,4,11,0,0,6,0,16,4,0,0,0,0,4,14,0,7,0,0,25,3,0,0,0,0,3,3,0,0,0,0,3,50,0,0,0,0,56,8,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,3,9,0,7,0,0,21,11,4,7,0,0,20,3,0,0,0,0,3,16,0,0,0,0,19,7,0,3,0,0,6,4,3,9,0,0,11,6,0,0,0,0,10,13,3,6,0,0,24,80,13,13,6,7,114,4,0,0,0,0,4
114021285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,3,144,26,41,24,7,243,208,48,91,27,9,385,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,13,0,0,0,0,0,0
114021286,0,0,6,0,0,0,0,3,0,0,0,0,0,0,100,13,7,0,0,126,3,0,0,0,0,3,4,0,4,0,0,4,0,0,0,0,0,0,41,8,12,0,0,60,21,0,3,0,3,23,1647,132,192,32,17,2022,2691,306,355,58,31,3444,3,0,7,0,0,6,8,3,4,0,0,13,0,0,0,0,0,0,0,6,0,0,0,7,7,0,0,0,0,7,0,0,0,0,0,3,12,0,4,0,0,20,3,0,0,0,0,3,0,3,0,0,0,5,41,4,3,0,0,49,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,7,8,0,3,0,0,7,3,5,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,3,8,0,3,0,0,11,49,12,14,0,0,75,3,0,0,0,0,3
114021287,0,0,8,0,0,0,0,5,0,0,0,0,0,0,75,9,7,3,0,95,10,0,0,0,0,10,4,0,0,0,0,3,0,0,0,0,0,0,53,3,10,0,0,67,26,0,3,3,0,32,1565,118,172,41,16,1925,2970,263,313,61,44,3648,13,0,0,0,0,13,12,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,8,7,3,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,3,30,0,0,0,0,28,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,9,8,0,3,0,0,16,4,0,0,0,0,4,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,12,51,9,7,3,0,69,0,0,0,0,0,0
114021288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,8,0,0,28,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,8,4,3,0,0,0,6,251,60,78,38,8,430,399,113,174,71,11,762,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,0,0,12,0,0,0,0,0,0
114021289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,16,7,0,60,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,16,14,0,3,4,0,22,480,79,160,60,9,788,775,158,265,87,25,1312,3,0,0,3,0,5,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,15,3,3,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,10,17,5,8,4,0,35,0,0,0,0,0,0
115011290,0,41,13,0,0,0,0,15,4,0,0,0,0,4,61,4,6,0,0,76,14,0,0,0,0,10,16,3,0,3,0,18,8,0,0,0,0,8,107,6,14,4,0,132,23,0,0,0,0,25,2083,144,165,37,11,2449,1884,228,207,27,19,2356,9,0,0,0,0,10,110,46,28,14,0,196,4,0,0,0,0,7,5,3,3,0,0,9,31,0,0,0,0,32,3,0,0,0,0,3,11,0,0,0,0,16,0,0,0,0,0,0,30,5,12,0,0,48,217,23,17,4,5,267,13,0,4,0,0,18,31,9,8,0,0,46,5,0,0,0,0,6,12,4,0,0,0,14,15,3,0,0,0,15,10,3,0,0,0,12,31,23,19,3,0,83,23,13,7,0,0,42,26,3,3,0,0,34,8,3,0,0,0,9,5,3,0,0,0,6,52,8,6,0,0,69,14,0,0,0,0,26
115011291,0,159,38,4,4,0,0,38,17,0,5,0,0,19,439,27,13,3,3,481,81,8,3,0,0,96,109,0,0,3,3,114,27,0,0,0,0,27,624,37,24,0,3,696,85,3,4,0,4,93,10757,489,341,71,65,11723,12005,870,418,58,74,13423,54,10,3,0,0,64,603,63,41,15,10,735,40,8,0,0,3,54,62,10,0,0,0,75,253,18,3,3,0,278,21,3,0,0,0,25,63,6,6,3,0,87,23,3,3,0,0,25,209,15,10,0,0,228,1461,118,39,7,10,1636,136,4,4,0,0,147,143,16,15,0,0,174,54,7,0,0,0,66,118,14,3,0,0,139,77,13,7,3,0,95,25,0,0,0,0,25,173,27,22,4,0,228,82,29,7,3,0,123,174,16,13,3,0,207,39,3,4,0,3,47,30,4,0,0,0,43,461,26,9,3,4,503,117,12,3,0,0,133
115011294,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,4,0,20,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,15,3,0,3,0,0,4,330,59,51,22,5,465,382,119,90,21,4,621,0,0,0,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,3,0,3,0,0,9,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,3,0,6,0,0,3,4,3,3,0,0,14,0,0,0,0,0,0,3,0,8,0,0,9,5,0,3,0,0,7,5,0,0,0,0,6,0,0,0,0,3,4,0,0,0,0,0,0,14,10,0,0,0,18,0,0,0,0,0,0
115011296,0,23,5,0,0,0,0,3,3,0,0,0,0,3,36,0,4,3,0,44,0,0,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,0,68,9,9,3,3,91,4,3,0,0,0,5,804,101,89,28,17,1042,887,169,113,24,13,1207,6,0,0,0,0,4,150,30,14,14,3,212,3,0,0,0,0,5,4,8,0,0,0,14,14,3,0,0,0,15,3,0,0,0,0,3,11,0,0,0,0,12,3,0,0,0,0,3,70,5,7,4,0,90,137,18,8,0,3,172,17,0,3,0,0,26,22,3,0,0,0,28,0,0,0,0,0,3,23,3,0,0,0,23,8,0,4,0,0,9,27,0,0,0,0,27,49,6,5,0,0,64,14,6,9,0,0,27,34,0,3,0,0,46,3,0,0,0,0,6,4,0,0,0,0,7,52,9,4,0,0,68,10,0,3,0,0,17
115011553,0,33,8,0,0,0,0,8,3,0,0,0,0,6,127,12,8,3,0,150,16,0,3,0,0,23,18,3,0,0,0,19,4,0,0,0,0,4,160,8,12,3,3,177,20,4,3,3,3,33,3326,277,152,48,27,3827,4744,553,216,49,41,5601,20,0,0,0,0,23,230,54,35,13,3,327,16,0,0,0,0,19,17,3,0,0,0,17,62,0,4,0,0,73,5,0,0,0,0,5,35,7,3,0,0,43,8,0,5,0,0,8,52,13,10,0,0,77,299,32,6,7,3,350,42,3,0,0,0,49,58,12,13,4,0,86,27,0,0,0,0,29,30,4,3,0,0,41,25,9,5,3,3,38,6,0,0,0,0,6,63,17,11,0,0,94,33,23,6,0,0,68,48,11,0,0,0,61,13,0,0,0,0,11,8,0,0,0,0,8,175,29,9,3,0,220,33,3,0,0,0,33
115011554,0,33,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,29,3,0,0,0,0,3,3,0,0,0,0,7,5,0,0,0,0,5,70,0,0,0,3,75,3,0,0,0,0,7,803,25,43,8,11,887,584,32,42,3,0,662,5,0,0,0,0,5,20,10,7,0,0,38,0,0,0,0,0,0,10,3,0,0,0,10,23,0,0,0,0,24,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,8,3,0,0,0,8,77,6,3,3,0,93,13,0,0,0,0,17,8,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,7,3,5,0,0,13,4,0,0,0,0,4,16,0,0,0,0,16,4,0,0,0,0,3,3,0,0,0,0,5,20,0,0,0,0,29,10,0,0,0,0,6
115011555,0,18,28,7,0,0,0,31,5,3,0,0,0,4,115,3,4,0,0,122,26,3,0,0,0,30,16,7,0,3,0,24,3,0,0,0,0,4,152,8,9,0,0,170,24,3,0,0,3,31,3105,141,124,39,13,3416,3145,208,137,27,16,3532,5,3,0,0,0,14,155,35,15,3,0,206,3,3,0,0,0,9,8,0,3,0,3,14,30,4,0,0,0,37,3,0,0,0,0,3,9,3,3,3,0,22,6,0,0,0,0,6,29,12,3,0,0,46,144,9,6,0,0,166,34,5,0,0,0,39,55,6,5,3,0,69,21,3,0,0,0,25,6,0,0,0,0,9,22,0,7,0,0,28,8,0,0,0,0,8,54,23,14,3,0,98,28,5,6,0,0,45,33,9,3,3,0,50,3,3,0,0,0,8,6,3,0,0,0,14,73,7,3,0,0,77,21,8,3,0,0,30
115011556,0,8,10,5,0,0,0,11,0,0,0,0,0,0,41,3,3,3,0,47,6,3,0,0,0,11,6,3,3,0,0,15,3,0,0,0,0,3,34,7,6,4,0,56,15,0,0,0,0,17,983,110,141,33,12,1273,875,170,139,24,8,1215,3,0,0,0,0,3,89,37,27,7,0,155,3,3,0,0,0,4,3,5,0,0,0,9,13,0,3,0,0,13,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,9,36,4,3,0,0,43,54,15,3,0,0,71,10,0,3,0,0,9,13,3,5,0,0,24,3,0,0,0,0,4,5,3,3,0,0,12,4,6,3,0,0,17,0,0,0,0,0,0,32,12,19,3,0,60,3,3,0,0,0,10,19,3,3,0,0,23,3,0,0,0,0,4,0,0,0,0,0,3,32,4,3,0,0,37,12,0,0,0,0,17
115011557,0,13,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,5,0,0,15,0,0,0,0,0,0,180,48,43,6,0,281,158,60,32,9,0,259,0,0,0,0,0,0,10,12,9,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,15,6,3,0,0,23,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,12,3,0,0,0,0,4,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3
115011558,0,41,0,0,0,0,0,3,0,0,0,0,0,4,57,8,6,0,0,75,6,0,0,0,0,6,8,3,0,0,0,11,3,0,4,0,0,7,72,9,9,3,0,90,3,0,0,0,0,7,1121,109,144,23,9,1411,998,116,170,16,8,1306,4,0,0,0,0,4,65,29,29,10,0,128,9,0,0,0,0,9,4,3,0,0,0,3,12,0,5,0,0,13,0,0,0,0,0,0,3,0,4,0,0,9,0,0,0,0,0,3,26,10,3,0,0,38,60,21,12,3,0,95,5,0,6,3,0,15,13,5,13,0,0,36,3,0,0,0,0,3,0,0,3,0,0,9,8,3,0,0,0,11,3,0,0,0,0,5,49,13,14,0,3,77,4,0,0,0,0,9,13,6,10,0,0,27,3,0,0,0,0,3,5,0,0,0,0,5,36,7,8,0,6,47,19,0,0,0,0,24
115011559,0,21,8,0,0,0,0,11,3,0,0,0,0,3,62,8,3,0,0,74,3,0,0,0,0,3,7,0,0,0,0,11,7,0,0,0,0,3,79,10,18,0,0,110,11,3,0,0,3,14,1540,159,205,36,9,1949,1668,248,220,39,11,2191,5,3,3,0,0,7,62,31,27,5,0,120,9,0,3,0,0,19,10,3,4,0,0,20,27,3,3,0,0,34,6,0,0,0,0,6,9,3,0,0,0,14,4,0,0,0,0,11,8,4,7,0,0,21,100,20,22,0,7,140,5,4,0,0,0,15,19,16,11,0,0,41,6,0,0,0,0,6,16,9,0,0,0,23,24,7,3,0,0,35,3,0,0,0,0,3,24,6,15,5,0,53,24,5,3,0,0,35,17,5,4,0,0,33,4,0,3,0,0,11,4,0,0,0,0,3,49,4,12,0,0,62,17,3,4,0,0,22
115021297,0,35,10,3,0,0,0,17,3,0,0,0,0,7,125,31,12,7,0,181,14,3,3,0,0,19,7,3,3,0,0,13,3,0,0,0,0,8,127,14,22,9,3,169,29,3,8,0,4,41,3044,433,345,143,27,3996,4378,887,610,148,51,6077,18,3,5,0,0,20,72,25,28,16,0,136,20,3,0,0,0,24,12,3,0,0,0,13,39,3,0,0,0,39,3,0,0,0,0,3,12,5,3,0,0,25,4,3,0,0,0,11,36,0,8,0,0,47,152,20,10,4,0,182,15,0,0,0,0,14,26,4,6,0,0,37,12,3,3,0,0,21,18,16,3,0,0,40,36,17,25,11,0,93,3,0,0,0,0,3,40,8,8,7,0,62,32,18,19,6,3,83,31,5,7,3,0,44,7,8,7,3,0,18,5,4,8,0,0,15,112,25,12,10,0,155,15,5,4,0,0,24
115021298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,9,3,0,47,8,3,0,0,0,6,13,0,0,0,0,13,0,0,0,0,0,4,40,4,4,3,0,48,7,0,0,0,0,7,644,95,86,28,4,867,793,202,162,45,8,1213,3,0,0,0,0,3,20,0,7,0,0,24,0,0,0,3,0,4,0,0,0,0,0,4,9,3,0,0,0,15,0,0,0,0,0,3,4,0,4,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,31,0,0,0,0,31,3,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,18,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,0,0,3,8,0,0,0,0,8,0,3,0,0,0,3,7,0,0,0,0,7,26,10,3,0,0,39,3,0,0,0,0,3
115031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,3,128,21,56,21,5,222,221,54,113,24,7,418,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,0,0,14,0,0,0,0,0,0
115031300,0,3,0,0,0,0,0,3,0,0,0,0,0,0,46,13,15,6,0,79,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,0,0,23,16,4,4,0,0,25,1074,219,227,108,26,1660,1797,489,519,140,53,2997,5,4,0,0,0,7,11,0,9,3,0,27,8,0,0,0,0,9,0,0,0,0,0,3,6,0,3,0,0,12,3,0,0,0,0,3,10,8,3,0,0,25,0,3,0,0,0,3,0,0,0,0,0,0,23,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,5,0,0,0,6,8,0,0,4,0,12,4,0,0,0,0,3,3,3,3,0,0,10,0,0,4,3,0,3,3,0,0,0,0,4,10,3,13,4,0,36,5,8,0,0,0,17,37,10,7,3,0,62,0,0,0,0,0,3
115041301,0,3,14,0,0,0,0,14,0,0,0,0,0,0,59,8,7,3,0,72,7,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,54,12,4,3,0,67,16,0,3,3,0,23,1660,180,142,49,18,2050,2892,475,291,63,35,3761,0,3,0,0,0,5,75,8,20,7,0,111,7,4,0,0,0,13,6,3,0,0,0,5,22,0,0,0,0,25,6,0,0,0,0,6,8,5,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,10,122,6,0,0,0,130,3,0,0,0,0,3,11,0,0,0,0,13,11,0,0,0,0,9,24,3,0,0,0,26,4,3,5,0,0,11,0,3,0,0,0,3,10,3,0,0,0,17,12,5,14,0,0,30,6,0,0,0,0,8,21,0,12,0,0,35,8,3,0,0,0,11,89,13,3,0,0,110,11,3,5,0,0,18
115041302,0,22,14,0,0,0,0,22,4,0,0,0,0,4,95,13,9,4,0,123,15,0,0,0,0,16,16,3,0,3,0,29,5,0,0,0,0,5,107,8,6,0,0,123,13,6,0,4,0,25,2697,217,211,65,18,3208,3229,391,284,51,28,3982,12,0,0,0,0,12,67,24,24,10,0,131,7,0,0,0,0,7,15,5,6,0,0,24,31,0,3,3,0,40,0,0,0,0,0,0,13,0,0,0,0,14,3,0,0,0,0,6,12,3,0,0,0,23,161,27,10,4,0,206,16,0,3,0,0,14,30,10,11,3,0,49,15,4,3,0,0,21,42,13,3,0,0,67,17,3,6,0,0,29,4,0,0,0,0,4,21,13,0,0,0,34,16,6,3,0,0,31,20,3,3,0,0,28,8,9,0,0,0,19,4,0,0,0,0,6,100,9,5,0,0,115,25,3,5,0,0,37
116011303,0,143,39,0,0,0,0,42,17,3,0,3,0,21,259,3,4,5,3,276,26,0,0,0,0,26,100,9,9,7,0,125,20,0,0,0,0,21,707,23,24,4,7,759,90,3,0,0,4,103,9273,262,208,62,59,9871,10103,517,265,44,85,11020,16,3,0,0,0,20,485,61,45,16,3,606,53,3,3,0,3,64,90,13,9,0,0,116,384,18,9,5,4,424,22,5,0,0,0,27,43,0,4,0,0,49,22,3,0,0,0,27,137,5,11,0,0,151,1200,111,83,13,11,1415,96,13,4,0,0,112,83,15,3,4,0,108,90,5,9,0,0,102,49,5,3,0,0,57,51,16,4,0,0,73,13,0,0,0,0,14,99,22,36,6,4,158,83,18,11,3,0,110,104,15,9,0,0,129,59,7,3,0,0,68,20,0,0,0,0,23,512,22,10,3,3,551,118,11,7,0,0,136
116011304,0,13,0,0,0,0,0,0,0,0,0,0,0,3,14,0,3,0,0,19,4,0,0,0,0,4,9,0,4,0,0,11,0,0,0,0,0,0,66,5,11,3,0,82,10,0,0,0,0,13,976,28,82,19,13,1122,851,62,92,8,13,1025,0,0,0,0,0,0,13,12,6,0,0,36,0,0,0,0,0,4,8,3,3,0,0,15,20,3,0,0,0,27,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,4,95,28,31,3,0,156,3,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,7,5,0,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,3,11,0,0,0,0,13,9,3,6,0,0,18,12,0,5,0,0,18,13,0,0,0,0,14,3,0,0,0,0,3,26,3,0,0,0,32,6,0,3,0,0,10
116011306,0,13,0,0,0,0,0,3,3,0,0,0,0,3,25,0,0,0,0,25,3,0,0,0,0,3,11,0,0,0,0,12,0,0,0,0,0,0,68,8,12,3,3,86,18,0,0,0,0,18,897,38,85,12,18,1056,886,55,74,7,16,1031,0,0,0,0,0,0,13,8,14,0,0,34,4,0,3,0,0,9,6,3,6,0,0,12,42,17,5,0,0,63,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,90,24,26,8,0,147,5,0,0,0,0,11,3,3,0,0,0,3,7,3,0,3,0,10,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,6,7,0,5,0,0,18,3,3,0,0,0,6,7,0,3,0,0,13,3,0,0,0,0,5,28,3,3,0,0,35,8,6,7,0,0,18
