SA2_MAINCODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
106031125,0,0,0,0,0,0,0,5,15,19,4,5,8,0,0,48,12,19,7,12,8,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,5,0,5,14,22,17,13,8,81,46,79,61,69,38,15,8,324,14,9,0,8,9,3,0,40,540,1174,1001,1022,562,106,28,4433,0,0,0,0,0,0,0,0,10,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,310,359,326,149,24,0,1381,49,25,19,26,4,0,3,122,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,14,10,12,4,12,3,3,3,50,292,350,390,370,164,24,3,1587,0,0,0,0,0,0,0,0
106041126,0,0,0,0,0,0,0,3,7,13,21,12,0,0,0,51,4,12,23,18,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,10,9,12,5,44,64,126,119,124,84,13,0,527,12,10,11,12,11,3,0,49,578,1094,1100,1096,680,105,15,4663,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,457,472,518,275,31,5,2028,69,29,19,21,16,0,0,154,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,8,14,10,13,16,0,0,61,349,504,503,561,312,35,5,2268,0,0,0,0,0,0,0,0
106041127,0,0,0,0,0,0,0,0,4,3,4,0,3,0,0,14,4,3,4,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,12,19,8,65,17,40,56,53,34,12,0,205,0,5,4,3,3,3,0,20,112,294,350,307,227,68,13,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,88,92,89,61,10,0,404,8,10,10,10,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,10,0,6,11,3,3,0,43,85,106,113,115,67,10,3,490,0,0,0,0,0,0,0,0
106041128,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,7,0,4,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,17,11,6,50,26,15,5,10,21,6,0,77,3,4,8,3,3,0,0,18,242,244,212,223,216,73,15,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,206,237,290,175,23,4,1075,29,29,10,6,6,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,3,4,0,9,11,13,7,9,18,3,0,65,193,251,265,314,201,26,4,1249,0,0,0,0,0,0,0,0
106041129,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,3,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,13,26,63,45,22,181,9,0,9,13,23,9,4,74,6,0,3,4,5,0,0,24,127,188,191,235,246,117,49,1143,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,135,139,139,114,18,0,604,13,10,3,12,5,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,6,3,3,0,17,9,18,16,18,18,5,3,92,88,171,163,174,136,32,4,764,0,0,0,0,0,0,0,0
107011131,0,0,0,0,0,0,0,0,7,0,3,4,3,0,0,17,10,3,3,3,3,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,17,17,13,13,0,69,59,27,19,27,28,11,3,171,4,3,5,0,0,0,3,22,436,356,338,351,310,98,13,1896,10,0,3,0,3,0,0,17,11,0,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,283,324,424,488,287,35,0,1843,92,23,15,19,29,4,0,176,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,3,3,0,0,0,12,17,12,9,10,10,0,0,61,406,363,466,530,328,43,0,2134,0,0,0,0,0,0,0,3
107011132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,7,0,0,26,4,4,0,9,8,3,0,26,3,0,0,0,0,0,0,4,55,84,110,96,82,18,3,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,49,65,67,50,0,0,260,3,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,34,51,72,70,57,3,0,283,0,0,0,0,0,0,0,0
107011133,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,13,0,0,3,10,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,37,53,80,94,15,0,277,3,3,6,7,3,0,0,21,151,413,663,926,630,70,6,2864,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,62,111,80,44,3,0,338,3,4,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,64,119,89,44,3,0,360,0,0,0,0,0,0,0,0
107011134,0,0,0,0,0,0,0,3,9,11,6,15,5,0,0,44,14,14,14,22,5,0,0,74,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,4,0,3,0,0,0,12,3,8,15,18,22,9,0,78,62,62,66,64,79,21,0,357,17,6,8,14,8,4,0,51,850,1267,1330,1468,1047,192,18,6174,0,6,3,0,0,0,0,14,18,15,6,9,4,4,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,204,350,474,530,326,30,4,1919,62,27,18,27,21,3,3,163,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,5,3,7,11,3,0,0,28,293,401,518,583,366,35,5,2204,0,0,0,3,0,0,0,3
107011545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,3,3,0,28,12,11,9,11,10,12,0,65,0,4,0,0,4,0,0,11,110,164,146,163,144,36,8,780,0,3,3,0,0,0,0,11,3,3,3,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,104,123,152,96,8,5,541,9,4,10,3,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,9,4,8,7,0,0,22,67,128,139,173,110,12,5,624,0,3,0,0,0,0,0,4
107011546,3,0,0,0,0,0,0,3,3,7,0,4,4,0,0,20,7,14,5,6,3,3,0,37,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,0,8,9,3,3,0,0,31,84,55,54,106,86,12,3,396,12,0,3,9,7,0,0,33,577,776,922,1301,891,100,14,4582,3,3,4,3,0,0,0,17,19,3,3,8,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,330,470,571,645,397,51,0,2472,80,17,22,29,33,5,0,181,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,3,7,5,10,17,6,7,0,54,446,508,616,706,445,60,0,2781,0,0,0,0,3,0,0,7
107011547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,14,4,6,0,4,5,0,0,17,0,0,0,0,0,0,0,3,37,45,48,44,39,16,3,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,25,35,16,6,0,130,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,10,23,30,28,38,20,8,0,154,0,0,0,0,0,0,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,19,10,12,7,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,0,0,0,13,0,0,0,0,0,0,0,0
107031136,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,15,13,9,6,61,35,10,17,3,12,3,0,77,3,0,0,3,0,0,0,16,198,173,176,218,138,46,7,958,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,206,228,277,151,14,0,1011,40,3,8,7,7,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,7,4,7,0,0,39,188,222,253,299,170,14,0,1137,3,0,0,0,0,0,0,3
107031137,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,10,4,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,10,4,5,0,22,25,11,14,17,16,4,0,89,0,3,0,0,0,0,0,8,266,309,301,263,189,35,7,1371,0,0,0,0,0,0,0,3,3,4,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,105,168,198,94,13,0,698,36,0,5,10,3,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,3,0,0,5,153,116,182,211,108,12,0,772,0,0,0,0,0,0,0,0
107031138,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,4,5,3,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,5,11,24,15,4,70,46,11,15,9,17,5,0,110,4,0,0,3,0,0,0,8,271,199,205,238,218,80,7,1221,5,3,0,7,0,0,0,17,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,162,238,291,213,25,0,1086,40,11,3,14,14,4,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,12,8,12,5,4,0,59,217,184,254,324,236,32,0,1253,0,0,0,0,0,0,0,0
107031139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,26,7,0,54,8,0,3,0,3,3,0,28,0,0,0,0,0,0,0,0,44,50,61,47,78,28,3,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,24,45,25,3,0,149,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,5,9,0,0,23,35,26,34,49,31,7,0,177,0,0,0,0,0,0,0,0
107031140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,21,21,44,29,18,141,35,11,10,8,17,14,7,97,4,3,3,3,0,0,0,14,194,157,141,155,166,85,22,920,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,82,123,107,107,21,0,523,9,4,3,3,9,3,0,30,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,6,12,4,15,4,0,49,115,87,133,117,133,25,0,610,0,0,0,0,0,0,0,0
107031141,0,0,0,0,0,0,0,3,5,0,3,0,6,0,0,11,9,3,7,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,24,18,25,11,0,83,32,16,16,30,12,8,0,113,4,4,4,5,0,0,0,19,273,264,315,327,213,36,5,1436,0,0,0,0,0,0,0,3,5,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,157,196,160,90,6,0,770,39,6,11,3,3,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,0,4,0,0,0,14,10,13,3,6,4,0,0,35,213,183,216,175,102,8,0,901,0,0,0,0,0,0,0,0
107031142,0,0,0,0,0,0,0,0,6,6,3,5,3,0,0,21,10,10,5,8,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,6,15,7,0,44,114,30,45,46,15,8,0,258,7,3,7,6,4,7,0,36,636,497,504,474,332,64,6,2511,0,3,0,0,0,0,0,9,13,4,3,10,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,535,487,549,604,295,32,0,2513,133,26,17,24,26,7,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,8,16,12,14,8,0,0,59,691,549,588,656,337,40,0,2867,3,0,0,0,0,0,0,4
107031143,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,11,7,3,38,39,29,18,27,34,6,0,147,0,4,7,3,0,3,0,19,295,303,284,309,243,66,11,1505,0,0,0,3,0,0,0,0,9,0,0,3,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,198,302,401,446,359,30,3,1738,51,14,16,20,14,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,10,8,15,11,13,6,0,67,268,329,435,489,407,44,7,1969,0,0,0,0,0,0,0,0
107041144,3,3,0,0,0,0,0,9,3,3,3,0,0,0,0,14,11,10,9,4,0,0,0,35,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,6,22,29,28,13,0,108,89,45,40,35,22,14,4,257,4,0,0,8,0,0,0,13,635,605,555,569,411,98,17,2897,3,3,0,3,0,0,0,10,27,16,5,8,5,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,309,352,368,463,322,47,0,1857,101,17,21,26,20,7,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,6,0,0,0,10,0,0,0,0,0,0,0,5,26,24,15,20,10,3,0,93,470,417,408,524,358,58,0,2238,3,3,0,0,0,0,0,3
107041145,3,0,0,0,0,0,0,3,4,3,0,0,0,0,0,10,8,6,3,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,20,13,10,3,64,30,22,25,15,13,3,3,106,4,0,3,6,0,0,3,17,257,298,317,300,246,62,15,1485,3,0,0,0,0,0,0,4,3,5,0,10,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,237,269,353,171,24,4,1231,47,15,9,20,9,5,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,13,10,16,6,0,0,62,246,273,292,398,201,30,4,1440,0,0,0,0,0,0,0,0
107041146,3,8,0,0,3,0,0,15,8,3,4,4,3,0,0,20,10,16,17,13,5,0,0,66,3,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,13,3,19,29,43,32,16,5,144,82,42,23,21,34,16,3,222,3,3,3,6,0,3,3,24,498,570,560,543,423,113,18,2730,10,17,9,14,3,0,0,44,56,43,26,22,13,0,0,162,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,352,438,535,669,397,56,0,2450,109,48,53,43,36,8,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,8,5,4,0,0,32,0,3,3,3,0,0,0,8,47,24,26,18,16,3,0,129,572,587,655,766,474,67,0,3121,3,4,3,6,8,0,0,22
107041147,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,14,14,4,6,7,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,10,13,14,11,6,4,67,26,22,21,16,13,5,0,101,3,0,3,0,0,0,0,6,182,212,237,249,125,41,7,1049,4,0,4,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,79,140,162,87,11,0,575,23,3,6,4,3,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,14,6,4,15,9,0,3,49,130,95,161,188,102,17,4,693,3,0,0,0,0,0,0,3
107041148,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,6,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,35,42,33,25,0,145,36,17,12,13,18,9,3,110,3,6,0,0,0,0,0,9,205,199,210,202,156,44,9,1026,7,4,0,0,0,0,0,15,12,0,6,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,133,165,173,143,23,0,755,35,7,9,7,7,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,21,3,12,8,6,5,0,58,198,149,194,195,158,28,0,919,3,3,0,0,0,0,0,4
