SA2_MAINCODE_2016,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000mo_A_15_19,SW_3000mo_A_20_24,SW_3000mo_A_25_34,SW_3000mo_A_35_44,SW_3000mo_A_45_54,SW_3000mo_A_55_64,SW_3000mo_A_65_74,SW_3000mo_A_75ov,SW_3000mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ove,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19,MaOpD_1250_1499_A_20_24,MaOpD_1250_1499_A_25_34,MaOpD_1250_1499_A_35_44,MaOpD_1250_1499_A_45_54,MaOpD_1250_1499_A_55_64,MaOpD_1250_1499_A_65_74,MaOpD_1250_1499_A_75ov,MaOpD_1250_1499_Tot,MaOpD_1500_1749_A_15_19,MaOpD_1500_1749_A_20_24,MaOpD_1500_1749_A_25_34,MaOpD_1500_1749_A_35_44,MaOpD_1500_1749_A_45_54,MaOpD_1500_1749_A_55_64,MaOpD_1500_1749_A_65_74,MaOpD_1500_1749_A_75ov,MaOpD_1500_1749_Tot,MaOpD_1750_1999_A_15_19,MaOpD_1750_1999_A_20_24,MaOpD_1750_1999_A_25_34,MaOpD_1750_1999_A_35_44,MaOpD_1750_1999_A_45_54,MaOpD_1750_1999_A_55_64,MaOpD_1750_1999_A_65_74,MaOpD_1750_1999_A_75ov,MaOpD_1750_1999_Tot,MaOpD_2000_2999_A_15_19,MaOpD_2000_2999_A_20_24,MaOpD_2000_2999_A_25_34,MaOpD_2000_2999_A_35_44,MaOpD_2000_2999_A_45_54,MaOpD_2000_2999_A_55_64,MaOpD_2000_2999_A_65_74,MaOpD_2000_2999_A_75ov,MaOpD_2000_2999_Tot,MaOpD_3000mo_A_15_19,MaOpD_3000mo_A_20_24,MaOpD_3000mo_A_25_34,MaOpD_3000mo_A_35_44,MaOpD_3000mo_A_45_54,MaOpD_3000mo_A_55_64,MaOpD_3000mo_A_65_74,MaOpD_3000mo_A_75ov,MaOpD_3000mo_Tot,MaOpD_PINS_A_15_19,MaOpD_PINS_A_20_24,MaOpD_PINS_A_25_34,MaOpD_PINS_A_35_44,MaOpD_PINS_A_45_54,MaOpD_PINS_A_55_64,MaOpD_PINS_A_65_74,MaOpD_PINS_A_75ov,MaOpD_PINS_Tot,MaOpD_Tot_A_15_19
126011496,39,0,0,0,9,4,3,0,0,16,0,0,8,8,4,0,0,0,25,0,0,0,4,3,9,0,0,22,0,0,5,10,13,3,0,0,34,0,0,7,6,9,0,0,0,17,0,0,6,0,0,0,0,0,13,80,74,88,74,87,62,18,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,0,10,0,0,0,5,3,4,3,0,11,0,0,0,4,3,0,0,0,11,0,0,3,0,3,3,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,3,7,0,3,0,0,13,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
126021497,50,0,0,4,3,6,4,4,0,21,0,0,3,0,3,7,0,0,13,0,0,3,0,6,0,0,0,12,0,0,7,6,3,0,0,4,14,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,5,55,84,136,83,116,64,19,3,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,7,3,0,3,7,0,0,18,0,0,0,0,6,5,0,0,9,0,0,0,6,3,3,0,0,14,0,0,8,0,6,5,3,0,22,0,0,0,0,3,3,0,0,14,0,0,0,0,4,3,3,0,12,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126021498,47,0,4,0,3,10,5,0,0,20,0,0,3,9,5,0,0,0,16,0,0,8,0,4,0,0,0,16,0,0,7,4,8,3,0,0,26,0,0,0,7,3,0,0,0,9,4,0,0,0,0,0,0,0,8,98,81,95,87,73,55,20,0,502,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,0,0,4,3,3,0,0,0,11,0,0,0,0,0,3,0,0,10,0,3,3,0,3,3,0,0,15,0,0,3,9,3,0,3,0,27,0,3,3,4,8,10,7,0,24,0,0,10,15,12,4,3,0,43,0,0,11,19,7,17,0,0,53,0,0,10,17,9,10,4,0,54,0,0,3,12,11,9,0,0,35,0,0,0,0,3,3,0,0,6,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
126021499,16,0,0,7,0,4,3,0,0,16,0,0,3,3,0,4,3,0,10,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,5,5,3,3,0,13,0,0,0,0,0,0,0,0,0,15,13,26,18,21,30,19,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
126021500,253,0,12,67,57,33,12,4,0,178,0,10,63,48,33,16,0,0,169,0,0,23,43,21,11,3,0,101,0,0,72,112,62,25,4,0,279,0,0,38,89,66,14,8,0,209,11,13,10,4,4,3,3,0,45,535,893,774,589,430,252,61,4,3534,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,10,5,3,0,3,0,3,3,0,21,0,4,10,3,4,3,0,0,25,0,17,3,4,8,3,0,0,32,0,12,14,14,4,13,0,0,62,4,11,26,16,27,15,0,0,102,0,10,43,36,31,20,3,0,146,0,9,20,25,38,27,3,0,124,0,3,15,21,22,11,3,0,69,0,0,9,9,6,10,0,0,41,0,0,3,3,10,0,0,0,15,0,0,3,11,8,3,0,0,21,0,0,0,0,3,0,0,0,0,0,0,3,9,0,0,3,0,15,9
126021501,56,0,3,5,8,11,4,3,0,36,0,3,11,6,11,3,0,0,36,0,0,13,6,9,3,0,0,35,0,3,16,29,23,4,0,0,76,0,0,19,35,45,17,0,0,113,0,0,4,0,0,3,0,0,7,43,60,127,125,146,65,18,0,575,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,3,0,13,0,0,0,3,0,0,0,0,5,0,0,0,3,3,4,5,0,17,0,0,0,0,8,3,0,0,8,0,3,10,7,4,5,0,0,26,0,0,3,6,4,9,0,0,14,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,3
126021503,38,0,4,7,8,3,10,0,0,33,0,0,3,8,7,3,4,0,27,0,0,4,3,4,0,0,0,14,0,0,11,6,3,7,0,0,22,0,0,0,6,3,0,0,0,10,0,0,0,0,3,0,0,0,6,110,87,132,89,89,55,17,0,576,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,10,0,5,3,0,3,3,0,0,12,0,3,0,3,4,0,0,0,12,0,0,3,3,4,3,0,0,15,0,3,3,11,11,10,3,0,44,0,0,6,12,10,9,3,0,41,0,3,8,6,8,0,4,0,24,0,0,3,0,0,3,0,0,4,0,0,3,6,3,0,0,0,10,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5
126021590,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,5,5,5,5,13,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
126021591,42,0,0,8,7,4,7,0,0,31,0,0,9,3,0,0,0,0,18,0,0,3,4,3,0,0,0,10,0,0,4,10,6,0,0,0,13,0,0,10,0,0,0,0,0,9,3,0,5,0,0,0,0,0,9,258,231,206,120,99,77,15,0,1005,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,6,5,3,0,3,0,0,0,0,11,0,0,4,3,5,3,4,0,17,0,3,4,5,3,4,0,0,23,0,4,4,3,8,7,0,0,30,0,0,7,7,11,5,0,0,27,0,0,13,20,17,8,3,0,66,0,0,6,32,24,33,6,0,104,0,3,11,34,38,31,5,0,117,0,0,3,16,24,16,3,0,56,0,0,0,6,3,5,0,0,16,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,3
127011504,7,0,0,0,0,3,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,7,18,31,15,3,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,3,8,0,0,9,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011505,19,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,16,14,27,16,18,8,0,114,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,8,0,0,3,3,6,0,5,0,17,0,0,3,4,3,4,0,0,20,0,4,4,8,6,4,0,0,23,0,8,3,12,12,8,3,0,40,0,4,16,24,25,11,6,0,83,0,11,10,18,23,17,3,0,81,0,0,15,25,19,20,3,0,77,0,3,6,13,17,8,0,0,48,0,0,3,9,4,0,0,0,25,0,0,0,6,5,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,12,3
127011506,36,0,3,4,3,8,4,3,0,27,0,0,3,0,3,3,0,0,18,0,0,3,4,8,3,0,0,14,0,0,0,4,3,0,0,0,14,0,0,0,3,4,0,0,0,8,0,0,0,3,0,3,0,0,10,107,69,55,59,81,55,14,3,434,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,3,0,15,0,0,0,0,0,3,0,0,12,0,0,3,7,4,7,0,0,23,0,0,4,7,10,5,3,0,30,0,4,22,16,23,6,0,0,71,0,9,17,16,20,10,0,0,70,0,0,19,8,12,11,0,0,52,0,0,19,16,16,10,0,0,57,0,0,8,11,10,5,0,0,34,0,0,4,11,7,8,0,0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011593,12,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,12,17,17,10,14,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,3,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,3,3,3,0,0,0,8,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
127011594,12,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,46,37,20,43,17,7,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,4,0,0,5,5,0,3,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011595,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,4,13,8,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,4,3,8,3,4,0,0,25,0,3,7,0,5,0,0,0,19,0,7,14,18,23,9,0,0,65,0,3,6,15,15,4,4,0,41,0,0,3,3,5,3,0,0,21,0,0,0,0,0,3,0,0,11,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
127011596,19,0,0,3,0,3,0,0,0,10,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,150,69,43,42,45,32,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,0,0,0,3,3,3,0,0,8,0,0,7,4,7,3,0,0,18,0,4,4,8,3,0,0,0,17,0,0,6,3,7,6,4,0,25,0,0,0,6,6,8,0,0,23,0,0,4,3,0,3,0,0,8,0,0,3,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
127011597,8,0,0,0,5,3,0,0,0,9,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,16,20,14,5,3,0,108,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,10,0,0,5,0,0,3,0,0,9,0,0,8,0,3,0,0,0,16,0,0,6,5,11,7,0,0,21,0,0,0,10,0,12,0,0,23,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
127021509,16,0,0,3,0,0,0,0,0,11,0,0,0,4,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,13,114,77,56,54,68,55,10,0,430,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,3,3,3,0,0,0,14,0,0,0,6,3,3,0,0,13,0,5,0,5,3,6,0,0,14,0,0,3,3,0,4,0,0,14,0,0,3,3,3,0,0,0,12,0,0,3,0,3,0,0,0,8,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0
127021510,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,24,10,16,16,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,3,0,9,0,0,7,3,0,3,0,0,12,0,3,3,0,3,0,0,0,19,0,0,3,3,0,3,0,0,9,0,0,3,3,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
127021511,81,0,0,7,3,9,3,0,0,28,0,0,6,5,5,7,4,0,27,0,0,0,8,0,0,0,0,9,0,0,8,9,7,10,0,0,24,0,0,0,8,3,3,0,0,13,0,0,0,0,0,0,0,0,4,76,105,157,207,213,130,17,3,911,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,4,0,0,3,4,12,10,0,0,29,0,3,3,7,8,7,0,0,26,0,0,6,3,6,6,0,0,23,0,0,8,10,10,10,3,0,44,0,6,13,24,18,14,0,0,77,0,6,16,25,32,21,0,0,103,0,0,9,15,16,11,5,0,53,0,0,0,8,4,3,0,0,16,0,0,0,5,3,3,0,0,12,0,0,5,4,0,3,0,0,14,0,0,0,0,0,3,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,7,0,0,7,5
127021512,7,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,19,24,26,17,0,0,118,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,10,0,0,0,0,0,5,0,0,9,0,0,3,0,10,4,4,0,23,0,3,4,5,6,3,0,0,19,0,0,5,5,7,6,0,0,29,0,0,3,0,0,4,0,0,11,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4
127021513,11,0,0,0,0,0,6,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,18,25,35,27,26,3,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,8,0,0,0,0,3,8,0,0,14,0,0,0,0,3,0,0,0,6,0,0,6,3,8,0,0,0,20,0,0,0,5,10,3,0,0,16,0,0,5,3,6,5,0,0,26,0,0,3,3,11,3,0,0,20,0,0,0,4,5,3,0,0,7,0,0,0,0,3,3,0,0,12,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
127021514,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,19,23,26,29,15,4,6,156,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
127021515,53,0,0,3,12,4,5,0,0,24,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,0,0,0,0,0,12,169,136,152,146,132,94,20,0,854,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,3,3,3,0,5,0,0,17,0,0,0,0,0,7,0,0,9,0,3,0,3,7,3,0,0,12,0,0,3,4,3,4,0,0,20,0,5,3,6,12,9,0,0,34,0,0,10,8,11,3,0,0,32,0,0,0,6,3,0,0,0,14,0,0,3,0,3,0,0,0,8,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
127021516,21,0,0,5,3,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,31,42,40,27,14,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,8,0,0,3,0,5,0,0,0,6,0,3,0,0,0,3,0,0,7,0,0,0,3,0,0,0,0,10,0,3,3,4,3,3,0,0,12,0,0,5,4,3,0,0,0,10,0,0,4,0,3,4,0,0,13,0,0,3,3,3,0,0,0,7,0,0,0,3,0,3,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
