SA2_MAINCODE_2016,Mng_NNI_H_0,Mng_NNI_H_1_15,Mng_NNI_H_16_24,Mng_NNI_H_25_34,Mng_NNI_H_35_39,Mng_NNI_H_40,Mng_NNI_H_41_48,Mng_NNI_H_49mo,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_15,Mng_1_149_H_16_24,Mng_1_149_H_25_34,Mng_1_149_H_35_39,Mng_1_149_H_40,Mng_1_149_H_41_48,Mng_1_149_H_49mo,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_15,Mng_150_299_H_16_24,Mng_150_299_H_25_34,Mng_150_299_H_35_39,Mng_150_299_H_40,Mng_150_299_H_41_48,Mng_150_299_H_49mo,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_15,Mng_300_399_H_16_24,Mng_300_399_H_25_34,Mng_300_399_H_35_39,Mng_300_399_H_40,Mng_300_399_H_41_48,Mng_300_399_H_49mo,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_15,Mng_400_499_H_16_24,Mng_400_499_H_25_34,Mng_400_499_H_35_39,Mng_400_499_H_40,Mng_400_499_H_41_48,Mng_400_499_H_49mo,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_15,Mng_500_649_H_16_24,Mng_500_649_H_25_34,Mng_500_649_H_35_39,Mng_500_649_H_40,Mng_500_649_H_41_48,Mng_500_649_H_49mo,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_15,Mng_650_799_H_16_24,Mng_650_799_H_25_34,Mng_650_799_H_35_39,Mng_650_799_H_40,Mng_650_799_H_41_48,Mng_650_799_H_49mo,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_15,Mng_800_999_H_16_24,Mng_800_999_H_25_34,Mng_800_999_H_35_39,Mng_800_999_H_40,Mng_800_999_H_41_48,Mng_800_999_H_49mo,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_15,Mng_1000_1249_H_16_24,Mng_1000_1249_H_25_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40,Mng_1000_1249_H_41_48,Mng_1000_1249_H_49mo,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_15,Mng_1250_1499_H_16_24,Mng_1250_1499_H_25_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40,Mng_1250_1499_H_41_48,Mng_1250_1499_H_49mo,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_15,Mng_1500_1749_H_16_24,Mng_1500_1749_H_25_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40,Mng_1500_1749_H_41_48,Mng_1500_1749_H_49mo,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_15,Mng_1750_1999_H_16_24,Mng_1750_1999_H_25_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40,Mng_1750_1999_H_41_48,Mng_1750_1999_H_49mo,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_15,Mng_2000_2999_H_16_24,Mng_2000_2999_H_25_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40,Mng_2000_2999_H_41_48,Mng_2000_2999_H_49mo,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000mo_H_0,Mng_3000mo_H_1_15,Mng_3000mo_H_16_24,Mng_3000mo_H_25_34,Mng_3000mo_H_35_39,Mng_3000mo_H_40,Mng_3000mo_H_41_48,Mng_3000mo_H_49mo,Mng_3000mo_H_NS,Mng_3000mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_15,Mng_PINS_H_16_24,Mng_PINS_H_25_34,Mng_PINS_H_35_39,Mng_PINS_H_40,Mng_PINS_H_41_48,Mng_PINS_H_49mo,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_15,Mng_Tot_H_16_24,Mng_Tot_H_25_34,Mng_Tot_H_35_39,Mng_Tot_H_40,Mng_Tot_H_41_48,Mng_Tot_H_49mo,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_15,Pro_NNI_H_16_24,Pro_NNI_H_25_34,Pro_NNI_H_35_39,Pro_NNI_H_40,Pro_NNI_H_41_48,Pro_NNI_H_49mo,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_15,Pro_1_149_H_16_24,Pro_1_149_H_25_34,Pro_1_149_H_35_39,Pro_1_149_H_40,Pro_1_149_H_41_48,Pro_1_149_H_49mo,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_15,Pro_150_299_H_16_24,Pro_150_299_H_25_34,Pro_150_299_H_35_39,Pro_150_299_H_40,Pro_150_299_H_41_48,Pro_150_299_H_49mo,Pro_150_299_H_NS,Pro_150_299_H_Tot,Pro_300_399_H_0,Pro_300_399_H_1_15,Pro_300_399_H_16_24,Pro_300_399_H_25_34,Pro_300_399_H_35_39,Pro_300_399_H_40,Pro_300_399_H_41_48,Pro_300_399_H_49mo,Pro_300_399_H_NS,Pro_300_399_H_Tot
116011306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,4,0,14,0,3,0,0,3,3,0,3,0,16,0,0,0,0,4,8,4,7,0,26,0,0,0,5,4,11,3,8,0,26,0,0,0,0,0,4,3,8,0,18,0,0,0,0,3,8,3,4,0,12,0,0,0,0,3,3,3,9,0,17,0,0,0,0,0,3,4,10,0,16,0,0,0,0,5,0,3,3,0,12,0,0,0,0,0,0,0,0,0,3,8,4,8,7,28,39,22,55,3,169,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,10,0,5,3,0,0,0,0,0,0,10
116011307,0,0,0,0,0,0,3,3,0,11,0,4,0,0,0,0,0,0,0,5,0,6,0,0,0,3,0,3,0,16,0,0,3,7,3,4,0,3,0,18,0,0,6,0,3,8,3,7,0,33,4,3,7,6,9,10,0,10,3,60,0,4,4,6,19,26,3,13,0,85,0,3,0,9,27,37,16,21,3,116,3,0,6,12,58,74,27,56,3,243,9,3,3,5,48,55,33,60,3,218,4,0,3,9,31,63,40,92,0,249,0,6,0,6,15,48,35,80,0,192,7,4,0,10,40,82,76,180,0,400,3,0,5,3,11,49,27,172,3,277,0,0,0,0,0,3,5,16,0,32,39,45,53,75,268,471,273,710,23,1951,0,4,3,0,0,0,0,0,0,8,3,17,3,3,0,0,0,0,0,26,5,20,4,3,5,0,0,3,0,42,0,12,8,4,0,3,0,0,0,34
116011308,0,0,0,0,0,0,0,5,0,11,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,3,0,0,0,8,3,4,3,0,0,0,0,0,0,15,0,8,5,3,0,5,0,0,0,20,0,0,7,9,0,3,3,3,0,29,0,3,3,4,13,13,3,5,0,46,0,0,6,6,23,25,5,12,0,78,3,3,0,0,30,41,9,26,0,117,0,0,3,9,18,18,20,21,0,88,3,0,3,0,4,31,11,24,0,78,0,0,0,3,11,15,6,31,0,63,3,4,0,0,12,34,19,59,0,133,0,3,3,0,6,17,20,61,0,111,0,0,0,0,0,6,0,0,0,9,17,31,42,45,126,199,97,259,4,822,0,4,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,0,3,28,0,15,0,0,3,3,0,0,0,31,0,8,7,0,0,3,0,0,0,30
116011560,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,10,0,0,0,0,4,3,0,0,0,11,0,0,0,0,3,8,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,3,3,4,11,11,21,5,23,3,84,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,7
116011561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,7,0,0,0,0,3,3,0,3,0,9,0,0,3,0,7,6,0,3,0,23,0,0,0,3,3,7,0,3,0,16,0,0,0,0,3,6,4,3,0,15,0,0,0,0,4,0,0,6,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,3,9,0,20,0,0,0,0,0,0,3,9,0,8,0,0,0,0,0,0,0,0,0,0,3,7,6,5,20,31,12,44,0,132,3,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,14
116021309,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,4,0,4,0,0,0,0,9,0,0,0,3,8,0,0,3,0,14,0,0,0,0,4,3,4,0,0,16,0,0,3,0,3,10,0,6,0,21,0,0,0,0,7,0,3,4,0,15,0,0,0,0,7,3,3,5,0,18,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,6,6,8,0,25,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,6,3,9,15,5,32,30,17,49,3,158,0,0,0,0,0,0,0,5,0,4,0,10,0,0,0,0,0,0,0,16,0,10,3,0,0,0,0,0,0,12,0,5,5,0,0,0,0,0,0,13
116021310,0,3,0,0,0,0,0,3,0,11,0,4,0,0,0,0,0,0,0,6,0,5,0,3,5,0,0,3,0,15,0,3,4,3,3,0,0,3,0,19,0,0,8,4,0,5,0,6,0,16,0,3,5,5,0,8,0,3,0,26,0,0,3,4,3,4,0,3,0,30,3,0,3,0,20,8,0,13,5,49,3,5,3,12,14,16,4,16,0,65,0,0,0,0,9,7,0,10,0,30,0,0,3,0,5,9,3,4,0,34,0,0,3,0,3,6,0,8,0,24,3,0,0,0,8,11,7,24,0,58,0,3,0,0,0,3,3,12,0,22,0,0,0,0,0,3,0,0,0,3,12,27,38,38,64,91,26,104,8,405,5,3,0,3,0,0,0,0,0,7,4,24,3,0,0,0,0,0,0,33,0,20,5,5,0,0,0,0,0,32,0,8,3,3,0,0,0,5,0,24
116021312,0,0,0,3,0,5,0,7,0,11,0,3,0,0,3,0,0,0,0,4,0,3,0,3,0,0,0,3,0,13,0,11,3,3,3,5,0,4,0,21,0,4,4,0,0,5,3,5,0,28,0,7,6,9,6,3,0,12,0,38,0,8,0,5,20,8,5,20,0,67,0,0,0,7,15,14,9,18,0,72,0,3,0,6,13,28,10,31,0,87,0,0,0,3,16,26,4,40,0,86,3,3,0,3,4,21,7,41,0,86,0,0,3,0,7,15,3,40,0,73,3,0,0,0,14,32,18,85,0,154,0,0,0,0,7,8,7,36,0,58,0,3,0,0,0,4,0,3,0,12,13,42,20,44,108,178,63,337,10,815,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,20,0,12,3,0,0,0,0,0,0,16
116021562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021563,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,6,0,0,0,15,0,0,3,3,4,6,0,3,0,19,0,0,0,0,4,7,0,3,0,16,0,0,0,0,5,11,4,7,0,22,0,0,0,0,5,3,0,3,0,16,0,0,0,4,3,8,0,7,0,19,0,0,0,0,0,5,0,7,0,12,3,0,3,0,4,4,10,27,0,53,0,0,0,0,0,3,4,11,0,24,0,0,0,0,0,0,0,0,0,3,5,10,14,12,33,50,30,66,7,216,0,3,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,16,0,9,3,3,0,0,0,0,0,15,0,10,3,0,0,3,0,0,0,18
116031313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,6,0,0,0,0,3,5,3,3,0,10,0,0,3,3,3,0,3,3,0,16,0,0,0,0,6,4,0,5,0,20,0,0,0,0,5,3,3,0,0,13,0,0,0,0,3,3,0,3,0,13,0,0,0,0,0,7,6,0,0,11,0,0,0,0,0,7,0,13,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,7,18,19,26,22,33,3,131,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,9
116031314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,4,0,0,3,11,6,0,0,23,0,0,0,0,4,7,0,5,0,19,0,0,0,0,7,8,5,11,0,31,0,0,0,9,12,24,3,10,0,61,3,0,0,0,20,17,9,19,0,66,0,0,0,0,10,16,17,24,0,71,0,0,0,0,7,23,6,32,0,75,7,0,3,0,13,34,14,56,0,136,0,0,6,5,3,21,24,72,0,128,0,0,0,0,0,0,0,0,0,3,10,4,22,23,86,167,90,229,4,621,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3
116031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,3,3,0,0,3,0,11,0,0,0,0,8,5,0,3,0,21,3,0,0,5,9,9,3,3,0,35,0,0,0,3,3,11,5,10,0,34,0,0,0,0,0,3,3,5,0,12,0,0,0,0,0,7,0,4,0,12,0,0,0,0,0,4,0,3,0,13,0,0,0,0,0,4,3,13,0,23,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,5,5,7,13,26,44,13,54,0,176,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,7,3,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,6
116031316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,4,0,15,0,0,0,0,0,3,0,0,0,8,0,0,0,0,7,0,0,3,0,13,0,0,0,0,0,0,0,6,0,9,0,0,0,0,3,0,0,5,0,5,0,0,0,0,3,0,3,15,0,17,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,9,12,11,8,27,0,84,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5
116031317,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0,0,11,0,0,4,0,0,4,0,3,0,11,0,0,3,5,3,0,0,3,0,20,0,4,0,7,11,8,3,4,0,36,3,0,5,9,30,14,4,5,3,68,0,0,4,8,33,20,14,15,0,88,0,3,0,3,25,24,18,16,3,90,0,0,4,0,14,20,11,12,0,64,3,0,0,4,13,20,15,21,0,83,3,0,0,0,14,9,5,20,0,54,0,0,0,0,15,19,13,25,0,78,0,0,0,0,0,8,3,22,0,39,0,0,0,0,3,3,0,3,3,15,18,21,26,42,163,139,85,154,14,659,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,8,0,14,3,4,0,0,3,0,0,28,0,4,12,4,0,0,0,3,0,22
116031318,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,4,5,3,9,0,3,0,22,0,0,5,3,17,13,0,8,3,46,0,6,0,11,31,34,13,14,0,103,3,3,5,4,53,61,17,55,0,198,4,3,0,10,38,86,36,50,0,228,5,4,0,11,54,88,42,89,0,300,3,0,0,5,31,61,45,76,0,222,13,0,3,9,68,154,106,281,7,627,9,0,3,16,22,90,57,247,0,444,0,0,0,0,3,4,3,6,4,20,45,21,34,69,315,586,324,837,11,2245,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
116031319,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,3,0,3,0,10,0,0,0,3,3,0,0,3,0,18,0,0,9,7,3,6,4,8,0,41,4,4,0,9,9,12,3,9,0,47,0,0,6,8,12,26,4,14,3,75,3,0,0,0,22,27,12,21,0,94,4,0,0,3,19,37,20,32,0,109,0,3,0,0,13,38,26,41,0,116,0,0,6,0,7,29,7,46,0,89,4,0,0,4,33,40,34,96,0,201,7,3,0,3,3,11,17,87,0,126,0,0,0,0,0,3,0,5,3,14,26,18,18,38,132,235,132,359,10,970,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,11,0,9,10,0,0,0,0,0,0,24
117011320,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,4,4,6,3,5,0,0,26,0,0,0,3,12,11,8,9,0,42,0,0,0,3,18,25,11,18,0,82,3,0,3,4,19,23,18,26,0,91,4,0,3,3,18,39,15,41,0,129,0,3,0,6,11,18,18,26,0,91,3,0,0,3,25,64,50,102,6,255,0,3,3,7,22,28,43,134,0,239,0,0,0,0,3,0,0,7,0,14,16,13,16,33,142,215,169,365,6,973,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
117011321,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,3,3,0,0,0,0,5,0,12,0,0,0,3,0,0,0,0,0,8,0,0,6,3,3,3,0,0,0,23,0,0,4,9,7,6,5,12,0,35,0,0,3,6,14,36,3,16,4,82,0,3,5,7,25,33,15,28,0,103,3,3,0,0,16,32,12,34,0,100,4,0,0,3,11,31,21,49,0,126,0,0,0,3,8,20,24,44,3,98,3,0,0,7,19,57,41,111,0,243,3,7,5,3,9,35,24,157,0,242,0,0,0,0,3,0,4,5,0,10,12,21,34,38,116,258,146,455,12,1092,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,0,15,3,0,0,0,0,0,0,24,0,4,8,3,0,0,0,0,0,16
117011322,0,0,0,0,0,3,0,3,3,15,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,3,0,7,0,5,6,3,0,4,0,3,0,19,0,3,13,0,3,0,0,3,0,26,3,0,6,9,16,11,3,3,0,49,4,5,8,9,23,21,4,18,0,90,8,8,11,11,54,43,12,24,0,161,3,5,14,14,65,74,27,46,0,245,3,3,7,13,53,96,32,60,4,273,8,0,10,14,47,101,48,74,4,307,6,0,14,22,47,87,52,91,0,319,25,9,17,38,95,266,150,306,3,911,24,3,0,25,45,208,147,516,3,972,0,0,0,0,4,12,5,8,0,40,81,52,104,158,450,922,494,1158,25,3454,6,0,0,0,3,3,0,0,0,13,0,19,4,0,0,3,0,4,0,29,0,15,4,0,0,0,0,0,0,22,0,17,7,3,3,5,0,0,0,35
117011323,0,0,0,0,0,0,0,3,0,8,0,3,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,11,0,0,0,15,5,0,0,3,0,31,0,3,3,3,26,10,3,4,0,52,0,0,3,4,27,14,5,10,0,69,0,0,0,5,18,39,10,18,0,99,0,0,3,3,9,20,17,15,0,61,0,0,0,4,5,9,9,10,0,43,0,0,0,3,7,15,3,3,0,32,0,0,0,3,4,22,12,39,0,76,0,0,0,3,3,11,10,18,3,55,0,0,0,0,3,3,0,0,0,8,14,19,27,44,104,139,83,134,7,564,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,16,0,9,3,0,0,3,0,0,0,14
117011324,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,4,0,7,16,3,8,0,29,4,0,0,0,11,11,5,14,0,35,4,0,0,0,3,4,6,11,0,32,0,0,0,0,11,14,14,14,0,53,0,0,0,0,7,17,3,22,0,54,0,0,0,3,20,37,34,62,0,164,3,0,0,4,4,20,18,66,0,115,0,0,0,0,0,0,0,0,0,0,12,0,8,11,64,116,84,203,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,9,3,0,0,0,0,0,11,0,0,5,3,13,0,3,0,3,25,0,0,5,7,15,15,0,7,4,53,4,0,0,6,47,21,4,13,3,100,4,0,0,3,57,35,15,19,3,134,4,4,4,7,25,45,21,16,0,118,3,0,0,3,37,33,18,17,3,113,6,6,0,11,19,38,15,30,0,133,18,3,0,5,23,91,52,75,0,259,3,0,0,0,14,39,30,100,0,191,0,0,0,0,3,0,0,0,3,14,40,23,28,49,257,312,160,281,21,1171,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,9
117021326,3,3,0,0,0,3,0,7,0,17,0,6,0,0,0,3,0,0,0,12,0,3,3,0,0,3,0,0,0,11,0,3,4,3,3,0,0,9,0,24,0,7,15,9,8,7,3,8,0,57,0,3,12,14,12,4,6,22,0,75,0,3,8,16,30,27,9,22,3,119,3,3,8,20,53,49,23,48,0,203,11,3,3,11,69,67,31,62,0,265,0,0,11,12,47,68,30,56,0,222,6,0,5,3,39,44,24,54,0,180,0,0,3,3,25,36,28,59,0,150,11,5,7,8,30,43,48,100,0,248,7,0,5,3,9,32,33,83,0,169,0,0,0,0,0,4,0,4,3,22,41,48,78,106,323,397,225,529,11,1760,0,5,0,0,0,3,0,0,0,18,3,28,4,0,0,3,0,0,3,45,0,33,13,0,0,4,0,4,0,57,0,22,24,4,7,6,0,3,0,69
117021327,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,5,0,6,5,0,0,0,0,3,0,15,0,0,3,0,0,4,0,0,0,12,0,3,3,3,0,3,0,7,0,22,0,3,3,8,5,12,0,11,0,41,0,7,3,5,0,6,4,8,0,34,0,0,3,6,12,18,4,19,0,68,4,0,3,8,10,29,3,29,0,85,0,0,0,0,9,16,4,23,0,62,0,3,8,5,10,10,17,24,0,74,0,0,0,0,6,18,3,19,0,54,0,3,0,3,13,23,20,46,0,114,4,0,5,0,7,10,10,36,0,67,0,0,0,0,3,0,0,3,0,4,11,31,40,37,85,151,63,232,3,658,0,3,3,0,0,0,0,3,0,10,0,25,7,0,0,0,0,0,0,34,0,21,4,0,0,3,0,4,0,35,0,27,5,8,0,3,5,9,0,53
117021328,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,3,0,6,0,5,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,8,0,5,0,0,0,0,0,3,0,9,0,0,5,7,0,8,0,3,0,22,0,0,3,3,5,8,3,9,4,41,0,0,0,7,14,25,10,11,0,66,0,3,0,7,28,39,7,37,0,122,0,0,6,3,14,28,20,21,0,90,4,0,5,4,15,22,20,46,0,118,0,3,0,0,5,12,11,47,0,84,3,0,0,4,12,38,28,62,0,147,0,0,0,0,3,16,22,48,0,99,0,0,0,0,0,3,0,3,0,10,11,13,42,34,102,202,130,303,10,843,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,0,0,0,0,7,0,6,3,0,0,0,0,0,0,14,4,12,4,0,0,0,0,0,0,21
117031329,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,4,0,7,0,6,0,0,0,3,0,14,0,4,6,3,3,0,0,5,0,25,0,3,3,0,0,4,0,0,0,12,0,7,11,13,8,6,0,9,0,52,0,5,10,12,6,16,6,11,0,64,0,3,11,13,37,33,12,14,0,120,3,6,9,12,36,45,32,34,3,182,7,0,8,15,21,35,33,35,0,159,0,0,3,11,17,34,24,45,0,137,7,0,8,11,22,40,26,37,0,152,9,5,6,17,31,74,41,112,0,296,3,3,3,8,6,51,32,176,0,294,3,0,0,0,0,4,7,6,3,18,30,40,77,103,200,350,221,497,5,1528,0,3,0,0,0,0,0,0,0,12,0,19,0,0,3,0,0,0,0,27,0,30,10,7,0,3,3,4,0,61,3,26,16,10,0,3,0,3,0,61
