SA2_MAINCODE_2016,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000mo_A_15_19,TaTW_3000mo_A_20_24,TaTW_3000mo_A_25_34,TaTW_3000mo_A_35_44,TaTW_3000mo_A_45_54,TaTW_3000mo_A_55_64,TaTW_3000mo_A_65_74,TaTW_3000mo_A_75ov,TaTW_3000mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000mo_A_15_19,CoPSW_3000mo_A_20_24,CoPSW_3000mo_A_25_34,CoPSW_3000mo_A_35_44,CoPSW_3000mo_A_45_54,CoPSW_3000mo_A_55_64,CoPSW_3000mo_A_65_74,CoPSW_3000mo_A_75ov,CoPSW_3000mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64
117011323,12,3,0,0,30,0,0,0,3,0,3,0,0,7,0,0,0,3,0,0,0,0,3,18,55,131,91,89,64,17,0,459,3,0,3,0,0,0,0,0,5,25,6,0,0,0,0,0,0,37,4,18,7,3,5,0,0,0,42,3,11,19,10,6,6,0,0,56,3,10,16,3,3,9,0,0,48,0,6,18,11,10,8,3,0,57,0,8,21,16,3,3,0,0,59,0,8,22,3,5,10,0,0,53,0,3,9,22,4,0,0,0,37,0,0,0,3,3,3,0,0,11,0,0,0,3,0,3,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,40,77,123,77,50,47,9,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,3,0,0
117011324,34,24,0,0,90,0,0,0,6,3,8,0,0,19,0,3,0,0,0,0,0,0,3,15,23,96,88,112,76,17,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,6,0,0,5,4,0,0,0,0,10,0,3,6,3,0,7,0,0,18,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,25,16,15,13,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
117011325,115,80,8,0,356,0,0,15,79,82,32,3,0,211,0,0,3,4,3,3,0,0,19,30,76,334,433,454,276,38,0,1639,0,3,4,4,0,0,0,0,15,3,8,3,3,0,0,0,0,22,3,10,4,7,7,0,3,0,36,11,24,26,17,5,4,3,0,88,8,38,28,16,6,9,7,0,114,10,37,56,44,32,9,4,0,204,7,66,113,84,62,44,0,0,377,3,67,184,123,104,47,7,0,542,0,49,196,147,120,58,11,0,579,0,3,60,106,132,60,9,0,371,0,3,46,61,84,51,3,0,243,0,3,8,28,37,27,3,0,108,0,0,12,21,32,24,3,0,88,0,4,4,0,5,0,0,0,12,0,6,13,3,3,0,0,0,23,49,324,755,659,642,335,54,3,2817,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,4,0,4,3,0,0,0
117021326,15,11,0,0,64,0,0,3,3,4,3,0,0,14,0,4,7,3,8,3,3,0,21,50,201,576,412,401,285,65,8,1983,0,0,4,0,5,0,0,0,8,33,13,3,4,3,0,0,0,54,15,35,29,14,14,0,0,0,109,8,25,19,10,11,14,0,0,88,3,27,25,23,22,10,4,0,107,9,31,49,36,34,18,3,0,175,3,22,47,33,33,20,8,0,168,0,17,38,36,24,17,5,0,143,0,8,42,33,21,16,4,0,125,0,5,38,13,9,5,0,0,77,0,0,15,15,11,4,0,0,50,0,0,6,15,11,3,0,0,34,0,0,8,10,9,4,0,0,32,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,15,72,189,339,233,213,110,30,4,1192,0,0,0,0,0,0,0,0,4,3,3,4,0,0,4,0,0,17,3,9,8,15,10,9
117021327,9,7,0,0,24,0,0,0,4,8,3,0,0,11,0,3,0,0,0,0,0,0,4,18,61,185,132,97,68,14,0,588,0,0,0,0,0,0,0,0,4,30,12,0,4,0,0,0,0,45,7,17,10,3,5,4,0,0,49,9,25,11,11,6,3,0,0,59,11,26,20,9,5,10,0,0,71,3,23,36,8,10,10,0,0,85,3,25,29,18,9,11,3,0,89,0,3,42,19,15,5,0,0,90,0,4,15,15,14,8,5,0,59,0,0,9,3,3,3,0,0,24,0,0,6,0,0,3,0,0,8,0,0,4,0,0,3,0,0,11,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,66,129,176,104,80,58,12,0,620,0,0,0,0,0,0,0,0,5,3,0,0,0,3,3,0,0,6,0,5,0,7,6,7
117021328,18,7,0,0,62,0,0,4,3,7,0,0,0,10,0,0,4,8,0,3,0,0,17,30,97,277,204,187,133,23,0,961,0,0,0,0,0,0,0,0,3,24,4,0,3,0,0,0,0,37,5,8,0,0,3,0,0,0,19,5,11,9,0,0,0,0,0,31,0,10,6,5,0,3,0,0,28,0,4,13,4,3,3,0,0,30,0,3,17,10,3,4,0,0,42,0,3,12,15,11,9,0,0,47,0,3,10,10,5,4,0,0,26,0,0,0,0,7,0,0,0,7,0,0,3,3,3,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,8,32,52,65,60,39,27,3,0,291,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,5,3,5,4,0,0
117031329,12,9,0,0,39,0,0,7,4,0,4,0,0,10,0,0,3,3,3,3,0,0,13,15,111,333,179,138,113,20,0,911,0,0,4,0,0,0,0,0,7,19,20,9,0,0,0,0,0,55,20,38,14,4,0,3,3,0,77,4,35,36,8,3,6,0,0,97,3,36,45,6,3,3,0,0,104,3,46,56,17,13,6,6,0,148,0,29,64,29,26,10,4,0,159,0,29,74,36,32,22,10,0,204,0,9,44,31,25,16,7,0,139,0,8,23,15,20,4,0,0,67,0,0,12,17,5,8,0,0,47,0,0,4,4,3,0,0,0,17,0,0,0,6,0,3,0,0,15,0,0,0,3,0,3,0,0,9,3,0,5,0,3,0,3,0,16,56,244,378,188,145,95,36,0,1155,0,0,0,0,0,0,0,0,4,3,0,3,3,0,3,0,0,15,0,11,3,5,3,4
117031330,60,29,0,0,237,0,0,3,18,14,9,0,0,46,3,8,15,4,19,3,0,0,55,77,320,1069,656,569,346,60,3,3095,3,3,3,3,4,0,0,0,9,41,16,11,4,5,0,0,0,69,19,22,17,8,3,6,0,0,72,10,35,18,8,12,0,0,0,89,8,32,39,10,10,4,0,0,106,3,21,48,23,10,13,0,0,118,4,29,56,19,13,7,0,0,133,3,21,57,37,32,8,3,0,155,0,7,44,26,27,14,0,0,119,0,3,21,16,10,0,0,0,59,0,0,9,17,16,14,0,0,56,0,0,19,22,27,11,0,0,75,0,0,10,22,26,13,0,0,77,0,0,3,0,0,0,0,0,9,0,3,4,3,0,0,0,0,14,85,195,359,226,194,90,6,0,1171,0,3,0,3,0,0,0,0,12,13,6,0,3,3,3,0,0,27,4,13,10,4,5,3
117031331,18,8,0,0,73,0,0,3,14,9,8,0,0,33,0,0,7,3,4,0,0,0,12,20,107,281,189,112,63,14,3,804,3,0,0,4,0,0,0,0,7,21,12,0,0,0,0,0,0,28,14,30,8,10,3,4,0,0,66,6,22,27,14,5,9,0,0,84,0,24,28,9,7,3,3,0,74,3,26,26,9,8,4,0,0,76,0,11,35,18,5,0,4,0,78,0,10,38,26,9,5,0,0,89,0,7,29,21,10,7,0,0,67,0,4,27,8,6,8,0,0,58,0,3,16,5,6,7,0,0,39,0,0,10,8,5,3,0,0,23,0,0,4,21,5,3,0,0,33,0,0,0,3,0,0,0,0,3,0,3,0,3,0,0,0,0,9,51,152,254,159,80,38,13,0,745,0,0,0,0,0,0,0,0,0,6,4,3,0,4,0,0,0,13,0,3,6,5,3,4
117031332,16,4,0,0,59,0,0,3,10,7,3,0,0,18,0,3,3,3,6,0,0,0,13,36,179,522,366,257,170,36,3,1563,6,0,0,0,3,0,0,0,17,50,42,12,5,6,0,0,0,116,30,83,42,9,7,0,0,0,183,12,74,44,19,3,11,0,0,171,12,78,79,20,6,9,3,0,196,7,71,100,33,19,13,7,0,250,0,51,104,44,29,17,0,0,246,0,40,102,47,48,49,10,0,291,0,18,80,43,33,22,4,0,198,0,10,53,27,23,10,4,0,132,0,0,33,10,10,7,0,0,61,0,0,15,16,9,5,0,0,44,0,0,12,17,13,4,0,0,46,0,0,4,0,0,0,0,0,4,3,3,11,7,0,6,0,0,23,128,470,682,298,215,145,34,0,1971,0,0,4,4,0,0,0,0,15,13,18,3,4,3,3,0,0,44,11,42,16,0,5,3
117031333,50,33,3,0,240,0,0,7,8,9,7,0,0,31,5,4,9,4,3,3,0,0,21,67,494,979,397,276,180,42,8,2434,3,0,0,0,0,0,0,0,4,16,14,12,0,0,0,0,0,47,11,39,25,9,4,3,0,0,96,10,33,46,14,10,9,3,0,120,6,34,52,14,6,6,0,0,122,4,44,74,20,16,17,6,0,185,36,49,80,30,20,11,4,0,236,13,58,120,44,31,11,4,4,284,6,106,149,61,32,20,7,0,384,5,80,134,49,24,4,6,0,297,0,34,110,64,27,15,5,0,259,0,8,62,29,23,8,0,0,139,0,6,35,43,34,3,3,0,127,0,0,6,7,8,7,0,0,19,0,3,10,0,0,0,0,0,18,122,511,913,389,238,125,35,9,2337,0,3,0,3,0,0,0,0,8,4,5,0,0,0,3,0,0,17,0,8,4,7,0,3
117031334,52,36,4,0,229,0,0,11,22,22,10,0,0,62,0,3,4,4,7,3,0,0,30,55,319,932,638,477,298,47,6,2774,3,9,4,4,0,0,0,0,27,29,48,14,4,6,0,0,0,102,30,71,45,17,7,0,0,0,171,36,81,74,17,7,11,0,0,227,26,89,81,27,11,5,0,0,241,19,123,138,53,26,16,3,0,389,16,118,189,75,48,27,9,0,483,12,166,295,122,75,44,18,0,728,3,81,278,175,89,38,7,0,668,0,33,180,117,82,25,3,0,432,0,10,58,76,41,19,0,0,195,0,0,34,23,17,3,3,0,83,0,3,8,20,18,8,0,0,58,0,0,8,6,4,4,0,0,20,5,12,8,3,0,0,0,0,28,191,844,1415,737,421,201,46,3,3847,0,5,0,0,3,3,3,0,13,23,32,6,3,0,3,0,0,66,13,63,26,12,3,7
117031335,24,22,0,0,115,0,0,4,15,6,7,0,0,29,0,3,3,5,4,0,0,0,20,18,127,414,304,194,114,22,3,1197,3,0,5,3,0,0,0,0,12,20,15,3,0,0,0,0,0,39,9,30,28,7,5,3,0,0,90,13,36,40,13,3,6,3,0,111,7,29,37,8,15,8,0,0,103,4,28,38,21,12,11,0,0,113,6,29,54,27,14,5,0,0,139,0,22,68,28,21,19,4,0,162,0,9,68,38,18,15,7,0,155,0,8,49,32,9,11,0,0,105,0,3,36,33,19,3,0,0,94,0,0,24,27,19,9,0,0,76,0,3,15,53,43,17,0,0,142,0,9,11,5,9,10,0,0,40,0,0,5,0,4,0,0,0,14,61,231,470,295,187,113,15,3,1387,0,0,0,0,3,0,0,0,8,5,7,0,0,0,0,0,0,18,3,17,5,8,0,3
117031336,31,14,0,0,114,0,0,3,12,13,3,0,0,29,0,4,8,5,3,3,0,0,21,41,214,696,404,271,130,22,0,1775,6,0,7,0,3,0,0,0,17,23,22,7,8,7,0,0,0,63,14,44,37,17,8,4,0,0,132,17,83,62,23,24,9,3,0,216,13,75,74,39,17,19,0,0,232,4,92,107,43,36,14,3,0,304,5,65,112,49,24,17,4,0,276,0,50,153,61,42,34,9,0,348,0,25,105,56,62,39,5,0,296,0,12,77,48,43,16,3,0,208,0,3,54,38,26,16,3,0,135,0,0,36,51,32,11,0,0,131,0,0,21,80,54,19,0,0,167,0,0,3,8,26,3,3,0,49,3,5,9,9,4,0,0,0,30,86,472,873,521,398,200,45,3,2599,3,6,0,3,0,0,0,0,16,7,19,3,4,3,8,0,0,43,7,26,15,11,8,3
117031337,421,206,33,0,1751,0,0,81,206,174,82,7,0,553,19,40,79,55,44,18,3,0,261,419,1872,5715,3932,2699,1493,268,34,16433,21,24,25,12,8,7,0,0,91,142,162,69,32,9,9,5,0,430,164,394,256,93,46,44,3,0,1000,116,452,532,129,88,49,11,0,1379,69,497,621,174,92,68,20,4,1549,64,556,800,246,168,76,31,3,1937,51,505,914,378,225,128,30,7,2240,38,388,982,485,309,154,34,5,2391,11,177,768,398,299,147,32,7,1839,6,58,365,273,162,106,15,0,980,0,14,244,209,131,77,18,0,701,0,7,138,169,96,45,7,0,462,0,0,144,274,194,77,5,0,701,0,0,26,56,76,35,8,0,211,9,40,78,22,24,14,8,3,196,688,3280,5977,2947,1925,1027,230,31,16100,7,19,57,34,31,12,15,3,185,117,181,54,28,32,21,11,0,440,132,449,147,68,55,60
117031338,29,21,0,0,163,0,0,8,14,20,9,5,0,48,0,3,7,8,7,0,0,0,22,80,251,673,457,363,208,43,7,2070,3,0,3,0,0,0,0,0,8,16,13,0,3,0,0,0,0,33,14,29,15,5,4,7,0,0,76,10,21,51,13,6,3,0,0,101,3,20,31,20,11,9,3,0,95,0,22,32,21,12,12,3,0,110,4,25,49,20,16,15,4,0,132,0,15,51,27,27,14,3,0,135,0,7,30,24,29,13,0,0,107,0,0,23,9,7,6,0,0,49,0,0,6,6,7,3,0,0,19,0,0,3,6,7,3,0,0,18,0,0,5,3,5,3,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,10,50,163,307,153,144,88,13,0,911,4,0,0,0,3,0,0,0,12,4,8,0,3,0,0,3,0,14,7,14,3,4,5,6
118011339,8,6,0,0,42,0,0,3,0,4,0,0,0,9,0,0,0,4,0,0,0,0,3,13,69,219,115,87,49,16,0,570,0,0,0,0,0,0,0,0,0,20,12,0,0,0,0,0,0,32,9,23,9,0,7,3,3,0,48,7,8,22,8,7,3,3,0,57,3,13,14,7,6,3,0,0,40,5,16,19,17,8,6,3,0,71,0,11,18,11,17,4,4,0,60,0,3,23,10,17,7,4,0,63,0,3,20,9,5,4,0,0,43,0,3,4,3,7,3,0,0,19,0,0,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,38,95,137,75,82,33,17,3,482,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,11,0,3,0,0,0,3
118011340,8,0,0,0,21,0,0,6,0,3,0,0,0,9,0,0,5,0,0,0,0,0,9,15,78,266,123,94,48,12,0,644,3,0,6,0,0,0,0,0,9,35,15,3,0,0,0,0,0,58,13,18,12,9,6,3,0,0,64,9,30,19,9,5,4,0,0,78,5,32,38,10,5,3,0,0,101,4,35,44,10,9,8,3,0,106,7,26,57,18,15,11,0,0,130,0,16,61,17,10,13,0,0,109,0,9,40,21,12,9,0,0,80,0,0,13,11,3,0,0,0,40,0,3,8,9,3,3,0,0,27,0,0,8,14,3,0,0,0,21,0,0,0,5,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,9,80,187,310,128,82,52,7,3,846,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,3,4,3,8,0,0
118011341,11,3,3,0,45,0,0,6,3,9,0,0,0,14,0,4,5,3,0,0,0,0,12,48,162,415,244,173,102,32,3,1183,4,3,0,3,0,0,0,0,16,49,20,7,9,3,0,0,0,93,22,31,28,7,12,9,0,0,109,5,37,48,28,21,9,4,0,157,7,56,62,29,22,15,6,0,203,4,52,78,46,37,22,10,3,257,0,67,92,45,39,27,5,0,277,0,45,110,48,34,23,8,0,268,0,27,85,49,43,30,5,0,241,0,11,49,32,16,11,0,0,121,0,5,26,24,11,14,0,0,79,0,5,16,14,9,0,0,0,37,0,3,12,8,16,3,0,0,47,0,0,7,4,9,4,0,0,24,0,7,11,3,0,0,0,0,18,97,358,646,354,267,167,49,7,1943,0,3,0,0,3,0,0,0,6,13,12,0,4,5,0,0,0,41,14,27,9,4,10,4
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,6,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,15,4,0,0,58,0,0,6,7,0,3,3,0,19,0,0,10,3,3,6,0,0,18,19,102,297,180,177,119,39,4,936,3,0,3,0,0,0,0,0,8,25,27,10,0,3,3,0,0,67,30,45,23,3,7,4,0,0,117,14,33,30,19,9,5,0,0,111,4,37,34,9,13,10,0,0,102,3,34,52,31,6,17,11,0,157,7,32,60,19,16,15,5,0,158,0,21,57,28,17,19,3,0,158,0,10,64,19,24,10,4,0,129,0,15,25,14,12,10,8,0,77,0,0,5,8,7,8,0,0,35,0,0,7,7,3,0,3,0,20,0,0,3,10,12,10,4,0,41,0,0,0,0,4,3,0,0,12,0,3,3,0,0,0,0,0,15,92,257,375,182,140,110,39,5,1197,0,0,0,6,0,0,0,0,3,9,8,8,3,6,3,3,0,32,11,8,4,4,3,4
118011344,0,0,0,0,11,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,12,47,53,35,18,3,0,179,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,11,0,6,0,5,0,0,0,0,15,0,5,3,3,3,3,0,0,21,0,0,12,9,4,3,0,0,24,0,4,7,3,7,3,0,0,28,0,8,13,3,3,3,0,0,32,0,0,4,0,6,4,0,0,15,0,0,14,9,0,0,3,0,29,0,0,0,4,0,0,0,0,7,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,3,9,32,53,38,27,22,3,3,191,0,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,11,0,3,0,4,0,0
118011345,27,3,3,0,79,0,0,6,7,7,3,0,0,24,0,3,5,3,6,0,0,0,19,31,123,355,217,189,95,24,6,1040,5,0,0,0,0,0,0,0,15,73,46,6,4,4,3,0,0,137,28,74,26,10,7,0,6,0,159,13,53,28,13,9,4,0,0,113,16,37,36,21,8,3,4,0,132,13,37,55,14,14,11,5,0,152,12,29,58,23,20,17,3,0,153,3,24,47,21,21,12,4,0,137,0,12,64,27,16,9,3,0,132,0,17,23,16,10,4,3,0,74,0,5,22,25,5,4,0,0,60,0,9,15,19,7,0,3,0,54,0,8,18,32,15,8,0,0,78,0,16,39,15,5,0,0,0,75,5,0,11,5,3,0,0,0,24,173,375,452,238,146,77,35,3,1505,0,0,0,0,0,0,0,0,5,12,5,0,0,0,0,0,0,20,0,8,7,9,0,0
118011346,4,0,0,0,28,0,0,0,0,3,0,0,0,7,0,0,4,0,3,3,0,0,6,17,49,204,103,92,53,16,4,532,4,0,0,0,0,0,0,0,9,33,15,3,3,0,0,0,0,60,17,20,12,4,3,3,0,0,54,3,15,23,7,4,3,0,0,54,0,18,18,3,7,0,3,0,49,10,32,30,18,14,12,3,0,112,7,21,43,16,7,4,0,0,106,6,17,38,19,7,16,3,0,105,3,28,46,15,13,14,3,0,113,0,16,39,13,0,3,0,0,75,0,8,18,8,4,6,3,0,48,0,4,13,6,5,0,0,0,34,0,0,5,9,6,3,0,0,21,0,0,0,0,0,0,3,0,4,3,4,3,5,0,3,0,0,17,92,192,286,124,69,69,23,3,864,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,6,3,4,0,0,0,3
118011347,3,0,0,0,14,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,3,5,32,86,49,42,27,4,3,258,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,13,10,14,7,0,0,3,0,0,31,5,10,16,6,7,0,4,0,42,0,3,23,3,4,4,0,0,43,0,10,23,10,3,4,4,0,58,0,13,14,15,6,6,3,0,63,0,8,24,14,18,10,0,0,77,0,4,15,14,6,9,4,0,65,0,0,9,7,6,8,3,0,31,0,0,3,10,7,3,0,0,26,0,0,0,4,3,3,4,0,12,0,0,0,3,0,3,0,0,13,0,0,0,0,0,3,0,0,3,0,3,4,0,0,3,0,0,8,23,79,137,87,74,58,22,0,482,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,9,0,3,0,4,0,0
118021348,5,0,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,11,20,55,170,110,79,59,10,3,506,3,5,3,0,0,0,0,0,9,42,10,4,3,3,0,0,0,61,24,37,13,6,5,0,0,0,83,14,29,26,3,8,0,0,0,85,3,25,25,14,8,8,0,0,79,8,37,33,16,20,6,0,0,116,3,31,48,15,12,12,3,0,119,0,15,30,24,13,7,0,0,85,0,3,27,21,6,6,0,0,63,0,0,7,8,5,3,0,0,20,0,3,4,9,6,0,0,0,12,0,0,0,0,7,0,0,0,7,0,0,0,3,3,0,0,0,9,0,0,0,0,4,0,0,0,5,0,3,0,0,0,0,0,0,5,99,206,206,115,85,40,11,0,759,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,12,0,10,4,0,0,3
