SA2_MAINCODE_2016,Pro_400_499_H_0,Pro_400_499_H_1_15,Pro_400_499_H_16_24,Pro_400_499_H_25_34,Pro_400_499_H_35_39,Pro_400_499_H_40,Pro_400_499_H_41_48,Pro_400_499_H_49mo,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_15,Pro_500_649_H_16_24,Pro_500_649_H_25_34,Pro_500_649_H_35_39,Pro_500_649_H_40,Pro_500_649_H_41_48,Pro_500_649_H_49mo,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_15,Pro_650_799_H_16_24,Pro_650_799_H_25_34,Pro_650_799_H_35_39,Pro_650_799_H_40,Pro_650_799_H_41_48,Pro_650_799_H_49mo,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_15,Pro_800_999_H_16_24,Pro_800_999_H_25_34,Pro_800_999_H_35_39,Pro_800_999_H_40,Pro_800_999_H_41_48,Pro_800_999_H_49mo,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_15,Pro_1000_1249_H_16_24,Pro_1000_1249_H_25_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40,Pro_1000_1249_H_41_48,Pro_1000_1249_H_49mo,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_15,Pro_1250_1499_H_16_24,Pro_1250_1499_H_25_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40,Pro_1250_1499_H_41_48,Pro_1250_1499_H_49mo,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_15,Pro_1500_1749_H_16_24,Pro_1500_1749_H_25_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40,Pro_1500_1749_H_41_48,Pro_1500_1749_H_49mo,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_15,Pro_1750_1999_H_16_24,Pro_1750_1999_H_25_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40,Pro_1750_1999_H_41_48,Pro_1750_1999_H_49mo,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_15,Pro_2000_2999_H_16_24,Pro_2000_2999_H_25_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40,Pro_2000_2999_H_41_48,Pro_2000_2999_H_49mo,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000mo_H_0,Pro_3000mo_H_1_15,Pro_3000mo_H_16_24,Pro_3000mo_H_25_34,Pro_3000mo_H_35_39,Pro_3000mo_H_40,Pro_3000mo_H_41_48,Pro_3000mo_H_49mo,Pro_3000mo_H_NS,Pro_3000mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_15,Pro_PINS_H_16_24,Pro_PINS_H_25_34,Pro_PINS_H_35_39,Pro_PINS_H_40,Pro_PINS_H_41_48,Pro_PINS_H_49mo,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_15,Pro_Tot_H_16_24,Pro_Tot_H_25_34,Pro_Tot_H_35_39,Pro_Tot_H_40,Pro_Tot_H_41_48,Pro_Tot_H_49mo,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_15,TaTW_NNI_H_16_24,TaTW_NNI_H_25_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40,TaTW_NNI_H_41_48,TaTW_NNI_H_49mo,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_15,TaTW_1_149_H_16_24,TaTW_1_149_H_25_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40,TaTW_1_149_H_41_48,TaTW_1_149_H_49mo,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_15,TaTW_150_299_H_16_24,TaTW_150_299_H_25_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40,TaTW_150_299_H_41_48,TaTW_150_299_H_49mo,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_15,TaTW_300_399_H_16_24,TaTW_300_399_H_25_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40,TaTW_300_399_H_41_48,TaTW_300_399_H_49mo,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_15,TaTW_400_499_H_16_24,TaTW_400_499_H_25_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40,TaTW_400_499_H_41_48,TaTW_400_499_H_49mo,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_15,TaTW_500_649_H_16_24,TaTW_500_649_H_25_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40,TaTW_500_649_H_41_48,TaTW_500_649_H_49mo,TaTW_500_649_H_NS,TaTW_500_649_H_Tot,TaTW_650_799_H_0,TaTW_650_799_H_1_15,TaTW_650_799_H_16_24,TaTW_650_799_H_25_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40,TaTW_650_799_H_41_48,TaTW_650_799_H_49mo,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_15,TaTW_800_999_H_16_24,TaTW_800_999_H_25_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40,TaTW_800_999_H_41_48,TaTW_800_999_H_49mo,TaTW_800_999_H_NS,TaTW_800_999_H_Tot
110011187,0,0,0,0,0,0,0,0,0,4,0,8,3,4,0,0,0,3,0,16,0,0,4,8,6,0,0,0,0,17,0,3,0,3,3,0,4,3,0,16,0,0,3,6,0,4,3,4,0,19,0,3,3,4,7,4,3,9,0,27,0,0,3,3,3,3,7,3,0,21,0,0,0,3,3,3,3,0,0,13,0,0,0,0,3,3,4,5,0,18,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,7,14,20,26,23,24,26,28,3,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,4,0,9,3,5,3,0,3,3,0,4,0,18,0,4,0,0,6,3,0,0,0,18,3,0,3,4,6,11,0,8,0,39,0,0,0,0,8,10,3,0,0,19
110011188,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,10,0,3,8,3,0,0,0,0,0,16,0,0,9,3,3,4,0,5,0,22,0,3,0,4,5,4,0,5,0,24,0,0,0,0,7,4,3,0,0,13,0,0,0,0,0,5,0,3,0,5,4,0,0,0,3,3,0,3,0,20,0,0,0,3,3,7,6,6,0,20,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,7,22,14,17,24,26,15,28,0,151,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,6,0,3,3,3,0,0,0,0,0,9,0,3,3,3,0,0,0,5,0,15,0,0,4,8,3,0,3,6,0,25,0,0,0,0,13,4,0,0,0,24,0,0,3,0,5,6,4,4,0,24
110011189,0,0,3,0,0,0,0,3,0,7,0,0,5,3,0,0,0,0,0,15,3,0,3,3,0,3,0,3,0,14,0,0,4,3,0,0,0,0,0,12,0,0,3,0,4,3,3,5,0,26,0,0,0,3,0,3,0,3,0,13,0,0,0,0,3,3,0,8,3,21,0,0,3,0,0,0,0,4,0,13,0,0,0,0,3,0,3,3,0,13,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,6,6,23,25,15,21,11,35,3,141,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,3,0,0,0,3,0,0,13,0,4,0,0,0,0,0,0,0,4,0,0,0,6,0,3,3,0,0,13,0,3,3,0,6,0,3,0,0,15,0,0,0,3,0,4,4,0,0,16,0,0,0,3,0,7,0,4,0,18
110021190,0,4,9,0,0,0,0,0,0,13,0,7,7,7,0,3,0,0,0,28,0,3,17,10,5,3,0,9,0,47,0,0,14,6,13,4,3,3,0,49,0,0,8,8,13,8,7,4,0,46,3,3,3,7,11,12,9,3,0,46,3,3,0,6,16,13,9,8,0,57,0,0,0,3,4,13,7,10,0,34,0,0,4,0,9,9,0,16,0,34,0,0,0,0,3,0,0,6,0,11,0,0,0,0,0,3,0,0,0,3,12,33,65,47,68,77,27,65,4,396,0,3,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,6,0,3,3,0,0,4,0,5,0,12,0,4,4,0,3,4,0,3,0,17,0,3,8,3,7,3,0,8,0,36,0,3,8,6,14,13,3,8,0,54,3,4,5,4,22,19,8,8,0,66,3,0,0,3,14,13,10,11,0,54
110021191,0,9,3,3,0,3,0,3,0,23,3,6,15,8,4,3,0,3,0,46,4,10,16,12,19,8,0,7,0,74,0,3,12,20,22,17,8,3,0,90,4,7,3,18,30,23,8,10,3,112,3,4,6,9,27,21,5,8,0,83,8,3,3,8,31,25,14,13,0,106,5,3,3,3,27,20,24,30,0,122,0,3,0,4,13,17,18,17,0,69,5,0,0,3,3,3,0,12,0,34,0,3,0,0,0,0,0,0,0,7,32,76,77,96,181,144,87,122,7,820,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,3,0,18,0,6,5,5,9,3,3,3,3,34,0,11,8,7,13,7,3,3,0,58,3,10,6,13,28,14,3,9,0,92,9,0,3,11,45,19,16,15,0,125,0,0,3,7,73,34,18,21,3,162
110021192,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,3,0,11,0,0,3,4,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,10,0,0,0,3,3,0,0,3,0,8,4,0,0,0,5,0,0,0,0,12,0,0,3,3,3,7,0,4,0,15,3,0,0,3,0,3,0,5,0,14,0,0,0,4,0,5,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,19,25,17,17,5,21,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,4,3,3,0,0,0,15,0,0,0,3,4,3,0,0,0,13,0,0,0,0,0,3,0,3,0,11
110021193,0,0,0,0,0,0,0,3,0,5,0,6,8,0,0,0,0,0,0,12,3,0,3,4,0,3,0,0,0,19,7,0,0,3,3,0,0,3,0,22,0,3,4,3,3,6,0,9,0,28,3,0,0,0,0,3,0,4,0,17,0,0,0,4,0,4,3,10,0,15,0,0,0,0,3,3,4,8,0,22,0,0,0,0,3,0,3,9,0,12,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,3,12,22,17,27,16,27,14,44,0,187,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,6,0,0,3,0,0,0,10,0,0,0,7,6,4,0,0,0,15,0,0,0,4,11,7,6,3,0,24,0,0,3,3,10,4,0,0,0,27
110021194,0,4,0,0,0,0,3,0,0,7,0,3,6,3,0,0,0,3,0,22,0,3,0,5,3,3,0,3,0,18,0,0,6,3,9,10,0,3,0,24,3,0,0,3,4,3,3,5,0,29,0,0,0,3,18,3,4,0,0,28,0,0,0,3,3,10,0,0,0,20,0,0,0,3,5,11,6,3,0,30,0,0,0,4,3,3,3,5,0,17,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,5,8,19,25,26,47,42,22,42,0,223,0,0,0,0,0,0,0,3,0,3,0,8,3,0,0,0,0,0,0,18,0,7,0,0,0,0,0,0,0,7,3,5,3,0,0,0,3,6,0,21,0,3,8,4,4,0,0,0,0,15,3,0,6,0,3,0,0,5,0,27,4,0,0,4,6,9,0,5,0,36,3,0,0,3,14,13,3,9,0,38
110031195,0,3,3,3,0,0,0,3,0,12,3,10,4,4,0,0,0,0,0,29,0,4,13,9,20,5,0,3,0,58,0,5,3,10,18,12,8,6,0,71,9,3,8,14,34,24,14,13,3,117,3,8,3,10,27,26,15,17,0,113,7,0,3,4,25,20,10,14,0,79,0,0,0,4,16,24,10,20,0,73,4,0,0,0,8,15,13,24,0,72,0,4,4,0,5,4,4,27,0,46,0,0,0,0,3,4,0,3,0,12,34,54,53,70,151,135,66,130,6,707,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,3,0,5,3,0,6,0,17,4,0,3,4,11,3,3,3,0,32,0,4,3,8,19,9,3,3,0,47,0,0,9,9,18,15,3,10,0,68,0,0,0,4,19,18,21,18,0,83
110031196,0,0,0,0,0,0,0,0,0,4,0,5,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,12,0,0,0,3,5,0,3,9,0,20,0,0,0,0,4,3,4,8,0,21,0,0,0,3,3,3,3,8,0,20,0,0,0,0,0,3,8,14,0,26,0,0,0,0,3,3,0,9,0,13,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,18,11,7,19,15,17,51,3,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,3,0,3,3,3,0,3,0,3,0,11,0,0,0,0,0,3,0,5,0,15,0,0,0,0,6,8,3,3,0,22
110031197,3,8,0,3,0,0,0,0,0,12,3,3,3,12,3,4,0,3,0,28,3,3,8,7,6,4,3,6,0,35,0,8,5,14,13,17,0,6,0,55,3,0,3,13,26,19,8,12,0,89,0,0,4,12,22,17,10,9,0,83,3,0,5,6,13,16,8,19,0,73,0,0,0,0,13,19,9,15,0,65,0,0,0,0,5,13,9,11,0,40,0,0,0,0,3,3,3,7,0,19,0,0,0,0,0,3,0,0,0,3,26,34,32,59,104,121,47,97,3,522,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,10,0,4,4,0,3,7,0,3,0,20,0,0,9,4,7,6,0,3,4,31,0,4,4,3,13,7,0,7,0,45,0,0,6,11,15,14,4,9,3,61,0,3,0,5,20,36,10,11,0,84
110031198,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,9,0,0,3,3,3,0,0,0,0,15,0,0,4,5,4,7,3,0,0,23,3,0,3,0,6,8,0,3,0,26,0,3,3,0,10,11,3,6,0,32,3,0,4,4,3,7,7,5,0,33,0,3,0,0,7,4,5,3,0,21,0,0,0,0,6,4,6,19,0,37,0,0,0,0,0,6,0,19,0,25,0,0,0,0,0,0,0,0,0,0,13,13,21,19,40,46,27,56,5,231,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,3,0,3,3,0,0,0,11,0,0,0,0,3,6,0,4,0,22,0,0,3,3,5,4,6,7,0,25
110041199,0,4,6,3,3,0,0,0,0,18,3,10,13,3,0,4,0,4,0,40,3,5,13,14,11,8,3,3,0,56,4,4,10,12,16,9,4,4,0,64,6,3,9,13,17,17,8,14,0,87,4,0,7,12,30,22,7,14,0,90,3,0,4,0,12,16,13,18,0,67,0,3,0,0,9,13,17,20,0,64,0,0,0,0,4,13,8,23,0,56,0,0,0,3,5,3,6,15,0,31,0,0,3,0,3,3,0,3,0,14,29,41,62,66,107,106,64,130,6,613,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,13,0,0,3,0,0,0,0,14,0,5,3,3,8,4,0,0,0,30,3,3,3,6,16,4,0,3,0,43,0,6,6,8,8,9,7,7,0,58,3,4,3,11,24,19,10,12,0,78,3,4,0,10,32,14,6,20,0,86
110041200,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,14,0,3,0,0,3,4,0,11,0,22,0,0,0,0,3,3,5,0,0,11,0,0,0,0,4,0,0,3,0,13,0,0,0,0,0,5,3,25,0,37,0,0,0,0,0,4,0,17,0,21,0,0,0,0,0,0,0,0,0,3,7,8,11,4,12,21,17,68,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,6,0,11,0,4,0,0,0,3,0,0,0,11,0,0,3,0,4,9,3,3,0,20,0,0,0,0,0,5,7,7,0,15
110041201,0,3,0,0,3,0,0,0,0,5,3,0,11,6,3,0,0,3,0,25,0,3,9,7,7,3,3,3,0,27,4,3,3,10,11,0,0,4,0,34,0,3,9,6,11,3,0,7,0,42,4,5,7,3,9,10,0,8,0,40,0,0,0,3,6,6,0,8,0,22,3,0,0,3,9,4,6,12,0,37,0,0,0,3,5,9,0,8,0,31,0,0,0,0,3,0,3,11,0,12,0,0,0,0,0,0,0,0,0,3,17,22,39,41,56,49,18,55,3,297,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,3,0,0,0,10,3,3,6,3,3,9,0,0,0,24,0,3,0,0,3,0,0,0,0,7,0,0,4,5,5,5,0,3,0,24,0,3,10,4,11,9,0,3,0,41,0,0,0,3,12,5,3,6,0,36
110041202,0,7,7,5,3,0,0,3,0,29,3,7,28,9,3,6,0,3,0,69,4,9,25,7,7,10,3,8,0,67,3,8,25,29,23,21,10,3,0,121,14,3,23,35,44,61,19,18,3,214,5,6,16,30,37,38,25,18,0,179,4,6,6,32,27,62,19,31,0,183,5,3,4,11,40,64,18,50,0,202,9,0,3,14,35,43,20,52,0,169,0,0,0,0,9,13,11,13,0,47,0,0,0,0,4,5,0,8,0,21,55,83,146,169,226,315,116,215,7,1340,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,10,0,10,0,3,4,0,0,0,0,17,0,11,11,0,8,3,0,0,0,42,0,3,3,3,7,3,6,0,3,32,0,3,7,8,14,15,3,9,3,61,0,3,7,14,34,16,11,18,3,97,0,0,4,10,43,37,16,23,0,136
110041203,4,15,11,11,3,0,0,3,0,38,8,9,30,25,4,3,0,10,0,101,9,13,41,39,27,22,10,5,3,176,12,13,36,38,61,38,13,20,0,238,11,14,41,48,106,84,32,27,3,366,14,11,20,27,96,79,32,40,3,323,10,0,9,22,81,86,46,44,3,308,11,4,6,10,61,76,35,45,4,266,13,5,3,12,47,88,48,72,3,294,0,0,3,15,8,29,17,48,0,126,0,0,0,0,3,4,0,3,0,18,112,120,216,263,507,523,242,329,26,2332,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,10,0,13,4,0,3,0,0,0,0,22,0,11,14,3,5,5,0,3,0,43,3,7,19,4,18,15,6,0,0,84,3,9,22,23,30,26,6,12,4,126,9,4,11,19,53,35,11,7,6,157,14,0,7,8,79,48,16,25,5,196
110041204,0,4,3,0,0,0,0,0,0,6,0,6,4,0,0,0,0,0,0,15,3,8,4,4,3,5,6,5,3,31,3,3,8,6,10,12,5,7,0,67,3,5,4,5,9,21,15,13,0,81,3,0,6,9,20,19,9,20,0,84,4,0,3,10,14,18,22,19,0,82,6,0,0,3,19,14,9,12,0,57,0,0,0,6,16,27,17,26,0,87,0,0,0,0,9,4,7,9,0,26,0,0,0,0,0,0,0,0,0,3,28,39,37,40,107,118,92,108,6,565,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,4,0,10,0,0,0,0,3,3,0,7,0,19,0,4,0,0,19,11,3,5,0,44,0,5,3,7,27,17,17,13,5,87,0,0,0,13,57,52,21,11,0,155,5,0,5,3,84,63,47,19,0,239
110041205,0,5,0,0,0,4,0,0,0,14,3,6,3,3,8,0,0,3,3,26,0,0,6,0,5,3,0,0,0,23,0,5,3,9,0,6,0,3,0,39,3,0,3,4,3,17,3,4,0,47,0,0,4,9,9,12,6,15,0,47,0,0,0,7,4,11,10,11,0,50,0,0,0,0,12,18,8,16,0,47,0,0,0,0,0,10,5,12,0,35,0,0,0,0,0,3,0,11,0,17,0,0,0,0,0,0,0,0,0,0,14,31,34,46,48,88,35,71,12,368,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,6,0,12,0,0,0,3,0,0,0,14,0,5,4,0,3,9,0,3,0,22,7,3,5,5,5,10,6,0,0,42,5,10,4,3,9,10,3,6,3,52,0,0,0,3,15,17,7,15,3,63,0,0,4,7,11,22,3,12,0,55
111011206,3,4,7,4,0,0,0,0,0,19,6,9,21,6,6,0,0,3,0,48,5,14,23,21,6,9,0,3,0,74,5,5,39,22,10,4,4,3,0,93,4,11,38,33,33,40,10,15,0,182,3,3,18,21,21,39,14,13,0,130,9,6,7,17,23,40,14,21,0,140,10,6,10,4,25,43,22,29,0,143,7,3,6,5,15,28,25,24,0,108,0,3,3,3,6,11,9,15,0,53,0,0,3,3,0,5,0,0,0,11,48,96,169,145,144,229,100,128,3,1065,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,3,0,3,0,0,0,0,11,0,4,4,0,5,4,7,0,0,33,0,3,9,3,21,19,7,4,0,64,0,5,12,15,21,34,4,3,3,102,0,4,3,22,24,35,7,9,0,109,11,3,3,10,46,39,15,18,0,143
111011207,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,3,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,4,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,9,10,11,11,5,14,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,4,3,3,0,11,0,0,0,3,3,3,0,4,0,15,0,0,3,3,5,3,3,0,0,19
111011208,3,19,11,7,0,0,0,0,0,38,3,26,47,18,6,3,0,4,0,115,12,25,29,31,27,14,3,4,0,146,7,13,58,47,44,26,4,14,0,223,15,17,45,66,100,92,38,29,0,410,17,7,24,35,75,93,42,29,3,335,11,10,14,45,70,97,30,50,6,320,6,3,4,23,64,82,49,49,4,281,7,7,16,25,43,64,57,53,0,272,3,0,14,20,14,26,34,78,0,182,0,0,0,0,0,5,4,4,7,23,87,202,279,318,449,508,262,325,24,2467,0,4,0,3,0,3,0,0,0,11,0,6,0,0,0,0,0,0,0,7,0,16,14,3,3,3,0,7,0,39,0,14,9,0,6,10,3,0,0,45,0,17,19,11,25,20,10,3,0,106,3,9,18,22,34,29,8,7,3,127,3,7,17,36,46,44,10,12,0,166,10,7,6,24,68,73,18,22,3,221
111011209,5,6,12,8,0,0,3,3,0,39,0,12,25,19,7,3,0,3,0,77,4,7,23,18,8,9,10,3,3,90,4,15,26,18,22,17,7,7,0,118,9,4,20,35,52,40,13,24,0,185,3,8,13,17,44,31,8,27,0,159,7,5,8,11,35,29,28,41,0,163,5,7,6,6,35,36,28,33,0,156,8,0,6,5,19,37,22,33,3,141,3,3,4,3,4,18,17,18,0,60,0,0,0,4,5,0,3,0,0,16,56,138,155,156,229,223,134,198,15,1309,0,0,3,0,0,4,0,0,0,14,3,9,0,0,0,0,0,0,0,14,3,16,9,0,3,0,0,0,3,40,0,7,5,5,17,5,0,5,3,51,0,7,14,6,31,18,5,3,0,95,3,10,12,12,33,39,11,3,3,130,7,9,10,26,92,64,16,12,0,245,8,4,10,16,100,104,33,18,0,287
111011210,0,4,0,0,0,0,0,0,0,8,0,0,3,3,4,0,0,3,0,9,0,6,3,8,3,3,0,3,0,25,3,0,5,6,3,8,0,3,0,30,0,3,7,3,8,7,0,0,0,32,3,0,3,6,6,8,4,0,0,25,0,0,3,4,9,11,0,3,0,22,0,0,0,0,3,4,0,0,0,17,0,0,0,0,3,3,0,3,0,17,0,0,0,0,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,11,25,30,29,37,48,9,22,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,4,0,0,4,0,3,3,0,0,0,14,0,0,0,5,3,0,0,0,0,14,0,0,3,7,6,4,0,0,0,31,0,0,0,4,8,5,0,4,0,28
111011211,0,4,0,0,0,0,0,0,0,3,3,0,3,3,0,3,0,4,0,14,0,0,5,7,0,0,0,0,4,15,0,0,3,4,4,0,4,0,0,17,0,0,0,0,4,5,0,0,0,18,0,0,0,0,3,3,0,0,0,10,0,0,3,0,3,3,3,4,3,19,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,3,4,0,15,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,13,21,23,18,24,10,21,4,135,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,3,3,0,3,0,0,0,0,10,0,0,0,3,3,3,0,0,0,15,0,3,0,0,3,4,0,0,0,10,0,0,3,3,5,7,3,0,0,33,0,0,0,0,8,8,3,3,3,26
111011212,0,6,3,3,0,0,0,0,0,14,0,0,3,5,0,0,0,0,0,12,0,3,3,13,4,0,3,0,0,25,0,0,0,6,7,3,0,0,0,19,3,3,5,7,3,10,0,4,0,36,0,3,5,6,4,4,3,8,0,34,0,0,7,9,3,6,7,4,0,42,0,0,0,3,14,5,6,13,0,44,0,0,0,0,0,4,3,6,0,21,0,0,0,7,3,8,0,3,0,23,0,0,0,0,0,0,0,0,0,4,13,40,34,57,38,49,30,48,3,311,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,3,0,0,0,15,0,4,0,4,8,3,0,3,6,20,0,5,0,8,0,0,0,0,0,15,0,4,3,3,7,3,0,8,0,29,3,0,10,3,14,9,3,0,0,45,0,0,0,3,17,12,3,3,0,46
111011213,0,3,0,3,0,0,0,0,0,6,0,0,3,5,0,0,0,0,0,16,0,0,7,5,3,4,3,0,0,30,0,0,10,3,3,3,0,3,0,19,0,3,8,6,10,9,3,3,0,37,0,3,0,4,10,4,7,5,0,39,0,0,0,4,3,9,6,6,0,28,0,0,3,3,7,3,3,9,0,28,0,0,0,4,6,3,0,8,0,30,0,0,0,0,3,3,0,7,0,14,0,0,0,0,0,0,0,0,0,0,5,46,42,36,41,41,24,48,0,282,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,3,0,0,6,0,3,0,0,8,0,0,6,3,3,5,0,0,0,25,0,3,5,0,4,3,0,0,0,21,0,4,0,3,8,14,3,0,0,32
