SA2_MAINCODE_2016,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000mo_A_15_19,Lab_3000mo_A_20_24,Lab_3000mo_A_25_34,Lab_3000mo_A_35_44,Lab_3000mo_A_45_54,Lab_3000mo_A_55_64,Lab_3000mo_A_65_74,Lab_3000mo_A_75ov,Lab_3000mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34
120021389,7,20,28,52,36,8,0,161,0,0,3,0,0,0,0,0,3,6,0,0,0,0,4,0,0,11,0,7,4,3,0,4,0,0,16,5,3,9,0,0,0,0,0,21,0,10,7,3,0,5,3,0,23,0,8,6,6,3,7,3,0,28,0,5,12,4,11,5,0,0,43,0,0,11,13,11,0,0,0,39,0,0,12,5,11,4,0,0,31,0,0,8,3,8,3,0,0,23,0,0,8,5,5,6,0,0,16,0,0,7,4,0,0,0,0,7,0,0,3,7,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,19,39,76,46,53,40,9,0,287,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0
120031390,8,35,19,40,39,7,0,149,0,0,0,0,3,0,0,0,3,24,0,4,3,0,3,0,0,38,11,8,6,6,10,15,3,0,48,5,8,14,6,10,9,10,0,64,0,8,12,4,8,6,0,0,49,0,3,15,4,13,20,5,0,63,0,7,14,12,17,17,5,0,75,0,8,25,13,23,13,3,0,90,0,3,9,14,12,12,3,0,57,0,0,6,4,4,0,0,0,15,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,50,50,120,75,110,101,23,4,528,0,3,0,0,0,0,0,3,7,4,0,0,0,0,3,0,0,12,3,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,4,3,3,4,0,13,0,5,3
120031391,10,56,97,115,100,20,0,396,6,0,0,0,0,0,0,0,12,39,4,0,3,0,3,3,0,59,14,25,11,7,15,5,3,0,85,4,18,21,17,16,19,0,0,102,0,22,18,7,24,14,4,0,97,4,9,34,12,27,11,3,0,100,0,18,27,15,26,16,3,0,107,0,10,19,23,19,9,8,0,86,0,9,11,16,13,13,0,0,66,0,4,10,10,8,0,0,0,33,0,0,3,12,9,3,0,0,33,0,0,3,0,5,0,0,0,10,0,0,0,3,3,4,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,11,74,118,165,134,166,115,26,3,802,3,0,7,4,0,0,0,0,15,3,0,0,0,0,0,0,0,11,3,4,0,3,0,0,0,0,11,0,3,0,0,0,3,0,3,10,0,3,0,0,0,0,0,0,16,0,3,5
120031392,3,6,11,24,17,3,0,70,0,0,0,0,0,3,0,0,6,15,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,3,0,3,4,3,5,4,0,0,15,3,0,3,0,3,3,0,0,21,0,3,5,3,0,6,0,0,26,0,4,4,4,0,0,3,0,15,0,0,12,3,7,0,0,0,21,0,0,3,3,7,5,0,0,18,0,0,3,0,0,3,0,0,10,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,13,36,24,28,27,7,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120031393,7,24,36,65,36,14,0,175,3,0,0,0,0,0,0,0,3,32,0,0,0,3,0,0,0,44,5,11,3,4,3,0,0,0,24,0,0,3,3,0,7,0,0,15,0,4,3,4,6,9,0,0,22,3,7,7,0,5,4,0,0,22,0,8,3,9,8,10,3,0,38,0,0,15,8,11,3,0,0,25,0,0,5,9,6,8,3,0,28,0,0,3,3,3,0,3,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,51,27,46,34,40,38,13,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
120031394,4,12,17,21,23,6,0,90,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,11,3,8,0,0,3,0,0,0,17,0,5,9,3,4,3,3,0,25,0,0,3,3,3,0,0,0,12,4,3,3,3,5,3,3,0,24,0,5,7,3,4,0,0,0,20,0,0,4,3,9,0,0,0,16,0,0,6,9,0,4,0,0,17,0,4,10,0,3,3,3,0,18,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,22,42,28,30,17,14,3,172,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
120031395,10,18,21,41,47,11,0,148,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,22,4,0,0,3,3,7,0,0,15,5,9,3,0,3,6,3,0,24,0,4,9,0,0,5,0,0,22,0,3,7,3,10,3,0,0,33,0,4,4,6,12,7,3,0,27,0,0,8,0,10,8,0,0,27,0,0,3,10,7,3,0,0,18,0,0,8,0,4,0,0,0,11,0,0,4,3,0,0,0,0,11,0,0,3,0,5,0,0,0,8,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,29,28,52,34,42,42,13,0,240,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3
120031396,106,287,288,300,216,37,3,1251,0,0,0,0,0,4,0,0,4,9,3,3,0,0,3,0,0,17,4,18,14,0,11,6,3,0,57,3,21,28,14,15,7,0,0,88,11,20,27,10,21,6,0,0,95,6,31,35,18,20,24,3,0,135,7,28,54,40,34,19,0,0,186,5,20,41,27,34,30,3,0,162,3,13,37,26,36,21,3,0,138,0,6,18,18,15,7,0,0,65,0,0,11,7,9,3,0,0,23,0,3,9,4,4,0,0,0,21,0,4,3,11,4,3,0,0,18,0,0,0,0,3,0,3,0,3,0,4,7,6,4,0,0,0,18,42,162,280,187,214,135,21,6,1041,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,14,3,5,4,3,0,4,0,0,17,0,0,10,0,3,0,0,0,14,0,3,8
120031575,13,42,30,50,40,14,3,202,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,3,4,7,0,0,6,0,26,0,7,13,6,21,17,0,0,61,0,4,11,6,11,10,0,0,43,0,3,13,6,13,17,6,0,56,3,15,12,11,11,14,3,0,69,0,3,19,7,19,10,3,4,64,0,0,4,7,10,4,3,0,25,0,0,10,4,8,4,0,0,25,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,7,12,39,84,62,103,85,21,3,410,0,0,3,0,3,0,3,0,6,0,0,0,0,0,0,0,0,6,0,3,4,0,0,0,0,0,9,0,0,5,0,0,3,0,0,11,0,0,9,0,0,0,0,0,10,0,0,4
120031576,28,96,115,150,111,22,0,531,0,0,0,3,0,0,0,0,3,7,3,0,0,0,3,0,0,9,0,0,3,3,4,3,0,0,9,0,3,0,3,5,3,0,0,12,0,3,4,5,3,0,0,0,25,0,10,6,6,8,9,0,0,40,3,5,16,8,26,11,0,0,71,0,0,13,3,19,7,4,0,47,0,3,11,9,7,6,0,0,43,0,0,5,9,10,4,0,0,29,0,3,4,4,3,0,0,0,17,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,34,73,60,88,46,5,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
121011398,55,95,74,88,72,22,5,434,0,0,0,0,0,0,0,0,3,72,22,7,4,9,0,4,0,116,21,34,18,11,13,11,6,0,115,14,38,48,20,15,15,3,0,160,7,44,50,26,29,18,8,0,185,6,22,58,34,26,25,0,3,180,3,23,59,26,26,27,5,0,180,4,11,54,35,25,17,0,0,156,0,8,26,22,18,7,0,0,84,0,4,9,6,10,7,0,0,30,0,0,5,11,5,0,4,0,31,0,0,5,4,3,0,3,0,18,0,0,3,4,3,4,0,0,23,0,0,0,0,4,0,0,0,4,0,3,3,0,3,3,0,0,13,125,220,364,211,190,155,36,5,1301,3,0,0,6,0,4,0,0,20,0,3,0,0,3,0,0,0,8,0,9,3,0,0,0,0,0,12,0,5,0,4,3,0,0,0,16,0,4,7,5,0,3,3,0,16,3,7,11
121011399,0,13,10,10,17,9,0,62,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,9,0,4,4,0,3,3,0,0,11,4,4,7,0,0,0,0,0,20,0,4,4,6,3,7,0,0,25,3,3,3,8,3,3,0,0,22,0,0,0,0,6,4,4,0,22,0,3,3,3,5,7,0,3,24,0,0,4,0,3,3,3,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,36,20,31,29,19,3,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
121011400,40,81,84,56,58,19,3,346,0,0,3,0,0,0,0,0,3,24,4,3,3,3,0,0,0,32,9,8,12,0,5,9,5,3,50,3,16,23,11,3,3,3,0,67,3,9,16,6,6,4,3,0,54,0,9,24,22,15,12,0,0,90,0,11,30,25,19,15,7,0,99,3,5,26,28,24,26,8,0,119,0,3,15,28,34,44,4,0,132,0,3,7,11,33,9,0,0,69,0,0,5,6,3,8,0,0,28,0,0,0,3,3,6,0,0,16,0,0,7,7,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,82,170,149,169,135,32,3,778,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,3,15,5,3,0
121011401,44,125,154,144,140,49,3,679,0,0,0,3,0,0,0,0,10,21,11,3,0,0,3,0,0,37,11,8,16,5,9,8,0,0,54,4,7,19,7,12,9,0,0,59,3,20,32,16,7,4,3,0,83,0,18,48,13,17,9,3,0,111,0,20,53,25,41,20,8,0,174,3,14,60,43,44,43,8,0,207,0,13,37,34,17,15,3,0,118,0,3,12,18,11,14,3,0,59,0,0,13,6,12,3,0,0,43,0,0,5,13,4,0,0,0,20,0,0,3,3,3,3,3,0,16,0,0,0,3,0,0,0,0,6,0,0,5,3,5,0,3,0,18,44,118,311,188,182,136,31,3,1021,0,0,7,4,7,0,0,0,17,3,0,0,0,0,0,0,0,3,0,4,4,3,3,0,0,0,18,3,4,3,0,0,3,0,0,18,0,0,3,4,0,0,0,0,16,0,3,3
121011402,5,29,56,92,88,21,3,308,0,0,0,0,0,3,3,0,5,18,3,0,0,0,0,0,0,30,3,3,3,0,3,4,0,0,24,4,17,9,3,5,3,0,0,45,3,7,14,5,9,5,0,0,41,3,3,16,5,0,3,4,0,42,0,0,18,0,6,3,7,3,39,0,9,11,13,9,8,0,0,49,0,0,14,7,7,3,0,0,35,0,0,7,6,9,3,0,0,19,0,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,45,102,47,59,44,18,8,354,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,5,0,0,0
121021403,41,73,127,149,126,36,0,571,0,0,0,0,0,0,0,0,3,43,3,0,0,0,6,0,0,59,10,5,0,4,8,3,0,0,28,9,3,0,6,6,9,0,0,34,0,11,0,3,9,0,0,0,22,3,7,6,5,11,4,0,0,42,0,11,10,15,21,10,0,0,74,0,3,20,12,29,21,5,0,88,0,9,12,23,12,16,0,0,75,0,0,12,19,13,10,6,0,51,0,0,13,16,18,13,0,0,65,0,0,11,11,14,3,0,0,36,0,0,4,3,10,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,80,63,90,119,149,97,17,0,615,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
121021404,4,6,16,14,16,0,0,52,0,0,0,0,0,0,0,0,4,17,3,0,0,0,0,0,0,28,6,7,0,0,0,0,0,0,22,3,5,0,0,3,0,0,0,17,0,3,0,4,7,0,4,0,16,3,0,0,3,0,4,0,0,15,0,0,3,5,7,3,0,0,20,0,0,4,3,5,6,0,0,18,0,0,0,0,3,3,3,0,13,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,21,27,36,21,10,0,153,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0
121021406,13,49,44,64,55,4,0,238,4,0,0,0,0,0,0,0,7,62,0,3,3,7,0,0,0,83,16,7,3,4,4,3,0,0,38,11,4,7,0,10,0,0,0,31,6,11,14,0,17,7,0,0,45,4,7,6,0,10,8,0,0,37,0,8,8,13,7,19,0,0,59,0,0,12,11,15,6,3,0,51,0,3,12,5,17,3,0,0,40,0,0,0,4,4,4,0,0,17,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,104,39,68,55,93,64,12,3,442,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3
121021577,40,68,68,83,77,16,0,360,4,0,0,0,0,0,0,0,3,38,3,3,5,0,0,0,0,53,20,18,9,5,4,3,0,0,60,14,23,12,7,7,5,0,0,75,3,16,12,9,9,9,0,0,62,5,23,10,13,18,27,4,0,102,0,17,31,23,32,33,3,0,138,0,12,29,17,25,21,3,0,105,0,6,27,10,14,12,3,0,77,0,0,7,5,7,7,0,0,24,0,0,3,8,4,4,0,0,18,0,0,3,0,0,4,0,0,10,0,0,7,0,4,0,0,0,13,0,0,0,0,0,0,0,0,3,0,3,0,3,6,0,0,0,8,98,111,153,111,135,133,19,3,760,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,4,3
121021578,3,7,15,14,17,0,0,56,0,0,0,0,3,0,0,0,3,6,4,0,0,0,0,0,0,10,3,3,3,3,0,4,0,0,18,0,4,3,0,3,0,0,0,12,0,3,3,3,6,6,3,0,27,0,3,0,3,3,5,3,0,28,0,0,3,3,10,9,3,0,31,0,0,13,7,9,3,0,0,36,0,0,7,4,6,5,0,0,24,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,36,27,59,50,11,3,213,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0
121021579,12,10,13,14,14,3,0,68,0,0,0,0,0,0,0,0,5,18,4,0,0,0,0,0,0,24,9,5,3,0,0,0,0,0,23,3,4,0,0,0,4,3,0,12,3,3,3,3,3,4,0,0,20,0,0,11,3,5,3,0,0,26,0,0,14,0,7,5,0,0,29,0,3,4,9,7,7,0,0,32,0,4,8,5,3,0,0,0,22,3,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,45,29,35,29,10,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
121031407,12,13,8,16,15,11,0,71,0,0,0,0,0,0,0,0,0,43,10,0,0,0,6,0,0,56,7,5,6,7,3,3,3,0,34,0,9,6,5,0,3,5,0,31,0,3,6,4,6,3,4,0,28,0,6,10,6,7,0,3,0,36,0,3,15,3,10,11,0,0,41,0,5,16,8,11,11,3,0,44,0,5,11,9,3,8,0,0,40,0,3,4,0,5,0,0,0,16,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,53,49,73,44,46,45,18,3,337,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0
121031408,8,10,8,7,5,5,0,60,0,0,0,0,0,0,0,0,0,30,3,0,3,0,0,0,0,41,4,15,4,3,0,3,3,0,29,0,5,0,6,3,7,4,0,27,0,6,5,6,4,6,3,0,28,0,9,7,7,6,3,0,0,35,0,3,7,11,10,6,0,0,30,0,0,11,11,6,0,0,0,34,0,3,7,4,9,5,0,0,18,0,0,0,3,7,0,0,0,12,0,0,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,39,43,42,51,46,31,14,3,271,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
121031409,16,29,23,24,16,0,0,108,0,0,0,0,0,0,0,0,3,23,3,0,0,4,0,0,0,33,3,0,0,3,0,3,4,0,14,0,5,4,5,0,4,0,0,24,0,3,16,0,0,3,0,0,29,0,3,6,3,7,6,4,0,27,0,6,7,3,5,3,0,0,22,4,8,3,0,7,6,3,0,32,0,4,4,7,5,4,3,0,20,0,0,5,0,0,0,0,0,6,0,0,6,0,0,3,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,32,28,52,29,27,40,14,5,224,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0
121031410,3,12,3,12,10,7,0,47,0,0,0,0,0,0,0,0,0,29,3,0,0,5,0,0,0,42,15,10,4,0,6,3,0,0,34,3,11,6,4,3,3,3,0,36,0,13,5,3,0,5,0,0,25,0,7,10,6,3,5,8,3,34,0,0,12,4,6,0,3,0,29,0,0,12,0,3,3,0,0,24,0,0,10,3,3,4,0,0,22,0,0,0,0,3,3,0,0,9,0,0,0,3,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,52,50,43,29,42,34,15,8,272,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,7,0,3,0
121031411,10,6,5,8,8,3,0,46,0,0,0,0,0,0,0,0,0,24,4,5,3,4,0,0,0,38,8,11,3,0,3,0,3,0,28,3,8,3,3,0,8,0,0,23,3,4,7,3,8,4,4,0,32,0,4,9,3,8,8,3,0,24,0,8,6,6,8,11,3,0,36,0,0,7,8,6,7,4,0,36,3,7,3,3,4,0,3,0,29,0,0,0,3,0,4,0,0,13,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,42,42,36,44,42,28,0,278,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0
121031412,6,11,13,21,20,13,0,94,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,26,5,3,3,0,3,3,0,0,17,0,13,3,5,6,0,0,0,25,3,6,4,0,5,9,3,0,38,4,10,5,3,4,8,9,0,42,0,6,6,6,24,15,7,0,61,0,6,7,16,19,11,0,0,56,0,0,8,3,9,4,4,0,29,0,0,5,4,6,3,0,0,17,0,0,0,0,0,3,0,0,6,0,0,0,4,0,0,0,0,3,0,0,0,4,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,37,46,39,38,79,64,25,3,326,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,9,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
