SA3_NAME16	IncomeTotPersonal.max	Sex	workers
Wollondilly	0	F	61
Wollondilly	0	M	40
Wollondilly	Inf	F	45
Wollondilly	Inf	M	430
Blue Mountains		F	642
Blue Mountains		F	769
Blue Mountains		F	812
Blue Mountains		F	943
Blue Mountains		F	1403
Blue Mountains		F	1393
Blue Mountains		F	1281
Blue Mountains		F	1001
Blue Mountains		F	643
Blue Mountains		F	486
Blue Mountains		F	370
Blue Mountains		F	337
Blue Mountains		F	150
Blue Mountains		M	378
Blue Mountains		M	363
Blue Mountains		M	380
Blue Mountains		M	488
Blue Mountains		M	700
Blue Mountains		M	835
Blue Mountains		M	981
Blue Mountains		M	1042
Blue Mountains		M	671
Blue Mountains		M	597
Blue Mountains		M	462
Blue Mountains		M	589
Blue Mountains		M	138
Blue Mountains	0	F	78
Blue Mountains	0	M	74
Blue Mountains	Inf	F	98
Blue Mountains	Inf	M	263
Blue Mountains - South		F	3
Blue Mountains - South		M	3
Penrith		F	1361
Penrith		F	1458
Penrith		F	1604
Penrith		F	1817
Penrith		F	2851
Penrith		F	3204
Penrith		F	3377
Penrith		F	3243
Penrith		F	2189
Penrith		F	1703
Penrith		F	1141
Penrith		F	1121
Penrith		F	385
Penrith		M	777
Penrith		M	670
Penrith		M	720
Penrith		M	952
Penrith		M	1525
Penrith		M	2090
Penrith		M	3061
Penrith		M	3292
Penrith		M	2385
Penrith		M	2083
Penrith		M	1528
Penrith		M	1950
Penrith		M	423
Penrith	0	F	191
Penrith	0	M	148
Penrith	Inf	F	366
Penrith	Inf	M	950
Richmond - Windsor		F	439
Richmond - Windsor		F	508
Richmond - Windsor		F	541
Richmond - Windsor		F	620
Richmond - Windsor		F	1035
Richmond - Windsor		F	1083
Richmond - Windsor		F	1059
Richmond - Windsor		F	947
Richmond - Windsor		F	659
Richmond - Windsor		F	511
Richmond - Windsor		F	306
Richmond - Windsor		F	317
Richmond - Windsor		F	162
Richmond - Windsor		M	213
Richmond - Windsor		M	202
Richmond - Windsor		M	229
Richmond - Windsor		M	327
Richmond - Windsor		M	506
Richmond - Windsor		M	748
Richmond - Windsor		M	1028
Richmond - Windsor		M	1264
Richmond - Windsor		M	1038
Richmond - Windsor		M	975
Richmond - Windsor		M	702
Richmond - Windsor		M	941
Richmond - Windsor		M	147
Richmond - Windsor	0	F	80
Richmond - Windsor	0	M	48
Richmond - Windsor	Inf	F	116
Richmond - Windsor	Inf	M	306
St Marys		F	320
St Marys		F	380
St Marys		F	371
St Marys		F	491
St Marys		F	805
St Marys		F	1078
St Marys		F	1106
St Marys		F	916
St Marys		F	535
St Marys		F	310
St Marys		F	268
St Marys		F	212
St Marys		F	126
St Marys		M	202
St Marys		M	241
St Marys		M	273
St Marys		M	367
St Marys		M	616
St Marys		M	1186
St Marys		M	1958
St Marys		M	2024
St Marys		M	1317
St Marys		M	1024
St Marys		M	695
St Marys		M	744
St Marys		M	188
St Marys	0	F	51
St Marys	0	M	64
St Marys	Inf	F	65
St Marys	Inf	M	318
Auburn		F	482
Auburn		F	760
Auburn		F	924
Auburn		F	1083
Auburn		F	1735
Auburn		F	2542
Auburn		F	2996
Auburn		F	3094
Auburn		F	2041
Auburn		F	1557
Auburn		F	1028
Auburn		F	1305
Auburn		F	285
Auburn		M	392
Auburn		M	623
Auburn		M	827
Auburn		M	1062
Auburn		M	1841
Auburn		M	3026
Auburn		M	4362
Auburn		M	5111
Auburn		M	3733
Auburn		M	3398
Auburn		M	2596
Auburn		M	4185
Auburn		M	474
Auburn	0	F	135
Auburn	0	M	167
Auburn	Inf	F	480
Auburn	Inf	M	2100
Carlingford		F	371
Carlingford		F	441
Carlingford		F	468
Carlingford		F	499
Carlingford		F	755
Carlingford		F	944
Carlingford		F	1134
Carlingford		F	1180
Carlingford		F	724
Carlingford		F	585
Carlingford		F	442
Carlingford		F	520
Carlingford		F	114
Carlingford		M	216
Carlingford		M	299
Carlingford		M	353
Carlingford		M	426
Carlingford		M	686
Carlingford		M	974
Carlingford		M	1382
Carlingford		M	1707
Carlingford		M	1261
Carlingford		M	1026
Carlingford		M	759
Carlingford		M	1291
Carlingford		M	174
Carlingford	0	F	76
Carlingford	0	M	59
Carlingford	Inf	F	262
Carlingford	Inf	M	687
Merrylands - Guildford		F	583
Merrylands - Guildford		F	966
Merrylands - Guildford		F	1133
Merrylands - Guildford		F	1260
Merrylands - Guildford		F	2092
Merrylands - Guildford		F	2885
Merrylands - Guildford		F	3060
Merrylands - Guildford		F	2648
Merrylands - Guildford		F	1513
Merrylands - Guildford		F	1079
Merrylands - Guildford		F	680
Merrylands - Guildford		F	657
Merrylands - Guildford		F	291
Merrylands - Guildford		M	386
Merrylands - Guildford		M	680
Merrylands - Guildford		M	977
Merrylands - Guildford		M	1252
Merrylands - Guildford		M	1989
Merrylands - Guildford		M	3619
Merrylands - Guildford		M	4864
Merrylands - Guildford		M	5273
Merrylands - Guildford		M	3533
Merrylands - Guildford		M	2653
Merrylands - Guildford		M	1803
Merrylands - Guildford		M	2421
Merrylands - Guildford		M	515
Merrylands - Guildford	0	F	145
Merrylands - Guildford	0	M	210
Merrylands - Guildford	Inf	F	212
Merrylands - Guildford	Inf	M	1022
Parramatta		F	1214
Parramatta		F	1752
Parramatta		F	1956
Parramatta		F	2283
Parramatta		F	3872
Parramatta		F	5284
Parramatta		F	6727
Parramatta		F	8022
Parramatta		F	5650
Parramatta		F	4594
Parramatta		F	3198
Parramatta		F	3676
Parramatta		F	685
Parramatta		M	710
Parramatta		M	932
Parramatta		M	1083
Parramatta		M	1344
Parramatta		M	2153
Parramatta		M	3199
Parramatta		M	5057
Parramatta		M	6046
Parramatta		M	4854
Parramatta		M	4276
Parramatta		M	3483
Parramatta		M	6056
Parramatta		M	633
Parramatta	0	F	298
Parramatta	0	M	224
Parramatta	Inf	F	1152
Parramatta	Inf	M	3379
Pennant Hills - Epping		F	339
Pennant Hills - Epping		F	383
Pennant Hills - Epping		F	331
Pennant Hills - Epping		F	359
Pennant Hills - Epping		F	545
Pennant Hills - Epping		F	587
Pennant Hills - Epping		F	653
Pennant Hills - Epping		F	677
Pennant Hills - Epping		F	505
Pennant Hills - Epping		F	431
Pennant Hills - Epping		F	324
Pennant Hills - Epping		F	349
Pennant Hills - Epping		F	79
Pennant Hills - Epping		M	195
Pennant Hills - Epping		M	219
Pennant Hills - Epping		M	176
Pennant Hills - Epping		M	232
Pennant Hills - Epping		M	275
Pennant Hills - Epping		M	373
Pennant Hills - Epping		M	458
Pennant Hills - Epping		M	541
Pennant Hills - Epping		M	429
Pennant Hills - Epping		M	448
Pennant Hills - Epping		M	328
Pennant Hills - Epping		M	648
Pennant Hills - Epping		M	57
Pennant Hills - Epping	0	F	53
Pennant Hills - Epping	0	M	27
Pennant Hills - Epping	Inf	F	135
Pennant Hills - Epping	Inf	M	395
Ryde - Hunters Hill		F	1434
Ryde - Hunters Hill		F	1830
Ryde - Hunters Hill		F	1738
Ryde - Hunters Hill		F	1993
Ryde - Hunters Hill		F	2881
Ryde - Hunters Hill		F	3578
Ryde - Hunters Hill		F	4356
Ryde - Hunters Hill		F	5376
Ryde - Hunters Hill		F	4137
Ryde - Hunters Hill		F	3779
Ryde - Hunters Hill		F	2814
Ryde - Hunters Hill		F	4583
Ryde - Hunters Hill		F	540
Ryde - Hunters Hill		M	830
Ryde - Hunters Hill		M	1064
Ryde - Hunters Hill		M	1124
Ryde - Hunters Hill		M	1338
Ryde - Hunters Hill		M	1938
Ryde - Hunters Hill		M	2566
Ryde - Hunters Hill		M	3701
Ryde - Hunters Hill		M	4990
Ryde - Hunters Hill		M	4315
Ryde - Hunters Hill		M	4285
Ryde - Hunters Hill		M	4011
Ryde - Hunters Hill		M	9084
Ryde - Hunters Hill		M	618
Ryde - Hunters Hill	0	F	214
Ryde - Hunters Hill	0	M	233
Ryde - Hunters Hill	Inf	F	2566
Ryde - Hunters Hill	Inf	M	7140
Bringelly - Green Valley		F	387
Bringelly - Green Valley		F	502
Bringelly - Green Valley		F	555
Bringelly - Green Valley		F	658
Bringelly - Green Valley		F	962
Bringelly - Green Valley		F	1038
Bringelly - Green Valley		F	953
Bringelly - Green Valley		F	902
Bringelly - Green Valley		F	617
Bringelly - Green Valley		F	452
Bringelly - Green Valley		F	393
Bringelly - Green Valley		F	295
Bringelly - Green Valley		F	141
Bringelly - Green Valley		M	203
Bringelly - Green Valley		M	273
Bringelly - Green Valley		M	369
Bringelly - Green Valley		M	416
Bringelly - Green Valley		M	629
Bringelly - Green Valley		M	759
Bringelly - Green Valley		M	1110
Bringelly - Green Valley		M	1188
Bringelly - Green Valley		M	821
Bringelly - Green Valley		M	690
Bringelly - Green Valley		M	477
Bringelly - Green Valley		M	597
Bringelly - Green Valley		M	132
Bringelly - Green Valley	0	F	87
Bringelly - Green Valley	0	M	74
Bringelly - Green Valley	Inf	F	84
Bringelly - Green Valley	Inf	M	228
Fairfield		F	925
Fairfield		F	1598
Fairfield		F	1610
Fairfield		F	1735
Fairfield		F	2643
Fairfield		F	3236
Fairfield		F	3259
Fairfield		F	2798
Fairfield		F	1721
Fairfield		F	1260
Fairfield		F	853
Fairfield		F	750
Fairfield		F	365
Fairfield		M	535
Fairfield		M	937
Fairfield		M	1179
Fairfield		M	1323
Fairfield		M	2141
Fairfield		M	3285
Fairfield		M	4528
Fairfield		M	4654
Fairfield		M	3071
Fairfield		M	2397
Fairfield		M	1724
Fairfield		M	1972
Fairfield		M	525
Fairfield	0	F	209
Fairfield	0	M	242
Fairfield	Inf	F	209
Fairfield	Inf	M	930
Liverpool		F	928
Liverpool		F	1346
Liverpool		F	1359
Liverpool		F	1518
Liverpool		F	2697
Liverpool		F	3429
Liverpool		F	3729
Liverpool		F	3549
Liverpool		F	2402
Liverpool		F	1807
Liverpool		F	1145
Liverpool		F	1090
Liverpool		F	390
Liverpool		M	591
Liverpool		M	812
Liverpool		M	894
Liverpool		M	1137
Liverpool		M	1753
Liverpool		M	2918
Liverpool		M	4270
Liverpool		M	4602
Liverpool		M	3433
Liverpool		M	2806
Liverpool		M	1958
Liverpool		M	2684
Liverpool		M	512
Liverpool	0	F	200
Liverpool	0	M	202
Liverpool	Inf	F	380
Liverpool	Inf	M	1337
Cronulla - Miranda - Caringbah		F	1440
Cronulla - Miranda - Caringbah		F	1454
Cronulla - Miranda - Caringbah		F	1452
Cronulla - Miranda - Caringbah		F	1590
Cronulla - Miranda - Caringbah		F	2390
Cronulla - Miranda - Caringbah		F	2715
Cronulla - Miranda - Caringbah		F	2718
Cronulla - Miranda - Caringbah		F	2407
Cronulla - Miranda - Caringbah		F	1505
Cronulla - Miranda - Caringbah		F	1147
Cronulla - Miranda - Caringbah		F	739
Cronulla - Miranda - Caringbah		F	810
Cronulla - Miranda - Caringbah		F	311
Cronulla - Miranda - Caringbah		M	802
Cronulla - Miranda - Caringbah		M	679
Cronulla - Miranda - Caringbah		M	692
Cronulla - Miranda - Caringbah		M	838
Cronulla - Miranda - Caringbah		M	1271
Cronulla - Miranda - Caringbah		M	1691
Cronulla - Miranda - Caringbah		M	2317
Cronulla - Miranda - Caringbah		M	2691
Cronulla - Miranda - Caringbah		M	1864
Cronulla - Miranda - Caringbah		M	1620
Cronulla - Miranda - Caringbah		M	1126
Cronulla - Miranda - Caringbah		M	1687
Cronulla - Miranda - Caringbah		M	335
Cronulla - Miranda - Caringbah	0	F	161
Cronulla - Miranda - Caringbah	0	M	132
Cronulla - Miranda - Caringbah	Inf	F	357
Cronulla - Miranda - Caringbah	Inf	M	1143
Sutherland - Menai - Heathcote		F	953
Sutherland - Menai - Heathcote		F	944
Sutherland - Menai - Heathcote		F	937
Sutherland - Menai - Heathcote		F	1103
Sutherland - Menai - Heathcote		F	1510
Sutherland - Menai - Heathcote		F	1664
Sutherland - Menai - Heathcote		F	1670
Sutherland - Menai - Heathcote		F	1486
Sutherland - Menai - Heathcote		F	961
Sutherland - Menai - Heathcote		F	848
Sutherland - Menai - Heathcote		F	550
Sutherland - Menai - Heathcote		F	535
Sutherland - Menai - Heathcote		F	203
Sutherland - Menai - Heathcote		M	636
Sutherland - Menai - Heathcote		M	468
Sutherland - Menai - Heathcote		M	445
Sutherland - Menai - Heathcote		M	526
Sutherland - Menai - Heathcote		M	808
Sutherland - Menai - Heathcote		M	1095
Sutherland - Menai - Heathcote		M	1373
Sutherland - Menai - Heathcote		M	1676
Sutherland - Menai - Heathcote		M	1241
Sutherland - Menai - Heathcote		M	1253
Sutherland - Menai - Heathcote		M	937
Sutherland - Menai - Heathcote		M	1314
Sutherland - Menai - Heathcote		M	206
Sutherland - Menai - Heathcote	0	F	97
Sutherland - Menai - Heathcote	0	M	71
Sutherland - Menai - Heathcote	Inf	F	219
Sutherland - Menai - Heathcote	Inf	M	581
Migratory - Offshore - Shipping (NSW)		F	3
Migratory - Offshore - Shipping (NSW)		M	3
Migratory - Offshore - Shipping (NSW)		M	3
Migratory - Offshore - Shipping (NSW)		M	3
Migratory - Offshore - Shipping (NSW)		M	6
Migratory - Offshore - Shipping (NSW)		M	8
Migratory - Offshore - Shipping (NSW)		M	11
Migratory - Offshore - Shipping (NSW)		M	4
Migratory - Offshore - Shipping (NSW)		M	9
Migratory - Offshore - Shipping (NSW)		M	11
Migratory - Offshore - Shipping (NSW)	Inf	M	14
No usual address (NSW)		F	1959
No usual address (NSW)		F	3305
No usual address (NSW)		F	3575
No usual address (NSW)		F	3842
No usual address (NSW)		F	5009
No usual address (NSW)		F	4133
No usual address (NSW)		F	3546
No usual address (NSW)		F	2784
No usual address (NSW)		F	1573
No usual address (NSW)		F	1194
No usual address (NSW)		F	707
No usual address (NSW)		F	819
No usual address (NSW)		F	728
No usual address (NSW)		M	1883
No usual address (NSW)		M	3281
No usual address (NSW)		M	4935
No usual address (NSW)		M	6963
No usual address (NSW)		M	10467
No usual address (NSW)		M	12253
No usual address (NSW)		M	15532
No usual address (NSW)		M	17178
No usual address (NSW)		M	11506
No usual address (NSW)		M	8877
No usual address (NSW)		M	5029
No usual address (NSW)		M	5834
No usual address (NSW)		M	2185
No usual address (NSW)	0	F	472
No usual address (NSW)	0	M	849
No usual address (NSW)	Inf	F	479
No usual address (NSW)	Inf	M	2457
Ballarat		F	1276
Ballarat		F	1424
Ballarat		F	1546
Ballarat		F	1910
Ballarat		F	2912
Ballarat		F	3199
Ballarat		F	3250
Ballarat		F	2889
Ballarat		F	1815
Ballarat		F	1316
Ballarat		F	787
Ballarat		F	683
Ballarat		F	354
Ballarat		M	754
Ballarat		M	700
Ballarat		M	704
Ballarat		M	976
Ballarat		M	1527
Ballarat		M	2374
Ballarat		M	3169
Ballarat		M	3289
Ballarat		M	2256
Ballarat		M	1897
Ballarat		M	1308
Ballarat		M	1629
Ballarat		M	362
Ballarat	0	F	179
Ballarat	0	M	140
Ballarat	Inf	F	273
Ballarat	Inf	M	836
Creswick - Daylesford - Ballan		F	251
Creswick - Daylesford - Ballan		F	304
Creswick - Daylesford - Ballan		F	368
Creswick - Daylesford - Ballan		F	394
Creswick - Daylesford - Ballan		F	494
Creswick - Daylesford - Ballan		F	539
Creswick - Daylesford - Ballan		F	418
Creswick - Daylesford - Ballan		F	297
Creswick - Daylesford - Ballan		F	197
Creswick - Daylesford - Ballan		F	117
Creswick - Daylesford - Ballan		F	80
Creswick - Daylesford - Ballan		F	64
Creswick - Daylesford - Ballan		F	54
Creswick - Daylesford - Ballan		M	137
Creswick - Daylesford - Ballan		M	188
Creswick - Daylesford - Ballan		M	204
Creswick - Daylesford - Ballan		M	243
Creswick - Daylesford - Ballan		M	363
Creswick - Daylesford - Ballan		M	426
Creswick - Daylesford - Ballan		M	550
Creswick - Daylesford - Ballan		M	492
Creswick - Daylesford - Ballan		M	277
Creswick - Daylesford - Ballan		M	207
Creswick - Daylesford - Ballan		M	129
Creswick - Daylesford - Ballan		M	163
Creswick - Daylesford - Ballan		M	77
Creswick - Daylesford - Ballan	0	F	73
Creswick - Daylesford - Ballan	0	M	67
Creswick - Daylesford - Ballan	Inf	F	33
Creswick - Daylesford - Ballan	Inf	M	89
Maryborough - Pyrenees		F	175
Maryborough - Pyrenees		F	265
Maryborough - Pyrenees		F	271
Maryborough - Pyrenees		F	304
Maryborough - Pyrenees		F	504
Maryborough - Pyrenees		F	467
Maryborough - Pyrenees		F	401
Maryborough - Pyrenees		F	321
Maryborough - Pyrenees		F	174
Maryborough - Pyrenees		F	121
Maryborough - Pyrenees		F	59
Maryborough - Pyrenees		F	62
Maryborough - Pyrenees		F	63
Maryborough - Pyrenees		M	144
Maryborough - Pyrenees		M	177
Maryborough - Pyrenees		M	187
Maryborough - Pyrenees		M	211
Maryborough - Pyrenees		M	337
Maryborough - Pyrenees		M	502
Maryborough - Pyrenees		M	528
Maryborough - Pyrenees		M	520
Maryborough - Pyrenees		M	266
Maryborough - Pyrenees		M	219
Maryborough - Pyrenees		M	136
Maryborough - Pyrenees		M	139
Maryborough - Pyrenees		M	68
Maryborough - Pyrenees	0	F	46
Maryborough - Pyrenees	0	M	72
Maryborough - Pyrenees	Inf	F	21
Maryborough - Pyrenees	Inf	M	65
Bendigo		F	1155
Bendigo		F	1251
Bendigo		F	1343
Bendigo		F	1684
Bendigo		F	2692
Bendigo		F	3142
Bendigo		F	2963
Bendigo		F	2591
Bendigo		F	1725
Bendigo		F	1181
Bendigo		F	659
Bendigo		F	527
Bendigo		F	310
Bendigo		M	790
Bendigo		M	542
Bendigo		M	651
Bendigo		M	847
Bendigo		M	1395
Bendigo		M	2119
Bendigo		M	2774
Bendigo		M	2730
Bendigo		M	2082
Bendigo		M	1687
Bendigo		M	1136
Bendigo		M	1529
Bendigo		M	342
Bendigo	0	F	127
Bendigo	0	M	111
Bendigo	Inf	F	242
Bendigo	Inf	M	691
Heathcote - Castlemaine - Kyneton		F	390
Heathcote - Castlemaine - Kyneton		F	486
Heathcote - Castlemaine - Kyneton		F	591
Heathcote - Castlemaine - Kyneton		F	661
Heathcote - Castlemaine - Kyneton		F	1001
Heathcote - Castlemaine - Kyneton		F	1146
Heathcote - Castlemaine - Kyneton		F	971
Heathcote - Castlemaine - Kyneton		F	722
Heathcote - Castlemaine - Kyneton		F	490
Heathcote - Castlemaine - Kyneton		F	305
Heathcote - Castlemaine - Kyneton		F	174
Heathcote - Castlemaine - Kyneton		F	179
Heathcote - Castlemaine - Kyneton		F	154
Heathcote - Castlemaine - Kyneton		M	269
Heathcote - Castlemaine - Kyneton		M	275
Heathcote - Castlemaine - Kyneton		M	316
Heathcote - Castlemaine - Kyneton		M	389
Heathcote - Castlemaine - Kyneton		M	686
Heathcote - Castlemaine - Kyneton		M	1078
Heathcote - Castlemaine - Kyneton		M	1340
Heathcote - Castlemaine - Kyneton		M	1183
Heathcote - Castlemaine - Kyneton		M	730
Heathcote - Castlemaine - Kyneton		M	603
Heathcote - Castlemaine - Kyneton		M	319
Heathcote - Castlemaine - Kyneton		M	406
Heathcote - Castlemaine - Kyneton		M	147
Heathcote - Castlemaine - Kyneton	0	F	93
Heathcote - Castlemaine - Kyneton	0	M	72
Heathcote - Castlemaine - Kyneton	Inf	F	76
Heathcote - Castlemaine - Kyneton	Inf	M	217
Loddon - Elmore		F	83
Loddon - Elmore		F	110
Loddon - Elmore		F	119
Loddon - Elmore		F	124
Loddon - Elmore		F	218
Loddon - Elmore		F	198
Loddon - Elmore		F	164
Loddon - Elmore		F	149
Loddon - Elmore		F	62
Loddon - Elmore		F	49
Loddon - Elmore		F	42
Loddon - Elmore		F	30
Loddon - Elmore		F	30
Loddon - Elmore		M	69
Loddon - Elmore		M	87
Loddon - Elmore		M	109
Loddon - Elmore		M	121
Loddon - Elmore		M	219
Loddon - Elmore		M	272
Loddon - Elmore		M	347
Loddon - Elmore		M	327
Loddon - Elmore		M	196
Loddon - Elmore		M	195
Loddon - Elmore		M	120
Loddon - Elmore		M	227
Loddon - Elmore		M	59
Loddon - Elmore	0	F	41
Loddon - Elmore	0	M	66
Loddon - Elmore	Inf	F	12
Loddon - Elmore	Inf	M	56
Barwon - West		F	99
Barwon - West		F	174
Barwon - West		F	162
Barwon - West		F	184
Barwon - West		F	275
Barwon - West		F	231
Barwon - West		F	211
Barwon - West		F	163
Barwon - West		F	100
Barwon - West		F	73
Barwon - West		F	38
Barwon - West		F	29
Barwon - West		F	34
Barwon - West		M	68
Barwon - West		M	84
Barwon - West		M	93
Barwon - West		M	122
Barwon - West		M	196
Barwon - West		M	243
Barwon - West		M	256
Barwon - West		M	294
Barwon - West		M	183
Barwon - West		M	160
Barwon - West		M	80
Barwon - West		M	105
Barwon - West		M	35
Barwon - West	0	F	26
Barwon - West	0	M	30
Barwon - West	Inf	F	28
Barwon - West	Inf	M	83
Geelong		F	2393
Geelong		F	2629
Geelong		F	2907
Geelong		F	3459
Geelong		F	5336
Geelong		F	5831
Geelong		F	5931
Geelong		F	5475
Geelong		F	3656
Geelong		F	2688
Geelong		F	1580
Geelong		F	1493
Geelong		F	713
Geelong		M	1506
Geelong		M	1264
Geelong		M	1389
Geelong		M	1631
Geelong		M	2593
Geelong		M	3859
Geelong		M	5435
Geelong		M	6122
Geelong		M	4349
Geelong		M	3857
Geelong		M	2748
Geelong		M	3828
Geelong		M	744
Geelong	0	F	300
Geelong	0	M	236
Geelong	Inf	F	610
Geelong	Inf	M	1921
Surf Coast - Bellarine Peninsula		F	723
Surf Coast - Bellarine Peninsula		F	784
Surf Coast - Bellarine Peninsula		F	825
Surf Coast - Bellarine Peninsula		F	868
Surf Coast - Bellarine Peninsula		F	1222
Surf Coast - Bellarine Peninsula		F	1170
Surf Coast - Bellarine Peninsula		F	977
Surf Coast - Bellarine Peninsula		F	837
Surf Coast - Bellarine Peninsula		F	522
Surf Coast - Bellarine Peninsula		F	378
Surf Coast - Bellarine Peninsula		F	235
Surf Coast - Bellarine Peninsula		F	177
Surf Coast - Bellarine Peninsula		F	142
Surf Coast - Bellarine Peninsula		M	440
Surf Coast - Bellarine Peninsula		M	361
Surf Coast - Bellarine Peninsula		M	357
Surf Coast - Bellarine Peninsula		M	438
Surf Coast - Bellarine Peninsula		M	648
Surf Coast - Bellarine Peninsula		M	813
Surf Coast - Bellarine Peninsula		M	1028
Surf Coast - Bellarine Peninsula		M	1067
Surf Coast - Bellarine Peninsula		M	749
Surf Coast - Bellarine Peninsula		M	643
Surf Coast - Bellarine Peninsula		M	435
Surf Coast - Bellarine Peninsula		M	500
Surf Coast - Bellarine Peninsula		M	151
Surf Coast - Bellarine Peninsula	0	F	133
Surf Coast - Bellarine Peninsula	0	M	89
Surf Coast - Bellarine Peninsula	Inf	F	116
Surf Coast - Bellarine Peninsula	Inf	M	316
Upper Goulburn Valley		F	543
Upper Goulburn Valley		F	674
Upper Goulburn Valley		F	740
Upper Goulburn Valley		F	890
Upper Goulburn Valley		F	1337
Upper Goulburn Valley		F	1334
Upper Goulburn Valley		F	1179
Upper Goulburn Valley		F	1024
Upper Goulburn Valley		F	616
Upper Goulburn Valley		F	403
Upper Goulburn Valley		F	256
Upper Goulburn Valley		F	203
Upper Goulburn Valley		F	199
Upper Goulburn Valley		M	361
Upper Goulburn Valley		M	303
Upper Goulburn Valley		M	390
Upper Goulburn Valley		M	472
Upper Goulburn Valley		M	837
Upper Goulburn Valley		M	1179
Upper Goulburn Valley		M	1438
Upper Goulburn Valley		M	1453
Upper Goulburn Valley		M	1026
Upper Goulburn Valley		M	756
Upper Goulburn Valley		M	544
Upper Goulburn Valley		M	587
Upper Goulburn Valley		M	233
Upper Goulburn Valley	0	F	136
Upper Goulburn Valley	0	M	141
Upper Goulburn Valley	Inf	F	85
Upper Goulburn Valley	Inf	M	259
Wangaratta - Benalla		F	518
Wangaratta - Benalla		F	545
Wangaratta - Benalla		F	646
Wangaratta - Benalla		F	849
Wangaratta - Benalla		F	1187
Wangaratta - Benalla		F	1370
Wangaratta - Benalla		F	1287
Wangaratta - Benalla		F	1103
Wangaratta - Benalla		F	727
Wangaratta - Benalla		F	509
Wangaratta - Benalla		F	295
Wangaratta - Benalla		F	210
Wangaratta - Benalla		F	156
Wangaratta - Benalla		M	315
Wangaratta - Benalla		M	291
Wangaratta - Benalla		M	347
Wangaratta - Benalla		M	456
Wangaratta - Benalla		M	770
Wangaratta - Benalla		M	1166
Wangaratta - Benalla		M	1503
Wangaratta - Benalla		M	1369
Wangaratta - Benalla		M	897
Wangaratta - Benalla		M	742
Wangaratta - Benalla		M	448
Wangaratta - Benalla		M	546
Wangaratta - Benalla		M	175
Wangaratta - Benalla	0	F	102
Wangaratta - Benalla	0	M	105
Wangaratta - Benalla	Inf	F	127
Wangaratta - Benalla	Inf	M	251
Wodonga - Alpine		F	705
Wodonga - Alpine		F	762
Wodonga - Alpine		F	907
Wodonga - Alpine		F	1136
Wodonga - Alpine		F	1829
Wodonga - Alpine		F	1977
Wodonga - Alpine		F	1903
Wodonga - Alpine		F	1622
Wodonga - Alpine		F	1022
Wodonga - Alpine		F	715
Wodonga - Alpine		F	369
Wodonga - Alpine		F	321
Wodonga - Alpine		F	260
Wodonga - Alpine		M	419
Wodonga - Alpine		M	404
Wodonga - Alpine		M	532
Wodonga - Alpine		M	674
Wodonga - Alpine		M	1162
Wodonga - Alpine		M	1727
Wodonga - Alpine		M	2538
Wodonga - Alpine		M	2643
Wodonga - Alpine		M	1863
Wodonga - Alpine		M	1407
Wodonga - Alpine		M	970
Wodonga - Alpine		M	968
Wodonga - Alpine		M	293
Wodonga - Alpine	0	F	137
Wodonga - Alpine	0	M	114
Wodonga - Alpine	Inf	F	149
Wodonga - Alpine	Inf	M	370
Baw Baw		F	545
Baw Baw		F	617
Baw Baw		F	637
Baw Baw		F	754
Baw Baw		F	1182
Baw Baw		F	1140
Baw Baw		F	1018
Baw Baw		F	766
Baw Baw		F	496
Baw Baw		F	350
Baw Baw		F	230
Baw Baw		F	171
Baw Baw		F	184
Baw Baw		M	293
Baw Baw		M	274
Baw Baw		M	295
Baw Baw		M	468
Baw Baw		M	572
Baw Baw		M	912
Baw Baw		M	1112
Baw Baw		M	1042
Baw Baw		M	708
Baw Baw		M	545
Baw Baw		M	384
Baw Baw		M	430
Baw Baw		M	189
Baw Baw	0	F	120
Baw Baw	0	M	102
Baw Baw	Inf	F	91
Baw Baw	Inf	M	236
Gippsland - East		F	412
Gippsland - East		F	502
Gippsland - East		F	636
Gippsland - East		F	808
Gippsland - East		F	1197
Gippsland - East		F	1182
Gippsland - East		F	987
Gippsland - East		F	858
Gippsland - East		F	492
Gippsland - East		F	337
Gippsland - East		F	180
Gippsland - East		F	147
Gippsland - East		F	170
Gippsland - East		M	285
Gippsland - East		M	238
Gippsland - East		M	351
Gippsland - East		M	440
Gippsland - East		M	745
Gippsland - East		M	994
Gippsland - East		M	1212
Gippsland - East		M	1145
Gippsland - East		M	645
Gippsland - East		M	548
Gippsland - East		M	295
Gippsland - East		M	355
Gippsland - East		M	158
Gippsland - East	0	F	94
Gippsland - East	0	M	87
Gippsland - East	Inf	F	70
Gippsland - East	Inf	M	171
Gippsland - South West		F	642
Gippsland - South West		F	785
Gippsland - South West		F	958
Gippsland - South West		F	1097
Gippsland - South West		F	1572
Gippsland - South West		F	1440
Gippsland - South West		F	1228
Gippsland - South West		F	1005
Gippsland - South West		F	577
Gippsland - South West		F	440
Gippsland - South West		F	232
Gippsland - South West		F	205
Gippsland - South West		F	216
Gippsland - South West		M	386
Gippsland - South West		M	366
Gippsland - South West		M	502
Gippsland - South West		M	601
Gippsland - South West		M	924
Gippsland - South West		M	1206
Gippsland - South West		M	1430
Gippsland - South West		M	1424
Gippsland - South West		M	936
Gippsland - South West		M	729
Gippsland - South West		M	521
Gippsland - South West		M	621
Gippsland - South West		M	250
Gippsland - South West	0	F	140
Gippsland - South West	0	M	162
