SA3_NAME16	CountryOfBirth	Sex	workers
Merrylands - Guildford	MLT	F	46
Merrylands - Guildford	MLT	M	109
Merrylands - Guildford	NLD	F	24
Merrylands - Guildford	NLD	M	37
Merrylands - Guildford	NZL	F	483
Merrylands - Guildford	NZL	M	818
Merrylands - Guildford	PAK	F	106
Merrylands - Guildford	PAK	M	368
Merrylands - Guildford	PHL	F	699
Merrylands - Guildford	PHL	M	828
Merrylands - Guildford	POL	F	54
Merrylands - Guildford	POL	M	92
Merrylands - Guildford	SGP	F	25
Merrylands - Guildford	SGP	M	47
Merrylands - Guildford	ZAF	F	68
Merrylands - Guildford	ZAF	M	145
Merrylands - Guildford	KOR	F	109
Merrylands - Guildford	KOR	M	252
Merrylands - Guildford	LKA	F	143
Merrylands - Guildford	LKA	M	360
Merrylands - Guildford	THA	F	131
Merrylands - Guildford	THA	M	115
Merrylands - Guildford	TUR	F	116
Merrylands - Guildford	TUR	M	215
Merrylands - Guildford	GBR	F	355
Merrylands - Guildford	GBR	M	728
Merrylands - Guildford	USA	F	24
Merrylands - Guildford	USA	M	50
Merrylands - Guildford	VNM	F	1129
Merrylands - Guildford	VNM	M	1671
Merrylands - Guildford	ZWE	F	23
Merrylands - Guildford	ZWE	M	37
Parramatta		F	4225
Parramatta		M	4173
Parramatta	AUS	F	26886
Parramatta	AUS	M	22193
Parramatta	CAN	F	102
Parramatta	CAN	M	74
Parramatta	CHN	F	2189
Parramatta	CHN	M	1774
Parramatta	HRV	F	134
Parramatta	HRV	M	118
Parramatta	EGY	F	130
Parramatta	EGY	M	199
Parramatta	FJI	F	980
Parramatta	FJI	M	594
Parramatta	MKD	F	75
Parramatta	MKD	M	79
Parramatta	DEU	F	128
Parramatta	DEU	M	134
Parramatta	GRC	F	76
Parramatta	GRC	M	100
Parramatta	HKG	F	551
Parramatta	HKG	M	514
Parramatta	IND	F	3920
Parramatta	IND	M	3714
Parramatta	IDN	F	279
Parramatta	IDN	M	232
Parramatta	IRN	F	312
Parramatta	IRN	M	356
Parramatta	IRQ	F	224
Parramatta	IRQ	M	300
Parramatta	IRL	F	182
Parramatta	IRL	M	171
Parramatta	ITA	F	146
Parramatta	ITA	M	191
Parramatta	JPN	F	50
Parramatta	JPN	M	25
Parramatta	LBN	F	534
Parramatta	LBN	M	709
Parramatta	MYS	F	450
Parramatta	MYS	M	294
Parramatta	MLT	F	83
Parramatta	MLT	M	108
Parramatta	NLD	F	43
Parramatta	NLD	M	56
Parramatta	NZL	F	1107
Parramatta	NZL	M	971
Parramatta	PAK	F	205
Parramatta	PAK	M	415
Parramatta	PHL	F	2452
Parramatta	PHL	M	1335
Parramatta	POL	F	152
Parramatta	POL	M	112
Parramatta	SGP	F	141
Parramatta	SGP	M	108
Parramatta	ZAF	F	418
Parramatta	ZAF	M	302
Parramatta	KOR	F	446
Parramatta	KOR	M	519
Parramatta	LKA	F	885
Parramatta	LKA	M	979
Parramatta	THA	F	252
Parramatta	THA	M	103
Parramatta	TUR	F	152
Parramatta	TUR	M	128
Parramatta	GBR	F	1389
Parramatta	GBR	M	1440
Parramatta	USA	F	150
Parramatta	USA	M	132
Parramatta	VNM	F	835
Parramatta	VNM	M	705
Parramatta	ZWE	F	97
Parramatta	ZWE	M	85
Pennant Hills - Epping		F	360
Pennant Hills - Epping		M	397
Pennant Hills - Epping	AUS	F	3410
Pennant Hills - Epping	AUS	M	2585
Pennant Hills - Epping	CAN	F	17
Pennant Hills - Epping	CAN	M	12
Pennant Hills - Epping	CHN	F	376
Pennant Hills - Epping	CHN	M	343
Pennant Hills - Epping	HRV	F	4
Pennant Hills - Epping	HRV	M	7
Pennant Hills - Epping	EGY	F	8
Pennant Hills - Epping	EGY	M	17
Pennant Hills - Epping	FJI	F	39
Pennant Hills - Epping	FJI	M	27
Pennant Hills - Epping	DEU	F	20
Pennant Hills - Epping	DEU	M	13
Pennant Hills - Epping	GRC	F	4
Pennant Hills - Epping	GRC	M	8
Pennant Hills - Epping	HKG	F	121
Pennant Hills - Epping	HKG	M	109
Pennant Hills - Epping	IND	F	215
Pennant Hills - Epping	IND	M	258
Pennant Hills - Epping	IDN	F	32
Pennant Hills - Epping	IDN	M	18
Pennant Hills - Epping	IRN	F	56
Pennant Hills - Epping	IRN	M	39
Pennant Hills - Epping	IRQ	F	13
Pennant Hills - Epping	IRQ	M	15
Pennant Hills - Epping	IRL	F	10
Pennant Hills - Epping	IRL	M	26
Pennant Hills - Epping	ITA	F	13
Pennant Hills - Epping	ITA	M	30
Pennant Hills - Epping	JPN	F	21
Pennant Hills - Epping	JPN	M	3
Pennant Hills - Epping	LBN	F	28
Pennant Hills - Epping	LBN	M	45
Pennant Hills - Epping	MYS	F	68
Pennant Hills - Epping	MYS	M	44
Pennant Hills - Epping	MLT	F	6
Pennant Hills - Epping	MLT	M	3
Pennant Hills - Epping	NLD	F	5
Pennant Hills - Epping	NLD	M	10
Pennant Hills - Epping	NZL	F	109
Pennant Hills - Epping	NZL	M	82
Pennant Hills - Epping	PAK	F	21
Pennant Hills - Epping	PAK	M	26
Pennant Hills - Epping	PHL	F	98
Pennant Hills - Epping	PHL	M	72
Pennant Hills - Epping	POL	F	13
Pennant Hills - Epping	POL	M	14
Pennant Hills - Epping	SGP	F	25
Pennant Hills - Epping	SGP	M	11
Pennant Hills - Epping	ZAF	F	72
Pennant Hills - Epping	ZAF	M	40
Pennant Hills - Epping	KOR	F	196
Pennant Hills - Epping	KOR	M	192
Pennant Hills - Epping	LKA	F	63
Pennant Hills - Epping	LKA	M	79
Pennant Hills - Epping	THA	F	37
Pennant Hills - Epping	THA	M	24
Pennant Hills - Epping	TUR	F	3
Pennant Hills - Epping	TUR	M	9
Pennant Hills - Epping	GBR	F	212
Pennant Hills - Epping	GBR	M	186
Pennant Hills - Epping	USA	F	33
Pennant Hills - Epping	USA	M	17
Pennant Hills - Epping	VNM	F	49
Pennant Hills - Epping	VNM	M	35
Pennant Hills - Epping	ZWE	F	7
Pennant Hills - Epping	ZWE	M	11
Ryde - Hunters Hill		F	3573
Ryde - Hunters Hill		M	4522
Ryde - Hunters Hill	AUS	F	21004
Ryde - Hunters Hill	AUS	M	22524
Ryde - Hunters Hill	CAN	F	150
Ryde - Hunters Hill	CAN	M	163
Ryde - Hunters Hill	CHN	F	3171
Ryde - Hunters Hill	CHN	M	2738
Ryde - Hunters Hill	HRV	F	59
Ryde - Hunters Hill	HRV	M	76
Ryde - Hunters Hill	EGY	F	96
Ryde - Hunters Hill	EGY	M	158
Ryde - Hunters Hill	FJI	F	386
Ryde - Hunters Hill	FJI	M	385
Ryde - Hunters Hill	MKD	F	38
Ryde - Hunters Hill	MKD	M	66
Ryde - Hunters Hill	DEU	F	169
Ryde - Hunters Hill	DEU	M	228
Ryde - Hunters Hill	GRC	F	50
Ryde - Hunters Hill	GRC	M	89
Ryde - Hunters Hill	HKG	F	820
Ryde - Hunters Hill	HKG	M	842
Ryde - Hunters Hill	IND	F	1959
Ryde - Hunters Hill	IND	M	3306
Ryde - Hunters Hill	IDN	F	444
Ryde - Hunters Hill	IDN	M	416
Ryde - Hunters Hill	IRN	F	398
Ryde - Hunters Hill	IRN	M	466
Ryde - Hunters Hill	IRQ	F	75
Ryde - Hunters Hill	IRQ	M	122
Ryde - Hunters Hill	IRL	F	221
Ryde - Hunters Hill	IRL	M	335
Ryde - Hunters Hill	ITA	F	204
Ryde - Hunters Hill	ITA	M	312
Ryde - Hunters Hill	JPN	F	181
Ryde - Hunters Hill	JPN	M	150
Ryde - Hunters Hill	LBN	F	217
Ryde - Hunters Hill	LBN	M	363
Ryde - Hunters Hill	MYS	F	565
Ryde - Hunters Hill	MYS	M	541
Ryde - Hunters Hill	MLT	F	28
Ryde - Hunters Hill	MLT	M	38
Ryde - Hunters Hill	NLD	F	89
Ryde - Hunters Hill	NLD	M	111
Ryde - Hunters Hill	NZL	F	918
Ryde - Hunters Hill	NZL	M	1073
Ryde - Hunters Hill	PAK	F	109
Ryde - Hunters Hill	PAK	M	440
Ryde - Hunters Hill	PHL	F	1342
Ryde - Hunters Hill	PHL	M	1160
Ryde - Hunters Hill	POL	F	150
Ryde - Hunters Hill	POL	M	136
Ryde - Hunters Hill	SGP	F	213
Ryde - Hunters Hill	SGP	M	188
Ryde - Hunters Hill	ZAF	F	569
Ryde - Hunters Hill	ZAF	M	650
Ryde - Hunters Hill	KOR	F	1157
Ryde - Hunters Hill	KOR	M	1113
Ryde - Hunters Hill	LKA	F	474
Ryde - Hunters Hill	LKA	M	657
Ryde - Hunters Hill	THA	F	311
Ryde - Hunters Hill	THA	M	159
Ryde - Hunters Hill	TUR	F	85
Ryde - Hunters Hill	TUR	M	115
Ryde - Hunters Hill	GBR	F	1689
Ryde - Hunters Hill	GBR	M	2600
Ryde - Hunters Hill	USA	F	316
Ryde - Hunters Hill	USA	M	353
Ryde - Hunters Hill	VNM	F	512
Ryde - Hunters Hill	VNM	M	572
Ryde - Hunters Hill	ZWE	F	85
Ryde - Hunters Hill	ZWE	M	80
Bringelly - Green Valley		F	768
Bringelly - Green Valley		M	810
Bringelly - Green Valley	AUS	F	5106
Bringelly - Green Valley	AUS	M	4695
Bringelly - Green Valley	CAN	F	14
Bringelly - Green Valley	CAN	M	4
Bringelly - Green Valley	CHN	F	227
Bringelly - Green Valley	CHN	M	255
Bringelly - Green Valley	HRV	F	49
Bringelly - Green Valley	HRV	M	43
Bringelly - Green Valley	EGY	F	33
Bringelly - Green Valley	EGY	M	38
Bringelly - Green Valley	FJI	F	235
Bringelly - Green Valley	FJI	M	197
Bringelly - Green Valley	MKD	F	29
Bringelly - Green Valley	MKD	M	29
Bringelly - Green Valley	DEU	F	26
Bringelly - Green Valley	DEU	M	26
Bringelly - Green Valley	GRC	F	3
Bringelly - Green Valley	GRC	M	18
Bringelly - Green Valley	HKG	F	7
Bringelly - Green Valley	HKG	M	20
Bringelly - Green Valley	IND	F	119
Bringelly - Green Valley	IND	M	171
Bringelly - Green Valley	IDN	F	17
Bringelly - Green Valley	IDN	M	11
Bringelly - Green Valley	IRN	F	19
Bringelly - Green Valley	IRN	M	49
Bringelly - Green Valley	IRQ	F	203
Bringelly - Green Valley	IRQ	M	284
Bringelly - Green Valley	IRL	F	19
Bringelly - Green Valley	IRL	M	26
Bringelly - Green Valley	ITA	F	80
Bringelly - Green Valley	ITA	M	103
Bringelly - Green Valley	JPN	F	9
Bringelly - Green Valley	JPN	M	3
Bringelly - Green Valley	LBN	F	104
Bringelly - Green Valley	LBN	M	182
Bringelly - Green Valley	MYS	F	16
Bringelly - Green Valley	MYS	M	27
Bringelly - Green Valley	MLT	F	48
Bringelly - Green Valley	MLT	M	66
Bringelly - Green Valley	NLD	F	3
Bringelly - Green Valley	NLD	M	11
Bringelly - Green Valley	NZL	F	144
Bringelly - Green Valley	NZL	M	130
Bringelly - Green Valley	PAK	F	29
Bringelly - Green Valley	PAK	M	65
Bringelly - Green Valley	PHL	F	125
Bringelly - Green Valley	PHL	M	95
Bringelly - Green Valley	POL	F	13
Bringelly - Green Valley	POL	M	16
Bringelly - Green Valley	SGP	F	3
Bringelly - Green Valley	SGP	M	11
Bringelly - Green Valley	ZAF	F	29
Bringelly - Green Valley	ZAF	M	36
Bringelly - Green Valley	KOR	F	10
Bringelly - Green Valley	KOR	M	14
Bringelly - Green Valley	LKA	F	22
Bringelly - Green Valley	LKA	M	20
Bringelly - Green Valley	THA	F	37
Bringelly - Green Valley	THA	M	31
Bringelly - Green Valley	TUR	F	13
Bringelly - Green Valley	TUR	M	16
Bringelly - Green Valley	GBR	F	174
Bringelly - Green Valley	GBR	M	175
Bringelly - Green Valley	USA	F	24
Bringelly - Green Valley	USA	M	25
Bringelly - Green Valley	VNM	F	246
Bringelly - Green Valley	VNM	M	264
Bringelly - Green Valley	ZWE	F	11
Bringelly - Green Valley	ZWE	M	10
Fairfield		F	3044
Fairfield		M	3816
Fairfield	AUS	F	11225
Fairfield	AUS	M	14100
Fairfield	CAN	F	29
Fairfield	CAN	M	32
Fairfield	CHN	F	773
Fairfield	CHN	M	958
Fairfield	HRV	F	190
Fairfield	HRV	M	186
Fairfield	EGY	F	72
Fairfield	EGY	M	113
Fairfield	FJI	F	375
Fairfield	FJI	M	379
Fairfield	MKD	F	87
Fairfield	MKD	M	113
Fairfield	DEU	F	54
Fairfield	DEU	M	76
Fairfield	GRC	F	36
Fairfield	GRC	M	72
Fairfield	HKG	F	122
Fairfield	HKG	M	177
Fairfield	IND	F	401
Fairfield	IND	M	847
Fairfield	IDN	F	85
Fairfield	IDN	M	79
Fairfield	IRN	F	112
Fairfield	IRN	M	160
Fairfield	IRQ	F	1062
Fairfield	IRQ	M	1384
Fairfield	IRL	F	42
Fairfield	IRL	M	74
Fairfield	ITA	F	190
Fairfield	ITA	M	343
Fairfield	JPN	F	12
Fairfield	JPN	M	11
Fairfield	LBN	F	232
Fairfield	LBN	M	452
Fairfield	MYS	F	110
Fairfield	MYS	M	147
Fairfield	MLT	F	63
Fairfield	MLT	M	123
Fairfield	NLD	F	10
Fairfield	NLD	M	31
Fairfield	NZL	F	421
Fairfield	NZL	M	647
Fairfield	PAK	F	31
Fairfield	PAK	M	178
Fairfield	PHL	F	533
Fairfield	PHL	M	535
Fairfield	POL	F	58
Fairfield	POL	M	55
Fairfield	SGP	F	22
Fairfield	SGP	M	40
Fairfield	ZAF	F	64
Fairfield	ZAF	M	119
Fairfield	KOR	F	65
Fairfield	KOR	M	96
Fairfield	LKA	F	73
Fairfield	LKA	M	148
Fairfield	THA	F	198
Fairfield	THA	M	138
Fairfield	TUR	F	61
Fairfield	TUR	M	119
Fairfield	GBR	F	307
Fairfield	GBR	M	638
Fairfield	USA	F	36
Fairfield	USA	M	63
Fairfield	VNM	F	2922
Fairfield	VNM	M	2968
Fairfield	ZWE	F	27
Fairfield	ZWE	M	29
Liverpool		F	2978
Liverpool		M	3251
Liverpool	AUS	F	14529
Liverpool	AUS	M	16694
Liverpool	CAN	F	18
Liverpool	CAN	M	41
Liverpool	CHN	F	607
Liverpool	CHN	M	726
Liverpool	HRV	F	164
Liverpool	HRV	M	118
Liverpool	EGY	F	143
Liverpool	EGY	M	189
Liverpool	FJI	F	759
Liverpool	FJI	M	742
Liverpool	MKD	F	129
Liverpool	MKD	M	145
Liverpool	DEU	F	67
Liverpool	DEU	M	74
Liverpool	GRC	F	59
Liverpool	GRC	M	82
Liverpool	HKG	F	126
Liverpool	HKG	M	155
Liverpool	IND	F	962
Liverpool	IND	M	1136
Liverpool	IDN	F	130
Liverpool	IDN	M	139
Liverpool	IRN	F	67
Liverpool	IRN	M	126
Liverpool	IRQ	F	430
Liverpool	IRQ	M	623
Liverpool	IRL	F	48
Liverpool	IRL	M	84
Liverpool	ITA	F	165
Liverpool	ITA	M	236
Liverpool	JPN	F	14
Liverpool	JPN	M	21
Liverpool	LBN	F	231
Liverpool	LBN	M	583
Liverpool	MYS	F	128
Liverpool	MYS	M	145
Liverpool	MLT	F	36
Liverpool	MLT	M	51
Liverpool	NLD	F	20
Liverpool	NLD	M	33
Liverpool	NZL	F	630
Liverpool	NZL	M	752
Liverpool	PAK	F	90
Liverpool	PAK	M	273
Liverpool	PHL	F	876
Liverpool	PHL	M	603
Liverpool	POL	F	111
Liverpool	POL	M	88
Liverpool	SGP	F	28
Liverpool	SGP	M	27
Liverpool	ZAF	F	148
Liverpool	ZAF	M	165
Liverpool	KOR	F	99
Liverpool	KOR	M	91
Liverpool	LKA	F	112
Liverpool	LKA	M	172
Liverpool	THA	F	140
Liverpool	THA	M	90
Liverpool	TUR	F	99
Liverpool	TUR	M	134
Liverpool	GBR	F	567
Liverpool	GBR	M	743
Liverpool	USA	F	47
Liverpool	USA	M	64
Liverpool	VNM	F	1114
Liverpool	VNM	M	1260
Liverpool	ZWE	F	80
Liverpool	ZWE	M	53
Cronulla - Miranda - Caringbah		F	1336
Cronulla - Miranda - Caringbah		M	1414
Cronulla - Miranda - Caringbah	AUS	F	15761
Cronulla - Miranda - Caringbah	AUS	M	13335
Cronulla - Miranda - Caringbah	CAN	F	63
Cronulla - Miranda - Caringbah	CAN	M	46
Cronulla - Miranda - Caringbah	CHN	F	522
Cronulla - Miranda - Caringbah	CHN	M	532
Cronulla - Miranda - Caringbah	HRV	F	38
Cronulla - Miranda - Caringbah	HRV	M	31
Cronulla - Miranda - Caringbah	EGY	F	82
Cronulla - Miranda - Caringbah	EGY	M	109
Cronulla - Miranda - Caringbah	FJI	F	66
Cronulla - Miranda - Caringbah	FJI	M	69
Cronulla - Miranda - Caringbah	MKD	F	78
Cronulla - Miranda - Caringbah	MKD	M	89
Cronulla - Miranda - Caringbah	DEU	F	74
Cronulla - Miranda - Caringbah	DEU	M	55
Cronulla - Miranda - Caringbah	GRC	F	52
Cronulla - Miranda - Caringbah	GRC	M	99
Cronulla - Miranda - Caringbah	HKG	F	92
Cronulla - Miranda - Caringbah	HKG	M	86
Cronulla - Miranda - Caringbah	IND	F	184
Cronulla - Miranda - Caringbah	IND	M	344
Cronulla - Miranda - Caringbah	IDN	F	129
Cronulla - Miranda - Caringbah	IDN	M	115
Cronulla - Miranda - Caringbah	IRN	F	26
Cronulla - Miranda - Caringbah	IRN	M	29
Cronulla - Miranda - Caringbah	IRQ	F	12
Cronulla - Miranda - Caringbah	IRQ	M	34
Cronulla - Miranda - Caringbah	IRL	F	82
Cronulla - Miranda - Caringbah	IRL	M	110
Cronulla - Miranda - Caringbah	ITA	F	66
Cronulla - Miranda - Caringbah	ITA	M	122
Cronulla - Miranda - Caringbah	JPN	F	33
Cronulla - Miranda - Caringbah	JPN	M	28
Cronulla - Miranda - Caringbah	LBN	F	60
Cronulla - Miranda - Caringbah	LBN	M	117
Cronulla - Miranda - Caringbah	MYS	F	83
Cronulla - Miranda - Caringbah	MYS	M	63
Cronulla - Miranda - Caringbah	MLT	F	13
Cronulla - Miranda - Caringbah	MLT	M	22
Cronulla - Miranda - Caringbah	NLD	F	29
Cronulla - Miranda - Caringbah	NLD	M	33
Cronulla - Miranda - Caringbah	NZL	F	443
Cronulla - Miranda - Caringbah	NZL	M	434
Cronulla - Miranda - Caringbah	PAK	F	12
Cronulla - Miranda - Caringbah	PAK	M	63
Cronulla - Miranda - Caringbah	PHL	F	320
Cronulla - Miranda - Caringbah	PHL	M	204
Cronulla - Miranda - Caringbah	POL	F	46
Cronulla - Miranda - Caringbah	POL	M	34
Cronulla - Miranda - Caringbah	SGP	F	37
Cronulla - Miranda - Caringbah	SGP	M	23
Cronulla - Miranda - Caringbah	ZAF	F	149
Cronulla - Miranda - Caringbah	ZAF	M	125
Cronulla - Miranda - Caringbah	KOR	F	55
Cronulla - Miranda - Caringbah	KOR	M	66
Cronulla - Miranda - Caringbah	LKA	F	17
Cronulla - Miranda - Caringbah	LKA	M	43
Cronulla - Miranda - Caringbah	THA	F	165
Cronulla - Miranda - Caringbah	THA	M	72
Cronulla - Miranda - Caringbah	TUR	F	22
Cronulla - Miranda - Caringbah	TUR	M	34
Cronulla - Miranda - Caringbah	GBR	F	815
Cronulla - Miranda - Caringbah	GBR	M	713
Cronulla - Miranda - Caringbah	USA	F	90
Cronulla - Miranda - Caringbah	USA	M	59
Cronulla - Miranda - Caringbah	VNM	F	143
Cronulla - Miranda - Caringbah	VNM	M	118
Cronulla - Miranda - Caringbah	ZWE	F	18
Cronulla - Miranda - Caringbah	ZWE	M	23
Sutherland - Menai - Heathcote		F	780
Sutherland - Menai - Heathcote		M	737
Sutherland - Menai - Heathcote	AUS	F	10467
Sutherland - Menai - Heathcote	AUS	M	9456
Sutherland - Menai - Heathcote	CAN	F	44
Sutherland - Menai - Heathcote	CAN	M	17
Sutherland - Menai - Heathcote	CHN	F	245
Sutherland - Menai - Heathcote	CHN	M	277
Sutherland - Menai - Heathcote	HRV	F	15
Sutherland - Menai - Heathcote	HRV	M	19
Sutherland - Menai - Heathcote	EGY	F	54
Sutherland - Menai - Heathcote	EGY	M	52
Sutherland - Menai - Heathcote	FJI	F	57
Sutherland - Menai - Heathcote	FJI	M	30
Sutherland - Menai - Heathcote	MKD	F	47
Sutherland - Menai - Heathcote	MKD	M	56
Sutherland - Menai - Heathcote	DEU	F	65
Sutherland - Menai - Heathcote	DEU	M	44
Sutherland - Menai - Heathcote	GRC	F	31
Sutherland - Menai - Heathcote	GRC	M	36
Sutherland - Menai - Heathcote	HKG	F	52
Sutherland - Menai - Heathcote	HKG	M	67
Sutherland - Menai - Heathcote	IND	F	121
Sutherland - Menai - Heathcote	IND	M	196
Sutherland - Menai - Heathcote	IDN	F	43
Sutherland - Menai - Heathcote	IDN	M	36
Sutherland - Menai - Heathcote	IRN	F	11
Sutherland - Menai - Heathcote	IRN	M	27
Sutherland - Menai - Heathcote	IRQ	F	7
Sutherland - Menai - Heathcote	IRQ	M	28
Sutherland - Menai - Heathcote	IRL	F	49
Sutherland - Menai - Heathcote	IRL	M	65
Sutherland - Menai - Heathcote	ITA	F	42
Sutherland - Menai - Heathcote	ITA	M	52
Sutherland - Menai - Heathcote	JPN	F	33
Sutherland - Menai - Heathcote	LBN	F	48
Sutherland - Menai - Heathcote	LBN	M	79
Sutherland - Menai - Heathcote	MYS	F	57
Sutherland - Menai - Heathcote	MYS	M	42
Sutherland - Menai - Heathcote	MLT	F	11
Sutherland - Menai - Heathcote	MLT	M	12
Sutherland - Menai - Heathcote	NLD	F	25
Sutherland - Menai - Heathcote	NLD	M	27
Sutherland - Menai - Heathcote	NZL	F	224
Sutherland - Menai - Heathcote	NZL	M	224
Sutherland - Menai - Heathcote	PAK	F	8
Sutherland - Menai - Heathcote	PAK	M	35
Sutherland - Menai - Heathcote	PHL	F	145
Sutherland - Menai - Heathcote	PHL	M	86
Sutherland - Menai - Heathcote	POL	F	34
Sutherland - Menai - Heathcote	POL	M	14
Sutherland - Menai - Heathcote	SGP	F	26
Sutherland - Menai - Heathcote	SGP	M	17
Sutherland - Menai - Heathcote	ZAF	F	81
Sutherland - Menai - Heathcote	ZAF	M	83
Sutherland - Menai - Heathcote	KOR	F	31
Sutherland - Menai - Heathcote	KOR	M	31
Sutherland - Menai - Heathcote	LKA	F	15
Sutherland - Menai - Heathcote	LKA	M	22
Sutherland - Menai - Heathcote	THA	F	88
Sutherland - Menai - Heathcote	THA	M	42
Sutherland - Menai - Heathcote	TUR	F	7
Sutherland - Menai - Heathcote	TUR	M	8
Sutherland - Menai - Heathcote	GBR	F	555
Sutherland - Menai - Heathcote	GBR	M	541
Sutherland - Menai - Heathcote	USA	F	56
Sutherland - Menai - Heathcote	USA	M	43
Sutherland - Menai - Heathcote	VNM	F	109
Sutherland - Menai - Heathcote	VNM	M	101
Sutherland - Menai - Heathcote	ZWE	F	23
Sutherland - Menai - Heathcote	ZWE	M	7
Migratory - Offshore - Shipping (NSW)		M	3
Migratory - Offshore - Shipping (NSW)	AUS	F	10
Migratory - Offshore - Shipping (NSW)	AUS	M	63
Migratory - Offshore - Shipping (NSW)	IRL	M	3
Migratory - Offshore - Shipping (NSW)	GBR	F	3
Migratory - Offshore - Shipping (NSW)	GBR	M	3
No usual address (NSW)		F	2756
No usual address (NSW)		M	7871
No usual address (NSW)	AUS	F	23391
No usual address (NSW)	AUS	M	78239
No usual address (NSW)	CAN	F	70
No usual address (NSW)	CAN	M	151
No usual address (NSW)	CHN	F	1033
No usual address (NSW)	CHN	M	2817
No usual address (NSW)	HRV	F	69
No usual address (NSW)	HRV	M	338
No usual address (NSW)	EGY	F	62
No usual address (NSW)	EGY	M	204
No usual address (NSW)	FJI	F	151
No usual address (NSW)	FJI	M	380
No usual address (NSW)	MKD	F	67
No usual address (NSW)	MKD	M	243
No usual address (NSW)	DEU	F	160
No usual address (NSW)	DEU	M	309
No usual address (NSW)	GRC	F	77
No usual address (NSW)	GRC	M	372
No usual address (NSW)	HKG	F	237
No usual address (NSW)	HKG	M	378
No usual address (NSW)	IND	F	323
No usual address (NSW)	IND	M	1156
No usual address (NSW)	IDN	F	145
No usual address (NSW)	IDN	M	293
No usual address (NSW)	IRN	F	72
No usual address (NSW)	IRN	M	358
No usual address (NSW)	IRQ	F	80
No usual address (NSW)	IRQ	M	506
No usual address (NSW)	IRL	F	146
No usual address (NSW)	IRL	M	776
No usual address (NSW)	ITA	F	128
No usual address (NSW)	ITA	M	721
No usual address (NSW)	JPN	F	148
No usual address (NSW)	JPN	M	63
No usual address (NSW)	LBN	F	224
No usual address (NSW)	LBN	M	1815
No usual address (NSW)	MYS	F	161
No usual address (NSW)	MYS	M	296
No usual address (NSW)	MLT	F	44
No usual address (NSW)	MLT	M	142
No usual address (NSW)	NLD	F	88
No usual address (NSW)	NLD	M	195
No usual address (NSW)	NZL	F	867
No usual address (NSW)	NZL	M	2726
No usual address (NSW)	PAK	F	33
No usual address (NSW)	PAK	M	461
No usual address (NSW)	PHL	F	364
No usual address (NSW)	PHL	M	487
No usual address (NSW)	POL	F	89
No usual address (NSW)	POL	M	272
No usual address (NSW)	SGP	F	55
No usual address (NSW)	SGP	M	129
No usual address (NSW)	ZAF	F	212
No usual address (NSW)	ZAF	M	466
No usual address (NSW)	KOR	F	518
No usual address (NSW)	KOR	M	1074
No usual address (NSW)	LKA	F	65
No usual address (NSW)	LKA	M	149
No usual address (NSW)	THA	F	201
No usual address (NSW)	THA	M	136
No usual address (NSW)	TUR	F	38
No usual address (NSW)	TUR	M	210
No usual address (NSW)	GBR	F	1491
No usual address (NSW)	GBR	M	4294
No usual address (NSW)	USA	F	188
No usual address (NSW)	USA	M	276
No usual address (NSW)	VNM	F	343
No usual address (NSW)	VNM	M	868
No usual address (NSW)	ZWE	F	30
No usual address (NSW)	ZWE	M	66
Ballarat		F	631
Ballarat		M	600
Ballarat	AUS	F	21179
Ballarat	AUS	M	19230
Ballarat	CAN	F	32
Ballarat	CAN	M	37
Ballarat	CHN	F	169
Ballarat	CHN	M	143
Ballarat	HRV	F	13
Ballarat	HRV	M	22
Ballarat	EGY	F	3
Ballarat	EGY	M	8
Ballarat	FJI	F	17
Ballarat	FJI	M	11
Ballarat	MKD	M	9
Ballarat	DEU	F	48
Ballarat	DEU	M	43
Ballarat	GRC	F	11
Ballarat	GRC	M	9
Ballarat	HKG	F	13
Ballarat	HKG	M	11
Ballarat	IND	F	229
Ballarat	IND	M	358
Ballarat	IDN	F	13
Ballarat	IDN	M	10
Ballarat	IRN	F	12
Ballarat	IRN	M	23
Ballarat	IRQ	F	4
Ballarat	IRQ	M	13
Ballarat	IRL	F	37
Ballarat	IRL	M	39
Ballarat	ITA	F	17
Ballarat	ITA	M	35
Ballarat	JPN	F	20
Ballarat	JPN	M	15
Ballarat	LBN	F	4
Ballarat	LBN	M	7
Ballarat	MYS	F	52
Ballarat	MYS	M	52
Ballarat	MLT	F	4
Ballarat	MLT	M	14
Ballarat	NLD	F	49
Ballarat	NLD	M	61
Ballarat	NZL	F	233
Ballarat	NZL	M	218
Ballarat	PAK	F	7
Ballarat	PAK	M	30
Ballarat	PHL	F	123
Ballarat	PHL	M	66
Ballarat	POL	F	11
Ballarat	POL	M	6
Ballarat	SGP	F	18
Ballarat	SGP	M	17
Ballarat	ZAF	F	52
Ballarat	ZAF	M	72
Ballarat	KOR	F	12
Ballarat	KOR	M	12
Ballarat	LKA	F	32
Ballarat	LKA	M	44
Ballarat	THA	F	41
Ballarat	THA	M	17
Ballarat	TUR	F	4
Ballarat	TUR	M	4
Ballarat	GBR	F	592
Ballarat	GBR	M	598
Ballarat	USA	F	69
Ballarat	USA	M	49
Ballarat	VNM	F	35
Ballarat	VNM	M	34
Ballarat	ZWE	F	23
Ballarat	ZWE	M	14
Creswick - Daylesford - Ballan		F	190
Creswick - Daylesford - Ballan		M	195
Creswick - Daylesford - Ballan	AUS	F	3043
