SA3_NAME16	EmploymentStatus	IncomeTotPersonal.max	Sex	workers
Queanbeyan	Owner managers of unincorporated enterprises	105000	F	12
Queanbeyan	Owner managers of unincorporated enterprises	105000	M	39
Queanbeyan	Owner managers of unincorporated enterprises	157500	F	30
Queanbeyan	Owner managers of unincorporated enterprises	157500	M	45
Queanbeyan	Owner managers of unincorporated enterprises	Inf	F	13
Queanbeyan	Owner managers of unincorporated enterprises	Inf	M	56
Queanbeyan	Status in employment not stated	7875	F	3
Queanbeyan	Status in employment not stated	7875	M	4
Queanbeyan	Status in employment not stated	15750	F	3
Queanbeyan	Status in employment not stated	15750	M	3
Queanbeyan	Status in employment not stated	21000	F	7
Queanbeyan	Status in employment not stated	21000	M	7
Queanbeyan	Status in employment not stated	26250	M	3
Queanbeyan	Status in employment not stated	34125	F	3
Queanbeyan	Status in employment not stated	34125	M	11
Queanbeyan	Status in employment not stated	42000	F	9
Queanbeyan	Status in employment not stated	42000	M	8
Queanbeyan	Status in employment not stated	52500	F	9
Queanbeyan	Status in employment not stated	52500	M	8
Queanbeyan	Status in employment not stated	65625	F	4
Queanbeyan	Status in employment not stated	65625	M	14
Queanbeyan	Status in employment not stated	78750	F	7
Queanbeyan	Status in employment not stated	78750	M	6
Queanbeyan	Status in employment not stated	91875	F	3
Queanbeyan	Status in employment not stated	91875	M	7
Queanbeyan	Status in employment not stated	105000	F	5
Queanbeyan	Status in employment not stated	105000	M	3
Queanbeyan	Status in employment not stated	157500	M	3
Queanbeyan	Status in employment not stated	Inf	M	3
Snowy Mountains	Contributing family workers	0	F	37
Snowy Mountains	Contributing family workers	0	M	17
Snowy Mountains	Contributing family workers	7875	F	16
Snowy Mountains	Contributing family workers	7875	M	7
Snowy Mountains	Contributing family workers	15750	F	21
Snowy Mountains	Contributing family workers	15750	M	9
Snowy Mountains	Contributing family workers	21000	F	12
Snowy Mountains	Contributing family workers	21000	M	17
Snowy Mountains	Contributing family workers	26250	F	22
Snowy Mountains	Contributing family workers	26250	M	29
Snowy Mountains	Contributing family workers	34125	F	17
Snowy Mountains	Contributing family workers	34125	M	21
Snowy Mountains	Contributing family workers	42000	F	11
Snowy Mountains	Contributing family workers	42000	M	20
Snowy Mountains	Contributing family workers	52500	F	9
Snowy Mountains	Contributing family workers	52500	M	17
Snowy Mountains	Contributing family workers	65625	F	5
Snowy Mountains	Contributing family workers	65625	M	11
Snowy Mountains	Contributing family workers	78750	F	3
Snowy Mountains	Contributing family workers	78750	M	7
Snowy Mountains	Contributing family workers	91875	F	8
Snowy Mountains	Contributing family workers	91875	M	10
Snowy Mountains	Contributing family workers	105000	F	7
Snowy Mountains	Contributing family workers	105000	M	8
Snowy Mountains	Contributing family workers	157500	F	3
Snowy Mountains	Contributing family workers	157500	M	3
Snowy Mountains	Contributing family workers	Inf	F	5
Snowy Mountains	Contributing family workers	Inf	M	12
Snowy Mountains	Employee	0	F	16
Snowy Mountains	Employee	0	M	16
Snowy Mountains	Employee	7875	F	163
Snowy Mountains	Employee	7875	M	111
Snowy Mountains	Employee	15750	F	171
Snowy Mountains	Employee	15750	M	96
Snowy Mountains	Employee	21000	F	227
Snowy Mountains	Employee	21000	M	146
Snowy Mountains	Employee	26250	F	302
Snowy Mountains	Employee	26250	M	186
Snowy Mountains	Employee	34125	F	608
Snowy Mountains	Employee	34125	M	377
Snowy Mountains	Employee	42000	F	678
Snowy Mountains	Employee	42000	M	505
Snowy Mountains	Employee	52500	F	543
Snowy Mountains	Employee	52500	M	619
Snowy Mountains	Employee	65625	F	378
Snowy Mountains	Employee	65625	M	544
Snowy Mountains	Employee	78750	F	238
Snowy Mountains	Employee	78750	M	315
Snowy Mountains	Employee	91875	F	145
Snowy Mountains	Employee	91875	M	228
Snowy Mountains	Employee	105000	F	124
Snowy Mountains	Employee	105000	M	175
Snowy Mountains	Employee	157500	F	104
Snowy Mountains	Employee	157500	M	223
Snowy Mountains	Employee	Inf	F	26
Snowy Mountains	Employee	Inf	M	80
Snowy Mountains	Owner managers of incorporated enterprises	0	M	3
Snowy Mountains	Owner managers of incorporated enterprises	15750	F	10
Snowy Mountains	Owner managers of incorporated enterprises	21000	F	19
Snowy Mountains	Owner managers of incorporated enterprises	21000	M	6
Snowy Mountains	Owner managers of incorporated enterprises	26250	F	20
Snowy Mountains	Owner managers of incorporated enterprises	26250	M	11
Snowy Mountains	Owner managers of incorporated enterprises	34125	F	23
Snowy Mountains	Owner managers of incorporated enterprises	34125	M	29
Snowy Mountains	Owner managers of incorporated enterprises	42000	F	26
Snowy Mountains	Owner managers of incorporated enterprises	42000	M	33
Snowy Mountains	Owner managers of incorporated enterprises	52500	F	36
Snowy Mountains	Owner managers of incorporated enterprises	52500	M	42
Snowy Mountains	Owner managers of incorporated enterprises	65625	F	36
Snowy Mountains	Owner managers of incorporated enterprises	65625	M	73
Snowy Mountains	Owner managers of incorporated enterprises	78750	F	27
Snowy Mountains	Owner managers of incorporated enterprises	78750	M	38
Snowy Mountains	Owner managers of incorporated enterprises	91875	F	25
Snowy Mountains	Owner managers of incorporated enterprises	91875	M	47
Snowy Mountains	Owner managers of incorporated enterprises	105000	F	9
Snowy Mountains	Owner managers of incorporated enterprises	105000	M	28
Snowy Mountains	Owner managers of incorporated enterprises	157500	F	12
Snowy Mountains	Owner managers of incorporated enterprises	157500	M	26
Snowy Mountains	Owner managers of incorporated enterprises	Inf	F	19
Snowy Mountains	Owner managers of incorporated enterprises	Inf	M	34
Snowy Mountains	Owner managers of unincorporated enterprises	0	F	7
Snowy Mountains	Owner managers of unincorporated enterprises	0	M	8
Snowy Mountains	Owner managers of unincorporated enterprises	7875	F	10
Snowy Mountains	Owner managers of unincorporated enterprises	7875	M	10
Snowy Mountains	Owner managers of unincorporated enterprises	15750	F	34
Snowy Mountains	Owner managers of unincorporated enterprises	15750	M	38
Snowy Mountains	Owner managers of unincorporated enterprises	21000	F	31
Snowy Mountains	Owner managers of unincorporated enterprises	21000	M	24
Snowy Mountains	Owner managers of unincorporated enterprises	26250	F	33
Snowy Mountains	Owner managers of unincorporated enterprises	26250	M	46
Snowy Mountains	Owner managers of unincorporated enterprises	34125	F	64
Snowy Mountains	Owner managers of unincorporated enterprises	34125	M	85
Snowy Mountains	Owner managers of unincorporated enterprises	42000	F	54
Snowy Mountains	Owner managers of unincorporated enterprises	42000	M	79
Snowy Mountains	Owner managers of unincorporated enterprises	52500	F	48
Snowy Mountains	Owner managers of unincorporated enterprises	52500	M	84
Snowy Mountains	Owner managers of unincorporated enterprises	65625	F	32
Snowy Mountains	Owner managers of unincorporated enterprises	65625	M	87
Snowy Mountains	Owner managers of unincorporated enterprises	78750	F	23
Snowy Mountains	Owner managers of unincorporated enterprises	78750	M	50
Snowy Mountains	Owner managers of unincorporated enterprises	91875	F	15
Snowy Mountains	Owner managers of unincorporated enterprises	91875	M	47
Snowy Mountains	Owner managers of unincorporated enterprises	105000	F	7
Snowy Mountains	Owner managers of unincorporated enterprises	105000	M	28
Snowy Mountains	Owner managers of unincorporated enterprises	157500	F	16
Snowy Mountains	Owner managers of unincorporated enterprises	157500	M	32
Snowy Mountains	Owner managers of unincorporated enterprises	Inf	F	19
Snowy Mountains	Owner managers of unincorporated enterprises	Inf	M	23
Snowy Mountains	Status in employment not stated	0	F	3
Snowy Mountains	Status in employment not stated	7875	F	11
Snowy Mountains	Status in employment not stated	7875	M	5
Snowy Mountains	Status in employment not stated	15750	F	3
Snowy Mountains	Status in employment not stated	15750	M	4
Snowy Mountains	Status in employment not stated	21000	F	3
Snowy Mountains	Status in employment not stated	21000	M	7
Snowy Mountains	Status in employment not stated	26250	F	4
Snowy Mountains	Status in employment not stated	26250	M	3
Snowy Mountains	Status in employment not stated	34125	F	3
Snowy Mountains	Status in employment not stated	34125	M	3
Snowy Mountains	Status in employment not stated	42000	M	4
Snowy Mountains	Status in employment not stated	52500	F	6
Snowy Mountains	Status in employment not stated	52500	M	17
Snowy Mountains	Status in employment not stated	65625	F	8
Snowy Mountains	Status in employment not stated	65625	M	3
Snowy Mountains	Status in employment not stated	91875	F	3
Snowy Mountains	Status in employment not stated	91875	M	5
Snowy Mountains	Status in employment not stated	105000	F	4
Snowy Mountains	Status in employment not stated	105000	M	3
Snowy Mountains	Status in employment not stated	Inf	M	4
South Coast	Contributing family workers	0	F	62
South Coast	Contributing family workers	0	M	33
South Coast	Contributing family workers	7875	F	38
South Coast	Contributing family workers	7875	M	28
South Coast	Contributing family workers	15750	F	45
South Coast	Contributing family workers	15750	M	37
South Coast	Contributing family workers	21000	F	48
South Coast	Contributing family workers	21000	M	37
South Coast	Contributing family workers	26250	F	39
South Coast	Contributing family workers	26250	M	32
South Coast	Contributing family workers	34125	F	30
South Coast	Contributing family workers	34125	M	23
South Coast	Contributing family workers	42000	F	24
South Coast	Contributing family workers	42000	M	29
South Coast	Contributing family workers	52500	F	14
South Coast	Contributing family workers	52500	M	22
South Coast	Contributing family workers	65625	F	22
South Coast	Contributing family workers	65625	M	12
South Coast	Contributing family workers	78750	F	10
South Coast	Contributing family workers	78750	M	7
South Coast	Contributing family workers	91875	F	4
South Coast	Contributing family workers	91875	M	7
South Coast	Contributing family workers	105000	F	3
South Coast	Contributing family workers	157500	F	8
South Coast	Contributing family workers	157500	M	9
South Coast	Contributing family workers	Inf	F	4
South Coast	Contributing family workers	Inf	M	8
South Coast	Employee	0	F	29
South Coast	Employee	0	M	29
South Coast	Employee	7875	F	551
South Coast	Employee	7875	M	324
South Coast	Employee	15750	F	543
South Coast	Employee	15750	M	237
South Coast	Employee	21000	F	678
South Coast	Employee	21000	M	295
South Coast	Employee	26250	F	1008
South Coast	Employee	26250	M	439
South Coast	Employee	34125	F	1470
South Coast	Employee	34125	M	751
South Coast	Employee	42000	F	1547
South Coast	Employee	42000	M	1100
South Coast	Employee	52500	F	1396
South Coast	Employee	52500	M	1369
South Coast	Employee	65625	F	1101
South Coast	Employee	65625	M	1178
South Coast	Employee	78750	F	625
South Coast	Employee	78750	M	695
South Coast	Employee	91875	F	453
South Coast	Employee	91875	M	489
South Coast	Employee	105000	F	309
South Coast	Employee	105000	M	423
South Coast	Employee	157500	F	263
South Coast	Employee	157500	M	380
South Coast	Employee	Inf	F	54
South Coast	Employee	Inf	M	132
South Coast	Owner managers of incorporated enterprises	0	F	6
South Coast	Owner managers of incorporated enterprises	0	M	6
South Coast	Owner managers of incorporated enterprises	7875	F	11
South Coast	Owner managers of incorporated enterprises	7875	M	14
South Coast	Owner managers of incorporated enterprises	15750	F	29
South Coast	Owner managers of incorporated enterprises	15750	M	28
South Coast	Owner managers of incorporated enterprises	21000	F	26
South Coast	Owner managers of incorporated enterprises	21000	M	40
South Coast	Owner managers of incorporated enterprises	26250	F	31
South Coast	Owner managers of incorporated enterprises	26250	M	47
South Coast	Owner managers of incorporated enterprises	34125	F	78
South Coast	Owner managers of incorporated enterprises	34125	M	109
South Coast	Owner managers of incorporated enterprises	42000	F	85
South Coast	Owner managers of incorporated enterprises	42000	M	127
South Coast	Owner managers of incorporated enterprises	52500	F	65
South Coast	Owner managers of incorporated enterprises	52500	M	146
South Coast	Owner managers of incorporated enterprises	65625	F	63
South Coast	Owner managers of incorporated enterprises	65625	M	156
South Coast	Owner managers of incorporated enterprises	78750	F	52
South Coast	Owner managers of incorporated enterprises	78750	M	128
South Coast	Owner managers of incorporated enterprises	91875	F	53
South Coast	Owner managers of incorporated enterprises	91875	M	113
South Coast	Owner managers of incorporated enterprises	105000	F	13
South Coast	Owner managers of incorporated enterprises	105000	M	44
South Coast	Owner managers of incorporated enterprises	157500	F	31
South Coast	Owner managers of incorporated enterprises	157500	M	88
South Coast	Owner managers of incorporated enterprises	Inf	F	22
South Coast	Owner managers of incorporated enterprises	Inf	M	73
South Coast	Owner managers of unincorporated enterprises	0	F	17
South Coast	Owner managers of unincorporated enterprises	0	M	16
South Coast	Owner managers of unincorporated enterprises	7875	F	47
South Coast	Owner managers of unincorporated enterprises	7875	M	41
South Coast	Owner managers of unincorporated enterprises	15750	F	118
South Coast	Owner managers of unincorporated enterprises	15750	M	117
South Coast	Owner managers of unincorporated enterprises	21000	F	118
South Coast	Owner managers of unincorporated enterprises	21000	M	150
South Coast	Owner managers of unincorporated enterprises	26250	F	145
South Coast	Owner managers of unincorporated enterprises	26250	M	165
South Coast	Owner managers of unincorporated enterprises	34125	F	184
South Coast	Owner managers of unincorporated enterprises	34125	M	235
South Coast	Owner managers of unincorporated enterprises	42000	F	163
South Coast	Owner managers of unincorporated enterprises	42000	M	234
South Coast	Owner managers of unincorporated enterprises	52500	F	123
South Coast	Owner managers of unincorporated enterprises	52500	M	244
South Coast	Owner managers of unincorporated enterprises	65625	F	90
South Coast	Owner managers of unincorporated enterprises	65625	M	226
South Coast	Owner managers of unincorporated enterprises	78750	F	59
South Coast	Owner managers of unincorporated enterprises	78750	M	164
South Coast	Owner managers of unincorporated enterprises	91875	F	36
South Coast	Owner managers of unincorporated enterprises	91875	M	87
South Coast	Owner managers of unincorporated enterprises	105000	F	31
South Coast	Owner managers of unincorporated enterprises	105000	M	58
South Coast	Owner managers of unincorporated enterprises	157500	F	13
South Coast	Owner managers of unincorporated enterprises	157500	M	70
South Coast	Owner managers of unincorporated enterprises	Inf	F	30
South Coast	Owner managers of unincorporated enterprises	Inf	M	71
South Coast	Status in employment not stated	0	F	4
South Coast	Status in employment not stated	0	M	6
South Coast	Status in employment not stated	7875	F	14
South Coast	Status in employment not stated	7875	M	7
South Coast	Status in employment not stated	15750	F	15
South Coast	Status in employment not stated	15750	M	14
South Coast	Status in employment not stated	21000	F	19
South Coast	Status in employment not stated	21000	M	18
South Coast	Status in employment not stated	26250	F	21
South Coast	Status in employment not stated	26250	M	21
South Coast	Status in employment not stated	34125	F	16
South Coast	Status in employment not stated	34125	M	26
South Coast	Status in employment not stated	42000	F	21
South Coast	Status in employment not stated	42000	M	16
South Coast	Status in employment not stated	52500	F	20
South Coast	Status in employment not stated	52500	M	20
South Coast	Status in employment not stated	65625	F	8
South Coast	Status in employment not stated	65625	M	24
South Coast	Status in employment not stated	78750	F	4
South Coast	Status in employment not stated	78750	M	10
South Coast	Status in employment not stated	91875	F	4
South Coast	Status in employment not stated	91875	M	3
South Coast	Status in employment not stated	105000	M	3
South Coast	Status in employment not stated	157500	M	13
South Coast	Status in employment not stated	Inf	F	4
South Coast	Status in employment not stated	Inf	M	3
Goulburn - Mulwaree	Contributing family workers	0	F	40
Goulburn - Mulwaree	Contributing family workers	0	M	35
Goulburn - Mulwaree	Contributing family workers	7875	F	20
Goulburn - Mulwaree	Contributing family workers	7875	M	16
Goulburn - Mulwaree	Contributing family workers	15750	F	32
Goulburn - Mulwaree	Contributing family workers	15750	M	29
Goulburn - Mulwaree	Contributing family workers	21000	F	16
Goulburn - Mulwaree	Contributing family workers	21000	M	21
Goulburn - Mulwaree	Contributing family workers	26250	F	16
Goulburn - Mulwaree	Contributing family workers	26250	M	32
Goulburn - Mulwaree	Contributing family workers	34125	F	31
Goulburn - Mulwaree	Contributing family workers	34125	M	33
Goulburn - Mulwaree	Contributing family workers	42000	F	14
Goulburn - Mulwaree	Contributing family workers	42000	M	35
Goulburn - Mulwaree	Contributing family workers	52500	F	6
Goulburn - Mulwaree	Contributing family workers	52500	M	18
Goulburn - Mulwaree	Contributing family workers	65625	F	7
Goulburn - Mulwaree	Contributing family workers	65625	M	15
Goulburn - Mulwaree	Contributing family workers	78750	F	5
Goulburn - Mulwaree	Contributing family workers	78750	M	14
Goulburn - Mulwaree	Contributing family workers	91875	F	6
Goulburn - Mulwaree	Contributing family workers	91875	M	11
Goulburn - Mulwaree	Contributing family workers	105000	F	3
Goulburn - Mulwaree	Contributing family workers	105000	M	3
Goulburn - Mulwaree	Contributing family workers	157500	F	10
Goulburn - Mulwaree	Contributing family workers	157500	M	16
Goulburn - Mulwaree	Contributing family workers	Inf	F	6
Goulburn - Mulwaree	Contributing family workers	Inf	M	11
Goulburn - Mulwaree	Employee	0	F	31
Goulburn - Mulwaree	Employee	0	M	22
Goulburn - Mulwaree	Employee	7875	F	261
Goulburn - Mulwaree	Employee	7875	M	165
Goulburn - Mulwaree	Employee	15750	F	264
Goulburn - Mulwaree	Employee	15750	M	135
Goulburn - Mulwaree	Employee	21000	F	304
Goulburn - Mulwaree	Employee	21000	M	151
Goulburn - Mulwaree	Employee	26250	F	433
Goulburn - Mulwaree	Employee	26250	M	191
Goulburn - Mulwaree	Employee	34125	F	742
Goulburn - Mulwaree	Employee	34125	M	311
Goulburn - Mulwaree	Employee	42000	F	836
Goulburn - Mulwaree	Employee	42000	M	518
Goulburn - Mulwaree	Employee	52500	F	771
Goulburn - Mulwaree	Employee	52500	M	761
Goulburn - Mulwaree	Employee	65625	F	690
Goulburn - Mulwaree	Employee	65625	M	779
Goulburn - Mulwaree	Employee	78750	F	441
Goulburn - Mulwaree	Employee	78750	M	508
Goulburn - Mulwaree	Employee	91875	F	326
Goulburn - Mulwaree	Employee	91875	M	456
Goulburn - Mulwaree	Employee	105000	F	241
Goulburn - Mulwaree	Employee	105000	M	410
Goulburn - Mulwaree	Employee	157500	F	197
Goulburn - Mulwaree	Employee	157500	M	454
Goulburn - Mulwaree	Employee	Inf	F	38
Goulburn - Mulwaree	Employee	Inf	M	94
Goulburn - Mulwaree	Owner managers of incorporated enterprises	0	M	3
Goulburn - Mulwaree	Owner managers of incorporated enterprises	7875	F	3
Goulburn - Mulwaree	Owner managers of incorporated enterprises	7875	M	3
Goulburn - Mulwaree	Owner managers of incorporated enterprises	15750	F	5
Goulburn - Mulwaree	Owner managers of incorporated enterprises	15750	M	13
Goulburn - Mulwaree	Owner managers of incorporated enterprises	21000	F	10
Goulburn - Mulwaree	Owner managers of incorporated enterprises	21000	M	12
Goulburn - Mulwaree	Owner managers of incorporated enterprises	26250	F	13
Goulburn - Mulwaree	Owner managers of incorporated enterprises	26250	M	15
Goulburn - Mulwaree	Owner managers of incorporated enterprises	34125	F	26
Goulburn - Mulwaree	Owner managers of incorporated enterprises	34125	M	38
Goulburn - Mulwaree	Owner managers of incorporated enterprises	42000	F	26
Goulburn - Mulwaree	Owner managers of incorporated enterprises	42000	M	50
Goulburn - Mulwaree	Owner managers of incorporated enterprises	52500	F	27
Goulburn - Mulwaree	Owner managers of incorporated enterprises	52500	M	61
Goulburn - Mulwaree	Owner managers of incorporated enterprises	65625	F	23
Goulburn - Mulwaree	Owner managers of incorporated enterprises	65625	M	92
Goulburn - Mulwaree	Owner managers of incorporated enterprises	78750	F	24
Goulburn - Mulwaree	Owner managers of incorporated enterprises	78750	M	63
Goulburn - Mulwaree	Owner managers of incorporated enterprises	91875	F	11
Goulburn - Mulwaree	Owner managers of incorporated enterprises	91875	M	52
Goulburn - Mulwaree	Owner managers of incorporated enterprises	105000	F	8
Goulburn - Mulwaree	Owner managers of incorporated enterprises	105000	M	25
Goulburn - Mulwaree	Owner managers of incorporated enterprises	157500	F	9
Goulburn - Mulwaree	Owner managers of incorporated enterprises	157500	M	45
Goulburn - Mulwaree	Owner managers of incorporated enterprises	Inf	F	15
Goulburn - Mulwaree	Owner managers of incorporated enterprises	Inf	M	46
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	0	F	6
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	0	M	10
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	7875	F	28
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	7875	M	12
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	15750	F	35
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	15750	M	29
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	21000	F	43
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	21000	M	41
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	26250	F	40
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	26250	M	65
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	34125	F	54
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	34125	M	104
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	42000	F	41
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	42000	M	96
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	52500	F	48
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	52500	M	102
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	65625	F	37
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	65625	M	108
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	78750	F	28
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	78750	M	65
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	91875	F	19
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	91875	M	56
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	105000	F	4
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	105000	M	26
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	157500	F	10
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	157500	M	43
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	Inf	F	21
Goulburn - Mulwaree	Owner managers of unincorporated enterprises	Inf	M	58
Goulburn - Mulwaree	Status in employment not stated	0	F	6
Goulburn - Mulwaree	Status in employment not stated	0	M	3
Goulburn - Mulwaree	Status in employment not stated	7875	F	11
Goulburn - Mulwaree	Status in employment not stated	7875	M	3
Goulburn - Mulwaree	Status in employment not stated	15750	F	8
Goulburn - Mulwaree	Status in employment not stated	15750	M	6
Goulburn - Mulwaree	Status in employment not stated	21000	F	11
Goulburn - Mulwaree	Status in employment not stated	21000	M	3
Goulburn - Mulwaree	Status in employment not stated	26250	F	8
Goulburn - Mulwaree	Status in employment not stated	26250	M	12
Goulburn - Mulwaree	Status in employment not stated	34125	F	8
Goulburn - Mulwaree	Status in employment not stated	34125	M	10
Goulburn - Mulwaree	Status in employment not stated	42000	F	7
Goulburn - Mulwaree	Status in employment not stated	42000	M	10
Goulburn - Mulwaree	Status in employment not stated	52500	F	8
Goulburn - Mulwaree	Status in employment not stated	52500	M	7
Goulburn - Mulwaree	Status in employment not stated	65625	F	3
Goulburn - Mulwaree	Status in employment not stated	65625	M	10
Goulburn - Mulwaree	Status in employment not stated	78750	M	6
Goulburn - Mulwaree	Status in employment not stated	91875	F	5
Goulburn - Mulwaree	Status in employment not stated	91875	M	3
