SA3_NAME16	Age	Sex	workers
Bathurst	50-54	M	990
Bathurst	55-59	F	1007
Bathurst	55-59	M	932
Bathurst	60-64	F	671
Bathurst	60-64	M	745
Bathurst	65-69	F	304
Bathurst	65-69	M	391
Bathurst	70-74	F	121
Bathurst	70-74	M	183
Bathurst	75+	F	49
Bathurst	75+	M	130
Lachlan Valley	15-19	F	596
Lachlan Valley	15-19	M	585
Lachlan Valley	20-24	F	778
Lachlan Valley	20-24	M	932
Lachlan Valley	25-29	F	778
Lachlan Valley	25-29	M	932
Lachlan Valley	30-34	F	912
Lachlan Valley	30-34	M	960
Lachlan Valley	35-39	F	880
Lachlan Valley	35-39	M	983
Lachlan Valley	40-44	F	1079
Lachlan Valley	40-44	M	1004
Lachlan Valley	45-49	F	1157
Lachlan Valley	45-49	M	1092
Lachlan Valley	50-54	F	1210
Lachlan Valley	50-54	M	1229
Lachlan Valley	55-59	F	1053
Lachlan Valley	55-59	M	1246
Lachlan Valley	60-64	F	830
Lachlan Valley	60-64	M	998
Lachlan Valley	65-69	F	369
Lachlan Valley	65-69	M	592
Lachlan Valley	70-74	F	171
Lachlan Valley	70-74	M	306
Lachlan Valley	75+	F	158
Lachlan Valley	75+	M	293
Lithgow - Mudgee	15-19	F	468
Lithgow - Mudgee	15-19	M	482
Lithgow - Mudgee	20-24	F	577
Lithgow - Mudgee	20-24	M	713
Lithgow - Mudgee	25-29	F	647
Lithgow - Mudgee	25-29	M	875
Lithgow - Mudgee	30-34	F	716
Lithgow - Mudgee	30-34	M	950
Lithgow - Mudgee	35-39	F	733
Lithgow - Mudgee	35-39	M	851
Lithgow - Mudgee	40-44	F	938
Lithgow - Mudgee	40-44	M	956
Lithgow - Mudgee	45-49	F	999
Lithgow - Mudgee	45-49	M	1058
Lithgow - Mudgee	50-54	F	997
Lithgow - Mudgee	50-54	M	1094
Lithgow - Mudgee	55-59	F	917
Lithgow - Mudgee	55-59	M	1074
Lithgow - Mudgee	60-64	F	551
Lithgow - Mudgee	60-64	M	645
Lithgow - Mudgee	65-69	F	250
Lithgow - Mudgee	65-69	M	344
Lithgow - Mudgee	70-74	F	122
Lithgow - Mudgee	70-74	M	200
Lithgow - Mudgee	75+	F	75
Lithgow - Mudgee	75+	M	136
Orange	15-19	F	763
Orange	15-19	M	711
Orange	20-24	F	1019
Orange	20-24	M	988
Orange	25-29	F	1198
Orange	25-29	M	1268
Orange	30-34	F	1280
Orange	30-34	M	1364
Orange	35-39	F	1251
Orange	35-39	M	1316
Orange	40-44	F	1399
Orange	40-44	M	1428
Orange	45-49	F	1432
Orange	45-49	M	1379
Orange	50-54	F	1367
Orange	50-54	M	1284
Orange	55-59	F	1262
Orange	55-59	M	1238
Orange	60-64	F	777
Orange	60-64	M	874
Orange	65-69	F	372
Orange	65-69	M	475
Orange	70-74	F	134
Orange	70-74	M	264
Orange	75+	F	91
Orange	75+	M	172
Clarence Valley	15-19	F	540
Clarence Valley	15-19	M	474
Clarence Valley	20-24	F	510
Clarence Valley	20-24	M	615
Clarence Valley	25-29	F	551
Clarence Valley	25-29	M	589
Clarence Valley	30-34	F	550
Clarence Valley	30-34	M	621
Clarence Valley	35-39	F	723
Clarence Valley	35-39	M	698
Clarence Valley	40-44	F	916
Clarence Valley	40-44	M	840
Clarence Valley	45-49	F	1056
Clarence Valley	45-49	M	858
Clarence Valley	50-54	F	1075
Clarence Valley	50-54	M	994
Clarence Valley	55-59	F	1110
Clarence Valley	55-59	M	1005
Clarence Valley	60-64	F	746
Clarence Valley	60-64	M	739
Clarence Valley	65-69	F	242
Clarence Valley	65-69	M	352
Clarence Valley	70-74	F	90
Clarence Valley	70-74	M	148
Clarence Valley	75+	F	55
Clarence Valley	75+	M	126
Coffs Harbour	15-19	F	1147
Coffs Harbour	15-19	M	962
Coffs Harbour	20-24	F	1243
Coffs Harbour	20-24	M	1265
Coffs Harbour	25-29	F	1355
Coffs Harbour	25-29	M	1358
Coffs Harbour	30-34	F	1470
Coffs Harbour	30-34	M	1446
Coffs Harbour	35-39	F	1500
Coffs Harbour	35-39	M	1404
Coffs Harbour	40-44	F	1935
Coffs Harbour	40-44	M	1694
Coffs Harbour	45-49	F	2120
Coffs Harbour	45-49	M	1724
Coffs Harbour	50-54	F	2127
Coffs Harbour	50-54	M	1771
Coffs Harbour	55-59	F	2085
Coffs Harbour	55-59	M	1746
Coffs Harbour	60-64	F	1269
Coffs Harbour	60-64	M	1406
Coffs Harbour	65-69	F	473
Coffs Harbour	65-69	M	601
Coffs Harbour	70-74	F	119
Coffs Harbour	70-74	M	216
Coffs Harbour	75+	F	68
Coffs Harbour	75+	M	115
Bourke - Cobar - Coonamble	15-19	F	153
Bourke - Cobar - Coonamble	15-19	M	159
Bourke - Cobar - Coonamble	20-24	F	326
Bourke - Cobar - Coonamble	20-24	M	380
Bourke - Cobar - Coonamble	25-29	F	498
Bourke - Cobar - Coonamble	25-29	M	541
Bourke - Cobar - Coonamble	30-34	F	435
Bourke - Cobar - Coonamble	30-34	M	556
Bourke - Cobar - Coonamble	35-39	F	370
Bourke - Cobar - Coonamble	35-39	M	474
Bourke - Cobar - Coonamble	40-44	F	440
Bourke - Cobar - Coonamble	40-44	M	492
Bourke - Cobar - Coonamble	45-49	F	498
Bourke - Cobar - Coonamble	45-49	M	563
Bourke - Cobar - Coonamble	50-54	F	506
Bourke - Cobar - Coonamble	50-54	M	617
Bourke - Cobar - Coonamble	55-59	F	478
Bourke - Cobar - Coonamble	55-59	M	580
Bourke - Cobar - Coonamble	60-64	F	315
Bourke - Cobar - Coonamble	60-64	M	447
Bourke - Cobar - Coonamble	65-69	F	159
Bourke - Cobar - Coonamble	65-69	M	266
Bourke - Cobar - Coonamble	70-74	F	78
Bourke - Cobar - Coonamble	70-74	M	133
Bourke - Cobar - Coonamble	75+	F	73
Bourke - Cobar - Coonamble	75+	M	115
Broken Hill and Far West	15-19	F	200
Broken Hill and Far West	15-19	M	199
Broken Hill and Far West	20-24	F	321
Broken Hill and Far West	20-24	M	342
Broken Hill and Far West	25-29	F	424
Broken Hill and Far West	25-29	M	436
Broken Hill and Far West	30-34	F	352
Broken Hill and Far West	30-34	M	391
Broken Hill and Far West	35-39	F	330
Broken Hill and Far West	35-39	M	340
Broken Hill and Far West	40-44	F	375
Broken Hill and Far West	40-44	M	371
Broken Hill and Far West	45-49	F	413
Broken Hill and Far West	45-49	M	399
Broken Hill and Far West	50-54	F	460
Broken Hill and Far West	50-54	M	452
Broken Hill and Far West	55-59	F	474
Broken Hill and Far West	55-59	M	492
Broken Hill and Far West	60-64	F	281
Broken Hill and Far West	60-64	M	373
Broken Hill and Far West	65-69	F	112
Broken Hill and Far West	65-69	M	157
Broken Hill and Far West	70-74	F	45
Broken Hill and Far West	70-74	M	53
Broken Hill and Far West	75+	F	17
Broken Hill and Far West	75+	M	42
Dubbo	15-19	F	858
Dubbo	15-19	M	755
Dubbo	20-24	F	1157
Dubbo	20-24	M	1223
Dubbo	25-29	F	1481
Dubbo	25-29	M	1383
Dubbo	30-34	F	1413
Dubbo	30-34	M	1398
Dubbo	35-39	F	1351
Dubbo	35-39	M	1266
Dubbo	40-44	F	1427
Dubbo	40-44	M	1389
Dubbo	45-49	F	1567
Dubbo	45-49	M	1466
Dubbo	50-54	F	1614
Dubbo	50-54	M	1516
Dubbo	55-59	F	1489
Dubbo	55-59	M	1519
Dubbo	60-64	F	1046
Dubbo	60-64	M	1087
Dubbo	65-69	F	425
Dubbo	65-69	M	681
Dubbo	70-74	F	182
Dubbo	70-74	M	306
Dubbo	75+	F	131
Dubbo	75+	M	286
Lower Hunter	15-19	F	1115
Lower Hunter	15-19	M	1043
Lower Hunter	20-24	F	1303
Lower Hunter	20-24	M	1611
Lower Hunter	25-29	F	1368
Lower Hunter	25-29	M	1873
Lower Hunter	30-34	F	1494
Lower Hunter	30-34	M	2124
Lower Hunter	35-39	F	1386
Lower Hunter	35-39	M	2063
Lower Hunter	40-44	F	1656
Lower Hunter	40-44	M	2070
Lower Hunter	45-49	F	1666
Lower Hunter	45-49	M	2005
Lower Hunter	50-54	F	1546
Lower Hunter	50-54	M	1854
Lower Hunter	55-59	F	1353
Lower Hunter	55-59	M	1732
Lower Hunter	60-64	F	778
Lower Hunter	60-64	M	1107
Lower Hunter	65-69	F	348
Lower Hunter	65-69	M	485
Lower Hunter	70-74	F	110
Lower Hunter	70-74	M	202
Lower Hunter	75+	F	65
Lower Hunter	75+	M	152
Maitland	15-19	F	1066
Maitland	15-19	M	916
Maitland	20-24	F	1392
Maitland	20-24	M	1296
Maitland	25-29	F	1505
Maitland	25-29	M	1358
Maitland	30-34	F	1461
Maitland	30-34	M	1323
Maitland	35-39	F	1453
Maitland	35-39	M	1245
Maitland	40-44	F	1685
Maitland	40-44	M	1252
Maitland	45-49	F	1613
Maitland	45-49	M	1336
Maitland	50-54	F	1517
Maitland	50-54	M	1211
Maitland	55-59	F	1268
Maitland	55-59	M	1155
Maitland	60-64	F	680
Maitland	60-64	M	770
Maitland	65-69	F	259
Maitland	65-69	M	353
Maitland	70-74	F	65
Maitland	70-74	M	137
Maitland	75+	F	41
Maitland	75+	M	65
Port Stephens	15-19	F	914
Port Stephens	15-19	M	818
Port Stephens	20-24	F	1013
Port Stephens	20-24	M	1390
Port Stephens	25-29	F	975
Port Stephens	25-29	M	1735
Port Stephens	30-34	F	1034
Port Stephens	30-34	M	1632
Port Stephens	35-39	F	1072
Port Stephens	35-39	M	1516
Port Stephens	40-44	F	1306
Port Stephens	40-44	M	1703
Port Stephens	45-49	F	1334
Port Stephens	45-49	M	1702
Port Stephens	50-54	F	1280
Port Stephens	50-54	M	1740
Port Stephens	55-59	F	1096
Port Stephens	55-59	M	1544
Port Stephens	60-64	F	710
Port Stephens	60-64	M	973
Port Stephens	65-69	F	283
Port Stephens	65-69	M	412
Port Stephens	70-74	F	104
Port Stephens	70-74	M	174
Port Stephens	75+	F	40
Port Stephens	75+	M	111
Upper Hunter	15-19	F	358
Upper Hunter	15-19	M	401
Upper Hunter	20-24	F	530
Upper Hunter	20-24	M	650
Upper Hunter	25-29	F	652
Upper Hunter	25-29	M	867
Upper Hunter	30-34	F	661
Upper Hunter	30-34	M	961
Upper Hunter	35-39	F	612
Upper Hunter	35-39	M	894
Upper Hunter	40-44	F	689
Upper Hunter	40-44	M	958
Upper Hunter	45-49	F	701
Upper Hunter	45-49	M	929
Upper Hunter	50-54	F	713
Upper Hunter	50-54	M	934
Upper Hunter	55-59	F	572
Upper Hunter	55-59	M	819
Upper Hunter	60-64	F	367
Upper Hunter	60-64	M	546
Upper Hunter	65-69	F	145
Upper Hunter	65-69	M	243
Upper Hunter	70-74	F	67
Upper Hunter	70-74	M	114
Upper Hunter	75+	F	53
Upper Hunter	75+	M	91
Dapto - Port Kembla	15-19	F	717
Dapto - Port Kembla	15-19	M	720
Dapto - Port Kembla	20-24	F	988
Dapto - Port Kembla	20-24	M	1494
Dapto - Port Kembla	25-29	F	966
Dapto - Port Kembla	25-29	M	1502
Dapto - Port Kembla	30-34	F	990
Dapto - Port Kembla	30-34	M	1605
Dapto - Port Kembla	35-39	F	1054
Dapto - Port Kembla	35-39	M	1605
Dapto - Port Kembla	40-44	F	1308
Dapto - Port Kembla	40-44	M	1944
Dapto - Port Kembla	45-49	F	1284
Dapto - Port Kembla	45-49	M	2024
Dapto - Port Kembla	50-54	F	1285
Dapto - Port Kembla	50-54	M	2321
Dapto - Port Kembla	55-59	F	1073
Dapto - Port Kembla	55-59	M	2045
Dapto - Port Kembla	60-64	F	603
Dapto - Port Kembla	60-64	M	1091
Dapto - Port Kembla	65-69	F	201
Dapto - Port Kembla	65-69	M	416
Dapto - Port Kembla	70-74	F	52
Dapto - Port Kembla	70-74	M	122
Dapto - Port Kembla	75+	F	32
Dapto - Port Kembla	75+	M	61
Illawarra Catchment Reserve	20-24	F	5
Illawarra Catchment Reserve	20-24	M	3
Illawarra Catchment Reserve	25-29	F	6
Illawarra Catchment Reserve	25-29	M	7
Illawarra Catchment Reserve	30-34	F	4
Illawarra Catchment Reserve	30-34	M	14
Illawarra Catchment Reserve	35-39	M	9
Illawarra Catchment Reserve	40-44	M	4
Illawarra Catchment Reserve	45-49	M	8
Illawarra Catchment Reserve	50-54	M	3
Illawarra Catchment Reserve	55-59	M	3
Illawarra Catchment Reserve	60-64	M	3
Kiama - Shellharbour	15-19	F	1095
Kiama - Shellharbour	15-19	M	947
Kiama - Shellharbour	20-24	F	1332
Kiama - Shellharbour	20-24	M	1221
Kiama - Shellharbour	25-29	F	1066
Kiama - Shellharbour	25-29	M	960
Kiama - Shellharbour	30-34	F	1163
Kiama - Shellharbour	30-34	M	988
Kiama - Shellharbour	35-39	F	1221
Kiama - Shellharbour	35-39	M	997
Kiama - Shellharbour	40-44	F	1493
Kiama - Shellharbour	40-44	M	997
Kiama - Shellharbour	45-49	F	1451
Kiama - Shellharbour	45-49	M	1036
Kiama - Shellharbour	50-54	F	1436
Kiama - Shellharbour	50-54	M	987
Kiama - Shellharbour	55-59	F	1253
Kiama - Shellharbour	55-59	M	893
Kiama - Shellharbour	60-64	F	714
Kiama - Shellharbour	60-64	M	691
Kiama - Shellharbour	65-69	F	229
Kiama - Shellharbour	65-69	M	301
Kiama - Shellharbour	70-74	F	80
Kiama - Shellharbour	70-74	M	130
Kiama - Shellharbour	75+	F	37
Kiama - Shellharbour	75+	M	73
Wollongong	15-19	F	1823
Wollongong	15-19	M	1382
Wollongong	20-24	F	3298
Wollongong	20-24	M	2576
Wollongong	25-29	F	2916
Wollongong	25-29	M	2360
Wollongong	30-34	F	3050
Wollongong	30-34	M	2352
Wollongong	35-39	F	3045
Wollongong	35-39	M	2300
Wollongong	40-44	F	3509
Wollongong	40-44	M	2382
Wollongong	45-49	F	3421
Wollongong	45-49	M	2273
Wollongong	50-54	F	3347
Wollongong	50-54	M	2273
Wollongong	55-59	F	2818
Wollongong	55-59	M	2002
Wollongong	60-64	F	1612
Wollongong	60-64	M	1262
Wollongong	65-69	F	565
Wollongong	65-69	M	569
Wollongong	70-74	F	144
Wollongong	70-74	M	206
Wollongong	75+	F	63
Wollongong	75+	M	118
Great Lakes	15-19	F	330
Great Lakes	15-19	M	290
Great Lakes	20-24	F	289
Great Lakes	20-24	M	296
Great Lakes	25-29	F	293
Great Lakes	25-29	M	307
Great Lakes	30-34	F	334
Great Lakes	30-34	M	330
Great Lakes	35-39	F	396
Great Lakes	35-39	M	335
Great Lakes	40-44	F	539
Great Lakes	40-44	M	416
Great Lakes	45-49	F	574
Great Lakes	45-49	M	477
Great Lakes	50-54	F	618
Great Lakes	50-54	M	534
Great Lakes	55-59	F	649
Great Lakes	55-59	M	497
Great Lakes	60-64	F	446
Great Lakes	60-64	M	420
Great Lakes	65-69	F	193
Great Lakes	65-69	M	207
Great Lakes	70-74	F	60
Great Lakes	70-74	M	81
Great Lakes	75+	F	26
Great Lakes	75+	M	61
Kempsey - Nambucca	15-19	F	461
Kempsey - Nambucca	15-19	M	452
Kempsey - Nambucca	20-24	F	491
Kempsey - Nambucca	20-24	M	564
Kempsey - Nambucca	25-29	F	508
Kempsey - Nambucca	25-29	M	588
Kempsey - Nambucca	30-34	F	527
Kempsey - Nambucca	30-34	M	597
Kempsey - Nambucca	35-39	F	632
Kempsey - Nambucca	35-39	M	642
Kempsey - Nambucca	40-44	F	775
Kempsey - Nambucca	40-44	M	779
Kempsey - Nambucca	45-49	F	874
Kempsey - Nambucca	45-49	M	774
Kempsey - Nambucca	50-54	F	1036
Kempsey - Nambucca	50-54	M	849
Kempsey - Nambucca	55-59	F	1058
Kempsey - Nambucca	55-59	M	903
Kempsey - Nambucca	60-64	F	632
Kempsey - Nambucca	60-64	M	690
Kempsey - Nambucca	65-69	F	268
Kempsey - Nambucca	65-69	M	376
Kempsey - Nambucca	70-74	F	85
Kempsey - Nambucca	70-74	M	138
Kempsey - Nambucca	75+	F	55
Kempsey - Nambucca	75+	M	102
Lord Howe Island	15-19	F	4
Lord Howe Island	20-24	F	9
Lord Howe Island	20-24	M	4
Lord Howe Island	25-29	F	10
Lord Howe Island	25-29	M	12
Lord Howe Island	30-34	F	7
Lord Howe Island	30-34	M	14
Lord Howe Island	35-39	F	12
Lord Howe Island	35-39	M	17
Lord Howe Island	40-44	F	8
Lord Howe Island	40-44	M	14
Lord Howe Island	45-49	F	6
Lord Howe Island	45-49	M	14
Lord Howe Island	50-54	F	8
Lord Howe Island	50-54	M	14
Lord Howe Island	55-59	F	14
Lord Howe Island	55-59	M	6
Lord Howe Island	60-64	F	3
Lord Howe Island	60-64	M	11
Lord Howe Island	65-69	F	7
Lord Howe Island	65-69	M	4
Lord Howe Island	70-74	M	3
Lord Howe Island	75+	M	3
Port Macquarie	15-19	F	993
Port Macquarie	15-19	M	804
Port Macquarie	20-24	F	934
Port Macquarie	20-24	M	965
Port Macquarie	25-29	F	1087
Port Macquarie	25-29	M	1088
Port Macquarie	30-34	F	1146
Port Macquarie	30-34	M	1132
Port Macquarie	35-39	F	1274
Port Macquarie	35-39	M	1223
Port Macquarie	40-44	F	1683
Port Macquarie	40-44	M	1458
Port Macquarie	45-49	F	1877
Port Macquarie	45-49	M	1538
Port Macquarie	50-54	F	1863
Port Macquarie	50-54	M	1568
Port Macquarie	55-59	F	1796
Port Macquarie	55-59	M	1498
Port Macquarie	60-64	F	1071
Port Macquarie	60-64	M	1062
Port Macquarie	65-69	F	387
Port Macquarie	65-69	M	507
Port Macquarie	70-74	F	149
Port Macquarie	70-74	M	214
Port Macquarie	75+	F	58
Port Macquarie	75+	M	127
Taree - Gloucester	15-19	F	527
Taree - Gloucester	15-19	M	510
Taree - Gloucester	20-24	F	597
Taree - Gloucester	20-24	M	594
Taree - Gloucester	25-29	F	634
Taree - Gloucester	25-29	M	591
Taree - Gloucester	30-34	F	631
Taree - Gloucester	30-34	M	636
Taree - Gloucester	35-39	F	706
Taree - Gloucester	35-39	M	605
Taree - Gloucester	40-44	F	918
Taree - Gloucester	40-44	M	779
Taree - Gloucester	45-49	F	1063
Taree - Gloucester	45-49	M	912
Taree - Gloucester	50-54	F	1181
Taree - Gloucester	50-54	M	984
Taree - Gloucester	55-59	F	1156
Taree - Gloucester	55-59	M	1026
Taree - Gloucester	60-64	F	720
Taree - Gloucester	60-64	M	817
Taree - Gloucester	65-69	F	308
Taree - Gloucester	65-69	M	387
Taree - Gloucester	70-74	F	125
Taree - Gloucester	70-74	M	184
Taree - Gloucester	75+	F	65
Taree - Gloucester	75+	M	121
Albury	15-19	F	1058
Albury	15-19	M	845
Albury	20-24	F	1403
Albury	20-24	M	1200
Albury	25-29	F	1403
Albury	25-29	M	1250
Albury	30-34	F	1477
Albury	30-34	M	1357
Albury	35-39	F	1397
Albury	35-39	M	1274
Albury	40-44	F	1559
Albury	40-44	M	1298
Albury	45-49	F	1680
Albury	45-49	M	1429
Albury	50-54	F	1703
Albury	50-54	M	1416
Albury	55-59	F	1555
Albury	55-59	M	1343
Albury	60-64	F	996
Albury	60-64	M	1011
Albury	65-69	F	417
Albury	65-69	M	498
Albury	70-74	F	102
Albury	70-74	M	194
Albury	75+	F	63
Albury	75+	M	125
Lower Murray	15-19	F	108
Lower Murray	15-19	M	114
Lower Murray	20-24	F	149
Lower Murray	20-24	M	236
Lower Murray	25-29	F	153
Lower Murray	25-29	M	247
Lower Murray	30-34	F	167
Lower Murray	30-34	M	226
Lower Murray	35-39	F	179
Lower Murray	35-39	M	238
Lower Murray	40-44	F	239
Lower Murray	40-44	M	296
Lower Murray	45-49	F	249
Lower Murray	45-49	M	310
Lower Murray	50-54	F	286
Lower Murray	50-54	M	385
Lower Murray	55-59	F	304
Lower Murray	55-59	M	347
Lower Murray	60-64	F	205
Lower Murray	60-64	M	291
Lower Murray	65-69	F	82
Lower Murray	65-69	M	160
Lower Murray	70-74	F	27
Lower Murray	70-74	M	53
Lower Murray	75+	F	29
Lower Murray	75+	M	46
Upper Murray exc. Albury	15-19	F	457
Upper Murray exc. Albury	15-19	M	446
Upper Murray exc. Albury	20-24	F	518
Upper Murray exc. Albury	20-24	M	692
Upper Murray exc. Albury	25-29	F	555
Upper Murray exc. Albury	25-29	M	718
Upper Murray exc. Albury	30-34	F	593
Upper Murray exc. Albury	30-34	M	687
Upper Murray exc. Albury	35-39	F	604
Upper Murray exc. Albury	35-39	M	668
Upper Murray exc. Albury	40-44	F	758
Upper Murray exc. Albury	40-44	M	825
Upper Murray exc. Albury	45-49	F	847
Upper Murray exc. Albury	45-49	M	894
Upper Murray exc. Albury	50-54	F	916
Upper Murray exc. Albury	50-54	M	923
Upper Murray exc. Albury	55-59	F	923
Upper Murray exc. Albury	55-59	M	1053
Upper Murray exc. Albury	60-64	F	633
Upper Murray exc. Albury	60-64	M	890
Upper Murray exc. Albury	65-69	F	270
Upper Murray exc. Albury	65-69	M	470
Upper Murray exc. Albury	70-74	F	134
Upper Murray exc. Albury	70-74	M	230
Upper Murray exc. Albury	75+	F	81
Upper Murray exc. Albury	75+	M	170
Armidale	15-19	F	568
Armidale	15-19	M	428
Armidale	20-24	F	761
Armidale	20-24	M	738
Armidale	25-29	F	649
Armidale	25-29	M	702
Armidale	30-34	F	663
Armidale	30-34	M	699
Armidale	35-39	F	630
Armidale	35-39	M	660
Armidale	40-44	F	819
Armidale	40-44	M	697
Armidale	45-49	F	846
Armidale	45-49	M	794
Armidale	50-54	F	939
Armidale	50-54	M	887
Armidale	55-59	F	849
Armidale	55-59	M	821
Armidale	60-64	F	565
Armidale	60-64	M	633
Armidale	65-69	F	270
Armidale	65-69	M	369
Armidale	70-74	F	123
Armidale	70-74	M	201
