SA4_NAME16	IncomeTotPersonal.max	Sex	workers
Far West and Orana		M	599
Far West and Orana	0	F	282
Far West and Orana	0	M	347
Far West and Orana	Inf	F	310
Far West and Orana	Inf	M	919
Hunter Valley exc Newcastle		F	2546
Hunter Valley exc Newcastle		F	2959
Hunter Valley exc Newcastle		F	3431
Hunter Valley exc Newcastle		F	3845
Hunter Valley exc Newcastle		F	5911
Hunter Valley exc Newcastle		F	6316
Hunter Valley exc Newcastle		F	5764
Hunter Valley exc Newcastle		F	4863
Hunter Valley exc Newcastle		F	2791
Hunter Valley exc Newcastle		F	2248
Hunter Valley exc Newcastle		F	1514
Hunter Valley exc Newcastle		F	1598
Hunter Valley exc Newcastle		F	708
Hunter Valley exc Newcastle		M	1481
Hunter Valley exc Newcastle		M	1227
Hunter Valley exc Newcastle		M	1383
Hunter Valley exc Newcastle		M	1759
Hunter Valley exc Newcastle		M	2970
Hunter Valley exc Newcastle		M	4351
Hunter Valley exc Newcastle		M	6071
Hunter Valley exc Newcastle		M	7177
Hunter Valley exc Newcastle		M	5658
Hunter Valley exc Newcastle		M	5343
Hunter Valley exc Newcastle		M	4364
Hunter Valley exc Newcastle		M	8340
Hunter Valley exc Newcastle		M	946
Hunter Valley exc Newcastle	0	F	449
Hunter Valley exc Newcastle	0	M	348
Hunter Valley exc Newcastle	Inf	F	544
Hunter Valley exc Newcastle	Inf	M	3191
Illawarra		F	2855
Illawarra		F	3399
Illawarra		F	3467
Illawarra		F	4278
Illawarra		F	6445
Illawarra		F	6947
Illawarra		F	6692
Illawarra		F	6019
Illawarra		F	3852
Illawarra		F	2949
Illawarra		F	2030
Illawarra		F	2024
Illawarra		F	755
Illawarra		M	1764
Illawarra		M	1654
Illawarra		M	1759
Illawarra		M	2139
Illawarra		M	3180
Illawarra		M	4129
Illawarra		M	5627
Illawarra		M	6583
Illawarra		M	4888
Illawarra		M	4677
Illawarra		M	3785
Illawarra		M	5695
Illawarra		M	734
Illawarra	0	F	371
Illawarra	0	M	292
Illawarra	Inf	F	667
Illawarra	Inf	M	2377
Mid North Coast		F	1774
Mid North Coast		F	1978
Mid North Coast		F	2490
Mid North Coast		F	3131
Mid North Coast		F	5029
Mid North Coast		F	5267
Mid North Coast		F	4633
Mid North Coast		F	3462
Mid North Coast		F	2214
Mid North Coast		F	1678
Mid North Coast		F	1245
Mid North Coast		F	990
Mid North Coast		F	619
Mid North Coast		M	1188
Mid North Coast		M	1123
Mid North Coast		M	1504
Mid North Coast		M	1870
Mid North Coast		M	3100
Mid North Coast		M	4318
Mid North Coast		M	4994
Mid North Coast		M	4503
Mid North Coast		M	2797
Mid North Coast		M	2105
Mid North Coast		M	1636
Mid North Coast		M	2012
Mid North Coast		M	652
Mid North Coast	0	F	337
Mid North Coast	0	M	316
Mid North Coast	Inf	F	364
Mid North Coast	Inf	M	1039
Murray		F	1198
Murray		F	1409
Murray		F	1631
Murray		F	2035
Murray		F	3264
Murray		F	3421
Murray		F	3346
Murray		F	2575
Murray		F	1647
Murray		F	1192
Murray		F	804
Murray		F	761
Murray		F	450
Murray		M	730
Murray		M	682
Murray		M	824
Murray		M	1099
Murray		M	1965
Murray		M	2776
Murray		M	3789
Murray		M	3919
Murray		M	2606
Murray		M	1952
Murray		M	1294
Murray		M	1648
Murray		M	527
Murray	0	F	267
Murray	0	M	272
Murray	Inf	F	275
Murray	Inf	M	772
New England and North West		F	1642
New England and North West		F	1982
New England and North West		F	2291
New England and North West		F	2814
New England and North West		F	4543
New England and North West		F	5137
New England and North West		F	4746
New England and North West		F	3901
New England and North West		F	2440
New England and North West		F	1904
New England and North West		F	1361
New England and North West		F	1288
New England and North West		F	676
New England and North West		M	1062
New England and North West		M	1162
New England and North West		M	1442
New England and North West		M	1795
New England and North West		M	2896
New England and North West		M	4453
New England and North West		M	5767
New England and North West		M	5638
New England and North West		M	3315
New England and North West		M	2776
New England and North West		M	1974
New England and North West		M	2907
New England and North West		M	843
New England and North West	0	F	497
New England and North West	0	M	524
New England and North West	Inf	F	453
New England and North West	Inf	M	1449
Newcastle and Lake Macquarie		F	3605
Newcastle and Lake Macquarie		F	4044
Newcastle and Lake Macquarie		F	4661
Newcastle and Lake Macquarie		F	5687
Newcastle and Lake Macquarie		F	9118
Newcastle and Lake Macquarie		F	10769
Newcastle and Lake Macquarie		F	10965
Newcastle and Lake Macquarie		F	10544
Newcastle and Lake Macquarie		F	6603
Newcastle and Lake Macquarie		F	5018
Newcastle and Lake Macquarie		F	3159
Newcastle and Lake Macquarie		F	3354
Newcastle and Lake Macquarie		F	1068
Newcastle and Lake Macquarie		M	2334
Newcastle and Lake Macquarie		M	2137
Newcastle and Lake Macquarie		M	2303
Newcastle and Lake Macquarie		M	2809
Newcastle and Lake Macquarie		M	4383
Newcastle and Lake Macquarie		M	6557
Newcastle and Lake Macquarie		M	9229
Newcastle and Lake Macquarie		M	10772
Newcastle and Lake Macquarie		M	7820
Newcastle and Lake Macquarie		M	7295
Newcastle and Lake Macquarie		M	5380
Newcastle and Lake Macquarie		M	8600
Newcastle and Lake Macquarie		M	1081
Newcastle and Lake Macquarie	0	F	457
Newcastle and Lake Macquarie	0	M	363
Newcastle and Lake Macquarie	Inf	F	1123
Newcastle and Lake Macquarie	Inf	M	4360
Richmond - Tweed		F	2105
Richmond - Tweed		F	2497
Richmond - Tweed		F	3018
Richmond - Tweed		F	3924
Richmond - Tweed		F	6231
Richmond - Tweed		F	6618
Richmond - Tweed		F	5964
Richmond - Tweed		F	4863
Richmond - Tweed		F	2732
Richmond - Tweed		F	2218
Richmond - Tweed		F	1445
Richmond - Tweed		F	1292
Richmond - Tweed		F	697
Richmond - Tweed		M	1430
Richmond - Tweed		M	1430
Richmond - Tweed		M	1749
Richmond - Tweed		M	2452
Richmond - Tweed		M	3818
Richmond - Tweed		M	5282
Richmond - Tweed		M	6344
Richmond - Tweed		M	5857
Richmond - Tweed		M	3462
Richmond - Tweed		M	2671
Richmond - Tweed		M	1963
Richmond - Tweed		M	2355
Richmond - Tweed		M	739
Richmond - Tweed	0	F	375
Richmond - Tweed	0	M	353
Richmond - Tweed	Inf	F	493
Richmond - Tweed	Inf	M	1407
Riverina		F	1482
Riverina		F	1641
Riverina		F	1951
Riverina		F	2412
Riverina		F	4085
Riverina		F	4921
Riverina		F	4445
Riverina		F	3710
Riverina		F	2358
Riverina		F	1674
Riverina		F	1178
Riverina		F	1144
Riverina		F	593
Riverina		M	914
Riverina		M	812
Riverina		M	1048
Riverina		M	1411
Riverina		M	2546
Riverina		M	4265
Riverina		M	5758
Riverina		M	5513
Riverina		M	3630
Riverina		M	2930
Riverina		M	2069
Riverina		M	2575
Riverina		M	709
Riverina	0	F	295
Riverina	0	M	297
Riverina	Inf	F	454
Riverina	Inf	M	1182
Southern Highlands and Shoalhaven		F	1427
Southern Highlands and Shoalhaven		F	1617
Southern Highlands and Shoalhaven		F	1898
Southern Highlands and Shoalhaven		F	2311
Southern Highlands and Shoalhaven		F	3592
Southern Highlands and Shoalhaven		F	3776
Southern Highlands and Shoalhaven		F	3349
Southern Highlands and Shoalhaven		F	2748
Southern Highlands and Shoalhaven		F	1588
Southern Highlands and Shoalhaven		F	1297
Southern Highlands and Shoalhaven		F	886
Southern Highlands and Shoalhaven		F	846
Southern Highlands and Shoalhaven		F	430
Southern Highlands and Shoalhaven		M	901
Southern Highlands and Shoalhaven		M	752
Southern Highlands and Shoalhaven		M	981
Southern Highlands and Shoalhaven		M	1246
Southern Highlands and Shoalhaven		M	2047
Southern Highlands and Shoalhaven		M	2737
Southern Highlands and Shoalhaven		M	3399
Southern Highlands and Shoalhaven		M	3574
Southern Highlands and Shoalhaven		M	2366
Southern Highlands and Shoalhaven		M	2069
Southern Highlands and Shoalhaven		M	1585
Southern Highlands and Shoalhaven		M	1971
Southern Highlands and Shoalhaven		M	485
Southern Highlands and Shoalhaven	0	F	247
Southern Highlands and Shoalhaven	0	M	173
Southern Highlands and Shoalhaven	Inf	F	317
Southern Highlands and Shoalhaven	Inf	M	964
Sydney - Baulkham Hills and Hawkesbury		F	2444
Sydney - Baulkham Hills and Hawkesbury		F	2653
Sydney - Baulkham Hills and Hawkesbury		F	2644
Sydney - Baulkham Hills and Hawkesbury		F	2819
Sydney - Baulkham Hills and Hawkesbury		F	4171
Sydney - Baulkham Hills and Hawkesbury		F	4688
Sydney - Baulkham Hills and Hawkesbury		F	4943
Sydney - Baulkham Hills and Hawkesbury		F	4716
Sydney - Baulkham Hills and Hawkesbury		F	3153
Sydney - Baulkham Hills and Hawkesbury		F	2589
Sydney - Baulkham Hills and Hawkesbury		F	1822
Sydney - Baulkham Hills and Hawkesbury		F	2108
Sydney - Baulkham Hills and Hawkesbury		F	631
Sydney - Baulkham Hills and Hawkesbury		M	1467
Sydney - Baulkham Hills and Hawkesbury		M	1322
Sydney - Baulkham Hills and Hawkesbury		M	1323
Sydney - Baulkham Hills and Hawkesbury		M	1575
Sydney - Baulkham Hills and Hawkesbury		M	2347
Sydney - Baulkham Hills and Hawkesbury		M	3045
Sydney - Baulkham Hills and Hawkesbury		M	4232
Sydney - Baulkham Hills and Hawkesbury		M	5145
Sydney - Baulkham Hills and Hawkesbury		M	3931
Sydney - Baulkham Hills and Hawkesbury		M	3638
Sydney - Baulkham Hills and Hawkesbury		M	2753
Sydney - Baulkham Hills and Hawkesbury		M	4858
Sydney - Baulkham Hills and Hawkesbury		M	638
Sydney - Baulkham Hills and Hawkesbury	0	F	366
Sydney - Baulkham Hills and Hawkesbury	0	M	270
Sydney - Baulkham Hills and Hawkesbury	Inf	F	991
Sydney - Baulkham Hills and Hawkesbury	Inf	M	3196
Sydney - Blacktown		F	2094
Sydney - Blacktown		F	2575
Sydney - Blacktown		F	2505
Sydney - Blacktown		F	2877
Sydney - Blacktown		F	4699
Sydney - Blacktown		F	6138
Sydney - Blacktown		F	6469
Sydney - Blacktown		F	6138
Sydney - Blacktown		F	3829
Sydney - Blacktown		F	2861
Sydney - Blacktown		F	1918
Sydney - Blacktown		F	1848
Sydney - Blacktown		F	727
Sydney - Blacktown		M	1416
Sydney - Blacktown		M	1490
Sydney - Blacktown		M	1679
Sydney - Blacktown		M	2173
Sydney - Blacktown		M	3403
Sydney - Blacktown		M	5731
Sydney - Blacktown		M	8802
Sydney - Blacktown		M	9929
Sydney - Blacktown		M	7043
Sydney - Blacktown		M	5758
Sydney - Blacktown		M	4092
Sydney - Blacktown		M	5387
Sydney - Blacktown		M	1019
Sydney - Blacktown	0	F	369
Sydney - Blacktown	0	M	374
Sydney - Blacktown	Inf	F	603
Sydney - Blacktown	Inf	M	2464
Sydney - City and Inner South		F	3868
Sydney - City and Inner South		F	6891
Sydney - City and Inner South		F	8454
Sydney - City and Inner South		F	10053
Sydney - City and Inner South		F	15419
Sydney - City and Inner South		F	20959
Sydney - City and Inner South		F	28943
Sydney - City and Inner South		F	36227
Sydney - City and Inner South		F	29876
Sydney - City and Inner South		F	27010
Sydney - City and Inner South		F	18732
Sydney - City and Inner South		F	32541
Sydney - City and Inner South		F	3439
Sydney - City and Inner South		M	2780
Sydney - City and Inner South		M	4646
Sydney - City and Inner South		M	6505
Sydney - City and Inner South		M	8221
Sydney - City and Inner South		M	11870
Sydney - City and Inner South		M	16826
Sydney - City and Inner South		M	25820
Sydney - City and Inner South		M	34342
Sydney - City and Inner South		M	29183
Sydney - City and Inner South		M	29785
Sydney - City and Inner South		M	24778
Sydney - City and Inner South		M	55521
Sydney - City and Inner South		M	4092
Sydney - City and Inner South	0	F	1230
Sydney - City and Inner South	0	M	1312
Sydney - City and Inner South	Inf	F	20683
Sydney - City and Inner South	Inf	M	58336
Sydney - Eastern Suburbs		F	1773
Sydney - Eastern Suburbs		F	2376
Sydney - Eastern Suburbs		F	2527
Sydney - Eastern Suburbs		F	2819
Sydney - Eastern Suburbs		F	4304
Sydney - Eastern Suburbs		F	4930
Sydney - Eastern Suburbs		F	5574
Sydney - Eastern Suburbs		F	6449
Sydney - Eastern Suburbs		F	4591
Sydney - Eastern Suburbs		F	4130
Sydney - Eastern Suburbs		F	2821
Sydney - Eastern Suburbs		F	3631
Sydney - Eastern Suburbs		F	726
Sydney - Eastern Suburbs		M	1032
Sydney - Eastern Suburbs		M	1335
Sydney - Eastern Suburbs		M	1554
Sydney - Eastern Suburbs		M	1987
Sydney - Eastern Suburbs		M	2704
Sydney - Eastern Suburbs		M	3327
Sydney - Eastern Suburbs		M	4410
Sydney - Eastern Suburbs		M	5178
Sydney - Eastern Suburbs		M	4134
Sydney - Eastern Suburbs		M	3928
Sydney - Eastern Suburbs		M	3068
Sydney - Eastern Suburbs		M	5017
Sydney - Eastern Suburbs		M	684
Sydney - Eastern Suburbs	0	F	402
Sydney - Eastern Suburbs	0	M	315
Sydney - Eastern Suburbs	Inf	F	1927
Sydney - Eastern Suburbs	Inf	M	4200
Sydney - Inner South West		F	2917
Sydney - Inner South West		F	4123
Sydney - Inner South West		F	4435
Sydney - Inner South West		F	4990
Sydney - Inner South West		F	7908
Sydney - Inner South West		F	9083
Sydney - Inner South West		F	9314
Sydney - Inner South West		F	8676
Sydney - Inner South West		F	5608
Sydney - Inner South West		F	4541
Sydney - Inner South West		F	2966
Sydney - Inner South West		F	2893
Sydney - Inner South West		F	1172
Sydney - Inner South West		M	1787
Sydney - Inner South West		M	2425
Sydney - Inner South West		M	3224
Sydney - Inner South West		M	4050
Sydney - Inner South West		M	6035
Sydney - Inner South West		M	8396
Sydney - Inner South West		M	10800
Sydney - Inner South West		M	11390
Sydney - Inner South West		M	7562
Sydney - Inner South West		M	6378
Sydney - Inner South West		M	4386
Sydney - Inner South West		M	6445
Sydney - Inner South West		M	1269
Sydney - Inner South West	0	F	595
Sydney - Inner South West	0	M	568
Sydney - Inner South West	Inf	F	1065
Sydney - Inner South West	Inf	M	3622
Sydney - Inner West		F	1936
Sydney - Inner West		F	2633
Sydney - Inner West		F	2975
Sydney - Inner West		F	3142
Sydney - Inner West		F	4746
Sydney - Inner West		F	5739
Sydney - Inner West		F	6824
Sydney - Inner West		F	7014
Sydney - Inner West		F	4793
Sydney - Inner West		F	3826
Sydney - Inner West		F	2677
Sydney - Inner West		F	3544
Sydney - Inner West		F	691
Sydney - Inner West		M	1159
Sydney - Inner West		M	1526
Sydney - Inner West		M	1952
Sydney - Inner West		M	2219
Sydney - Inner West		M	3373
Sydney - Inner West		M	4505
Sydney - Inner West		M	6307
Sydney - Inner West		M	7637
Sydney - Inner West		M	5545
Sydney - Inner West		M	4862
Sydney - Inner West		M	3637
Sydney - Inner West		M	6497
Sydney - Inner West		M	830
Sydney - Inner West	0	F	404
Sydney - Inner West	0	M	359
Sydney - Inner West	Inf	F	1580
Sydney - Inner West	Inf	M	4304
Sydney - North Sydney and Hornsby		F	3893
Sydney - North Sydney and Hornsby		F	4724
Sydney - North Sydney and Hornsby		F	4763
Sydney - North Sydney and Hornsby		F	5373
Sydney - North Sydney and Hornsby		F	7546
Sydney - North Sydney and Hornsby		F	9258
Sydney - North Sydney and Hornsby		F	11935
Sydney - North Sydney and Hornsby		F	13882
Sydney - North Sydney and Hornsby		F	10359
Sydney - North Sydney and Hornsby		F	9177
Sydney - North Sydney and Hornsby		F	6437
Sydney - North Sydney and Hornsby		F	9864
Sydney - North Sydney and Hornsby		F	1411
Sydney - North Sydney and Hornsby		M	2408
Sydney - North Sydney and Hornsby		M	2653
Sydney - North Sydney and Hornsby		M	2814
Sydney - North Sydney and Hornsby		M	3282
Sydney - North Sydney and Hornsby		M	4608
Sydney - North Sydney and Hornsby		M	6148
Sydney - North Sydney and Hornsby		M	9463
Sydney - North Sydney and Hornsby		M	11902
Sydney - North Sydney and Hornsby		M	10115
Sydney - North Sydney and Hornsby		M	10029
Sydney - North Sydney and Hornsby		M	8167
Sydney - North Sydney and Hornsby		M	17704
Sydney - North Sydney and Hornsby		M	1432
Sydney - North Sydney and Hornsby	0	F	754
Sydney - North Sydney and Hornsby	0	M	648
Sydney - North Sydney and Hornsby	Inf	F	5662
Sydney - North Sydney and Hornsby	Inf	M	17230
Sydney - Northern Beaches		F	2482
Sydney - Northern Beaches		F	2505
Sydney - Northern Beaches		F	2559
Sydney - Northern Beaches		F	2978
Sydney - Northern Beaches		F	4516
Sydney - Northern Beaches		F	5107
Sydney - Northern Beaches		F	5465
Sydney - Northern Beaches		F	5454
Sydney - Northern Beaches		F	3657
Sydney - Northern Beaches		F	2977
Sydney - Northern Beaches		F	1890
Sydney - Northern Beaches		F	2329
Sydney - Northern Beaches		F	680
Sydney - Northern Beaches		M	1620
Sydney - Northern Beaches		M	1350
Sydney - Northern Beaches		M	1373
Sydney - Northern Beaches		M	1773
Sydney - Northern Beaches		M	2710
Sydney - Northern Beaches		M	3760
Sydney - Northern Beaches		M	5111
Sydney - Northern Beaches		M	5972
Sydney - Northern Beaches		M	4560
Sydney - Northern Beaches		M	4003
Sydney - Northern Beaches		M	2703
Sydney - Northern Beaches		M	4457
Sydney - Northern Beaches		M	699
Sydney - Northern Beaches	0	F	377
Sydney - Northern Beaches	0	M	321
Sydney - Northern Beaches	Inf	F	1270
Sydney - Northern Beaches	Inf	M	3573
Sydney - Outer South West		F	2123
Sydney - Outer South West		F	2354
Sydney - Outer South West		F	2531
Sydney - Outer South West		F	2733
Sydney - Outer South West		F	4403
Sydney - Outer South West		F	5359
Sydney - Outer South West		F	5147
Sydney - Outer South West		F	4487
Sydney - Outer South West		F	2690
Sydney - Outer South West		F	2095
Sydney - Outer South West		F	1469
Sydney - Outer South West		F	1328
Sydney - Outer South West		F	653
Sydney - Outer South West		M	1246
Sydney - Outer South West		M	1113
Sydney - Outer South West		M	1274
Sydney - Outer South West		M	1604
Sydney - Outer South West		M	2539
Sydney - Outer South West		M	3994
Sydney - Outer South West		M	5722
Sydney - Outer South West		M	6302
Sydney - Outer South West		M	4410
Sydney - Outer South West		M	3587
Sydney - Outer South West		M	2623
Sydney - Outer South West		M	3579
Sydney - Outer South West		M	684
Sydney - Outer South West	0	F	303
Sydney - Outer South West	0	M	260
Sydney - Outer South West	Inf	F	419
Sydney - Outer South West	Inf	M	1619
Sydney - Outer West and Blue Mountains		F	2763
Sydney - Outer West and Blue Mountains		F	3109
Sydney - Outer West and Blue Mountains		F	3324
Sydney - Outer West and Blue Mountains		F	3869
Sydney - Outer West and Blue Mountains		F	6091
Sydney - Outer West and Blue Mountains		F	6766
Sydney - Outer West and Blue Mountains		F	6828
Sydney - Outer West and Blue Mountains		F	6104
Sydney - Outer West and Blue Mountains		F	4023
Sydney - Outer West and Blue Mountains		F	3010
Sydney - Outer West and Blue Mountains		F	2091
Sydney - Outer West and Blue Mountains		F	1996
Sydney - Outer West and Blue Mountains		F	827
Sydney - Outer West and Blue Mountains		M	1565
Sydney - Outer West and Blue Mountains		M	1481
Sydney - Outer West and Blue Mountains		M	1602
Sydney - Outer West and Blue Mountains		M	2137
Sydney - Outer West and Blue Mountains		M	3349
Sydney - Outer West and Blue Mountains		M	4863
Sydney - Outer West and Blue Mountains		M	7030
Sydney - Outer West and Blue Mountains		M	7626
Sydney - Outer West and Blue Mountains		M	5406
Sydney - Outer West and Blue Mountains		M	4679
Sydney - Outer West and Blue Mountains		M	3387
Sydney - Outer West and Blue Mountains		M	4232
Sydney - Outer West and Blue Mountains		M	894
Sydney - Outer West and Blue Mountains	0	F	396
Sydney - Outer West and Blue Mountains	0	M	338
Sydney - Outer West and Blue Mountains	Inf	F	648
Sydney - Outer West and Blue Mountains	Inf	M	1837
Sydney - Parramatta		F	2657
Sydney - Parramatta		F	3920
Sydney - Parramatta		F	4488
Sydney - Parramatta		F	5131
Sydney - Parramatta		F	8453
Sydney - Parramatta		F	11650
Sydney - Parramatta		F	13921
Sydney - Parramatta		F	14937
Sydney - Parramatta		F	9928
Sydney - Parramatta		F	7826
Sydney - Parramatta		F	5354
Sydney - Parramatta		F	6158
Sydney - Parramatta		F	1372
Sydney - Parramatta		M	1702
Sydney - Parramatta		M	2538
Sydney - Parramatta		M	3239
Sydney - Parramatta		M	4080
Sydney - Parramatta		M	6657
Sydney - Parramatta		M	10818
Sydney - Parramatta		M	15663
Sydney - Parramatta		M	18135
Sydney - Parramatta		M	13379
Sydney - Parramatta		M	11349
Sydney - Parramatta		M	8640
Sydney - Parramatta		M	13954
Sydney - Parramatta		M	1806
Sydney - Parramatta	0	F	658
Sydney - Parramatta	0	M	658
Sydney - Parramatta	Inf	F	2117
Sydney - Parramatta	Inf	M	7190
Sydney - Ryde		F	1769
Sydney - Ryde		F	2210
Sydney - Ryde		F	2068
Sydney - Ryde		F	2349
Sydney - Ryde		F	3423
Sydney - Ryde		F	4166
Sydney - Ryde		F	5016
Sydney - Ryde		F	6053
Sydney - Ryde		F	4645
Sydney - Ryde		F	4204
Sydney - Ryde		F	3138
Sydney - Ryde		F	4933
Sydney - Ryde		F	619
Sydney - Ryde		M	1019
Sydney - Ryde		M	1289
Sydney - Ryde		M	1303
Sydney - Ryde		M	1573
Sydney - Ryde		M	2213
Sydney - Ryde		M	2940
Sydney - Ryde		M	4162
Sydney - Ryde		M	5530
Sydney - Ryde		M	4749
Sydney - Ryde		M	4728
Sydney - Ryde		M	4343
Sydney - Ryde		M	9730
Sydney - Ryde		M	672
Sydney - Ryde	0	F	265
Sydney - Ryde	0	M	269
Sydney - Ryde	Inf	F	2696
Sydney - Ryde	Inf	M	7530
Sydney - South West		F	2240
Sydney - South West		F	3449
Sydney - South West		F	3523
Sydney - South West		F	3911
Sydney - South West		F	6307
Sydney - South West		F	7691
Sydney - South West		F	7936
Sydney - South West		F	7251
Sydney - South West		F	4739
Sydney - South West		F	3520
Sydney - South West		F	2384
Sydney - South West		F	2134
Sydney - South West		F	899
Sydney - South West		M	1331
Sydney - South West		M	2024
Sydney - South West		M	2448
Sydney - South West		M	2872
Sydney - South West		M	4524
Sydney - South West		M	6953
Sydney - South West		M	9910
Sydney - South West		M	10449
Sydney - South West		M	7323
Sydney - South West		M	5888
Sydney - South West		M	4155
Sydney - South West		M	5253
Sydney - South West		M	1167
Sydney - South West	0	F	494
Sydney - South West	0	M	522
Sydney - South West	Inf	F	671
Sydney - South West	Inf	M	2500
Sydney - Sutherland		F	2390
Sydney - Sutherland		F	2404
Sydney - Sutherland		F	2392
Sydney - Sutherland		F	2691
Sydney - Sutherland		F	3897
Sydney - Sutherland		F	4381
Sydney - Sutherland		F	4386
Sydney - Sutherland		F	3897
Sydney - Sutherland		F	2467
Sydney - Sutherland		F	1993
Sydney - Sutherland		F	1286
Sydney - Sutherland		F	1350
Sydney - Sutherland		F	512
Sydney - Sutherland		M	1433
Sydney - Sutherland		M	1145
Sydney - Sutherland		M	1133
Sydney - Sutherland		M	1359
Sydney - Sutherland		M	2080
Sydney - Sutherland		M	2780
Sydney - Sutherland		M	3694
Sydney - Sutherland		M	4365
Sydney - Sutherland		M	3110
Sydney - Sutherland		M	2872
Sydney - Sutherland		M	2065
Sydney - Sutherland		M	2999
Sydney - Sutherland		M	545
Sydney - Sutherland	0	F	262
Sydney - Sutherland	0	M	198
Sydney - Sutherland	Inf	F	575
Sydney - Sutherland	Inf	M	1723
Migratory - Offshore - Shipping (NSW)		F	3
Migratory - Offshore - Shipping (NSW)		M	3
Migratory - Offshore - Shipping (NSW)		M	3
Migratory - Offshore - Shipping (NSW)		M	3
Migratory - Offshore - Shipping (NSW)		M	6
Migratory - Offshore - Shipping (NSW)		M	8
Migratory - Offshore - Shipping (NSW)		M	11
Migratory - Offshore - Shipping (NSW)		M	4
Migratory - Offshore - Shipping (NSW)		M	9
Migratory - Offshore - Shipping (NSW)		M	11
Migratory - Offshore - Shipping (NSW)	Inf	M	14
No usual address (NSW)		F	1959
No usual address (NSW)		F	3305
No usual address (NSW)		F	3575
No usual address (NSW)		F	3842
No usual address (NSW)		F	5009
No usual address (NSW)		F	4133
No usual address (NSW)		F	3546
No usual address (NSW)		F	2784
No usual address (NSW)		F	1573
No usual address (NSW)		F	1194
No usual address (NSW)		F	707
No usual address (NSW)		F	819
