SA4_CODE_2016,P_M1_Tram_Inc_LR_15_24,P_M1_Tram_Inc_LR_25_34,P_M1_Tram_Inc_LR_35_44,P_M1_Tram_Inc_LR_45_54,P_M1_Tram_Inc_LR_55_64,P_M1_Tram_Inc_LR_65_74,P_M1_Tram_Inc_LR_75ov,P_M1_Tram_Inc_LR_Tot,P_M1_Taxi_15_24,P_M1_Taxi_25_34,P_M1_Taxi_35_44,P_M1_Taxi_45_54,P_M1_Taxi_55_64,P_M1_Taxi_65_74,P_M1_Taxi_75ov,P_M1_Taxi_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_Inc_LR_15_24,P_M2_TrnTrm_Inc_LR_25_34,P_M2_TrnTrm_Inc_LR_35_44,P_M2_TrnTrm_Inc_LR_45_54,P_M2_TrnTrm_Inc_LR_55_64,P_M2_TrnTrm_Inc_LR_65_74,P_M2_TrnTrm_Inc_LR_75ov,P_M2_TrnTrm_Inc_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_Inc_LR_15_24,P_M2_BusTrm_Inc_LR_25_34,P_M2_BusTrm_Inc_LR_35_44,P_M2_BusTrm_Inc_LR_45_54,P_M2_BusTrm_Inc_LR_55_64,P_M2_BusTrm_Inc_LR_65_74,P_M2_BusTrm_Inc_LR_75ov,P_M2_BusTrm_Inc_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
111,0,3,4,4,0,0,0,11,19,36,31,32,21,7,3,152,14980,24203,25134,26116,17470,2724,249,110881,3009,1207,759,974,734,139,22,6850,51,148,188,300,271,75,9,1043,178,256,226,251,191,12,0,1117,165,393,432,407,220,24,7,1638,48,83,111,125,113,28,0,515,858,912,652,745,577,129,17,3892,20098,27935,28073,29501,19962,3211,313,129090,59,66,53,56,44,7,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,51,43,28,8,0,178,12,10,12,11,3,0,0,48,3,9,19,12,10,3,0,46,94,101,131,121,79,21,0,552,6,0,5,12,4,0,0,30,0,0,0,0,0,0,0,0,20,42,35,45,23,4,0,170,85,41,20,18,18,4,0,181,10,7,11,9,6,0,0,42,120,96,68,81,44,7,3,417,174,235,205,221,127,19,4,981,392,436,399,422,248,45,6,1956
112,0,4,0,0,0,4,0,8,14,19,16,21,14,0,0,88,6458,9715,12385,14698,11924,2200,179,57563,1665,608,472,593,488,129,15,3969,18,76,120,214,249,131,35,845,123,86,80,129,106,17,0,537,163,193,203,217,151,21,0,952,21,62,97,132,108,51,23,483,498,409,512,695,704,210,52,3080,9125,11256,13967,16774,13807,2785,311,68015,0,4,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,3,0,5,0,22,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,5,7,8,9,3,5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,7,3,0,24,38,7,7,3,6,0,0,66,3,4,3,0,3,0,0,16,44,19,12,10,17,3,0,102,85,91,80,109,86,16,6,470,136,119,102,132,100,21,6,622
113,0,3,0,0,0,0,0,3,21,27,17,22,23,9,0,115,6265,9674,10001,10821,8108,1618,217,46697,1686,850,457,507,355,69,15,3945,19,60,102,157,154,94,29,629,50,48,66,56,67,15,4,313,36,71,69,80,80,11,0,343,355,148,79,102,100,36,16,841,794,663,478,634,649,210,50,3476,9292,11604,11313,12430,9576,2081,329,56628,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,3,0,0,17,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,7,8,7,6,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,15,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,8,3,5,0,0,0,26,62,87,65,50,35,12,9,306,75,100,79,60,34,9,6,363
114,0,0,0,0,5,0,0,10,17,9,8,7,11,0,0,61,4564,6483,7242,8732,6713,1367,121,35219,1168,392,279,324,270,55,8,2498,21,83,119,152,135,45,11,566,37,45,43,61,47,11,0,243,42,58,67,88,51,8,0,303,18,36,43,54,48,34,3,241,302,295,246,347,321,153,25,1676,6293,7474,8089,9815,7624,1670,173,41137,3,5,0,3,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,16,12,0,0,41,8,4,0,0,0,0,0,16,0,0,3,0,0,0,0,8,15,13,16,16,12,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,10,15,0,0,4,0,0,0,27,0,0,0,0,0,0,0,4,24,5,0,11,0,0,0,40,55,64,45,40,44,5,4,247,95,85,59,64,54,3,4,367
115,0,3,0,0,0,0,0,10,0,11,7,13,7,3,0,46,8008,11894,13267,12713,7788,1860,163,55688,1755,614,337,381,329,91,13,3512,56,146,198,212,136,50,7,815,56,79,53,62,43,7,0,289,26,25,41,36,8,3,0,146,16,49,90,79,70,51,8,366,368,206,218,279,246,84,23,1433,11059,13830,14602,14040,8792,2181,221,64720,128,211,104,60,37,10,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,31,27,15,13,3,0,108,7,9,7,0,3,0,0,24,3,3,0,0,3,0,0,6,161,249,141,73,61,13,0,698,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,23,19,22,18,8,5,0,87,102,31,15,7,7,0,0,157,4,9,0,0,0,0,0,14,124,56,39,28,16,5,0,263,91,102,99,89,51,16,0,454,378,413,277,190,119,37,3,1418
116,0,3,0,3,0,0,0,3,17,52,62,49,28,8,0,213,8545,17328,19143,18248,11813,2174,127,77383,2646,1056,701,810,604,141,11,5969,87,249,365,371,225,53,3,1345,86,100,100,91,52,7,0,442,37,54,50,63,28,3,0,244,48,98,121,110,85,20,4,483,435,326,281,288,207,43,8,1591,13044,20354,21464,20587,13431,2528,155,91554,298,301,213,153,115,22,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,61,53,63,28,7,0,240,50,39,26,14,17,0,0,148,4,13,11,13,9,0,0,55,388,419,300,241,173,35,0,1550,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,19,19,7,13,0,0,69,80,29,14,16,4,3,0,147,4,3,4,0,0,0,0,14,108,46,35,27,17,3,0,232,115,153,128,107,62,13,3,581,606,616,461,375,250,48,4,2363
117,278,775,641,367,173,23,0,2257,142,735,775,535,264,66,19,2528,9423,33452,38456,34701,19572,4685,471,140766,2097,3877,2854,2305,1477,403,53,13067,60,236,304,343,225,53,3,1233,405,1901,1759,1133,416,27,3,5650,533,2922,2745,1820,573,48,8,8658,437,1009,746,587,286,88,17,3164,4520,14876,7457,4449,2548,585,69,34505,46301,147904,115927,82854,44503,9634,972,448088,3972,9677,6111,3677,2281,589,58,26372,68,435,306,172,116,37,3,1132,193,514,269,128,84,12,4,1201,2206,5468,5892,4536,2390,384,28,20897,932,1822,1080,885,585,87,11,5402,148,591,533,342,177,26,3,1831,7530,18507,14186,9750,5632,1132,103,56834,59,261,357,226,121,45,4,1073,52,139,104,41,28,4,0,377,278,629,918,664,278,47,12,2828,192,244,212,155,88,11,4,902,95,296,244,149,57,9,3,862,678,1567,1838,1241,572,122,24,6037,227,787,974,788,327,59,10,3185,8435,20866,16993,11781,6537,1318,138,66060
118,5,11,0,0,0,0,0,16,24,67,49,42,24,12,3,214,3628,9849,9627,9053,6175,2020,280,40623,737,715,487,495,393,159,32,3018,19,49,91,93,71,17,5,345,117,374,267,189,91,18,0,1053,129,423,375,224,121,13,0,1288,49,118,99,124,92,35,13,536,1622,2509,1487,1183,903,285,49,8033,9394,19246,14791,12983,9004,2893,424,68730,934,1607,801,569,381,116,8,4411,0,7,4,0,8,0,0,24,0,7,0,0,0,0,0,14,90,141,101,74,74,15,0,487,56,48,21,24,11,3,0,164,16,36,18,15,4,4,0,96,1099,1849,941,687,478,138,8,5199,3,20,9,5,4,3,0,47,4,8,3,3,0,0,0,20,27,38,35,32,35,4,0,176,58,42,30,16,10,5,0,161,16,42,28,11,10,0,0,114,111,146,103,67,68,17,0,507,73,120,99,86,43,14,3,439,1282,2116,1146,835,583,172,16,6147
119,0,4,0,3,6,0,0,16,18,73,79,89,52,14,7,329,9765,21246,22666,24029,15962,3513,360,97536,2630,1357,952,1158,1018,218,38,7367,64,269,384,394,265,72,5,1449,67,148,102,100,76,13,0,503,43,75,95,114,65,10,0,395,47,165,188,194,152,41,10,799,1155,1498,1095,1067,777,209,13,5811,15917,27865,27209,28584,19441,4306,458,123777,548,754,406,360,266,79,0,2413,0,0,4,3,0,3,0,17,8,8,8,4,0,0,0,27,88,186,165,149,93,17,0,698,101,75,37,53,34,6,0,299,7,33,27,28,4,4,0,101,752,1054,649,599,401,109,0,3557,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,17,33,24,16,12,3,0,112,73,27,18,22,24,0,0,163,8,8,5,5,8,3,0,36,92,64,51,51,42,5,0,308,162,197,170,147,106,24,3,801,1009,1311,864,794,549,138,6,4670
120,33,36,36,19,5,3,0,128,14,36,34,36,29,11,0,162,5418,13824,14736,14318,9403,2255,238,60176,1214,822,513,656,495,131,35,3867,27,124,154,180,126,43,6,659,90,189,163,133,71,9,0,652,95,178,168,141,79,7,0,675,32,102,130,120,98,28,12,516,1103,1456,890,870,653,170,30,5171,10459,21259,19279,18415,12273,2911,337,84939,673,1125,618,458,356,78,8,3317,5,9,10,10,11,3,0,43,11,18,10,10,10,0,0,61,122,290,273,280,164,21,0,1143,96,110,60,74,81,13,0,431,16,26,31,29,19,0,0,125,919,1584,1002,856,638,117,12,5121,3,5,5,5,3,0,0,22,11,5,4,3,0,0,0,25,27,32,22,22,15,6,0,121,59,27,11,10,14,3,0,134,7,14,18,7,6,0,0,49,111,85,62,51,38,7,0,349,76,132,133,92,61,15,0,503,1103,1804,1198,988,736,134,10,5976
121,3,12,15,17,6,0,0,51,12,76,113,109,43,16,3,371,8854,20213,23036,23486,15078,4137,482,95287,1799,1415,994,1049,812,232,37,6344,50,106,114,148,95,52,8,566,157,520,533,345,165,30,0,1746,75,305,434,280,99,16,0,1218,56,176,226,239,175,82,11,973,1979,3197,2286,1753,1253,380,48,10887,19414,42517,38854,33946,21369,5751,675,162521,1450,3245,1966,1166,677,174,16,8690,9,36,30,19,8,10,0,116,14,30,27,9,7,0,0,93,539,1185,1162,978,542,110,13,4526,300,391,257,199,113,23,0,1287,38,134,123,79,33,0,3,405,2353,5026,3566,2452,1387,318,28,15122,4,42,36,33,20,3,0,135,3,3,3,3,0,0,0,11,84,125,182,119,65,15,3,594,87,48,50,36,30,3,0,252,8,48,35,18,14,4,0,119,191,267,299,209,117,32,3,1114,124,226,254,256,101,29,6,999,2665,5513,4124,2920,1605,376,37,17233
122,3,3,3,3,0,0,0,11,5,23,20,34,37,10,0,132,6137,10851,12166,12874,8609,2349,292,53278,1459,697,388,475,414,130,25,3582,39,110,130,169,129,38,5,623,109,184,192,161,106,16,0,771,146,198,191,196,98,12,0,846,39,66,130,122,91,31,6,492,1070,913,640,723,541,174,36,4095,10430,14572,14629,15418,10458,2895,374,68769,204,410,199,90,52,10,0,974,37,83,31,21,10,0,0,177,0,0,0,0,0,0,0,0,21,22,14,16,14,7,0,89,4,7,0,8,3,0,0,23,0,4,0,3,0,0,0,10,268,523,242,139,87,16,0,1274,11,27,13,7,4,3,0,64,0,0,0,0,0,0,0,0,40,32,26,24,25,6,0,157,109,47,13,18,21,0,0,209,5,19,4,8,6,0,0,43,162,117,57,57,55,10,3,473,78,144,143,138,84,19,0,612,506,784,447,341,228,48,3,2357
123,0,0,3,5,0,0,0,8,10,10,23,19,19,0,0,83,7639,12148,13163,12981,8750,1655,105,56433,2255,718,473,517,438,80,14,4496,73,181,262,224,195,59,4,1002,67,57,47,64,58,7,0,299,27,25,40,42,21,0,0,150,19,59,59,86,41,12,3,273,347,228,215,227,197,70,5,1295,11086,13891,14594,14441,9918,1905,134,65978,129,87,59,73,40,3,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,47,35,25,17,4,0,160,35,18,5,11,6,0,0,75,3,8,10,7,5,0,0,32,197,163,114,118,72,5,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,6,0,0,0,26,71,12,10,11,0,0,0,109,3,0,0,0,5,0,0,8,89,19,20,19,7,6,0,152,88,86,65,91,65,3,0,404,376,269,197,224,137,11,0,1215
124,3,0,0,3,0,0,0,5,30,28,16,32,14,10,0,132,9533,14366,15735,16502,11856,2373,198,70567,2759,845,588,678,549,129,15,5554,95,254,338,321,272,69,8,1355,72,101,95,122,89,13,0,492,51,77,91,90,54,9,0,366,41,75,84,99,79,32,8,432,594,488,405,450,408,103,23,2466,14015,16893,17794,18713,13647,2799,262,84120,141,150,91,67,63,14,3,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,54,62,52,35,12,0,248,51,35,14,20,10,0,0,134,5,16,21,12,7,0,0,64,230,262,184,145,121,24,5,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,16,3,0,0,39,54,14,9,14,0,0,0,95,8,3,0,3,3,0,0,18,68,31,19,31,3,3,0,154,148,140,126,93,73,15,4,597,444,432,329,269,197,46,6,1721
125,6,10,9,14,4,0,0,38,27,87,81,84,61,17,0,355,12160,32660,34880,33229,21856,4319,322,139425,2785,2300,1393,1554,1295,276,25,9622,119,357,452,472,289,95,9,1794,115,253,219,205,124,17,0,928,47,165,239,208,116,11,0,790,70,227,230,225,132,46,3,934,872,1662,1126,881,640,147,13,5336,19983,45007,43783,40989,27234,5371,409,182779,1014,1541,959,840,640,127,9,5129,0,5,8,5,11,3,0,36,3,8,6,5,6,0,0,33,297,671,674,646,378,61,3,2727,192,229,159,161,146,13,3,900,31,73,73,63,44,0,0,280,1531,2529,1880,1728,1220,205,15,9112,0,4,3,0,0,0,0,7,0,0,0,3,0,0,0,7,76,115,132,112,56,14,3,510,103,66,42,40,50,3,0,294,3,27,18,16,9,0,0,75,182,216,196,173,111,16,3,899,189,303,248,234,140,21,3,1137,1892,3049,2322,2138,1471,249,17,11141
126,0,4,4,4,3,0,0,20,7,45,46,36,21,8,0,164,4712,13111,16154,14561,8645,1774,169,59129,880,814,587,554,393,95,12,3339,16,59,72,86,67,29,3,324,76,183,236,166,89,6,0,757,36,103,167,177,65,10,0,557,25,95,109,99,74,27,0,431,714,846,577,460,337,94,19,3042,8837,19695,21039,18043,10742,2249,220,80829,479,929,609,398,222,53,0,2700,3,15,5,0,9,0,0,39,0,6,3,3,0,0,0,15,141,205,224,195,92,19,0,880,77,99,53,43,43,9,0,317,9,35,39,25,21,3,0,125,711,1285,935,669,385,82,3,4068,0,0,3,4,3,0,0,12,0,0,0,0,0,0,0,3,53,97,137,84,32,3,0,411,91,59,16,30,20,3,0,218,4,4,8,11,12,0,0,35,145,174,169,127,68,11,0,685,60,129,143,119,71,15,4,542,918,1590,1243,912,527,104,4,5298
127,0,0,3,0,0,0,0,4,25,18,31,52,23,7,0,162,10464,20625,21287,20712,13734,2563,227,89615,2862,1277,814,1090,895,157,21,7110,107,368,503,529,296,69,9,1881,74,111,83,88,37,5,0,402,40,68,70,77,38,7,0,293,68,141,145,125,73,23,0,576,690,636,554,494,380,104,13,2871,15330,24445,24209,23911,16008,3029,283,107207,255,314,163,179,114,22,4,1051,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,54,86,69,53,58,7,0,312,56,33,10,17,17,3,0,146,8,23,3,10,10,5,0,59,373,455,250,262,203,38,4,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,20,11,3,0,82,81,26,20,20,13,3,0,166,3,3,9,5,3,5,0,28,107,48,33,41,33,12,0,273,179,170,167,152,83,21,0,781,652,667,455,459,321,64,5,2627
128,0,3,0,4,3,0,0,7,10,6,16,11,5,0,0,49,6328,8532,9426,10006,7242,1669,149,43357,1542,406,308,364,293,91,15,3022,40,94,108,114,129,41,5,532,41,46,38,45,34,9,0,217,66,60,66,71,52,3,0,313,23,35,51,71,45,17,6,245,608,454,383,385,275,82,17,2202,9705,10655,10846,11403,8333,1985,195,53119,191,187,78,60,55,11,0,585,3,3,0,3,0,0,0,11,0,0,0,0,0,0,0,4,60,46,32,43,31,8,0,220,59,35,17,10,12,0,0,134,11,4,11,8,3,3,0,36,325,279,140,122,103,26,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,4,4,0,0,21,27,8,0,3,3,0,0,40,3,0,0,3,0,0,0,8,33,19,3,12,11,0,0,71,76,88,55,68,41,4,0,344,439,380,195,204,154,28,0,1402
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,0,19,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,11,0,3,0,3,0,0,0,10,7,14,14,11,5,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,3,0,0,8
199,5,13,7,5,3,0,0,36,15,98,96,123,108,44,4,487,11201,20337,22037,23062,16054,3438,303,96440,3033,1645,1083,1153,818,182,24,7926,489,1238,1663,2111,1777,519,42,7846,111,127,88,97,51,6,0,490,60,103,83,79,36,10,0,361,153,346,407,515,435,122,12,1985,340,332,282,325,301,89,16,1679,16540,25739,26645,28162,20048,4523,418,122073,304,368,192,133,115,36,3,1150,0,5,8,0,0,0,0,21,0,0,6,0,0,0,0,15,96,121,113,120,79,29,0,549,79,37,18,23,9,0,0,172,14,22,21,17,4,3,0,85,497,563,353,293,209,70,5,1988,0,3,6,3,3,0,0,20,3,0,0,0,0,0,0,3,21,33,21,30,16,3,0,119,15,11,8,7,8,0,0,51,5,13,8,5,3,3,0,36,45,57,41,48,35,4,0,227,280,341,329,303,183,45,4,1491,824,962,718,649,429,121,10,3708
201,0,0,0,3,4,0,0,13,20,31,24,23,18,3,0,125,5365,8259,9127,10047,7310,1318,162,41588,1483,406,287,326,257,58,11,2827,10,42,55,106,86,32,14,336,27,16,26,36,28,0,5,138,34,53,69,101,84,9,0,358,21,29,44,61,53,31,7,245,359,316,319,421,423,125,31,1995,7511,9262,10041,11189,8333,1591,221,48159,0,9,3,5,0,0,0,22,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,9,12,13,9,4,0,0,52,0,3,0,3,0,0,0,7,0,7,3,4,3,0,0,16,14,31,27,20,12,4,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,12,36,5,3,0,3,0,0,52,0,0,0,0,0,0,0,3,42,5,8,3,3,0,0,66,49,63,46,60,37,3,0,261,106,103,77,88,50,5,0,439
202,5,4,0,6,0,0,0,13,19,21,9,10,18,0,0,76,5217,8330,8776,10102,7491,1305,168,41390,1478,524,309,320,287,58,9,2990,15,39,76,88,81,35,12,344,26,53,28,57,46,3,0,225,70,95,120,108,75,7,4,482,19,40,46,52,49,35,7,248,401,406,322,454,451,141,24,2210,7438,9642,9802,11297,8588,1608,229,48602,3,6,8,3,3,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,6,14,14,10,16,0,0,61,9,3,3,3,3,0,0,24,0,7,9,6,6,0,0,24,27,28,28,20,24,3,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,3,0,0,0,27,24,4,0,7,0,0,0,31,3,3,3,3,3,0,0,16,33,18,8,15,4,3,0,76,73,87,55,67,45,10,0,334,130,126,96,107,77,14,0,551
203,5,7,0,0,0,3,0,14,25,60,36,30,25,5,0,175,9221,16139,17054,17871,12480,2307,206,75273,2618,803,506,591,442,90,11,5061,25,72,103,97,129,47,10,484,46,57,53,64,44,7,7,279,138,180,254,211,124,18,3,935,25,81,88,73,95,25,8,400,681,625,463,561,535,145,18,3037,13313,18493,18853,19806,14082,2694,262,87503,19,36,12,15,6,0,0,99,0,0,0,0,0,0,0,0,3,10,3,4,4,0,0,33,21,56,52,47,25,8,0,209,11,9,8,4,6,0,0,36,0,16,6,5,4,0,0,31,53,129,91,81,39,14,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,20,22,20,20,3,0,103,73,21,5,4,5,0,0,114,9,3,6,3,3,0,0,28,94,47,34,31,32,10,0,242,115,142,107,116,66,15,0,563,261,314,230,226,142,31,0,1208
204,3,0,0,4,0,0,0,8,19,14,9,11,13,3,0,71,4735,7968,9490,11445,8975,1746,198,44556,1457,473,312,332,280,70,16,2928,21,54,89,122,128,44,26,486,35,45,48,82,70,19,6,294,81,93,113,136,120,20,0,571,201,127,82,103,114,57,12,694,1442,848,522,653,757,282,68,4565,8188,9732,10722,12930,10481,2249,317,54618,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,6,8,0,0,0,30,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,6,11,6,13,7,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,3,3,0,0,24,14,3,0,4,0,0,0,16,11,0,0,0,0,0,0,13,20,8,3,10,8,0,0,57,76,65,60,66,70,21,4,357,111,85,79,90,78,25,4,464
205,6,0,6,0,0,0,0,14,24,16,21,17,21,3,3,108,7588,12936,13947,16834,13302,2604,316,67534,2360,648,433,472,440,98,25,4476,22,74,111,170,166,65,27,637,38,72,94,92,76,21,9,413,106,90,98,123,97,20,3,531,51,101,111,129,132,87,20,629,705,646,587,795,831,303,70,3948,11096,14702,15481,18715,15141,3237,462,78831,6,8,4,3,3,3,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,12,9,12,8,12,3,0,50,17,0,0,3,0,0,0,29,3,4,3,3,0,0,0,10,44,18,23,21,13,3,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,5,4,3,0,26,28,3,0,0,4,0,0,40,3,4,0,4,0,0,0,11,38,14,5,7,10,5,0,73,83,90,109,123,83,35,8,525,164,125,138,148,109,40,8,725
