SA4_CODE_2016,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20more_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20more_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20more_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20more_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20more_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20more_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20more_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20more_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20more_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20more_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20more_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20more_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20more_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20more_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20more_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20more_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20more_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20more_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20more_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20more_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20more_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20more_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20more_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20more_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20more_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20more_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20more_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20more_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20more_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20more_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
111,376,1683,440,21,2517,717,1195,149,9,2066,435,776,45,13,1266,89,127,27,0,248,298,647,65,3,1014,137,306,54,4,504,141,131,4,0,281,110,168,18,0,306,47,52,8,5,114,2360,5081,824,59,8322,469,467,21,8,963,1939,504,75,12,2533,1682,522,0,26,2231,768,117,3,8,895,427,138,8,11,583,283,108,3,7,396,256,48,3,7,314,740,128,5,17,894,73,24,0,3,109,6639,2062,124,92,8916,840,2155,458,31,3481,2654,1696,225,20,4601,2121,1289,49,42,3496,858,240,32,6,1143,725,793,77,8,1599,423,414,57,9,899,401,177,10,7,595,858,299,26,17,1198,126,83,13,8,217,8990,7143,945,150,17233
112,434,1248,213,24,1917,535,648,48,11,1241,262,428,21,9,723,92,58,7,0,161,244,434,31,14,724,152,271,20,3,443,67,82,7,4,159,89,113,8,3,218,43,52,5,3,100,1923,3337,372,66,5694,1631,947,32,61,2671,1872,391,37,34,2329,1803,565,0,40,2409,810,92,0,20,926,459,168,3,5,641,392,116,0,11,519,285,77,0,9,379,735,156,0,14,902,116,25,0,3,148,8096,2540,78,201,10918,2063,2200,248,82,4592,2403,1040,79,46,3570,2061,995,24,45,3127,898,155,10,20,1086,704,600,43,19,1362,545,386,19,9,967,355,167,11,12,540,825,266,8,16,1118,163,76,5,8,248,10025,5874,450,268,16615
113,393,1120,196,34,1750,116,332,61,5,512,162,340,24,6,538,22,40,6,3,72,106,343,36,17,494,48,147,21,0,212,65,78,10,0,158,27,96,12,0,142,21,29,8,0,58,954,2524,377,72,3920,1540,1089,20,82,2733,373,155,9,4,549,946,379,3,32,1366,291,52,13,3,352,186,113,0,3,312,114,57,0,4,184,131,38,3,5,183,284,113,6,12,414,51,15,0,5,66,3927,2018,53,151,6155,1932,2215,224,113,4483,487,488,69,12,1056,1109,719,30,43,1899,310,88,16,4,431,291,458,37,25,801,164,204,16,3,392,195,122,14,8,333,314,208,17,15,554,70,43,8,6,124,4878,4542,430,227,10079
114,300,910,139,14,1359,347,431,40,7,834,192,293,14,14,524,29,72,4,3,109,147,300,34,10,490,98,165,20,11,283,51,75,0,3,134,60,74,3,0,133,29,23,3,0,54,1260,2344,266,62,3931,620,437,13,19,1087,907,215,12,23,1159,1156,406,4,26,1597,306,54,3,4,366,268,114,3,10,399,176,59,3,3,244,128,42,0,3,173,463,79,0,13,560,74,28,0,3,100,4097,1437,46,104,5682,919,1346,151,31,2451,1261,648,60,26,1989,1349,703,20,39,2117,337,127,3,8,475,418,411,41,17,890,276,224,18,15,532,182,113,0,5,301,519,154,4,13,691,102,49,3,0,154,5355,3780,313,165,9610
115,561,1747,321,18,2644,884,1098,53,12,2043,460,740,31,9,1240,105,98,17,0,220,438,706,55,17,1208,227,274,25,3,521,142,111,5,0,262,135,125,15,5,275,106,60,7,12,182,3056,4957,514,78,8603,572,304,16,18,912,1377,340,17,7,1751,1104,290,0,19,1414,425,60,3,6,495,360,99,0,3,458,231,50,3,0,285,215,31,0,0,247,419,75,0,8,497,100,11,0,0,114,4800,1275,47,59,6180,1134,2050,338,34,3555,2261,1437,71,20,3791,1562,1033,29,31,2649,532,159,16,6,716,797,805,55,14,1666,458,326,24,7,811,358,148,6,3,515,554,202,15,12,773,203,74,11,15,300,7850,6227,565,140,14784
116,371,1483,321,10,2183,383,529,37,5,955,482,672,20,11,1190,87,68,5,0,165,237,442,48,7,733,148,248,22,3,429,354,177,20,7,557,162,173,15,0,361,40,52,8,6,109,2266,3853,506,56,6677,362,261,15,5,641,833,189,11,6,1039,1007,261,3,20,1300,585,48,4,3,640,319,66,4,8,394,227,67,3,0,295,662,64,3,11,743,547,92,3,9,650,75,19,0,5,104,4624,1061,47,61,5798,737,1742,337,16,2821,1219,719,51,14,1993,1492,935,28,35,2486,671,119,12,3,810,550,508,53,11,1127,372,315,29,3,720,1017,242,23,17,1303,714,264,19,11,1009,119,72,6,11,213,6895,4919,555,117,12480
117,1690,6387,1760,65,9899,3828,4970,1038,69,9911,900,1284,99,14,2298,248,372,34,6,657,557,868,151,21,1592,526,939,88,23,1573,362,152,27,6,548,227,284,47,10,564,249,307,46,25,618,8587,15549,3287,230,27651,1096,808,114,14,2035,6836,1873,1419,71,10201,1979,505,16,38,2540,1076,144,10,13,1246,655,117,46,11,828,671,159,12,7,848,1192,48,9,18,1264,776,138,8,12,940,309,68,26,19,410,14576,3868,1664,190,20300,2789,7201,1876,74,11931,10667,6850,2461,134,20109,2874,1787,115,51,4839,1317,520,47,15,1894,1210,980,195,28,2416,1192,1094,97,27,2416,1556,193,32,25,1817,1001,421,55,24,1500,551,373,71,43,1031,23163,19424,4951,418,47958
118,764,1647,291,19,2717,1574,1293,77,18,2963,456,485,22,18,979,184,167,10,0,367,220,298,27,7,555,299,340,47,5,695,56,17,0,0,76,114,89,6,3,216,129,81,9,5,226,3800,4427,488,75,8793,498,327,31,11,862,3109,645,21,23,3804,1134,271,3,10,1417,890,103,3,10,1012,292,52,3,8,357,276,62,6,6,351,200,14,0,0,220,433,62,0,11,502,153,24,0,5,175,6981,1560,74,72,8693,1260,1981,318,25,3580,4684,1939,102,38,6767,1589,755,18,22,2392,1078,272,11,10,1370,512,356,26,13,912,576,400,59,9,1047,254,34,3,0,297,546,149,5,13,718,279,102,13,8,397,10788,5993,559,146,17487
119,818,2877,442,34,4170,952,1418,81,20,2471,900,1308,51,15,2273,242,201,18,4,467,476,739,63,19,1300,389,614,40,8,1053,508,226,10,8,753,283,278,18,9,587,96,111,7,12,223,4656,7760,738,132,13286,695,535,16,14,1253,1989,678,21,18,2699,2025,618,4,31,2684,1162,122,3,10,1301,543,119,6,6,678,495,139,8,3,648,1460,111,7,16,1590,852,166,3,4,1034,180,29,0,10,222,9394,2523,68,109,12103,1511,3410,459,48,5424,2939,2097,97,39,5171,2921,1930,57,42,4952,1402,325,17,16,1764,1016,860,76,25,1976,886,748,47,12,1700,1964,333,20,23,2339,1138,444,24,15,1619,274,142,9,16,443,14052,10288,801,244,25392
120,743,1940,323,16,3016,1280,1226,63,19,2588,487,665,13,8,1167,101,151,15,0,268,279,450,33,10,770,300,416,30,10,755,122,66,3,3,200,134,157,11,9,312,101,87,6,4,200,3547,5156,501,73,9278,520,372,18,3,913,2691,488,20,21,3217,1136,279,7,16,1442,608,80,6,7,706,296,53,3,3,358,373,78,3,4,466,454,33,3,7,500,472,81,3,6,565,136,20,0,4,158,6687,1494,60,73,8315,1257,2311,337,22,3929,3971,1716,82,39,5807,1623,944,17,19,2607,711,233,18,7,970,577,502,39,13,1126,670,499,34,16,1216,583,106,9,6,697,610,240,14,16,874,236,109,6,9,356,10233,6653,560,149,17594
121,1500,3724,813,27,6061,3075,2932,257,32,6299,725,925,44,12,1712,233,224,19,5,492,591,767,82,11,1455,513,582,65,6,1169,90,47,3,0,139,175,177,16,3,373,213,185,31,11,440,7133,9571,1336,106,18143,815,497,29,5,1358,4617,1016,59,39,5725,1603,401,4,16,2027,1006,152,3,7,1170,537,89,13,3,645,444,86,11,3,542,290,17,0,3,314,700,111,3,6,819,241,22,7,6,271,10252,2397,124,91,12866,2316,4224,847,37,7422,7695,3949,310,65,12023,2331,1323,48,34,3742,1244,377,26,13,1660,1132,858,97,15,2097,956,669,72,12,1711,386,63,3,3,458,871,289,17,9,1190,456,207,34,14,707,17385,11965,1455,202,31006
122,853,2341,368,15,3572,1556,1386,77,23,3048,617,882,13,8,1521,169,123,12,3,312,406,633,38,12,1084,307,357,45,10,718,73,72,4,0,144,151,169,12,3,327,110,85,9,3,204,4240,6038,573,76,10930,606,411,20,3,1040,2654,443,22,21,3143,1629,390,3,21,2044,806,96,4,9,909,431,86,0,9,520,292,65,4,5,364,226,25,0,0,248,554,78,3,5,640,123,23,6,4,158,7317,1613,53,72,9061,1456,2752,386,14,4609,4211,1826,106,40,6183,2249,1267,21,33,3572,977,217,18,7,1218,833,717,35,18,1600,599,422,44,10,1075,294,88,4,0,395,701,246,12,11,969,235,106,8,6,361,11563,7646,633,145,19985
123,271,1155,249,12,1701,318,517,38,11,882,406,639,38,10,1093,76,77,9,4,160,244,497,39,10,790,106,203,32,3,345,214,157,15,7,393,142,138,4,0,286,38,49,8,0,101,1818,3436,432,57,5742,341,274,11,15,641,732,218,14,12,972,1024,280,4,10,1316,500,57,3,4,568,291,90,0,7,386,163,54,0,0,215,280,29,4,4,320,421,101,0,5,528,63,16,0,3,83,3817,1125,31,61,5034,616,1433,264,28,2336,1048,736,49,19,1853,1432,920,39,16,2407,574,132,10,9,730,536,585,42,13,1177,265,260,30,6,558,495,191,12,7,713,560,238,4,4,815,105,65,8,0,178,5637,4563,462,115,10776
124,373,1333,255,6,1970,535,737,48,14,1328,493,723,21,7,1250,67,92,19,3,176,316,590,40,13,962,150,244,24,3,422,240,187,6,8,440,138,171,14,3,327,35,47,14,0,99,2339,4133,443,62,6976,659,413,9,13,1101,1510,351,14,14,1899,1442,515,3,20,1981,569,87,7,7,671,413,140,3,7,568,268,97,3,3,375,365,61,0,4,431,617,127,0,10,756,85,25,0,0,113,5934,1825,40,85,7889,1031,1750,269,25,3069,2049,1090,63,26,3225,1929,1240,21,33,3225,638,180,19,9,849,728,738,47,17,1527,422,343,32,4,801,605,252,6,12,875,755,302,9,11,1081,122,72,14,4,212,8272,5962,482,143,14859
125,812,2811,607,28,4252,904,1233,100,17,2254,802,1227,51,28,2103,178,154,15,6,356,509,671,94,12,1289,294,523,50,8,870,458,237,18,3,712,279,367,26,10,683,114,142,16,15,289,4343,7365,975,127,12808,572,429,25,11,1042,1690,491,34,15,2230,1485,494,4,20,2000,960,118,4,13,1095,537,122,9,9,674,381,124,7,3,517,898,82,0,8,992,796,127,5,13,943,184,35,5,7,231,7514,2018,87,99,9719,1384,3244,632,44,5298,2597,1720,129,31,4484,2286,1723,52,46,4104,1139,268,17,13,1447,1046,794,99,22,1959,675,646,59,9,1384,1355,314,22,11,1709,1070,494,34,20,1621,300,176,19,20,517,11852,9382,1069,222,22528
126,440,1051,163,12,1660,793,782,65,10,1652,303,399,11,9,719,75,78,12,0,161,199,249,32,3,484,158,211,15,0,391,48,33,0,3,85,83,108,3,0,200,51,37,9,11,115,2147,2954,315,47,5462,275,166,11,3,463,1335,305,19,6,1662,619,145,3,8,774,370,52,3,3,424,211,44,4,0,257,169,45,4,0,223,167,15,3,0,183,329,47,0,6,375,98,14,0,0,111,3567,829,47,31,4480,711,1219,179,9,2124,2122,1082,86,22,3316,918,549,10,15,1492,443,130,11,3,588,414,294,38,5,744,332,258,20,0,613,216,50,4,3,269,413,152,9,3,577,152,49,14,10,221,5722,3784,360,75,9940
