SA4_CODE_2016,SS_NS_1000_1249_Mng,SS_NS_1000_1249_Pro,SS_NS_1000_1249_TecTW,SS_NS_1000_1249_CoPSW,SS_NS_1000_1249_ClAW,SS_NS_1000_1249_SWks,SS_NS_1000_1249_MaOpDv,SS_NS_1000_1249_Lab,SS_NS_1000_1249_IDNS,SS_NS_1000_1249_Tot,SS_NS_1250_1499_Mng,SS_NS_1250_1499_Pro,SS_NS_1250_1499_TecTW,SS_NS_1250_1499_CoPSW,SS_NS_1250_1499_ClAW,SS_NS_1250_1499_SWks,SS_NS_1250_1499_MaOpDv,SS_NS_1250_1499_Lab,SS_NS_1250_1499_IDNS,SS_NS_1250_1499_Tot,SS_NS_1500_1749_Mng,SS_NS_1500_1749_Pro,SS_NS_1500_1749_TecTW,SS_NS_1500_1749_CoPSW,SS_NS_1500_1749_ClAW,SS_NS_1500_1749_SWks,SS_NS_1500_1749_MaOpDv,SS_NS_1500_1749_Lab,SS_NS_1500_1749_IDNS,SS_NS_1500_1749_Tot,SS_NS_1750_1999_Mng,SS_NS_1750_1999_Pro,SS_NS_1750_1999_TecTW,SS_NS_1750_1999_CoPSW,SS_NS_1750_1999_ClAW,SS_NS_1750_1999_SWks,SS_NS_1750_1999_MaOpDv,SS_NS_1750_1999_Lab,SS_NS_1750_1999_IDNS,SS_NS_1750_1999_Tot,SS_NS_2000_2999_Mng,SS_NS_2000_2999_Pro,SS_NS_2000_2999_TecTW,SS_NS_2000_2999_CoPSW,SS_NS_2000_2999_ClAW,SS_NS_2000_2999_SWks,SS_NS_2000_2999_MaOpDv,SS_NS_2000_2999_Lab,SS_NS_2000_2999_IDNS,SS_NS_2000_2999_Tot,SS_NS_3000mo_Mng,SS_NS_3000mo_Pro,SS_NS_3000mo_TecTW,SS_NS_3000mo_CoPSW,SS_NS_3000mo_ClAW,SS_NS_3000mo_SWks,SS_NS_3000mo_MaOpDv,SS_NS_3000mo_Lab,SS_NS_3000mo_IDNS,SS_NS_3000mo_Tot,SS_NS_PINS_Mng,SS_NS_PINS_Pro,SS_NS_PINS_TecTW,SS_NS_PINS_CoPSW,SS_NS_PINS_ClAW,SS_NS_PINS_SWks,SS_NS_PINS_MaOpDv,SS_NS_PINS_Lab,SS_NS_PINS_IDNS,SS_NS_PINS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_IDNS,SS_NS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot
111,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,16,4,11,17,11,6,21,6,21,15,120,0,3,4,28,4,54,0,40,8,143,18,171,71,809,125,1972,91,1091,42,4395,29,135,84,596,99,915,65,395,13,2327,25,98,136,475,102,442,49,187,13,1529,21,76,321,345,84,309,39,98,14,1310,29,73,363,319,102,226,24,80,7,1225,32,82,181,202,94,98,14,36,4,743,32,61,101,99,79,42,6,27,0,449,22,76,49,49,34,17,0,13,4,262,3,34,16,13,13,3,0,3,0,93,0,15,9,9,0,4,0,0,0,40,0,3,3,0,0,0,0,0,0,8
112,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,16,10,7,12,5,20,8,93,3,0,3,12,6,44,3,25,12,110,19,19,42,344,59,1199,37,661,34,2408,6,20,40,162,35,409,21,183,14,890,4,13,74,110,34,130,4,49,3,423,8,16,140,114,30,92,11,57,3,470,17,29,167,116,31,70,6,37,3,477,15,24,86,64,28,44,3,15,0,273,15,16,19,29,15,22,3,11,3,127,4,13,10,8,9,3,0,3,0,49,5,10,4,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,9,3,3,20,11,3,12,0,16,14,81,6,4,5,12,0,33,3,30,4,102,8,22,30,264,17,943,20,317,16,1638,10,16,24,149,21,223,8,133,10,601,8,10,65,132,23,80,7,54,4,382,6,13,175,99,15,60,4,33,3,412,13,17,170,110,39,66,5,40,3,459,7,34,124,113,39,28,4,20,7,375,14,33,84,37,17,10,0,16,3,206,7,23,30,16,12,3,0,4,0,101,3,16,12,3,3,0,0,6,0,43,0,5,3,4,0,0,0,0,0,18,0,5,3,0,0,0,0,0,0,7
114,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,21,15,8,16,3,14,4,83,0,0,0,10,0,32,0,15,5,70,9,24,19,283,21,770,18,411,12,1568,0,15,20,141,20,217,7,103,6,526,5,14,50,71,10,89,4,45,0,292,14,10,120,75,14,55,0,17,0,308,8,15,143,67,21,42,0,20,3,315,9,16,71,51,17,22,0,16,0,197,5,14,39,27,15,9,4,3,0,118,3,9,12,4,4,3,0,3,0,36,0,4,12,3,0,0,0,0,0,26,0,4,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4
115,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,13,7,16,3,6,5,58,0,10,8,21,10,45,0,24,17,136,22,187,77,697,121,1230,35,595,30,2992,18,112,71,444,117,737,43,243,10,1793,23,61,76,269,87,343,14,108,8,991,16,55,205,170,56,253,7,91,9,852,24,46,217,144,51,140,12,67,4,702,24,52,113,89,27,64,9,23,3,403,15,43,62,55,36,30,3,14,0,259,9,29,34,12,20,6,3,3,3,126,9,25,9,3,8,7,0,0,5,60,0,4,5,0,4,6,0,0,0,28,0,0,0,0,0,0,0,0,0,4
116,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,12,11,10,16,6,16,4,76,3,7,5,20,4,70,0,35,14,164,18,100,29,306,82,1400,37,612,29,2613,17,63,70,254,107,770,49,283,24,1631,13,37,98,135,71,337,61,123,16,897,21,28,182,141,54,191,37,96,11,757,24,48,208,129,38,103,52,71,4,688,20,22,116,83,46,59,32,36,10,425,18,35,54,45,32,28,34,10,4,273,13,34,26,24,19,10,12,11,3,148,3,7,16,8,6,0,3,0,0,45,3,7,4,0,3,3,3,0,0,26,4,0,0,3,0,0,0,3,0,7
117,7,11,0,0,5,3,0,0,0,28,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4,0,0,0,13,30,16,41,46,45,36,30,11,35,44,298,15,44,13,81,30,115,13,44,60,420,42,467,127,861,468,1522,73,496,126,4179,64,599,213,1087,819,1636,117,518,120,5182,107,457,322,986,714,1293,126,600,101,4708,86,425,512,899,645,952,96,610,84,4303,108,516,548,695,662,766,92,350,76,3819,107,568,359,416,537,317,46,179,62,2596,146,425,247,214,518,210,29,85,32,1902,101,537,117,104,342,84,11,41,27,1368,30,317,40,47,134,26,0,5,8,611,32,130,25,9,46,14,3,5,8,260,11,39,8,7,9,7,0,0,0,76
118,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,10,15,3,15,0,14,9,65,3,15,3,48,9,49,3,23,12,160,10,283,48,585,142,631,21,229,15,1966,17,216,59,587,158,462,26,146,17,1688,20,113,73,359,111,334,24,143,10,1190,15,93,120,287,77,291,16,145,11,1055,29,115,134,248,79,211,13,86,14,930,21,66,67,156,50,105,7,32,8,514,25,52,46,68,29,37,0,24,3,279,19,49,23,38,27,20,3,8,3,184,3,24,6,13,7,0,0,0,0,57,3,13,3,9,3,3,0,3,0,39,0,4,0,4,0,4,0,0,0,18
119,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,6,23,16,4,25,9,14,10,103,8,16,3,37,23,72,3,37,20,230,23,214,64,583,179,1456,35,622,38,3206,21,162,95,523,202,904,51,328,33,2323,26,103,147,298,173,471,52,191,30,1494,36,70,277,244,117,288,39,137,16,1218,39,58,320,239,91,204,34,93,22,1097,18,50,176,148,91,79,22,59,7,647,26,50,86,56,56,28,12,35,15,373,22,50,37,26,33,8,4,10,10,199,8,20,6,14,18,5,0,0,0,81,4,8,6,6,3,4,0,0,0,35,0,3,0,4,3,3,0,0,3,16
120,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,6,12,4,11,0,6,3,59,0,9,10,33,11,40,5,19,12,138,17,173,51,487,124,921,24,306,28,2128,9,175,56,441,152,681,32,153,22,1717,30,72,98,259,131,392,40,139,18,1166,22,59,120,216,82,289,19,95,15,923,30,59,187,190,94,197,12,83,13,869,25,46,90,77,72,83,8,39,9,452,25,57,50,43,51,54,10,19,4,320,17,33,22,16,42,14,3,9,7,158,15,31,11,8,14,4,0,3,3,85,3,7,3,3,3,3,0,0,0,29,3,0,0,0,0,0,0,0,0,8
