SA4_CODE_2016,SWs_NNI_H_0,SWs_NNI_H_1_15,SWs_NNI_H_16_24,SWs_NNI_H_25_34,SWs_NNI_H_35_39,SWs_NNI_H_40,SWs_NNI_H_41_48,SWs_NNI_H_49mo,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_15,SWs_1_149_H_16_24,SWs_1_149_H_25_34,SWs_1_149_H_35_39,SWs_1_149_H_40,SWs_1_149_H_41_48,SWs_1_149_H_49mo,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_15,SWs_150_299_H_16_24,SWs_150_299_H_25_34,SWs_150_299_H_35_39,SWs_150_299_H_40,SWs_150_299_H_41_48,SWs_150_299_H_49mo,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_15,SWs_300_399_H_16_24,SWs_300_399_H_25_34,SWs_300_399_H_35_39,SWs_300_399_H_40,SWs_300_399_H_41_48,SWs_300_399_H_49mo,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_15,SWs_400_499_H_16_24,SWs_400_499_H_25_34,SWs_400_499_H_35_39,SWs_400_499_H_40,SWs_400_499_H_41_48,SWs_400_499_H_49mo,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_15,SWs_500_649_H_16_24,SWs_500_649_H_25_34,SWs_500_649_H_35_39,SWs_500_649_H_40,SWs_500_649_H_41_48,SWs_500_649_H_49mo,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_15,SWs_650_799_H_16_24,SWs_650_799_H_25_34,SWs_650_799_H_35_39,SWs_650_799_H_40,SWs_650_799_H_41_48,SWs_650_799_H_49mo,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_15,SWs_800_999_H_16_24,SWs_800_999_H_25_34,SWs_800_999_H_35_39,SWs_800_999_H_40,SWs_800_999_H_41_48,SWs_800_999_H_49mo,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_15,SWs_1000_1249_H_16_24,SWs_1000_1249_H_25_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40,SWs_1000_1249_H_41_48,SWs_1000_1249_H_49mo,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_15,SWs_1250_1499_H_16_24,SWs_1250_1499_H_25_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40,SWs_1250_1499_H_41_48,SWs_1250_1499_H_49mo,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_15,SWs_1500_1749_H_16_24,SWs_1500_1749_H_25_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40,SWs_1500_1749_H_41_48,SWs_1500_1749_H_49mo,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_15,SWs_1750_1999_H_16_24,SWs_1750_1999_H_25_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40,SWs_1750_1999_H_41_48,SWs_1750_1999_H_49mo,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_15,SWs_2000_2999_H_16_24,SWs_2000_2999_H_25_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40,SWs_2000_2999_H_41_48,SWs_2000_2999_H_49mo,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000mo_H_0,SWs_3000mo_H_1_15,SWs_3000mo_H_16_24,SWs_3000mo_H_25_34,SWs_3000mo_H_35_39,SWs_3000mo_H_40,SWs_3000mo_H_41_48,SWs_3000mo_H_49mo,SWs_3000mo_H_NS,SWs_3000mo_H_Tot,SWs_PINS_H_0,SWs_PINS_H_1_15,SWs_PINS_H_16_24,SWs_PINS_H_25_34,SWs_PINS_H_35_39,SWs_PINS_H_40,SWs_PINS_H_41_48,SWs_PINS_H_49mo,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_15,SWs_Tot_H_16_24,SWs_Tot_H_25_34,SWs_Tot_H_35_39,SWs_Tot_H_40,SWs_Tot_H_41_48,SWs_Tot_H_49mo,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_15,MaOpD_NNI_H_16_24,MaOpD_NNI_H_25_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40,MaOpD_NNI_H_41_48,MaOpD_NNI_H_49mo,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_15,MaOpD_1_149_H_16_24,MaOpD_1_149_H_25_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40,MaOpD_1_149_H_41_48,MaOpD_1_149_H_49mo,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_15,MaOpD_150_299_H_16_24,MaOpD_150_299_H_25_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40,MaOpD_150_299_H_41_48,MaOpD_150_299_H_49mo,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_15,MaOpD_300_399_H_16_24,MaOpD_300_399_H_25_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40,MaOpD_300_399_H_41_48,MaOpD_300_399_H_49mo,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot
111,21,55,7,6,4,5,0,10,0,114,133,1918,119,23,5,5,0,6,30,2248,72,1079,366,96,14,6,6,6,27,1675,59,583,533,170,47,16,4,13,14,1442,63,347,670,314,72,33,14,22,15,1549,62,223,542,758,242,79,27,51,24,2005,63,88,181,540,678,256,94,61,19,1987,34,51,71,214,592,367,165,91,8,1598,38,25,35,86,315,295,175,176,12,1153,18,5,14,19,151,176,94,134,0,617,10,11,14,17,79,106,78,118,4,439,4,4,0,11,35,55,51,67,0,223,5,11,7,6,38,65,52,111,3,297,6,15,3,7,11,29,23,73,0,164,9,72,28,28,23,19,5,11,22,215,591,4498,2587,2303,2310,1511,778,946,188,15719,5,7,9,0,9,4,0,7,0,37,6,99,19,3,3,3,0,3,3,137,5,115,37,16,7,4,3,3,8,200,16,103,77,31,10,13,4,12,7,276
112,8,40,9,3,3,3,0,17,4,89,71,1145,59,18,3,3,3,6,31,1336,46,532,189,51,8,11,3,13,25,882,24,323,239,130,28,10,16,17,15,805,30,213,373,226,36,34,10,20,13,949,52,167,300,527,207,71,22,37,18,1402,42,74,116,357,451,169,89,58,19,1369,33,28,51,131,416,197,117,100,6,1081,11,21,28,41,148,150,97,109,9,608,11,10,12,17,46,80,48,91,0,309,6,4,10,10,32,41,26,86,0,209,0,4,7,4,13,19,9,37,0,96,4,0,5,9,9,24,18,46,0,121,0,12,3,8,9,20,5,39,0,99,7,46,19,22,16,14,3,5,10,144,338,2616,1434,1541,1429,840,475,672,156,9499,0,7,0,3,0,0,0,6,3,24,3,49,7,0,0,0,0,3,0,61,5,67,22,8,5,0,0,7,0,120,4,58,46,32,12,3,3,12,0,174
113,7,33,11,0,0,0,0,3,7,61,73,891,52,9,3,0,0,0,27,1056,19,324,96,34,9,6,3,7,3,506,26,155,184,90,27,15,3,6,14,522,18,124,197,149,34,25,0,3,6,562,25,75,165,308,161,47,29,23,22,857,23,41,65,205,333,121,68,36,13,900,11,24,22,66,238,134,99,51,6,645,12,13,13,29,103,123,84,85,3,464,9,6,5,9,30,54,50,61,3,222,3,4,0,7,13,33,23,47,0,122,0,3,3,0,8,19,19,25,0,77,0,3,6,3,8,18,19,40,0,98,0,3,0,3,0,14,11,33,3,63,4,30,16,12,10,13,8,6,9,105,216,1721,830,927,985,615,411,427,112,6250,0,3,0,0,0,3,0,3,0,13,3,26,6,5,0,3,3,0,4,45,3,28,16,9,5,7,0,3,0,70,11,29,32,17,3,6,3,12,9,115
114,11,28,3,7,4,10,0,0,3,67,62,733,43,11,3,0,0,3,13,869,28,366,100,34,9,4,6,9,11,557,12,201,190,65,20,11,7,9,12,521,27,125,203,139,31,15,7,9,7,561,29,88,198,286,131,41,12,30,15,828,19,45,81,187,276,120,53,33,8,826,7,25,40,75,216,111,73,57,3,619,11,16,12,28,69,92,56,60,8,350,0,5,6,8,32,43,29,56,0,182,6,8,4,11,25,32,12,41,3,129,3,0,3,0,8,10,8,21,0,51,4,7,3,4,3,18,5,38,0,87,0,6,5,3,3,3,3,31,0,50,5,34,12,9,15,3,3,3,25,106,215,1686,914,862,842,516,269,398,103,5816,0,3,0,0,0,3,0,0,0,11,0,31,4,0,3,0,0,0,0,37,8,37,17,9,0,3,0,0,0,75,3,24,28,14,4,3,3,6,4,91
115,12,44,11,9,6,9,0,7,3,100,101,1143,69,23,0,6,0,0,9,1351,38,700,243,62,9,7,0,8,15,1087,22,311,335,84,15,19,0,13,15,812,19,168,365,153,37,22,4,11,9,793,28,103,268,302,104,59,17,28,17,929,19,49,106,208,312,148,54,39,17,946,15,33,54,116,280,240,78,87,4,899,18,13,23,53,193,241,86,92,8,731,5,8,21,28,84,158,53,95,3,462,3,4,12,16,58,116,44,84,0,341,4,3,11,6,36,71,29,69,3,232,6,8,9,15,45,101,45,144,0,372,3,4,13,9,13,49,26,112,0,227,8,41,16,11,22,14,5,11,12,135,302,2639,1553,1082,1215,1251,449,798,121,9408,4,3,0,0,0,0,0,0,0,12,0,47,3,0,3,0,0,3,0,57,3,61,19,9,4,0,0,0,0,100,3,35,44,8,5,10,0,8,3,116
116,17,66,9,5,6,4,0,4,9,132,98,1277,104,16,3,3,3,3,25,1537,53,749,292,68,7,4,0,3,21,1208,20,327,391,110,24,12,5,13,17,925,20,149,336,208,62,27,9,17,14,832,27,102,287,396,171,71,21,29,15,1114,33,60,101,266,419,162,55,49,26,1167,26,31,47,123,405,262,99,92,15,1100,17,13,29,48,236,283,118,118,4,853,8,8,15,18,132,171,79,122,5,551,5,7,8,12,77,157,71,99,8,446,0,3,5,6,45,76,37,70,3,242,5,12,3,3,36,79,59,134,3,327,0,3,0,3,13,34,10,83,0,154,6,39,22,15,13,19,13,13,25,159,335,2838,1651,1293,1647,1366,570,846,194,10751,8,10,9,5,9,4,0,6,3,55,7,59,12,3,5,7,0,3,0,98,6,97,56,21,15,11,0,3,8,215,7,84,115,47,45,20,3,6,10,337
117,34,93,62,20,17,33,6,21,25,313,149,1436,174,24,10,21,3,0,28,1852,113,1664,670,122,35,22,6,31,52,2718,79,1018,1294,283,63,50,13,32,55,2891,70,582,1500,526,143,99,25,35,57,3040,123,427,1249,1223,560,278,92,93,68,4105,108,180,626,1077,1630,678,208,156,53,4712,104,115,319,621,1886,1242,370,308,56,5022,99,83,171,309,1433,1338,554,446,38,4473,78,42,89,155,707,1017,419,434,33,2967,72,27,40,114,501,807,371,458,17,2409,36,13,29,61,279,542,275,372,15,1628,74,37,40,72,386,906,502,777,20,2822,51,39,36,64,171,625,377,1102,14,2476,16,61,67,53,61,72,31,44,90,496,1206,5824,6373,4718,7897,7732,3254,4301,623,41930,7,15,14,9,11,6,0,0,10,72,3,96,30,14,6,10,0,4,4,164,17,188,107,48,21,8,5,12,17,411,16,128,264,86,35,53,12,25,33,661
118,4,49,12,9,8,8,0,4,0,92,56,585,46,7,0,4,0,5,10,722,24,461,196,35,5,3,3,5,19,749,17,281,331,77,15,15,3,5,14,765,20,172,444,132,36,30,10,17,15,864,25,137,353,354,139,65,21,24,4,1129,24,49,163,301,385,154,56,52,13,1197,21,22,74,120,340,191,89,62,5,930,13,37,43,63,178,186,74,104,13,710,13,11,14,26,70,118,53,81,4,394,9,14,14,32,39,83,45,63,4,295,8,11,10,19,24,41,22,41,0,178,8,9,11,15,25,66,43,88,0,279,3,30,9,27,6,57,25,165,4,329,6,25,12,4,8,18,7,15,6,116,253,1900,1726,1208,1285,1054,452,737,123,8734,0,3,0,0,0,3,0,0,0,13,0,22,4,0,0,0,0,0,0,27,3,45,14,0,0,0,3,3,6,69,0,32,47,6,0,9,0,3,0,95
119,28,72,24,6,10,4,4,13,5,164,117,1373,118,18,12,5,0,10,23,1667,60,988,364,71,14,11,9,8,39,1566,34,495,594,149,45,32,12,13,20,1393,33,244,598,265,65,53,19,34,20,1334,37,204,412,534,279,170,52,68,35,1772,34,71,183,367,628,307,93,101,30,1816,31,58,91,191,579,399,154,136,19,1656,22,38,47,73,302,385,160,199,21,1250,8,4,25,26,157,234,90,146,8,702,9,14,11,18,106,150,69,110,5,493,5,3,12,7,51,80,41,80,5,282,6,3,17,10,33,108,62,138,3,389,0,7,14,15,15,35,21,91,4,196,6,61,29,23,18,25,11,12,48,229,435,3639,2523,1777,2315,1996,787,1161,278,14908,0,11,4,3,6,7,0,3,4,44,3,71,21,3,7,0,3,0,4,105,8,142,84,28,10,13,3,4,10,316,13,135,210,84,45,45,17,20,14,581
120,6,51,16,5,6,0,3,10,7,98,72,869,85,10,4,3,0,5,16,1073,47,713,243,46,17,6,8,6,21,1108,25,373,422,112,30,11,11,11,16,1007,18,200,433,199,49,26,6,13,14,965,35,123,350,409,185,108,35,43,23,1298,24,65,149,314,450,177,56,61,17,1322,31,47,75,147,404,280,107,104,13,1209,25,28,29,57,242,296,119,154,8,956,11,28,16,28,118,172,86,124,4,578,18,15,14,18,63,153,70,110,4,461,5,8,4,18,34,83,41,77,0,280,11,12,11,8,53,127,63,152,4,446,4,10,9,9,19,65,42,120,4,282,0,27,19,13,13,14,9,8,17,130,344,2572,1869,1394,1692,1541,644,1002,164,11219,3,3,3,0,3,4,0,0,0,24,5,32,12,0,0,0,0,0,0,46,9,65,30,13,3,3,3,3,5,137,7,55,96,30,16,18,7,9,6,234
121,23,75,25,12,6,16,4,21,8,175,147,1574,102,22,8,14,0,8,23,1900,59,1102,372,68,14,12,3,7,20,1670,33,540,583,121,25,31,8,9,19,1381,36,302,673,229,58,39,15,15,22,1396,44,206,487,504,210,113,39,42,25,1674,52,121,239,433,564,294,90,78,18,1890,47,74,112,241,636,456,181,139,12,1903,38,54,97,128,412,525,224,200,11,1691,27,36,43,71,226,359,155,170,3,1081,16,19,23,58,166,304,121,181,10,901,7,13,24,18,80,184,110,170,0,605,27,34,25,37,118,327,185,353,3,1108,16,36,23,36,55,268,136,449,11,1025,4,46,33,15,22,29,10,25,31,223,580,4228,2867,2003,2609,2971,1274,1868,219,18621,3,3,3,0,0,0,0,0,3,12,3,94,4,3,0,3,0,0,0,110,6,102,44,9,3,3,0,3,7,178,3,62,62,18,8,6,0,7,3,170
122,10,42,15,4,3,9,7,12,0,96,88,1128,44,15,3,11,0,4,16,1303,28,566,203,46,13,3,3,0,13,871,20,256,298,75,14,10,7,3,4,691,23,164,359,139,44,23,10,8,11,776,23,113,306,322,116,52,20,18,12,990,19,58,132,272,309,140,45,47,10,1033,20,34,82,122,327,222,93,62,12,966,21,35,35,60,193,245,126,128,11,847,12,12,39,36,81,152,73,120,0,529,7,15,21,27,61,119,52,99,4,404,10,12,8,7,26,71,30,79,0,245,7,11,16,21,30,99,70,162,3,406,4,23,11,20,10,69,36,114,4,290,6,34,15,14,15,14,6,13,22,144,287,2496,1584,1174,1248,1232,583,872,132,9598,0,6,3,0,3,0,0,0,0,12,6,92,10,3,0,3,0,0,3,113,4,73,24,8,4,0,0,0,0,115,3,39,41,9,3,4,0,3,4,120
123,9,46,10,3,7,0,0,7,3,91,57,1046,97,18,0,0,0,9,19,1246,31,630,237,66,9,7,0,4,17,1001,29,296,289,101,23,8,7,16,13,790,32,130,322,173,45,22,8,14,9,772,31,103,230,373,160,54,19,21,16,1002,29,51,103,240,346,145,55,41,9,1022,15,22,36,92,293,191,81,80,10,818,14,14,15,43,153,178,70,104,6,592,3,3,4,12,68,88,41,80,6,308,3,3,4,6,34,66,35,51,0,208,3,3,3,4,11,46,15,57,0,144,3,0,3,3,21,45,29,86,0,197,0,4,5,4,4,14,3,51,0,91,7,37,25,14,16,18,3,13,21,146,278,2389,1380,1151,1204,876,370,628,139,8418,0,6,0,0,3,4,0,7,3,27,8,57,13,4,5,3,0,3,0,88,6,57,40,13,8,10,3,9,5,143,4,48,60,33,13,11,4,8,9,200
124,11,59,9,3,3,5,0,8,3,104,83,1331,109,23,3,3,3,4,15,1574,39,795,288,80,10,5,0,4,18,1239,29,369,316,124,27,23,10,7,21,922,25,219,442,229,61,31,7,20,7,1047,45,135,353,461,204,70,29,33,15,1340,40,61,119,269,391,171,68,72,21,1206,23,41,59,127,342,261,114,109,10,1089,18,22,31,60,178,207,111,121,4,745,12,11,15,14,83,115,51,103,3,408,0,9,6,9,41,75,30,69,4,243,0,3,7,7,16,46,26,55,3,158,4,9,4,7,25,46,15,81,0,179,0,7,4,6,4,20,10,41,0,91,5,45,21,20,19,19,5,18,19,183,342,3108,1785,1426,1414,1093,492,727,145,10539,3,10,0,7,6,0,0,10,7,42,8,64,11,6,0,0,0,0,3,91,7,76,37,11,10,6,3,4,5,172,3,50,68,30,19,11,0,10,8,197
125,23,69,26,15,16,10,3,13,3,170,119,1283,113,23,9,12,0,3,29,1587,50,967,328,82,13,5,4,7,28,1491,40,472,523,164,32,37,6,13,22,1312,39,296,589,261,67,52,14,22,27,1376,40,156,389,539,253,141,40,49,33,1643,46,76,181,392,708,353,89,76,22,1943,29,45,102,163,748,542,175,138,11,1951,35,28,52,85,582,558,219,254,18,1827,18,21,16,43,280,374,178,208,5,1151,13,7,15,20,174,275,124,186,8,832,5,9,8,10,88,166,71,124,0,478,20,9,3,13,84,224,143,232,4,738,9,11,3,16,30,64,42,129,0,298,6,37,19,21,31,32,16,14,46,213,493,3494,2364,1847,3111,2840,1129,1480,270,17025,4,15,9,9,5,13,3,6,8,69,6,62,22,3,4,3,0,0,9,109,11,165,109,24,16,14,3,11,7,356,11,135,211,70,33,36,16,13,18,534
126,11,37,9,3,5,14,0,3,5,78,69,667,78,10,3,4,0,0,14,844,33,552,212,40,12,9,0,0,17,870,12,274,248,64,18,16,0,11,14,661,18,102,333,116,27,25,3,3,9,632,16,88,204,221,115,54,11,19,19,751,18,39,90,165,270,114,37,33,6,782,12,26,46,66,239,177,46,46,6,671,9,13,19,46,186,175,54,70,11,593,4,6,7,15,94,132,60,69,4,390,5,6,5,8,66,116,40,91,0,339,4,0,5,0,35,92,26,66,0,234,19,0,5,9,70,144,74,166,3,488,3,5,4,3,42,117,58,163,3,403,0,24,22,3,5,14,5,9,9,95,235,1859,1290,783,1176,1190,412,757,125,7826,0,3,0,0,0,0,0,0,0,9,3,29,4,0,0,0,0,0,7,47,0,40,17,11,3,0,0,0,3,80,3,27,39,15,5,3,0,0,3,111
127,18,75,12,14,6,9,0,5,7,155,85,1127,100,16,3,3,0,4,29,1375,49,996,360,68,13,7,9,5,26,1524,19,437,479,144,33,23,5,18,18,1184,21,220,444,209,61,54,13,31,23,1075,32,145,332,472,207,117,40,42,27,1412,29,73,121,318,535,246,70,68,31,1493,25,44,68,131,516,321,130,116,23,1378,14,19,23,51,280,302,125,159,17,990,9,13,4,19,151,216,107,105,3,616,3,7,11,13,84,141,59,102,3,426,3,0,3,9,43,90,32,75,3,269,6,3,7,8,33,78,45,111,4,293,3,5,5,0,14,34,11,52,3,134,7,35,27,17,21,19,6,18,31,197,329,3199,2003,1490,2008,1672,653,918,248,12523,4,12,10,3,6,4,0,6,11,68,5,61,15,3,6,7,0,3,0,100,10,154,69,21,14,3,3,4,3,284,12,130,150,55,26,26,3,14,8,427
128,11,43,4,4,3,0,0,0,4,77,69,1239,76,16,3,0,0,4,4,1418,31,716,229,38,3,3,4,3,18,1054,28,289,327,79,15,11,6,14,4,773,24,180,369,157,26,21,9,11,9,810,18,118,265,340,115,58,14,26,11,959,15,63,109,225,282,139,34,24,13,906,20,42,62,95,271,180,73,71,6,819,10,15,36,42,126,154,62,95,10,554,11,10,12,23,64,95,65,73,4,338,3,0,10,18,43,59,43,69,0,245,6,4,5,3,18,37,20,52,0,153,3,12,7,5,10,55,34,90,3,218,0,6,5,8,8,23,5,62,0,115,3,41,24,14,15,16,0,8,24,134,260,2762,1537,1055,994,861,379,603,114,8570,0,3,0,3,0,3,0,4,4,18,0,71,9,0,0,0,0,0,0,89,3,61,22,11,3,5,0,0,3,98,0,30,27,11,5,3,0,3,0,78
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,19,21,10,6,0,4,4,6,4,77,29,233,23,6,4,3,4,3,24,329,34,317,85,23,4,3,3,5,15,483,25,232,141,38,13,11,3,13,6,480,21,141,199,65,29,12,8,12,12,494,38,140,223,154,48,25,11,35,19,683,29,54,109,139,115,75,21,37,16,589,27,33,81,94,147,144,61,60,9,651,22,24,27,65,147,224,85,99,5,687,13,8,9,22,123,188,88,110,4,569,17,13,10,14,57,132,53,102,0,396,3,4,3,11,24,63,32,53,3,191,4,4,3,9,20,77,21,63,3,199,3,9,3,3,9,20,10,33,0,87,9,14,4,11,13,16,7,12,8,88,279,1244,932,661,741,1002,392,631,129,6003,17,19,19,7,3,3,3,17,9,94,12,74,15,3,4,6,3,7,0,129,35,203,121,57,27,35,4,31,19,534,26,221,206,135,51,92,42,74,17,862
201,11,44,6,4,0,7,0,4,3,70,52,907,35,13,5,3,0,8,22,1028,31,476,145,40,4,3,3,10,18,740,21,260,225,70,13,8,7,8,15,628,26,156,241,122,37,12,7,17,6,630,29,85,184,279,110,47,13,20,13,778,15,61,77,203,285,112,42,37,4,836,23,24,26,73,205,138,85,50,6,630,12,5,13,34,88,95,69,65,0,380,9,3,3,8,27,55,25,45,0,167,0,5,0,3,20,30,18,38,3,118,3,0,0,3,4,8,14,31,3,71,0,0,3,4,7,12,23,35,0,86,3,4,7,0,5,7,4,18,0,53,6,44,19,13,11,12,7,0,15,119,254,2068,980,864,812,554,319,379,107,6338,3,0,0,0,0,0,0,3,0,12,4,20,4,0,0,0,0,3,0,29,0,30,11,4,3,0,0,3,0,62,7,35,38,19,8,4,0,3,4,118
202,6,32,6,3,3,3,6,0,3,65,56,892,50,3,0,0,0,3,21,1041,36,462,143,33,11,3,0,8,13,696,19,279,192,88,14,8,4,12,6,616,25,165,278,115,21,17,7,14,6,654,27,107,173,298,114,19,27,20,6,794,16,42,82,166,278,85,58,31,5,764,9,23,19,50,200,128,78,45,6,553,12,15,14,18,83,94,49,55,0,345,3,3,4,10,44,35,44,52,0,205,0,3,0,3,25,30,24,29,0,122,4,3,0,3,4,18,11,25,0,79,5,0,0,4,10,5,14,34,0,67,0,3,3,3,10,8,7,22,4,57,4,31,9,7,9,7,5,9,15,97,225,2070,972,803,820,467,346,357,92,6148,0,0,0,0,0,0,0,3,0,6,3,32,5,0,0,0,3,3,0,44,3,39,18,10,4,6,4,4,0,80,7,40,32,11,6,8,0,4,5,112
203,18,67,9,11,4,3,4,10,6,120,118,1703,91,11,0,5,3,10,27,1969,67,876,268,50,14,13,7,12,26,1327,43,519,432,125,27,17,6,14,13,1190,37,275,482,240,46,22,15,21,16,1164,50,183,351,536,167,67,28,35,13,1427,31,79,133,333,442,170,70,47,9,1322,32,50,61,139,395,244,127,100,8,1157,19,23,32,54,197,219,122,117,6,794,9,15,8,26,81,122,71,96,0,428,11,7,8,14,54,75,57,68,4,286,3,3,7,6,26,49,34,65,0,185,3,9,6,16,23,60,47,109,4,275,3,8,5,8,3,19,13,73,0,137,10,63,18,22,16,15,3,15,21,179,464,3899,1916,1580,1487,1078,593,777,159,11955,5,4,0,0,3,3,0,4,3,31,11,50,8,4,0,3,3,5,3,78,17,96,40,16,0,3,3,5,0,184,13,91,65,22,15,11,3,10,8,235
204,8,30,3,3,0,3,0,9,0,70,52,815,45,14,3,0,4,7,15,951,37,328,122,40,8,8,10,0,7,556,28,168,169,65,16,14,7,16,15,506,25,108,217,152,40,12,18,19,7,605,31,75,172,327,130,60,31,32,19,887,15,45,83,244,279,110,83,56,9,918,17,20,29,60,206,132,86,59,9,613,11,10,21,37,72,105,78,87,5,426,0,5,7,6,34,55,43,49,0,209,0,3,6,4,21,30,22,39,0,123,4,3,3,3,9,13,16,25,0,79,0,3,3,4,0,20,7,45,0,86,4,5,4,0,4,5,4,11,3,42,4,38,17,14,7,10,3,7,11,107,253,1653,906,969,832,570,424,464,99,6171,3,3,5,0,0,4,3,8,0,23,3,13,4,0,0,3,0,4,0,31,11,36,16,5,4,0,4,8,3,86,14,19,46,19,9,3,7,9,3,123
205,15,56,9,5,4,9,4,9,4,112,91,1495,79,16,8,3,5,3,44,1739,46,674,193,57,8,10,11,18,32,1048,53,355,323,114,22,20,8,13,17,926,37,226,415,226,52,22,13,30,15,1050,53,175,309,480,206,72,32,39,24,1388,46,87,116,278,426,170,72,65,13,1275,29,34,53,103,379,219,142,87,8,1051,19,15,18,31,115,145,94,101,4,548,3,8,8,13,49,61,53,71,4,269,5,4,0,5,21,54,22,57,0,171,7,4,0,3,11,18,15,39,0,109,3,3,3,3,6,17,16,44,0,94,7,9,8,7,3,11,7,34,0,78,10,70,16,29,22,13,9,14,22,208,435,3216,1554,1370,1334,843,503,627,183,10048,3,5,5,0,0,0,0,10,3,21,6,43,10,0,0,0,0,3,0,61,8,71,24,5,4,4,0,6,3,123,6,54,40,15,3,3,4,10,5,143
206,46,184,64,20,23,37,6,30,16,437,201,2888,241,52,18,18,9,12,81,3523,138,2686,930,172,53,49,17,39,81,4165,109,1620,1463,371,80,64,25,49,64,3851,91,919,1637,700,171,107,43,53,66,3784,120,656,1385,1632,611,299,120,139,80,5042,126,281,632,1254,1790,781,295,225,76,5454,124,156,345,628,2100,1272,517,376,72,5575,123,104,158,375,1618,1459,581,504,41,4965,78,53,85,161,854,939,491,526,25,3209,67,36,64,92,496,751,412,486,20,2423,55,23,34,69,268,514,294,391,11,1657,61,32,45,76,364,833,482,862,23,2775,39,53,39,69,153,489,323,1061,18,2248,19,160,72,64,95,92,47,74,104,736,1396,9844,7177,5743,8682,7724,3659,4831,782,49839,5,15,15,3,3,6,5,6,0,53,9,131,26,7,5,4,0,7,7,198,14,215,122,30,8,14,3,12,16,439,20,191,268,57,26,22,3,16,32,633
