SA4_CODE_2016,FTS_NNI_Mng,FTS_NNI_Pro,FTS_NNI_TecTW,FTS_NNI_CoPSW,FTS_NNI_ClAW,FTS_NNI_SWks,FTS_NNI_MaOpDv,FTS_NNI_Lab,FTS_NNI_IDNS,FTS_NNI_Tot,FTS_1_149_Mng,FTS_1_149_Pro,FTS_1_149_TecTW,FTS_1_149_CoPSW,FTS_1_149_ClAW,FTS_1_149_SWks,FTS_1_149_MaOpDv,FTS_1_149_Lab,FTS_1_149_IDNS,FTS_1_149_Tot,FTS_150_299_Mng,FTS_150_299_Pro,FTS_150_299_TecTW,FTS_150_299_CoPSW,FTS_150_299_ClAW,FTS_150_299_SWks,FTS_150_299_MaOpDv,FTS_150_299_Lab,FTS_150_299_IDNS,FTS_150_299_Tot,FTS_300_399_Mng,FTS_300_399_Pro,FTS_300_399_TecTW,FTS_300_399_CoPSW,FTS_300_399_ClAW,FTS_300_399_SWks,FTS_300_399_MaOpDv,FTS_300_399_Lab,FTS_300_399_IDNS,FTS_300_399_Tot,FTS_400_499_Mng,FTS_400_499_Pro,FTS_400_499_TecTW,FTS_400_499_CoPSW,FTS_400_499_ClAW,FTS_400_499_SWks,FTS_400_499_MaOpDv,FTS_400_499_Lab,FTS_400_499_IDNS,FTS_400_499_Tot,FTS_500_649_Mng,FTS_500_649_Pro,FTS_500_649_TecTW,FTS_500_649_CoPSW,FTS_500_649_ClAW,FTS_500_649_SWks,FTS_500_649_MaOpDv,FTS_500_649_Lab,FTS_500_649_IDNS,FTS_500_649_Tot,FTS_650_799_Mng,FTS_650_799_Pro,FTS_650_799_TecTW,FTS_650_799_CoPSW,FTS_650_799_ClAW,FTS_650_799_SWks,FTS_650_799_MaOpDv,FTS_650_799_Lab,FTS_650_799_IDNS,FTS_650_799_Tot,FTS_800_999_Mng,FTS_800_999_Pro,FTS_800_999_TecTW,FTS_800_999_CoPSW,FTS_800_999_ClAW,FTS_800_999_SWks,FTS_800_999_MaOpDv,FTS_800_999_Lab,FTS_800_999_IDNS,FTS_800_999_Tot,FTS_1000_1249_Mng,FTS_1000_1249_Pro,FTS_1000_1249_TecTW,FTS_1000_1249_CoPSW,FTS_1000_1249_ClAW,FTS_1000_1249_SWks,FTS_1000_1249_MaOpDv,FTS_1000_1249_Lab,FTS_1000_1249_IDNS,FTS_1000_1249_Tot,FTS_1250_1499_Mng,FTS_1250_1499_Pro,FTS_1250_1499_TecTW,FTS_1250_1499_CoPSW,FTS_1250_1499_ClAW,FTS_1250_1499_SWks,FTS_1250_1499_MaOpDv,FTS_1250_1499_Lab,FTS_1250_1499_IDNS,FTS_1250_1499_Tot,FTS_1500_1749_Mng,FTS_1500_1749_Pro,FTS_1500_1749_TecTW,FTS_1500_1749_CoPSW,FTS_1500_1749_ClAW,FTS_1500_1749_SWks,FTS_1500_1749_MaOpDv,FTS_1500_1749_Lab,FTS_1500_1749_IDNS,FTS_1500_1749_Tot,FTS_1750_1999_Mng,FTS_1750_1999_Pro,FTS_1750_1999_TecTW,FTS_1750_1999_CoPSW,FTS_1750_1999_ClAW,FTS_1750_1999_SWks,FTS_1750_1999_MaOpDv,FTS_1750_1999_Lab,FTS_1750_1999_IDNS,FTS_1750_1999_Tot,FTS_2000_2999_Mng,FTS_2000_2999_Pro,FTS_2000_2999_TecTW,FTS_2000_2999_CoPSW,FTS_2000_2999_ClAW,FTS_2000_2999_SWks,FTS_2000_2999_MaOpDv,FTS_2000_2999_Lab,FTS_2000_2999_IDNS,FTS_2000_2999_Tot,FTS_3000mo_Mng,FTS_3000mo_Pro,FTS_3000mo_TecTW,FTS_3000mo_CoPSW,FTS_3000mo_ClAW,FTS_3000mo_SWks,FTS_3000mo_MaOpDv,FTS_3000mo_Lab,FTS_3000mo_IDNS,FTS_3000mo_Tot,FTS_PINS_Mng,FTS_PINS_Pro,FTS_PINS_TecTW,FTS_PINS_CoPSW,FTS_PINS_ClAW,FTS_PINS_SWks,FTS_PINS_MaOpDv,FTS_PINS_Lab,FTS_PINS_IDNS,FTS_PINS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_IDNS,FTS_Tot_Tot,PTS_NNI_Mng,PTS_NNI_Pro,PTS_NNI_TecTW,PTS_NNI_CoPSW,PTS_NNI_ClAW,PTS_NNI_SWks,PTS_NNI_MaOpDv,PTS_NNI_Lab,PTS_NNI_IDNS,PTS_NNI_Tot,PTS_1_149_Mng,PTS_1_149_Pro,PTS_1_149_TecTW,PTS_1_149_CoPSW,PTS_1_149_ClAW,PTS_1_149_SWks,PTS_1_149_MaOpDv,PTS_1_149_Lab,PTS_1_149_IDNS,PTS_1_149_Tot,PTS_150_299_Mng,PTS_150_299_Pro,PTS_150_299_TecTW,PTS_150_299_CoPSW,PTS_150_299_ClAW,PTS_150_299_SWks,PTS_150_299_MaOpDv,PTS_150_299_Lab,PTS_150_299_IDNS,PTS_150_299_Tot,PTS_300_399_Mng,PTS_300_399_Pro,PTS_300_399_TecTW,PTS_300_399_CoPSW,PTS_300_399_ClAW,PTS_300_399_SWks,PTS_300_399_MaOpDv,PTS_300_399_Lab,PTS_300_399_IDNS,PTS_300_399_Tot
122,0,10,5,31,4,40,9,23,5,122,24,123,86,794,108,1164,81,582,23,2992,19,80,40,405,89,475,46,184,13,1348,22,30,38,209,58,234,22,92,4,709,15,23,46,175,41,145,16,69,3,535,17,19,38,106,34,95,8,37,3,360,10,13,26,55,17,39,5,8,3,175,0,4,12,21,8,16,3,9,0,69,0,6,11,8,3,3,0,0,0,27,3,3,3,3,0,3,0,0,0,14,0,3,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,7,3,14,6,31,3,11,5,88,111,320,310,1829,377,2250,180,1020,65,6476,0,0,6,3,0,3,0,0,0,10,0,3,7,24,7,31,4,14,0,88,3,9,23,71,16,41,0,28,0,190,3,18,71,62,10,37,8,13,0,224
123,3,8,4,21,4,50,0,34,6,131,17,85,37,371,82,1073,38,633,32,2377,11,54,26,239,62,521,35,232,18,1195,9,35,23,141,42,200,15,90,8,560,16,12,18,75,17,112,16,42,3,308,8,7,29,73,15,71,8,38,4,254,9,16,9,37,12,22,4,20,0,134,10,14,11,16,6,9,4,3,0,73,4,11,5,5,0,3,3,0,0,36,0,3,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,3,17,4,32,3,15,14,90,89,245,170,998,252,2101,131,1105,89,5176,0,0,3,0,0,4,0,0,0,8,0,3,4,22,0,28,3,19,0,81,0,8,14,30,9,45,3,13,4,130,3,8,79,53,15,46,7,22,5,229
124,3,7,5,24,14,60,4,25,12,146,18,90,70,591,106,1373,52,753,22,3073,18,52,32,354,76,644,45,295,11,1529,13,21,24,184,63,216,31,124,3,677,8,24,37,143,31,153,26,51,5,481,14,28,42,105,36,95,12,43,3,379,9,14,25,39,19,37,4,17,3,162,10,10,13,26,10,14,0,5,0,84,3,14,3,13,0,0,0,3,0,37,0,0,0,3,0,3,0,0,0,11,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,3,0,8,15,3,40,0,24,11,107,105,265,262,1494,360,2630,178,1339,77,6710,0,0,10,0,0,4,0,0,0,17,0,3,12,27,12,29,4,22,0,106,0,11,28,51,10,74,10,33,4,219,3,7,86,55,18,42,0,22,5,240
125,3,7,7,28,17,72,6,40,22,211,26,187,49,478,177,1346,33,467,54,2806,23,145,64,409,256,806,62,277,44,2083,27,85,58,266,210,441,65,164,40,1366,38,51,69,163,173,292,53,144,17,1009,34,60,46,135,203,144,37,98,11,771,19,41,36,67,114,64,29,51,7,422,18,36,20,33,59,24,15,22,14,233,14,23,13,13,37,5,4,4,0,107,12,12,7,10,9,0,0,0,0,43,5,0,3,3,3,4,0,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,0,0,0,10,0,0,3,0,3,3,0,0,0,8,3,8,7,26,18,56,0,14,32,172,216,661,383,1621,1280,3263,303,1283,254,9269,0,0,4,3,3,0,0,0,3,17,3,7,18,16,8,40,4,10,0,108,4,15,27,48,39,80,7,36,4,267,3,29,103,49,30,65,13,32,8,335
126,0,5,3,33,4,34,0,19,4,106,10,190,23,502,139,735,22,279,23,1921,17,157,38,426,150,541,20,153,20,1519,16,79,41,224,114,269,22,73,7,849,21,46,49,163,77,181,16,82,14,637,18,43,34,103,61,101,4,40,5,401,16,33,24,62,41,43,3,14,3,232,15,30,12,25,23,18,0,5,6,134,10,12,4,11,13,14,0,0,0,72,5,4,0,3,3,0,0,0,0,20,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,19,10,27,0,6,10,80,126,603,236,1576,629,1955,83,673,95,5977,0,0,0,0,0,0,0,0,0,0,0,5,3,32,3,20,6,13,0,78,0,10,14,24,17,33,3,15,4,120,3,3,33,29,12,37,0,7,0,130
127,9,6,15,27,15,77,3,40,13,206,21,150,45,345,110,1188,37,503,41,2434,30,103,41,328,130,871,48,281,31,1861,15,56,44,182,114,370,57,162,19,1004,28,22,37,147,47,202,37,66,6,597,21,26,38,109,64,124,24,59,10,464,19,27,13,56,39,42,17,26,3,240,9,19,7,35,22,12,3,18,0,126,9,8,9,12,11,6,0,5,0,57,0,5,0,11,10,0,3,3,0,32,0,4,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,5,0,3,0,10,6,44,6,21,20,103,155,432,250,1270,563,2944,231,1180,141,7164,3,0,4,5,0,4,0,7,5,27,0,8,0,21,13,35,3,12,0,94,3,11,35,48,9,69,3,34,5,218,5,8,88,42,19,56,20,25,3,257
128,0,5,9,15,7,40,0,18,11,102,30,102,62,706,113,1257,61,574,24,2929,18,59,33,403,59,622,37,221,9,1462,11,29,30,228,43,254,13,85,4,711,12,21,18,150,34,176,9,49,5,471,8,18,24,92,23,103,10,25,0,304,9,14,8,44,15,37,3,10,0,133,13,8,4,20,3,15,0,4,0,70,3,3,3,4,0,9,0,3,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,21,8,39,0,9,13,90,108,256,190,1690,301,2548,137,1000,62,6306,0,0,0,0,0,3,0,3,0,5,0,4,9,28,7,35,3,6,0,96,0,5,20,48,13,55,5,23,3,159,0,5,57,58,4,37,3,18,4,188
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,3,15,14,35,3,22,3,39,0,145,10,420,84,579,42,172,21,259,27,1621,12,206,67,251,41,126,43,136,19,909,8,117,37,118,39,57,16,74,6,473,4,45,75,91,20,37,19,51,13,349,10,31,81,55,15,35,11,53,8,297,12,19,36,35,9,12,6,24,0,153,3,18,23,9,10,10,4,18,0,90,3,9,8,4,3,0,12,6,0,49,0,4,6,0,0,0,0,0,0,14,0,0,3,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,4,13,3,11,0,4,14,60,75,905,441,1186,189,482,134,665,101,4177,0,0,11,7,0,0,0,3,0,20,0,11,23,21,5,15,3,19,4,98,0,21,96,36,10,18,3,42,0,221,4,18,251,26,8,12,4,40,7,375
201,3,0,6,21,4,39,0,20,3,102,9,32,33,349,34,893,9,434,18,1804,12,28,18,232,37,319,7,134,7,803,7,27,14,130,20,135,11,48,3,383,5,16,21,96,22,52,6,31,3,259,10,15,19,65,17,50,5,16,8,193,3,3,13,26,7,12,0,3,3,71,3,3,0,10,3,4,0,0,0,25,0,3,0,5,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,15,0,28,0,14,6,67,59,128,127,944,141,1544,38,701,47,3740,0,0,0,0,0,0,0,0,3,7,0,0,11,11,3,22,0,10,3,61,0,5,14,17,3,24,0,16,0,80,0,9,28,18,3,17,0,10,0,89
202,0,0,3,12,0,28,0,22,6,82,14,23,33,294,43,900,18,518,18,1860,6,24,17,171,28,347,21,112,9,731,7,7,14,95,17,116,12,68,4,337,7,12,20,84,14,73,5,34,0,257,11,17,25,59,9,47,3,22,0,188,3,7,14,21,8,6,3,0,0,62,3,8,3,6,5,4,0,7,0,28,3,5,3,4,0,0,0,7,0,18,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,11,4,30,0,17,3,68,56,100,139,760,130,1555,65,808,37,3646,0,0,3,0,0,3,0,0,0,4,0,0,5,12,0,13,0,16,0,49,0,0,8,17,4,35,0,14,0,87,3,0,28,26,3,16,6,9,0,98
203,4,8,6,35,7,63,0,49,13,192,24,59,95,682,104,1674,33,958,46,3671,21,52,53,399,62,628,43,310,18,1581,15,40,33,256,54,324,26,129,3,881,16,26,29,167,40,194,23,91,3,582,14,19,45,128,42,114,14,51,8,433,12,14,15,57,14,32,6,19,0,160,15,7,10,15,15,13,0,4,3,83,3,7,3,10,3,11,0,0,0,29,0,4,0,0,0,0,0,0,0,8,0,0,0,0,6,3,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,5,4,31,0,60,3,28,20,151,121,241,295,1781,352,3113,143,1638,105,7792,0,0,4,0,0,0,0,3,0,10,3,8,14,24,3,39,0,22,4,109,0,3,30,55,13,56,7,28,3,204,3,9,63,42,6,51,0,18,0,186
204,0,0,5,21,3,30,0,34,9,102,15,20,72,337,38,825,9,515,14,1842,7,9,14,109,14,197,10,100,6,468,0,6,15,53,15,61,3,23,3,186,3,5,16,48,15,28,6,20,0,135,6,12,25,34,13,13,3,9,0,114,3,9,53,44,11,13,8,3,6,140,4,8,49,31,3,3,3,0,0,97,3,0,25,16,0,0,0,0,0,49,0,4,5,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,21,3,33,0,24,12,98,44,63,275,727,111,1204,53,728,57,3268,0,0,0,0,0,0,0,0,0,7,0,0,9,13,3,14,0,11,0,47,4,4,13,28,0,24,0,15,0,90,0,3,49,16,3,16,0,12,3,108
205,4,0,8,26,7,54,4,54,17,171,32,33,46,427,73,1443,20,750,41,2874,7,20,19,208,26,368,8,164,8,831,8,9,21,91,18,116,0,51,0,319,4,7,26,76,11,61,0,24,3,206,5,12,31,47,18,24,0,13,0,144,5,3,10,23,3,8,0,6,0,67,3,8,3,15,5,3,0,0,0,46,0,3,5,0,4,5,0,0,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,3,4,15,0,58,0,32,3,119,77,99,181,920,163,2142,42,1092,81,4812,0,0,0,3,0,0,0,0,0,5,0,0,10,25,9,32,3,15,0,97,5,3,32,22,5,48,5,21,3,142,4,4,71,29,8,33,0,23,0,178
206,16,48,17,152,44,195,7,97,54,624,90,587,150,2067,589,2836,84,1114,153,7666,105,626,223,2137,886,2336,110,915,132,7468,112,402,308,1372,644,1499,127,853,59,5374,102,363,242,1033,542,998,83,610,54,4027,98,362,204,711,509,724,50,355,41,3054,65,238,110,299,251,271,27,121,31,1412,42,142,51,149,172,95,10,43,11,723,30,99,22,63,77,38,3,13,10,357,9,32,5,25,23,16,0,3,0,119,9,25,3,16,17,9,3,4,3,91,3,0,0,4,5,3,0,5,0,20,0,4,0,10,8,6,0,3,3,34,0,8,0,6,8,6,0,3,6,45,12,30,11,119,47,152,4,52,90,520,682,2967,1363,8162,3820,9201,506,4197,636,31535,3,6,8,21,6,8,0,4,7,60,11,32,20,91,38,93,5,42,10,340,17,55,57,178,89,151,11,105,10,672,15,65,137,193,94,157,13,124,22,814
207,10,17,3,55,15,82,0,27,16,225,40,321,67,1281,238,1852,57,673,39,4565,34,197,67,773,253,1118,56,340,22,2862,22,94,65,397,157,521,18,204,22,1505,34,65,66,226,108,315,19,131,10,959,30,67,53,143,77,167,11,62,4,625,14,46,25,69,29,61,0,22,0,269,15,24,17,32,25,13,0,5,0,135,3,8,3,13,4,13,0,3,3,54,3,4,0,3,0,3,0,3,0,14,3,3,0,0,10,3,0,0,0,21,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,4,0,0,3,16,3,11,5,59,19,83,3,16,15,207,209,865,372,3061,934,4245,162,1490,137,11474,0,0,0,8,0,3,0,3,0,17,0,13,9,45,7,35,3,17,4,128,3,14,25,57,31,96,3,26,3,265,4,3,57,50,17,56,4,19,0,213
208,0,9,5,64,10,74,9,48,13,234,40,193,71,1339,209,2363,74,870,49,5207,55,121,69,805,226,1330,50,372,22,3052,29,76,70,397,132,653,40,217,11,1628,26,52,61,239,91,389,20,157,3,1045,25,30,57,174,61,222,16,67,8,669,13,18,30,50,35,60,4,44,3,266,12,14,8,25,12,31,9,15,0,131,4,6,5,21,8,9,0,5,0,62,0,6,0,7,3,10,0,3,0,28,0,0,0,4,8,5,0,0,0,20,0,0,3,0,0,3,0,0,0,6,0,0,0,3,0,3,0,0,0,9,3,3,0,3,4,11,3,0,0,27,10,5,0,54,16,95,3,21,19,228,226,546,384,3183,820,5263,223,1830,134,12618,0,0,3,4,0,0,0,0,0,17,3,5,12,48,11,61,7,19,5,167,4,13,31,79,23,100,10,38,3,301,3,7,58,62,14,80,4,36,0,265
209,3,6,7,37,11,100,0,42,14,222,40,155,81,839,171,2616,54,1056,51,5060,24,99,65,553,153,1294,55,413,31,2683,24,62,43,301,90,513,36,191,9,1262,25,34,68,176,63,300,33,138,5,841,23,39,39,118,53,179,21,77,10,548,15,29,34,45,32,54,14,27,0,242,8,13,22,12,17,13,4,17,4,102,7,10,11,7,9,9,3,4,0,57,0,3,0,5,3,4,0,0,0,16,3,0,3,3,3,0,0,4,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,10,3,5,3,36,9,107,3,31,4,200,166,453,381,2134,609,5181,214,2000,132,11277,0,0,7,4,4,5,0,0,0,20,0,0,13,36,13,74,3,31,5,173,3,3,26,55,13,77,7,36,3,225,3,3,45,48,14,58,3,24,7,201
210,7,7,3,19,13,73,3,34,12,173,32,75,59,529,107,1603,46,716,47,3220,21,53,44,314,87,847,64,274,14,1711,10,30,48,176,86,359,36,158,12,913,15,17,44,89,48,186,54,140,8,609,19,13,27,69,23,105,44,75,0,380,16,16,18,36,22,48,22,44,7,228,3,14,19,19,21,16,8,17,6,125,0,4,4,11,5,3,3,3,0,45,0,3,3,4,4,3,0,0,0,14,0,0,3,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,5,6,28,5,73,0,21,23,157,134,235,280,1305,412,3329,277,1489,127,7585,0,0,0,3,0,0,0,0,0,7,0,3,7,35,0,60,3,18,0,131,3,0,31,34,5,72,10,27,0,176,4,9,63,33,16,54,8,22,8,216
211,9,5,8,57,15,102,6,59,13,265,53,157,109,1336,165,3075,61,1504,60,6517,54,105,63,791,131,1429,77,576,21,3253,49,47,62,323,81,650,34,210,9,1469,28,46,53,216,49,339,21,130,0,883,34,27,50,145,52,158,24,63,4,555,13,22,25,53,21,55,4,23,0,222,8,11,13,33,13,10,5,5,0,100,7,9,4,14,3,7,0,3,0,42,0,3,0,0,4,3,0,0,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,4,10,0,0,0,19,7,11,7,53,11,110,3,47,27,277,260,444,395,3025,545,5942,236,2626,145,13615,0,0,0,0,0,6,0,0,0,15,6,4,21,51,6,91,12,52,0,248,8,16,48,83,21,125,5,56,7,366,6,4,139,67,20,93,15,37,3,381
212,5,25,24,56,37,140,14,68,25,383,53,342,127,1342,301,3465,105,1519,94,7354,57,212,141,819,292,1742,129,621,42,4053,44,117,102,404,177,731,99,304,20,1993,36,80,112,236,130,429,68,233,17,1351,33,96,79,175,109,251,45,112,17,922,28,51,47,66,51,77,26,70,11,427,10,39,18,56,30,34,23,24,3,241,4,23,12,31,12,8,5,8,3,107,0,5,0,4,3,0,0,3,0,21,0,6,0,11,0,0,0,3,0,27,0,0,0,0,3,0,0,0,0,6,4,0,0,3,0,0,0,3,0,9,0,8,0,3,0,9,0,0,0,16,10,17,4,41,13,124,7,43,38,302,284,1019,665,3247,1170,7018,519,3015,272,17206,0,0,9,5,8,8,0,7,0,32,5,10,20,55,14,86,5,47,5,251,3,15,58,89,32,136,14,63,4,417,12,21,131,72,31,113,25,50,8,457
213,5,15,13,52,23,168,9,58,19,362,46,200,86,981,192,3275,79,1272,60,6193,47,128,79,666,176,1686,87,537,31,3441,47,50,71,307,129,692,94,270,22,1680,46,29,71,183,79,429,70,152,17,1087,35,35,75,120,77,223,49,112,7,726,21,9,26,53,38,58,32,43,6,290,6,16,18,13,24,20,19,16,3,137,0,3,9,14,3,6,10,3,0,59,5,3,3,4,0,3,0,0,0,20,0,0,0,8,4,0,0,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,13,0,0,0,4,0,9,0,3,0,18,0,3,9,28,11,139,6,41,39,267,265,503,457,2441,751,6708,450,2518,215,14312,0,0,3,3,0,11,0,4,0,22,0,3,6,27,10,90,7,57,6,208,4,10,43,70,27,157,11,43,8,373,5,17,104,51,21,106,17,35,3,362
214,0,0,0,17,5,71,0,31,4,136,37,39,48,657,75,1756,45,837,36,3540,17,17,38,341,60,575,36,222,9,1310,16,20,15,165,54,292,15,84,6,662,21,10,20,98,25,135,11,55,3,382,18,8,36,83,21,71,0,27,0,264,13,8,29,28,5,30,0,11,0,128,7,11,41,32,0,3,0,3,0,91,0,3,8,3,0,3,3,3,0,20,3,3,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,8,0,21,5,70,0,29,22,155,132,126,242,1445,259,3008,114,1296,88,6719,0,0,4,0,0,4,0,0,0,8,0,0,6,20,3,44,3,12,4,93,0,9,19,43,0,66,3,27,0,170,3,0,70,24,3,38,5,13,4,156
215,6,0,4,16,0,44,0,36,9,116,22,17,41,232,32,877,11,431,22,1675,0,9,16,83,17,192,4,104,3,435,5,3,5,38,9,34,3,38,0,134,0,3,12,23,6,32,0,15,0,97,0,0,19,14,3,21,3,10,0,68,3,4,4,11,0,11,0,7,0,41,3,10,0,3,4,0,0,3,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,5,0,0,0,9,0,29,0,14,4,62,46,43,105,432,72,1244,24,658,39,2665,3,0,4,0,0,0,0,0,0,6,3,3,7,5,0,13,0,13,0,44,3,8,13,6,3,19,3,10,0,62,3,0,30,15,11,7,3,8,0,86
216,6,3,4,10,6,26,0,31,10,97,8,12,28,199,53,876,9,395,18,1601,9,8,14,68,16,214,7,95,8,435,3,5,3,34,13,46,3,25,0,134,0,9,11,23,5,27,3,12,0,94,3,9,11,11,10,17,0,9,0,75,3,7,8,7,9,13,0,5,0,50,0,10,3,10,3,0,0,0,0,23,0,4,0,4,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,4,0,12,0,0,3,9,3,23,0,20,13,77,34,66,85,374,118,1264,29,593,52,2613,0,0,0,0,0,0,0,0,0,3,3,0,4,11,0,20,0,4,0,42,0,7,6,10,0,9,0,9,0,45,3,6,39,19,3,6,0,8,0,88
217,4,0,5,15,0,34,3,32,3,89,25,4,49,226,21,845,14,449,18,1656,14,6,10,73,21,159,4,110,7,405,3,3,12,44,8,60,0,29,3,164,6,5,14,49,6,34,0,23,0,133,3,0,13,15,6,17,0,14,0,72,0,3,3,5,4,3,0,6,0,31,0,3,4,0,0,3,0,4,0,22,0,3,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,23,0,10,14,64,59,38,124,437,66,1172,29,677,42,2643,0,0,0,0,0,0,0,0,0,3,3,0,5,7,0,16,0,10,0,43,3,0,10,23,3,17,0,11,0,70,4,0,19,16,11,16,0,10,0,75
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
