SA4_CODE_2016,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000mo_Mng,SG_3000mo_Pro,SG_3000mo_TecTW,SG_3000mo_CoPSW,SG_3000mo_ClAW,SG_3000mo_SWks,SG_3000mo_MaOpDv,SG_3000mo_Lab,SG_3000mo_IDNS,SG_3000mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot
111,0,106,17,134,91,3,5,36,0,388,10,263,31,206,187,7,15,62,5,784,5,438,48,275,307,11,23,97,4,1208,26,671,96,337,492,19,71,178,14,1909,47,1339,160,315,831,36,90,107,17,2933,75,1404,140,193,438,24,83,51,13,2431,121,1510,151,386,273,20,75,39,9,2576,151,1553,122,326,160,6,35,37,16,2411,583,1321,140,249,146,3,55,17,27,2535,172,398,36,19,19,3,0,0,3,654,6,61,6,20,30,3,0,11,3,136,1206,9244,980,2643,3069,142,457,701,117,18546,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,10,0,3,0,6,0,0,0,4,0,14,0,9,5,0,5,0,0,3,0,19,0,0,3,0,13,0,0,3,0,28,0,7,14,3,28,3,3,8,0,73,4,19,15,5,46,0,7,41,0,139,4,34,45,4,65,0,43,86,10,284
112,0,79,10,68,37,3,0,27,3,227,3,172,15,135,89,4,8,59,4,495,7,259,22,205,160,3,12,75,12,753,14,449,47,222,231,3,23,99,9,1090,28,704,45,191,252,6,14,35,9,1280,29,690,25,104,121,5,8,7,3,992,50,799,24,139,62,0,0,9,8,1086,74,775,17,166,32,0,3,0,3,1074,258,498,8,185,23,0,4,6,3,989,57,118,0,22,4,0,0,0,0,203,4,23,0,20,14,0,0,0,0,60,519,4655,219,1550,1076,31,72,351,50,8532,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,3,0,10,0,0,6,0,3,0,0,3,0,12,0,4,0,0,7,0,0,4,0,27,0,5,7,5,18,0,6,9,0,55,7,14,16,7,28,0,3,14,0,83,7,17,36,9,33,0,29,52,3,184,8,24,66,13,88,3,95,109,11,412
113,0,39,11,74,15,3,5,27,3,169,5,94,16,110,58,0,3,48,3,328,3,137,26,141,97,0,12,65,0,487,15,241,43,171,154,4,8,66,6,711,26,412,61,148,186,9,21,39,4,902,32,528,50,138,113,0,14,16,3,888,32,538,51,134,65,0,8,10,4,843,57,580,41,156,50,0,8,4,5,901,242,399,44,189,28,0,6,5,6,923,46,65,9,14,6,0,0,0,0,139,3,13,3,14,10,0,0,3,0,47,459,3084,359,1349,805,28,86,302,43,6512,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,10,0,0,0,8,3,0,0,3,0,16,0,0,4,4,14,0,0,3,0,24,0,3,3,4,20,0,0,9,0,40,0,10,6,20,23,0,12,9,0,81,3,19,13,9,42,0,29,41,0,164,15,25,35,12,69,0,93,59,3,313
114,4,31,11,43,22,0,3,18,0,136,3,74,9,81,52,0,0,14,5,238,4,138,12,99,76,3,6,20,0,363,4,192,13,154,97,7,7,46,3,526,10,358,16,155,102,7,14,19,3,691,18,349,10,78,36,3,5,14,3,511,21,408,10,112,42,0,12,5,3,620,48,449,16,124,25,0,0,4,3,668,124,263,4,127,14,0,8,3,5,563,28,54,0,13,4,0,0,0,0,95,3,20,0,4,8,0,0,3,0,47,267,2402,113,1069,511,23,66,161,32,4651,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,5,0,3,0,4,3,0,0,0,0,16,0,0,0,5,5,0,0,3,0,12,0,0,3,8,14,0,0,3,0,35,0,9,10,4,26,4,3,8,0,68,0,8,12,7,29,4,4,25,0,89,3,17,23,10,59,0,45,54,6,216
115,3,33,3,35,16,0,0,3,0,94,3,60,3,43,40,0,0,9,0,158,4,112,14,52,53,0,4,12,0,251,9,135,10,52,71,0,3,21,6,301,11,258,16,42,70,4,5,7,0,414,11,297,7,42,26,0,0,5,3,390,23,325,10,47,9,0,7,3,0,432,22,476,9,39,12,0,3,0,0,561,133,207,26,38,12,0,0,3,0,423,47,32,3,7,0,0,0,0,0,86,0,24,0,12,3,0,0,3,0,42,269,1999,109,474,355,7,29,69,16,3336,0,3,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,4,0,10,0,3,0,3,3,0,0,0,0,4,0,0,4,6,3,0,3,0,0,15,3,3,3,3,13,0,0,0,0,31,0,16,0,6,18,0,8,0,6,62,3,3,6,7,20,0,12,14,0,65
116,0,37,7,57,30,0,4,13,0,152,0,111,10,110,63,3,3,26,0,328,0,209,15,177,135,0,14,46,4,596,17,367,29,228,236,7,27,73,7,985,26,731,32,289,259,17,21,50,10,1431,38,872,34,218,137,17,24,30,10,1384,39,886,36,223,74,7,12,26,9,1313,87,1002,41,200,58,0,23,23,4,1446,317,631,61,207,72,7,19,14,9,1331,95,125,9,20,3,0,0,0,0,251,11,41,3,13,8,0,0,3,8,82,630,5089,286,1864,1119,57,148,322,69,9583,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,0,0,0,9,3,0,0,0,0,22,0,3,0,13,9,3,0,0,0,31,0,3,3,29,9,0,0,3,0,48,6,7,22,41,24,0,0,3,0,108,0,8,27,33,21,0,7,14,0,122,0,28,34,36,54,0,37,39,3,232
117,7,130,19,85,100,13,8,25,8,392,19,279,39,137,221,28,16,73,12,830,35,480,62,177,418,40,33,106,18,1373,79,855,156,370,802,68,93,146,40,2608,212,1833,232,496,1517,133,172,147,72,4816,230,2280,286,627,1403,121,199,105,73,5319,390,2782,286,658,1257,70,219,169,71,5911,553,2781,212,604,859,36,195,114,71,5425,2059,4701,353,761,1125,38,239,65,92,9428,2066,2030,69,116,413,23,23,15,38,4805,43,137,16,32,81,3,10,11,24,347,5717,18485,1748,4217,8349,589,1216,1014,535,41878,0,6,0,0,3,0,0,0,0,8,0,0,0,0,5,0,0,0,0,6,0,3,0,4,4,3,0,0,0,19,0,0,0,14,3,3,0,3,0,26,3,11,0,9,12,0,0,3,0,39,3,13,7,17,29,0,3,7,0,87,8,20,10,23,34,0,17,37,4,145,19,40,52,37,95,0,32,101,4,378
118,0,49,7,55,45,5,3,19,0,181,0,153,21,75,78,4,11,32,0,379,9,210,25,101,101,3,21,34,3,509,12,409,50,171,224,8,64,80,9,1020,32,826,67,261,305,11,118,41,4,1663,30,1002,38,241,132,10,141,11,11,1619,53,1111,30,234,60,3,129,0,10,1621,66,959,31,192,34,4,49,0,4,1334,246,951,17,213,29,4,22,3,4,1491,90,340,3,14,10,0,0,0,0,474,5,64,0,10,12,0,3,5,3,101,551,6181,296,1703,1078,54,563,252,59,10732,0,0,0,0,0,0,0,0,0,4,0,3,0,4,10,0,0,0,0,12,0,5,0,8,3,0,0,0,0,15,0,3,0,4,9,0,0,0,0,13,0,3,0,8,8,0,0,3,0,19,0,5,0,15,17,0,0,0,0,46,5,13,9,11,28,0,3,6,0,83,0,19,5,7,43,0,18,36,3,133
119,3,100,7,98,69,0,12,17,0,312,6,261,16,167,142,5,14,55,5,669,8,395,26,205,204,5,22,79,8,941,23,696,58,296,364,18,51,116,17,1643,34,1357,79,282,371,30,85,63,11,2316,44,1494,105,281,196,15,105,30,25,2313,60,1619,84,360,142,14,86,31,16,2406,128,1437,54,331,86,4,49,23,8,2119,424,1094,76,357,113,6,20,7,16,2112,137,316,14,29,16,0,3,0,3,516,3,95,8,30,19,3,5,3,7,171,882,9026,539,2603,1820,102,462,464,124,16035,0,0,0,0,3,0,0,0,0,3,0,0,0,15,5,0,0,0,0,18,0,0,0,16,9,0,0,0,0,29,0,7,3,18,13,0,0,3,0,39,0,3,0,9,12,0,3,3,0,35,5,16,13,15,34,0,3,13,0,89,4,18,16,17,38,0,9,28,3,125,9,27,50,22,78,3,42,88,6,324
120,0,45,10,38,41,0,4,25,0,163,5,125,8,66,83,0,3,20,0,315,16,220,19,90,113,0,20,62,3,543,12,319,39,152,270,13,61,99,3,982,51,767,82,160,374,18,117,48,17,1640,42,875,86,171,329,23,141,23,12,1700,74,1023,68,176,259,8,104,18,16,1740,121,1044,50,159,179,7,40,9,9,1619,518,1282,77,137,278,9,52,11,19,2387,274,362,12,21,65,0,6,0,9,753,6,45,3,11,16,0,3,0,0,93,1131,6207,468,1288,2065,83,553,340,93,12233,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,3,0,25,0,0,0,15,4,0,0,0,0,15,0,0,5,6,8,0,0,0,0,16,0,0,4,16,8,0,0,0,0,26,0,5,4,14,14,0,0,6,0,43,0,4,5,16,23,0,11,15,4,71,5,23,28,18,44,0,9,32,4,159
121,6,99,4,85,69,5,3,23,0,298,13,234,21,110,129,7,12,42,9,573,11,340,40,118,175,4,17,78,5,801,34,513,85,227,309,21,53,170,13,1422,61,1144,97,216,395,32,78,97,20,2138,68,1291,116,192,240,22,115,48,15,2103,105,1435,100,237,183,12,96,56,19,2230,142,1333,76,204,94,9,75,42,4,1983,588,1522,76,169,160,9,54,19,16,2612,400,574,12,22,55,0,3,0,7,1076,10,77,7,16,22,0,9,3,3,139,1464,8729,650,1837,1911,118,523,621,102,15954,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,3,0,27,0,12,0,17,10,0,0,0,0,36,0,5,0,16,7,0,0,0,0,31,4,6,3,13,19,0,0,3,0,46,0,12,4,13,27,0,3,11,0,70,7,26,15,12,48,0,9,23,4,140,11,54,50,20,72,0,17,39,5,258
122,5,39,4,48,17,0,3,9,0,135,7,117,4,70,65,0,16,22,3,303,8,206,18,86,74,7,30,24,6,449,11,257,13,104,113,0,48,31,3,571,14,503,23,101,101,3,74,23,5,849,19,513,28,101,51,0,110,5,0,831,17,523,28,140,35,0,74,7,4,822,50,498,19,95,9,0,24,4,0,705,143,288,14,83,16,0,15,3,4,566,41,76,5,12,8,0,0,0,0,147,3,23,0,5,5,0,0,0,0,47,345,3123,160,906,519,22,395,158,31,5655,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,4,0,3,0,5,4,0,0,3,0,16,0,3,0,4,5,0,0,0,0,19,3,3,4,5,7,0,0,4,0,27,0,9,7,14,20,0,0,4,0,54,3,11,9,9,25,0,3,8,0,76,3,26,13,17,48,0,15,24,3,155
