SA4_CODE_2016,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_Inc_LR_Mng,M1_Tram_Inc_LR_Pro,M1_Tram_Inc_LR_TecTW,M1_Tram_Inc_LR_CoPSW,M1_Tram_Inc_LR_ClAW,M1_Tram_Inc_LR_SWks,M1_Tram_Inc_LR_MaOpDv,M1_Tram_Inc_LR_Lab,M1_Tram_Inc_LR_IDNS,M1_Tram_Inc_LR_Tot,M1_Taxi_Mng,M1_Taxi_Pro,M1_Taxi_TecTW,M1_Taxi_CoPSW,M1_Taxi_ClAW,M1_Taxi_SWks,M1_Taxi_MaOpDv,M1_Taxi_Lab,M1_Taxi_IDNS,M1_Taxi_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_Inc_LR_Mng,M2_TrnTrm_Inc_LR_Pro,M2_TrnTrm_Inc_LR_TecTW,M2_TrnTrm_Inc_LR_CoPSW,M2_TrnTrm_Inc_LR_ClAW,M2_TrnTrm_Inc_LR_SWks,M2_TrnTrm_Inc_LR_MaOpDv,M2_TrnTrm_Inc_LR_Lab,M2_TrnTrm_Inc_LR_IDNS,M2_TrnTrm_Inc_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
111,49,161,60,50,80,56,23,97,13,587,99,411,223,306,422,379,74,366,40,2320,11,23,14,8,18,4,0,4,0,81,3,0,0,0,3,3,0,0,3,11,24,28,14,11,11,14,28,22,4,152,11793,25465,16133,12819,17026,9833,7335,9209,1275,110881,390,935,811,801,808,1333,237,1472,70,6850,92,14,304,3,41,45,329,206,14,1043,101,273,198,113,113,85,109,114,16,1117,168,689,204,142,162,74,62,121,19,1638,67,106,60,51,67,30,56,54,20,515,397,935,399,630,464,460,113,462,38,3892,13178,29041,18417,14931,19214,12307,8357,12124,1515,129090,16,64,27,32,65,24,3,38,4,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,61,16,13,30,9,5,14,5,178,3,10,3,0,4,3,3,7,0,48,10,11,4,4,7,3,3,10,0,46,49,149,51,59,111,40,19,73,8,552
112,12,17,7,7,5,3,0,4,0,43,16,24,36,62,27,110,20,114,10,426,0,0,3,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,8,8,14,8,9,6,8,9,14,0,88,6598,11839,8015,7497,7423,5944,3245,6394,624,57563,279,434,484,454,380,815,114,963,46,3969,185,6,196,10,10,31,249,142,12,845,59,67,117,44,33,66,63,81,9,537,93,163,152,141,52,89,61,183,12,952,153,83,60,47,40,23,21,51,16,483,662,423,320,462,254,364,119,454,30,3080,8060,13070,9402,8732,8235,7450,3901,8408,757,68015,3,4,0,3,5,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,4,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,12,4,6,6,8,4,3,0,3,43
113,3,10,0,3,3,0,3,7,4,41,5,19,13,27,16,29,17,81,4,202,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,3,10,18,4,14,8,14,23,16,0,115,6253,8230,7162,5084,5796,4035,3630,5995,505,46697,245,328,503,298,244,692,198,1393,54,3945,162,3,110,3,25,17,220,76,16,629,76,33,42,28,26,21,37,40,6,313,37,61,86,26,25,25,23,54,3,343,170,60,56,389,38,23,32,54,24,841,809,545,451,583,262,274,132,375,48,3476,7767,9313,8438,6463,6440,5124,4332,8090,674,56628,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,5,0,9,0,3,4,6,3,35
114,9,24,31,19,13,17,0,24,8,142,3,12,15,27,8,38,8,56,0,168,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,3,0,0,0,10,3,3,3,12,0,8,10,14,4,61,4147,6506,6121,4800,4150,3646,2024,3435,386,35219,167,249,353,322,172,536,80,585,38,2498,75,7,178,0,12,15,186,86,6,566,44,33,56,25,18,19,23,37,3,243,30,62,60,38,19,29,16,43,3,303,52,37,43,29,20,4,10,24,11,241,366,236,245,226,133,183,57,208,22,1676,4904,7165,7114,5510,4534,4493,2418,4525,476,41137,0,0,0,3,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,8,5,3,0,3,0,41,0,3,4,3,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,8,6,22,6,16,6,10,0,3,3,80
115,31,104,75,54,29,41,12,110,13,462,147,525,141,293,180,377,47,219,23,1956,0,0,3,0,0,0,0,0,0,6,5,0,0,0,0,3,0,0,0,10,4,4,0,0,4,0,15,13,0,46,8709,13409,7480,5674,7551,6003,2314,3761,789,55688,227,411,443,475,371,714,112,717,38,3512,105,6,261,0,21,11,274,120,12,815,40,68,53,17,23,18,31,33,5,289,25,45,16,17,14,13,5,22,0,146,78,49,48,23,68,23,22,32,13,366,251,197,150,200,188,187,46,191,22,1433,9623,14823,8671,6753,8446,7391,2880,5215,921,64720,40,167,57,69,56,52,23,79,7,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,38,17,10,4,10,0,9,0,108,3,0,3,3,0,0,4,15,0,24,0,3,5,0,0,0,0,0,0,6,68,207,79,87,62,67,24,105,7,698
116,131,405,243,225,252,327,167,348,55,2147,86,150,134,234,178,354,200,363,33,1723,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,4,7,5,8,9,9,133,26,9,213,9921,13080,10203,6179,10803,6491,12484,6964,1253,77383,346,454,562,543,541,1152,860,1419,88,5969,101,9,305,3,67,25,604,215,25,1345,40,41,84,36,68,18,112,38,9,442,14,37,37,26,24,14,46,34,3,244,45,46,80,56,80,29,80,44,25,483,142,217,122,276,151,279,112,265,22,1591,10838,14440,11774,7585,12172,8692,14808,9715,1524,91554,57,176,102,131,131,124,150,213,19,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,68,21,19,44,19,17,29,3,240,10,27,18,19,21,19,16,17,0,148,4,23,5,3,4,0,9,8,0,55,82,293,144,176,205,166,199,259,24,1550
117,21459,61043,10117,8975,31422,10417,1600,7541,3107,155685,13082,31010,3166,3925,13564,4961,560,2273,1231,73766,1854,3380,105,102,881,322,6,21,137,6808,406,948,119,203,341,122,8,59,43,2257,579,1053,71,311,185,97,135,47,45,2528,30393,34676,16705,10378,17660,11829,9584,7205,2331,140766,2290,3732,1079,963,2038,1130,414,1182,235,13067,138,18,306,10,95,23,491,127,26,1233,1241,2009,697,491,478,240,239,179,80,5650,1553,4268,637,492,784,314,214,264,139,8658,604,783,498,519,273,118,125,99,152,3164,5717,13548,2448,3752,4079,2558,370,1530,494,34505,79314,156473,35954,30116,71802,32127,13748,20527,8020,448088,3464,9849,1569,1615,5103,2004,493,1734,541,26372,274,544,36,25,167,49,3,12,19,1132,120,428,114,165,196,75,5,100,13,1201,3702,7920,1410,833,5131,985,221,400,307,20897,804,2134,243,214,1396,338,49,136,89,5402,333,820,133,99,248,80,32,56,22,1831,8687,21700,3501,2953,12234,3533,798,2434,988,56834
118,564,1302,657,851,700,1101,124,628,129,6061,668,2099,588,1366,899,1049,103,637,87,7491,4,17,3,4,4,3,0,0,3,43,3,7,0,0,0,3,0,3,0,16,70,63,22,29,10,3,6,4,9,214,6183,13246,5000,5416,4393,2918,1014,1925,528,40623,313,763,326,501,410,359,43,265,41,3018,67,3,144,6,3,3,53,60,0,345,199,311,148,200,50,46,45,39,13,1053,132,673,106,158,49,42,38,59,16,1288,91,167,51,68,56,27,8,35,26,536,1039,2647,584,1495,814,791,118,460,89,8033,9336,21298,7630,10094,7393,6356,1558,4125,932,68730,307,1402,413,649,526,487,108,468,47,4411,5,14,0,0,0,0,0,0,0,24,3,3,3,0,0,3,0,0,0,14,63,143,41,43,79,58,21,28,9,487,14,30,23,28,26,30,3,8,3,164,11,30,7,11,14,7,4,3,3,96,409,1621,501,734,645,591,135,518,59,5199
119,523,1688,761,945,934,758,260,877,155,6895,98,387,220,464,327,479,168,465,50,2668,0,4,8,0,0,0,0,3,0,18,3,3,0,0,0,3,0,7,0,16,23,26,4,18,14,11,206,31,10,329,12601,21245,14376,9761,13790,8466,8049,7704,1537,97536,453,906,910,900,944,1263,406,1426,159,7367,149,15,369,3,86,50,573,188,25,1449,62,81,96,38,71,25,76,36,6,503,33,115,59,35,22,18,49,60,16,395,86,129,105,90,127,56,99,58,45,799,449,1132,523,1014,627,986,309,694,88,5811,14480,25727,17426,13276,16934,12114,10203,11540,2085,123777,152,515,225,375,305,245,162,399,38,2413,5,5,0,0,0,0,0,0,0,17,4,13,0,3,0,3,0,3,0,27,78,213,100,69,104,45,24,47,16,698,22,70,26,43,51,38,12,36,0,299,12,39,11,11,13,5,6,13,0,101,276,854,358,499,477,336,204,491,52,3557
120,809,2710,808,909,2039,904,220,811,203,9423,266,712,289,668,469,618,86,323,48,3470,5,14,3,3,9,4,0,0,3,46,13,34,11,21,13,15,0,9,0,128,26,45,11,11,18,17,23,11,0,162,9722,15720,7181,5411,9060,5562,3324,3340,854,60176,338,591,419,459,662,657,139,523,77,3867,98,8,163,3,35,21,211,103,13,659,102,171,101,62,76,51,40,37,8,652,70,274,70,84,42,40,34,49,6,675,88,122,74,61,51,27,26,30,40,516,551,1175,420,980,634,782,126,420,84,5171,12081,21581,9555,8676,13113,8699,4235,5656,1342,84939,255,851,281,415,629,404,104,330,42,3317,12,14,4,3,3,0,0,0,0,43,9,16,7,14,11,3,0,3,3,61,171,369,117,61,300,56,25,31,17,1143,37,121,37,41,111,38,10,17,15,431,13,50,4,12,22,6,5,6,3,125,490,1431,444,550,1074,517,150,389,81,5121
121,4575,13496,2358,2211,5445,2467,316,1641,602,33119,1821,4297,665,1011,1979,1140,103,470,173,11659,80,140,15,11,35,11,0,4,9,305,8,21,4,3,6,3,0,3,3,51,132,145,16,4,26,19,12,0,7,371,18343,30080,11084,8697,11230,7781,2590,4295,1185,95287,855,1441,604,820,908,813,139,707,66,6344,102,12,237,0,10,11,103,82,13,566,360,634,235,123,144,107,60,49,29,1746,265,601,89,55,76,54,23,43,21,1218,236,291,102,63,113,59,31,41,40,973,1631,3402,772,1513,1335,1312,132,652,140,10887,28392,54568,16172,14507,21307,13782,3511,7983,2286,162521,1053,3072,633,873,1356,758,163,603,170,8690,20,49,6,10,22,9,3,0,3,116,13,41,4,7,14,4,0,3,0,93,814,1897,357,159,850,258,42,84,59,4526,180,484,85,71,278,109,13,44,12,1287,78,177,25,15,55,13,6,13,8,405,2153,5723,1118,1143,2577,1162,235,762,256,15122
122,22,78,81,45,22,51,9,66,15,387,327,648,437,766,477,861,267,582,63,4427,24,45,10,12,15,8,3,3,7,120,3,3,0,0,0,0,0,0,0,11,22,22,6,9,10,4,17,39,3,132,8754,12775,8178,5643,7076,4990,2267,2966,627,53278,269,385,504,555,374,646,179,619,56,3582,101,10,251,3,11,8,119,106,10,623,112,144,157,70,85,54,93,43,11,771,114,180,132,123,60,67,58,94,17,846,73,125,85,40,53,25,37,42,15,492,480,671,397,781,440,651,195,441,41,4095,10287,15086,10233,8033,8623,7383,3254,4998,863,68769,52,191,128,162,95,118,48,163,12,974,15,70,23,18,6,18,0,22,0,177,0,0,0,0,0,0,0,0,0,0,14,31,14,6,8,3,0,4,3,89,3,5,0,5,0,5,0,0,0,23,0,3,0,0,0,0,0,0,0,10,82,307,172,200,108,143,50,197,17,1274
123,63,199,184,97,111,134,112,238,29,1158,32,52,64,107,61,228,54,174,14,778,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,3,13,4,5,3,6,32,12,3,83,6349,10165,8840,6032,6915,5224,6515,5569,820,56433,227,386,601,472,373,872,378,1102,78,4496,96,6,290,3,27,12,414,145,12,1002,24,17,69,25,24,22,67,40,4,299,17,23,26,15,13,4,24,30,3,150,31,36,44,31,41,9,29,32,10,273,158,164,132,189,121,173,106,231,18,1295,7000,11071,10256,6970,7684,6693,7739,7575,995,65978,22,47,48,45,32,41,46,111,4,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,42,13,12,11,17,10,19,6,160,4,7,9,12,11,11,7,22,0,75,0,9,5,0,4,0,5,4,0,32,48,111,74,72,59,66,63,157,11,669
124,146,405,200,276,214,238,82,271,45,1865,30,82,73,118,85,198,68,191,16,864,0,0,0,0,0,0,0,0,3,9,0,0,0,4,0,0,0,0,0,5,8,15,18,23,7,11,25,33,0,132,7865,14318,10180,8611,9700,6235,6507,6161,1001,70567,325,492,719,702,461,1113,420,1233,87,5554,136,18,333,0,36,12,606,201,12,1355,42,62,118,51,67,31,69,51,8,492,42,86,68,30,27,16,43,48,6,366,65,73,64,47,66,20,43,37,19,432,284,397,319,383,250,311,116,370,30,2466,8930,15946,12088,10240,10910,8197,7974,8595,1235,84120,25,92,62,73,56,67,40,105,9,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,83,28,23,45,18,10,21,0,248,8,22,25,15,16,20,6,24,4,134,3,17,8,8,3,7,3,12,0,64,55,214,128,123,118,106,57,159,11,970
125,1338,4439,1254,1318,4780,1071,532,1411,393,16544,487,1673,395,576,2152,724,273,547,148,6971,5,18,3,0,7,0,3,0,4,46,4,4,3,0,7,3,3,3,3,38,42,34,14,12,51,21,156,23,10,355,20473,30143,18105,10877,23037,10049,13444,10689,2596,139425,738,1340,1027,781,1807,1120,828,1774,205,9622,157,16,354,3,148,35,828,206,32,1794,128,204,130,74,113,61,129,60,23,928,95,288,66,55,77,37,63,87,17,790,110,122,158,101,152,45,110,70,61,934,461,1316,482,707,826,647,261,539,104,5336,24038,39601,22007,14520,33153,13806,16634,15417,3596,182779,322,1274,342,455,1303,410,369,561,101,5129,9,24,0,0,4,0,0,0,0,36,4,17,0,3,5,0,0,3,0,33,261,732,191,194,1072,115,50,63,41,2727,62,223,66,56,334,61,24,67,14,900,43,98,25,18,41,12,18,21,3,280,700,2366,629,727,2761,605,454,713,162,9112
126,1003,3205,679,540,1422,677,103,519,152,8286,491,1555,349,472,768,619,85,334,67,4749,10,5,3,0,0,3,0,0,0,19,3,3,3,0,3,0,0,4,3,20,48,59,7,6,9,10,19,3,3,164,11883,20013,6338,4286,8152,3811,1350,2410,894,59129,389,758,313,382,504,451,70,408,60,3339,30,9,130,3,17,4,76,60,3,324,152,279,92,41,96,33,28,28,9,757,130,297,28,23,29,18,10,19,6,557,113,115,41,31,56,24,12,20,21,431,321,907,258,485,333,376,69,260,41,3042,14564,27218,8230,6262,11392,6013,1824,4069,1256,80829,298,948,196,237,493,212,48,196,58,2700,6,14,0,0,8,3,0,0,0,39,0,8,0,0,0,0,0,0,0,15,128,359,79,32,184,71,7,14,12,880,27,111,22,25,74,32,8,12,3,317,14,67,14,8,14,3,5,3,0,125,477,1516,308,300,774,319,67,227,80,4068
127,146,610,268,319,445,238,113,293,52,2485,53,191,151,231,264,342,182,328,51,1791,0,0,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,16,17,7,14,5,5,59,42,4,162,10904,16979,12974,8343,12289,8009,10291,8103,1720,89615,445,683,862,743,795,1255,639,1530,162,7110,183,10,347,3,64,36,957,255,24,1881,37,58,64,59,37,15,78,42,7,402,31,55,45,29,15,15,55,52,9,293,59,58,112,102,74,38,58,46,30,576,269,423,267,551,313,436,117,431,67,2871,12141,19092,15087,10382,14308,10404,12549,11115,2130,107207,52,186,94,117,132,126,128,194,16,1051,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,4,0,8,41,91,31,39,51,24,16,15,8,312,7,38,15,11,21,19,8,28,3,146,3,20,10,8,3,0,3,4,0,59,111,341,149,175,212,163,156,242,33,1578
128,162,423,360,490,205,492,54,375,51,2611,20,62,44,115,62,132,22,89,10,549,0,3,0,0,3,0,0,3,0,14,0,0,0,0,0,0,3,0,0,7,7,8,5,12,0,3,3,3,0,49,5964,9450,6640,5375,5944,4766,1895,2808,513,43357,188,271,401,468,268,695,99,589,47,3022,83,3,203,0,10,5,145,88,0,532,23,42,41,17,29,26,17,24,4,217,26,63,51,41,23,21,20,51,9,313,37,53,28,19,44,14,14,26,17,245,212,342,212,467,239,406,57,238,29,2202,6712,10728,7997,7010,6828,6566,2327,4284,671,53119,28,85,48,135,47,89,29,120,14,585,0,0,3,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,4,23,56,34,35,17,30,0,15,5,220,7,17,13,29,10,32,3,22,0,134,3,8,8,5,4,3,0,0,0,36,56,173,115,203,81,151,36,156,14,990
197,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,19,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11,0,3,0,0,0,0,0,0,0,10,0,13,16,7,0,0,0,21,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
199,222,644,754,306,225,208,97,726,107,3294,68,310,212,272,81,88,98,313,28,1467,3,17,14,12,5,4,0,6,8,65,7,13,6,7,3,0,0,3,0,36,38,40,7,37,7,4,329,16,6,487,6937,8339,38010,8417,3258,4061,7664,18252,1506,96440,234,269,3067,455,140,176,346,3095,146,7926,630,31,2895,24,125,79,2427,1565,65,7846,26,73,118,48,34,7,63,101,13,490,33,74,69,41,34,10,43,53,14,361,169,221,578,140,117,53,311,297,93,1985,119,314,163,231,101,80,317,307,37,1679,8482,10349,45896,9983,4121,4777,11696,24737,2030,122073,48,201,175,157,65,94,44,351,22,1150,3,3,3,4,3,3,0,0,0,21,0,5,0,0,0,0,0,0,0,15,33,143,164,43,32,26,22,62,17,549,0,26,62,16,3,11,5,44,3,172,9,20,8,7,3,3,12,22,0,85,94,405,411,227,103,133,84,474,44,1988
201,18,50,12,14,15,6,0,10,3,123,10,36,39,68,40,101,9,83,7,390,0,0,8,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,13,7,12,8,17,6,11,13,38,0,125,4949,8716,6256,5090,5454,3834,2493,4320,487,41588,196,279,354,360,225,700,70,609,43,2827,70,0,62,0,9,9,149,31,7,336,15,30,20,7,15,7,16,26,0,138,27,112,65,32,18,25,22,55,4,358,62,36,28,19,19,10,19,31,14,245,403,470,203,239,179,227,56,201,17,1995,5765,9747,7055,5848,5982,4926,2848,5394,583,48159,0,6,3,3,3,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,9,21,5,4,5,3,0,0,0,52,0,4,0,0,0,0,0,0,0,7,6,7,0,0,0,0,0,0,0,16,14,42,14,7,12,3,0,10,3,106
202,33,73,9,18,29,15,5,22,5,215,20,43,25,59,31,100,34,78,5,400,0,0,0,0,0,3,0,0,0,10,0,6,0,0,3,0,0,3,0,13,10,7,11,14,7,4,12,10,0,76,4939,8458,6106,5080,5176,3629,2534,4975,479,41390,209,336,305,318,256,633,119,783,39,2990,70,0,69,0,14,17,130,43,3,344,44,44,29,15,20,20,28,27,8,225,45,158,78,50,30,30,18,58,3,482,62,32,33,20,21,13,14,30,11,248,430,522,233,220,223,222,74,250,31,2210,5862,9691,6909,5800,5812,4685,2971,6291,587,48602,0,4,3,0,4,3,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,22,24,4,4,4,3,0,5,0,61,0,5,0,0,4,0,4,6,0,24,3,11,0,3,0,0,0,5,0,24,27,47,5,12,16,11,4,24,0,139
203,74,221,50,38,79,47,12,24,9,551,63,196,100,189,199,246,34,213,21,1269,3,0,0,6,0,3,0,3,3,26,0,12,0,0,0,0,0,0,0,14,11,23,14,14,10,23,42,43,5,175,8863,16454,11499,9618,9235,7246,4599,6888,875,75273,309,530,555,618,517,1177,173,1093,76,5061,70,4,139,0,22,16,142,82,9,484,41,62,56,24,19,14,27,29,7,279,88,337,95,94,67,61,50,129,17,935,79,59,59,36,48,23,31,37,19,400,461,745,275,395,322,368,83,352,35,3037,10067,18644,12843,11029,10524,9217,5195,8908,1079,87503,3,34,14,8,10,6,7,14,0,99,0,0,0,0,0,0,0,0,0,0,6,20,0,3,3,0,0,0,0,33,21,94,17,18,33,9,3,3,6,209,3,10,3,0,0,3,0,10,0,36,3,18,0,3,0,0,3,0,0,31,38,186,38,29,46,25,10,23,7,407
204,3,21,19,8,6,5,6,8,3,78,12,20,21,83,29,51,57,67,8,342,0,0,4,0,0,3,3,0,3,15,3,0,0,3,0,3,0,0,0,8,4,0,4,10,0,5,17,17,3,71,6012,8044,6968,5387,5039,3551,3537,5489,524,44556,204,264,418,344,194,613,129,749,25,2928,104,9,87,3,9,11,195,55,13,486,102,41,35,19,18,15,19,44,8,294,49,110,88,82,37,37,49,107,3,571,183,40,64,144,37,26,127,45,30,694,915,487,619,915,303,473,231,553,61,4565,7602,9038,8321,6998,5683,4785,4373,7136,684,54618,0,0,0,0,0,3,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,3,3,3,3,3,4,0,30,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,5,15,3,5,3,6,5,7,0,51
205,18,66,36,15,22,25,7,14,0,210,15,16,40,39,20,83,28,68,5,316,3,0,3,5,3,0,4,3,0,23,0,6,0,3,0,0,0,0,0,14,15,9,8,11,9,11,19,20,7,108,8140,12108,11310,8205,8468,6013,4719,7760,808,67534,315,331,631,511,314,1030,154,1145,53,4476,112,9,99,4,10,18,271,100,9,637,195,27,51,12,15,14,34,57,9,413,40,125,94,45,26,51,44,85,11,531,228,55,113,47,44,21,41,59,19,629,1150,559,401,405,266,397,136,575,51,3948,10242,13323,12796,9303,9202,7665,5456,9878,977,78831,0,3,4,3,0,3,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,17,5,9,4,7,0,3,0,50,4,3,6,11,0,7,0,3,0,29,5,5,3,0,0,0,0,0,0,10,16,34,16,19,10,14,0,7,3,119
