SA4_CODE_2016,Lab_1000_1249_H_0,Lab_1000_1249_H_1_15,Lab_1000_1249_H_16_24,Lab_1000_1249_H_25_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40,Lab_1000_1249_H_41_48,Lab_1000_1249_H_49mo,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_15,Lab_1250_1499_H_16_24,Lab_1250_1499_H_25_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40,Lab_1250_1499_H_41_48,Lab_1250_1499_H_49mo,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_15,Lab_1500_1749_H_16_24,Lab_1500_1749_H_25_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40,Lab_1500_1749_H_41_48,Lab_1500_1749_H_49mo,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_15,Lab_1750_1999_H_16_24,Lab_1750_1999_H_25_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40,Lab_1750_1999_H_41_48,Lab_1750_1999_H_49mo,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_15,Lab_2000_2999_H_16_24,Lab_2000_2999_H_25_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40,Lab_2000_2999_H_41_48,Lab_2000_2999_H_49mo,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000mo_H_0,Lab_3000mo_H_1_15,Lab_3000mo_H_16_24,Lab_3000mo_H_25_34,Lab_3000mo_H_35_39,Lab_3000mo_H_40,Lab_3000mo_H_41_48,Lab_3000mo_H_49mo,Lab_3000mo_H_NS,Lab_3000mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_15,Lab_PINS_H_16_24,Lab_PINS_H_25_34,Lab_PINS_H_35_39,Lab_PINS_H_40,Lab_PINS_H_41_48,Lab_PINS_H_49mo,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_15,Lab_Tot_H_16_24,Lab_Tot_H_25_34,Lab_Tot_H_35_39,Lab_Tot_H_40,Lab_Tot_H_41_48,Lab_Tot_H_49mo,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_15,OIDNS_NNI_H_16_24,OIDNS_NNI_H_25_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40,OIDNS_NNI_H_41_48,OIDNS_NNI_H_49mo,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_15,OIDNS_1_149_H_16_24,OIDNS_1_149_H_25_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40,OIDNS_1_149_H_41_48,OIDNS_1_149_H_49mo,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_15,OIDNS_150_299_H_16_24,OIDNS_150_299_H_25_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40,OIDNS_150_299_H_41_48,OIDNS_150_299_H_49mo,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_15,OIDNS_300_399_H_16_24,OIDNS_300_399_H_25_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40,OIDNS_300_399_H_41_48,OIDNS_300_399_H_49mo,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot,OIDNS_400_499_H_0,OIDNS_400_499_H_1_15,OIDNS_400_499_H_16_24,OIDNS_400_499_H_25_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40,OIDNS_400_499_H_41_48,OIDNS_400_499_H_49mo,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_15,OIDNS_500_649_H_16_24,OIDNS_500_649_H_25_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40,OIDNS_500_649_H_41_48,OIDNS_500_649_H_49mo,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_15,OIDNS_650_799_H_16_24,OIDNS_650_799_H_25_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40,OIDNS_650_799_H_41_48,OIDNS_650_799_H_49mo,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_15,OIDNS_800_999_H_16_24,OIDNS_800_999_H_25_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40,OIDNS_800_999_H_41_48,OIDNS_800_999_H_49mo,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_15,OIDNS_1000_1249_H_16_24,OIDNS_1000_1249_H_25_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40,OIDNS_1000_1249_H_41_48,OIDNS_1000_1249_H_49mo,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_15,OIDNS_1250_1499_H_16_24,OIDNS_1250_1499_H_25_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40,OIDNS_1250_1499_H_41_48,OIDNS_1250_1499_H_49mo,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_15,OIDNS_1500_1749_H_16_24,OIDNS_1500_1749_H_25_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40,OIDNS_1500_1749_H_41_48,OIDNS_1500_1749_H_49mo,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_15,OIDNS_1750_1999_H_16_24,OIDNS_1750_1999_H_25_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40,OIDNS_1750_1999_H_41_48,OIDNS_1750_1999_H_49mo,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot
111,47,41,53,105,336,461,183,193,17,1435,19,13,22,32,140,196,105,144,4,683,13,3,13,15,51,94,53,99,0,339,5,7,3,12,31,37,33,62,5,196,14,0,5,4,15,34,34,64,3,175,3,6,11,4,0,16,0,20,3,58,13,49,18,31,38,29,16,8,30,229,565,3268,1927,1961,2510,2189,838,935,241,14430,5,8,3,0,4,9,0,8,26,58,11,24,3,0,3,4,0,0,37,80,10,18,4,3,0,0,0,9,31,76,9,18,9,5,3,4,0,9,37,91,12,20,13,8,8,9,5,0,59,120,6,19,16,28,13,13,0,5,49,158,14,18,15,19,36,28,9,13,52,203,12,3,8,22,71,43,9,11,47,231,12,5,7,15,69,60,20,39,33,262,12,0,10,7,51,46,24,17,25,185,3,3,0,4,27,41,19,24,15,146,11,0,0,6,23,26,6,26,4,98
112,28,18,22,110,204,189,88,92,8,755,11,9,14,23,52,61,43,60,4,275,3,4,10,9,21,30,7,31,3,123,3,3,0,6,5,10,11,19,0,52,0,3,3,7,4,6,5,26,5,63,3,4,3,6,7,0,0,8,3,34,15,45,16,25,17,15,7,7,39,175,345,2377,1466,1659,1755,1211,453,544,239,10051,9,12,0,0,6,0,0,6,29,58,3,23,5,0,0,0,0,3,34,71,8,18,6,3,0,0,0,0,42,83,9,15,7,9,6,3,0,3,49,99,9,14,18,12,4,3,0,0,40,99,12,15,16,16,10,8,0,10,52,139,4,15,16,21,28,24,3,3,56,170,10,12,4,18,34,21,4,8,35,137,4,4,3,11,27,27,14,17,21,122,0,8,0,8,17,14,5,13,8,68,4,0,0,3,12,15,3,7,8,51,0,0,0,6,3,3,0,5,4,30
113,31,28,21,56,245,343,134,125,13,997,9,8,14,14,104,91,62,87,6,386,5,6,3,6,18,47,22,44,0,150,0,3,0,6,15,20,4,26,0,69,5,3,5,0,3,10,6,21,4,62,7,5,3,3,5,9,0,12,0,43,15,26,20,28,22,33,16,13,37,207,308,1468,976,1116,2046,1783,617,719,241,9272,11,3,0,0,0,7,0,0,17,46,4,11,0,0,0,0,0,0,9,29,4,7,6,0,0,3,0,0,29,60,4,12,4,0,3,3,0,4,22,54,7,8,9,9,5,4,0,4,27,74,7,9,13,14,10,12,0,7,27,85,5,6,5,14,22,20,8,13,22,112,13,8,6,11,35,23,11,10,27,139,6,3,3,3,23,27,8,13,18,102,5,3,3,0,8,19,13,11,11,72,0,0,0,0,7,14,13,14,5,52,0,0,0,0,5,8,8,11,4,34
114,16,13,17,46,104,105,84,58,6,442,6,11,3,13,32,45,19,48,5,173,3,3,0,3,14,19,24,41,0,106,3,3,0,0,6,8,15,28,0,68,0,0,0,0,3,4,9,31,0,56,0,0,4,0,0,4,0,7,0,21,3,23,15,8,18,12,3,7,20,102,207,1442,827,683,844,606,359,398,109,5470,8,4,0,0,3,3,0,3,20,32,0,15,3,0,0,0,0,0,11,28,6,13,3,3,0,0,0,0,13,42,6,7,3,3,3,0,0,4,32,67,0,11,5,7,3,3,0,3,26,53,0,4,11,11,10,6,0,9,22,79,4,6,11,9,10,9,0,3,12,69,4,3,3,8,14,28,3,9,23,96,3,5,6,4,15,23,7,14,11,77,0,0,3,6,7,3,3,11,5,38,0,3,0,0,8,9,0,6,6,36,0,0,0,3,7,6,3,10,3,26
115,13,14,18,36,132,189,68,94,8,571,4,8,11,25,50,64,32,80,4,269,0,10,3,12,20,47,22,72,3,201,0,0,4,5,6,20,23,44,0,100,0,0,5,4,4,15,14,40,0,73,0,0,3,0,0,5,3,13,0,31,0,15,10,8,18,16,4,12,17,95,166,1537,965,772,1042,817,323,494,119,6242,4,3,3,0,3,3,3,3,20,46,3,21,7,0,0,0,0,3,12,48,5,15,13,3,0,3,0,0,16,52,3,13,16,7,4,6,0,0,20,65,0,12,9,11,3,3,0,3,18,68,5,6,5,10,14,20,0,7,28,102,3,4,7,18,15,17,5,3,31,113,8,10,8,10,31,31,7,10,41,157,4,5,10,13,36,34,15,13,38,166,0,0,3,6,14,31,5,25,13,89,5,3,0,7,8,26,5,17,10,79,0,3,4,3,11,17,3,12,11,56
116,21,40,43,89,359,349,174,194,26,1297,13,18,25,26,132,206,92,142,14,666,7,11,10,14,83,115,72,98,6,414,4,7,3,0,35,57,32,74,4,215,5,3,8,9,29,33,28,74,0,189,0,12,3,3,8,0,4,20,3,52,4,33,19,12,52,31,7,14,27,194,297,1913,1415,1318,2616,1802,690,880,265,11197,5,8,4,0,7,10,0,6,48,85,8,29,3,3,5,0,0,0,19,62,8,23,12,4,5,4,0,0,37,95,4,12,25,3,4,4,3,0,36,87,8,12,14,8,13,3,0,0,51,108,8,11,22,12,18,11,3,5,56,151,3,12,13,19,53,29,3,6,66,200,10,6,6,17,68,68,21,23,69,285,7,5,4,6,81,64,24,31,50,274,5,3,0,6,35,56,10,23,26,164,0,0,0,3,18,34,18,23,20,124,0,0,0,0,7,22,12,18,6,72
117,54,64,113,155,637,659,356,330,52,2430,27,39,55,61,284,359,213,257,23,1317,29,13,26,36,136,266,215,258,7,994,28,13,14,17,76,121,119,179,14,584,28,3,14,23,119,144,127,223,7,693,3,4,9,13,15,28,13,59,0,142,13,44,62,32,42,46,21,27,68,348,617,3327,6174,2826,4927,3637,1682,1851,695,25736,36,20,16,9,18,24,0,35,172,319,16,91,8,3,9,6,3,13,112,261,18,90,48,12,6,8,0,6,168,363,13,67,94,26,15,12,3,8,189,433,10,58,131,36,20,30,6,8,196,487,18,34,99,70,86,72,19,20,247,675,16,32,85,96,184,128,29,39,242,857,35,25,48,87,317,232,70,92,268,1162,34,29,45,63,347,360,94,116,218,1302,19,10,22,44,255,308,86,118,138,1011,35,12,14,34,198,267,86,129,119,884,14,9,10,19,123,172,62,111,80,592
118,8,12,30,47,106,152,59,61,8,478,3,8,13,13,57,67,37,36,0,240,5,3,7,14,29,50,27,46,3,178,4,0,8,0,7,15,11,28,0,75,0,6,0,3,12,15,7,34,0,73,0,3,0,0,0,5,4,13,0,31,0,21,6,11,9,9,4,3,18,90,110,1056,1305,642,761,708,242,360,118,5312,10,7,3,0,3,4,0,8,25,65,4,18,3,0,0,0,0,0,16,46,3,16,14,3,0,0,0,0,31,72,0,24,7,0,0,0,0,3,21,63,5,12,20,6,0,0,0,0,32,76,0,15,12,16,7,8,0,5,35,100,8,9,8,15,16,14,3,8,27,114,9,9,13,16,24,35,3,9,47,162,3,17,5,8,27,46,3,14,33,154,0,11,6,5,15,26,10,15,21,116,5,3,0,8,15,17,9,17,14,88,0,6,5,3,12,15,6,13,13,68
119,31,43,59,75,408,384,190,165,32,1394,17,24,37,23,144,162,86,102,6,612,4,4,8,21,57,95,54,83,8,336,0,0,3,4,19,36,34,50,4,150,7,7,3,6,7,20,23,38,3,115,3,7,0,3,9,11,8,9,3,47,3,38,26,16,41,31,14,12,30,209,377,2423,2143,1536,3089,2083,748,805,340,13548,13,22,6,0,10,12,3,10,70,142,0,36,0,3,0,0,0,0,28,75,8,42,11,10,5,3,3,3,55,136,14,33,41,16,11,0,0,0,76,189,0,23,38,29,8,13,0,3,70,180,15,22,35,46,32,25,3,10,104,283,12,15,29,29,83,59,8,18,85,336,15,16,11,22,97,76,16,25,85,368,15,13,16,14,76,61,21,16,83,320,4,3,7,8,50,53,23,18,27,187,3,3,6,5,29,48,18,16,23,153,0,3,0,3,15,19,6,17,17,86
120,16,34,47,52,165,230,93,91,15,731,11,14,9,21,78,117,62,62,0,379,3,10,3,16,34,51,43,50,8,212,5,6,3,3,15,25,23,39,3,120,4,3,3,3,7,26,13,46,0,97,0,7,6,0,3,4,7,13,0,37,3,20,13,10,14,18,3,6,16,97,161,1271,1376,750,1190,1020,414,471,190,6847,11,15,6,0,0,3,0,9,43,82,3,25,7,0,0,3,0,3,16,63,7,27,15,5,0,4,0,4,33,97,3,23,17,5,0,9,0,7,27,95,3,24,23,6,4,4,0,4,50,120,3,14,26,15,15,18,3,6,54,158,0,12,11,9,34,25,10,9,38,148,8,7,12,17,59,49,6,15,57,224,8,13,7,17,77,43,10,31,61,282,3,8,4,10,32,51,17,17,37,176,0,5,5,5,25,28,8,16,16,107,3,5,0,9,13,13,3,13,12,75
121,14,38,53,75,270,254,142,145,25,1005,11,24,20,32,118,126,77,109,4,511,10,12,12,8,61,92,50,70,4,324,9,3,10,3,29,34,28,57,3,175,3,9,10,4,20,33,33,59,3,174,0,5,5,7,6,6,3,16,0,58,3,18,13,14,18,10,5,9,28,120,241,2100,2025,1132,1773,1390,576,670,238,10158,10,19,3,3,5,16,3,13,60,133,5,32,4,0,4,3,0,0,40,91,6,40,25,3,5,0,3,3,40,122,5,29,32,4,0,3,0,7,51,131,5,19,43,10,3,13,3,8,58,161,10,13,29,20,24,17,4,3,75,199,8,8,28,44,50,42,9,17,71,275,4,10,34,25,79,80,9,18,89,350,12,18,10,19,97,90,32,40,94,421,12,15,11,16,56,65,20,42,55,284,3,18,8,16,42,74,18,32,35,260,3,3,6,9,29,45,22,19,25,163
122,14,18,25,34,150,176,68,86,8,569,3,11,9,13,59,81,26,72,3,275,4,8,5,12,27,31,26,61,3,178,0,4,4,5,14,16,7,27,0,78,0,3,9,3,6,21,10,20,0,70,0,9,3,3,0,6,0,11,5,31,3,17,10,6,11,11,4,9,17,87,177,1475,1086,652,1056,863,287,419,101,6109,15,3,3,5,0,8,0,3,23,53,0,21,0,4,0,0,0,4,16,51,3,17,5,3,0,3,0,0,23,54,3,13,9,3,3,3,0,0,19,54,4,13,15,3,4,5,5,3,18,66,0,5,13,15,6,9,3,10,31,98,3,10,6,19,24,22,3,4,28,123,8,10,17,11,32,30,8,12,30,145,3,3,11,14,38,27,7,17,29,145,4,9,3,5,20,21,8,11,25,114,3,3,0,0,12,18,8,17,14,78,0,3,0,4,9,12,5,8,3,41
123,18,23,25,70,253,262,112,138,15,924,5,7,12,18,84,106,59,120,8,425,8,3,9,10,44,73,54,74,0,276,3,0,0,3,21,27,24,37,0,129,4,0,0,5,8,18,21,35,3,90,3,10,0,3,4,7,6,14,0,48,3,26,18,15,22,14,11,6,22,139,243,1778,1109,1024,1919,1366,558,664,190,8848,10,3,3,0,5,3,0,5,22,50,3,32,4,0,0,0,0,3,19,60,0,30,9,3,0,0,0,3,25,65,6,17,14,6,5,0,0,0,22,64,5,7,15,4,3,7,0,0,35,85,5,3,16,9,15,17,0,9,32,113,3,0,6,13,52,16,7,12,35,144,5,7,7,11,42,35,10,14,32,165,10,6,11,7,46,29,7,23,36,161,0,0,6,10,27,27,9,10,17,108,0,6,3,3,18,21,6,15,8,85,0,4,0,7,8,9,8,10,9,49
124,23,23,29,59,229,291,107,138,6,910,11,16,16,14,82,113,78,103,10,437,5,0,8,13,33,72,37,80,11,265,4,3,5,10,26,41,17,51,6,155,0,0,0,3,9,23,25,53,3,118,0,4,3,6,0,9,5,7,0,34,3,35,13,22,30,16,3,7,24,153,257,2314,1443,1302,1897,1470,544,726,219,10173,6,13,3,0,4,4,0,3,17,62,7,20,3,3,0,0,0,0,19,55,4,17,0,3,7,0,0,6,28,66,7,19,9,14,3,9,3,4,37,90,7,11,20,9,6,5,3,0,19,83,5,9,12,21,26,16,4,9,46,141,7,9,13,17,59,19,4,12,46,192,3,6,7,13,60,39,5,14,56,208,8,4,7,11,51,46,16,26,35,202,10,0,0,6,29,28,11,20,14,124,3,0,0,3,17,28,12,28,15,112,0,4,0,3,12,18,6,5,9,63
125,38,49,54,127,620,555,253,257,46,2001,8,30,9,40,203,279,132,212,17,929,16,7,13,25,116,151,97,164,7,597,5,3,4,3,40,99,72,108,3,336,10,5,12,7,16,73,42,105,4,268,0,0,8,4,5,18,6,23,3,79,8,40,28,17,37,33,10,16,54,252,444,2521,2310,1902,4705,3045,1184,1286,483,17875,15,22,8,7,5,14,0,3,82,156,6,41,9,5,3,0,0,3,57,122,15,52,22,10,0,10,0,5,78,191,9,43,54,9,13,14,3,10,85,241,7,18,64,29,19,15,0,5,105,262,14,29,33,42,41,36,6,11,134,353,14,26,31,46,157,69,17,12,145,509,11,28,18,23,172,134,26,32,124,573,17,11,16,23,214,166,42,56,108,649,14,4,4,16,104,109,33,40,69,400,15,11,4,8,77,76,24,44,48,311,7,4,8,5,69,55,24,33,22,241
126,6,17,22,41,172,122,58,72,8,525,5,9,4,14,86,61,32,42,5,257,4,5,11,8,39,33,26,32,6,169,0,0,4,8,9,20,8,23,7,74,0,0,0,3,0,14,7,22,0,53,0,0,0,3,0,3,4,10,0,27,3,17,9,3,10,4,3,7,15,65,125,1038,952,557,882,651,249,303,141,4897,7,5,0,0,0,0,0,7,44,64,3,18,4,0,0,0,0,4,24,56,3,34,7,0,0,0,0,0,28,69,4,8,14,3,6,4,0,0,41,79,6,7,12,13,5,4,0,0,29,77,9,13,13,21,21,9,3,6,42,133,3,8,9,13,35,30,5,10,47,157,3,10,3,5,50,32,7,13,49,180,4,4,13,8,52,44,18,13,44,201,4,0,5,0,54,52,4,10,37,171,0,3,0,3,47,27,5,13,10,118,3,0,0,9,21,24,6,17,9,88
127,18,45,36,68,375,376,168,189,30,1310,10,15,14,35,107,155,97,137,11,585,8,7,3,12,48,79,57,102,6,321,7,6,4,3,24,37,32,67,4,184,4,5,0,3,12,19,9,58,8,115,0,4,4,0,3,5,0,15,0,35,9,38,25,27,46,22,7,11,45,224,327,2252,1690,1511,2918,1983,707,903,383,12668,8,17,12,4,3,5,0,9,60,117,6,33,3,0,0,5,0,0,35,86,4,52,15,4,3,5,0,3,50,137,10,22,36,15,5,3,0,0,70,160,7,24,22,14,7,7,3,0,60,147,5,15,17,36,41,18,5,12,84,234,9,16,19,29,82,36,9,16,78,301,12,14,12,26,101,88,17,20,98,386,9,9,5,13,103,87,21,51,69,359,13,3,3,12,66,42,20,32,33,226,6,3,4,3,37,34,25,32,31,169,0,0,0,3,17,22,15,22,9,93
128,4,21,25,48,99,127,58,88,3,466,0,4,8,18,36,54,20,59,4,207,3,0,7,8,21,38,14,43,0,139,7,8,7,3,15,29,7,30,0,92,0,0,3,5,13,18,15,38,0,85,3,4,3,0,7,7,0,9,0,27,0,13,6,16,13,14,3,4,8,79,164,1425,851,610,815,666,233,393,84,5244,4,7,3,0,4,0,0,0,11,29,0,17,0,0,0,0,0,0,19,39,3,8,9,0,0,0,0,3,16,37,0,15,10,3,3,0,0,0,21,54,0,4,16,10,3,0,0,0,25,52,6,7,9,14,13,7,0,4,20,77,3,7,6,15,18,11,3,3,28,93,4,0,5,10,26,24,6,11,21,109,7,0,0,7,20,24,12,14,15,98,0,4,4,0,9,17,8,8,12,62,4,3,5,0,14,12,5,15,16,75,0,0,0,0,6,4,4,6,7,29
197,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,15,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,93,148,230,389,565,1098,395,580,47,3545,43,60,98,174,241,570,256,404,27,1876,38,42,26,93,124,319,160,370,16,1200,19,15,26,40,49,141,80,227,9,621,42,20,19,36,28,91,90,267,12,598,8,16,13,9,12,27,14,76,6,176,21,62,48,62,52,77,24,58,92,498,1114,5442,4365,4121,3248,4841,1736,2978,601,28442,33,8,3,3,3,12,0,14,62,144,9,35,3,0,6,3,0,4,37,102,17,39,13,7,5,0,0,4,58,146,20,36,32,7,5,16,0,14,54,180,24,22,25,19,17,20,0,8,61,197,38,34,25,40,29,35,4,21,82,306,26,14,21,31,50,33,14,21,54,267,22,18,17,30,59,63,14,42,78,339,19,13,12,19,57,71,17,43,59,318,14,9,4,17,28,55,12,42,30,219,11,4,9,6,32,38,16,30,23,155,4,0,4,0,13,14,10,25,17,85
201,11,18,16,36,121,138,88,57,10,503,7,4,3,14,58,57,38,53,0,240,8,0,3,3,31,39,49,36,0,173,6,0,3,4,16,18,37,24,0,105,0,0,0,3,4,4,32,18,0,62,4,3,0,0,0,3,4,4,3,24,8,32,18,18,15,16,5,3,19,136,263,1629,875,875,1137,722,453,398,128,6487,4,6,3,3,0,3,0,4,14,43,4,16,0,7,0,0,0,0,24,47,6,14,3,0,5,0,0,3,29,66,3,6,0,5,0,3,0,3,22,49,6,4,4,7,3,0,0,3,26,53,4,11,11,11,4,11,0,3,23,79,3,0,10,14,20,13,3,4,19,88,6,3,4,12,28,17,6,10,17,107,8,4,3,4,22,15,6,11,22,96,5,3,0,9,20,13,13,6,11,73,3,0,3,3,8,8,3,9,5,50,0,0,0,0,8,9,0,6,0,33
202,19,14,20,45,146,160,110,87,8,611,12,5,5,9,43,49,49,48,3,223,3,4,4,6,22,24,26,43,0,140,0,0,0,0,9,6,8,12,0,45,0,3,0,0,0,8,3,17,0,35,0,4,0,0,3,8,0,3,0,22,3,30,14,17,27,13,7,6,18,126,294,1709,921,966,1408,1094,518,425,139,7486,8,0,0,0,3,0,0,3,21,44,3,15,3,0,0,0,0,3,21,38,4,12,5,0,0,0,0,0,9,32,0,20,14,3,0,0,0,0,23,70,3,9,6,6,3,4,0,3,30,61,3,10,11,5,14,4,0,3,18,73,5,3,5,14,20,10,3,7,22,93,7,3,3,15,24,18,4,11,23,101,4,0,3,3,23,8,9,7,15,82,0,0,4,12,10,14,5,15,10,68,5,5,0,3,11,9,8,6,3,46,0,0,3,3,3,3,0,9,0,32
203,22,27,23,56,229,294,106,144,12,908,11,8,17,20,79,125,51,74,8,402,4,5,7,12,44,63,30,75,3,241,9,0,0,7,20,29,19,52,4,143,3,8,0,10,16,20,26,74,0,151,0,6,3,0,5,3,4,18,0,43,8,55,22,27,38,23,8,6,29,217,385,2957,1439,1396,1685,1422,493,681,217,10667,12,8,0,0,0,3,0,3,30,57,7,30,4,3,4,4,0,3,35,90,0,25,8,3,0,0,0,0,47,94,0,7,13,7,3,3,0,0,35,68,6,14,10,11,7,6,0,7,23,84,9,12,15,22,14,10,0,6,39,116,7,6,15,21,20,30,3,8,33,136,9,3,10,19,39,36,3,8,31,162,10,7,14,9,28,48,7,21,29,172,0,3,3,5,26,33,8,19,20,125,3,5,3,5,18,28,12,23,8,104,0,0,0,3,8,23,4,8,3,54
204,31,12,30,43,203,286,130,98,9,850,17,8,8,17,84,148,66,69,3,426,3,10,6,9,31,59,48,49,0,217,6,0,3,3,23,31,30,32,0,124,5,3,7,3,13,14,10,25,0,71,0,4,3,0,7,6,6,11,3,38,10,51,18,16,31,22,9,13,21,201,378,1877,1049,1095,1502,1335,616,592,194,8634,0,7,5,0,0,0,0,4,29,50,7,11,3,0,0,3,0,3,15,47,3,13,4,3,0,0,0,4,24,67,11,22,11,6,3,0,0,0,34,75,10,8,3,8,3,3,0,3,25,71,10,3,15,7,9,7,3,11,21,82,5,4,3,11,15,18,11,13,21,90,6,5,5,7,16,33,8,9,24,121,13,4,3,8,18,19,12,23,23,114,3,0,0,4,15,15,12,14,13,75,3,0,3,6,14,11,9,15,15,71,0,0,0,0,5,16,3,8,13,39
205,39,49,52,71,213,260,141,147,17,990,17,8,11,33,82,112,71,108,8,455,6,9,10,14,74,71,78,71,3,338,18,9,3,6,47,55,79,61,0,282,18,12,9,3,40,45,61,99,3,288,5,11,7,9,10,8,9,54,3,120,10,63,26,23,28,22,14,19,26,227,571,3044,1588,1622,1784,1415,807,993,269,12101,11,11,0,3,0,3,0,9,43,87,10,31,3,0,0,0,0,3,34,85,7,21,8,3,0,0,0,5,41,82,3,16,18,0,4,9,3,8,49,106,19,13,13,3,3,3,0,6,50,111,16,14,17,18,7,7,3,7,43,129,11,4,11,11,29,18,3,12,41,148,13,9,4,14,39,19,11,15,31,152,10,11,7,12,36,31,20,19,39,183,11,0,4,7,16,26,16,17,20,109,5,0,0,7,18,11,13,11,12,75,3,3,0,3,4,14,13,7,3,56
206,66,76,125,205,680,649,287,289,48,2416,34,39,48,78,311,391,192,196,24,1305,40,29,22,44,187,233,165,207,17,950,18,18,16,27,101,172,114,235,7,721,57,11,25,35,84,175,171,409,14,978,11,26,13,14,21,16,22,97,4,217,15,88,80,62,85,58,19,28,73,513,834,6022,7045,3835,5203,3599,1591,2053,831,31011,39,48,15,15,14,36,8,42,230,444,20,138,12,4,7,9,0,11,120,330,19,123,48,20,8,9,6,7,180,414,27,82,93,31,12,8,3,14,211,486,19,69,93,57,22,25,3,18,218,527,30,67,108,91,75,59,13,29,223,698,29,27,56,115,190,119,27,40,295,907,38,24,43,83,310,254,56,66,284,1150,43,33,46,85,402,354,96,120,235,1405,38,16,32,59,276,308,100,98,120,1041,41,14,26,48,228,296,85,117,93,950,26,14,14,28,132,195,90,104,62,666
