SA4_CODE_2016,TPW_Oth_tspt_P,TPW_PstCour_PU_D_Svc_M,TPW_PstCour_PU_D_Svc_F,TPW_PstCour_PU_D_Svc_P,TPW_Tspt_supt_Svs_M,TPW_Tspt_supt_Svs_F,TPW_Tspt_supt_Svs_P,TPW_Wh_storage_Svs_M,TPW_Wh_storage_Svs_F,TPW_Wh_storage_Svs_P,TPW_Tot_M,TPW_Tot_F,TPW_Tot_P,IMT_IMT_nfd_M,IMT_IMT_nfd_F,IMT_IMT_nfd_P,IMT_PubExc_InetMusP_M,IMT_PubExc_InetMusP_F,IMT_PubExc_InetMusP_P,IMT_MotionP_SR_Act_M,IMT_MotionP_SR_Act_F,IMT_MotionP_SR_Act_P,IMT_Brdcast_ex_Inet_M,IMT_Brdcast_ex_Inet_F,IMT_Brdcast_ex_Inet_P,IMT_InetPub_brdcast_M,IMT_InetPub_brdcast_F,IMT_InetPub_brdcast_P,IMT_Tel_Svs_M,IMT_Tel_Svs_F,IMT_Tel_Svs_P,IMT_ISP_WSP_DP_svce_M,IMT_ISP_WSP_DP_svce_F,IMT_ISP_WSP_DP_svce_P,IMT_Lib_and_oth_IS_M,IMT_Lib_and_oth_IS_F,IMT_Lib_and_oth_IS_P,IMT_Tot_M,IMT_Tot_F,IMT_Tot_P,FinIns_FinIns_nfd_M,FinIns_FinIns_nfd_F,FinIns_FinIns_nfd_P,FinIns_Finance_M,FinIns_Finance_F,FinIns_Finance_P,FinIns_Ins_and_super_funds_M,FinIns_Ins_and_super_funds_F,FinIns_Ins_and_super_funds_P,FinIns_Aux_FinIns_Svs_M,FinIns_Aux_FinIns_Svs_F,FinIns_Aux_FinIns_Svs_P,FinIns_Tot_M,FinIns_Tot_F,FinIns_Tot_P,RHRE_RHRE_nfd_M,RHRE_RHRE_nfd_F,RHRE_RHRE_nfd_P,RHRE_RHSvc_ex_RealE_M,RHRE_RHSvc_ex_RealE_F,RHRE_RHSvc_ex_RealE_P,RHRE_POps_and_RE_svs_M,RHRE_POps_and_RE_svs_F,RHRE_POps_and_RE_svs_P,RHRE_Tot_M,RHRE_Tot_F,RHRE_Tot_P,ProSTS_ProSTS_nfd_M,ProSTS_ProSTS_nfd_F,ProSTS_ProSTS_nfd_P,ProSTS_ProSTS_ex_CSD_RS_M,ProSTS_ProSTS_ex_CSD_RS_F,ProSTS_ProSTS_ex_CSD_RS_P,ProSTS_CSD_RS_M,ProSTS_CSD_RS_F,ProSTS_CSD_RS_P,ProSTS_Tot_M,ProSTS_Tot_F,ProSTS_Tot_P,AdSup_AdSup_nfd_M,AdSup_AdSup_nfd_F,AdSup_AdSup_nfd_P,AdSup_Admin_Svs_M,AdSup_Admin_Svs_F,AdSup_Admin_Svs_P,AdSup_BldCln_PC_oth_Svc_M,AdSup_BldCln_PC_oth_Svc_F,AdSup_BldCln_PC_oth_Svc_P,AdSup_Tot_M,AdSup_Tot_F,AdSup_Tot_P,PubAS_PubAS_nfd_M,PubAS_PubAS_nfd_F,PubAS_PubAS_nfd_P,PubAS_PubAdm_M,PubAS_PubAdm_F,PubAS_PubAdm_P,PubAS_Defen_M,PubAS_Defen_F,PubAS_Defen_P,PubAS_PO_S_and_R_Svs_M,PubAS_PO_S_and_R_Svs_F,PubAS_PO_S_and_R_Svs_P,PubAS_Tot_M,PubAS_Tot_F,PubAS_Tot_P,EdTrn_EdTrn_nfd_M,EdTrn_EdTrn_nfd_F,EdTrn_EdTrn_nfd_P,EdTrn_PreSch_and_Sch_ed_M,EdTrn_PreSch_and_Sch_ed_F,EdTrn_PreSch_and_Sch_ed_P,EdTrn_Tertiary_ed_M,EdTrn_Tertiary_ed_F,EdTrn_Tertiary_ed_P,EdTrn_AdultCom_andOthEd_M,EdTrn_AdultCom_andOthEd_F,EdTrn_AdultCom_andOthEd_P,EdTrn_Tot_M,EdTrn_Tot_F,EdTrn_Tot_P,HC_SA_HC_SA_nfd_M,HC_SA_HC_SA_nfd_F,HC_SA_HC_SA_nfd_P,HC_SA_Hospitals_M,HC_SA_Hospitals_F,HC_SA_Hospitals_P,HC_SA_Med_oth_HCS_M,HC_SA_Med_oth_HCS_F,HC_SA_Med_oth_HCS_P,HC_SA_Resident_CS_M,HC_SA_Resident_CS_F,HC_SA_Resident_CS_P,HC_SA_Soc_assis_Svs_M,HC_SA_Soc_assis_Svs_F,HC_SA_Soc_assis_Svs_P,HC_SA_Tot_M,HC_SA_Tot_F,HC_SA_Tot_P,ArtsR_ArtsR_nfd_M,ArtsR_ArtsR_nfd_F,ArtsR_ArtsR_nfd_P,ArtsR_Heritage_ac_M,ArtsR_Heritage_ac_F,ArtsR_Heritage_ac_P,ArtsR_Creative_PAA_M,ArtsR_Creative_PAA_F,ArtsR_Creative_PAA_P,ArtsR_Sports_rec_ac_M,ArtsR_Sports_rec_ac_F,ArtsR_Sports_rec_ac_P,ArtsR_Gambling_ac_M,ArtsR_Gambling_ac_F,ArtsR_Gambling_ac_P,ArtsR_Tot_M,ArtsR_Tot_F,ArtsR_Tot_P,OthSvs_OthSvs_nfd_M,OthSvs_OthSvs_nfd_F,OthSvs_OthSvs_nfd_P,OthSvs_Repair_maintenanc_M,OthSvs_Repair_maintenanc_F,OthSvs_Repair_maintenanc_P,OthSvs_Personal_OthSvs_M,OthSvs_Personal_OthSvs_F,OthSvs_Personal_OthSvs_P,OthSvs_PriHES_UG_SPA_HOU_M,OthSvs_PriHES_UG_SPA_HOU_F,OthSvs_PriHES_UG_SPA_HOU_P,OthSvs_Tot_M,OthSvs_Tot_F,OthSvs_Tot_P,Inad_des_Inad_des_M,Inad_des_Inad_des_F,Inad_des_Inad_des_P,Industry_of_em_NS_M,Industry_of_em_NS_F,Industry_of_em_NS_P,Tot_M,Tot_F,Tot_P
111,42,777,351,1127,933,174,1101,177,73,258,5465,1326,6791,19,15,37,125,129,247,145,132,275,177,127,304,7,5,9,417,221,633,89,35,122,8,23,32,984,678,1669,18,45,64,844,1576,2419,639,1652,2288,523,633,1152,2020,3899,5925,10,4,12,365,112,478,749,1100,1846,1119,1220,2335,18,13,27,4269,4309,8575,886,265,1151,5173,4588,9757,5,5,9,894,1681,2572,1037,828,1866,1927,2522,4446,15,21,41,2748,3659,6403,128,40,170,1541,626,2164,4424,4349,8774,90,155,245,1871,6272,8144,2000,2897,4895,392,756,1142,4352,10081,14428,117,403,523,1996,7382,9375,1796,5735,7528,851,4196,5054,1580,5177,6758,6341,22890,29234,22,19,41,44,47,88,179,156,333,664,613,1274,66,67,139,976,899,1875,5,3,13,2425,421,2849,942,2556,3502,3,32,33,3381,3012,6394,2599,1322,3923,828,668,1497,75421,80164,155588
112,42,320,221,541,121,31,153,78,41,118,2125,630,2763,21,12,30,92,123,211,86,53,139,33,42,77,7,5,11,123,63,180,34,6,42,15,69,79,402,368,771,18,14,23,226,478,703,91,144,232,215,195,416,545,825,1374,3,7,11,143,104,243,510,761,1275,661,865,1529,12,6,25,1511,2176,3679,338,101,441,1860,2288,4147,0,3,4,363,896,1258,720,683,1401,1085,1579,2666,11,7,20,1783,1627,3407,30,9,42,680,306,979,2500,1945,4443,67,95,160,1649,4452,6101,542,940,1478,285,544,835,2540,6036,8575,60,247,310,995,2924,3916,1123,2758,3879,530,2672,3204,722,2628,3348,3431,11223,14650,20,11,31,70,62,133,205,201,407,344,268,610,49,35,80,679,584,1260,0,0,0,1279,244,1529,496,1260,1750,0,13,13,1775,1513,3290,1509,1063,2570,634,539,1178,41310,44471,85780
113,11,231,166,399,145,42,185,158,39,195,2199,621,2818,0,7,10,43,58,105,36,25,70,47,31,75,0,0,3,105,38,145,12,10,15,3,19,27,253,192,447,10,7,12,156,432,590,43,78,122,115,164,282,327,680,1008,4,0,4,99,33,134,169,334,501,275,367,637,6,0,9,861,1260,2122,118,27,147,982,1294,2274,0,8,6,188,451,643,472,591,1061,662,1047,1708,6,3,7,1335,1260,2596,1480,480,1958,792,364,1156,3610,2110,5711,46,61,106,892,3402,4299,537,888,1431,93,212,306,1567,4568,6133,25,162,184,427,1899,2323,517,1856,2373,191,1533,1724,346,1695,2044,1511,7135,8648,0,8,8,71,37,110,19,32,50,179,156,336,13,3,16,282,241,520,3,0,3,1172,206,1386,265,790,1053,0,0,0,1439,1008,2441,1277,547,1819,449,365,811,35655,32345,67996
114,32,176,106,282,99,21,126,36,27,68,1267,365,1633,5,0,3,51,77,126,54,41,97,14,9,27,0,3,6,77,26,103,18,3,23,0,6,6,220,172,389,10,16,24,124,318,440,22,53,78,122,131,252,274,516,796,0,0,0,77,46,125,287,545,831,362,593,956,0,5,9,977,1296,2274,232,110,341,1208,1407,2621,0,4,4,242,523,762,569,425,994,814,949,1764,5,3,7,887,896,1783,1333,281,1611,503,215,712,2725,1391,4111,32,60,85,818,2615,3429,95,209,303,145,297,445,1085,3179,4261,22,137,163,358,1498,1854,550,1648,2201,300,1653,1951,355,1449,1801,1584,6388,7974,12,11,19,89,79,168,84,92,173,189,150,342,7,3,10,376,338,711,0,0,0,779,168,949,255,832,1085,0,12,15,1031,1014,2049,914,524,1443,349,278,623,25250,26316,51563
115,15,173,87,265,59,26,82,121,57,172,1258,386,1647,20,12,26,49,54,103,116,102,211,33,21,57,0,3,4,268,83,353,127,39,162,0,17,15,617,326,943,39,32,73,294,399,695,228,359,581,564,579,1136,1116,1370,2482,0,4,9,79,70,149,710,762,1480,798,833,1635,25,11,37,2301,2448,4749,1869,742,2613,4194,3204,7401,0,9,9,302,602,910,706,444,1149,1014,1055,2065,5,7,6,429,494,922,13,5,20,435,145,583,884,646,1532,48,89,135,1156,4360,5516,84,169,252,413,879,1290,1689,5508,7197,29,101,134,231,921,1147,870,2520,3393,408,1431,1832,648,2936,3585,2188,7907,10096,15,19,29,40,32,71,73,86,161,383,410,789,35,5,40,541,548,1090,0,4,3,1030,267,1297,677,1389,2061,0,24,26,1709,1679,3386,1807,1287,3098,587,396,983,39740,40737,80475
116,3,959,326,1284,845,285,1132,2196,667,2860,9021,2124,11145,14,11,21,36,15,57,90,86,175,41,22,64,0,0,0,332,104,435,46,28,74,4,20,23,567,288,854,25,22,46,319,437,750,71,79,145,132,157,286,541,693,1229,4,4,4,392,143,534,346,478,824,744,624,1369,13,3,14,1356,1120,2476,513,220,728,1876,1344,3224,0,5,7,766,775,1535,902,693,1593,1661,1475,3137,11,8,16,1069,1587,2652,7,0,11,1369,604,1972,2457,2195,4649,49,98,151,1657,5984,7647,374,456,836,258,428,689,2347,6972,9313,29,147,174,615,1951,2569,761,1811,2571,252,1501,1748,687,2919,3604,2348,8321,10671,11,8,22,44,59,103,58,40,97,355,321,677,19,35,53,481,470,945,0,0,8,1979,396,2375,665,1070,1730,0,9,12,2646,1473,4118,3425,1664,5088,1054,645,1693,60756,45639,106400
117,597,2289,784,3070,5327,2367,7688,1230,521,1753,26055,12431,38488,494,509,1005,2776,3690,6468,1582,1259,2841,2707,2713,5417,559,614,1169,4820,1987,6812,2736,1057,3791,206,328,532,15889,12152,28047,1465,856,2328,25409,19477,44886,8467,9055,17525,14922,9926,24854,50264,39319,89587,32,48,78,963,581,1544,6539,5541,12082,7540,6162,13700,487,320,801,36966,38826,75784,17519,5898,23416,54964,45036,100003,13,26,38,8045,10490,18537,2951,2638,5593,11014,13152,24161,126,170,301,12383,14665,27047,3460,957,4415,6427,2914,9344,22406,18699,41104,586,884,1467,2254,5016,7270,8530,10371,18904,1444,2187,3628,12815,18453,31267,165,446,617,2959,7142,10096,3278,7400,10678,762,1718,2486,1666,4877,6540,8830,21584,30411,175,189,366,708,1142,1848,2055,2014,4064,1196,857,2053,2644,1522,4160,6777,5720,12502,11,6,16,2846,570,3410,4154,6352,10509,8,80,84,7009,7016,14025,9860,7016,16877,4246,3444,7692,314013,264329,578345
118,35,121,58,176,98,30,132,39,16,50,957,261,1215,47,33,81,104,160,263,581,445,1023,64,53,118,8,12,20,229,74,305,68,25,96,18,49,65,1112,854,1966,77,52,130,431,415,848,86,121,207,534,331,862,1126,916,2039,6,6,13,55,21,81,1165,1235,2400,1228,1265,2487,25,31,55,2878,3438,6314,777,297,1075,3687,3765,7446,0,3,5,599,1102,1707,695,587,1286,1300,1692,2995,3,13,15,1404,1148,2555,1015,298,1321,1106,496,1601,3533,1957,5490,75,134,206,1700,4739,6438,3446,3831,7272,604,965,1569,5820,9667,15490,49,182,234,1576,4767,6348,1379,3828,5211,512,1408,1924,425,2090,2519,3945,12284,16230,20,33,50,93,105,199,344,362,703,1404,862,2263,100,71,169,1959,1427,3385,0,0,0,446,108,561,917,1936,2853,3,193,200,1363,2243,3607,1369,1284,2657,632,578,1206,42874,48989,91871
119,64,1862,537,2401,817,245,1060,502,215,719,7707,1738,9447,29,13,41,291,144,437,102,59,163,33,11,40,7,3,8,259,107,363,67,24,88,30,61,93,805,425,1229,55,38,93,1648,1466,3114,252,420,669,466,337,803,2424,2253,4676,10,11,18,338,191,531,1042,1072,2113,1389,1274,2661,25,10,35,3123,2780,5901,998,327,1324,4138,3120,7260,11,10,16,739,1121,1861,1485,1028,2514,2232,2160,4395,8,12,17,1938,1946,3880,18,4,25,1720,618,2339,3687,2573,6265,68,155,221,2010,8544,10557,453,822,1275,535,886,1422,3065,10406,13468,63,241,306,1716,5764,7479,1822,4633,6457,803,3507,4316,888,4386,5276,5293,18536,23829,20,9,29,66,29,95,146,99,246,585,578,1164,81,77,165,906,789,1695,3,0,5,2459,453,2916,1195,2317,3511,0,24,24,3657,2795,6458,4234,2297,6532,1557,1034,2592,78336,70299,148635
120,46,902,561,1465,324,87,410,328,116,443,4030,1205,5241,34,31,67,198,290,492,264,179,446,74,61,136,10,3,10,268,86,355,161,76,237,19,67,84,1028,792,1821,71,79,151,1739,1962,3699,457,563,1023,802,689,1489,3070,3286,6355,3,7,7,131,66,198,1248,1091,2337,1383,1159,2540,16,17,36,3208,3414,6618,1520,513,2035,4750,3944,8689,3,8,15,669,910,1575,963,723,1686,1635,1641,3273,15,11,25,2105,2334,4446,21,6,24,761,253,1009,2902,2599,5502,87,145,225,1685,5304,6988,458,883,1344,451,782,1227,2674,7114,9785,57,159,222,1111,2848,3963,1531,3608,5134,535,2135,2673,653,3006,3658,3893,11756,15647,22,14,36,49,35,83,270,243,514,414,315,725,59,36,91,811,638,1452,5,10,14,1158,207,1356,1187,1725,2913,0,105,108,2350,2042,4391,2339,1463,3806,909,681,1588,54706,52524,107232
121,342,700,233,924,380,217,599,254,86,345,3346,1311,4655,194,162,353,585,774,1355,765,593,1358,1766,1334,3106,31,21,43,2697,1286,3984,757,324,1087,34,108,140,6830,4596,11423,268,169,431,2640,2117,4761,1529,1584,3110,2633,1924,4555,7064,5794,12860,15,10,27,429,298,732,1964,2113,4080,2411,2422,4834,177,91,265,12565,10903,23477,9108,3489,12595,21859,14486,36340,6,19,27,1883,2936,4823,1338,918,2258,3229,3876,7104,17,16,36,2375,2554,4930,712,169,884,1452,579,2027,4560,3315,7871,185,331,509,2988,8984,11969,813,1378,2190,944,1660,2606,4927,12350,17276,119,373,489,2821,8376,11196,2735,7374,10108,842,2733,3572,805,3967,4770,7325,22815,30134,40,37,76,286,339,629,367,379,745,974,890,1865,223,61,281,1883,1711,3591,5,0,6,1861,354,2211,1819,3323,5144,5,269,273,3696,3947,7642,4226,3201,7423,1360,1114,2473,108598,105036,213633
122,31,307,116,430,118,42,161,184,69,258,1523,422,1946,21,27,49,149,201,347,258,165,423,217,102,317,24,15,35,195,51,246,84,56,140,24,58,84,978,676,1656,44,29,77,311,346,650,86,154,240,518,383,906,964,906,1870,3,4,10,151,83,236,755,902,1661,911,990,1899,32,24,55,2949,3401,6350,1447,611,2059,4429,4045,8466,0,3,3,397,884,1282,903,557,1468,1305,1451,2755,9,0,9,1010,957,1968,30,5,39,547,206,754,1590,1174,2766,68,143,214,1144,4530,5679,222,316,530,494,1021,1516,1929,6012,7938,36,142,177,352,1539,1888,915,2820,3738,522,1734,2260,696,2695,3393,2529,8935,11460,10,6,17,40,32,72,208,254,456,581,468,1048,68,26,96,900,796,1696,0,0,0,1311,263,1582,618,1692,2306,3,79,85,1936,2042,3975,2247,1630,3880,511,440,951,43978,44253,88233
123,13,388,195,584,146,36,181,573,175,742,3412,879,4291,12,3,12,22,35,61,71,75,139,82,17,99,0,4,3,129,36,165,28,11,42,13,27,40,362,211,569,21,19,37,251,406,655,45,96,144,165,151,321,478,674,1154,11,5,12,335,121,449,360,523,876,700,645,1346,9,4,13,1070,1380,2444,261,121,377,1340,1496,2835,3,10,10,318,642,958,629,529,1163,952,1179,2127,7,3,7,832,1329,2155,17,4,17,844,340,1181,1699,1673,3371,36,73,109,1319,4909,6224,418,652,1070,196,429,630,1966,6067,8033,29,143,177,467,1848,2321,697,2005,2699,184,1571,1756,391,2420,2810,1778,7989,9767,0,5,10,47,32,83,44,42,88,295,360,652,19,34,51,411,465,879,3,0,3,1283,255,1539,444,1127,1569,0,3,6,1729,1391,3116,2282,1134,3410,699,482,1177,40555,38100,78655
124,47,548,228,775,185,60,243,641,259,898,4115,1104,5226,9,6,14,199,192,398,113,68,181,21,18,40,0,0,0,191,76,271,48,16,63,22,40,62,594,430,1022,17,39,55,306,480,787,42,88,136,217,226,439,582,832,1420,8,3,9,311,136,440,514,838,1353,829,973,1803,10,7,17,1486,1981,3468,365,161,528,1861,2149,4015,4,5,11,481,852,1333,697,569,1266,1177,1431,2606,6,16,18,1489,2634,4126,1546,458,2003,1387,641,2030,4430,3748,8181,64,127,187,1479,5392,6875,1032,1482,2516,281,611,892,2856,7615,10471,33,206,243,1089,3661,4751,983,3056,4038,331,1716,2045,692,3304,3997,3131,11946,15077,8,21,32,73,51,126,178,150,332,586,626,1210,24,28,59,873,882,1758,6,3,7,1581,338,1926,571,1490,2061,0,7,11,2159,1842,4005,2531,1223,3761,752,549,1308,50424,51834,102264
125,33,1965,650,2614,851,295,1152,1643,599,2243,10009,2620,12628,39,17,58,109,101,211,105,50,157,107,38,146,13,11,20,904,281,1187,173,55,227,56,93,149,1508,648,2154,68,65,136,4391,4923,9317,1305,2221,3523,904,828,1734,6673,8033,14703,11,11,19,483,210,695,1242,1080,2321,1737,1298,3036,33,17,48,4381,4079,8453,2130,673,2802,6542,4765,11306,4,8,16,1772,1965,3744,1768,1096,2868,3549,3075,6625,30,36,65,4660,6538,11198,174,88,259,5252,2814,8067,10115,9472,19587,141,217,354,2053,7461,9510,1135,1643,2778,511,826,1337,3844,10142,13986,108,347,454,2855,8699,11554,1749,4210,5967,796,2816,3616,1203,5094,6290,6709,21167,27881,42,24,60,58,55,116,170,151,320,1091,876,1961,317,293,613,1676,1392,3069,3,0,3,3225,624,3849,1576,2287,3860,0,12,14,4804,2922,7721,6441,3222,9670,2329,1428,3756,119810,98550,218360
126,10,258,90,343,75,20,96,72,34,112,1134,326,1457,53,25,76,146,224,368,116,76,196,684,593,1278,5,4,11,3912,1706,5614,677,261,940,13,27,35,5603,2921,8521,35,33,68,442,587,1034,57,56,111,361,262,621,888,942,1834,3,4,7,194,125,318,581,610,1188,779,737,1513,49,33,81,3232,2732,5965,4353,1487,5843,7639,4254,11888,0,3,3,488,644,1132,883,633,1514,1376,1280,2659,3,4,8,991,831,1823,18,6,17,876,357,1236,1890,1197,3086,71,125,195,994,3372,4367,1944,2935,4880,337,623,962,3342,7059,10404,61,159,219,659,1623,2288,1711,3675,5379,525,1664,2186,561,2062,2623,3513,9177,12691,7,8,17,10,9,28,73,83,158,283,281,562,84,40,120,462,421,879,0,3,3,796,217,1009,708,1217,1922,0,57,57,1509,1491,2997,1817,1308,3120,794,561,1360,52046,47554,99607
127,15,567,189,755,594,268,867,1280,478,1756,6270,1732,8002,15,9,25,60,60,123,64,61,127,46,9,53,0,4,7,242,96,335,47,26,67,17,32,52,487,293,782,24,39,66,360,542,905,50,107,162,249,242,484,685,926,1611,4,5,14,439,140,579,617,690,1304,1066,833,1898,7,4,12,1732,1800,3532,370,122,498,2114,1933,4046,3,12,13,860,1156,2015,1051,811,1863,1916,1978,3892,15,8,26,1603,2407,4007,2014,351,2365,1147,414,1558,4772,3179,7955,56,135,193,2107,7622,9725,267,419,688,373,577,951,2805,8753,11563,57,182,242,1435,4075,5514,1168,2960,4136,338,1958,2295,682,3269,3943,3677,12447,16128,3,16,16,36,31,72,67,49,113,451,404,852,32,44,77,591,539,1128,0,0,4,2247,427,2671,669,1310,1973,0,13,12,2921,1745,4660,4117,2006,6121,1476,932,2407,67328,57157,124482
128,13,216,108,323,163,94,256,112,54,168,1269,444,1705,15,9,16,34,29,69,97,64,162,13,11,23,3,3,6,100,28,128,33,13,45,3,20,24,296,180,475,21,25,40,254,394,652,82,139,221,327,346,674,682,902,1585,0,3,3,91,65,154,446,659,1107,540,729,1272,18,10,27,2427,2215,4646,438,189,631,2880,2418,5300,0,3,3,275,647,920,560,463,1021,834,1108,1941,3,0,3,712,957,1662,31,10,40,549,207,756,1287,1176,2459,23,74,97,946,3931,4880,116,225,347,258,575,836,1347,4800,6156,23,116,139,458,1728,2188,777,2471,3248,375,1646,2022,360,1978,2343,1988,7937,9929,7,19,26,26,29,57,91,86,178,379,435,806,46,21,66,548,592,1132,0,0,0,1065,278,1342,515,1405,1920,0,25,25,1583,1702,3283,1467,935,2404,417,327,742,31489,34890,66381
197,4,0,0,0,0,0,0,0,0,0,18,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,6,0,0,0,4,0,7,0,0,0,3,0,5,8,0,7,0,0,0,16,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,78,12,86
199,71,1148,185,1336,948,41,992,190,42,233,8833,934,9768,58,16,69,77,77,157,343,97,435,161,50,209,4,0,4,1007,64,1070,168,16,178,8,21,26,1820,335,2158,32,19,46,330,269,600,139,105,243,164,89,255,664,478,1141,8,0,6,208,40,246,415,230,640,629,273,900,23,12,35,2381,2004,4391,822,169,993,3229,2190,5415,3,8,13,1161,820,1985,7586,5457,13039,8755,6287,15035,19,8,29,697,551,1252,285,71,353,1480,270,1750,2477,903,3382,94,113,211,777,1779,2560,289,263,548,1203,1231,2435,2357,3386,5744,80,226,300,174,390,564,652,1490,2140,319,2042,2363,748,3629,4379,1968,7777,9748,43,30,71,63,24,85,760,416,1180,675,241,916,116,56,174,1652,767,2422,8,5,16,2595,96,2693,1098,1625,2727,0,137,141,3704,1868,5571,4252,1447,5699,1615,961,2573,109242,34122,143365
201,3,239,139,381,135,102,238,74,29,100,1575,488,2062,8,0,12,169,105,269,62,48,110,49,43,93,3,0,3,254,201,450,42,27,65,5,19,29,597,444,1040,12,3,17,163,293,453,54,95,145,122,127,250,348,522,867,0,7,9,115,51,164,232,279,513,350,335,686,15,6,22,959,1252,2216,498,177,672,1476,1431,2910,7,6,11,201,384,581,323,337,663,526,722,1246,4,6,6,982,1446,2428,30,5,35,561,276,833,1571,1734,3302,40,68,108,1087,3147,4235,575,874,1443,159,328,491,1864,4412,6276,33,146,179,824,3539,4360,749,1892,2641,227,1125,1354,351,1462,1813,2186,8158,10344,8,8,18,166,182,354,89,74,164,345,333,675,22,26,47,624,624,1254,0,0,0,847,137,986,312,851,1163,0,6,6,1162,990,2157,964,554,1521,381,301,684,29111,30750,59866
202,12,251,148,398,116,34,151,64,27,92,1454,405,1856,10,5,16,67,89,155,52,43,90,44,32,78,3,0,3,144,60,206,23,18,39,12,53,67,357,303,657,14,9,28,630,932,1560,55,89,142,168,166,333,870,1190,2059,0,11,10,76,38,113,210,299,504,285,345,630,11,3,17,1040,1221,2266,261,80,345,1314,1313,2623,0,0,0,267,454,729,360,353,710,628,810,1442,0,4,7,918,1398,2318,100,67,163,787,343,1130,1808,1813,3623,37,82,120,1001,2978,3983,317,522,838,133,269,403,1487,3854,5343,35,125,163,750,3213,3963,677,1970,2647,171,1242,1413,420,1511,1932,2056,8062,10117,9,8,22,61,62,125,86,86,171,283,279,566,14,13,28,459,452,902,0,0,0,899,166,1063,310,826,1134,0,3,3,1213,991,2205,1064,551,1616,335,257,596,29903,30497,60402
203,29,459,224,678,383,75,459,217,70,289,2866,726,3593,17,7,27,111,116,225,108,69,175,38,22,62,0,0,0,163,98,257,28,12,47,32,139,177,502,466,969,25,9,36,270,529,800,403,889,1287,337,283,617,1032,1708,2739,3,13,17,162,86,251,476,736,1213,648,834,1484,19,7,25,2380,2475,4858,580,181,763,2983,2671,5649,0,7,8,424,803,1229,817,715,1533,1241,1522,2762,13,12,20,1466,2617,4082,80,68,147,1267,550,1813,2819,3244,6061,94,177,277,1828,5092,6919,1298,1802,3101,288,557,842,3506,7622,11130,34,167,202,1143,5139,6285,1115,3187,4300,311,2505,2816,749,3200,3948,3355,14204,17559,22,22,41,99,86,186,149,177,320,649,535,1182,43,46,90,952,858,1817,3,4,3,1448,233,1684,569,1710,2282,0,28,33,2026,1981,4000,1838,984,2826,680,538,1221,51549,55920,107466
204,433,261,184,448,111,53,163,258,54,310,2436,795,3234,6,3,12,90,102,191,27,16,49,14,21,37,0,0,4,66,21,90,11,9,21,4,30,31,227,203,434,3,5,12,106,355,464,34,45,75,94,123,216,240,526,772,3,3,7,158,106,264,184,317,504,344,427,771,7,3,9,865,1168,2025,151,40,194,1020,1209,2234,0,7,3,399,482,883,537,515,1049,942,994,1936,5,4,7,1078,1524,2604,2151,512,2664,731,273,1004,3960,2314,6274,45,79,128,1077,3472,4541,245,466,711,309,394,700,1676,4409,6085,27,183,204,414,2687,3108,613,1818,2428,208,1496,1700,245,1440,1686,1501,7629,9129,14,12,19,86,30,119,43,71,108,363,385,755,18,16,31,517,515,1035,3,3,3,1077,208,1284,303,745,1050,0,6,6,1383,963,2349,1209,586,1800,476,395,870,35455,33064,68527
205,33,359,284,644,195,66,263,50,13,61,2385,744,3126,7,8,20,70,120,189,33,66,97,47,45,86,4,0,3,157,73,229,66,16,82,14,70,81,400,396,791,5,13,22,212,622,831,88,159,244,166,213,374,465,1006,1471,0,10,11,162,82,244,331,644,977,499,733,1232,10,3,8,1445,1827,3267,264,74,333,1714,1901,3611,0,8,13,290,639,926,694,688,1379,984,1335,2313,3,9,11,1527,2821,4346,492,162,656,1030,494,1523,3053,3483,6537,64,122,181,1621,5455,7077,304,557,861,155,431,588,2149,6565,8709,33,207,239,689,3700,4390,972,3081,4056,365,2711,3073,410,2088,2495,2467,11785,14259,10,9,23,213,218,430,67,83,153,368,451,820,24,38,65,681,803,1485,3,0,3,1624,319,1941,459,1498,1954,0,5,5,2081,1822,3907,1792,853,2646,738,588,1321,49991,50200,100188
