SA4_CODE_2016,F_M2_TrnFer_15_24,F_M2_TrnFer_25_34,F_M2_TrnFer_35_44,F_M2_TrnFer_45_54,F_M2_TrnFer_55_64,F_M2_TrnFer_65_74,F_M2_TrnFer_75ov,F_M2_TrnFer_Tot,F_M2_TrnTrm_Inc_LR_15_24,F_M2_TrnTrm_Inc_LR_25_34,F_M2_TrnTrm_Inc_LR_35_44,F_M2_TrnTrm_Inc_LR_45_54,F_M2_TrnTrm_Inc_LR_55_64,F_M2_TrnTrm_Inc_LR_65_74,F_M2_TrnTrm_Inc_LR_75ov,F_M2_TrnTrm_Inc_LR_Tot,F_M2_TrnCarAsDriv_15_24,F_M2_TrnCarAsDriv_25_34,F_M2_TrnCarAsDriv_35_44,F_M2_TrnCarAsDriv_45_54,F_M2_TrnCarAsDriv_55_64,F_M2_TrnCarAsDriv_65_74,F_M2_TrnCarAsDriv_75ov,F_M2_TrnCarAsDriv_Tot,F_M2_TrnCarAsPas_15_24,F_M2_TrnCarAsPas_25_34,F_M2_TrnCarAsPas_35_44,F_M2_TrnCarAsPas_45_54,F_M2_TrnCarAsPas_55_64,F_M2_TrnCarAsPas_65_74,F_M2_TrnCarAsPas_75ov,F_M2_TrnCarAsPas_Tot,F_M2_TrnOth_15_24,F_M2_TrnOth_25_34,F_M2_TrnOth_35_44,F_M2_TrnOth_45_54,F_M2_TrnOth_55_64,F_M2_TrnOth_65_74,F_M2_TrnOth_75ov,F_M2_TrnOth_Tot,F_M2_Train_and_Tot_15_24,F_M2_Train_and_Tot_25_34,F_M2_Train_and_Tot_35_44,F_M2_Train_and_Tot_45_54,F_M2_Train_and_Tot_55_64,F_M2_Train_and_Tot_65_74,F_M2_Train_and_Tot_75ov,F_M2_Train_and_Tot_Tot,F_M2_BusFer_15_24,F_M2_BusFer_25_34,F_M2_BusFer_35_44,F_M2_BusFer_45_54,F_M2_BusFer_55_64,F_M2_BusFer_65_74,F_M2_BusFer_75ov,F_M2_BusFer_Tot,F_M2_BusTrm_Inc_LR_15_24,F_M2_BusTrm_Inc_LR_25_34,F_M2_BusTrm_Inc_LR_35_44,F_M2_BusTrm_Inc_LR_45_54,F_M2_BusTrm_Inc_LR_55_64,F_M2_BusTrm_Inc_LR_65_74,F_M2_BusTrm_Inc_LR_75ov,F_M2_BusTrm_Inc_LR_Tot,F_M2_BusCarAsDriv_15_24,F_M2_BusCarAsDriv_25_34,F_M2_BusCarAsDriv_35_44,F_M2_BusCarAsDriv_45_54,F_M2_BusCarAsDriv_55_64,F_M2_BusCarAsDriv_65_74,F_M2_BusCarAsDriv_75ov,F_M2_BusCarAsDriv_Tot,F_M2_BusCarAsPas_15_24,F_M2_BusCarAsPas_25_34,F_M2_BusCarAsPas_35_44,F_M2_BusCarAsPas_45_54,F_M2_BusCarAsPas_55_64,F_M2_BusCarAsPas_65_74,F_M2_BusCarAsPas_75ov,F_M2_BusCarAsPas_Tot,F_M2_BusOth_15_24,F_M2_BusOth_25_34,F_M2_BusOth_35_44,F_M2_BusOth_45_54,F_M2_BusOth_55_64,F_M2_BusOth_65_74,F_M2_BusOth_75ov,F_M2_BusOth_Tot,F_M2_BusTot_15_24,F_M2_BusTot_25_34,F_M2_BusTot_35_44,F_M2_BusTot_45_54,F_M2_BusTot_55_64,F_M2_BusTot_65_74,F_M2_BusTot_75ov,F_M2_BusTot_Tot,F_M2_Other_M2_15_24,F_M2_Other_M2_25_34,F_M2_Other_M2_35_44,F_M2_Other_M2_45_54,F_M2_Other_M2_55_64,F_M2_Other_M2_65_74,F_M2_Other_M2_75ov,F_M2_Other_M2_Tot,F_M2_Tot_M2_15_24,F_M2_Tot_M2_25_34,F_M2_Tot_M2_35_44,F_M2_Tot_M2_45_54,F_M2_Tot_M2_55_64,F_M2_Tot_M2_65_74,F_M2_Tot_M2_75ov,F_M2_Tot_M2_Tot,F_M3_Trn_and_2_oth_Ms_15_24,F_M3_Trn_and_2_oth_Ms_25_34,F_M3_Trn_and_2_oth_Ms_35_44,F_M3_Trn_and_2_oth_Ms_45_54,F_M3_Trn_and_2_oth_Ms_55_64,F_M3_Trn_and_2_oth_Ms_65_74,F_M3_Trn_and_2_oth_Ms_75ov,F_M3_Trn_and_2_oth_Ms_Tot,F_M3_Bus2othMs_ex_tn_15_24,F_M3_Bus2othMs_ex_tn_25_34,F_M3_Bus2othMs_ex_tn_35_44,F_M3_Bus2othMs_ex_tn_45_54,F_M3_Bus2othMs_ex_tn_55_64,F_M3_Bus2othMs_ex_tn_65_74,F_M3_Bus2othMs_ex_tn_75ov,F_M3_Bus2othMs_ex_tn_Tot,F_M3_Other_M3_15_24,F_M3_Other_M3_25_34,F_M3_Other_M3_35_44,F_M3_Other_M3_45_54,F_M3_Other_M3_55_64,F_M3_Other_M3_65_74,F_M3_Other_M3_75ov,F_M3_Other_M3_Tot,F_M3_Tot_M3_15_24,F_M3_Tot_M3_25_34,F_M3_Tot_M3_35_44,F_M3_Tot_M3_45_54,F_M3_Tot_M3_55_64,F_M3_Tot_M3_65_74,F_M3_Tot_M3_75ov,F_M3_Tot_M3_Tot,F_Wkd_at_home_15_24,F_Wkd_at_home_25_34,F_Wkd_at_home_35_44,F_Wkd_at_home_45_54,F_Wkd_at_home_55_64,F_Wkd_at_home_65_74,F_Wkd_at_home_75ov,F_Wkd_at_home_Tot,F_Did_not_go_to_work_15_24,F_Did_not_go_to_work_25_34,F_Did_not_go_to_work_35_44,F_Did_not_go_to_work_45_54,F_Did_not_go_to_work_55_64,F_Did_not_go_to_work_65_74,F_Did_not_go_to_work_75ov,F_Did_not_go_to_work_Tot,F_MT_NS_15_24,F_MT_NS_25_34,F_MT_NS_35_44,F_MT_NS_45_54,F_MT_NS_55_64,F_MT_NS_65_74,F_MT_NS_75ov,F_MT_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75ov,F_Tot_Tot,P_M1_Train_15_24,P_M1_Train_25_34,P_M1_Train_35_44,P_M1_Train_45_54,P_M1_Train_55_64,P_M1_Train_65_74,P_M1_Train_75ov,P_M1_Train_Tot,P_M1_Bus_15_24,P_M1_Bus_25_34,P_M1_Bus_35_44,P_M1_Bus_45_54,P_M1_Bus_55_64,P_M1_Bus_65_74,P_M1_Bus_75ov,P_M1_Bus_Tot,P_M1_Ferry_15_24,P_M1_Ferry_25_34,P_M1_Ferry_35_44,P_M1_Ferry_45_54,P_M1_Ferry_55_64,P_M1_Ferry_65_74,P_M1_Ferry_75ov,P_M1_Ferry_Tot
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,28,21,13,3,0,84,0,3,5,3,0,0,0,15,0,0,3,0,4,0,0,9,37,40,56,54,39,8,0,236,0,0,4,3,4,0,0,15,0,0,0,0,0,0,0,0,6,24,29,33,10,4,0,109,49,20,9,16,10,5,0,109,3,6,5,9,0,0,0,19,63,50,46,62,23,7,3,256,71,89,63,97,56,6,0,380,172,180,170,210,121,18,6,870,10,32,23,29,19,3,0,105,4,14,3,8,6,0,0,36,3,4,4,0,0,0,0,8,20,44,25,40,23,3,0,156,107,556,1014,911,659,232,39,3518,2522,2707,2170,1835,1659,352,33,11278,124,94,106,121,95,45,23,604,13395,17031,17200,18184,12188,1975,193,80164,99,142,121,127,77,16,3,587,671,539,385,390,284,44,8,2320,8,20,19,20,10,3,0,81
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,3,0,0,11,27,8,4,0,5,0,0,38,0,0,3,0,3,0,0,7,30,10,9,8,10,0,0,60,31,33,29,53,38,6,0,188,66,47,35,67,47,6,0,266,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,10,0,0,0,8,3,0,0,15,59,438,998,1016,962,392,110,3980,1101,976,1023,1060,1192,279,22,5659,85,63,111,115,93,50,39,547,5858,6835,9254,11206,9206,1845,265,44471,5,16,8,16,4,0,0,43,151,65,67,64,52,21,3,426,3,6,3,0,0,0,0,12
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,0,4,0,0,0,18,16,24,27,12,12,0,0,98,25,40,35,15,11,3,0,131,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,3,3,0,0,0,0,0,5,52,220,395,449,483,320,105,2024,837,921,693,592,574,176,23,3804,99,67,40,77,64,47,29,412,5313,6395,6404,7202,5489,1302,246,32345,12,14,6,4,3,3,0,41,60,39,29,37,33,8,0,202,0,4,4,3,4,0,0,10
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,18,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,7,4,12,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,9,0,0,4,0,0,0,20,0,0,0,0,0,0,0,3,12,3,0,5,3,0,0,26,13,20,21,20,14,0,0,87,39,30,28,37,21,0,0,150,4,0,3,3,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,4,0,4,4,3,0,0,13,29,223,492,569,532,298,62,2196,801,684,605,673,673,209,24,3674,56,45,44,57,62,24,19,317,4047,4327,5064,6445,5077,1204,153,26316,48,35,18,20,11,10,0,142,76,32,15,25,16,3,3,168,0,3,0,0,4,0,0,5
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,5,0,5,0,0,33,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,71,111,54,31,35,5,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,11,8,4,0,0,52,66,19,11,4,5,0,0,110,0,0,0,0,0,0,0,0,83,33,26,14,12,3,0,167,36,32,40,42,22,0,0,164,186,177,116,92,63,10,0,641,17,29,6,7,3,0,0,63,10,3,0,0,0,0,0,15,0,0,0,4,0,0,0,5,23,35,7,11,4,0,0,79,113,437,1154,1129,769,355,56,4013,1393,821,828,604,565,207,12,4427,54,62,52,58,36,22,6,293,7361,7699,9176,9191,5731,1429,140,40737,115,146,94,73,26,10,0,462,657,645,305,196,131,23,0,1956,0,0,0,3,0,0,0,6
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,24,21,8,8,0,97,23,22,11,10,12,0,0,83,0,3,5,3,3,0,0,13,195,196,122,120,80,17,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,4,0,0,0,30,55,15,8,10,5,0,0,101,5,0,0,0,0,0,0,5,68,24,14,17,7,0,0,133,39,45,34,34,20,3,4,180,308,266,169,174,108,21,5,1054,43,25,24,18,13,5,0,131,0,4,0,0,0,0,0,11,3,0,0,0,0,0,0,3,45,30,24,22,13,5,0,140,61,508,724,518,306,81,7,2210,1143,1121,896,641,521,153,9,4490,91,96,80,101,64,24,10,471,7464,9849,10529,10144,6505,1068,79,45639,501,695,386,315,210,45,3,2147,638,396,251,236,171,34,0,1723,0,0,3,0,0,0,0,3
117,41,248,121,81,55,12,3,557,110,227,118,54,49,4,0,557,1098,2432,2442,1922,947,121,7,8971,592,1258,719,559,396,54,3,3581,51,228,150,105,59,9,0,596,3982,9536,6254,4553,2695,460,32,27511,31,139,137,90,51,17,0,465,30,79,54,21,17,3,0,208,159,292,445,326,118,22,3,1362,125,169,153,114,63,6,0,624,48,132,92,69,23,3,3,371,394,808,874,628,275,54,6,3037,82,297,345,272,112,21,0,1132,4455,10639,7481,5453,3076,540,43,31684,573,1041,619,491,321,56,4,3107,30,72,59,33,22,0,3,218,0,12,19,14,9,0,0,61,602,1123,695,541,356,56,9,3384,183,1522,2354,1583,787,290,36,6756,3743,7597,6476,2877,2098,691,75,23553,392,605,381,334,214,110,55,2089,33067,91071,65180,45226,24215,5081,486,264329,19436,60548,38296,23006,12104,2123,185,155685,8685,25418,19703,12245,6246,1361,118,73766,305,2156,2184,1364,623,167,17,6808
118,0,4,5,0,3,0,0,11,0,3,0,0,0,0,0,5,61,64,45,30,33,3,0,241,40,28,9,14,12,3,0,108,5,16,3,4,0,0,0,29,602,1043,479,364,254,70,7,2823,5,9,6,3,4,3,0,28,3,0,0,3,0,0,0,8,14,20,19,20,18,3,0,94,41,27,18,7,10,8,0,110,4,24,10,4,9,0,0,53,64,75,59,39,46,14,0,299,31,54,36,32,16,3,0,173,704,1170,572,438,314,86,6,3290,92,177,95,88,46,10,0,506,12,15,6,9,3,0,0,41,0,0,3,0,0,0,0,5,105,192,98,92,50,10,0,558,128,579,1204,1061,691,384,96,4154,1195,1410,1099,638,590,296,32,5264,86,110,51,62,55,23,21,414,7208,13350,10330,9181,6423,2192,302,48989,1309,2464,1074,699,417,92,13,6061,1755,2660,1231,867,708,243,22,7491,3,14,12,3,3,4,0,43
119,0,0,0,0,0,0,0,6,3,5,3,3,0,0,0,13,31,64,63,49,43,4,0,249,45,52,19,43,19,6,0,186,0,7,11,6,4,3,0,33,356,553,297,277,220,50,0,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,10,7,5,3,0,49,44,28,12,19,22,0,0,125,4,5,5,0,3,3,0,24,57,50,29,28,27,5,0,195,56,55,63,56,43,5,0,275,469,654,384,365,288,59,0,2220,56,89,59,52,37,0,0,300,0,5,4,0,0,0,0,11,3,8,4,0,0,0,0,13,60,103,64,55,39,0,0,316,152,729,1251,1000,656,184,43,4015,1637,1678,1418,1102,1027,376,36,7267,134,155,111,132,79,46,11,675,10155,15409,15274,16116,10855,2260,228,70299,1450,2361,1271,976,699,125,16,6895,678,665,379,459,386,95,4,2668,0,5,0,3,0,0,0,18
120,5,5,3,3,3,0,0,18,3,17,7,6,3,0,0,37,54,131,115,125,60,10,0,496,47,86,43,51,64,6,0,292,8,13,11,9,11,0,0,43,493,895,495,447,322,55,5,2711,0,0,3,3,0,0,0,11,3,4,0,3,0,0,0,14,20,10,14,15,7,3,0,60,41,23,6,12,14,3,0,97,3,5,5,0,3,0,0,22,63,47,29,32,21,7,0,202,34,57,49,34,32,7,0,213,590,995,575,504,378,69,5,3125,85,139,55,67,46,8,0,401,5,3,3,4,3,0,0,21,0,3,0,0,3,0,0,9,90,144,62,70,48,8,0,426,80,440,1009,974,601,262,46,3415,1134,1291,1168,771,744,249,25,5380,90,102,73,72,59,27,16,433,7343,12856,11459,11263,7579,1815,203,52524,1515,3344,1951,1488,961,151,10,9423,909,1138,498,456,355,98,18,3470,6,8,10,12,8,3,0,46
121,5,19,12,4,3,0,0,51,17,23,5,4,6,0,0,52,285,489,435,393,225,42,4,1871,185,275,182,134,76,12,0,862,20,47,21,29,9,0,0,123,1284,2616,1531,1128,684,129,8,7388,0,23,18,15,6,3,0,62,3,3,0,0,0,0,0,5,38,66,72,62,33,8,0,277,49,34,29,29,20,3,0,161,0,27,6,11,8,4,0,58,99,150,121,123,62,16,0,568,50,84,101,103,37,6,5,378,1437,2846,1757,1352,783,153,8,8343,176,254,182,129,83,14,0,841,3,11,13,8,3,0,0,43,0,4,3,4,3,0,0,18,183,266,202,143,92,16,0,904,175,814,1995,2034,1304,732,161,7216,2519,2697,2329,1488,1390,598,80,11107,160,181,157,125,90,54,33,799,14390,26748,23439,21820,14101,4022,514,105036,4585,12633,8109,4652,2581,504,53,33119,1815,3770,2907,1814,1021,296,30,11659,22,87,87,55,43,12,0,305
122,8,29,13,3,0,0,0,52,0,0,0,0,0,0,0,0,7,3,7,7,3,0,0,31,3,3,0,4,3,0,0,11,0,3,0,0,0,0,0,0,110,233,88,51,32,3,0,516,12,11,8,4,0,0,0,34,0,0,0,0,0,0,0,0,22,7,16,18,6,3,0,68,66,28,9,9,16,0,0,126,4,8,0,5,5,0,0,17,95,48,31,36,29,3,0,248,27,43,48,60,33,8,0,229,233,332,167,142,97,15,4,996,25,61,25,13,13,0,0,134,12,5,3,5,0,0,0,28,0,0,0,0,0,0,0,5,40,67,28,19,16,3,0,166,90,496,1516,1457,792,407,72,4834,1210,916,929,757,739,296,43,4887,72,71,58,86,63,23,20,397,6683,8340,9457,10528,6968,2017,256,44253,91,159,68,42,18,7,0,387,1322,1319,672,586,397,118,5,4427,18,43,31,17,10,8,0,120
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10,10,6,0,0,64,15,6,3,9,4,0,0,33,0,3,0,0,0,0,0,3,96,64,51,63,20,3,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,14,49,3,11,11,0,0,0,73,3,0,0,0,0,0,0,5,59,6,13,15,5,3,0,96,39,24,18,41,14,0,0,148,193,93,82,117,44,7,0,535,19,11,9,9,10,0,0,61,3,0,3,3,0,0,0,7,0,0,0,3,3,0,0,6,25,14,10,13,10,0,0,74,67,431,685,585,392,101,18,2275,1195,1017,729,671,612,150,10,4395,91,61,85,58,52,15,12,371,7076,7596,8334,8442,5606,965,78,38100,297,336,212,167,121,19,6,1158,353,135,92,111,79,10,0,778,0,0,0,0,0,0,0,4
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,21,20,20,0,0,98,25,19,10,14,5,0,0,70,3,8,4,5,0,0,0,19,102,127,75,82,63,10,5,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,14,0,0,0,23,34,9,6,13,0,0,0,59,3,0,0,3,3,0,0,13,37,14,15,26,3,3,0,99,53,37,34,38,31,3,0,193,197,175,119,144,96,20,3,750,29,22,10,21,20,0,0,99,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,31,21,15,23,20,0,0,108,90,539,946,835,627,261,41,3339,1657,1437,1174,1024,983,271,25,6566,90,85,66,93,69,33,9,445,9043,9837,10944,11690,8495,1684,145,51834,492,502,316,285,234,44,7,1865,334,155,120,139,85,35,0,864,0,7,3,0,0,0,0,9
125,0,3,3,3,3,0,0,13,3,3,3,7,0,0,0,17,164,332,341,339,177,25,0,1377,116,152,110,113,113,10,0,617,9,32,16,15,12,0,0,87,846,1321,947,934,638,117,3,4803,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,39,59,89,77,29,10,0,309,61,47,32,34,41,3,0,218,3,14,8,3,3,0,0,30,105,122,130,126,76,9,0,566,58,95,93,97,45,7,0,400,1005,1541,1171,1153,755,134,5,5772,146,177,126,115,84,27,0,669,8,3,6,5,4,0,0,29,0,0,4,0,0,0,0,4,148,184,139,120,85,28,0,702,110,796,1174,824,492,156,24,3580,1704,2681,2070,1403,1249,360,26,9490,172,211,169,156,123,42,19,893,12476,24768,23103,21475,13883,2662,187,98550,2439,5398,3705,2865,1827,290,17,16544,1346,1878,1457,1254,876,154,15,6971,6,14,14,5,5,3,0,46
126,4,9,3,0,0,0,0,16,0,3,0,0,0,0,0,4,68,76,65,71,38,4,0,310,44,62,26,27,26,3,0,189,6,7,4,7,3,0,0,33,394,646,348,285,165,36,0,1874,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,29,44,54,35,15,0,0,175,68,45,8,19,15,3,0,162,3,5,6,0,8,0,0,16,96,102,70,56,34,3,0,359,28,49,65,45,33,9,4,234,519,797,474,388,237,43,4,2459,70,88,61,53,27,3,0,297,3,3,3,0,4,0,0,18,0,0,5,0,3,0,0,10,71,93,64,58,33,3,0,327,77,387,792,651,460,164,39,2569,1080,1161,1007,593,566,214,31,4650,57,60,56,60,53,25,18,329,6364,11575,11400,10164,6475,1427,158,47554,1354,3035,1940,1195,626,128,12,8286,1010,1400,1134,702,428,73,8,4749,3,5,3,5,5,0,0,19
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,41,32,25,22,3,0,154,28,18,7,16,18,3,0,90,4,8,0,0,0,3,0,12,175,219,109,139,123,23,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,5,13,10,3,0,53,44,22,8,14,15,3,0,110,3,0,3,0,0,5,0,10,65,29,23,27,21,6,0,169,69,57,61,50,22,3,0,264,313,305,190,206,164,28,3,1223,48,25,12,30,16,6,0,138,3,0,4,0,0,0,0,9,0,0,0,4,0,0,0,3,51,30,16,35,15,7,0,155,112,593,793,727,473,131,13,2838,1294,1360,1026,787,705,174,17,5375,139,113,127,120,96,34,12,634,9159,12767,12980,12676,8062,1395,112,57157,447,856,437,420,277,44,3,2485,548,342,275,323,249,42,9,1791,0,3,0,0,0,0,0,9
128,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,35,16,10,23,17,0,0,98,40,21,12,4,7,0,0,86,3,0,0,5,3,0,0,13,190,159,66,74,61,9,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,23,4,0,0,3,0,0,29,0,0,0,3,0,0,0,6,25,12,0,5,8,0,0,46,30,37,20,31,18,4,0,145,247,205,86,111,88,11,0,746,39,33,4,3,5,0,0,86,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,35,34,11,3,3,0,0,96,61,357,860,726,466,219,36,2732,1318,829,775,590,700,214,18,4436,56,45,49,66,28,14,11,261,6751,6331,7199,7669,5565,1264,118,34890,840,877,359,272,216,50,0,2611,213,135,84,61,40,14,0,549,3,3,3,0,0,0,0,14
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,23,26,27,34,18,6,0,133,13,12,6,3,3,0,0,37,0,3,4,4,0,0,0,9,151,191,116,96,78,18,3,653,0,0,3,0,3,0,0,5,3,0,0,0,0,0,0,4,5,15,6,8,9,0,0,43,5,3,4,4,3,0,0,22,0,3,7,3,0,0,0,16,17,23,19,24,18,3,0,91,33,36,35,57,25,5,0,194,201,244,167,168,122,23,4,943,35,43,27,20,30,0,0,161,0,4,3,0,0,0,0,10,0,0,0,5,4,0,0,13,35,48,30,24,30,5,0,177,67,258,346,296,205,61,8,1235,761,1012,978,1049,982,344,40,5173,112,131,106,125,108,46,42,674,4090,6381,7135,8637,6275,1418,181,34122,760,1069,628,483,280,61,7,3294,350,420,258,205,174,53,10,1467,13,23,10,12,9,0,0,65
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,8,5,0,0,28,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,7,12,14,11,10,4,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,26,3,3,0,0,0,0,32,0,0,0,0,0,0,0,3,32,0,5,4,4,0,0,47,23,21,17,30,10,3,0,105,64,38,32,39,22,3,0,197,4,0,4,3,7,0,0,15,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,4,5,7,0,0,20,26,229,387,473,414,220,30,1787,1027,1056,910,798,747,202,16,4757,76,39,59,66,58,24,13,336,5065,5700,6303,7210,5297,1053,121,30750,15,34,38,21,20,3,0,123,173,77,49,50,35,8,4,390,3,4,3,0,3,0,0,15
202,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,7,9,3,11,0,0,20,5,0,0,0,3,0,0,8,0,3,3,0,0,0,0,13,13,11,11,5,11,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,15,0,0,3,0,0,0,17,0,0,0,0,0,0,0,6,18,4,3,5,0,0,0,31,30,38,18,28,22,6,0,134,60,51,37,44,37,4,0,226,6,0,3,3,7,0,0,16,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,10,8,6,4,7,0,0,25,30,191,420,460,436,230,58,1835,1074,967,845,809,758,206,13,4675,63,33,43,59,55,28,15,300,4916,5596,6080,7211,5421,1110,160,30497,22,48,53,39,38,7,0,215,161,77,60,55,46,12,0,400,3,0,0,0,3,0,0,10
203,0,0,0,0,0,0,0,0,3,5,5,0,4,0,0,15,7,21,26,17,7,0,0,82,3,4,4,0,6,0,0,16,0,3,3,0,0,0,0,7,21,49,44,29,21,3,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,15,15,10,10,0,0,57,48,13,3,3,3,0,0,74,0,3,0,6,3,0,0,13,57,31,21,19,18,3,0,152,43,60,41,47,32,4,0,229,129,139,105,98,66,12,0,551,6,15,4,6,0,0,0,35,0,3,3,0,4,0,0,9,3,0,0,0,3,0,0,5,9,18,5,13,6,3,0,48,70,432,875,778,565,287,42,3039,1952,1771,1709,1304,1223,310,31,8310,111,81,87,110,79,37,14,518,9064,11357,11984,12791,8898,1671,158,55920,67,204,121,86,58,13,0,551,454,260,161,214,154,26,0,1269,7,3,8,3,0,0,0,26
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,0,0,12,3,0,0,4,0,0,0,8,0,0,0,0,0,0,0,3,6,4,7,6,7,0,0,27,21,8,24,35,23,3,3,112,25,19,30,48,27,8,3,159,0,0,0,3,4,0,0,12,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,3,8,0,0,11,44,238,496,532,685,420,112,2527,1002,909,836,876,932,262,22,4851,89,65,51,83,71,41,19,425,4777,5452,6410,7933,6689,1563,249,33064,18,20,21,11,4,3,0,78,160,71,37,36,28,7,0,342,0,4,4,0,0,0,0,15
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,8,8,0,0,0,22,15,0,0,0,0,0,0,18,0,0,0,0,0,0,0,5,29,7,11,8,4,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,17,0,0,0,0,0,0,22,0,3,0,0,0,0,0,5,23,6,0,3,3,0,0,33,30,23,39,44,35,14,0,178,88,36,49,48,43,11,0,274,5,0,3,3,6,0,0,13,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,3,5,6,0,0,24,73,404,662,801,906,546,166,3555,1547,1664,1315,1470,1441,336,52,7824,149,72,90,126,163,61,43,701,7280,8905,9724,11973,9772,2168,379,50200,45,50,40,36,30,14,0,210,140,51,38,44,35,9,0,316,8,5,0,11,3,0,0,23
