SA4_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
212,3824,79,79,17,31,4026,863,121,139,14,6,1151,933,64,61,11,4,1069,2187,181,122,29,11,2524,7739,665,703,144,90,9342,725,55,75,10,12,871,474,95,66,21,10,664,10879,836,625,110,92,12548,817,56,54,10,3,932,5578,510,621,141,83,6929,437,24,10,7,4,478,20204,1816,1968,377,358,24715,2730,256,237,63,218,3504,255405,20522,16732,3702,2802,299165
213,5342,115,145,49,39,5688,590,72,69,14,9,747,441,56,40,6,0,544,800,68,67,12,8,952,1860,132,157,21,23,2194,550,48,68,19,8,689,386,67,53,17,12,543,5957,402,429,67,40,6894,481,30,50,7,5,578,7801,890,964,268,119,10039,232,9,12,9,8,268,13692,1229,1522,246,307,16994,2380,251,217,52,221,3124,185135,14686,13378,2758,2496,218458
214,681,20,24,9,11,751,107,21,28,3,3,163,91,13,6,3,0,115,467,74,54,11,4,603,529,44,34,6,8,619,155,20,35,9,0,215,38,9,3,3,0,57,4971,772,784,145,70,6742,244,43,35,11,0,339,308,39,55,16,5,421,115,8,4,0,3,130,2342,280,307,88,42,3056,995,128,144,29,81,1377,72541,8622,8485,1726,1018,92394
215,352,3,3,5,6,370,14,0,0,0,0,17,7,3,0,0,0,12,135,17,6,4,0,161,88,6,6,0,0,97,72,0,9,0,0,86,42,3,3,9,0,62,772,62,84,43,17,978,66,14,4,0,0,87,82,18,11,3,3,121,45,0,3,0,0,52,917,54,65,23,22,1085,1068,139,170,106,73,1553,46806,4655,5841,3127,966,61396
216,372,4,5,3,4,392,15,3,0,0,0,19,25,4,0,0,0,23,99,7,5,0,0,117,86,12,0,6,0,110,56,7,8,0,0,70,41,10,3,3,0,60,815,58,74,28,5,985,71,8,8,3,0,88,18,3,3,0,0,21,37,0,0,0,0,35,921,70,68,25,21,1096,924,85,147,60,72,1293,42687,4058,4538,1732,792,53808
217,212,0,13,6,8,236,15,0,0,0,0,19,18,0,3,0,0,17,120,10,13,0,0,149,79,3,5,0,0,86,38,3,14,7,3,63,3,3,3,0,0,8,856,64,140,40,17,1124,73,3,10,7,0,89,20,3,5,0,0,30,41,3,8,0,0,49,601,25,53,16,13,705,883,86,195,78,58,1305,40769,3216,6381,2095,867,53330
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,146,3,4,3,3,157
299,295,19,91,3,10,411,130,52,135,5,8,329,143,20,66,0,4,224,263,49,156,4,5,474,439,99,136,3,3,685,127,8,45,4,10,191,148,90,139,11,13,401,2293,554,1490,43,79,4461,198,33,69,7,3,310,535,129,269,28,39,998,51,3,14,0,3,68,3074,663,1661,83,130,5620,1275,330,638,46,144,2431,66022,15171,33984,1616,2241,119032
301,804,16,29,8,6,860,58,11,11,0,0,84,93,7,12,3,0,115,1092,160,118,30,3,1407,226,17,12,6,0,263,210,14,18,7,3,254,17,7,6,0,0,30,4195,508,474,78,42,5297,221,27,26,3,0,275,220,29,58,14,6,323,174,26,9,4,0,216,2736,253,259,55,44,3348,613,66,43,12,48,778,66546,6580,5611,1150,660,80553
302,1818,26,33,3,6,1885,132,5,14,0,0,149,181,10,10,0,0,202,1314,63,53,5,3,1441,331,22,29,6,3,394,246,21,24,0,0,298,22,9,7,0,0,36,5311,291,308,34,44,5990,383,23,26,3,0,424,454,30,62,12,5,571,313,11,10,0,0,342,4386,231,260,48,40,4957,841,38,57,7,61,1003,100183,5590,5185,787,762,112509
303,1910,46,63,13,11,2040,225,21,14,4,3,267,351,29,26,6,3,424,1762,133,100,11,7,2023,619,56,61,8,3,754,371,22,30,9,5,434,54,20,5,3,0,81,6352,459,408,61,47,7323,531,44,30,6,3,616,1306,139,255,51,24,1777,487,38,23,4,4,550,8915,846,845,189,86,10875,1138,68,67,22,86,1383,134274,10014,8580,1738,1106,155714
304,500,12,18,3,5,540,93,11,8,0,0,113,177,16,17,0,0,206,923,143,115,23,4,1205,249,17,29,3,3,304,128,11,13,4,3,155,16,3,0,0,0,20,2631,310,289,57,17,3307,408,38,37,12,0,497,439,36,92,15,5,577,185,18,15,3,0,227,2684,214,215,48,33,3198,324,28,40,13,23,421,50142,4209,4202,754,333,59640
305,3668,38,54,7,17,3775,518,32,27,7,3,580,832,34,24,0,4,901,4571,194,124,17,22,4930,1273,45,33,3,4,1368,887,55,64,15,9,1027,115,18,16,4,0,151,16255,961,657,94,85,18055,1741,80,74,12,6,1908,1570,91,121,27,14,1820,1041,61,30,5,0,1134,16599,751,658,121,120,18257,1744,121,93,25,101,2083,282509,14874,11227,1796,1647,312065
306,1277,24,60,17,26,1399,86,8,7,0,0,105,85,9,8,0,0,101,497,32,46,17,3,587,112,13,6,0,0,133,336,18,48,11,7,428,15,3,7,0,0,27,4284,376,575,80,49,5365,370,25,51,22,3,471,115,22,19,9,3,169,171,18,14,0,0,202,3751,224,392,82,72,4522,1306,99,163,53,78,1702,81467,6198,8288,2176,1172,99301
307,731,4,9,3,9,760,13,0,0,0,0,22,42,0,0,0,0,46,311,14,24,6,0,350,48,3,0,0,0,54,28,8,6,3,0,37,3,0,0,0,0,4,928,65,104,43,12,1166,80,0,6,4,3,101,20,6,8,0,6,37,103,8,8,0,0,115,871,28,46,21,10,971,824,92,146,119,65,1245,41926,3793,6050,3358,824,55949
308,1122,13,15,11,6,1170,29,4,3,0,0,36,42,3,3,3,0,54,870,55,54,8,8,1000,257,8,3,0,0,267,118,3,15,4,0,139,14,0,0,0,0,11,2183,133,166,55,29,2552,206,14,20,9,0,247,285,11,18,7,5,323,249,10,6,6,0,272,1754,75,104,26,30,1997,1181,82,98,75,53,1482,82907,4378,6031,2269,977,96570
309,2152,89,105,28,23,2389,282,35,53,4,5,384,347,39,24,4,0,414,2899,535,319,74,29,3856,269,34,23,4,4,331,710,49,63,18,10,851,115,26,11,4,0,166,11654,1580,1437,287,108,15066,951,107,123,23,10,1210,394,48,73,27,5,551,473,65,43,3,5,583,8723,969,996,222,122,11027,1886,219,209,61,135,2507,192614,21627,18828,4015,2176,239261
310,963,19,34,3,12,1031,105,7,7,0,0,117,123,5,7,7,0,145,923,96,61,3,5,1089,289,17,32,0,3,340,143,8,14,0,6,169,25,3,0,3,0,32,4251,319,336,67,44,5014,305,19,20,10,3,363,1482,157,354,86,31,2111,284,19,9,3,4,316,4536,246,391,58,89,5319,1075,59,93,39,65,1328,93396,5245,6650,1621,996,107904
311,845,33,44,5,17,951,87,13,23,0,0,127,118,16,10,7,0,152,943,139,74,22,5,1188,231,23,17,5,3,275,196,11,24,12,3,240,31,5,5,0,0,45,3855,442,440,98,40,4875,215,30,23,0,3,271,440,58,177,41,13,726,233,31,20,3,0,295,4344,479,577,124,77,5607,836,82,74,33,61,1083,77663,6961,7039,1661,918,94250
312,1165,16,25,6,4,1217,35,3,0,0,0,44,33,3,0,0,0,39,861,39,46,3,4,962,80,13,7,0,3,93,144,4,22,3,0,166,9,0,0,3,0,8,2055,124,175,49,11,2420,158,10,15,0,0,186,77,13,8,5,0,95,302,29,5,0,3,343,1309,85,87,25,13,1523,1093,80,102,59,69,1408,69420,4290,4536,1708,887,80844
313,868,19,12,12,19,933,35,7,6,0,0,45,52,0,11,0,0,61,511,50,47,9,3,624,92,15,13,0,0,121,96,11,6,5,0,115,9,3,0,3,0,12,3026,315,416,106,31,3906,156,9,28,7,0,194,90,23,40,7,3,168,102,14,6,7,3,135,1686,126,136,30,14,1997,663,57,77,22,49,867,53721,4335,5304,1218,662,65244
314,375,22,11,6,0,419,42,8,10,3,0,67,40,9,7,0,0,57,695,105,134,19,5,953,69,10,20,4,3,96,89,15,15,7,4,123,5,3,0,0,0,13,2294,323,334,66,20,3038,146,17,29,6,0,196,88,16,22,4,7,136,119,33,15,3,3,166,1188,144,186,31,17,1558,340,22,59,13,15,449,40022,4395,4359,884,368,50032
315,432,4,10,3,3,459,16,0,0,0,0,16,17,0,0,0,0,15,221,5,4,0,0,234,56,0,0,0,0,62,45,0,6,0,4,52,0,0,0,0,0,0,765,45,45,18,7,881,74,3,5,3,0,85,91,0,3,0,0,100,87,0,5,0,0,98,700,30,42,12,12,791,579,34,67,46,44,773,30769,1632,2515,1390,457,36773
316,647,21,39,4,17,729,75,15,16,3,8,121,101,5,18,3,0,127,1258,223,208,54,12,1759,80,16,20,3,0,114,210,28,52,13,3,305,12,4,4,0,0,13,6940,1103,1185,217,80,9525,522,75,110,27,3,730,91,18,12,4,0,132,332,64,63,6,4,471,2488,327,396,87,35,3335,1098,130,184,45,66,1530,101199,12243,13410,2897,1232,130983
317,490,8,11,6,5,520,23,0,8,0,0,32,48,8,5,3,0,66,449,48,27,13,3,535,163,11,9,0,0,183,36,3,7,4,0,53,10,3,3,0,0,11,1396,82,126,33,22,1657,173,8,7,5,0,196,52,3,15,0,3,77,287,29,24,3,0,341,1532,54,83,30,24,1723,599,47,40,10,38,733,55026,3665,3721,1068,580,64066
318,1013,9,34,9,12,1069,45,5,10,0,3,56,76,0,3,3,0,86,591,50,31,10,3,692,142,4,9,0,3,160,131,3,34,10,0,173,3,3,0,0,0,11,2794,145,237,33,14,3221,316,8,23,11,0,359,96,16,33,10,6,163,217,14,10,3,0,247,2107,123,129,36,21,2415,916,65,86,52,57,1173,85203,4784,5822,1595,869,98272
319,683,20,24,11,13,744,26,4,8,0,0,36,39,3,4,3,0,45,422,53,67,22,3,570,96,9,3,0,0,106,91,7,14,8,3,121,11,11,9,0,0,27,2610,186,362,108,39,3306,183,21,19,12,0,237,73,18,14,4,4,113,113,13,9,8,0,140,1281,99,128,62,20,1596,1134,80,172,84,66,1547,73936,5102,8489,3236,1151,91920
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,174,12,15,6,0,202
399,255,28,75,5,0,365,53,11,53,0,3,119,69,17,25,0,4,115,456,87,195,7,5,750,67,14,16,0,3,98,56,3,52,3,3,123,11,3,21,0,0,31,2771,613,1956,61,79,5481,191,26,109,3,3,332,149,41,60,12,4,263,113,17,57,3,0,194,1887,342,1078,66,65,3435,888,134,400,34,94,1559,58038,10356,27349,1522,1566,98838
401,2059,16,34,5,19,2135,647,38,43,4,8,740,501,29,33,16,0,585,1264,66,90,13,8,1433,789,27,33,9,8,863,485,28,34,17,7,570,68,10,6,5,0,86,12862,805,931,136,85,14814,819,57,58,5,0,943,1460,94,152,40,21,1768,300,10,14,0,0,321,7577,376,482,104,104,8650,1609,132,145,29,114,2033,186406,11651,12693,2263,1663,214679
402,1340,26,52,10,9,1432,330,21,56,13,4,427,158,17,7,3,0,188,520,24,35,4,3,577,318,17,22,5,3,366,222,7,19,5,0,254,43,4,4,0,0,52,8473,513,864,109,78,10030,257,15,19,4,10,304,1393,183,577,169,31,2351,164,4,11,0,3,187,4806,311,551,128,93,5897,1246,81,146,28,94,1600,106907,5736,8690,1604,1179,124118
403,821,13,21,6,9,863,286,30,42,6,5,368,139,13,14,8,0,174,581,54,69,4,5,710,195,11,12,4,5,228,112,7,20,5,0,149,21,4,5,0,0,27,8161,558,1094,150,79,10047,308,21,27,0,0,361,285,27,50,12,10,391,104,0,10,0,3,119,2436,162,280,47,28,2952,804,63,106,22,51,1051,82095,5683,9081,1482,892,99237
404,1372,13,31,7,15,1433,424,29,45,6,4,507,149,17,10,0,0,179,615,16,30,0,0,664,338,13,18,0,3,373,223,11,25,4,0,272,35,5,3,0,0,42,7578,350,425,47,72,8470,276,15,21,5,0,320,1619,146,309,42,35,2152,135,0,0,0,0,142,4730,260,382,71,69,5517,1207,94,96,7,90,1492,107469,6095,6601,995,1129,122287
405,203,9,3,8,9,227,15,0,0,0,0,13,12,0,0,0,0,14,118,9,15,0,0,143,28,5,3,0,0,36,29,4,7,3,0,44,3,0,0,0,0,3,1383,93,223,62,31,1787,59,0,12,3,0,73,35,9,10,6,0,58,27,0,3,0,0,33,336,17,52,8,9,420,553,50,113,49,58,824,30470,2688,5149,1983,659,40953
406,311,3,3,0,6,327,21,0,3,0,0,30,11,0,0,0,0,17,194,5,3,0,0,206,85,0,0,0,0,87,25,0,3,3,0,34,4,0,0,0,0,3,1416,61,108,24,19,1631,50,0,9,0,0,54,38,0,7,3,0,40,71,3,3,0,0,76,384,30,23,3,4,451,569,33,59,33,43,729,30483,1684,2858,1046,507,36578
407,616,3,7,7,12,645,16,3,3,0,0,18,11,3,3,0,3,20,191,13,24,7,4,238,72,0,5,0,0,74,68,10,5,5,0,92,11,3,8,4,0,19,2096,147,378,106,39,2759,108,12,26,4,0,150,122,18,15,10,7,170,65,6,0,3,3,75,1163,42,77,22,54,1365,1090,98,192,87,80,1538,53737,4366,8262,3136,1092,70596
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,0,0,64
499,99,0,24,0,4,127,57,17,44,3,0,123,19,5,6,0,0,32,87,8,39,5,0,136,31,0,19,0,0,49,31,0,15,0,3,42,0,0,7,0,0,8,1373,236,1229,21,37,2897,44,3,27,0,3,78,100,16,60,3,0,181,25,0,0,0,0,28,656,107,368,23,23,1175,312,43,213,12,46,626,18810,2837,11595,492,577,34311
501,822,6,16,8,14,859,52,9,6,7,0,67,96,4,10,11,0,120,1065,71,92,27,13,1262,61,5,7,0,0,70,77,10,5,6,0,95,4,0,0,0,0,6,4533,292,683,163,61,5733,186,27,35,17,0,265,70,7,21,11,3,113,358,31,30,4,0,426,1406,77,129,32,11,1655,838,88,145,54,59,1183,56601,4024,6878,2083,832,70419
502,387,3,15,0,4,416,21,0,0,0,0,22,59,16,4,0,0,71,452,43,56,12,3,567,58,3,9,0,3,73,77,7,7,0,0,86,0,0,0,0,0,0,3163,237,400,67,25,3896,65,5,11,4,0,89,34,3,7,0,0,53,117,14,12,7,0,147,556,41,62,8,10,676,276,15,28,6,9,337,21708,1580,2352,495,249,26378
503,2497,18,25,13,16,2568,693,38,54,5,8,790,2387,129,83,28,7,2636,5414,334,212,24,28,6005,1195,27,29,4,7,1256,710,25,27,6,3,772,95,7,17,3,0,121,23808,1241,1097,126,117,26385,1358,67,54,17,3,1494,1496,133,168,62,16,1878,1624,77,50,11,3,1768,14919,523,551,97,114,16196,1458,71,86,24,102,1734,204695,10994,8920,1496,1274,227378
504,1521,11,35,10,15,1588,225,25,48,8,5,307,458,29,36,4,0,530,1519,166,123,19,6,1834,281,22,20,8,0,335,245,6,20,0,5,287,28,7,3,0,4,41,7374,680,871,115,68,9115,274,32,27,8,0,337,1110,123,281,54,16,1583,519,46,33,9,0,610,4602,349,457,103,64,5572,812,54,90,23,60,1039,73278,6200,7130,1441,766,88807
505,1835,27,44,14,10,1932,410,49,119,13,5,601,758,55,59,7,5,891,4373,553,583,102,29,5636,394,30,25,3,9,459,408,16,46,12,8,486,36,16,14,7,0,73,20033,1749,2616,296,179,24878,523,48,56,11,0,638,1718,175,495,118,31,2536,1224,132,105,24,4,1486,8002,616,982,181,116,9899,1193,95,157,27,93,1562,130808,11875,14423,2267,1280,160642
506,3510,45,69,15,24,3662,368,24,58,3,3,456,1686,144,142,31,16,2009,3466,216,214,37,23,3949,1132,73,98,10,12,1325,726,21,51,8,5,815,88,38,32,5,0,159,17285,1291,1524,196,113,20412,654,32,46,8,0,748,1221,105,249,45,24,1647,1164,70,52,11,12,1313,11060,644,835,131,138,12801,1616,108,162,35,84,2000,168143,11485,12392,2289,1478,195786
507,3032,27,41,16,23,3132,251,26,43,3,3,325,1055,87,79,15,9,1247,2715,190,212,49,21,3179,539,24,35,7,5,617,451,17,38,7,0,514,36,10,12,3,0,62,16028,1069,1579,213,131,19012,564,38,56,3,3,667,434,61,135,36,16,678,813,57,55,14,7,944,6464,466,564,99,62,7655,1236,85,119,20,79,1535,128402,9051,10571,1992,1145,151165
