SA4_CODE_2016,NFANS_75ov_EWFT,NFANS_75ov_EWPT,NFANS_75ov_EAFW,NFANS_75ov_EHW_NS,NFANS_75ov_Tot,NFANS_Tot_EWFT,NFANS_Tot_EWPT,NFANS_Tot_EAFW,NFANS_Tot_EHW_NS,NFANS_Tot_Tot,Tot_15_19_EWFT,Tot_15_19_EWPT,Tot_15_19_EAFW,Tot_15_19_EHW_NS,Tot_15_19_Tot,Tot_20_24_EWFT,Tot_20_24_EWPT,Tot_20_24_EAFW,Tot_20_24_EHW_NS,Tot_20_24_Tot,Tot_25_29_EWFT,Tot_25_29_EWPT,Tot_25_29_EAFW,Tot_25_29_EHW_NS,Tot_25_29_Tot,Tot_30_34_EWFT,Tot_30_34_EWPT,Tot_30_34_EAFW,Tot_30_34_EHW_NS,Tot_30_34_Tot,Tot_35_39_EWFT,Tot_35_39_EWPT,Tot_35_39_EAFW,Tot_35_39_EHW_NS,Tot_35_39_Tot,Tot_40_44_EWFT,Tot_40_44_EWPT,Tot_40_44_EAFW,Tot_40_44_EHW_NS,Tot_40_44_Tot,Tot_45_49_EWFT,Tot_45_49_EWPT,Tot_45_49_EAFW,Tot_45_49_EHW_NS,Tot_45_49_Tot,Tot_50_54_EWFT,Tot_50_54_EWPT,Tot_50_54_EAFW,Tot_50_54_EHW_NS,Tot_50_54_Tot,Tot_55_59_EWFT,Tot_55_59_EWPT,Tot_55_59_EAFW,Tot_55_59_EHW_NS,Tot_55_59_Tot,Tot_60_64_EWFT,Tot_60_64_EWPT,Tot_60_64_EAFW,Tot_60_64_EHW_NS,Tot_60_64_Tot,Tot_65_69_EWFT,Tot_65_69_EWPT,Tot_65_69_EAFW,Tot_65_69_EHW_NS,Tot_65_69_Tot,Tot_70_74_EWFT,Tot_70_74_EWPT,Tot_70_74_EAFW,Tot_70_74_EHW_NS,Tot_70_74_Tot,Tot_75ov_EWFT,Tot_75ov_EWPT,Tot_75ov_EAFW,Tot_75ov_EHW_NS,Tot_75ov_Tot,Tot_Tot_EWFT,Tot_Tot_EWPT,Tot_Tot_EAFW,Tot_Tot_EHW_NS,Tot_Tot_Tot
111,3,8,0,8,23,979,639,54,104,1773,1810,6765,332,207,9120,7702,7458,564,368,16091,10983,4538,727,287,16536,10591,4938,925,239,16693,9971,5194,591,220,15977,11190,5436,430,229,17279,11699,5231,406,213,17546,11206,4983,504,216,16910,9661,4638,612,157,15066,5002,3688,421,118,9231,1362,1823,178,64,3430,301,738,59,38,1141,130,354,26,57,570,91604,55795,5776,2413,155588
112,5,8,0,5,17,623,513,53,85,1272,944,3963,192,185,5291,2937,2850,181,167,6131,3703,2302,240,138,6393,4028,2693,312,156,7195,4434,3115,225,151,7931,5334,3614,221,197,9359,6009,3652,212,163,10033,6158,3792,268,166,10388,5744,4102,374,163,10384,3560,3429,350,125,7457,1249,1801,163,68,3289,393,677,43,40,1154,276,379,30,99,779,44765,36368,2813,1833,85780
113,4,11,0,4,20,623,324,42,55,1055,1541,2530,163,161,4395,4213,2052,184,199,6645,4844,1575,286,150,6853,4377,1774,334,143,6625,4103,1832,210,105,6251,4737,1925,164,102,6924,5064,1821,152,118,7164,5100,1916,219,120,7353,4703,1851,271,121,6948,2918,1559,243,96,4819,1136,969,146,71,2321,413,445,61,36,960,277,338,31,75,725,43432,20601,2461,1504,67996
114,0,3,0,0,7,397,290,20,48,761,738,2548,152,109,3550,2475,1688,120,113,4397,2860,1345,197,101,4500,2669,1468,213,73,4424,2670,1569,149,61,4454,3244,1898,114,88,5343,3547,1964,160,94,5764,3772,2049,184,95,6099,3309,2222,217,102,5845,1908,1808,173,67,3956,680,1140,98,33,1958,220,535,28,27,816,131,267,17,44,463,28223,20506,1830,1013,51563
115,3,11,0,0,16,463,288,15,61,825,1059,4414,225,98,5793,3993,3948,214,169,8320,5646,1879,230,198,7960,5761,2084,296,157,8301,5680,2430,235,139,8486,6105,2942,155,163,9360,5887,2698,137,134,8859,5482,2445,143,122,8193,4346,2158,153,85,6741,2532,1871,149,59,4613,1092,1246,99,48,2478,311,563,38,24,926,116,289,25,28,449,48007,28961,2085,1421,80475
116,4,4,0,3,4,749,330,22,89,1193,1323,4314,236,187,6056,5274,4195,226,329,10029,8079,2560,358,304,11304,8747,2905,433,293,12383,8671,2956,314,308,12254,9022,2931,215,241,12411,8687,2765,207,258,11922,8326,2481,224,233,11259,6778,2172,236,153,9331,3981,1789,194,97,6066,1322,947,105,52,2429,295,374,17,34,721,65,135,19,22,239,70570,30526,2795,2500,106400
117,12,13,5,7,37,4000,1328,163,407,5902,2406,6799,371,447,10022,28986,21884,1163,1424,53453,69364,17186,2124,1700,90376,75796,14722,4063,1537,96111,63030,13766,3216,1129,81135,54300,11788,1642,890,68622,46026,9639,1046,781,57495,37848,7979,1111,735,47672,28009,6892,1010,543,36453,14781,6021,776,376,21951,5603,3872,403,180,10057,1467,1706,150,104,3429,517,855,83,117,1572,428136,123099,17149,9959,578345
118,0,3,0,3,10,542,360,28,59,994,405,2578,142,135,3252,3660,5778,259,262,9951,8004,4128,305,256,12700,8127,3302,504,246,12175,6597,3111,353,165,10231,5994,2997,223,153,9369,5788,2740,134,131,8794,5379,2461,139,115,8091,4395,2271,183,97,6946,2800,2092,149,80,5115,1299,1625,113,54,3090,457,814,57,24,1360,195,522,31,36,787,53105,34418,2594,1756,91871
119,4,10,4,0,11,900,539,45,120,1602,1234,4982,311,207,6739,6348,6450,295,491,13592,10741,4581,488,511,16328,11064,4809,672,438,16981,10054,4890,460,362,15764,10848,5119,322,345,16637,11101,5032,295,360,16787,10931,4711,311,355,16307,9133,4201,394,265,13992,5264,3429,312,142,9150,2030,1961,176,88,4250,506,819,56,38,1419,216,421,31,21,687,89473,51410,4129,3624,148635
120,0,6,0,5,13,700,344,29,104,1179,595,3179,172,108,4049,4246,5130,245,304,9924,8594,3691,357,312,12955,9171,3314,484,291,13261,8279,3140,393,233,12053,8158,3362,243,180,11948,7952,3094,214,207,11465,7830,2961,236,178,11202,6310,2646,262,154,9372,3655,2294,199,102,6254,1422,1441,116,48,3022,421,665,41,21,1143,165,348,26,24,570,66799,35268,2984,2177,107232
121,5,13,0,3,26,1302,606,51,140,2093,1091,6340,357,190,7974,8926,9427,477,456,19287,19121,5369,647,492,25624,21412,5336,1249,442,28435,18974,5491,883,387,25731,17753,6053,440,303,24545,16346,5855,340,289,22833,14572,5304,372,286,20537,11480,4882,367,218,16942,6416,4376,324,155,11264,2721,3406,201,89,6420,737,1715,116,43,2608,322,971,62,75,1425,139876,64517,5817,3421,213633
122,8,11,0,0,15,539,340,22,61,964,788,4343,216,100,5442,3638,4061,221,167,8075,5901,2394,220,158,8668,6088,2464,380,145,9084,5691,2883,241,155,8965,6134,3334,181,141,9792,6300,3359,168,133,9955,6098,3095,172,147,9512,4812,2749,196,105,7864,2874,2539,160,88,5656,1179,1783,113,42,3124,377,907,61,24,1366,163,511,31,38,738,50044,34408,2353,1429,88233
123,0,3,0,0,3,610,301,36,79,1016,1365,4075,188,138,5759,4307,3253,192,258,8011,5610,1962,284,199,8064,5500,2288,345,181,8313,5405,2295,226,177,8103,6123,2555,175,175,9023,5808,2315,175,160,8455,5692,2252,194,146,8288,4860,2017,246,108,7232,2770,1592,203,101,4668,922,867,87,38,1916,229,321,13,18,580,67,141,13,19,244,48659,25928,2341,1731,78655
124,0,4,0,0,6,710,411,37,76,1232,1650,5401,242,181,7472,5221,4373,259,258,10116,6672,2702,356,238,9971,6674,2959,438,221,10291,6598,3080,296,201,10181,7268,3398,226,164,11046,7558,3277,243,193,11265,7302,3085,268,163,10824,6457,3036,349,145,9992,3758,2588,246,100,6695,1311,1498,146,49,3008,307,594,31,25,957,123,272,22,30,446,60915,36264,3119,1967,102264
125,3,8,0,3,13,1600,537,56,181,2370,1591,4769,262,299,6925,10094,7604,451,670,18824,18552,5605,759,708,25616,20474,5955,1199,695,28318,19054,5927,809,521,26311,18635,5638,527,464,25261,18132,5101,417,475,24123,17786,4586,496,393,23263,14545,4253,499,287,19577,8751,3306,452,212,12718,2986,1910,229,87,5207,691,793,73,37,1598,194,343,28,52,616,151482,55794,6189,4903,218360
126,0,5,0,3,11,614,279,28,54,986,473,2720,137,105,3440,3674,4388,221,239,8517,7815,2430,262,272,10780,10035,2367,556,222,13178,9788,2491,435,186,12898,9689,2429,244,154,12521,8643,2346,152,151,11298,7650,2192,160,116,10125,5767,2099,174,119,8165,3136,1742,155,89,5119,1141,1096,84,26,2344,298,446,37,16,801,90,291,17,27,425,68201,27036,2642,1731,99607
127,0,0,0,0,7,945,448,31,127,1549,1440,4490,239,219,6386,6451,5280,269,435,12435,9939,3171,405,414,13929,9783,3526,600,369,14277,9025,3640,364,320,13343,9710,4025,246,327,14313,9696,3671,207,314,13882,9280,3368,277,324,13248,7891,2976,279,233,11377,4527,2197,210,165,7095,1607,1146,109,76,2948,356,438,41,26,860,135,207,23,29,394,79845,38139,3261,3239,124482
128,0,3,0,0,8,402,271,16,48,736,834,4308,198,90,5431,3204,3741,182,141,7268,4436,1834,198,126,6602,3936,1935,271,129,6273,3833,2240,191,116,6373,4210,2591,120,103,7018,4353,2374,120,103,6956,4202,2309,128,110,6752,3700,2264,187,79,6227,2098,1903,171,44,4211,812,1172,88,26,2101,204,549,33,19,801,86,231,25,19,356,35905,27465,1913,1106,66381
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,10,9,0,0,0,13,9,0,0,0,9,3,0,0,0,4,10,0,3,0,9,3,3,3,0,11,5,4,3,0,14,3,0,3,0,10,3,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,52,18,9,0,86
199,6,12,0,7,26,1047,679,91,140,1954,3060,2653,235,259,6211,7947,4758,558,501,13764,9593,4190,585,433,14801,9763,4303,638,410,15118,9328,4434,553,326,14642,9854,5299,518,347,16014,9568,5621,557,396,16146,9145,6045,670,362,16224,7214,5963,690,298,14163,4163,4742,567,196,9670,1500,2490,310,117,4420,359,970,117,57,1508,128,389,76,98,690,81623,51874,6077,3799,143365
201,4,3,0,0,10,434,336,45,46,857,630,2779,125,125,3664,2736,2734,207,169,5848,3667,1720,230,98,5706,3330,1799,329,100,5556,3345,2025,238,85,5691,3882,2281,196,100,6456,4092,2260,170,105,6628,4208,2228,240,114,6789,3638,2197,284,82,6201,2153,1828,251,84,4322,731,1005,128,47,1914,248,363,35,24,669,138,212,39,40,425,32801,23419,2465,1175,59866
202,3,6,3,3,20,508,310,32,44,889,627,2816,151,107,3705,2932,2577,195,139,5840,3882,1543,242,88,5755,3498,1825,314,89,5729,3314,1963,250,81,5607,3813,2164,190,94,6263,4185,2313,188,98,6785,4196,2198,262,96,6746,3680,2330,276,99,6389,2254,1927,265,71,4521,730,995,144,47,1913,225,398,38,21,678,163,253,23,33,472,33494,23297,2539,1068,60402
203,4,9,0,4,17,780,536,44,80,1438,872,5255,289,204,6623,4662,5293,326,281,10557,7282,2953,425,202,10857,7122,3282,605,178,11180,6454,3762,435,143,10798,7221,4344,339,169,12068,7327,4088,314,183,11922,7125,3873,347,148,11491,5985,3860,416,147,10405,3336,3220,362,110,7023,1066,1699,169,48,2984,285,655,63,41,1032,145,298,31,52,525,58882,42571,4120,1893,107466
204,8,5,0,4,25,508,390,40,60,1008,1164,2843,177,132,4316,3658,1857,201,171,5888,3913,1454,242,119,5721,3724,1742,308,115,5894,3684,1905,218,111,5916,4347,2275,195,133,6955,4854,2370,207,119,7547,5104,2422,274,128,7931,4662,2656,386,121,7823,3003,2319,361,98,5782,1219,1321,202,65,2811,460,555,54,47,1114,325,367,66,57,812,40115,24099,2895,1416,68527
205,9,20,0,3,28,769,572,66,99,1511,1216,4432,227,219,6089,4556,3079,284,234,8145,5673,2433,428,175,8712,5429,3066,530,150,9181,5188,3156,357,174,8878,6056,3475,317,164,10008,6802,3864,371,173,11211,6948,3936,518,223,11619,6490,4103,604,211,11410,4098,3569,542,157,8368,1620,1903,267,105,3896,554,823,106,71,1554,392,557,74,104,1124,55011,38399,4634,2145,100188
206,17,17,3,18,56,4669,1897,200,436,7202,1927,10523,443,574,13469,28920,31222,1525,1668,63337,76762,24004,2566,1955,105284,85422,20322,5128,1719,112586,69909,19226,3910,1212,94254,59135,17251,1952,1015,79353,52772,14636,1403,964,69774,42835,11620,1285,821,56557,32249,10200,1255,666,44367,17750,8776,1049,417,27987,6405,5720,552,242,12918,1635,2400,207,133,4376,709,1199,106,188,2205,476428,177098,21367,11576,686467
207,0,14,0,3,24,808,555,32,95,1494,488,5633,195,140,6455,5041,8337,371,313,14069,11433,4824,493,321,17074,11262,4376,790,257,16687,9210,4480,578,230,14501,9407,5113,272,220,15007,9766,5363,307,231,15668,9081,4910,308,218,14520,7609,4482,363,148,12603,4339,3781,294,96,8516,1694,2512,181,82,4471,498,1226,79,50,1852,176,636,45,53,916,80007,55680,4277,2364,142323
208,8,12,0,3,26,928,605,48,101,1680,733,6614,252,158,7756,5802,9459,403,336,16000,10746,4803,449,359,16359,11171,4367,676,314,16526,9405,4745,478,270,14895,10237,5469,316,241,16267,11015,5922,319,233,17485,10249,5130,298,221,15903,8376,4759,363,179,13672,5101,4135,317,138,9702,1989,2823,192,76,5075,535,1273,87,42,1942,234,655,39,54,980,85597,60149,4184,2638,152571
209,3,8,3,0,16,950,664,72,119,1806,888,6952,257,216,8315,5607,7674,383,361,14030,10333,4516,533,377,15753,10227,4762,801,339,16130,8871,5054,532,277,14731,9289,5690,373,276,15628,9989,5551,354,304,16200,9343,4925,370,251,14885,7832,4579,401,205,13022,4660,3660,350,135,8811,1620,1959,186,85,3850,398,788,51,26,1262,158,375,34,39,598,79223,56481,4610,2891,143201
210,10,8,0,7,19,1085,486,42,118,1732,978,4832,186,194,6192,6257,5780,311,403,12751,10844,3851,487,458,15642,11724,3982,626,374,16698,10582,4077,498,324,15483,10991,4427,388,290,16096,11410,4441,340,324,16514,10638,3876,390,278,15184,8220,3272,372,221,12090,4661,2415,327,137,7546,1429,1279,117,64,2884,352,493,51,33,933,140,218,24,38,416,88223,42956,4106,3142,138428
211,3,12,0,3,15,1025,723,55,107,1909,1414,9387,374,241,11418,7351,8776,430,372,16931,11430,4436,538,349,16749,11065,4616,713,311,16706,10385,5323,533,262,16509,11685,6312,400,281,18677,12816,6528,395,295,20043,12462,6110,460,290,19322,10253,5714,535,199,16702,6056,4962,493,190,11702,2223,2956,283,89,5543,569,1195,103,48,1913,211,605,63,60,936,97918,66917,5330,2991,173162
212,8,19,0,14,39,2033,1027,95,236,3385,1942,10544,422,364,13272,12765,12569,616,804,26753,23020,8047,881,818,32760,24570,8649,1543,695,35453,22660,9048,1006,593,33300,23669,9750,691,550,34660,24795,9523,640,566,35522,22887,8012,711,531,32150,18166,7279,740,385,26569,10623,6108,635,284,17646,3602,3433,307,128,7470,861,1353,110,86,2422,328,673,46,129,1182,189901,94999,8337,5932,299165
213,3,7,4,5,12,1551,819,78,218,2664,1421,9178,328,295,11219,9142,10548,504,648,20845,16866,6804,738,675,25072,18198,7269,1054,644,27165,16714,7306,802,517,25340,16930,7426,572,540,25463,16904,7003,464,482,24849,15308,6029,525,426,22282,12139,5386,543,337,18406,7067,3998,478,190,11736,2086,1989,192,96,4359,467,675,56,43,1237,144,260,40,41,480,133377,73866,6283,4929,218458
214,3,6,0,3,15,557,446,44,90,1140,1118,5293,216,179,6804,4464,4243,208,209,9119,5724,2375,335,176,8613,5167,2825,398,155,8544,4832,3236,311,164,8545,5655,3838,241,168,9913,6393,3935,249,181,10760,5993,3582,275,153,10001,4971,3471,349,140,8928,2930,2905,324,108,6269,1099,1822,177,61,3165,309,732,73,42,1157,143,355,37,41,575,48797,38611,3203,1773,92394
215,7,4,0,9,19,512,328,46,68,960,848,2621,153,118,3733,3083,1661,177,135,5053,3844,1374,247,147,5620,3225,1640,263,98,5228,3239,1686,176,116,5220,3783,1944,150,113,5983,4490,2097,167,118,6869,4649,2075,254,132,7103,4376,2195,345,156,7073,2925,1847,315,114,5203,1144,1100,175,58,2483,405,497,66,55,1022,320,343,54,94,805,36327,21080,2545,1439,61396
216,3,3,3,3,16,482,277,31,59,844,837,2442,152,154,3588,2708,1379,184,150,4424,3333,1201,219,87,4835,3067,1403,261,92,4831,2926,1519,210,78,4730,3624,1765,185,116,5681,4134,1716,187,112,6151,4096,1854,230,99,6285,3699,1783,295,94,5874,2301,1584,270,88,4244,864,896,124,47,1935,270,342,38,41,695,189,253,29,70,542,32049,18139,2384,1239,53808
217,4,10,0,0,17,376,317,32,44,773,763,2486,135,135,3520,2431,1606,171,129,4332,2984,1186,223,97,4483,2594,1391,274,70,4337,2741,1621,180,78,4624,3245,1872,151,112,5373,3795,1980,186,97,6056,4088,1982,281,89,6441,3540,2041,279,91,5946,2354,1753,271,100,4485,963,964,150,54,2126,385,422,55,39,903,279,311,46,69,701,30167,19620,2389,1158,53330
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,3,0,0,7,10,0,0,0,16,11,0,3,0,14,21,3,0,0,28,23,0,3,0,26,15,6,6,0,29,16,0,9,3,22,8,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,107,24,22,9,157
299,3,7,0,4,14,904,558,69,111,1652,2090,1951,197,184,4421,7202,4104,455,396,12150,9161,3749,540,390,13839,8791,3633,614,357,13394,7703,3613,490,319,12119,8093,4246,447,299,13090,8069,4782,474,318,13644,6959,4668,556,274,12459,5753,4536,542,221,11054,3074,3861,462,174,7571,1082,2040,222,80,3430,288,791,103,61,1240,139,351,60,61,612,68402,42343,5166,3122,119032
301,0,4,0,3,11,551,319,29,63,954,1013,4702,153,129,6002,3848,3048,189,146,7230,5356,1966,236,150,7718,5756,2044,312,160,8273,5447,2269,242,150,8107,6340,2583,173,142,9243,6442,2566,182,130,9324,6100,2388,221,135,8849,4948,2254,254,87,7547,2945,1877,239,48,5111,986,1031,102,31,2149,244,411,33,15,703,96,164,18,19,291,49527,27318,2358,1353,80553
302,3,5,0,0,8,731,392,38,70,1231,1016,4710,170,110,6012,5744,4809,259,209,11026,8297,3141,424,213,12074,8953,3015,540,212,12725,8663,2922,419,204,12211,9308,3226,290,192,13019,9312,3144,310,187,12953,8970,2777,349,148,12248,6989,2563,382,128,10059,4123,1991,290,77,6482,1316,1097,135,36,2585,291,423,29,20,756,112,195,18,29,360,73106,34014,3628,1762,112509
303,3,3,3,0,8,965,460,41,109,1571,1395,6073,226,172,7868,7856,7730,395,390,16366,12164,5118,590,358,18224,12564,4838,826,318,18546,11550,4692,568,250,17054,12188,4759,351,255,17560,12448,4415,358,240,17459,11175,3806,424,214,15620,9056,3422,442,181,13098,5371,2811,346,98,8624,1750,1695,153,64,3661,422,643,46,22,1131,115,327,22,43,505,98054,50307,4742,2606,155714
304,3,0,0,0,9,312,202,19,27,557,542,3804,139,116,4606,3434,4515,306,169,8421,4288,2101,276,108,6783,4286,1733,343,85,6448,3560,1903,221,87,5768,3619,2028,142,82,5866,3836,2026,124,79,6062,3404,1718,135,50,5309,2757,1579,148,40,4530,1688,1358,116,42,3200,677,950,68,21,1713,181,427,25,13,638,68,200,11,14,290,32338,24340,2060,909,59640
305,0,10,0,3,20,2008,720,106,193,3017,2037,7483,327,309,10156,16637,14096,780,640,32149,30056,9139,1270,664,41132,32345,8678,2472,554,44044,29020,8265,1629,427,39333,28936,7939,878,417,38174,26867,6601,714,375,34558,22332,5207,761,314,28609,16486,4644,775,264,22170,9101,3697,581,197,13579,2906,2351,255,93,5599,642,988,76,51,1749,236,468,33,82,809,217585,79558,10547,4378,312065
306,9,3,0,3,13,795,466,47,86,1387,1338,4253,175,173,5937,4759,2785,233,208,7985,6116,2587,344,217,9258,6422,2760,478,200,9862,6392,3148,325,183,10045,7369,3346,292,228,11232,7914,3304,288,216,11713,7492,3126,348,187,11153,6420,3031,354,125,9930,4029,2603,301,105,7045,1584,1422,132,73,3204,506,635,57,47,1250,262,334,42,55,683,60610,33322,3361,2008,99301
307,3,8,0,0,12,543,270,44,52,914,1053,2010,134,123,3322,2978,1192,164,110,4435,3657,1087,206,100,5048,3581,1303,261,99,5242,3418,1405,201,85,5104,4112,1462,186,113,5864,4536,1532,187,133,6382,4446,1491,221,103,6261,3911,1414,258,98,5683,2661,1304,194,106,4263,1299,799,111,79,2294,590,466,48,50,1152,424,357,32,77,890,36669,15818,2191,1266,55949
308,0,3,0,3,8,772,357,35,95,1260,1560,4317,215,152,6240,5634,2592,289,184,8706,7002,2123,503,182,9802,7233,2666,549,166,10621,6872,2662,379,178,10096,7543,2683,316,202,10747,7863,2651,311,183,11012,7712,2556,403,174,10845,6279,2312,459,132,9188,3565,1679,319,80,5638,1227,858,124,48,2257,389,403,40,34,865,232,234,33,57,550,63109,27746,3939,1767,96570
309,4,13,3,5,28,1596,1058,89,163,2903,2659,11529,418,373,14983,11957,10717,583,562,23812,16400,7728,847,528,25509,16939,7698,1024,465,26127,16261,7879,728,394,25259,17581,8443,549,436,27009,17831,7894,509,410,26644,16110,7212,533,309,24168,13021,6705,610,318,20653,7960,5521,466,218,14166,3186,3721,244,115,7268,852,1532,99,57,2537,298,686,49,86,1120,141050,87260,6659,4290,239261
310,3,9,3,3,17,839,454,39,81,1408,1350,4976,210,180,6715,5713,3955,266,266,10201,8058,2801,415,271,11534,8221,3113,523,206,12059,7876,3112,353,201,11541,8725,3192,267,211,12389,8828,3058,288,218,12394,8325,2827,303,167,11615,6506,2525,372,126,9523,3727,1970,258,96,6055,1282,1123,119,48,2575,351,453,38,31,874,147,194,21,60,425,69113,33302,3429,2065,107904
