SA4_CODE_2016,NG_NNI_Mng,NG_NNI_Pro,NG_NNI_TecTW,NG_NNI_CoPSW,NG_NNI_ClAW,NG_NNI_SWks,NG_NNI_MaOpDv,NG_NNI_Lab,NG_NNI_IDNS,NG_NNI_Tot,NG_1_149_Mng,NG_1_149_Pro,NG_1_149_TecTW,NG_1_149_CoPSW,NG_1_149_ClAW,NG_1_149_SWks,NG_1_149_MaOpDv,NG_1_149_Lab,NG_1_149_IDNS,NG_1_149_Tot,NG_150_299_Mng,NG_150_299_Pro,NG_150_299_TecTW,NG_150_299_CoPSW,NG_150_299_ClAW,NG_150_299_SWks,NG_150_299_MaOpDv,NG_150_299_Lab,NG_150_299_IDNS,NG_150_299_Tot,NG_300_399_Mng,NG_300_399_Pro,NG_300_399_TecTW,NG_300_399_CoPSW,NG_300_399_ClAW,NG_300_399_SWks,NG_300_399_MaOpDv,NG_300_399_Lab,NG_300_399_IDNS,NG_300_399_Tot,NG_400_499_Mng,NG_400_499_Pro,NG_400_499_TecTW,NG_400_499_CoPSW,NG_400_499_ClAW,NG_400_499_SWks,NG_400_499_MaOpDv,NG_400_499_Lab,NG_400_499_IDNS,NG_400_499_Tot,NG_500_649_Mng,NG_500_649_Pro,NG_500_649_TecTW,NG_500_649_CoPSW,NG_500_649_ClAW,NG_500_649_SWks,NG_500_649_MaOpDv,NG_500_649_Lab,NG_500_649_IDNS,NG_500_649_Tot,NG_650_799_Mng,NG_650_799_Pro,NG_650_799_TecTW,NG_650_799_CoPSW,NG_650_799_ClAW,NG_650_799_SWks,NG_650_799_MaOpDv,NG_650_799_Lab,NG_650_799_IDNS,NG_650_799_Tot,NG_800_999_Mng,NG_800_999_Pro,NG_800_999_TecTW,NG_800_999_CoPSW,NG_800_999_ClAW,NG_800_999_SWks,NG_800_999_MaOpDv,NG_800_999_Lab,NG_800_999_IDNS,NG_800_999_Tot,NG_1000_1249_Mng,NG_1000_1249_Pro,NG_1000_1249_TecTW,NG_1000_1249_CoPSW,NG_1000_1249_ClAW,NG_1000_1249_SWks,NG_1000_1249_MaOpDv,NG_1000_1249_Lab,NG_1000_1249_IDNS,NG_1000_1249_Tot,NG_1250_1499_Mng,NG_1250_1499_Pro,NG_1250_1499_TecTW,NG_1250_1499_CoPSW,NG_1250_1499_ClAW,NG_1250_1499_SWks,NG_1250_1499_MaOpDv,NG_1250_1499_Lab,NG_1250_1499_IDNS,NG_1250_1499_Tot,NG_1500_1749_Mng,NG_1500_1749_Pro,NG_1500_1749_TecTW,NG_1500_1749_CoPSW,NG_1500_1749_ClAW,NG_1500_1749_SWks,NG_1500_1749_MaOpDv,NG_1500_1749_Lab,NG_1500_1749_IDNS,NG_1500_1749_Tot,NG_1750_1999_Mng,NG_1750_1999_Pro,NG_1750_1999_TecTW,NG_1750_1999_CoPSW,NG_1750_1999_ClAW,NG_1750_1999_SWks,NG_1750_1999_MaOpDv,NG_1750_1999_Lab,NG_1750_1999_IDNS,NG_1750_1999_Tot,NG_2000_2999_Mng,NG_2000_2999_Pro,NG_2000_2999_TecTW,NG_2000_2999_CoPSW,NG_2000_2999_ClAW,NG_2000_2999_SWks,NG_2000_2999_MaOpDv,NG_2000_2999_Lab,NG_2000_2999_IDNS,NG_2000_2999_Tot,NG_3000mo_Mng,NG_3000mo_Pro,NG_3000mo_TecTW,NG_3000mo_CoPSW,NG_3000mo_ClAW,NG_3000mo_SWks,NG_3000mo_MaOpDv,NG_3000mo_Lab,NG_3000mo_IDNS,NG_3000mo_Tot,NG_PINS_Mng,NG_PINS_Pro,NG_PINS_TecTW,NG_PINS_CoPSW,NG_PINS_ClAW,NG_PINS_SWks,NG_PINS_MaOpDv,NG_PINS_Lab,NG_PINS_IDNS,NG_PINS_Tot,NG_Tot_Mng,NG_Tot_Pro,NG_Tot_TecTW,NG_Tot_CoPSW,NG_Tot_ClAW,NG_Tot_SWks,NG_Tot_MaOpDv,NG_Tot_Lab,NG_Tot_IDNS,NG_Tot_Tot,SG_NNI_Mng,SG_NNI_Pro,SG_NNI_TecTW,SG_NNI_CoPSW,SG_NNI_ClAW,SG_NNI_SWks,SG_NNI_MaOpDv,SG_NNI_Lab,SG_NNI_IDNS,SG_NNI_Tot,SG_1_149_Mng,SG_1_149_Pro,SG_1_149_TecTW,SG_1_149_CoPSW,SG_1_149_ClAW,SG_1_149_SWks,SG_1_149_MaOpDv,SG_1_149_Lab,SG_1_149_IDNS,SG_1_149_Tot,SG_150_299_Mng,SG_150_299_Pro,SG_150_299_TecTW,SG_150_299_CoPSW,SG_150_299_ClAW,SG_150_299_SWks,SG_150_299_MaOpDv,SG_150_299_Lab,SG_150_299_IDNS,SG_150_299_Tot,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot
304,0,19,0,3,11,0,0,0,3,39,4,171,8,33,34,3,0,0,7,269,9,253,11,39,51,5,3,0,4,375,0,158,0,11,34,4,0,3,0,220,3,187,8,14,31,4,0,5,0,251,7,372,13,33,65,8,3,9,3,510,22,196,28,78,87,7,9,9,7,440,34,256,89,275,183,6,54,13,11,918,85,432,212,719,415,7,135,7,36,2053,198,622,378,632,400,6,88,0,44,2374,325,856,177,297,198,0,39,3,21,1912,292,540,56,100,77,0,11,0,13,1093,463,877,38,63,60,0,5,0,11,1526,138,363,4,8,16,0,0,0,3,531,6,31,5,22,9,0,3,0,4,79,1602,5341,1026,2328,1671,46,353,50,167,12587,0,3,0,0,0,0,0,0,0,4,6,19,0,31,0,3,0,17,0,74,6,26,0,65,5,3,0,15,0,125,9,30,0,77,7,3,0,15,0,150
305,0,15,3,0,13,0,0,0,0,38,8,71,4,7,74,7,0,6,3,170,7,118,3,8,72,4,0,7,4,221,11,107,6,9,54,9,0,15,3,210,3,163,11,18,79,6,0,11,3,293,8,309,9,19,182,13,0,6,4,550,17,257,25,24,331,25,0,9,8,702,35,403,37,33,576,44,12,7,24,1171,99,598,89,59,1297,59,6,3,42,2252,177,978,118,62,1292,25,4,4,40,2698,250,1153,74,47,739,4,0,0,50,2314,264,822,51,38,303,4,0,0,22,1512,716,1385,42,93,349,8,0,0,24,2618,248,423,4,6,63,3,0,0,7,755,9,47,0,3,47,3,0,0,4,113,1849,6842,476,430,5467,214,29,67,236,15615,7,35,4,4,21,0,0,6,0,74,4,36,6,50,22,3,0,23,0,143,3,69,6,105,45,6,0,37,0,284,4,97,6,101,78,6,3,34,4,334
306,0,0,0,0,7,0,0,0,0,8,0,5,0,3,24,0,0,0,0,32,0,11,4,3,26,0,0,4,0,50,3,16,0,7,22,3,0,4,0,56,10,8,5,11,29,4,0,0,3,69,3,17,6,11,51,5,0,0,0,100,10,10,4,7,49,11,6,3,5,109,8,37,18,32,110,13,3,3,9,233,11,61,51,43,208,9,9,0,5,397,29,105,60,39,193,3,3,3,12,443,41,89,51,42,98,0,3,0,5,333,57,99,57,42,49,0,0,0,8,303,103,164,35,47,33,0,0,0,6,391,27,57,0,3,3,0,0,0,0,98,4,3,0,6,4,0,0,0,0,16,299,681,287,298,904,49,20,26,58,2625,3,6,0,3,4,0,0,0,0,22,0,17,3,25,0,0,0,13,0,61,0,24,4,75,13,0,0,20,0,145,0,43,5,100,21,0,0,43,0,212
307,0,0,0,0,11,0,0,0,0,13,0,3,0,0,7,0,0,0,0,18,3,0,0,0,22,0,0,3,0,27,0,3,0,3,4,4,0,0,0,19,0,0,0,3,12,3,0,0,3,26,0,0,0,3,14,3,0,0,0,30,6,0,5,3,18,0,0,0,0,38,4,8,8,4,21,5,8,0,4,66,3,13,25,12,30,0,3,4,0,97,5,27,38,23,49,0,3,0,0,142,16,53,31,19,12,0,5,0,0,135,25,34,25,12,12,0,3,0,0,104,37,71,24,13,15,0,0,0,4,155,14,25,0,0,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,8,115,238,152,96,231,28,23,7,11,905,0,3,3,3,4,0,0,0,0,21,0,9,0,17,7,0,0,21,0,57,4,17,3,41,11,0,0,29,0,101,0,37,7,70,16,0,0,34,0,157
308,0,3,0,0,14,0,0,0,0,19,0,3,0,4,20,3,0,0,0,23,3,15,0,3,17,3,3,0,3,44,0,0,3,3,14,4,0,5,0,31,0,12,0,5,33,0,0,0,0,58,0,24,3,8,33,6,4,4,0,86,3,23,4,8,47,6,4,3,0,100,3,45,6,6,64,8,3,4,0,138,6,79,16,15,133,8,0,3,0,260,25,107,9,8,112,0,0,3,8,277,17,117,15,15,43,0,0,3,3,220,21,62,5,8,10,0,0,0,0,114,48,124,7,9,14,0,0,0,0,213,12,20,0,0,3,0,0,0,0,37,0,4,0,3,4,0,0,0,3,21,147,634,89,95,567,38,18,26,28,1639,3,9,0,4,5,0,0,0,0,21,0,8,4,35,7,0,0,11,0,72,7,27,5,85,15,3,0,46,0,188,5,43,15,91,28,3,3,54,0,238
309,0,3,0,0,8,0,0,0,0,15,0,39,0,4,11,0,0,0,3,63,0,58,9,10,30,3,0,0,3,114,0,42,0,16,31,3,0,5,3,102,0,59,3,19,38,3,3,3,3,127,0,106,12,28,86,15,3,5,0,248,8,105,7,28,125,11,3,4,5,290,10,113,16,27,221,17,17,0,13,439,33,166,35,32,313,16,18,0,3,618,45,194,39,23,291,3,5,0,13,623,72,238,17,33,139,4,0,0,10,509,73,225,10,37,59,0,0,0,7,415,135,351,8,32,50,0,0,0,7,583,33,129,0,0,0,0,0,0,0,167,5,13,0,0,13,4,0,0,0,38,423,1846,157,288,1415,82,49,30,64,4352,3,11,0,7,5,0,0,3,0,35,0,14,3,36,3,0,0,27,0,88,3,44,3,83,26,0,0,32,0,195,8,50,5,115,24,3,3,41,4,251
310,0,7,0,3,3,0,0,0,4,16,0,4,0,3,9,0,0,0,3,21,0,4,0,3,16,0,0,0,0,28,3,9,0,0,10,0,3,0,0,37,7,6,0,10,20,4,0,3,0,59,8,12,9,6,50,3,4,7,3,93,4,21,13,47,36,9,7,3,5,150,22,26,32,74,73,3,32,5,13,282,44,60,151,170,141,3,79,11,19,682,68,102,254,165,143,3,57,5,23,821,120,135,249,109,87,3,21,0,23,755,114,84,100,49,31,3,6,0,8,390,176,196,51,26,37,3,12,0,3,508,35,35,8,6,4,0,0,0,0,89,4,10,0,3,9,0,3,4,0,32,610,705,860,686,683,33,230,39,111,3954,0,10,0,3,6,0,0,3,0,28,3,8,5,30,11,0,0,22,0,87,11,22,0,68,10,0,0,20,0,135,7,53,5,107,30,0,7,31,0,236
311,0,0,0,0,7,0,0,0,0,7,0,4,0,7,4,0,0,0,0,18,0,3,0,6,13,0,0,0,3,27,0,3,0,3,15,3,0,0,0,28,0,7,0,13,17,0,0,3,3,49,0,7,0,10,36,13,3,3,3,74,8,10,0,3,63,10,10,4,0,106,3,29,0,7,120,7,17,0,0,183,8,30,7,4,134,4,22,0,0,209,9,32,11,8,129,0,19,0,7,202,20,67,3,4,49,0,21,0,0,162,13,41,3,0,10,0,9,0,0,82,16,32,12,0,11,0,4,0,3,81,10,14,0,0,0,0,0,0,0,24,0,4,0,0,3,0,0,0,0,7,83,278,42,67,612,40,96,9,23,1245,0,6,0,8,0,0,0,0,0,23,3,9,0,28,4,3,0,22,0,63,5,27,3,66,5,0,0,30,0,137,7,44,3,100,18,0,0,25,0,200
312,0,0,0,0,8,0,0,0,0,12,0,4,0,0,9,0,0,0,3,21,0,4,0,0,15,0,0,0,0,26,0,0,0,0,12,0,0,0,0,20,0,0,0,0,6,3,0,0,0,19,0,8,4,0,16,3,0,0,0,36,0,7,0,3,26,4,0,0,0,43,3,11,3,0,31,3,0,3,0,64,3,20,3,5,58,0,0,4,0,87,6,31,3,4,45,0,3,0,3,92,12,44,6,11,16,0,0,0,0,91,4,26,7,7,3,0,0,0,0,44,6,30,6,3,7,0,0,0,0,50,3,17,0,0,0,0,0,0,0,19,0,0,0,0,5,0,0,0,0,3,39,214,36,44,261,21,5,13,10,640,4,3,0,3,5,0,0,3,0,20,0,11,6,28,9,0,0,25,0,69,7,20,0,36,25,0,0,31,0,123,6,29,4,72,23,0,0,22,0,162
313,0,0,0,0,3,0,0,0,0,4,0,0,0,0,13,0,0,0,0,15,0,0,0,3,14,0,0,0,3,14,0,9,0,0,9,0,0,0,0,22,0,0,0,7,25,3,0,0,0,36,0,10,0,4,16,8,3,0,3,48,6,7,0,4,27,10,3,0,0,55,0,11,7,3,29,3,6,0,0,59,6,16,4,4,71,3,6,0,0,108,12,20,4,3,86,0,4,0,4,130,9,27,3,0,28,0,0,0,0,74,5,18,0,3,10,0,0,0,0,36,7,17,0,0,3,0,0,0,0,25,0,3,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,4,44,149,19,33,334,33,22,9,8,645,0,3,0,3,0,0,0,3,0,15,3,9,3,25,7,3,0,13,0,58,3,24,3,63,5,0,0,19,0,111,3,29,0,88,13,3,0,20,0,160
314,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,14,0,3,0,0,10,0,0,0,0,12,0,0,0,0,13,0,0,0,0,14,0,0,0,0,5,3,0,0,0,15,0,0,0,0,12,0,0,0,0,17,0,11,3,0,17,0,4,0,0,35,0,6,0,3,25,0,3,0,0,36,0,13,0,0,42,0,3,0,3,69,0,10,0,0,32,0,0,0,4,51,7,7,3,0,11,0,0,3,0,25,3,6,0,0,0,0,0,0,0,11,4,8,0,0,4,0,0,0,0,13,4,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,66,6,9,184,12,6,3,7,310,3,0,0,0,0,0,0,0,0,8,0,5,0,19,3,0,0,14,0,42,5,15,0,54,8,3,3,16,0,106,3,19,0,49,11,3,0,13,0,93
315,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,19,3,0,3,0,23,0,4,0,3,10,0,3,0,0,17,0,0,0,3,12,0,0,0,0,17,4,3,0,3,18,4,0,0,0,31,0,4,0,0,21,0,0,0,0,32,3,3,0,3,21,3,0,0,0,37,4,9,5,5,30,0,0,0,0,60,9,11,15,15,28,0,0,0,0,76,6,14,3,3,16,0,0,0,0,53,8,11,3,10,6,0,0,0,0,43,9,15,3,0,7,0,0,0,0,26,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,42,71,38,56,195,13,9,8,3,432,0,3,0,3,3,0,0,3,0,14,0,4,0,17,5,0,0,9,0,39,3,8,3,50,11,0,0,14,3,81,0,14,8,49,4,0,3,19,0,90
316,0,3,0,0,3,0,0,0,0,6,0,12,3,6,12,0,0,4,0,32,0,21,0,7,15,0,0,0,0,40,0,23,0,13,31,3,0,3,0,72,0,29,0,19,30,0,3,3,3,89,10,62,8,11,59,9,0,13,3,173,0,73,5,7,92,16,7,12,0,216,8,67,7,12,104,14,6,3,3,221,8,84,23,9,143,10,0,3,0,281,19,101,24,7,167,3,0,0,3,323,25,174,8,14,74,0,0,3,0,301,38,111,3,3,24,0,0,0,0,187,40,154,5,6,18,0,0,0,0,219,32,47,0,0,8,0,0,0,0,80,0,0,0,0,8,0,0,0,0,9,179,955,85,107,781,53,25,42,21,2248,0,14,0,0,0,0,0,0,0,19,0,20,6,26,5,4,0,19,0,78,5,37,0,70,10,0,0,31,0,164,9,49,10,98,23,0,0,35,3,223
317,0,0,0,0,3,0,0,0,0,7,0,4,0,4,12,0,0,0,3,22,0,9,4,10,10,0,0,3,0,35,0,9,4,7,9,3,0,4,0,37,0,13,11,9,14,0,0,7,0,39,0,25,5,6,27,4,0,4,0,73,0,19,8,10,47,8,3,0,0,95,7,25,26,17,87,3,4,3,0,173,15,51,35,33,148,0,6,8,3,298,20,82,44,40,140,0,6,3,3,331,26,85,23,28,60,0,3,0,7,234,29,51,3,13,19,0,0,0,3,122,33,114,8,14,20,0,0,0,0,186,14,22,0,0,0,0,0,0,0,37,0,6,0,0,9,0,0,0,0,11,161,504,160,183,596,20,27,30,16,1697,0,8,0,0,4,0,0,0,0,9,3,22,3,15,7,0,0,10,0,64,4,27,7,48,14,0,0,14,0,114,3,44,7,56,21,0,3,24,0,159
318,4,12,0,3,14,0,0,0,0,33,0,49,0,17,24,4,3,4,5,107,0,54,0,11,34,0,0,3,0,106,3,36,3,18,30,3,0,0,3,94,7,39,3,15,33,4,0,0,0,103,6,82,14,25,58,12,4,12,4,215,18,60,21,79,138,3,24,9,10,360,31,79,59,342,226,9,73,3,12,842,70,183,226,702,521,8,152,10,41,1915,139,249,392,591,494,5,143,12,37,2054,226,345,248,312,247,0,46,0,31,1447,215,286,68,123,107,0,13,4,10,820,293,402,38,84,63,3,10,0,12,899,72,106,7,3,17,0,3,0,3,203,16,14,14,9,17,0,8,0,0,77,1104,1989,1086,2329,2023,52,478,57,161,9276,3,12,0,0,3,0,0,4,0,23,0,20,3,29,3,0,0,25,0,87,0,21,10,62,17,0,0,27,0,139,5,38,11,67,20,5,0,37,0,171
319,0,0,0,0,12,0,0,0,0,10,0,3,0,0,6,3,0,0,0,20,0,7,3,3,28,0,0,3,0,46,4,6,0,5,29,3,0,3,0,52,0,5,0,14,27,4,3,3,0,61,3,11,0,9,35,9,4,3,3,69,3,14,3,3,52,5,0,3,0,84,4,19,0,12,66,4,0,0,0,103,7,38,4,7,119,6,0,3,0,189,10,43,9,3,108,0,0,0,5,174,10,44,5,3,30,0,0,0,0,103,13,28,0,4,13,0,0,0,0,53,11,33,0,0,7,0,0,0,0,44,3,6,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,5,66,260,26,76,518,35,10,16,19,1027,0,9,0,8,4,0,0,0,3,21,0,12,0,28,8,0,0,26,0,72,3,27,10,62,18,0,0,26,0,146,7,58,8,122,22,0,3,38,0,256
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,3,0,0,20,0,0,0,3,27,0,8,0,3,39,0,0,0,0,52,0,14,0,3,71,0,0,3,0,92,0,6,0,6,39,0,0,3,0,55,3,12,3,3,37,0,4,0,0,61,0,20,4,11,37,0,4,0,0,74,4,14,0,3,25,4,3,3,0,60,3,12,9,11,24,0,6,0,3,65,8,17,17,26,22,3,12,0,3,110,13,18,10,25,15,0,11,0,4,83,6,12,19,6,19,0,3,0,0,67,8,14,8,9,12,0,0,0,0,52,11,16,7,9,11,0,0,0,0,64,4,11,0,0,4,0,0,0,0,18,0,0,0,0,3,0,0,0,0,6,64,173,80,117,371,9,44,13,13,887,0,9,0,0,4,0,0,0,0,10,0,25,0,9,0,0,0,14,0,49,0,45,4,13,0,0,0,23,0,91,0,50,0,20,9,0,0,18,0,95
401,0,12,0,0,12,0,0,0,3,34,3,88,3,6,25,8,0,3,3,137,3,96,4,11,57,3,0,0,3,181,0,79,5,8,55,3,3,4,6,162,4,106,5,12,99,11,3,0,4,245,6,207,19,12,236,15,0,6,7,511,9,179,25,17,312,18,3,8,13,579,27,280,40,28,624,18,12,3,21,1051,78,485,73,88,1233,18,10,3,52,2042,120,793,108,86,1112,6,14,0,52,2299,216,1003,74,49,592,3,14,0,55,2002,232,628,37,32,214,7,0,0,15,1168,547,887,21,45,200,7,0,0,29,1740,150,296,4,0,23,3,0,0,0,471,10,39,0,3,43,3,0,0,3,98,1412,5183,417,400,4828,117,58,40,266,12718,0,7,0,11,14,0,0,3,3,41,0,43,5,53,25,7,0,6,0,139,0,87,6,127,52,8,3,3,4,297,9,119,4,101,92,8,5,19,0,358
402,0,3,0,0,3,0,0,0,0,9,3,0,0,7,8,3,0,3,0,25,3,4,0,8,24,0,0,0,0,39,0,14,3,8,11,3,0,0,0,35,0,9,3,20,19,8,0,6,3,55,9,24,4,13,35,14,3,0,5,110,5,21,10,28,53,12,3,0,4,134,12,50,23,97,91,8,17,4,9,310,35,106,118,203,223,8,38,3,21,755,81,145,211,234,181,5,17,4,25,905,140,330,228,115,104,0,7,4,16,937,113,227,147,74,53,0,3,0,13,629,267,511,93,47,55,0,0,0,7,987,61,80,4,4,5,0,0,0,3,162,3,6,0,8,8,0,0,0,3,33,744,1531,850,867,864,57,90,27,106,5140,0,13,0,7,4,0,0,0,0,22,3,15,0,18,6,0,0,0,3,48,4,45,3,72,8,0,0,0,0,137,7,35,13,97,28,0,0,9,0,187
403,0,4,0,0,8,0,0,0,0,16,6,39,3,0,17,0,0,0,0,73,0,60,7,4,30,0,0,3,0,105,0,48,5,6,31,3,0,0,0,99,0,53,7,13,34,0,3,3,0,113,5,119,11,14,65,5,0,6,0,228,6,115,17,11,76,11,0,4,4,229,11,118,29,11,155,10,3,3,0,345,20,176,53,12,231,3,0,4,11,509,40,201,66,5,177,0,0,0,4,495,58,335,22,9,71,3,0,0,3,509,54,224,6,13,31,0,0,0,0,326,90,387,8,3,15,3,0,0,0,506,42,123,0,0,0,0,0,0,0,177,0,17,0,0,5,0,0,0,0,32,337,2028,240,108,953,40,11,21,30,3763,0,6,0,8,4,0,0,0,0,16,4,17,3,40,3,0,0,13,0,74,10,39,10,65,9,3,0,15,0,149,5,52,4,104,30,0,4,21,0,230
404,4,0,0,0,3,0,0,0,0,10,0,3,0,0,7,3,0,0,0,16,6,3,5,0,12,0,0,0,0,29,0,3,4,3,15,0,0,3,0,29,0,3,6,10,16,4,3,7,0,39,0,18,10,3,50,6,7,7,0,94,0,15,16,3,74,8,15,3,0,138,5,21,54,18,130,6,21,12,4,271,18,57,96,12,178,11,26,25,10,435,32,90,201,22,161,0,31,21,9,566,44,139,299,28,108,0,34,19,15,686,60,114,288,41,63,3,7,22,13,616,157,197,261,43,79,0,27,4,15,782,125,92,14,10,24,0,0,0,3,262,3,8,16,0,8,0,0,0,0,37,442,768,1261,193,922,45,171,114,78,4008,0,3,0,0,4,0,0,0,0,12,0,3,0,19,6,0,3,10,0,38,0,23,0,35,13,0,0,6,0,82,5,41,4,44,18,0,0,13,4,132
405,0,0,0,0,10,0,0,0,0,6,0,0,0,0,9,0,0,0,0,9,0,0,0,0,12,0,0,0,0,24,0,0,0,0,13,0,0,0,0,15,0,3,0,0,12,3,0,3,0,22,3,10,3,0,17,7,0,3,0,37,0,9,3,4,25,3,0,0,0,48,0,7,13,0,23,3,0,0,0,56,3,14,9,0,26,0,0,0,0,59,9,11,10,3,16,0,4,0,0,61,11,19,6,6,7,0,0,0,3,47,8,13,3,0,0,0,0,0,0,29,11,28,0,3,3,0,0,0,0,42,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,7,37,125,49,29,172,15,9,17,9,452,0,3,0,3,0,0,0,0,0,6,0,7,0,9,0,0,0,3,0,19,0,10,9,25,4,0,4,3,0,51,0,16,4,26,12,0,0,7,0,66
406,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,0,0,7,0,0,0,0,15,3,0,0,0,16,0,0,0,0,23,0,0,0,3,17,0,0,0,0,23,0,0,0,0,17,3,3,0,0,30,0,0,0,3,24,3,0,0,0,27,0,0,0,3,22,3,0,0,3,39,3,19,5,3,43,0,0,0,0,77,9,11,0,3,44,0,0,0,0,66,7,8,6,0,16,0,0,0,3,47,9,0,8,0,6,0,0,0,0,22,7,5,3,0,3,0,0,3,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,45,55,26,20,220,18,9,12,14,422,0,0,0,4,0,0,0,0,0,10,0,8,7,4,3,0,0,3,0,23,0,16,3,33,5,0,3,5,0,73,0,15,6,46,10,0,0,14,0,91
407,0,3,0,0,5,0,0,0,0,7,0,0,0,0,14,0,0,0,0,19,0,4,3,0,22,0,0,0,0,31,0,0,0,8,30,3,0,0,0,42,0,0,3,3,22,3,0,0,0,36,0,4,0,3,27,5,0,3,0,44,0,6,0,0,31,7,0,3,0,52,4,14,5,3,32,9,0,0,0,70,9,15,3,7,48,9,0,3,0,93,10,30,3,0,34,0,0,3,3,76,6,20,4,0,18,0,0,0,3,57,5,9,0,0,6,0,0,0,0,27,13,5,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,52,118,20,34,284,41,8,17,12,576,0,3,0,0,0,0,0,0,0,8,3,11,3,14,3,0,4,10,0,41,6,19,0,28,3,0,3,17,0,83,4,18,3,84,9,3,3,17,0,140
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,13,0,0,0,0,15,0,7,0,0,21,0,0,0,0,29,0,6,0,0,30,0,0,0,0,36,0,3,0,0,17,0,3,0,0,23,0,0,0,3,20,0,0,0,0,27,0,6,4,3,10,0,3,0,0,30,0,3,0,3,5,0,0,0,0,16,0,5,0,3,9,0,0,0,0,21,0,8,3,3,3,0,0,0,0,24,0,0,3,3,3,0,3,0,4,21,3,8,5,6,3,0,0,0,3,33,4,0,3,4,3,0,0,0,0,16,9,3,4,11,3,0,0,0,0,23,3,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,16,56,30,38,136,9,11,4,16,317,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,6,0,10,6,0,0,0,0,28,0,13,0,6,4,0,0,6,0,29
501,0,0,0,0,6,0,0,0,0,10,0,4,0,0,17,0,0,0,0,22,0,8,0,3,16,0,0,0,0,27,0,9,0,0,21,5,0,0,0,38,0,6,0,0,19,3,0,0,0,34,3,9,0,3,46,3,4,0,3,77,0,10,0,0,63,7,0,0,0,84,0,18,0,3,82,6,3,0,8,121,3,23,0,6,103,3,0,3,0,147,3,21,8,3,67,0,0,0,0,105,9,24,3,4,24,0,0,0,3,74,6,15,0,0,14,0,0,0,0,35,7,27,0,3,11,0,0,0,0,46,0,3,0,0,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,9,43,182,16,34,497,31,11,7,20,831,0,7,0,9,0,0,0,0,0,17,0,13,4,18,3,0,0,12,0,53,4,33,5,54,7,0,0,34,0,132,5,58,3,75,25,0,3,45,0,211
