SA4_CODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
111,0,28,0,31,0,0,0,0,3,0,29,7,69,0,76,0,0,0,0,0,0,81,12,168,0,183,3,7,0,7,5,3,200,27,237,0,265,22,18,0,39,12,7,328,86,671,5,762,207,354,0,565,95,46,1463,48,332,0,375,178,656,0,834,94,35,1341,58,872,3,936,170,1598,8,1777,368,406,3494,243,2371,9,2627,585,2637,13,3228,582,496,6934,20,13,0,36,0,0,0,0,1161,21,1224,33,30,0,63,7,0,0,7,1157,16,1243,43,87,0,124,379,25,0,403,491,13,1038,61,79,0,138,768,89,0,865,28,8,1039,152,254,0,410,3260,522,8,3790,95,38,4329,77,167,0,242,757,300,0,1052,65,28,1392,125,600,4,732,523,901,4,1430,308,279,2749,522,1228,6,1746,5701,1836,16,7551,3309,408,13014,0,0,0,0,0,0,0,0,69,3,74,6,6,0,6,0,0,0,0,99,3,116,3,7
112,3,13,0,17,0,0,0,0,0,0,20,4,38,0,40,0,0,0,0,4,0,44,5,73,0,76,0,3,0,3,0,4,87,11,91,0,100,6,9,0,14,6,5,127,45,263,3,307,57,112,0,165,24,26,522,19,117,3,142,47,147,0,190,35,31,392,34,408,3,442,62,712,11,787,182,377,1788,117,991,13,1124,174,984,13,1165,258,448,2990,10,14,0,26,0,0,0,0,788,23,832,21,24,0,49,4,0,0,4,826,25,894,11,30,0,45,98,21,0,124,363,14,546,14,53,0,71,186,27,0,216,17,10,307,59,120,0,172,682,198,4,879,42,19,1119,46,100,0,144,191,146,0,336,45,24,546,118,481,3,599,308,591,4,900,244,293,2037,283,820,5,1106,1463,980,6,2454,2318,405,6278,6,5,0,5,0,0,0,0,50,4,63,6,3,0,4,0,0,0,0,76,0,83,0,4
113,0,27,0,26,0,0,0,0,5,3,36,4,55,0,55,0,0,0,0,5,3,67,12,126,0,135,3,5,0,4,22,4,173,21,119,3,145,15,13,0,20,23,12,202,106,309,0,411,68,158,0,222,72,20,722,45,166,0,207,28,247,0,275,44,36,568,47,403,7,465,61,584,0,648,131,330,1575,236,1199,12,1449,168,1000,8,1174,310,415,3345,11,9,0,18,0,0,0,0,488,21,523,12,12,0,31,3,0,0,3,512,16,561,12,22,0,40,55,3,0,61,198,9,318,13,33,0,50,130,8,0,138,8,4,204,22,97,0,117,613,107,3,726,29,22,904,20,83,0,98,138,72,0,210,27,12,343,38,279,7,318,103,243,0,345,104,194,960,125,534,5,672,1050,440,3,1494,1366,274,3809,0,0,0,0,0,0,0,0,48,0,48,0,5,0,5,0,0,0,0,41,0,48,3,0
114,0,13,0,15,0,0,0,0,0,0,15,4,36,0,40,0,0,0,0,0,3,46,7,61,0,69,0,3,0,4,7,10,86,4,85,3,96,5,7,0,10,12,3,112,26,225,9,264,32,83,0,113,29,31,440,22,88,0,108,21,94,0,106,31,15,269,18,229,3,247,40,408,3,453,110,230,1038,77,736,16,829,100,590,3,696,192,293,2010,9,6,0,14,0,0,0,3,467,10,497,6,19,0,31,3,0,0,3,469,20,518,14,29,0,42,78,14,0,90,185,5,334,11,17,0,37,142,17,0,158,16,9,217,34,83,0,113,381,80,0,459,38,19,629,16,60,0,84,89,59,5,156,23,14,278,44,255,0,300,110,276,3,386,136,205,1023,142,472,4,621,804,447,8,1259,1331,284,3488,0,0,0,3,0,0,0,0,44,0,45,0,0,0,0,0,0,0,0,52,4,55,0,5
115,0,30,0,30,0,0,0,0,0,0,31,4,71,0,77,0,0,0,0,3,0,79,9,95,0,103,3,3,0,7,5,0,116,12,136,0,150,12,3,0,19,11,3,189,41,319,0,354,148,208,0,362,55,16,786,17,152,0,168,73,227,0,303,57,18,548,51,338,4,385,100,604,10,714,219,173,1493,132,1145,4,1277,343,1048,10,1398,349,218,3247,17,11,0,25,4,0,0,4,734,17,773,17,10,0,35,7,0,0,10,734,10,788,20,37,0,62,473,40,0,516,276,9,860,42,43,0,85,787,68,8,862,32,10,989,133,95,0,224,2139,322,6,2465,122,17,2834,64,65,0,130,311,122,0,429,90,10,662,84,270,7,356,223,322,0,547,204,111,1216,385,533,9,921,3941,876,9,4828,2193,184,8119,0,0,0,0,0,0,0,0,53,0,52,3,0,0,3,0,0,0,0,82,3,87,3,8
116,0,23,0,23,0,0,0,0,7,0,29,3,48,0,54,0,0,0,0,13,0,67,14,107,0,127,12,6,0,18,9,0,148,7,132,0,145,13,16,0,26,11,6,185,53,337,3,393,142,173,0,320,65,23,807,28,175,3,211,70,272,3,347,76,28,660,89,513,15,615,155,764,16,929,366,349,2250,202,1342,23,1558,396,1222,16,1639,539,410,4148,13,8,0,23,0,0,0,0,762,17,801,12,14,0,32,7,0,0,9,662,13,709,44,36,0,85,435,31,0,466,193,5,742,43,36,0,81,587,60,3,655,27,8,774,116,112,3,233,1747,297,3,2053,127,42,2453,67,78,0,149,317,136,0,452,96,20,715,119,317,8,442,253,319,3,578,246,147,1411,420,604,9,1033,3350,845,12,4205,2119,250,7613,3,0,0,3,0,0,0,0,64,3,69,3,0,0,3,0,0,0,0,83,4,93,6,7
117,0,26,0,28,0,0,0,0,5,0,36,4,57,0,69,0,3,0,7,13,4,83,13,147,3,168,36,30,0,70,20,3,258,41,206,7,257,120,97,0,209,33,14,510,182,961,13,1156,1240,2092,14,3349,442,120,5067,165,943,0,1107,930,3666,19,4617,662,247,6625,366,2122,34,2527,1549,8019,70,9638,2126,1354,15639,775,4468,51,5301,3877,13905,111,17891,3291,1744,28224,6,12,0,21,10,0,0,10,513,10,551,13,22,0,35,26,0,0,29,445,15,526,101,60,3,164,1018,69,3,1091,199,15,1464,166,100,0,267,2285,169,4,2457,147,26,2894,1000,522,5,1524,11730,1597,30,13358,1128,183,16188,959,721,3,1685,3893,960,16,4868,1657,164,8368,968,1197,15,2185,2174,2102,28,4303,2096,565,9154,3223,2635,25,5882,21128,4904,81,26110,6186,968,39145,3,0,0,4,0,0,0,0,62,3,75,6,3,0,12,3,0,0,3,89,3,107,7,5
118,0,7,0,7,0,0,0,0,0,0,7,0,14,0,18,0,0,0,3,0,0,15,3,37,0,36,3,0,0,7,0,0,49,11,35,0,45,16,4,0,20,3,3,67,39,204,0,243,166,216,0,386,52,24,707,38,182,0,222,205,467,0,676,97,33,1030,66,330,5,408,249,1145,11,1402,255,224,2288,149,809,5,970,641,1842,9,2492,408,289,4164,6,0,0,3,0,0,0,3,297,5,310,0,7,0,10,10,0,0,10,231,3,251,19,15,0,32,405,20,3,427,86,6,554,42,27,0,71,783,53,4,835,35,8,947,210,148,0,361,3491,363,3,3865,240,42,4508,226,188,0,414,1082,224,4,1314,382,41,2152,226,349,3,577,648,573,10,1230,528,181,2518,730,735,3,1471,6416,1236,25,7681,1791,285,11230,0,0,0,0,0,0,0,0,29,0,33,0,0,0,0,3,0,0,3,43,0,44,0,3
119,0,15,0,18,0,0,0,0,3,0,23,3,48,0,55,0,0,0,3,7,0,62,16,122,0,137,8,9,0,14,18,9,178,13,149,0,165,28,10,0,40,12,5,219,78,511,4,587,227,247,3,480,95,41,1207,59,226,3,285,154,430,4,586,111,48,1026,170,631,16,813,370,1064,12,1442,528,428,3217,342,1702,21,2065,784,1758,14,2556,775,539,5937,7,14,0,22,3,0,0,3,766,8,804,12,21,0,37,12,3,0,14,681,8,744,63,73,3,139,698,24,0,728,214,10,1087,76,71,0,150,976,58,0,1041,37,15,1236,202,185,3,387,3153,447,6,3605,216,47,4259,136,138,3,282,778,224,0,1003,244,38,1563,275,460,7,741,579,525,13,1116,618,271,2751,772,971,8,1758,6195,1277,29,7506,2784,401,12445,0,0,0,3,0,0,0,0,55,5,62,0,3,0,3,0,0,0,0,128,0,141,9,5
120,3,4,0,10,0,0,0,0,0,0,10,0,22,0,23,0,0,0,0,0,0,26,5,45,0,47,9,6,0,10,7,3,72,13,73,0,89,16,14,0,29,7,4,129,50,266,3,316,172,244,0,413,62,23,822,31,183,0,214,121,426,3,549,88,27,881,108,443,8,562,279,1107,16,1408,350,258,2579,206,1039,18,1259,595,1796,25,2412,511,324,4514,7,8,0,11,0,0,0,0,436,10,455,9,9,0,17,10,0,0,11,357,4,391,29,19,0,56,468,15,0,487,140,6,687,38,30,0,71,822,57,0,876,36,10,994,180,141,0,322,2758,372,4,3140,200,35,3706,163,135,3,292,801,222,0,1023,276,30,1630,228,379,0,606,485,486,8,975,444,153,2187,656,709,7,1374,5346,1154,19,6517,1892,262,10049,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,0,0,76,0,81,0,0
121,3,18,0,23,0,0,0,0,0,0,25,0,25,0,27,0,0,0,0,4,4,36,5,99,0,110,10,11,0,20,3,5,143,19,110,4,131,39,23,0,63,6,3,203,84,493,3,574,381,597,4,985,111,39,1713,64,370,4,445,261,992,5,1257,206,66,1978,137,888,10,1033,486,2664,23,3171,703,415,5335,319,2003,16,2344,1184,4285,32,5498,1040,539,9424,3,6,0,10,0,0,0,3,895,9,917,7,16,0,19,10,0,0,11,787,10,826,46,44,0,83,952,45,0,994,265,4,1355,80,58,0,138,1676,96,3,1778,47,8,1968,251,230,0,480,5590,761,4,6359,344,54,7233,226,227,0,459,1201,367,3,1568,360,39,2427,326,670,5,1007,774,985,5,1766,819,217,3804,937,1246,10,2196,10206,2253,17,12479,3516,344,18531,0,0,0,0,0,0,0,0,72,0,75,0,0,0,3,0,0,0,0,105,0,104,3,8
122,3,15,0,12,0,0,0,0,0,0,20,0,31,0,29,0,0,0,0,3,0,34,4,75,0,81,8,0,0,8,7,0,96,7,111,4,119,10,8,0,20,6,0,146,45,408,0,448,112,156,4,264,54,23,794,35,211,0,247,74,242,4,324,43,29,641,46,421,8,476,132,644,10,781,255,215,1727,138,1270,10,1416,336,1048,15,1398,372,275,3465,11,6,0,16,0,0,0,3,814,12,843,3,10,0,11,0,0,0,3,784,16,809,31,34,0,63,365,41,0,403,289,17,769,33,44,0,81,641,52,0,694,38,5,816,115,153,0,268,2041,326,0,2372,169,28,2837,91,122,0,215,446,142,0,592,166,22,990,147,394,3,542,318,421,3,746,363,159,1808,422,765,3,1195,3818,992,10,4816,2626,248,8885,0,0,0,0,0,0,0,0,51,0,51,0,0,0,3,0,0,0,0,69,3,72,0,3
123,3,29,0,33,0,0,0,0,0,3,36,0,79,0,85,0,0,0,0,0,0,83,11,133,0,144,6,0,0,6,11,7,163,14,138,0,152,11,15,0,23,19,5,199,43,335,3,384,96,120,0,215,54,30,686,8,129,3,145,57,180,0,234,35,36,445,58,326,5,386,103,526,3,635,208,300,1530,136,1172,13,1324,276,838,4,1112,327,374,3141,16,13,0,28,4,0,0,4,741,22,794,28,23,0,49,6,0,0,6,658,15,732,34,39,0,77,351,28,0,375,220,4,684,30,47,0,78,459,45,0,508,26,6,619,68,120,0,182,1376,215,10,1604,67,22,1878,26,60,0,84,213,108,0,318,57,9,472,54,223,3,280,201,266,0,467,186,158,1095,250,528,3,774,2614,653,16,3282,1958,240,6257,4,5,0,7,0,0,0,0,41,0,45,0,4,0,6,0,0,0,0,57,0,61,4,3
124,0,47,0,49,0,0,0,0,4,3,53,5,100,0,110,0,0,0,0,10,0,118,8,158,3,172,7,4,0,15,12,4,198,21,167,0,184,20,9,0,28,4,6,226,55,406,3,464,106,205,0,313,53,26,850,31,169,3,198,60,266,0,326,47,33,612,56,485,10,550,141,914,4,1060,281,293,2180,182,1525,15,1721,337,1395,4,1735,413,369,4235,11,23,0,30,0,0,0,0,998,13,1041,31,16,3,52,3,0,0,3,917,26,1006,38,49,0,96,407,34,0,443,314,16,865,44,53,0,95,654,56,3,711,34,13,849,100,157,0,258,1698,336,4,2046,85,39,2421,68,87,0,152,311,155,0,468,75,17,708,102,370,4,480,302,541,3,846,218,190,1733,397,754,12,1161,3374,1120,10,4513,2641,309,8622,0,3,0,3,0,0,0,0,72,3,85,3,4,0,8,0,0,0,0,81,0,96,3,8
125,8,31,0,33,0,0,0,0,3,0,37,4,56,0,60,0,0,0,0,3,3,62,20,105,0,121,9,3,0,16,14,0,158,20,163,3,191,38,11,0,55,21,8,267,105,564,6,672,341,543,11,897,129,69,1761,56,368,6,435,244,764,0,1009,177,95,1718,272,1043,20,1336,581,2161,25,2770,816,673,5592,484,2330,32,2851,1222,3493,34,4747,1157,838,9592,7,10,0,17,0,0,0,0,605,6,635,8,11,0,22,10,4,0,15,590,10,640,84,45,0,134,714,54,0,769,151,5,1063,66,44,0,109,1058,87,8,1147,49,18,1319,239,212,0,452,3686,624,15,4322,269,73,5117,178,156,0,332,987,299,7,1292,237,46,1908,275,493,12,779,641,682,9,1328,634,298,3045,868,966,13,1844,7098,1739,37,8874,2543,457,13720,0,0,0,0,0,0,0,0,37,4,45,3,3,0,9,0,0,0,0,103,7,116,13,8
126,0,9,0,9,0,0,0,0,0,0,10,3,15,0,21,0,0,0,0,0,0,21,6,34,0,44,6,7,0,17,4,0,62,4,63,3,67,12,3,0,22,3,3,93,32,193,3,227,201,252,0,452,56,14,750,28,150,0,177,137,432,0,572,90,30,870,87,420,5,516,288,1307,11,1602,350,206,2671,160,881,14,1056,649,2001,12,2657,507,254,4473,3,4,0,7,3,0,0,3,359,5,377,3,3,0,7,7,0,0,7,301,3,318,36,16,0,54,453,11,0,467,92,0,618,35,15,0,46,778,57,4,842,20,9,913,136,85,3,217,2707,358,4,3069,99,36,3424,98,88,0,183,619,168,4,787,128,6,1109,121,283,0,405,494,437,0,932,251,105,1695,425,496,5,922,5062,1033,8,6102,1251,166,8446,0,0,0,0,0,0,0,0,35,0,35,0,3,0,0,0,0,0,0,44,0,47,0,0
127,9,37,0,40,0,0,0,0,3,0,43,3,71,0,78,0,0,0,0,4,0,78,15,105,5,126,17,3,0,18,13,3,155,24,150,3,171,33,9,0,43,9,0,222,65,393,3,465,202,256,0,457,74,50,1049,42,191,0,228,103,383,7,487,81,50,847,140,508,10,659,213,946,9,1160,379,420,2619,296,1456,21,1768,563,1594,8,2163,562,521,5015,12,8,0,17,0,0,0,0,648,13,680,17,12,0,30,11,3,0,13,618,12,670,65,48,0,118,633,34,0,665,165,15,964,59,55,0,111,823,65,0,888,33,9,1046,129,139,0,274,2454,368,9,2833,142,65,3305,62,80,0,140,395,166,0,565,101,25,826,167,325,6,500,280,350,4,640,373,230,1741,512,672,9,1195,4596,985,17,5598,2078,366,9239,4,0,0,3,0,0,0,0,57,0,66,3,4,0,9,0,0,0,0,102,0,108,3,8
128,0,18,0,21,0,0,0,0,0,0,25,0,47,0,45,0,0,0,0,3,0,51,7,87,0,94,3,0,0,7,3,3,108,9,120,0,132,11,7,0,18,6,7,168,24,343,0,373,96,130,0,224,33,14,644,19,157,0,181,45,171,0,214,33,11,441,34,256,0,288,87,451,5,544,153,155,1146,95,1026,4,1134,242,760,8,1016,234,199,2584,11,3,0,20,0,0,0,0,747,11,782,17,19,0,34,8,0,0,8,793,16,847,28,40,0,68,464,30,0,494,292,7,867,35,60,0,96,715,52,0,763,24,6,888,102,112,0,216,1948,298,4,2253,88,27,2584,51,79,0,129,349,102,0,452,81,17,683,76,195,0,270,220,285,3,510,187,93,1065,323,504,3,830,3701,768,13,4480,2219,182,7704,0,0,0,3,0,0,0,0,42,0,44,3,3,0,5,0,0,0,0,58,0,61,3,6
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,5,108,0,116,0,0,0,0,5,0,124,6,234,0,243,0,0,0,0,5,19,262,22,450,5,478,5,0,0,5,6,10,500,32,487,5,527,17,7,0,24,11,10,570,105,1294,18,1416,104,112,5,221,40,79,1756,63,412,0,477,66,136,0,204,60,77,815,71,675,6,763,105,371,0,479,256,486,1980,318,3672,35,4026,296,624,3,924,382,674,6012,6,22,0,32,0,0,0,0,257,3,297,7,35,0,44,0,0,0,0,241,6,298,24,80,0,102,229,21,0,248,118,7,481,17,82,0,105,418,31,0,458,23,10,591,125,242,0,365,1570,222,4,1799,147,44,2356,108,186,0,296,397,154,0,552,179,38,1054,215,606,11,828,411,458,0,865,486,392,2575,503,1255,16,1771,3025,885,10,3916,1458,504,7647,3,0,0,7,0,0,0,0,46,0,56,0,13,0,15,0,0,0,0,50,0,65,11,15
201,0,0,0,0,0,0,0,0,3,0,3,0,22,0,25,0,0,0,0,6,0,31,3,43,0,48,3,0,0,3,4,8,62,6,43,0,51,3,9,0,9,13,0,70,22,167,3,192,44,91,0,140,28,29,388,8,93,0,100,38,132,0,171,30,17,317,15,201,0,220,61,528,0,588,127,222,1156,57,570,9,638,149,760,3,915,208,275,2032,7,0,0,7,3,0,0,3,505,16,526,6,8,0,18,0,0,0,3,603,16,631,13,18,0,31,129,10,0,142,249,7,428,26,16,0,45,273,22,0,301,12,9,371,58,65,3,124,1077,143,3,1226,31,39,1419,26,45,0,67,206,86,0,289,23,15,401,44,169,0,212,203,343,0,544,159,189,1113,180,324,6,507,1892,607,8,2506,1582,285,4884,0,0,0,0,0,0,0,0,36,0,37,0,3,0,3,0,0,0,0,39,0,41,0,3
202,0,3,0,3,0,0,0,0,0,0,4,6,10,0,19,0,0,0,0,3,3,26,7,41,0,47,0,3,0,4,0,3,53,13,56,0,74,4,3,0,4,7,7,95,39,181,3,218,38,66,0,110,38,20,389,12,75,0,89,27,122,0,154,25,32,302,18,169,3,190,55,380,7,440,155,289,1068,90,547,9,648,129,570,9,712,229,347,1937,5,0,0,10,3,0,0,3,573,21,604,17,4,0,24,0,0,0,0,543,13,579,20,23,0,40,101,8,0,103,318,10,467,38,23,0,64,225,11,0,232,21,5,327,79,72,3,157,973,111,4,1091,44,20,1308,22,37,0,62,128,80,0,206,24,8,314,75,211,0,282,169,287,3,455,155,188,1079,263,368,6,633,1590,500,7,2097,1681,263,4684,0,0,0,0,0,0,0,0,52,3,55,5,0,0,5,0,0,0,0,37,4,44,0,0
203,0,3,0,3,0,0,0,0,3,0,9,3,23,0,31,0,0,0,0,0,4,30,10,70,0,75,5,0,0,5,8,6,96,10,108,0,112,13,8,0,24,10,3,150,59,397,0,455,131,136,0,270,56,24,813,26,180,0,209,73,276,0,358,66,23,655,43,419,3,464,115,754,4,878,269,313,1921,141,1205,4,1355,346,1173,9,1528,411,383,3675,8,5,0,11,3,0,0,3,942,20,977,37,8,0,40,7,0,0,7,1048,25,1126,50,34,0,85,277,21,0,304,544,16,948,68,52,0,119,630,54,7,692,33,14,857,204,154,0,354,2430,299,7,2732,79,50,3222,81,84,0,162,453,143,4,603,54,22,839,104,369,3,471,326,523,3,851,295,270,1893,547,693,0,1251,4130,1044,18,5192,2998,421,9858,3,0,0,3,0,0,0,0,90,3,98,5,0,0,4,0,0,0,0,87,10,104,6,3
204,0,8,0,8,0,0,0,0,4,0,10,7,25,0,31,0,0,0,0,4,3,36,20,84,0,108,3,3,0,6,23,5,144,25,92,0,124,13,4,0,14,23,7,174,137,255,3,396,59,92,0,159,93,29,677,37,104,0,149,38,103,0,137,64,36,382,39,298,3,342,53,491,3,547,171,385,1434,266,868,12,1143,163,691,7,863,385,463,2854,3,0,0,7,0,0,0,0,584,14,607,23,4,0,31,0,0,0,0,627,13,673,25,29,0,53,44,3,0,46,299,13,413,24,32,0,58,105,21,0,120,14,3,196,79,110,0,189,361,66,0,427,30,11,651,26,57,0,84,80,74,0,152,31,16,280,52,260,0,315,98,311,0,414,165,266,1153,233,498,5,731,690,467,3,1160,1749,339,3981,0,3,0,3,0,0,0,0,54,3,62,3,0,0,5,0,0,0,0,52,0,61,3,4
205,0,13,0,19,0,0,0,0,8,0,30,4,51,0,54,0,3,0,3,15,3,70,16,93,0,110,4,0,0,5,9,4,127,19,123,3,143,7,3,0,10,9,8,171,54,338,0,400,55,110,0,169,48,59,675,22,136,0,156,43,176,0,219,45,44,463,27,318,3,348,70,617,4,689,183,518,1739,144,1073,12,1229,179,913,4,1097,321,637,3281,14,6,0,22,0,0,0,0,842,37,897,33,15,0,47,3,0,0,3,959,22,1029,32,34,0,65,103,15,0,119,514,24,719,35,52,0,82,226,25,0,256,34,12,388,80,143,0,225,738,133,0,874,52,28,1174,27,80,4,110,119,90,0,214,46,27,389,86,360,4,450,195,474,3,677,267,362,1749,303,683,17,996,1393,737,5,2137,2710,502,6341,3,0,0,3,0,0,0,0,67,4,74,3,0,0,6,0,0,0,0,99,5,111,3,5
