SA4_CODE_2016,EAFW_18_TechFEI_NS,EAFW_18_TechFEI_Tot,EAFW_18_UniOTIs_FT,EAFW_18_UniOTIs_PT,EAFW_18_UniOTIs_NS,EAFW_18_UniOTIs_Tot,EAFW_18_Other,EAFW_18_NS,EAFW_18_Tot,EAFW_19_TechFEI_FT,EAFW_19_TechFEI_PT,EAFW_19_TechFEI_NS,EAFW_19_TechFEI_Tot,EAFW_19_UniOTIs_FT,EAFW_19_UniOTIs_PT,EAFW_19_UniOTIs_NS,EAFW_19_UniOTIs_Tot,EAFW_19_Other,EAFW_19_NS,EAFW_19_Tot,EAFW_20_24_TechFEI_FT,EAFW_20_24_TechFEI_PT,EAFW_20_24_TechFEI_NS,EAFW_20_24_TechFEI_Tot,EAFW_20_24_UniOTIs_FT,EAFW_20_24_UniOTIs_PT,EAFW_20_24_UniOTIs_NS,EAFW_20_24_UniOTIs_Tot,EAFW_20_24_Other,EAFW_20_24_NS,EAFW_20_24_Tot,EAFW_25_29_TechFEI_FT,EAFW_25_29_TechFEI_PT,EAFW_25_29_TechFEI_NS,EAFW_25_29_TechFEI_Tot,EAFW_25_29_UniOTIs_FT,EAFW_25_29_UniOTIs_PT,EAFW_25_29_UniOTIs_NS,EAFW_25_29_UniOTIs_Tot,EAFW_25_29_Other,EAFW_25_29_NS,EAFW_25_29_Tot,EAFW_30over_TechFEI_FT,EAFW_30over_TechFEI_PT,EAFW_30over_TechFEI_NS,EAFW_30over_TechFEI_Tot,EAFW_30over_UniOTIs_FT,EAFW_30over_UniOTIs_PT,EAFW_30over_UniOTIs_NS,EAFW_30over_UniOTIs_Tot,EAFW_30over_Other,EAFW_30over_NS,EAFW_30over_Tot,EAFW_Tot_TechFEI_FT,EAFW_Tot_TechFEI_PT,EAFW_Tot_TechFEI_NS,EAFW_Tot_TechFEI_Tot,EAFW_Tot_UniOTIs_FT,EAFW_Tot_UniOTIs_PT,EAFW_Tot_UniOTIs_NS,EAFW_Tot_UniOTIs_Tot,EAFW_Tot_Other,EAFW_Tot_NS,EAFW_Tot_Tot,Tot_16_TechFEI_FT,Tot_16_TechFEI_PT,Tot_16_TechFEI_NS,Tot_16_TechFEI_Tot,Tot_16_UniOTIs_FT,Tot_16_UniOTIs_PT,Tot_16_UniOTIs_NS,Tot_16_UniOTIs_Tot,Tot_16_Other,Tot_16_NS,Tot_16_Tot,Tot_17_TechFEI_FT,Tot_17_TechFEI_PT,Tot_17_TechFEI_NS,Tot_17_TechFEI_Tot,Tot_17_UniOTIs_FT,Tot_17_UniOTIs_PT,Tot_17_UniOTIs_NS,Tot_17_UniOTIs_Tot,Tot_17_Other,Tot_17_NS,Tot_17_Tot,Tot_18_TechFEI_FT,Tot_18_TechFEI_PT,Tot_18_TechFEI_NS,Tot_18_TechFEI_Tot,Tot_18_UniOTIs_FT,Tot_18_UniOTIs_PT,Tot_18_UniOTIs_NS,Tot_18_UniOTIs_Tot,Tot_18_Other,Tot_18_NS,Tot_18_Tot,Tot_19_TechFEI_FT,Tot_19_TechFEI_PT,Tot_19_TechFEI_NS,Tot_19_TechFEI_Tot,Tot_19_UniOTIs_FT,Tot_19_UniOTIs_PT,Tot_19_UniOTIs_NS,Tot_19_UniOTIs_Tot,Tot_19_Other,Tot_19_NS,Tot_19_Tot,Tot_20_24_TechFEI_FT,Tot_20_24_TechFEI_PT,Tot_20_24_TechFEI_NS,Tot_20_24_TechFEI_Tot,Tot_20_24_UniOTIs_FT,Tot_20_24_UniOTIs_PT,Tot_20_24_UniOTIs_NS,Tot_20_24_UniOTIs_Tot,Tot_20_24_Other,Tot_20_24_NS,Tot_20_24_Tot,Tot_25_29_TechFEI_FT,Tot_25_29_TechFEI_PT,Tot_25_29_TechFEI_NS,Tot_25_29_TechFEI_Tot,Tot_25_29_UniOTIs_FT,Tot_25_29_UniOTIs_PT,Tot_25_29_UniOTIs_NS,Tot_25_29_UniOTIs_Tot,Tot_25_29_Other,Tot_25_29_NS,Tot_25_29_Tot,Tot_30over_TechFEI_FT,Tot_30over_TechFEI_PT,Tot_30over_TechFEI_NS,Tot_30over_TechFEI_Tot,Tot_30over_UniOTIs_FT,Tot_30over_UniOTIs_PT,Tot_30over_UniOTIs_NS,Tot_30over_UniOTIs_Tot,Tot_30over_Other,Tot_30over_NS,Tot_30over_Tot,Tot_Tot_TechFEI_FT,Tot_Tot_TechFEI_PT,Tot_Tot_TechFEI_NS,Tot_Tot_TechFEI_Tot,Tot_Tot_UniOTIs_FT,Tot_Tot_UniOTIs_PT,Tot_Tot_UniOTIs_NS,Tot_Tot_UniOTIs_Tot,Tot_Tot_Other,Tot_Tot_NS,Tot_Tot_Tot
111,0,13,33,0,0,34,31,3,81,3,10,3,15,65,3,0,72,3,0,86,0,26,0,30,329,36,0,365,12,24,427,8,25,0,33,75,56,0,131,13,15,187,16,57,0,75,68,130,0,201,43,95,411,34,131,4,174,572,230,3,805,273,140,1389,25,40,0,68,0,0,0,0,1234,27,1330,42,106,0,152,12,0,0,12,1257,22,1436,59,259,0,323,418,31,0,448,532,21,1319,88,322,3,418,858,113,0,975,44,17,1450,244,952,4,1198,3792,919,8,4722,191,112,6222,133,520,3,655,1009,1010,0,2026,168,74,2919,203,1533,10,1737,764,2625,18,3409,725,782,6649,800,3729,19,4547,6854,4698,28,11584,4158,1046,21338
112,0,3,5,0,0,5,46,4,61,3,6,0,16,11,3,0,15,0,0,35,3,14,0,18,53,17,0,66,5,12,102,0,7,0,9,21,19,0,39,0,4,62,12,45,0,57,25,55,0,80,28,70,237,30,89,3,116,115,91,0,209,207,100,631,16,25,0,43,0,0,0,0,839,29,913,28,65,0,90,4,0,0,4,902,27,1028,20,109,0,132,103,24,0,130,413,25,693,32,147,3,178,210,38,0,250,17,19,465,104,394,3,499,788,320,4,1114,72,55,1743,69,225,3,296,258,307,3,564,82,60,1003,159,928,11,1101,396,1361,14,1766,455,738,4059,424,1893,24,2345,1754,2052,16,3827,2780,952,9897
113,0,4,18,0,0,18,21,6,43,4,3,0,3,38,0,0,43,0,0,47,3,11,0,15,90,17,0,106,0,10,136,4,16,0,17,25,19,0,41,4,6,62,3,34,0,37,18,39,0,56,13,67,174,14,65,0,80,187,69,0,257,132,88,562,14,35,0,44,0,0,0,0,538,22,608,17,71,0,90,3,0,0,3,563,20,676,27,153,0,180,79,11,0,84,249,26,531,42,158,4,196,182,25,0,206,36,15,457,131,414,0,544,772,285,6,1063,101,52,1763,62,261,0,325,193,335,0,523,77,51,976,90,720,15,819,173,871,0,1045,248,594,2711,379,1800,20,2197,1398,1513,13,2928,1813,779,7713
114,0,3,5,0,0,4,26,3,39,3,9,0,9,11,0,0,10,0,3,22,4,15,0,23,40,7,0,49,7,8,80,0,12,0,17,5,11,0,23,0,7,40,4,21,0,24,5,37,0,45,15,49,135,16,61,0,78,69,57,0,126,149,69,423,8,22,0,30,0,0,0,3,507,12,554,13,59,3,68,3,0,0,3,520,26,614,24,93,0,118,84,16,0,106,224,18,463,20,112,3,137,160,20,0,176,25,14,352,62,330,9,398,455,173,0,625,73,54,1152,43,166,0,204,119,160,5,286,56,37,579,68,499,5,570,158,721,3,886,260,480,2198,234,1271,18,1531,971,1094,9,2082,1672,644,5919
115,0,8,18,0,0,18,35,0,62,0,7,0,7,31,5,0,41,3,4,53,8,13,3,25,116,27,0,139,11,10,183,6,8,0,18,30,13,0,36,3,12,70,3,24,0,21,25,30,0,54,14,38,134,18,57,0,83,216,76,0,293,201,66,638,17,42,0,58,4,0,0,4,779,19,856,26,83,0,112,7,0,0,10,825,16,962,35,139,0,171,497,46,0,541,314,9,1038,60,184,0,245,836,78,8,915,48,12,1230,177,427,4,604,2402,556,6,2963,192,42,3802,90,229,0,317,410,358,0,768,145,48,1279,132,624,7,767,347,958,10,1316,440,321,2843,538,1730,13,2278,4496,1997,23,6514,2743,464,12011
116,0,11,25,0,0,26,33,0,74,3,11,0,9,30,0,0,36,6,3,57,13,25,0,33,125,25,0,146,14,12,207,0,15,0,21,18,15,0,41,11,18,81,9,41,0,59,19,35,3,62,34,69,223,35,101,5,142,225,80,3,309,244,108,798,13,33,0,50,0,0,0,0,828,19,901,19,64,0,88,10,0,0,10,752,20,874,64,154,0,219,471,36,0,502,235,8,971,57,178,3,242,637,72,3,713,40,15,1013,179,472,6,655,2014,495,6,2518,215,77,3468,104,274,3,374,409,422,3,837,184,66,1456,220,872,22,1111,431,1115,23,1568,644,566,3882,656,2050,32,2737,3973,2144,38,6155,2902,771,12558
117,0,15,86,5,0,91,36,7,149,18,17,0,34,169,19,0,189,10,6,239,60,70,3,131,900,149,8,1058,73,68,1323,57,70,0,126,295,155,0,454,101,69,747,70,160,3,239,192,427,10,623,218,290,1372,223,331,12,562,1638,757,14,2410,595,445,4013,14,46,0,54,9,0,0,12,581,12,653,25,86,0,114,25,4,0,32,553,24,718,123,217,7,345,1143,104,3,1248,259,20,1870,228,323,5,555,2575,281,4,2854,187,53,3647,1238,1554,13,2806,13874,3835,57,17763,1638,373,22578,1182,1730,10,2918,5113,4783,37,9937,2415,470,15747,1406,3483,57,4948,3911,10551,110,14566,4442,2211,26164,4216,7435,92,11742,26636,19564,210,46406,10069,3156,71383
118,0,6,33,0,0,34,19,0,63,0,0,0,0,65,3,0,71,0,0,75,9,24,0,29,257,21,0,281,9,12,335,7,12,0,19,51,35,0,86,19,6,130,11,35,3,41,50,90,0,136,36,51,271,23,75,3,101,465,147,0,614,162,77,952,3,8,0,10,0,0,0,3,321,10,343,0,23,0,27,13,0,0,10,271,4,315,22,55,0,75,441,26,3,465,106,7,661,52,61,0,114,863,61,4,929,37,14,1095,255,373,0,631,3921,603,7,4535,312,74,5547,268,386,0,653,1343,727,9,2073,492,85,3305,301,720,13,1029,946,1804,19,2771,817,455,5073,909,1624,12,2539,7527,3221,42,10785,2364,655,16341
119,0,16,36,3,0,39,35,0,91,8,10,0,17,58,3,0,62,5,4,79,18,24,3,45,246,35,0,289,18,23,361,14,21,3,41,46,25,0,74,18,18,152,20,41,0,66,70,66,0,135,69,92,362,67,109,10,181,451,140,3,592,331,144,1251,14,36,0,47,3,0,0,3,828,11,889,14,74,0,96,16,3,0,19,817,9,942,84,203,7,290,748,35,0,779,260,25,1357,100,222,3,327,1058,73,0,1135,51,24,1540,293,722,9,1017,3626,735,13,4371,326,112,5830,212,381,3,601,977,676,10,1658,374,105,2741,467,1136,21,1624,1014,1655,26,2696,1220,791,6330,1182,2783,39,4001,7434,3172,48,10659,3883,1080,19626
120,0,0,33,0,0,36,15,0,52,3,7,0,10,47,4,0,46,3,0,60,14,12,0,27,207,35,0,244,16,12,289,9,16,0,19,48,35,0,77,12,17,134,16,38,4,50,44,71,0,113,48,69,281,40,71,7,110,378,140,0,522,201,93,921,9,10,0,20,0,0,0,0,467,10,498,6,26,0,35,17,0,0,13,431,10,496,40,69,0,103,515,21,0,536,161,15,811,53,109,0,167,878,74,0,957,47,11,1176,244,413,3,665,3136,647,4,3795,281,71,4811,199,328,3,527,966,684,4,1653,381,81,2640,351,855,16,1223,803,1663,24,2492,846,486,5043,901,1816,26,2748,6322,3090,42,9455,2606,677,15482
121,0,9,50,3,0,51,50,3,113,12,6,0,12,96,10,0,106,5,3,125,21,24,0,43,426,58,0,487,18,26,576,8,24,0,32,106,50,0,153,23,20,230,29,66,3,98,55,146,3,203,80,118,502,74,129,7,206,733,264,3,998,349,174,1723,8,26,0,29,0,0,0,3,968,9,1011,9,39,0,52,16,0,0,12,891,13,972,58,147,0,205,1012,54,0,1069,312,18,1606,107,169,3,283,1819,124,3,1946,57,19,2302,351,746,0,1104,6393,1419,10,7822,475,114,9519,303,619,7,932,1568,1407,7,2980,592,130,4632,494,1623,20,2138,1312,3795,33,5141,1604,754,9640,1330,3380,37,4748,12121,6803,57,18976,4907,1049,29681
122,0,3,13,0,0,13,41,0,57,0,3,0,6,33,4,0,39,0,0,47,14,23,0,33,138,26,0,160,6,3,201,3,13,0,16,32,15,0,41,4,11,76,7,26,0,30,18,39,0,57,22,43,160,28,66,0,96,237,81,3,313,192,62,666,13,18,0,34,0,0,0,3,865,14,911,3,43,0,49,0,0,0,3,851,23,921,39,112,0,151,388,43,0,432,330,17,930,37,157,4,200,686,67,4,752,46,9,1008,170,577,0,751,2289,505,3,2803,237,47,3836,128,347,3,475,555,398,4,955,220,57,1708,205,846,9,1052,473,1100,12,1584,643,421,3694,597,2101,13,2711,4390,2119,22,6526,3189,589,13012
123,0,10,18,0,0,18,21,0,48,0,8,0,9,33,0,0,30,0,4,47,11,19,0,25,93,9,0,102,3,15,146,5,8,0,10,17,9,0,29,6,9,51,4,23,0,26,24,38,0,58,19,71,182,28,62,0,95,183,58,3,245,151,94,579,18,49,0,71,4,0,0,4,783,26,882,27,106,0,139,5,0,0,5,718,20,875,41,180,0,221,375,28,0,408,248,12,894,46,185,0,236,502,54,0,561,44,14,863,117,473,3,598,1567,346,13,1920,127,64,2703,42,202,3,242,282,297,0,577,98,48,968,119,567,7,690,331,826,5,1161,419,529,2800,415,1766,13,2193,3069,1549,22,4640,2440,713,9984
124,0,8,16,0,0,20,42,5,72,7,4,0,7,27,4,0,29,3,0,38,8,23,0,31,111,21,0,128,4,9,180,5,13,0,21,14,20,0,34,4,4,61,13,31,0,46,12,61,0,81,31,58,209,32,91,4,126,179,106,0,294,235,83,735,13,69,0,85,4,0,0,4,1068,17,1176,42,124,3,174,3,0,0,3,1014,30,1221,55,218,3,275,434,35,0,469,367,23,1138,67,223,0,290,696,67,3,761,37,19,1116,159,585,5,753,1916,567,4,2484,142,69,3447,103,264,6,366,379,442,0,829,122,60,1375,166,890,16,1068,461,1513,8,1983,527,538,4122,609,2378,26,3009,3889,2625,20,6533,3285,757,13593
125,0,23,41,0,0,44,30,4,102,11,8,0,18,74,6,0,77,5,7,113,30,34,0,67,319,70,0,392,24,36,519,7,29,0,36,65,57,0,124,23,27,205,38,81,3,121,68,133,4,207,78,126,526,95,171,3,276,570,268,6,844,303,201,1627,12,38,0,50,3,0,0,3,650,11,717,15,73,0,86,10,4,0,15,700,15,825,112,166,0,281,770,56,0,828,198,12,1319,94,220,3,317,1170,101,6,1284,72,29,1696,374,807,6,1191,4347,1233,23,5606,419,169,7392,242,553,9,809,1299,1119,6,2425,439,169,3834,586,1616,27,2236,1289,2978,34,4303,1530,1094,9155,1448,3469,48,4969,8893,5496,74,14467,4007,1501,24937
126,0,0,26,0,0,26,22,0,46,0,10,0,10,56,0,0,57,0,0,62,16,19,0,28,214,26,0,234,9,4,280,10,6,0,15,55,18,0,77,14,6,109,3,16,0,24,34,61,0,97,24,47,198,26,56,0,79,385,109,0,493,137,65,777,3,9,0,12,3,0,0,3,395,6,414,5,23,0,30,13,0,0,13,344,3,387,36,56,0,94,484,19,0,513,116,3,725,34,83,0,126,849,62,4,913,28,10,1070,175,293,3,475,3121,635,4,3752,164,53,4450,129,244,0,380,812,619,3,1438,230,43,2089,217,718,7,940,806,1805,15,2628,625,359,4558,610,1429,15,2056,6086,3140,24,9256,1896,485,13697
127,0,10,33,0,0,35,20,0,69,3,10,0,18,50,0,0,50,4,3,79,12,22,3,42,156,35,3,195,13,25,268,7,13,0,21,28,24,0,56,3,23,93,24,38,0,65,32,60,0,87,35,108,291,59,94,5,161,293,122,3,422,240,159,975,22,43,0,61,0,0,0,0,712,11,787,23,87,0,110,11,3,0,13,726,11,860,83,164,5,251,676,40,3,716,201,21,1191,84,215,3,301,911,76,0,982,49,13,1346,208,560,11,776,2807,655,9,3477,231,136,4620,115,281,0,391,529,566,6,1098,180,90,1765,329,874,20,1223,521,1356,10,1888,787,761,4658,858,2225,37,3122,5449,2695,33,8182,2882,1047,15235
128,0,7,21,0,0,17,25,0,47,3,3,0,5,24,6,0,31,0,3,38,12,20,0,28,116,11,3,131,4,4,167,3,9,0,12,21,21,0,37,3,0,50,9,14,0,25,16,35,0,53,19,26,121,29,50,0,81,192,74,4,272,142,41,533,17,23,0,43,0,0,0,0,787,16,842,16,67,0,87,8,0,0,8,849,20,959,42,129,0,169,490,29,0,520,318,12,1024,43,186,0,228,749,59,3,815,30,16,1088,136,472,3,618,2163,442,6,2611,122,55,3401,71,240,3,320,416,286,3,707,117,31,1172,116,466,3,588,316,776,6,1105,367,279,2334,449,1586,10,2048,4142,1596,25,5762,2594,420,10822
