SA4_CODE_2016,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000mo_A_15_19,OIDNS_3000mo_A_20_24,OIDNS_3000mo_A_25_34,OIDNS_3000mo_A_35_44,OIDNS_3000mo_A_45_54,OIDNS_3000mo_A_55_64,OIDNS_3000mo_A_65_74,OIDNS_3000mo_A_75ov,OIDNS_3000mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54
111,33,15,28,15,6,158,3,29,54,38,33,32,11,7,203,0,20,56,48,53,39,7,0,231,0,16,59,67,63,48,10,3,262,0,3,47,48,45,29,7,3,185,0,0,30,37,40,33,7,0,146,0,0,11,27,29,23,3,0,98,0,0,19,35,36,14,9,0,112,0,7,16,15,16,10,7,0,67,10,40,59,60,71,34,17,5,302,102,208,449,477,458,324,117,58,2197,154,53,123,162,164,123,39,9,816,4091,699,282,305,257,234,56,10,5936,1604,1569,830,749,651,561,171,33,6178,922,1619,1139,1047,1021,854,286,69,6957,881,1741,1523,1362,1382,1159,390,60,8498,691,2445,2681,2448,2619,1964,565,83,13498,348,2846,4072,3274,3605,2565,555,63,17323,147,2381,5230,4123,4545,3205,528,40,20193,61,1564,5900,4743,4954,3520,521,46,21316,20,556,3955,3554,3523,2435,351,30,14422,5,197,3002,3239,3368,2194,298,19,12317,0,78,1682,2500,2466
112,20,29,29,23,11,139,0,12,28,40,36,33,13,9,170,0,11,23,30,35,30,3,3,137,0,8,21,27,34,26,7,3,122,0,0,14,20,19,11,0,0,68,0,0,11,6,19,15,3,0,51,0,0,3,4,6,9,0,0,30,0,0,0,13,9,7,3,9,42,0,0,0,6,7,6,7,4,37,15,15,34,39,37,27,12,11,199,90,89,192,273,291,267,123,95,1412,124,22,67,129,153,149,54,21,728,2446,169,152,217,218,228,77,28,3530,867,492,474,539,625,658,221,49,3933,495,521,656,766,879,966,372,107,4764,491,763,936,1044,1266,1302,469,96,6373,430,1186,1661,1776,2167,2056,662,112,10055,196,1331,2133,2285,2857,2452,574,74,11896,80,872,2292,2635,3154,2694,531,62,12308,34,423,2059,2490,2839,2363,470,48,10724,4,138,1227,1521,1672,1376,237,32,6196,0,40,774,1313,1451,1090,198,25,4891,0,15,403,898,1087
113,11,6,16,13,5,85,3,25,28,27,8,17,5,3,112,6,10,27,23,34,28,10,0,139,0,4,24,15,27,21,9,4,102,0,5,12,18,24,16,4,0,72,0,0,15,15,14,9,3,0,52,0,0,3,3,16,11,0,0,34,0,0,5,8,8,4,0,0,30,0,4,3,3,4,4,6,0,28,16,8,24,23,20,20,8,10,141,68,108,182,178,198,184,84,57,1054,112,22,60,78,111,120,60,21,591,1609,181,130,125,139,120,69,20,2395,517,396,359,307,342,339,145,47,2455,402,415,451,448,488,481,234,77,2996,475,527,566,558,669,664,285,78,3825,466,999,1214,1056,1238,1128,433,100,6634,425,1553,1996,1566,1760,1410,405,72,9183,187,1231,2374,1958,2246,1723,412,66,10196,63,711,2277,1941,2060,1752,367,56,9225,18,297,1508,1365,1434,1096,219,45,5988,9,110,1051,1183,1218,821,183,24,4596,3,33,601,938,922
114,16,15,11,14,6,79,0,4,10,14,15,18,4,0,69,0,4,21,18,26,19,6,7,96,0,4,15,16,26,16,3,6,77,0,6,11,3,8,9,3,0,38,0,0,3,8,14,7,0,0,36,0,0,3,10,8,4,0,0,26,0,0,0,5,13,3,3,3,35,0,0,0,4,7,8,3,4,30,8,10,20,24,26,18,3,6,115,42,60,118,149,181,153,60,59,830,79,26,43,65,83,96,30,3,418,1600,128,126,131,140,150,47,9,2328,569,300,294,357,335,369,115,36,2364,312,362,380,415,551,547,270,42,2876,391,475,478,545,704,674,239,49,3559,301,737,930,931,1237,1044,408,55,5642,131,867,1256,1227,1455,1211,329,47,6511,48,694,1460,1323,1605,1280,299,43,6747,18,400,1395,1289,1574,1306,294,47,6316,5,210,925,841,1001,784,163,18,3952,0,79,677,818,935,683,161,20,3369,0,25,418,617,746
115,15,13,18,5,0,102,0,17,20,25,24,17,5,0,113,3,13,45,33,27,25,9,7,157,0,16,44,45,36,26,6,0,166,0,3,23,20,24,9,6,0,89,0,3,22,26,12,5,7,0,79,0,0,4,22,13,7,0,3,56,0,0,12,31,20,8,0,0,69,0,0,8,13,23,17,8,4,69,11,29,53,33,50,16,7,6,204,77,143,292,317,283,172,71,36,1390,109,50,98,126,114,91,39,9,635,2598,535,156,237,193,127,42,13,3915,1129,966,423,516,407,351,150,30,3976,551,825,582,630,612,501,221,45,3970,496,856,678,711,797,577,241,50,4398,411,1084,1093,1165,1352,981,375,54,6519,231,1217,1627,1515,1588,1132,385,48,7732,114,1184,2261,1862,1933,1365,398,49,9173,37,823,2764,2187,2168,1454,397,32,9863,9,389,2044,1733,1577,1055,243,33,7083,3,136,1607,1815,1464,925,248,25,6222,0,56,1060,1330,1202
116,24,30,17,9,3,151,3,27,52,43,44,24,12,0,200,3,30,82,72,56,35,6,0,285,0,13,91,69,67,33,4,0,274,0,8,40,52,50,13,5,3,164,0,6,32,17,47,22,0,0,124,0,0,8,26,20,18,3,0,72,0,0,10,29,20,12,3,0,79,0,0,5,10,6,12,0,0,34,20,38,65,59,59,43,12,4,292,115,207,487,467,467,274,77,28,2116,157,80,107,163,134,74,20,8,744,2364,432,190,199,150,123,41,9,3505,1194,895,540,517,437,372,105,17,4064,601,840,706,686,631,521,174,28,4178,537,895,1009,887,863,654,175,30,5053,475,1316,1677,1625,1592,1045,331,34,8097,306,1719,2860,2507,2437,1680,331,17,11866,184,1720,3917,3431,3334,2269,399,22,15275,67,1100,4491,3950,3609,2385,446,19,16064,8,497,2993,2903,2546,1590,326,8,10879,4,200,2158,2380,2241,1397,219,13,8615,3,79,1168,1814,1672
117,114,108,55,20,6,675,20,153,297,162,109,77,24,14,857,11,200,437,233,170,75,28,8,1162,11,147,515,286,201,114,25,4,1302,3,59,435,261,151,85,25,7,1011,0,21,317,262,178,84,14,3,884,0,13,200,195,120,50,12,0,592,0,12,296,323,206,93,22,5,952,4,17,167,419,259,106,37,14,1019,49,157,475,312,231,143,40,16,1433,327,1341,3837,2839,1933,1027,318,134,11755,251,355,690,534,392,218,82,26,2549,2681,1876,830,486,374,272,113,20,6649,1911,4134,2402,1172,846,773,260,47,11545,1285,4618,4262,1836,1401,1110,388,62,14960,1049,5008,5810,2418,1853,1469,566,103,18272,1032,5864,8615,4476,3538,2697,927,134,27287,784,7078,12900,6910,5277,3625,1067,138,37790,446,8782,20835,10292,7904,5021,1351,136,54761,197,8195,29187,14514,10232,6513,1583,157,70564,90,3880,24810,13969,9389,5598,1223,98,59060,43,1678,22599,15389,10141,5734,1125,88,56792,13,567,15459,13511,8579
118,17,13,12,3,4,100,0,17,36,18,19,17,8,0,114,3,10,57,35,31,21,11,0,162,0,19,59,16,25,20,15,0,154,0,3,43,27,20,18,3,0,116,0,8,28,20,21,10,3,3,88,0,0,19,21,15,7,6,5,68,0,0,20,27,26,16,11,3,103,0,0,12,41,44,34,27,18,174,11,16,75,46,26,20,14,6,219,51,144,439,323,287,206,116,56,1612,105,90,153,153,117,71,38,0,719,1318,752,219,195,154,110,47,9,2809,672,1278,630,394,325,260,112,40,3714,340,1143,1032,567,446,352,168,32,4080,271,1129,1345,703,594,475,258,48,4810,221,1304,1965,1119,1042,904,386,76,7010,147,1275,2494,1553,1284,1015,416,72,8260,72,1140,3230,1980,1721,1285,487,72,9986,30,960,4027,2456,2065,1528,504,52,11627,13,419,3106,1953,1643,1152,381,52,8723,6,161,2548,2108,1693,1161,325,60,8057,5,71,1551,1759,1362
119,54,52,36,15,5,283,5,39,107,64,66,32,14,3,336,3,39,121,78,65,52,3,0,368,0,19,99,77,69,39,22,0,320,0,11,48,52,42,32,8,0,187,0,3,49,35,52,12,7,0,153,0,3,14,32,25,15,4,0,86,0,0,18,28,28,15,3,0,106,3,3,7,19,12,11,10,0,62,25,61,111,78,82,42,11,3,417,126,324,808,637,599,371,146,36,3052,202,117,247,206,204,123,51,12,1171,2695,734,370,330,265,227,82,6,4706,1332,1479,1021,896,885,692,212,31,6546,711,1437,1506,1241,1315,1066,333,52,7662,614,1396,1831,1720,1719,1300,409,52,9035,515,1896,2850,2741,2942,2216,693,90,13939,292,2119,4151,3639,3868,2686,653,83,17487,140,1906,5165,4232,4646,3257,704,58,20111,43,1324,5591,4590,4499,3221,722,68,20063,20,570,3749,3190,3061,2088,445,48,13169,9,201,2786,2916,2734,1872,363,33,10920,10,68,1500,2084,2062
120,30,26,25,7,3,158,5,21,33,22,32,23,8,7,148,5,24,72,46,34,33,10,0,224,0,24,97,51,64,35,6,3,282,0,4,53,44,40,16,10,3,176,0,0,31,28,26,19,3,0,107,0,0,19,30,14,8,0,0,75,0,0,20,41,31,20,3,4,119,3,0,4,22,19,15,6,3,78,8,36,69,51,44,32,10,0,253,77,227,544,432,395,270,84,36,2074,99,73,161,177,121,101,32,8,767,1728,543,244,251,171,108,44,3,3097,824,1171,652,502,470,368,130,25,4155,413,1153,1056,751,740,573,194,46,4922,331,1051,1313,785,863,714,258,48,5359,294,1289,1960,1453,1501,1196,358,62,8118,131,1389,2739,1943,2082,1464,457,44,10243,94,1392,3896,2708,2599,1906,478,57,13132,28,979,4659,3294,2990,2110,517,69,14655,14,427,3180,2500,2292,1526,358,40,10333,7,163,2337,2391,2044,1399,325,34,8689,0,49,1451,1838,1611
121,33,35,22,5,3,199,3,32,82,51,50,34,17,5,275,3,46,117,71,67,33,11,6,350,0,28,151,102,68,42,24,3,421,3,8,99,73,67,19,10,7,284,0,6,69,61,71,37,11,6,260,0,0,41,51,30,20,13,3,163,0,4,62,100,70,42,13,8,300,0,0,23,83,110,60,36,21,336,20,57,130,114,104,57,10,10,495,118,355,952,841,740,438,182,99,3726,195,128,252,279,282,152,90,28,1397,3597,1165,377,401,361,260,116,29,6303,1650,2334,928,807,734,577,281,60,7376,762,2091,1450,1027,1005,803,364,83,7573,566,1959,1890,1345,1298,1005,468,122,8656,506,2207,2755,2082,2129,1587,741,145,12155,266,2334,4103,2839,2734,2181,837,117,15408,174,2761,6646,4073,3811,2838,972,126,21397,66,2348,9109,5259,4509,3356,1040,105,25786,29,1021,7359,4821,3832,2563,759,86,20468,20,381,6375,5066,4004,2605,673,87,19207,3,129,4060,4441,3346
122,18,21,15,7,7,98,3,9,32,16,24,22,9,3,123,0,10,39,27,31,26,12,5,145,4,8,45,25,35,26,7,0,145,0,0,18,30,29,20,5,3,114,0,3,14,23,21,17,3,0,78,0,0,10,11,13,4,3,0,41,0,0,15,30,26,14,4,3,96,0,0,6,25,32,14,26,3,106,10,21,42,46,39,21,8,6,194,77,89,267,286,338,225,102,45,1427,127,37,92,158,166,78,32,8,702,2818,417,187,263,226,126,54,16,4102,915,961,424,499,467,355,186,43,3856,406,897,585,614,637,496,241,60,3930,419,903,845,734,839,649,297,64,4750,341,1105,1305,1264,1450,1137,523,101,7225,196,1272,2021,1610,1742,1390,559,75,8869,88,1117,2841,2100,2192,1678,499,56,10576,29,779,3246,2455,2501,1846,512,64,11421,3,272,2224,1981,2007,1322,365,38,8217,4,112,1525,1951,1857,1183,306,34,6979,0,33,835,1336,1309
123,13,20,16,6,0,113,0,14,47,32,28,22,4,0,144,0,11,57,38,26,19,0,0,165,3,5,44,36,34,24,11,0,161,0,5,29,35,25,7,5,0,108,0,3,23,20,24,12,0,0,85,0,0,14,14,12,12,0,0,49,0,0,4,10,13,6,0,0,36,0,0,3,0,7,6,4,0,23,17,32,43,48,42,20,6,3,204,105,130,352,277,281,182,64,22,1412,140,41,102,86,106,73,17,0,564,2341,343,169,193,175,116,31,14,3370,1046,718,416,428,385,353,109,15,3469,600,742,571,630,607,493,147,14,3810,586,696,747,669,778,626,201,30,4335,494,1137,1272,1289,1370,1042,292,47,6943,271,1450,2039,1893,1931,1437,318,22,9359,111,1299,2652,2319,2417,1739,305,30,10871,44,836,2812,2475,2479,1786,339,19,10786,3,347,2009,1870,1596,1068,200,10,7100,9,124,1435,1615,1417,909,157,8,5678,3,53,786,1232,1178
124,28,24,23,13,7,141,5,34,61,28,30,34,8,0,192,3,18,50,50,43,33,7,0,208,3,17,48,60,44,31,7,0,202,0,5,36,42,34,11,3,0,124,0,3,33,31,20,22,3,0,112,0,0,5,18,19,11,5,0,63,0,0,13,21,18,14,0,3,66,0,0,8,13,5,10,3,3,43,23,25,58,41,45,29,3,3,231,106,171,380,396,323,258,71,30,1731,164,59,95,161,130,91,30,8,736,3032,415,220,225,207,173,56,4,4328,1410,850,544,551,527,515,168,28,4587,771,878,733,799,751,670,274,43,4922,740,1038,997,986,1009,864,327,57,6003,660,1534,1786,1602,1790,1541,478,51,9441,312,1750,2483,2193,2438,1911,497,46,11631,142,1559,3372,2901,3026,2340,473,42,13860,62,1115,3455,3099,3116,2368,474,40,13729,17,436,2469,2348,2257,1577,298,31,9426,0,159,1747,2033,2074,1400,250,23,7689,4,60,934,1543,1648
125,68,66,33,8,3,353,8,77,149,96,105,52,23,0,509,7,79,189,110,108,62,15,4,573,3,49,232,151,131,72,12,3,649,0,19,134,98,79,57,9,3,400,0,13,88,83,73,44,8,0,311,0,3,53,80,78,28,9,0,241,0,5,34,69,66,44,3,0,229,0,0,17,24,31,16,7,0,94,38,82,171,113,116,55,14,13,599,219,533,1385,1063,983,562,141,56,4945,189,148,302,271,193,155,45,4,1313,2380,792,358,316,242,203,67,10,4355,1310,1572,1093,827,785,665,177,27,6459,773,1654,1625,1250,1168,915,294,44,7730,688,1739,2031,1614,1526,1188,376,57,9209,627,2297,3629,3023,2802,2105,557,74,15113,428,2975,6075,4640,4439,3116,731,65,22467,230,3177,8624,6432,5984,4165,911,64,29583,86,2422,9856,7656,6999,5054,939,56,33074,23,1039,6995,5876,5272,3405,655,41,23307,19,350,5127,5352,4648,3055,581,44,19170,8,154,3151,4301,3626
126,24,27,21,10,3,133,3,28,43,27,28,20,3,0,157,0,25,60,34,33,18,8,3,180,0,15,77,48,38,9,3,3,201,0,11,61,47,33,13,4,3,171,0,0,33,43,25,13,11,5,118,0,0,21,26,24,12,4,0,88,0,0,28,42,38,14,0,0,121,0,0,13,23,30,15,11,3,95,7,29,46,41,39,29,3,7,212,70,192,487,414,359,190,66,40,1818,82,56,119,105,100,59,8,5,534,1503,596,194,202,135,107,42,3,2787,772,1117,464,394,381,268,91,18,3496,334,881,678,431,460,426,140,28,3367,243,942,831,601,585,519,163,42,3922,210,972,1336,973,982,820,291,50,5633,126,1073,1953,1341,1301,959,306,45,7102,53,1118,2843,1825,1724,1229,338,46,9176,30,908,3809,2620,2231,1558,392,34,11588,11,435,3082,2382,1946,1221,286,26,9389,0,154,2738,2607,1953,1217,234,21,8932,0,61,1880,2496,1779
127,44,49,25,10,3,234,7,38,91,68,38,37,8,3,301,0,43,107,84,82,55,14,0,386,0,29,98,92,82,38,7,3,359,0,7,68,50,60,33,4,0,226,0,8,50,33,47,27,3,3,169,0,3,16,20,20,22,3,0,93,0,0,22,29,15,13,0,0,81,0,0,6,12,22,10,3,3,53,17,53,75,75,58,46,12,3,338,134,324,723,620,581,363,102,28,2884,193,117,198,193,167,99,32,6,1016,2148,570,250,226,203,126,37,7,3577,1364,1207,655,770,751,581,128,16,5473,741,1131,1015,1015,1071,775,199,23,5972,585,1143,1225,1225,1308,980,275,42,6780,556,1667,2127,2230,2255,1552,393,49,10830,370,1963,3431,2954,3206,2219,467,42,14651,181,1902,4559,3881,3976,2834,483,36,17853,72,1473,4885,4012,3992,2699,530,39,17700,23,604,3655,3029,2628,1773,325,25,12067,6,244,2632,2501,2309,1446,249,22,9407,6,83,1432,2003,1721
128,11,10,14,13,0,77,3,12,32,11,11,15,7,0,93,0,12,24,25,23,23,5,0,109,0,7,22,21,21,15,8,3,98,0,3,12,16,21,8,0,0,62,0,0,17,19,16,18,5,0,75,0,0,7,8,8,5,0,0,29,0,0,7,19,14,4,3,0,44,3,0,3,10,10,12,8,0,46,8,16,34,39,21,20,10,6,152,58,91,201,218,198,143,57,29,991,97,34,62,86,82,60,29,5,458,2701,474,150,194,153,115,38,3,3828,1029,919,348,451,367,299,108,22,3550,440,821,556,519,537,441,180,27,3528,442,812,652,608,688,596,216,39,4048,340,1011,1050,1045,1182,953,343,58,5982,180,1092,1495,1371,1431,1209,355,38,7161,75,969,2022,1580,1709,1332,354,35,8076,20,600,2172,1793,1876,1454,325,26,8265,7,236,1586,1300,1276,922,223,17,5576,4,87,1166,1313,1233,869,173,12,4866,0,39,609,940,920
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,12,0,3,0,3,0,0,0,0,10,0,0,3,0,3,0,3,0,14,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,9,0,0,0,0,0
199,42,76,44,18,7,306,6,33,56,59,51,42,8,7,267,3,42,93,73,68,55,16,0,339,0,22,89,69,64,47,8,7,318,0,10,56,57,55,29,10,0,219,0,9,32,46,32,22,6,0,155,0,0,23,27,27,11,0,0,85,0,3,33,28,39,21,8,3,136,0,0,14,25,17,18,9,3,91,23,45,94,72,82,52,20,16,404,134,297,676,630,657,432,164,92,3084,153,131,249,256,280,174,53,14,1318,1323,715,361,445,504,374,111,16,3845,654,1088,931,1064,1290,1194,328,35,6585,679,981,1254,1370,1851,1746,556,84,8519,1264,1230,1502,1650,2284,2099,674,96,10804,1126,1968,2446,2597,3321,2999,913,103,15471,464,2370,3341,3120,3519,2784,708,84,16390,255,2073,4599,4023,4236,3155,685,63,19084,111,1514,5278,4657,4611,3151,586,42,19957,26,706,3454,3407,3099,1987,371,27,13081,10,405,2589,2750,2549,1464,289,22,10074,6,154,1404,1729,1478
201,10,17,15,9,5,79,0,16,8,17,23,15,3,3,88,0,11,30,19,28,12,5,0,107,0,3,18,27,25,11,3,4,96,0,0,14,19,24,14,0,0,73,0,0,3,16,18,4,3,0,50,0,0,3,11,14,3,0,0,33,0,0,0,7,10,3,0,3,29,0,0,0,3,10,3,4,0,27,9,9,20,29,19,18,5,7,128,58,90,125,202,222,157,63,36,960,98,34,52,112,123,109,49,9,584,1797,245,144,176,137,159,63,15,2732,663,617,384,360,408,454,153,24,3069,274,616,478,515,560,561,230,55,3280,331,653,598,717,767,671,260,47,4037,240,961,1059,1072,1288,1111,363,56,6140,105,1020,1563,1454,1620,1316,374,61,7511,39,858,1948,1747,1903,1479,295,40,8309,24,507,1919,1742,1895,1448,252,32,7806,5,160,1245,1192,1348,856,149,21,4980,0,45,815,1063,1082,743,116,13,3880,3,16,414,703,757
202,9,19,10,5,0,73,0,11,21,19,21,11,3,0,93,0,11,14,16,26,25,5,3,101,0,4,19,21,19,14,4,0,82,0,0,16,15,21,18,0,0,68,0,0,3,12,16,13,0,0,46,0,0,4,4,11,7,0,0,32,0,0,6,10,8,11,0,0,33,0,0,0,3,8,4,3,0,19,7,18,10,18,24,12,11,3,106,60,76,131,178,186,162,66,30,892,93,33,55,96,90,111,34,10,516,1848,233,132,162,151,156,48,16,2757,603,549,300,334,396,391,135,41,2756,322,560,426,469,550,534,223,45,3136,306,602,568,576,724,727,255,65,3828,236,913,1093,1107,1296,1131,367,65,6213,130,1116,1672,1486,1705,1474,309,49,7943,51,857,2036,1711,1926,1605,335,38,8564,19,511,1915,1657,1878,1449,239,31,7700,5,212,1303,1217,1373,971,179,23,5287,0,65,811,1061,1133,809,128,19,4022,0,29,446,666,751
203,16,28,18,17,0,116,3,17,38,31,17,21,6,3,136,3,15,36,31,31,28,8,4,162,0,15,25,45,41,27,17,6,172,0,3,23,34,38,26,5,3,125,0,3,16,26,39,14,0,3,104,0,0,10,15,13,7,0,0,54,0,0,15,25,29,9,0,0,77,0,0,6,10,8,10,6,0,42,15,30,56,39,61,32,9,14,258,116,139,294,341,367,241,94,49,1640,189,57,96,163,151,117,31,9,818,3473,590,284,319,247,233,76,11,5233,1132,1227,684,729,653,653,194,22,5290,555,1177,865,939,970,887,287,44,5727,458,1236,1086,1080,1317,1100,378,62,6710,360,1612,1809,1962,2089,1792,573,66,10264,153,1679,2795,2346,2586,2002,518,61,12133,85,1468,3505,2822,3125,2320,462,43,13840,22,831,3761,3207,3253,2406,430,42,13955,11,284,2764,2443,2224,1541,272,29,9563,10,117,1898,2153,2068,1354,177,17,7798,4,40,973,1544,1488
204,13,12,19,12,8,82,3,15,18,16,16,19,4,7,90,0,15,20,28,25,27,5,5,121,0,6,17,29,29,20,7,8,114,0,3,14,18,16,13,3,3,75,0,4,8,13,21,14,3,3,71,0,0,10,11,14,3,6,3,39,0,0,3,6,11,7,0,0,32,0,3,3,4,4,3,5,9,31,16,14,19,29,30,25,17,8,157,77,84,162,214,224,190,91,68,1114,115,22,64,102,139,180,85,12,727,1874,171,146,163,195,205,83,22,2859,556,356,347,390,486,539,252,52,2976,327,409,441,529,651,748,364,92,3563,394,558,560,668,882,931,401,89,4482,369,919,1074,1145,1431,1497,574,111,7123,299,1255,1632,1495,1867,1652,471,82,8758,157,1077,2077,1890,2291,1873,407,78,9849,56,653,2013,1959,2224,1869,375,71,9215,16,226,1385,1411,1589,1250,243,36,6160,5,82,845,1124,1277,973,168,44,4527,8,20,412,754,878
