SA4_CODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
111,57,41,21,19,16,4,0,167,109,151,136,125,72,12,3,603,220,257,232,216,127,25,3,1085,13,31,36,17,9,3,0,108,7,3,0,0,3,0,0,19,3,9,10,10,6,0,0,32,23,47,42,28,14,3,0,162,96,255,428,520,532,309,72,2222,1681,1036,902,957,1029,333,54,5984,145,122,100,120,70,43,19,627,11820,16198,16055,16268,12105,2601,378,75421,50,58,44,57,26,6,0,244,398,282,200,239,170,22,4,1317,4,13,6,14,9,3,0,43,0,0,3,4,0,0,0,10,15,14,21,22,7,0,0,74,7845,11853,12454,13502,8494,1110,70,55329,1580,618,441,657,512,90,13,3907,0,4,8,12,9,4,0,29,31,24,38,25,22,0,0,142,54,101,104,87,31,5,0,390,18,24,50,47,44,8,0,193,464,461,350,402,306,68,7,2056,10448,13450,13716,15079,9634,1322,92,63738,25,26,21,29,24,3,0,129
112,17,12,7,3,6,0,0,45,51,53,53,60,46,10,8,283,69,74,70,68,56,17,8,352,4,0,0,0,4,0,0,15,0,0,0,3,0,0,0,8,3,4,3,3,3,0,0,17,7,7,8,13,4,0,0,39,66,193,531,726,912,593,211,3235,716,460,424,479,672,275,32,3059,120,84,121,107,100,38,47,614,5555,6747,8044,9218,8636,2599,520,41310,3,6,4,6,0,0,0,23,105,33,35,43,32,9,0,263,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,4,5,12,12,6,7,0,0,44,3246,4633,6378,7933,6074,914,41,29219,848,316,266,415,343,92,8,2291,0,4,3,7,14,9,0,32,14,7,9,19,8,3,0,60,47,78,66,68,40,3,0,302,6,24,47,58,41,18,10,196,274,204,254,389,350,70,20,1567,4552,5321,7080,8946,6909,1117,83,34006,0,3,0,4,0,0,0,10
113,0,0,0,0,0,0,0,7,45,60,35,37,18,8,6,206,50,63,44,41,19,8,9,234,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,8,3,3,8,4,3,3,0,26,3,4,14,7,6,3,0,30,116,159,279,476,549,418,180,2176,470,325,307,339,414,188,23,2064,96,82,64,83,74,41,40,472,5725,7083,6778,7316,6281,1981,484,35655,4,7,0,3,0,0,0,20,29,15,15,23,11,7,0,101,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,12,8,5,17,11,0,0,60,3076,4357,4697,5381,3721,603,62,21888,777,403,240,287,220,51,11,1985,0,0,0,4,7,4,3,17,9,6,9,3,8,3,0,41,7,13,15,15,16,3,0,59,71,47,27,25,32,8,5,216,318,293,230,320,325,73,17,1571,4302,5150,5237,6064,4355,755,90,25963,0,4,3,0,0,0,0,12
114,5,4,0,4,0,0,0,14,35,44,24,20,28,5,4,165,54,56,31,30,34,3,4,224,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,5,8,4,0,0,0,0,22,27,81,199,287,422,345,127,1501,564,268,254,329,374,179,35,2006,64,57,44,53,50,28,23,325,3897,4596,4729,5423,4726,1560,310,25250,24,17,7,6,5,0,0,65,51,9,10,6,4,6,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,6,6,11,0,0,36,2295,2970,3564,4633,3384,570,38,17436,579,184,146,221,182,30,5,1351,0,0,0,3,6,0,0,15,3,0,3,5,4,0,0,16,8,9,13,18,12,0,0,59,5,10,22,20,18,8,0,86,143,133,125,181,153,61,5,799,3117,3348,3898,5097,3779,677,52,19961,4,3,0,3,0,0,0,12
115,41,31,10,8,3,3,0,95,63,69,67,53,31,11,0,288,194,235,162,102,61,26,0,775,21,32,18,11,10,0,0,88,3,0,3,4,0,0,0,15,0,0,3,0,0,0,0,10,23,33,25,14,9,0,0,106,100,209,525,720,709,409,114,2777,900,349,293,234,293,172,28,2265,74,77,73,53,59,16,12,366,6750,8558,8664,7857,5626,1975,311,39740,42,68,38,30,12,3,0,191,376,324,146,103,70,15,0,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,0,3,4,0,14,4063,5296,6443,6699,3796,696,42,27041,913,330,214,274,241,67,8,2050,0,0,3,3,6,3,0,20,6,4,9,6,3,0,0,22,8,4,8,7,0,0,0,28,7,22,41,35,20,23,3,150,179,112,117,144,132,24,15,716,5593,6169,7020,7301,4292,838,62,31276,60,105,48,32,17,5,0,266
116,33,21,20,15,10,3,0,96,73,114,93,73,44,8,0,398,293,351,288,201,140,24,5,1311,38,51,24,19,6,5,0,139,3,0,0,0,0,0,0,11,3,6,3,3,4,0,0,14,42,58,24,23,8,5,0,164,54,154,329,313,256,110,15,1227,869,583,552,484,462,160,27,3129,136,162,111,125,73,29,6,650,8621,13835,14134,13036,8892,2079,162,60756,215,358,191,158,114,17,0,1059,376,220,138,145,114,21,0,1016,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,7,8,10,3,3,0,45,3667,6528,7652,7582,4623,628,35,30711,1293,489,428,561,465,89,7,3329,0,0,5,7,0,0,0,11,6,0,9,5,0,0,0,28,11,11,3,9,9,0,0,34,13,32,42,49,31,5,3,174,229,176,162,172,123,23,3,875,5819,7831,8634,8686,5481,782,47,37280,156,150,83,89,58,8,0,539
117,289,755,961,612,301,65,16,3001,148,488,626,516,221,40,11,2050,3982,10223,9517,6325,3455,776,94,34371,495,1109,981,527,328,66,5,3514,16,74,82,60,15,3,0,252,8,30,45,39,10,3,0,130,512,1214,1106,622,360,74,5,3896,175,1184,1817,1423,937,418,85,6038,2686,3691,3453,2725,2310,794,148,15803,437,787,553,418,323,103,56,2684,30406,95410,84574,59939,34188,8410,1087,314013,10446,29817,16690,10810,5448,838,62,74115,4942,14006,9270,6083,3147,683,50,38183,149,1047,884,496,204,50,0,2822,159,420,312,165,76,13,0,1145,77,362,308,208,87,22,7,1073,3971,12605,14192,12556,6318,1262,100,50995,1039,2601,1891,1570,1070,264,22,8456,0,7,7,5,4,0,0,18,49,312,255,109,44,0,0,772,177,792,553,356,89,8,3,1980,158,313,244,189,77,22,6,1013,2524,7310,3183,1894,1129,230,23,16291,23690,69589,47792,34438,17689,3394,268,196866,2086,5148,2702,1840,1191,264,20,13251
118,46,63,50,26,22,5,0,211,43,74,58,53,24,8,3,262,584,944,568,398,269,82,10,2852,78,116,84,55,66,20,0,412,3,12,6,3,6,3,0,26,0,0,4,0,0,0,0,7,79,125,89,62,71,17,0,443,88,348,625,763,636,425,137,3022,749,620,414,316,343,207,49,2702,80,121,83,80,41,20,12,432,6001,11528,9272,7701,5634,2260,486,42874,708,1321,514,361,234,41,3,3183,1042,1650,701,539,485,165,12,4593,3,8,8,3,4,0,0,26,0,3,0,0,0,0,0,8,13,40,23,25,11,4,0,110,1772,4623,4735,4720,3102,878,91,19928,424,472,337,382,292,125,18,2048,0,0,0,0,0,0,0,4,25,87,35,31,10,0,0,194,36,141,99,56,26,3,0,365,21,54,42,62,34,17,4,240,931,1477,800,710,526,151,15,4618,4984,9878,7299,6892,4728,1382,146,35314,495,927,418,315,209,63,7,2429
119,36,17,21,17,16,0,0,110,106,136,106,93,64,21,3,520,541,656,478,431,258,79,6,2449,66,64,60,47,27,6,0,265,0,6,3,0,0,0,0,12,0,5,7,8,0,0,0,25,68,79,70,55,30,6,0,302,99,336,542,616,570,281,74,2525,1095,815,700,597,616,286,50,4171,167,232,182,163,129,45,11,924,10171,17901,17126,16974,12279,3412,464,78336,709,1244,546,500,357,49,10,3424,422,406,241,316,271,60,0,1715,0,0,0,4,0,0,0,7,0,3,0,0,4,0,0,7,11,12,16,8,12,4,0,66,4500,8755,9899,10998,6770,1214,87,42232,1398,770,605,879,787,152,20,4612,0,7,6,7,3,0,0,21,5,3,18,10,9,0,0,44,11,8,15,16,6,0,0,60,16,69,78,75,67,7,5,310,646,810,618,656,467,95,10,3311,7715,12091,12046,13474,8758,1586,133,55807,267,416,192,181,156,38,0,1257
120,43,43,27,16,10,0,0,148,45,72,80,59,28,11,0,293,516,809,616,485,356,66,5,2857,67,103,66,55,43,12,3,351,7,4,0,3,0,0,0,19,0,0,8,10,0,0,0,20,78,108,76,71,44,7,3,389,53,293,579,703,592,312,76,2620,780,617,461,500,470,228,43,3102,119,151,97,102,60,23,11,555,6629,13364,12542,11409,8050,2348,372,54706,791,1727,934,750,476,68,3,4752,568,719,279,290,228,61,10,2151,3,4,8,3,3,3,0,22,17,24,18,15,3,0,0,76,6,16,14,14,10,3,0,68,2610,5948,6389,6672,4174,861,60,26721,685,513,330,490,401,103,20,2542,0,5,3,8,0,0,0,17,8,22,19,11,5,0,0,67,30,58,45,40,23,3,0,195,16,46,48,54,39,11,3,214,623,793,482,523,392,88,10,2910,5361,9871,8573,8868,5755,1204,109,39746,386,645,318,252,183,37,3,1827
121,94,116,175,87,55,12,3,540,73,141,154,159,64,25,3,620,1231,2663,2362,1565,815,224,26,8894,158,256,222,139,85,21,3,884,11,15,21,8,5,5,0,60,0,3,10,10,12,0,0,38,175,274,247,158,93,32,3,975,130,508,1273,1650,1418,972,301,6257,1691,1070,913,778,731,439,112,5735,160,226,181,137,116,53,26,887,12871,27318,26842,21550,14106,5003,910,108598,2471,6239,3295,2092,1179,197,20,15495,1067,2149,1371,954,611,151,10,6315,15,35,40,27,21,3,0,138,4,12,3,5,0,0,0,27,10,38,35,43,25,6,0,155,4235,8708,10248,11610,7152,1719,151,43826,1013,902,660,755,638,169,22,4154,0,7,4,0,4,0,0,12,10,65,50,36,10,0,0,171,11,57,51,51,18,8,0,194,18,72,87,94,74,30,12,390,1061,1661,1149,1005,710,182,17,5788,9919,19943,16997,16684,10435,2463,231,76667,779,1768,874,562,368,81,3,4439
122,65,66,30,23,27,9,0,225,50,96,91,78,48,10,0,384,271,453,281,194,131,34,0,1362,36,60,30,28,14,4,0,172,6,9,8,10,0,0,0,34,3,0,6,13,8,0,0,27,40,73,48,46,21,4,0,232,80,246,661,913,815,539,167,3424,980,451,373,354,335,240,50,2781,72,84,72,76,55,26,7,387,6833,9407,9300,8939,6551,2467,479,43978,33,73,18,21,13,0,0,158,740,769,376,329,247,76,3,2534,3,22,11,8,3,0,0,52,0,0,0,0,0,0,0,4,0,8,8,11,12,3,0,46,2870,4564,5635,6794,4313,1003,95,25260,775,385,232,333,325,102,12,2164,0,3,0,0,3,0,0,9,18,34,25,22,8,0,0,102,26,83,34,52,22,0,0,218,11,21,63,60,35,4,3,190,560,498,352,435,282,91,13,2237,5038,6462,6761,8061,5259,1279,123,32979,92,196,70,32,26,3,0,422
123,28,12,3,3,3,0,0,54,45,65,47,52,48,4,0,254,176,176,113,113,92,9,0,679,23,19,16,5,7,4,0,69,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,28,16,22,7,7,4,0,80,50,126,228,238,300,151,42,1139,764,446,474,406,435,139,28,2694,96,95,101,89,39,18,7,442,6694,8777,8796,8302,6290,1537,170,40555,134,143,75,70,51,7,0,474,209,75,56,85,57,3,0,489,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,7,3,7,0,0,28,3846,5284,6169,6307,3910,590,32,26135,1117,333,270,347,336,59,4,2474,0,3,10,5,3,0,0,15,6,3,3,8,3,0,0,28,3,0,12,9,8,0,0,32,6,19,22,43,13,0,0,107,175,108,119,127,103,33,0,667,5501,5982,6742,7000,4494,690,36,30447,60,37,34,42,16,3,0,193
124,30,9,4,3,3,0,0,53,96,110,92,51,45,14,4,402,248,259,208,118,104,24,4,970,36,17,19,19,7,3,0,98,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,9,44,22,19,24,8,3,0,113,77,193,344,507,492,317,55,1988,1037,544,453,525,593,208,32,3401,101,94,84,91,50,28,14,469,8545,10424,10281,10401,8190,2280,295,50424,233,234,135,146,107,15,0,874,217,88,80,96,63,22,0,564,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,17,11,12,17,9,0,0,67,4770,6569,7770,8546,5846,919,49,34466,1412,387,340,462,425,95,10,3128,0,3,3,4,3,0,0,18,15,10,9,12,3,3,0,44,5,8,17,16,6,0,0,60,19,31,40,39,24,9,3,164,291,238,214,243,211,43,7,1245,6973,7577,8621,9576,6700,1099,73,40632,61,81,40,46,36,4,3,271
125,73,92,66,48,43,10,0,332,124,206,155,134,90,15,3,736,888,1507,1155,984,716,118,13,5372,132,173,130,85,65,8,0,595,3,7,3,0,3,0,0,22,7,14,10,9,0,0,0,36,142,192,141,96,71,5,0,645,86,336,558,497,445,194,46,2163,1258,1134,997,974,984,355,47,5741,249,348,229,191,145,42,32,1233,13271,29168,28465,25910,18416,4149,431,119810,1278,2809,1803,1496,912,118,6,8422,811,1058,825,816,532,98,9,4148,0,3,3,0,0,0,0,10,3,4,3,3,3,0,0,19,9,29,21,16,25,4,0,110,5352,13115,14175,13726,8302,1440,81,56196,1373,1314,880,1137,989,210,10,5918,0,10,7,12,6,3,0,31,7,26,19,10,3,0,0,71,9,33,41,37,17,3,0,137,21,91,79,80,45,17,0,323,455,861,539,476,350,55,10,2741,9326,19353,18397,17811,11178,1945,119,78123,551,803,466,458,336,72,0,2687
126,47,69,98,67,31,7,0,326,34,82,84,72,41,7,0,310,394,795,765,520,286,60,3,2834,60,110,100,89,54,0,0,412,3,8,8,3,3,0,0,22,0,0,3,8,6,0,0,19,59,117,110,102,62,5,0,453,61,238,537,585,426,213,75,2136,721,496,490,349,367,150,29,2610,75,117,85,61,44,15,10,406,5596,12381,14019,11253,6810,1721,271,52046,761,1497,761,501,278,44,3,3844,609,709,481,343,237,36,0,2410,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,4,7,14,23,13,10,0,0,74,2281,5799,7006,6806,4065,770,48,26766,507,552,372,425,302,75,9,2237,0,0,0,3,0,0,0,4,10,17,20,16,8,0,0,67,8,20,24,19,11,0,0,79,9,45,41,40,31,11,0,182,372,408,284,245,188,47,8,1547,4565,9074,9008,8407,5128,975,64,37226,278,492,241,176,101,26,0,1313
127,41,12,18,16,11,5,0,97,110,114,108,108,63,12,0,514,340,363,257,249,152,32,3,1406,45,36,26,16,13,0,0,131,4,0,0,0,0,0,0,9,0,6,3,0,0,0,0,17,57,43,27,20,14,0,0,157,86,196,350,383,311,158,29,1512,902,564,495,529,428,171,25,3115,198,187,161,166,108,39,6,867,9657,15433,14676,14456,10406,2415,277,67328,227,442,228,233,151,36,3,1320,296,178,165,234,172,26,3,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,6,18,4,0,0,54,4856,8708,9494,9136,5345,780,43,38368,1485,648,513,790,693,109,14,4245,0,3,6,13,8,0,0,30,10,9,12,5,0,0,0,31,5,17,7,13,7,0,0,43,27,51,57,45,27,13,0,212,336,310,328,317,199,55,3,1550,7248,10365,10820,10801,6608,1021,67,46933,118,152,69,89,77,9,0,521
128,7,8,0,7,3,0,0,27,47,53,37,36,27,3,0,200,191,178,108,95,70,14,0,657,30,23,15,6,5,3,0,81,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,12,29,22,21,7,9,4,0,97,45,128,312,396,428,273,55,1638,954,368,271,275,282,148,39,2334,63,51,56,42,38,19,11,276,5949,6546,6199,6042,4879,1638,245,31489,444,448,180,136,132,16,0,1353,133,76,49,49,28,7,0,342,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,4,6,0,8,4,4,0,0,23,3224,3814,4699,5412,3697,640,44,21531,855,201,193,266,214,72,9,1813,0,3,0,3,0,0,0,10,6,3,5,3,0,0,0,20,9,11,13,17,4,0,0,56,7,20,24,22,27,7,0,105,349,278,250,249,176,46,6,1354,5036,4856,5417,6177,4280,795,57,26622,114,114,38,38,34,8,0,354
197,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,5,7,3,0,0,20,0,0,0,0,0,0,0,0,4,19,15,19,13,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
199,29,38,27,24,19,5,0,134,247,312,291,250,158,40,4,1299,622,711,552,475,301,94,4,2770,107,73,61,49,18,8,4,334,5,14,3,6,0,0,0,24,8,17,10,7,3,0,0,48,122,104,78,63,24,8,3,403,59,195,266,289,247,99,34,1190,1223,1235,1279,1450,1577,634,95,7500,228,245,212,248,174,82,41,1226,15882,23537,23525,23728,17560,4504,511,109242,222,359,177,161,93,15,0,1031,154,170,112,97,91,24,3,654,0,3,3,3,0,0,0,17,3,4,3,0,0,0,0,11,4,20,11,14,11,3,0,68,1956,3567,4643,5861,4018,749,60,20856,379,311,312,568,430,88,16,2108,9,15,20,39,28,3,3,114,9,13,9,11,0,0,0,36,5,29,14,13,8,0,0,66,29,65,80,93,65,17,3,351,151,133,103,109,80,24,6,604,2915,4691,5502,6964,4827,943,87,25916,113,147,79,55,53,14,3,458
201,8,3,0,3,3,0,0,26,26,44,32,38,23,5,0,160,44,62,48,43,35,9,0,236,4,3,3,0,0,0,0,12,3,0,0,0,0,0,0,3,0,5,0,3,3,0,0,12,5,7,7,9,5,0,0,33,42,124,257,358,426,326,83,1615,615,383,354,362,442,174,32,2363,89,57,37,80,50,36,17,362,4451,5563,5840,6201,5228,1531,299,29111,12,14,16,8,10,0,0,66,109,38,30,28,25,3,0,227,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,6,16,16,15,10,0,0,60,2756,3861,4489,5315,3593,498,39,20553,789,220,175,209,179,42,5,1611,0,0,0,8,3,3,0,8,0,0,3,5,0,0,0,15,5,17,13,20,14,6,0,75,6,11,16,15,21,8,4,86,178,144,144,209,199,47,11,939,3862,4334,4908,5834,4056,607,57,23657,0,9,0,4,0,0,0,12
202,16,8,5,8,3,0,0,44,42,48,37,38,28,11,0,201,72,71,61,62,39,13,0,318,0,8,5,3,3,0,0,21,3,3,0,0,0,0,0,6,0,4,3,0,3,0,0,9,4,11,10,6,8,0,0,34,47,102,261,340,490,292,101,1633,670,368,350,387,439,192,36,2437,78,37,41,61,54,22,20,310,4635,5884,5790,6320,5484,1478,317,29903,13,22,27,21,21,3,0,104,91,37,23,26,25,9,0,207,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,11,7,6,5,6,0,0,44,2577,3747,4295,5267,3646,525,55,20107,756,290,174,211,178,37,6,1649,0,3,0,5,4,3,0,12,3,3,5,10,6,0,0,31,11,22,29,32,16,0,0,109,11,19,12,18,14,8,0,89,202,203,161,240,213,53,5,1071,3680,4346,4732,5832,4135,638,72,23435,3,3,7,3,3,0,0,15
203,35,10,18,15,10,4,0,91,66,82,71,68,36,5,0,332,135,177,131,124,72,21,0,659,17,16,16,7,16,0,0,63,6,4,0,0,3,0,0,16,0,4,7,7,3,0,0,13,24,21,16,13,20,0,0,99,73,207,414,512,571,364,103,2247,1245,609,585,563,673,260,53,3986,114,102,85,89,71,27,22,515,8113,10689,10883,10617,8534,2347,364,51549,20,106,50,31,22,3,0,239,259,153,82,124,101,16,0,731,3,0,3,3,0,0,0,12,4,5,0,0,0,0,0,7,11,19,14,13,14,7,0,78,4702,7777,8377,9485,6197,852,51,37441,1393,469,308,405,297,62,8,2946,6,0,0,3,4,0,0,14,3,7,3,10,4,3,0,23,32,51,59,47,34,4,0,226,9,32,40,33,25,5,0,145,348,314,257,337,263,62,5,1588,6796,8924,9200,10493,6958,1020,70,43454,8,20,7,4,0,0,0,41
204,15,3,0,0,3,0,0,24,58,53,40,36,43,18,0,246,79,66,50,41,47,15,0,304,0,3,3,0,3,0,0,11,0,0,0,0,3,0,0,3,0,3,4,0,3,0,0,15,0,6,8,0,8,3,0,21,62,140,236,431,655,601,246,2375,609,384,373,460,608,274,56,2759,99,68,70,65,87,50,30,471,5433,6166,6470,7539,6925,2364,562,35455,4,9,13,4,3,0,0,31,81,26,24,20,17,3,0,164,0,3,0,0,0,0,0,7,3,0,0,4,0,0,0,12,12,3,0,6,5,0,0,23,2119,3503,4510,5737,4300,626,55,20853,752,209,137,205,195,41,10,1549,0,0,3,3,5,3,3,18,6,3,11,7,5,3,0,42,8,15,27,37,35,3,0,138,66,43,27,39,44,22,0,239,543,394,238,338,364,126,21,2021,3600,4216,4983,6400,4965,827,87,25093,0,0,0,0,0,0,0,0
205,11,7,8,6,4,5,0,41,52,67,67,80,55,20,8,350,77,90,83,99,68,25,8,450,7,7,7,0,3,3,0,29,4,0,0,0,0,0,0,7,4,3,3,8,0,0,0,29,11,6,13,10,8,3,0,56,89,246,407,624,887,767,287,3311,966,584,671,805,991,386,73,4476,141,94,110,109,130,72,37,696,6956,8985,9163,10856,10009,3277,749,49991,23,24,14,19,14,6,0,93,86,26,19,13,18,0,0,159,3,0,0,3,0,0,0,7,3,0,4,0,0,0,0,7,11,4,15,5,14,0,3,45,3704,6046,6993,8714,6403,985,74,32919,1218,295,218,269,297,69,17,2387,3,0,0,4,5,4,0,18,10,6,16,23,5,3,0,71,20,23,28,31,24,5,0,129,16,22,32,30,43,35,4,190,337,281,270,397,403,103,19,1801,5422,6734,7607,9511,7223,1215,118,37828,7,3,0,0,3,0,0,15
