SA4_CODE_2016,PTS_400_499_Mng,PTS_400_499_Pro,PTS_400_499_TecTW,PTS_400_499_CoPSW,PTS_400_499_ClAW,PTS_400_499_SWks,PTS_400_499_MaOpDv,PTS_400_499_Lab,PTS_400_499_IDNS,PTS_400_499_Tot,PTS_500_649_Mng,PTS_500_649_Pro,PTS_500_649_TecTW,PTS_500_649_CoPSW,PTS_500_649_ClAW,PTS_500_649_SWks,PTS_500_649_MaOpDv,PTS_500_649_Lab,PTS_500_649_IDNS,PTS_500_649_Tot,PTS_650_799_Mng,PTS_650_799_Pro,PTS_650_799_TecTW,PTS_650_799_CoPSW,PTS_650_799_ClAW,PTS_650_799_SWks,PTS_650_799_MaOpDv,PTS_650_799_Lab,PTS_650_799_IDNS,PTS_650_799_Tot,PTS_800_999_Mng,PTS_800_999_Pro,PTS_800_999_TecTW,PTS_800_999_CoPSW,PTS_800_999_ClAW,PTS_800_999_SWks,PTS_800_999_MaOpDv,PTS_800_999_Lab,PTS_800_999_IDNS,PTS_800_999_Tot,PTS_1000_1249_Mng,PTS_1000_1249_Pro,PTS_1000_1249_TecTW,PTS_1000_1249_CoPSW,PTS_1000_1249_ClAW,PTS_1000_1249_SWks,PTS_1000_1249_MaOpDv,PTS_1000_1249_Lab,PTS_1000_1249_IDNS,PTS_1000_1249_Tot,PTS_1250_1499_Mng,PTS_1250_1499_Pro,PTS_1250_1499_TecTW,PTS_1250_1499_CoPSW,PTS_1250_1499_ClAW,PTS_1250_1499_SWks,PTS_1250_1499_MaOpDv,PTS_1250_1499_Lab,PTS_1250_1499_IDNS,PTS_1250_1499_Tot,PTS_1500_1749_Mng,PTS_1500_1749_Pro,PTS_1500_1749_TecTW,PTS_1500_1749_CoPSW,PTS_1500_1749_ClAW,PTS_1500_1749_SWks,PTS_1500_1749_MaOpDv,PTS_1500_1749_Lab,PTS_1500_1749_IDNS,PTS_1500_1749_Tot,PTS_1750_1999_Mng,PTS_1750_1999_Pro,PTS_1750_1999_TecTW,PTS_1750_1999_CoPSW,PTS_1750_1999_ClAW,PTS_1750_1999_SWks,PTS_1750_1999_MaOpDv,PTS_1750_1999_Lab,PTS_1750_1999_IDNS,PTS_1750_1999_Tot,PTS_2000_2999_Mng,PTS_2000_2999_Pro,PTS_2000_2999_TecTW,PTS_2000_2999_CoPSW,PTS_2000_2999_ClAW,PTS_2000_2999_SWks,PTS_2000_2999_MaOpDv,PTS_2000_2999_Lab,PTS_2000_2999_IDNS,PTS_2000_2999_Tot,PTS_3000mo_Mng,PTS_3000mo_Pro,PTS_3000mo_TecTW,PTS_3000mo_CoPSW,PTS_3000mo_ClAW,PTS_3000mo_SWks,PTS_3000mo_MaOpDv,PTS_3000mo_Lab,PTS_3000mo_IDNS,PTS_3000mo_Tot,PTS_PINS_Mng,PTS_PINS_Pro,PTS_PINS_TecTW,PTS_PINS_CoPSW,PTS_PINS_ClAW,PTS_PINS_SWks,PTS_PINS_MaOpDv,PTS_PINS_Lab,PTS_PINS_IDNS,PTS_PINS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_IDNS,PTS_Tot_Tot,SS_NS_NNI_Mng,SS_NS_NNI_Pro,SS_NS_NNI_TecTW,SS_NS_NNI_CoPSW,SS_NS_NNI_ClAW,SS_NS_NNI_SWks,SS_NS_NNI_MaOpDv,SS_NS_NNI_Lab,SS_NS_NNI_IDNS,SS_NS_NNI_Tot,SS_NS_1_149_Mng,SS_NS_1_149_Pro,SS_NS_1_149_TecTW,SS_NS_1_149_CoPSW,SS_NS_1_149_ClAW,SS_NS_1_149_SWks,SS_NS_1_149_MaOpDv,SS_NS_1_149_Lab,SS_NS_1_149_IDNS,SS_NS_1_149_Tot,SS_NS_150_299_Mng,SS_NS_150_299_Pro,SS_NS_150_299_TecTW,SS_NS_150_299_CoPSW,SS_NS_150_299_ClAW,SS_NS_150_299_SWks,SS_NS_150_299_MaOpDv,SS_NS_150_299_Lab,SS_NS_150_299_IDNS,SS_NS_150_299_Tot,SS_NS_300_399_Mng,SS_NS_300_399_Pro,SS_NS_300_399_TecTW,SS_NS_300_399_CoPSW,SS_NS_300_399_ClAW,SS_NS_300_399_SWks,SS_NS_300_399_MaOpDv,SS_NS_300_399_Lab,SS_NS_300_399_IDNS,SS_NS_300_399_Tot,SS_NS_400_499_Mng,SS_NS_400_499_Pro,SS_NS_400_499_TecTW,SS_NS_400_499_CoPSW,SS_NS_400_499_ClAW,SS_NS_400_499_SWks,SS_NS_400_499_MaOpDv,SS_NS_400_499_Lab,SS_NS_400_499_IDNS,SS_NS_400_499_Tot,SS_NS_500_649_Mng,SS_NS_500_649_Pro,SS_NS_500_649_TecTW,SS_NS_500_649_CoPSW,SS_NS_500_649_ClAW,SS_NS_500_649_SWks,SS_NS_500_649_MaOpDv,SS_NS_500_649_Lab,SS_NS_500_649_IDNS,SS_NS_500_649_Tot,SS_NS_650_799_Mng,SS_NS_650_799_Pro,SS_NS_650_799_TecTW,SS_NS_650_799_CoPSW,SS_NS_650_799_ClAW,SS_NS_650_799_SWks,SS_NS_650_799_MaOpDv,SS_NS_650_799_Lab,SS_NS_650_799_IDNS,SS_NS_650_799_Tot,SS_NS_800_999_Mng,SS_NS_800_999_Pro,SS_NS_800_999_TecTW,SS_NS_800_999_CoPSW,SS_NS_800_999_ClAW,SS_NS_800_999_SWks,SS_NS_800_999_MaOpDv,SS_NS_800_999_Lab,SS_NS_800_999_IDNS,SS_NS_800_999_Tot
111,6,14,267,79,29,63,3,25,5,484,9,29,314,101,50,58,12,28,3,597,16,36,144,92,57,40,7,18,0,420,25,40,89,58,55,23,0,14,0,300,16,58,41,29,29,10,0,4,3,187,6,23,20,6,7,4,0,3,0,77,0,15,11,3,0,3,0,0,0,27,0,3,3,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,18,6,4,9,0,0,9,42,89,263,1027,574,267,450,51,219,24,2969,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,3,0,16,0,0,0,0,0,3,0,0,0,9,0,0,4,0,0,0,0,5,0,17,0,3,3,0,0,0,0,0,6,9,0,3,5,5,3,0,0,5,0,20,0,0,4,0,0,3,0,3,3,16,0,0,0,0,0,0,0,0,0,5
112,0,10,118,38,13,24,3,20,0,236,6,23,140,36,13,22,4,17,0,263,8,18,70,32,17,29,0,12,0,179,10,9,13,17,15,11,0,4,0,86,4,7,8,5,9,0,0,0,0,37,5,3,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,8,4,0,5,0,0,0,19,34,88,447,212,102,194,14,123,5,1225,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,6,0,14,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,3,0,0,0,10,0,0,4,3,0,0,0,3,0,12,0,0,5,0,0,3,0,5,0,20,0,0,7,0,3,3,0,0,0,13,0,0,0,3,0,0,0,0,0,13
113,3,5,149,36,10,13,3,15,0,228,5,7,142,47,23,22,0,22,4,273,10,20,78,39,32,14,4,12,3,218,5,23,26,21,5,10,0,12,0,101,7,21,13,11,6,4,0,0,0,64,3,11,4,3,3,0,0,3,0,36,0,5,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,39,112,489,218,107,116,15,109,10,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,8,0,0,0,0,3,0,11,0,0,6,4,0,3,0,3,0,14,0,3,3,0,0,0,0,0,3,12,3,0,3,0,0,0,0,3,0,8
114,6,8,102,28,3,16,0,11,0,174,6,6,121,31,14,22,0,9,0,204,6,9,62,29,17,12,0,5,0,139,3,13,31,15,11,4,3,5,0,85,0,7,10,3,0,0,0,0,0,23,0,4,5,3,0,0,0,0,0,18,0,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,6,15,29,62,397,183,53,115,8,78,12,933,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,6,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,3,0,3,0,8,0,0,3,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,10,0,0,8,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7
115,3,16,158,50,7,30,3,23,3,299,10,17,190,50,19,35,0,23,4,345,14,21,94,48,9,23,0,11,0,228,12,22,46,34,24,17,3,3,0,160,6,17,28,8,13,6,0,0,7,81,7,23,3,3,4,0,0,0,0,39,0,0,5,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,3,6,0,4,0,0,3,25,66,150,631,314,106,287,16,110,26,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,8,0,0,0,4,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,3,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3
116,9,9,151,33,22,33,7,14,4,283,7,12,182,52,18,26,19,19,0,343,3,8,96,43,26,17,12,15,7,228,4,25,43,29,24,13,21,3,0,165,9,19,19,17,12,7,9,6,0,92,3,6,16,0,3,0,0,0,0,38,6,3,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,4,3,0,3,3,9,32,54,110,615,256,141,259,92,138,31,1696,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,9,0,0,0,5,0,0,0,3,0,3,0,0,0,9,0,0,0,3,0,3,0,0,0,13,0,0,6,0,6,0,0,3,0,8,0,0,3,3,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,8
117,23,62,269,148,104,151,19,113,16,909,28,122,355,172,164,152,24,85,27,1143,44,265,219,145,247,100,20,66,23,1128,88,258,170,84,302,99,19,26,18,1065,66,406,82,50,227,46,4,25,13,926,31,253,33,24,91,13,0,0,3,454,24,100,19,8,31,5,0,0,4,190,6,27,5,3,8,3,0,0,0,51,0,18,7,0,10,3,0,0,0,42,0,10,0,0,0,0,0,0,0,11,3,18,34,8,17,9,0,10,24,123,351,1684,1403,933,1398,927,120,522,185,7513,0,0,0,3,0,0,0,0,0,8,0,0,0,3,3,3,0,3,0,17,0,0,0,4,0,6,0,6,4,23,0,0,7,3,3,5,0,3,3,19,0,3,5,4,0,4,0,10,6,25,0,5,14,5,5,3,0,3,7,47,0,5,5,7,5,3,0,9,3,50,3,8,0,3,8,3,3,4,4,34
118,3,10,67,65,20,42,0,33,0,237,3,29,87,57,17,47,0,20,4,267,11,11,56,58,21,32,3,12,0,209,12,23,28,23,21,12,0,7,0,133,10,30,15,20,14,8,3,4,0,91,3,13,6,7,4,0,0,0,0,35,0,8,6,6,4,0,0,0,0,26,0,5,0,3,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,5,0,3,4,9,0,0,0,0,3,24,47,152,312,368,132,238,10,121,19,1396,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,11,0,0,0,3,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,3,10,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5
119,8,17,211,57,31,37,8,19,3,387,16,12,257,84,30,42,11,25,3,483,6,27,140,66,37,27,11,21,5,344,12,31,74,31,35,14,7,25,3,213,14,33,30,14,21,8,4,4,0,123,8,20,6,3,7,4,0,0,0,51,0,6,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,4,20,7,0,6,0,0,12,51,71,191,883,419,225,301,56,195,38,2371,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,15,0,0,0,4,0,5,0,0,0,9,3,0,5,0,0,3,0,0,0,16,0,0,5,3,0,0,0,0,0,11,0,3,3,0,0,3,0,3,3,17,0,0,5,0,0,0,3,0,0,10,0,3,3,3,0,0,0,3,0,18
120,5,8,93,38,15,42,3,25,0,238,6,17,127,51,27,46,0,23,0,305,13,20,67,33,37,25,4,13,8,208,19,39,32,26,35,26,5,8,0,188,7,19,18,9,32,4,0,3,0,103,10,21,10,4,5,0,0,3,0,56,0,7,3,3,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,3,7,0,3,0,0,6,26,77,150,428,286,183,279,27,107,32,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3
