SA4_CODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
111,0,92,155,12,26,8,3,197,4,0,0,0,0,5,1980,92,140,29,13,2251,287,4,31,0,0,328,110,15,28,4,4,156,117,0,3,3,0,124,1161,74,118,21,11,1385,717,32,39,15,48,853,72413,2544,3862,780,572,80164,118917,6884,7333,1148,977,135263,305,24,22,6,0,368,674,94,73,33,6,882,82,3,7,0,0,96,38,7,8,0,0,55,148,5,11,0,3,166,199,23,23,3,5,254,333,31,29,6,3,398,55,8,15,0,0,89,135,16,20,0,3,184,890,119,58,13,12,1087,131,5,16,0,0,156,104,8,3,0,0,120,29,5,0,0,0,37,244,25,20,7,0,300,159,22,34,5,4,229,66,3,4,0,3,83,268,38,17,3,7,333,27,7,6,3,0,43,332,24,41,4,0,401,40,3,8,0,0,45,140,17,25,6,0,193,1893,158,164,28,17,2258,122,18,8,4,3,161
112,0,22,109,4,24,3,4,145,8,0,0,0,0,14,1381,118,242,46,25,1807,162,16,61,7,3,255,37,5,11,7,0,56,36,0,7,0,0,46,688,56,140,37,16,931,697,36,99,36,41,912,36304,1960,4515,1119,571,44471,55638,4514,8638,1736,988,71508,225,20,59,11,3,312,123,20,44,13,4,202,15,0,0,0,0,22,16,0,5,0,0,26,73,15,10,10,0,110,10,0,0,0,0,12,282,44,85,20,7,438,17,0,5,0,0,25,44,14,11,4,0,69,337,48,48,16,14,458,60,3,11,0,0,78,18,3,6,0,0,30,4,3,0,0,0,4,146,15,26,3,5,188,141,17,28,13,6,204,147,18,36,9,5,210,72,9,7,0,3,83,7,0,6,0,0,14,106,10,24,3,0,146,16,0,11,3,0,29,126,19,63,7,0,217,1734,178,350,47,18,2333,14,3,0,0,0,21
113,0,38,50,3,7,0,0,60,4,0,0,0,0,3,412,22,44,17,6,502,59,3,8,7,3,77,20,0,6,3,0,32,56,0,3,0,0,61,593,17,29,12,6,660,518,24,64,35,35,682,27554,1195,2203,977,409,32345,46918,3460,5511,1954,738,58585,74,7,5,3,0,82,232,20,41,16,7,315,9,0,0,0,0,7,42,19,4,0,0,72,164,4,0,0,0,170,7,0,0,3,0,7,86,6,7,7,5,112,8,0,0,4,0,8,60,12,15,0,0,86,995,46,23,26,15,1115,24,0,0,0,0,29,44,3,3,0,3,53,12,3,4,0,0,18,71,3,10,3,0,82,159,48,60,54,3,329,26,0,3,0,0,34,85,6,0,0,0,91,8,0,4,0,0,12,138,9,7,0,0,153,6,0,0,4,0,9,65,4,8,8,0,85,749,35,40,22,18,856,95,6,0,0,3,102
114,0,20,58,3,4,0,0,65,3,0,0,0,0,3,1003,104,144,52,12,1318,81,3,16,5,3,109,30,4,10,0,0,48,18,0,0,0,0,18,387,47,69,17,3,522,374,26,50,15,28,498,21536,1440,2356,646,330,26316,34093,3140,4541,892,571,43244,82,9,13,4,0,117,140,26,39,13,5,222,17,3,8,0,0,31,25,13,3,0,0,43,49,8,5,3,4,61,16,4,3,0,0,22,122,17,37,4,3,182,24,8,4,4,0,40,27,13,8,0,0,48,247,27,21,13,0,305,36,4,3,0,3,44,26,0,3,0,0,31,9,3,3,0,0,18,95,16,20,0,3,130,60,17,23,13,0,107,27,5,3,0,0,32,41,9,3,3,0,58,18,4,6,0,0,33,46,8,16,0,0,68,18,3,7,0,0,32,72,20,24,6,0,115,627,81,133,20,19,875,22,3,0,0,0,25
115,3,453,161,15,6,4,4,188,47,7,9,0,0,68,1350,132,109,47,9,1643,204,23,17,5,0,247,249,23,12,15,5,300,74,4,3,0,0,77,1732,135,142,42,22,2067,272,21,30,15,20,357,34275,2819,2581,771,283,40737,40641,5249,3767,761,373,50795,145,22,10,0,0,185,1732,413,324,111,20,2600,125,33,9,8,3,172,152,54,28,5,6,234,578,45,22,11,7,663,58,5,3,0,0,71,194,49,37,10,3,294,60,11,12,3,4,85,534,76,69,8,0,685,3061,322,148,44,30,3601,320,25,28,10,0,386,442,85,81,21,7,637,173,22,15,3,3,210,310,73,22,4,3,417,259,72,71,23,3,431,92,9,0,0,0,102,573,145,143,35,9,911,281,115,89,19,10,518,452,71,55,16,4,593,133,34,40,11,6,224,108,28,12,8,0,159,1330,169,94,23,15,1632,309,43,33,7,4,395
116,6,527,132,8,13,5,0,154,77,12,12,3,0,100,1173,55,53,8,4,1298,102,4,4,0,0,113,516,28,55,11,11,622,49,0,3,0,0,46,2770,148,258,46,44,3262,455,28,24,7,34,556,41105,1596,2036,506,397,45639,55303,3209,2472,406,511,61896,103,12,8,0,0,128,1777,310,244,86,16,2426,254,21,21,3,8,305,380,91,53,7,6,535,1716,156,103,23,23,2017,104,15,9,0,0,128,219,18,16,9,0,262,80,18,17,6,3,127,423,33,39,4,0,493,5031,647,587,96,47,6407,338,24,41,4,0,412,366,69,41,15,5,497,506,71,62,7,6,650,301,44,9,0,3,365,298,49,31,8,9,396,52,3,7,0,0,60,477,84,104,13,4,687,525,121,112,14,14,781,405,66,50,4,3,528,335,33,51,3,4,430,124,13,14,0,3,150,3010,109,107,23,43,3290,614,106,137,19,16,892
117,9,1579,3467,82,106,38,42,3738,367,20,18,7,4,419,12912,423,409,36,70,13848,2347,64,80,8,14,2515,3867,140,165,50,46,4265,296,10,5,0,0,313,21638,526,571,119,188,23040,1956,75,75,30,131,2259,247620,6995,6879,1149,1682,264329,267949,14178,10933,943,1800,295803,2254,130,92,10,5,2488,28650,2287,1292,423,163,32811,777,58,34,0,11,885,1397,129,64,18,8,1620,3626,85,48,9,36,3805,1334,64,17,6,19,1450,2616,136,110,18,13,2893,1313,169,130,14,23,1646,7919,338,246,39,39,8584,22666,647,300,47,107,23764,7981,232,178,38,55,8482,1939,140,103,13,14,2211,883,53,48,4,7,1000,4837,282,125,7,33,5277,2919,202,152,38,43,3346,2921,156,124,9,26,3233,5590,497,305,74,54,6526,2073,280,221,29,29,2630,5544,283,200,20,26,6075,319,19,19,3,4,365,1075,76,48,5,4,1202,14639,804,506,51,129,16126,2353,77,93,13,28,2567
118,0,143,559,20,29,9,3,624,66,3,0,0,4,74,2329,226,282,38,15,2889,414,34,62,3,0,509,392,23,55,14,4,496,102,4,8,0,0,115,4729,312,486,104,52,5699,393,26,31,11,31,489,40704,3044,4130,729,382,48989,37732,4757,4588,628,374,48078,347,49,35,5,3,432,2735,322,278,102,23,3458,96,8,13,0,0,126,189,50,30,8,3,281,354,21,15,3,3,387,104,9,0,3,0,121,433,55,66,12,3,573,227,47,44,10,7,337,657,61,54,16,3,793,1854,86,59,11,14,2021,1309,61,81,24,11,1492,317,30,28,7,0,376,121,12,18,4,0,155,972,129,86,5,7,1195,572,72,78,6,11,737,319,33,32,3,7,393,587,54,70,15,6,736,215,62,65,8,3,354,639,57,58,11,6,769,58,5,6,0,0,77,148,20,29,0,0,198,1845,289,295,28,22,2481,212,19,4,4,0,240
119,0,198,408,15,36,16,7,481,79,9,13,3,0,106,1253,45,77,19,9,1401,143,9,5,3,0,157,2173,164,283,83,42,2743,113,6,3,0,0,116,5762,272,447,86,83,6647,685,48,53,27,41,847,60901,3440,4176,1093,694,70299,64273,5955,4804,838,707,76577,148,13,16,5,0,182,7657,1800,1268,393,87,11206,265,43,23,3,10,338,816,221,166,20,30,1243,1412,84,56,18,23,1599,1116,153,129,20,14,1435,264,39,35,6,3,343,831,213,214,41,19,1325,1412,195,171,30,12,1819,3381,251,215,39,36,3922,882,86,117,22,16,1116,342,40,38,7,6,430,550,69,86,5,18,737,444,44,31,7,0,526,619,136,102,15,14,885,134,19,28,7,3,180,1031,227,223,58,16,1556,2973,978,947,113,104,5116,780,105,88,15,13,995,126,5,18,7,5,160,98,12,8,0,4,117,2465,139,130,24,45,2805,859,121,299,20,25,1331
120,3,507,446,16,38,5,5,516,124,7,19,3,4,157,1240,109,179,19,12,1562,196,15,31,3,3,247,929,73,72,25,15,1112,56,3,10,0,0,68,3912,167,233,49,40,4407,392,29,41,7,35,497,44996,2881,3537,693,415,52524,45209,4641,4106,523,426,54902,198,26,26,3,0,258,5538,1033,764,246,45,7625,166,24,18,3,3,210,297,63,29,4,9,400,803,29,17,3,17,876,160,12,9,0,3,179,281,33,50,4,0,369,301,55,54,5,8,428,1112,121,97,14,9,1348,4162,230,155,19,35,4591,803,27,42,3,7,886,370,45,39,6,6,464,276,23,19,3,4,331,605,105,61,7,6,780,1196,259,203,48,15,1721,197,19,47,6,6,272,1924,408,351,88,36,2813,854,251,197,51,19,1374,724,58,62,5,6,856,90,11,8,0,0,109,93,16,21,4,0,139,1838,218,181,26,18,2285,478,28,47,0,10,564
121,0,640,982,48,48,13,19,1104,105,15,13,0,0,127,5317,383,422,54,29,6201,774,65,62,8,7,907,819,53,67,19,6,963,207,13,16,3,0,243,7397,347,452,83,51,8331,567,40,49,17,56,725,91781,5601,5782,1215,650,105036,95547,9834,6804,1117,720,114015,798,94,50,5,0,956,9153,1255,795,305,54,11566,261,24,32,5,3,322,350,59,31,10,4,451,837,38,21,10,10,911,166,15,9,0,0,191,817,94,87,13,0,1019,196,36,40,6,5,290,2814,264,229,47,16,3381,7999,396,180,48,34,8651,1714,68,53,14,14,1866,1361,178,167,28,15,1738,214,21,23,0,5,255,1338,115,71,8,5,1537,778,129,93,13,20,1026,1112,140,138,38,9,1445,2535,415,405,105,31,3485,539,123,110,20,12,800,1756,183,136,23,6,2104,84,10,8,0,3,105,398,55,29,7,3,497,4680,570,355,59,36,5712,791,38,33,4,12,876
122,0,67,374,20,37,11,5,448,20,8,4,0,0,33,2911,352,428,63,23,3782,343,41,62,16,7,475,153,24,28,5,0,216,53,9,12,0,0,76,2837,200,312,59,29,3442,287,34,42,11,27,400,35459,3483,4158,819,340,44253,40762,6976,5596,857,397,54589,308,77,47,7,3,450,1699,211,215,59,20,2204,163,13,21,5,0,204,87,27,14,4,4,136,154,9,10,0,0,180,38,4,0,0,0,41,399,112,98,16,0,627,50,14,11,3,0,80,371,48,50,6,0,480,1462,102,98,13,8,1685,359,11,26,4,0,405,310,51,56,7,3,425,50,6,9,0,0,70,384,81,54,8,3,533,461,82,61,16,11,637,311,35,49,5,3,401,454,68,109,21,7,658,87,30,30,0,3,152,282,40,31,11,3,363,22,6,7,0,0,30,194,47,43,10,3,299,2046,399,335,31,23,2836,118,8,4,0,0,133
