SA4_CODE_2016,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000mor_E,P_3000mor_OM_IE,P_3000mor_OM_UIE,P_3000mor_CFW,P_3000mor_ES_NS,P_3000mor_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
308,229,194,53,3667,2975,73,402,198,52,3698,3129,133,439,218,81,4005,3830,139,482,148,67,4663,6469,279,644,163,84,7643,8388,348,634,126,82,9582,9473,417,589,136,107,10721,9992,566,676,125,83,11452,7679,463,437,85,57,8718,6686,521,357,66,52,7684,5433,266,228,44,27,6001,9905,484,322,55,62,10831,4261,516,335,104,40,5255,1217,101,118,115,104,1659,82907,4378,6031,2269,977,96570
309,517,288,75,8728,7826,369,1101,386,116,9798,8578,729,1318,409,151,11191,11166,789,1557,331,167,14002,19295,1454,2162,359,264,23538,26118,1847,2211,271,266,30723,29427,2210,2293,261,229,34416,27210,2751,2275,224,211,32673,16856,2219,1508,172,129,20882,13389,2384,1154,124,82,17138,8307,1304,628,65,52,10353,9507,2240,833,100,69,12752,3700,2653,759,128,69,7297,2868,363,301,111,248,3887,192614,21627,18828,4015,2176,239261
310,263,148,37,3824,3294,111,489,209,48,4150,3395,194,530,170,81,4368,4255,189,595,137,78,5252,7753,387,786,157,112,9200,11527,469,775,99,138,13011,14180,622,753,82,115,15753,14320,700,764,72,103,15962,9812,539,463,30,58,10898,8061,558,324,47,43,9038,4732,300,209,19,18,5280,5420,469,262,22,28,6196,1681,535,227,29,18,2494,1317,88,121,48,108,1687,93396,5245,6650,1621,996,107904
311,216,120,46,3625,3207,130,471,186,57,4054,3431,216,522,180,62,4417,4211,265,627,149,86,5342,7593,502,806,185,106,9193,10722,640,838,112,110,12428,11988,817,897,98,117,13910,11321,920,828,89,85,13249,7188,748,524,49,53,8551,5605,751,398,25,35,6818,3123,392,214,29,16,3773,3499,670,261,15,18,4468,1100,672,215,28,19,2024,1162,133,131,61,89,1575,77663,6961,7039,1661,918,94250
312,159,116,29,2601,1971,80,296,157,44,2536,2326,124,299,128,73,2953,2994,158,332,110,66,3650,5352,249,510,141,73,6332,6818,293,522,107,111,7850,8169,365,521,109,85,9250,8191,531,552,83,93,9452,5996,459,343,74,46,6915,5789,547,244,56,59,6699,4705,260,144,30,29,5168,9430,468,228,41,56,10221,3929,590,221,63,38,4833,1266,106,95,107,91,1658,69420,4290,4536,1708,887,80844
313,206,117,32,3250,2469,81,382,134,42,3109,2680,180,433,123,70,3477,3303,170,441,121,69,4110,5809,360,674,119,87,7045,7159,415,625,90,77,8366,7864,486,601,76,74,9101,7466,546,599,53,53,8725,4707,474,339,33,35,5593,3746,485,298,24,20,4578,1986,249,163,9,8,2419,1993,393,196,25,16,2614,671,362,178,21,13,1244,815,63,83,32,57,1051,53721,4335,5304,1218,662,65244
314,214,98,15,2866,2132,73,306,77,22,2616,1928,132,357,86,34,2539,2394,181,324,63,30,2994,3947,259,499,67,35,4806,5229,364,507,55,30,6184,5975,421,499,47,49,6988,5385,587,467,59,38,6532,3198,470,342,23,23,4053,2820,571,248,24,18,3682,1430,261,141,13,6,1855,1737,510,201,18,16,2484,593,429,156,9,12,1205,568,50,53,10,39,725,40022,4395,4359,884,368,50032
315,63,102,13,794,913,44,137,135,19,1255,898,68,150,135,32,1279,1357,65,176,118,29,1740,2539,139,250,102,47,3079,3078,145,287,67,47,3626,3407,161,284,85,48,3980,3737,192,280,72,45,4327,2925,145,203,42,29,3341,2560,187,146,28,23,2948,2209,101,104,33,13,2465,4485,132,129,23,25,4792,1293,148,132,59,24,1656,661,60,91,69,52,938,30769,1632,2515,1390,457,36773
316,431,230,55,5715,4515,243,915,335,65,6076,4970,422,1045,255,101,6785,6707,439,1239,225,113,8719,11067,875,1690,285,132,14052,14022,1157,1528,197,145,17045,14705,1266,1553,183,134,17842,13363,1567,1493,169,110,16699,8232,1269,984,95,69,10660,6931,1390,705,77,48,9150,3976,714,455,39,28,5213,4435,1190,505,81,38,6254,1618,1335,489,80,36,3557,1425,189,238,81,137,2059,101199,12243,13410,2897,1232,130983
317,120,89,32,2475,2009,51,258,113,39,2477,2132,112,287,111,55,2700,2881,128,311,87,51,3461,5101,215,428,92,57,5895,7199,287,414,90,72,8067,7960,377,406,62,72,8864,8018,481,447,57,46,9048,5271,401,240,43,26,5984,4518,411,237,33,31,5222,2788,217,114,23,22,3161,3199,367,159,15,15,3757,907,498,179,29,12,1632,681,68,62,37,45,892,55026,3665,3721,1068,580,64066
318,173,114,46,3856,3209,81,376,164,42,3869,3203,135,371,122,63,3888,4203,150,482,120,72,5022,7108,333,652,157,96,8337,9582,426,656,106,100,10869,11698,549,683,74,113,13118,12619,617,655,114,88,14088,9529,552,415,66,47,10612,7656,562,386,56,40,8713,4600,283,208,23,28,5147,5237,481,273,24,17,6031,1531,460,288,40,17,2329,1219,81,110,76,80,1567,85203,4784,5822,1595,869,98272
319,304,280,63,3799,3044,121,653,402,94,4315,3678,234,818,394,145,5266,5069,271,865,307,109,6624,8492,486,1166,307,120,10565,10903,537,960,203,129,12735,11241,556,928,171,96,12993,9893,720,794,128,86,11620,5777,460,458,75,55,6826,4944,495,339,56,38,5873,2791,248,191,30,20,3281,2832,354,309,42,26,3564,807,413,283,73,20,1591,1110,106,201,143,125,1682,73936,5102,8489,3236,1151,91920
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,10,9,0,0,0,0,9,5,0,0,0,0,12,14,0,3,0,0,17,17,0,3,0,0,22,17,0,3,0,0,22,13,0,0,0,0,14,12,0,3,0,0,17,43,5,0,0,0,47,28,0,0,0,0,28,3,0,0,0,0,3,174,12,15,6,0,202
399,730,122,50,2725,2310,184,1512,183,80,4266,2882,268,2000,161,109,5417,3689,391,2206,123,146,6548,5534,671,3028,118,181,9531,6511,908,3090,105,149,10751,7817,1178,3557,85,185,12822,8485,1637,3722,89,178,14111,5787,1321,2532,48,95,9794,4198,1349,1771,47,71,7437,2846,695,1059,25,55,4684,3400,879,996,33,40,5342,1333,515,445,25,41,2355,1131,186,493,58,169,2040,58038,10356,27349,1522,1566,98838
401,359,158,69,6938,7296,193,692,226,106,8514,7152,341,807,209,120,8637,8959,401,909,202,155,10620,14071,624,1278,169,149,16293,17951,754,1274,156,160,20298,23651,964,1385,144,176,26322,26986,1263,1334,141,173,29895,19501,1062,893,70,99,21626,17104,1254,758,72,90,19272,11842,773,463,35,48,13158,16078,1471,838,83,67,18535,7018,2174,1397,101,62,10755,2031,159,181,53,154,2583,186406,11651,12693,2263,1663,214679
402,269,133,76,5116,4722,136,594,205,79,5735,4751,212,715,187,93,5945,5930,253,826,126,112,7255,10053,402,1166,151,134,11906,13416,561,1067,136,137,15331,16096,686,1081,87,117,18070,15409,850,1016,87,117,17485,9794,604,532,27,64,11033,7729,566,395,48,48,8787,5423,289,209,18,20,5962,5649,477,320,26,26,6496,1617,502,271,22,28,2431,1367,81,124,32,90,1691,106907,5736,8690,1604,1179,124118
403,332,108,57,5115,4459,128,629,173,57,5445,4271,189,646,177,63,5346,5410,244,820,122,84,6691,8348,404,1147,149,107,10148,9898,499,1025,99,109,11624,11420,620,1124,92,96,13351,11248,768,1027,75,91,13206,6830,596,615,49,46,8129,5612,647,489,45,46,6837,3925,341,254,28,17,4570,3598,537,420,41,25,4611,1260,539,354,39,16,2213,1010,84,115,32,71,1307,82095,5683,9081,1482,892,99237
404,170,61,62,3564,3801,102,395,106,80,4475,3855,169,478,83,81,4669,5113,210,542,79,103,6049,8746,383,847,113,113,10205,12760,516,739,78,133,14229,16953,666,823,67,138,18643,16816,793,796,55,116,18575,10696,641,457,35,67,11888,8513,726,391,41,34,9701,5944,385,213,19,23,6587,7054,639,297,20,34,8045,2428,686,285,25,28,3448,1232,88,91,25,116,1560,107469,6095,6601,995,1129,122287
405,144,147,27,1638,1316,56,338,198,59,1968,1580,106,387,180,46,2299,2141,128,411,149,64,2892,3258,217,609,187,74,4347,3938,268,580,170,72,5023,4513,320,610,148,74,5661,4169,370,598,133,68,5341,2760,277,362,85,30,3510,2058,277,330,84,39,2788,1303,135,182,43,18,1679,1284,211,230,51,12,1788,339,227,204,50,10,829,447,31,101,73,51,699,30470,2688,5149,1983,659,40953
406,76,68,18,1195,1156,39,159,88,35,1481,1239,49,181,89,44,1605,1656,77,224,73,45,2082,2621,126,305,84,37,3171,2922,170,311,94,53,3545,3486,165,326,72,71,4122,3698,230,345,80,58,4418,2750,201,236,50,15,3259,2668,188,202,42,30,3122,2266,118,105,27,14,2525,3395,123,131,32,18,3700,1008,150,135,58,22,1370,511,26,69,42,40,679,30483,1684,2858,1046,507,36578
407,205,219,46,2861,2372,123,546,336,70,3439,2743,167,636,301,78,3924,3697,272,761,320,103,5145,6322,377,1097,299,133,8221,8138,450,1039,228,145,10011,8696,488,968,221,150,10521,7532,628,904,179,94,9336,4178,413,560,97,52,5301,2851,374,373,85,38,3726,1823,231,206,60,16,2339,1687,316,345,85,21,2456,418,350,301,88,31,1179,749,100,158,130,91,1219,53737,4366,8262,3136,1092,70596
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,21,0,0,0,0,22,15,0,0,0,0,15,0,0,0,0,0,0,52,0,4,0,0,64
499,303,46,19,1081,1110,59,661,50,39,1914,1257,99,781,52,63,2250,1594,108,922,54,56,2728,2255,196,1362,45,65,3932,2305,326,1474,34,59,4202,2527,366,1591,35,79,4601,2502,471,1642,25,53,4697,1475,324,1072,19,37,2927,1043,314,688,14,27,2077,606,150,366,0,8,1134,743,205,354,12,12,1332,257,126,148,10,10,551,317,55,160,22,36,587,18810,2837,11595,492,577,34311
501,204,172,41,3048,2261,76,402,216,55,3004,2674,133,458,189,54,3508,3437,143,492,172,63,4308,5354,262,682,191,102,6592,6495,287,692,145,92,7709,7009,413,814,142,75,8452,7074,476,907,137,84,8685,4757,402,545,92,48,5846,4176,523,483,69,42,5300,3342,244,290,38,27,3943,5072,434,378,43,46,5977,1345,490,323,54,20,2239,777,65,123,67,68,1099,56601,4024,6878,2083,832,70419
502,114,28,25,1388,1239,48,153,47,11,1500,1330,57,165,41,20,1606,1439,55,172,41,16,1732,2260,90,263,50,26,2692,2455,93,221,47,21,2837,2508,141,261,25,20,2952,2429,195,253,27,23,2932,1614,182,171,29,9,2007,1415,178,156,12,13,1780,1205,117,85,10,10,1439,1707,180,129,14,12,2039,476,191,135,9,8,811,318,22,42,10,23,417,21708,1580,2352,495,249,26378
503,206,93,35,4871,5758,120,339,117,60,6401,5914,175,378,99,77,6647,7008,208,432,97,85,7829,10358,395,649,122,107,11619,12852,458,694,73,93,14174,18199,616,774,94,114,19797,25677,912,877,97,121,27691,22036,785,674,62,99,23649,20077,1021,708,52,69,21921,15602,753,423,55,53,16894,30903,1732,800,86,91,33608,22942,3551,1714,109,102,28422,2241,129,142,38,139,2695,204695,10994,8920,1496,1274,227378
504,242,113,34,3691,3385,101,389,133,33,4041,3295,188,518,138,50,4194,3851,186,502,90,56,4680,5878,345,726,119,67,7134,7283,468,734,94,94,8680,9573,566,832,78,93,11136,10676,787,879,103,75,12528,7402,610,597,58,65,8732,6289,796,494,44,45,7669,4341,490,316,28,20,5200,5209,771,423,36,38,6479,1491,709,258,37,10,2518,1062,87,118,35,69,1362,73278,6200,7130,1441,766,88807
505,509,157,77,8275,6898,178,843,169,61,8153,6561,256,902,170,97,7987,7546,342,954,170,85,9096,11258,573,1385,199,126,13542,13311,705,1377,168,120,15680,15911,1027,1598,144,148,18819,17481,1386,1734,140,116,20861,12229,1203,1329,97,92,14949,9948,1527,1078,91,66,12705,7275,941,670,66,42,8988,9468,1669,897,84,49,12171,3262,1713,759,67,44,5843,1703,171,236,64,126,2297,130808,11875,14423,2267,1280,160642
506,403,186,71,6704,6599,175,692,213,78,7756,6430,333,778,152,99,7794,7888,345,939,156,91,9414,12162,613,1261,199,93,14330,15860,794,1241,161,161,18224,21342,1014,1391,146,192,24082,24857,1436,1492,164,173,28126,17830,1120,1044,95,109,20203,14719,1335,908,77,68,17105,10661,751,527,43,56,12034,15309,1490,798,76,59,17732,5788,1711,627,87,44,8262,2110,184,179,62,157,2693,168143,11485,12392,2289,1478,195786
507,405,153,55,6629,5877,138,649,183,61,6908,5654,220,602,164,75,6713,6452,255,689,115,73,7584,9801,470,1036,154,103,11561,11581,543,986,146,96,13357,14523,750,1206,107,124,16708,16709,1036,1297,136,126,19298,12593,898,882,88,84,14543,10998,1080,769,73,69,12988,8596,685,493,53,44,9869,12544,1281,681,62,56,14622,5000,1434,582,84,45,7158,1683,106,145,36,120,2090,128402,9051,10571,1992,1145,151165
509,190,204,27,1741,1401,88,338,277,39,2148,1806,124,437,301,71,2744,2241,171,515,301,63,3292,3712,320,756,335,80,5200,4412,350,784,273,97,5917,5235,427,858,239,101,6856,5352,552,897,251,81,7137,3443,478,682,192,46,4838,3120,464,594,144,49,4373,2462,272,327,86,27,3169,3729,425,478,111,42,4790,984,503,460,135,35,2116,631,79,176,153,55,1088,39943,4346,7607,3516,825,56235
510,37,31,25,810,849,25,84,37,29,1023,801,31,72,11,19,939,976,36,63,29,17,1117,1702,56,105,34,52,1948,2363,93,106,17,36,2610,3426,121,121,29,45,3747,5205,223,167,23,71,5695,5073,195,101,10,45,5419,5768,196,96,15,45,6116,6410,130,101,15,57,6712,19464,227,140,20,89,19938,16264,372,154,13,70,16879,1155,33,43,11,61,1307,70407,1764,1402,378,674,74614
511,90,108,22,1678,1355,48,185,92,24,1703,1510,76,244,92,44,1961,1959,95,244,93,50,2438,3188,200,363,123,53,3934,3899,218,330,74,61,4580,4570,257,431,96,71,5418,5338,376,502,104,62,6383,4374,312,351,59,51,5142,4702,360,284,57,25,5420,4448,228,162,36,35,4913,9170,354,247,49,47,9866,2953,446,259,61,18,3730,834,62,106,49,56,1108,49896,3089,3871,1342,637,58839
597,0,0,0,5,0,0,0,0,0,3,8,0,0,0,0,5,8,0,0,0,0,9,5,0,0,0,0,11,12,0,0,0,0,19,20,0,0,0,0,21,40,0,3,0,0,44,28,0,3,0,0,32,48,9,0,0,0,57,77,0,0,0,3,79,434,3,5,0,0,447,820,7,8,0,0,837,26,0,0,0,3,32,1536,22,23,5,8,1595
599,382,58,32,1492,1398,72,777,74,33,2352,1499,101,917,58,55,2629,1886,128,1044,53,55,3165,2621,246,1483,77,79,4506,2839,304,1594,58,90,4883,3439,500,1938,53,92,6020,3965,688,2310,61,98,7117,3055,590,1823,29,68,5571,2460,641,1419,29,52,4591,1892,392,849,6,42,3185,3349,511,996,15,45,4908,1714,361,370,19,32,2483,579,64,240,25,75,983,31862,4660,16256,754,848,54379
601,202,65,53,3572,3361,77,437,103,52,4016,3487,121,538,84,62,4298,4651,124,598,114,87,5572,7850,256,821,89,104,9122,9807,367,834,73,116,11201,12029,413,776,65,106,13391,12642,518,777,47,86,14070,8638,415,551,42,49,9691,7261,444,406,22,42,8179,4822,298,250,16,34,5415,5375,541,371,21,41,6355,1746,629,380,33,23,2811,899,54,91,34,77,1156,86026,4318,7088,983,951,99359
602,121,89,39,2117,2031,56,323,178,42,2635,2278,123,404,130,62,2993,3030,135,412,116,66,3752,4986,221,561,113,77,5964,6253,279,529,82,69,7215,6745,300,545,64,71,7725,6340,390,476,48,56,7306,3951,299,300,35,30,4605,3167,290,198,24,11,3697,2155,131,126,7,14,2430,1883,262,183,21,9,2351,584,310,211,22,6,1134,593,46,80,33,51,810,45944,2885,4516,1168,617,55131
603,51,58,3,363,331,25,119,63,13,552,401,32,162,49,16,658,537,30,155,48,19,787,821,47,201,55,22,1149,980,60,186,37,26,1295,928,65,156,25,20,1197,815,73,177,27,26,1123,483,47,87,13,7,637,315,60,70,12,10,461,189,19,45,5,7,259,184,37,58,6,8,301,56,42,59,9,0,166,112,11,27,9,19,176,6404,567,1587,510,195,9266
604,96,75,34,1674,1505,58,219,136,45,1967,1749,67,277,106,55,2265,2440,98,307,76,71,2993,3858,173,425,92,52,4598,4764,235,407,61,73,5534,5154,216,335,67,49,5824,4892,265,333,35,59,5588,2972,212,222,30,37,3469,2503,202,155,23,23,2911,1718,98,71,8,23,1925,1589,170,108,17,16,1899,423,181,123,17,12,755,476,35,60,33,62,663,35628,2028,3194,936,621,42416
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,3,4,0,0,0,0,4,11,0,0,0,0,11,14,0,0,0,0,15,9,0,0,0,0,9,0,0,0,0,0,0,50,3,0,0,0,55
699,69,5,7,223,321,20,167,30,18,545,338,19,223,7,17,609,459,24,254,13,19,771,660,43,358,14,26,1100,700,69,323,10,15,1124,787,84,371,3,20,1271,755,96,374,0,12,1245,458,71,237,3,13,777,269,82,169,5,4,525,133,24,91,0,4,251,151,41,71,7,3,280,84,22,42,0,6,158,116,15,41,0,7,186,5408,613,2817,126,170,9138
701,68,20,17,1433,1188,32,113,51,24,1412,1352,22,132,42,32,1576,1827,67,165,29,31,2124,2946,138,284,41,54,3463,4468,170,268,62,58,5032,6865,241,367,42,72,7581,9198,352,373,57,95,10068,7637,338,296,35,58,8372,6752,474,243,20,52,7541,5414,280,162,7,30,5892,9005,488,265,17,61,9833,5460,481,225,16,28,6214,980,42,45,13,76,1162,64662,3159,3025,575,705,72120
702,25,19,16,775,1311,19,64,30,22,1439,972,24,63,15,13,1089,1105,34,58,16,20,1234,2180,61,111,16,22,2390,2629,100,120,21,35,2913,3281,120,136,15,44,3595,4071,178,144,12,39,4436,3323,149,116,12,28,3630,2960,159,86,13,25,3243,2337,109,64,3,18,2526,3735,116,74,3,17,3945,1224,131,46,8,6,1418,857,34,35,14,48,985,30812,1242,1171,272,361,33860
797,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,7,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,3,16,0,0,0,0,16,20,0,0,0,0,20,31,0,0,0,0,33,0,0,0,0,0,3,88,3,4,4,0,91
799,18,4,0,60,69,3,35,6,0,111,49,7,50,10,3,117,77,9,38,12,0,135,132,19,60,8,7,227,157,14,66,0,4,238,231,33,71,3,3,353,331,47,85,3,10,480,255,42,81,0,8,385,203,46,65,0,9,318,198,33,61,0,3,296,399,46,54,0,0,499,272,20,24,0,5,319,51,10,21,0,7,89,2493,331,736,60,61,3679
801,283,100,50,6937,5914,127,386,90,43,6560,5169,170,433,109,53,5927,6200,214,477,100,82,7076,9587,421,689,112,96,10909,12697,537,697,99,106,14144,17427,736,819,91,118,19197,23419,1009,878,85,124,25511,23901,813,649,53,92,25505,23761,974,542,40,72,25394,16586,642,357,31,55,17666,34902,1299,560,57,79,36899,12811,2044,781,37,78,15747,1948,97,88,28,99,2262,201286,9197,7719,1301,1151,220648
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,49,6,3,294,199,7,75,3,0,286,199,3,87,4,5,305,240,23,101,0,7,373,398,36,144,8,7,597,430,74,145,5,5,661,505,76,214,9,7,809,625,129,239,9,7,1008,445,110,141,0,3,702,345,108,115,8,4,577,226,61,62,0,0,351,277,70,84,3,0,436,121,74,34,0,4,238,64,16,29,3,9,115,4344,805,1534,69,78,6819
901,3,7,3,56,66,0,10,3,0,78,82,0,21,3,3,116,91,4,35,4,8,142,191,3,37,4,6,244,262,3,22,3,9,301,261,13,27,5,3,315,256,16,39,0,10,319,194,13,13,4,4,236,198,7,11,0,3,228,179,5,10,0,0,200,240,6,14,0,4,268,100,16,6,0,0,120,32,0,8,0,4,45,2215,93,272,49,62,2692
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,6,5,0,0,0,0,7,3,0,0,0,0,5,8,0,0,0,0,5,4,4,3,0,0,9,10,0,0,0,0,5,4,0,0,0,0,10,9,0,0,0,0,9,14,0,0,0,0,17,24,3,0,0,0,27,0,0,0,0,0,0,92,13,11,3,0,118
