SA3_CODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
12202,17,0,3,563,332,27,25,3,0,388,294,43,40,0,0,382,331,67,62,11,0,477,407,103,85,8,3,599,431,106,68,12,8,623,345,64,47,3,0,456,194,47,26,8,0,273,60,16,8,0,3,84,15,3,6,4,0,29,5,0,4,0,0,7,3348,487,392,56,22,4301,638,0,7,3,0,654,509,0,10,0,0,518,257,3,25,4,0,293,305,27,72,9,3,422,388,50,119,27,0,586,486,87,137,30,3,739,481,96,108,18,0,703,413,93,103,26,3,641,396,83,87,23,0,583,288,73,75,26,3,471,168,44,40,28,4,290,70,29,22,11,0,140,18,12,13,11,0,49,4419,597,820,208,32,6075,285,28,27,9,6,353,103,10,8,10,30,169,8154,1123,1251,288,94,10900,213,0,0,0,0,222,849,13,20,3,6,894,1160,72,79,7,7,1320,928,128,108,12,10,1182,816,207,146,3
12203,39,0,3,1505,1219,48,69,11,7,1354,1005,104,81,7,4,1203,1112,145,104,10,4,1382,1232,194,144,22,14,1606,1233,161,103,21,9,1518,962,114,75,9,10,1164,561,41,29,3,4,647,181,24,17,3,0,227,39,10,4,3,0,59,10,0,0,3,0,9,10006,856,690,87,63,11704,1342,3,26,6,6,1385,1123,7,36,3,7,1179,702,18,53,6,4,780,802,56,99,21,3,981,934,96,216,33,4,1282,1135,157,237,44,10,1588,1193,129,228,41,6,1587,1011,105,185,28,12,1338,874,96,130,25,5,1122,744,69,95,11,4,928,403,49,55,12,3,533,151,27,23,12,3,219,61,15,20,16,4,116,10475,828,1395,265,77,13048,685,36,51,11,7,796,265,19,21,18,37,361,21433,1740,2165,387,181,25900,459,3,0,0,7,475,2109,29,33,0,14,2181,3318,130,153,3,11,3615,3363,319,217,17,24,3939,2921,490,268,14
12301,26,0,8,555,331,21,21,8,3,383,307,38,29,3,3,388,426,63,34,7,3,541,481,52,29,0,6,570,388,45,32,3,3,471,300,30,19,4,4,354,137,20,14,7,3,182,42,5,3,0,0,57,0,0,0,0,0,0,6,0,0,0,0,8,3555,289,230,40,33,4146,764,0,3,3,3,777,497,3,16,3,5,522,272,7,24,3,4,312,369,21,58,16,0,464,430,38,60,13,3,545,483,52,49,11,5,597,432,22,53,9,3,525,393,31,24,15,5,469,342,23,34,3,3,409,213,18,34,7,0,270,64,14,7,4,3,99,16,3,3,0,0,29,8,0,0,0,0,8,4287,243,379,85,37,5023,304,18,13,6,7,347,131,3,9,10,13,170,8278,549,631,136,90,9684,495,5,0,0,3,503,1267,11,28,0,12,1323,1363,90,66,3,19,1541,1155,166,97,9,5,1430,1017,190,92,8
12302,26,0,12,1437,1163,32,53,6,3,1254,1126,42,72,4,10,1249,1344,66,59,6,14,1495,1319,64,64,12,7,1474,1337,84,60,5,14,1505,1155,52,40,6,9,1265,582,26,34,3,8,646,128,17,6,0,0,149,30,3,5,3,0,40,3,0,0,0,0,3,10960,410,420,55,85,11930,1400,5,0,10,4,1422,1216,0,12,5,7,1245,766,14,26,18,9,825,950,23,64,28,7,1076,945,40,58,14,10,1070,1034,47,65,13,3,1158,913,39,83,23,9,1063,925,43,61,14,7,1046,798,42,48,18,13,910,545,33,44,12,3,631,259,16,16,9,4,308,70,4,4,4,0,88,18,4,8,3,3,29,9841,300,493,164,77,10876,844,18,22,16,13,912,348,19,16,14,60,452,21995,742,950,240,241,24164,636,0,8,0,14,658,2380,17,24,4,21,2451,3130,119,104,3,30,3392,3003,197,156,17,15,3379,2811,267,198,12
12303,11,3,0,199,110,13,12,3,0,137,140,26,20,0,0,181,172,22,22,3,5,225,186,27,36,0,0,246,159,36,39,8,4,240,137,15,28,8,4,190,82,12,15,4,3,111,15,9,4,9,0,36,0,4,3,0,0,5,0,0,3,0,0,0,1404,164,189,35,20,1822,278,0,0,0,3,283,149,0,5,0,3,164,112,5,11,10,0,136,158,11,32,12,3,218,158,19,28,6,0,207,202,28,31,15,4,276,180,30,28,11,0,254,180,19,24,18,3,243,138,20,18,11,3,187,72,16,21,11,3,116,29,9,9,3,3,55,7,5,3,3,0,18,3,3,0,5,0,13,1667,159,212,103,19,2166,129,14,11,11,3,164,70,4,9,9,12,98,3268,342,424,154,56,4251,196,3,0,0,3,204,501,13,15,0,8,533,584,34,49,9,4,683,558,66,51,6,3,691,609,97,58,3
12401,26,3,3,341,230,9,21,0,3,262,261,15,48,7,3,330,339,45,82,11,3,479,442,40,54,8,6,549,425,64,67,8,4,555,391,45,57,5,3,505,192,33,46,5,4,278,75,5,20,3,0,102,5,3,4,6,0,18,5,0,3,0,0,9,3065,263,426,50,33,3842,653,3,6,3,0,660,539,3,9,6,0,551,337,3,21,7,3,371,318,13,65,4,3,403,382,30,85,14,4,518,491,31,91,14,7,637,515,31,132,6,3,685,499,40,85,18,3,647,487,32,102,17,3,630,388,34,81,12,0,513,185,24,55,16,4,282,51,13,33,11,3,111,23,8,13,5,0,43,4868,261,768,127,40,6058,329,7,25,4,7,377,92,3,11,13,15,130,8353,537,1239,193,90,10404,254,0,0,0,0,256,584,3,26,3,5,624,638,37,61,3,6,743,590,58,93,3,6,748,567,81,141,14
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,42,5,7,1489,1176,35,54,3,5,1272,1087,68,53,10,3,1216,1287,96,75,3,7,1477,1445,95,87,8,10,1644,1331,90,63,11,3,1501,1177,55,57,19,11,1318,628,44,40,10,0,728,164,13,14,0,0,191,27,9,0,0,0,39,5,3,5,0,0,11,11161,535,514,68,64,12342,1697,0,11,8,9,1720,1251,3,14,0,5,1274,804,25,45,18,4,895,994,40,96,17,8,1167,1102,66,109,33,3,1318,1135,65,74,29,3,1316,1027,67,77,20,8,1193,926,42,64,20,3,1056,922,31,69,11,7,1053,637,43,56,14,3,755,281,21,31,6,4,339,66,14,10,3,0,89,14,4,7,0,3,31,10852,428,663,184,65,12194,985,9,35,7,13,1056,332,16,13,5,50,420,23338,991,1224,273,190,26013,826,3,4,0,8,846,2595,43,54,0,20,2715,3113,122,139,6,21,3399,2865,234,178,11,17,3302,2634,303,207,13
12404,10,0,0,430,314,3,15,6,3,346,317,29,25,9,3,377,413,30,36,7,0,488,412,37,33,3,3,492,423,42,44,11,5,521,397,26,39,4,3,462,169,21,9,0,3,199,45,15,6,4,0,68,11,0,0,0,0,17,3,0,4,0,0,5,3368,211,236,43,26,3886,518,0,4,0,3,533,418,0,10,4,0,434,262,7,23,3,0,293,298,15,27,8,0,343,313,10,29,13,3,368,334,25,32,16,0,405,372,24,38,7,5,451,389,11,32,9,0,435,309,15,19,4,4,343,207,17,25,6,3,260,100,10,8,10,0,123,27,0,7,0,0,34,5,0,3,3,0,17,3550,129,257,93,24,4045,272,13,9,0,3,298,112,3,14,8,20,150,7298,354,513,143,74,8377,302,0,0,0,5,309,928,9,29,3,9,973,1116,33,47,3,5,1208,959,71,59,11,10,1110,933,95,82,8
12405,9,3,0,425,381,9,11,0,0,405,390,14,17,0,0,424,436,17,16,3,7,479,439,31,24,3,4,507,396,32,22,3,5,460,328,24,14,0,4,370,163,13,10,0,0,182,33,10,5,0,0,51,13,3,0,0,0,13,3,0,3,0,0,5,3372,152,136,13,21,3701,360,0,0,3,4,363,289,0,4,0,3,300,229,5,11,3,5,248,276,3,21,3,3,308,270,10,26,5,0,320,264,18,20,6,3,312,253,8,24,3,3,289,207,16,20,8,3,250,239,11,16,6,3,282,137,9,21,9,3,166,50,13,3,3,0,64,12,0,4,0,0,20,4,3,0,0,0,13,2590,93,172,57,27,2938,200,3,10,0,0,216,135,0,13,7,26,180,6293,252,332,85,78,7035,231,0,4,0,3,238,874,9,15,0,5,912,1242,38,35,3,6,1323,1357,91,55,5,9,1513,1301,107,84,3
12501,17,3,9,1893,1728,50,39,4,6,1829,1351,49,40,4,4,1445,1401,71,36,3,9,1524,1371,87,45,12,10,1516,1313,84,60,7,4,1470,949,42,29,3,4,1027,534,22,15,7,3,580,159,21,7,0,0,186,41,4,4,0,0,48,3,0,0,0,0,3,11720,448,320,39,62,12581,422,0,0,4,4,434,798,7,14,9,12,830,611,13,26,6,4,657,696,23,41,18,8,785,697,34,40,22,3,800,698,49,44,22,9,821,621,38,45,16,5,726,479,21,46,10,3,561,436,38,29,3,0,509,315,17,17,6,7,366,150,10,6,0,0,171,42,0,0,3,3,43,9,3,0,0,0,19,5980,260,314,121,57,6729,664,17,17,0,15,718,341,24,19,9,47,433,18704,749,664,166,184,20471,321,5,3,3,6,335,2398,43,33,11,22,2509,4778,133,102,8,29,5050,5407,299,139,10,26,5886,4777,318,156,9
12502,17,0,0,566,517,22,18,0,3,557,502,25,15,5,3,543,465,33,17,0,0,517,483,34,34,3,0,555,508,41,38,7,0,599,418,30,13,0,3,464,260,9,16,0,3,291,76,4,8,0,0,92,5,8,0,0,0,15,0,0,0,0,0,7,4142,223,173,17,14,4573,290,0,0,0,0,297,352,4,9,0,0,364,205,0,18,5,0,238,248,14,23,10,0,301,280,24,55,18,4,372,311,26,60,12,0,413,284,29,51,8,0,378,308,22,35,8,3,376,270,19,40,3,0,330,174,25,23,7,3,232,90,11,11,7,3,124,28,3,11,3,0,47,8,3,4,3,0,17,2834,189,344,89,19,3482,273,10,5,3,3,300,112,8,9,7,22,153,7372,430,532,119,56,8503,162,0,4,0,0,173,730,12,11,0,3,758,1290,53,46,3,6,1401,1411,111,60,3,6,1590,1417,133,58,7
12503,42,0,11,1386,1182,41,59,8,19,1308,1060,65,66,8,15,1210,1117,53,56,6,9,1246,1210,89,68,7,4,1375,1160,62,58,6,10,1295,933,57,43,4,16,1048,537,32,21,8,0,596,146,8,9,3,0,166,37,4,0,6,0,45,4,3,0,0,0,5,9570,466,457,59,100,10648,609,3,3,4,8,625,736,3,18,4,11,775,628,15,41,10,8,699,692,39,59,31,5,816,707,43,71,21,10,852,747,47,62,25,11,887,654,49,41,20,9,769,580,47,51,12,11,701,546,35,51,13,8,649,378,19,26,5,4,435,180,18,16,3,3,221,50,5,10,3,0,73,17,0,7,7,0,26,6528,331,448,149,83,7525,527,12,18,6,14,578,331,18,21,16,62,453,16946,822,951,234,260,19206,465,3,3,3,7,480,2184,57,78,8,17,2343,3447,181,131,17,32,3802,3644,339,208,18,47,4258,3537,356,217,22
12504,38,7,18,4234,3765,64,62,18,10,3922,3241,64,71,5,14,3399,3331,90,71,12,21,3521,3328,96,68,10,11,3515,3247,87,71,12,11,3435,2655,66,68,9,15,2808,1464,35,32,5,6,1545,447,19,9,5,3,483,71,5,5,0,0,77,20,0,0,3,0,27,28324,571,506,77,132,29614,1327,0,11,3,14,1358,1922,8,19,9,8,1966,1410,21,36,15,7,1487,1898,63,83,28,6,2071,2033,75,91,29,14,2235,1870,65,95,23,6,2059,1627,52,84,21,12,1796,1379,59,80,22,11,1546,1233,26,50,17,7,1330,909,31,40,11,3,992,437,31,37,11,9,516,142,15,15,7,4,178,53,4,0,3,0,59,16238,444,634,189,91,17591,2204,30,33,14,23,2306,696,21,31,19,79,856,47468,1068,1202,300,329,50364,598,3,0,0,3,606,4384,39,34,8,28,4489,7946,172,124,14,39,8289,8057,412,206,31,31,8745,7275,416,225,20
12601,4,0,0,317,269,16,16,0,0,300,215,16,12,0,0,238,232,31,25,3,0,291,256,50,30,0,5,336,250,33,34,5,0,319,233,38,21,3,0,299,129,16,9,3,4,163,40,9,4,0,0,49,6,4,0,0,0,17,0,0,0,0,0,6,2142,201,159,24,10,2536,273,0,6,3,0,281,314,0,10,3,0,322,164,4,11,0,0,181,167,6,31,5,0,207,214,27,30,3,0,282,199,24,46,4,0,281,266,16,42,5,0,334,234,28,31,7,0,299,216,25,33,5,0,287,177,25,27,11,0,235,94,14,15,3,0,129,33,10,7,0,4,54,16,0,9,0,0,29,2359,184,303,64,15,2917,167,12,19,3,0,204,60,6,8,3,4,84,4735,397,484,92,33,5741,65,0,0,0,0,67,358,3,7,0,4,368,601,22,14,3,3,641,654,54,39,4,3,751,551,73,39,0
12602,36,3,10,3407,3616,69,43,9,11,3745,3009,69,51,5,8,3146,3127,128,77,18,4,3348,2803,135,89,13,9,3051,2417,134,80,8,16,2666,1877,91,77,8,12,2061,941,39,27,6,8,1015,331,15,10,0,4,353,69,6,3,0,0,84,9,0,0,0,3,13,23307,710,503,75,83,24674,1314,0,13,3,6,1338,2017,3,32,3,20,2071,1116,17,44,9,4,1190,1263,42,90,20,5,1413,1425,53,116,24,8,1635,1360,73,127,28,3,1590,1295,76,118,25,9,1525,1157,71,95,20,4,1352,1052,50,82,23,4,1224,776,56,64,21,3,924,382,45,36,13,5,488,113,17,20,12,3,158,56,8,18,3,3,81,13336,504,852,210,87,14986,1438,23,37,14,13,1525,485,29,32,40,45,635,38565,1268,1414,338,230,41813,400,3,0,0,4,402,3234,21,33,3,9,3302,6867,150,120,13,22,7173,8793,278,154,29,26,9277,8538,372,161,29
12701,18,0,0,507,358,21,28,0,0,417,329,31,38,4,4,400,376,43,51,6,8,480,407,39,48,8,6,507,359,29,50,0,0,443,268,24,33,0,6,330,116,22,22,4,0,166,27,7,9,0,0,45,3,3,3,0,0,9,0,0,0,0,0,4,3185,230,320,21,34,3790,411,0,3,3,3,420,332,3,13,0,5,358,243,21,25,3,0,291,312,31,47,16,0,411,330,25,53,16,5,424,375,39,36,15,0,467,318,32,52,21,5,433,264,27,41,11,3,348,211,28,37,8,0,280,147,30,35,8,3,222,57,10,9,6,3,86,15,8,6,4,0,33,3,0,3,3,0,15,3008,250,351,131,38,3782,250,12,10,10,6,289,101,15,12,8,16,156,6549,503,702,173,86,8012,229,0,3,0,4,240,806,28,33,4,8,879,1014,83,66,10,10,1177,853,141,88,11,12,1100,777,160,105,10
12702,55,6,14,1584,1197,59,65,11,6,1335,1020,61,82,12,9,1183,1136,102,111,14,11,1374,1219,88,98,15,13,1432,1181,105,107,20,8,1422,913,86,80,14,15,1108,507,61,36,8,9,621,140,25,17,6,7,193,22,7,7,3,0,46,7,0,0,0,0,11,9949,639,688,101,109,11484,1023,4,6,15,10,1054,1174,3,20,16,8,1224,688,10,42,13,5,766,862,39,54,26,4,988,928,61,66,18,9,1075,1058,62,70,21,4,1216,947,59,94,26,7,1129,922,56,91,17,8,1096,768,55,50,18,9,896,519,41,31,16,4,612,195,22,23,9,3,248,52,3,3,7,0,65,14,4,3,0,0,24,9143,418,548,201,76,10389,651,17,28,17,14,725,439,23,19,17,67,574,20175,1097,1288,346,266,23171,526,4,7,4,3,542,2407,56,68,7,18,2556,3602,172,136,23,39,3968,3436,328,192,18,28,4007,3022,378,235,23
12703,43,6,5,2025,1506,42,29,7,0,1585,1340,55,39,3,10,1449,1606,72,70,11,14,1780,1663,63,53,10,12,1805,1507,73,37,11,13,1643,1270,51,57,6,16,1403,627,27,23,3,0,686,181,17,5,3,3,205,26,8,0,0,0,35,6,0,0,0,0,7,13093,439,384,56,86,14062,1103,3,10,8,11,1137,1284,3,12,8,13,1323,717,9,25,7,3,764,937,33,62,19,8,1060,1023,50,74,33,8,1184,1169,61,61,23,7,1318,890,44,61,14,12,1021,813,34,38,14,5,909,755,25,32,17,8,839,421,34,26,11,0,496,191,28,19,7,0,246,50,4,8,4,0,72,14,10,4,0,0,29,9372,333,437,175,75,10392,902,14,16,13,24,964,439,9,27,20,63,558,23808,797,855,255,246,25974,642,0,3,0,7,656,2890,52,46,11,18,3018,4517,131,102,3,26,4790,4234,268,143,20,20,4673,3746,332,173,13
12801,30,3,3,1210,764,58,64,8,3,892,591,80,63,6,3,741,763,84,66,13,4,924,855,120,81,12,6,1072,791,113,67,10,3,978,756,92,55,5,3,911,353,48,44,8,3,450,95,26,6,0,0,127,16,12,5,0,0,36,5,3,6,3,0,16,7260,661,487,64,41,8517,1587,0,10,3,15,1616,1375,0,17,0,7,1400,636,18,29,3,4,692,779,44,85,21,3,939,868,81,114,35,3,1095,1027,101,135,27,12,1294,946,93,126,20,4,1192,901,59,86,19,15,1082,817,59,89,18,7,987,581,71,68,28,6,748,293,45,37,18,0,384,100,25,17,15,3,161,16,10,12,16,0,58,9924,608,819,220,80,11645,637,25,43,19,14,733,238,12,19,11,28,309,18058,1308,1359,310,162,21209,465,0,0,0,3,472,1942,26,38,0,16,2019,2521,145,122,10,13,2801,2017,284,177,11,13,2493,1760,366,221,18
12802,30,0,4,696,385,31,36,0,3,459,377,41,37,4,3,459,536,61,53,0,3,651,584,66,77,10,3,738,608,67,62,10,8,752,516,33,34,5,8,599,259,21,18,3,3,303,62,17,14,3,0,96,11,0,3,4,0,20,3,0,0,0,0,10,4558,367,369,48,35,5376,940,0,5,3,0,954,676,3,22,4,3,706,394,7,30,9,3,441,442,20,51,11,4,537,598,48,119,23,0,793,733,59,112,17,5,928,671,46,97,15,3,832,645,43,81,16,0,784,641,52,61,13,3,770,403,33,60,20,3,517,194,21,34,9,3,266,64,14,4,5,0,91,11,5,3,0,0,17,6411,361,680,133,42,7630,434,18,20,3,6,483,151,3,15,6,26,199,11554,751,1084,190,101,13685,360,0,3,0,3,362,1126,21,35,0,8,1188,1466,91,76,3,7,1639,1168,157,110,5,7,1441,1066,243,126,3
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,10,0,3,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,9,5,0,0,0,0,9,3,0,0,0
19999,158,0,10,1186,844,53,172,7,8,1080,667,91,176,13,7,958,779,125,251,19,7,1175,833,113,275,27,10,1258,765,131,325,23,11,1253,637,90,217,18,9,971,306,38,97,8,6,454,97,17,32,0,0,146,23,0,11,5,3,37,6,0,4,3,0,20,6736,705,1792,130,79,9445,761,3,106,11,18,900,1467,11,280,13,19,1793,1124,28,392,25,23,1587,1113,62,543,44,21,1789,1110,92,667,49,16,1945,1446,139,782,56,27,2456,1604,116,868,54,31,2670,1778,110,877,38,37,2838,1693,115,711,44,42,2608,1081,67,469,32,24,1679,506,40,214,24,9,793,170,8,55,14,6,263,47,11,24,9,7,97,13897,812,5996,417,287,21410,1517,77,372,87,96,2149,723,36,137,74,158,1126,22874,1637,8290,704,621,34122,2960,14,46,5,39,3060,6889,229,716,22,85,7947,6763,916,1773,18,115,9593,5793,1515,2316,34,104,9763,4763,1760,2615,73
20101,39,0,3,1308,831,35,32,5,8,913,771,48,32,14,3,870,928,70,49,15,8,1075,1117,60,48,19,6,1254,1154,69,57,13,12,1302,978,58,44,11,9,1106,459,23,23,12,3,521,99,15,17,4,0,133,17,8,0,0,0,20,8,0,0,0,0,11,8697,399,364,95,69,9628,1312,0,4,6,19,1343,1356,3,17,0,8,1391,892,13,42,3,5,963,1054,27,68,18,4,1169,1174,45,78,33,5,1333,1214,51,104,19,7,1392,1193,60,62,18,3,1337,1128,42,62,25,12,1261,999,41,68,21,10,1139,673,41,60,18,11,814,251,22,27,22,4,322,61,10,10,4,3,89,14,3,7,8,3,31,11329,366,598,191,92,12583,1123,25,22,9,26,1212,282,18,16,19,54,386,21435,811,998,317,246,23807,484,0,0,0,10,492,2165,15,41,0,20,2243,2843,70,123,3,19,3056,2414,180,112,13,19,2744,2296,219,142,32
20102,4,0,0,101,76,8,10,0,0,97,75,6,12,4,0,101,89,17,26,13,3,136,110,24,31,5,0,181,117,24,28,11,5,189,89,23,39,13,0,161,47,9,21,9,0,81,11,0,9,6,0,37,4,4,14,3,0,24,3,0,0,6,0,9,831,117,202,65,15,1229,156,0,3,0,6,167,164,0,0,3,3,173,100,0,3,0,3,106,98,6,14,15,0,133,153,11,17,19,0,201,183,14,45,8,3,253,218,10,37,10,3,271,207,15,35,8,0,271,178,12,37,17,8,247,137,7,32,26,3,213,34,16,26,20,3,102,8,3,12,19,0,35,7,0,3,4,0,13,1642,102,260,144,34,2188,147,19,17,4,7,197,46,5,8,20,8,80,2674,238,490,230,63,3688,63,0,0,0,0,65,208,6,13,3,0,232,245,17,28,3,4,298,250,34,38,3,7,324,231,36,34,11
