SA3_CODE_2016,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000mo_A_15_19,SW_3000mo_A_20_24,SW_3000mo_A_25_34,SW_3000mo_A_35_44,SW_3000mo_A_45_54,SW_3000mo_A_55_64,SW_3000mo_A_65_74,SW_3000mo_A_75ov,SW_3000mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ove,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19,MaOpD_1250_1499_A_20_24,MaOpD_1250_1499_A_25_34,MaOpD_1250_1499_A_35_44,MaOpD_1250_1499_A_45_54,MaOpD_1250_1499_A_55_64,MaOpD_1250_1499_A_65_74,MaOpD_1250_1499_A_75ov,MaOpD_1250_1499_Tot,MaOpD_1500_1749_A_15_19,MaOpD_1500_1749_A_20_24,MaOpD_1500_1749_A_25_34,MaOpD_1500_1749_A_35_44,MaOpD_1500_1749_A_45_54,MaOpD_1500_1749_A_55_64,MaOpD_1500_1749_A_65_74,MaOpD_1500_1749_A_75ov,MaOpD_1500_1749_Tot,MaOpD_1750_1999_A_15_19,MaOpD_1750_1999_A_20_24,MaOpD_1750_1999_A_25_34,MaOpD_1750_1999_A_35_44,MaOpD_1750_1999_A_45_54,MaOpD_1750_1999_A_55_64,MaOpD_1750_1999_A_65_74,MaOpD_1750_1999_A_75ov,MaOpD_1750_1999_Tot,MaOpD_2000_2999_A_15_19,MaOpD_2000_2999_A_20_24,MaOpD_2000_2999_A_25_34,MaOpD_2000_2999_A_35_44,MaOpD_2000_2999_A_45_54,MaOpD_2000_2999_A_55_64,MaOpD_2000_2999_A_65_74,MaOpD_2000_2999_A_75ov,MaOpD_2000_2999_Tot,MaOpD_3000mo_A_15_19,MaOpD_3000mo_A_20_24,MaOpD_3000mo_A_25_34,MaOpD_3000mo_A_35_44,MaOpD_3000mo_A_45_54,MaOpD_3000mo_A_55_64,MaOpD_3000mo_A_65_74,MaOpD_3000mo_A_75ov,MaOpD_3000mo_Tot,MaOpD_PINS_A_15_19,MaOpD_PINS_A_20_24,MaOpD_PINS_A_25_34,MaOpD_PINS_A_35_44,MaOpD_PINS_A_45_54,MaOpD_PINS_A_55_64,MaOpD_PINS_A_65_74,MaOpD_PINS_A_75ov,MaOpD_PINS_Tot,MaOpD_Tot_A_15_19
12502,169,0,0,29,19,26,20,10,0,105,0,3,21,27,24,13,0,0,89,0,7,8,16,12,8,3,0,54,0,0,16,25,16,10,0,0,71,0,0,3,5,13,5,0,0,32,3,4,0,9,5,3,0,0,24,269,268,344,251,282,205,51,8,1685,0,0,0,0,3,0,0,0,3,4,3,3,0,3,0,0,0,12,4,11,9,3,6,3,0,0,30,6,10,9,3,10,8,3,0,43,0,11,7,13,8,13,7,0,60,8,7,26,24,14,17,9,0,108,0,29,50,49,59,31,10,0,224,4,6,60,66,79,65,7,0,290,5,6,47,49,87,49,5,0,244,0,3,15,25,51,20,6,0,122,3,0,4,12,21,20,4,0,65,0,0,11,3,9,3,0,0,25,0,0,4,3,12,8,0,0,27,0,0,0,0,0,0,0,0,3,0,0,3,5,4,4,0,0,19,29
12503,413,0,10,74,80,72,46,14,0,290,0,4,41,55,43,38,4,0,190,0,0,13,40,17,18,0,0,87,0,0,22,42,44,28,9,0,144,0,0,5,10,11,11,0,0,39,8,7,14,7,7,11,3,0,62,593,614,866,757,694,448,106,12,4090,5,0,4,5,4,5,0,0,24,6,4,3,0,4,7,8,0,37,14,22,19,18,31,30,12,0,148,8,34,52,34,41,59,8,0,231,13,36,60,57,62,55,23,4,307,24,70,151,130,125,112,24,0,642,24,138,317,310,370,269,43,0,1473,12,120,462,400,522,349,75,6,1950,4,75,279,364,462,328,57,0,1568,0,19,133,198,250,170,22,0,795,0,9,82,121,130,101,19,0,463,0,7,41,66,64,34,8,0,218,0,7,25,62,52,33,3,0,180,0,3,7,9,13,5,0,0,35,0,7,28,21,26,24,3,0,107,118
12504,651,0,14,107,95,78,61,19,0,372,0,6,81,75,58,35,13,0,273,0,3,42,56,33,19,9,0,166,0,0,71,80,65,36,7,3,261,0,5,16,36,43,11,3,0,119,20,17,15,6,7,10,3,0,86,1117,1287,1511,1080,884,632,177,20,6713,0,7,3,8,4,0,0,0,22,13,5,4,0,0,0,0,0,24,10,18,4,5,10,17,7,0,76,5,14,19,18,22,13,7,0,102,11,25,38,35,28,25,13,0,170,11,37,72,65,74,67,17,0,338,8,63,164,125,123,111,18,3,613,10,60,220,220,211,163,38,3,927,3,26,165,160,212,163,34,0,759,0,11,86,107,118,73,11,0,407,0,4,54,64,75,41,18,0,264,0,0,31,54,48,22,4,0,160,0,0,26,56,36,27,4,0,150,0,0,4,9,12,5,0,0,35,0,4,10,15,21,6,0,0,63,73
12601,91,0,0,11,19,12,7,0,0,47,0,0,9,13,18,6,0,0,49,0,0,3,13,10,9,3,0,33,0,0,8,14,17,9,0,0,48,0,0,4,6,12,7,4,0,30,0,0,6,0,0,0,0,0,15,113,137,171,173,153,114,37,4,901,0,0,0,0,0,0,0,0,3,7,0,0,0,3,3,0,0,14,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,6,0,0,4,6,0,3,0,0,18,0,0,3,6,3,4,0,0,14,0,0,3,3,3,5,3,0,20,0,0,3,4,3,0,0,0,11,0,0,9,0,5,3,0,0,17,0,0,0,4,0,3,0,0,7,0,0,0,4,0,0,0,0,8,0,0,0,4,0,0,0,0,8,0,0,0,5,0,3,0,0,17,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10
12602,498,0,25,99,90,64,46,16,0,340,0,12,95,78,58,33,12,0,290,0,0,59,59,56,27,5,3,203,0,3,113,159,109,44,10,4,438,0,0,62,134,131,33,10,0,370,22,16,13,6,14,5,3,0,86,1112,1448,1496,1105,978,612,156,12,6927,0,0,0,0,0,3,0,0,5,11,10,3,3,4,3,0,0,36,6,9,6,9,11,14,8,0,60,3,16,25,9,18,16,14,0,98,3,23,17,15,25,22,3,0,105,0,19,33,39,36,36,16,0,172,5,23,41,41,70,50,13,0,237,0,11,83,96,79,56,18,3,346,0,15,49,82,88,94,19,0,339,0,5,34,82,72,60,12,3,267,0,0,22,48,42,43,3,0,156,0,0,7,11,13,11,0,0,45,0,0,12,12,11,7,0,0,43,0,0,0,0,3,0,0,0,9,0,0,5,9,11,4,4,0,38,33
12701,113,0,7,14,13,25,5,0,0,64,0,3,10,12,13,7,0,0,44,0,3,3,3,10,4,0,0,19,0,0,0,8,9,3,0,0,20,0,0,4,5,8,3,0,0,23,3,5,3,6,5,4,0,0,24,403,262,201,206,252,153,23,3,1512,0,0,3,0,3,0,0,0,10,7,0,0,0,0,3,0,0,13,3,6,4,3,4,0,3,0,26,4,10,13,4,12,17,7,0,65,4,5,7,16,13,14,3,0,74,0,12,20,26,22,22,7,0,109,0,17,32,32,36,12,4,0,133,0,18,54,63,92,49,14,0,292,0,26,45,58,63,55,9,0,265,0,0,41,50,39,42,3,0,176,0,4,29,34,40,28,3,0,130,0,0,14,25,15,4,0,0,69,0,0,9,20,17,12,0,0,56,0,0,0,5,4,0,0,0,10,0,0,0,7,6,4,4,0,20,18
12702,442,0,4,61,83,78,55,4,0,288,0,0,38,57,48,33,4,3,183,0,0,9,42,35,17,7,0,119,0,0,18,30,53,25,3,0,132,0,0,4,14,12,7,0,0,37,19,16,11,9,15,14,7,0,88,894,797,967,962,995,661,109,8,5404,3,0,11,3,9,5,0,0,33,15,14,4,9,3,6,0,0,48,12,23,11,21,36,25,6,3,142,21,32,29,35,40,31,15,0,199,12,25,34,35,45,42,7,0,210,21,49,85,87,112,85,17,3,453,18,105,229,216,244,182,40,3,1029,8,104,337,292,387,282,47,0,1450,3,49,250,257,319,224,39,0,1144,0,18,128,163,175,124,22,0,632,0,18,63,102,115,66,14,0,361,0,4,46,43,59,41,3,0,199,0,7,27,35,44,25,6,0,147,0,0,6,8,14,6,0,0,41,0,8,12,8,21,21,3,0,79,119
12703,444,0,8,72,73,66,36,5,0,267,0,5,39,64,54,41,4,0,200,0,0,32,47,29,22,6,0,134,0,4,26,50,34,21,3,0,140,3,0,11,20,23,13,3,0,76,19,15,12,10,21,9,0,0,88,1022,1068,1043,975,853,528,101,7,5604,0,3,3,7,3,6,0,0,26,12,8,8,8,4,3,0,0,42,17,23,5,22,15,23,4,0,110,9,36,30,32,33,21,6,3,159,14,50,27,34,59,37,6,3,222,13,80,76,90,109,71,25,0,465,31,108,227,216,280,178,28,3,1060,12,114,328,293,360,258,34,3,1401,6,71,214,246,310,201,33,3,1079,3,16,139,158,164,113,22,0,621,0,10,85,103,113,67,8,0,381,0,5,37,68,59,31,6,0,203,0,3,36,32,41,18,3,0,135,0,8,6,11,3,5,0,0,28,3,6,14,21,17,10,3,0,76,125
12801,398,0,9,54,74,62,32,12,3,247,0,4,40,48,46,17,0,0,162,0,0,21,29,23,13,5,0,96,0,3,29,38,58,23,12,0,162,0,0,16,22,30,6,5,0,83,18,23,13,8,21,7,0,4,92,1286,1245,933,765,885,633,199,19,5964,0,3,3,0,0,0,3,0,14,30,16,0,0,0,3,0,0,53,16,16,8,4,0,7,6,0,62,3,21,12,3,4,7,6,0,49,0,6,12,5,11,13,6,0,56,4,17,21,18,35,34,12,3,141,4,27,56,36,64,60,15,3,261,0,22,69,80,86,72,12,0,353,0,8,47,77,82,64,14,0,291,0,0,28,41,42,40,12,0,169,0,0,17,21,34,18,9,0,92,0,0,9,11,14,13,5,0,45,0,3,3,18,13,5,0,0,46,0,0,3,3,9,0,0,0,12,0,0,5,7,4,11,0,0,25,66
12802,155,0,4,27,24,29,18,3,0,97,0,0,20,29,19,11,3,0,82,0,3,10,16,18,5,3,0,54,0,3,15,19,18,11,3,0,59,0,3,3,9,12,3,4,0,39,6,9,0,8,6,8,0,0,38,716,413,340,324,383,328,94,7,2608,0,0,0,3,0,0,0,0,4,18,9,0,4,0,3,0,0,33,12,8,3,7,3,3,4,0,36,0,3,5,0,4,5,4,0,24,3,5,0,8,8,4,9,0,38,3,0,6,3,20,11,14,0,58,0,7,23,21,32,30,13,0,125,0,6,21,28,32,34,0,0,127,0,5,37,39,41,64,8,0,187,0,3,20,21,32,29,11,0,109,0,0,14,19,30,16,3,0,74,0,4,3,18,24,11,0,0,64,0,0,3,9,20,7,0,0,35,0,0,0,4,0,0,0,0,12,0,0,0,0,5,7,3,0,11,40
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,687,0,12,132,143,162,104,24,3,569,0,5,88,113,102,70,21,0,396,0,3,30,65,55,23,12,0,191,0,0,35,68,50,36,5,0,199,0,4,11,22,27,16,9,0,87,5,13,19,21,14,16,3,0,88,341,579,1110,1252,1343,1043,295,40,6003,4,3,20,17,28,21,0,0,94,17,11,13,12,34,25,10,3,129,16,54,64,81,120,133,57,3,534,15,40,121,119,213,261,77,15,862,10,45,166,191,305,288,121,15,1142,28,62,229,262,426,398,119,16,1526,18,98,294,329,392,372,106,9,1629,10,102,365,420,510,384,87,13,1895,3,102,419,455,557,416,79,6,2042,0,58,253,272,335,227,50,0,1201,0,24,189,224,227,163,43,0,866,0,12,117,127,114,97,16,0,481,0,19,138,154,143,77,24,0,548,0,3,34,31,37,34,13,0,144,3,22,47,42,75,60,19,7,262,140
20101,327,0,5,34,34,34,33,4,0,149,0,0,10,34,37,16,4,0,106,0,0,15,10,19,12,4,0,64,0,3,12,14,24,16,3,0,72,0,3,5,15,11,5,3,0,45,29,17,11,11,11,5,3,0,97,1228,918,865,659,765,576,135,10,5155,0,0,4,0,3,0,0,0,4,6,0,3,6,0,3,0,0,23,5,10,7,3,3,7,8,0,47,4,10,11,10,13,12,9,0,81,5,10,7,13,21,24,15,4,105,4,19,31,27,43,55,22,3,195,0,25,46,79,87,91,30,7,366,0,22,77,91,142,114,26,0,479,0,15,74,117,122,122,22,0,477,0,7,40,52,82,56,10,0,250,0,3,24,41,56,27,9,0,155,0,3,8,20,31,17,0,0,80,0,0,19,18,27,13,6,0,81,0,0,0,6,3,8,0,0,18,0,3,3,10,16,8,0,0,37,33
20102,24,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,7,0,0,0,3,3,0,0,0,8,0,0,0,3,7,3,0,0,10,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,0,0,12,91,56,63,90,117,96,23,3,537,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,8,0,0,0,0,3,0,0,0,3,0,0,0,0,4,8,7,3,17,0,0,0,0,3,4,0,0,10,0,4,0,5,11,7,4,0,34,0,3,7,4,11,10,5,0,45,0,3,17,17,19,27,3,0,85,0,5,12,12,27,16,0,0,75,0,0,7,3,9,3,0,0,29,0,0,3,10,10,3,0,0,25,0,0,7,3,3,3,0,0,15,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0
20103,27,0,0,0,3,4,4,0,0,15,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,3,0,3,0,0,0,14,168,77,71,86,110,100,29,3,646,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,3,4,0,0,8,0,0,3,3,4,3,3,0,19,0,0,0,3,5,3,0,0,13,0,0,5,5,8,23,0,0,47,3,3,10,19,19,15,3,0,65,0,4,14,26,24,31,7,0,95,0,0,19,19,25,21,0,0,92,0,3,7,9,18,11,0,0,45,0,0,6,7,6,0,0,0,22,0,0,4,11,3,0,0,0,20,0,0,3,8,7,4,0,0,24,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,12,8
20201,267,0,5,36,34,53,31,3,0,159,0,0,13,18,29,13,3,0,86,0,3,14,22,14,9,3,0,64,0,0,9,22,10,4,5,0,50,4,0,7,6,15,8,4,0,43,23,17,0,4,10,11,3,0,69,1149,885,705,623,724,549,132,17,4786,0,0,0,0,0,3,0,0,5,19,3,3,0,11,4,0,0,37,19,11,6,3,0,7,7,0,57,9,15,12,12,17,11,11,0,83,3,17,10,16,10,23,14,0,97,3,20,32,31,40,45,21,0,192,3,30,68,78,98,92,18,0,382,0,18,72,87,126,117,22,0,448,0,13,52,73,102,84,12,0,337,0,3,30,40,58,58,6,0,197,0,6,11,16,24,12,3,0,82,0,0,11,9,21,10,4,0,57,0,3,19,3,21,11,0,0,51,0,0,0,0,3,3,0,0,8,0,6,6,8,8,11,0,0,39,57
20202,69,0,0,13,8,10,8,4,0,37,0,0,5,0,15,7,3,0,28,0,0,4,3,3,0,0,0,15,0,0,0,4,4,3,0,0,16,0,0,0,3,4,8,0,0,13,5,7,0,5,4,0,0,0,26,240,155,134,147,234,198,63,6,1174,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,3,0,3,0,0,6,6,0,13,0,0,3,3,0,8,8,0,23,0,5,3,10,9,12,3,0,48,0,5,7,8,13,14,16,0,59,5,16,20,13,29,21,7,0,115,0,7,34,31,43,47,7,0,177,0,10,30,28,54,47,3,0,168,0,7,4,25,27,18,6,0,83,0,3,20,15,22,14,0,0,70,0,0,9,8,9,6,3,0,34,0,0,10,14,8,0,0,0,30,0,0,3,3,5,0,0,0,11,0,0,3,6,3,0,3,0,17,11
20203,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,15,19,25,33,24,4,0,184,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,9,0,0,0,0,4,4,0,0,10,0,0,0,0,0,3,0,0,6,0,0,0,3,13,11,6,0,28,0,6,3,5,5,11,3,0,28,0,3,10,8,16,18,0,0,66,0,10,7,13,21,19,0,0,69,0,9,11,7,17,19,3,0,61,0,0,13,12,19,19,3,0,66,0,0,10,7,5,0,3,0,28,0,0,26,19,13,0,0,0,58,0,0,3,3,9,0,0,0,15,0,0,0,0,3,3,0,0,7,10
20301,16,0,0,3,0,0,0,0,0,3,0,0,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,45,40,38,38,44,43,9,0,257,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,7,0,0,0,0,0,0,3,0,6,0,0,0,3,0,4,3,0,11,0,0,0,4,0,3,0,0,13,0,0,3,4,12,4,0,0,27,0,3,4,3,10,5,0,0,29,0,0,9,11,13,4,3,0,41,0,0,4,14,10,3,0,0,31,0,0,4,7,0,0,0,0,14,0,0,0,0,3,0,0,0,9,0,0,4,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
20302,643,0,13,104,100,70,56,13,0,346,0,3,52,73,65,32,9,3,236,0,3,41,42,38,19,4,0,146,0,3,56,77,55,30,8,3,230,3,4,14,42,24,18,5,3,104,47,22,18,14,17,12,0,0,137,2098,1737,1661,1388,1333,1047,213,26,9504,0,0,8,4,7,5,0,0,20,27,8,7,4,6,8,3,0,63,21,49,29,17,16,15,5,0,156,12,36,41,27,35,38,13,0,200,12,40,51,24,50,29,15,3,230,18,52,75,60,76,79,33,0,394,14,81,157,124,227,187,53,3,851,3,65,186,203,329,278,42,0,1109,0,36,146,207,251,244,29,5,917,0,14,72,125,142,126,14,0,491,0,11,43,73,78,58,7,0,264,0,3,30,33,46,30,4,0,151,0,0,17,30,43,42,6,0,140,0,0,8,15,9,9,0,0,40,3,3,17,17,31,27,9,0,107,112
20303,136,0,0,17,11,20,21,3,0,77,0,0,6,12,7,10,3,0,38,0,0,3,15,11,10,5,0,41,0,0,3,15,10,8,7,0,34,0,0,3,10,11,4,4,0,30,16,4,3,9,6,8,0,0,43,515,365,273,308,344,298,88,0,2191,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,18,4,3,3,0,3,4,3,0,21,5,0,4,3,4,11,3,0,25,0,3,3,6,4,9,0,0,24,4,3,8,3,6,12,6,0,45,0,5,17,13,19,15,0,0,66,0,0,9,5,17,17,3,0,61,0,5,7,8,21,20,6,0,68,0,0,3,4,12,16,4,0,36,0,0,0,3,5,3,0,0,16,0,0,0,0,0,4,0,0,3,0,0,0,3,6,7,0,0,12,0,0,0,3,0,0,0,0,3,0,0,3,0,4,3,0,0,12,21
20401,117,0,0,7,18,14,8,0,0,43,0,0,4,5,15,9,3,0,35,0,0,3,3,5,3,0,0,16,0,0,3,3,11,8,9,0,28,0,0,0,3,0,7,0,3,17,8,5,0,4,8,3,4,0,38,369,246,197,203,344,279,88,8,1736,0,0,0,0,3,4,0,0,11,5,0,3,0,0,4,0,0,15,0,0,0,4,5,4,0,0,22,0,4,4,3,3,11,3,0,36,0,3,3,5,11,16,10,0,47,7,16,11,21,15,27,7,0,103,19,40,31,21,37,42,12,0,205,7,31,24,31,55,61,7,0,213,0,15,42,46,49,50,10,3,214,0,8,26,37,33,36,4,3,147,0,3,13,18,14,17,6,0,61,0,0,6,4,3,9,0,0,25,0,0,8,5,6,11,0,0,35,0,0,3,0,3,3,0,0,13,0,0,4,0,8,9,0,0,28,37
20402,107,0,0,7,13,24,13,7,0,68,0,0,7,10,10,9,0,3,33,0,0,7,13,3,4,0,0,22,0,0,3,8,0,6,0,0,17,0,0,0,3,3,0,0,0,9,9,4,0,4,4,6,0,0,28,428,200,251,285,311,258,68,9,1814,0,0,4,0,3,0,0,0,11,0,0,0,0,3,4,0,0,8,3,6,3,0,3,5,3,0,32,3,0,3,3,8,8,3,0,33,0,3,4,5,8,14,7,0,52,4,9,12,15,20,34,18,3,112,4,14,24,39,70,64,6,0,230,0,17,43,62,95,80,18,0,315,0,5,27,54,69,53,5,0,206,0,8,18,26,42,32,0,0,124,0,0,5,14,25,18,3,0,66,0,0,3,11,8,3,0,0,24,0,0,0,0,12,5,0,0,23,0,0,4,4,0,6,0,0,13,0,3,3,3,0,3,4,0,19,10
20403,207,0,0,14,31,29,12,6,0,98,0,3,11,11,15,11,0,0,54,0,0,3,10,11,9,3,0,33,0,0,3,14,15,8,0,0,37,0,0,0,3,3,3,4,0,16,9,4,8,10,4,4,3,0,42,606,319,388,352,458,375,102,8,2622,0,0,0,0,0,0,0,0,3,4,0,0,3,3,0,0,0,10,3,13,0,0,8,8,3,0,36,4,11,11,7,3,14,11,0,62,8,19,8,3,8,16,9,0,78,16,32,24,20,23,50,18,0,181,16,46,50,48,68,67,15,0,306,9,57,78,115,152,114,30,0,552,3,32,113,125,161,116,12,0,561,3,13,54,77,82,77,17,0,318,0,3,33,53,63,40,10,0,203,0,3,27,15,28,20,4,0,100,0,0,8,22,11,5,0,0,48,0,0,0,0,4,0,0,0,9,0,3,6,9,13,14,4,0,47,67
20501,84,0,3,12,7,22,6,3,3,50,0,0,0,3,11,4,0,0,18,0,0,0,8,3,3,0,0,12,0,0,0,0,4,0,0,0,10,0,0,3,4,7,0,3,0,17,11,6,0,6,3,3,0,0,26,301,228,235,190,265,198,43,7,1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,6,4,10,0,0,24,0,4,4,0,3,10,6,0,23,3,7,3,3,4,10,4,0,36,3,4,11,9,16,22,10,0,79,3,9,20,17,22,33,11,0,113,0,4,28,39,42,37,14,3,168,3,14,22,24,34,41,3,0,144,0,4,14,19,24,19,0,0,88,0,3,8,10,19,13,0,0,59,0,0,12,5,14,7,0,0,35,0,0,7,7,4,3,0,0,18,0,0,0,0,0,0,0,0,3,0,0,3,3,5,11,3,0,26,22
20502,110,0,3,9,16,8,12,0,0,48,0,0,5,9,6,14,0,0,34,0,0,0,4,5,3,4,0,16,0,0,3,3,8,4,5,0,13,4,0,3,3,5,4,0,0,21,10,0,0,3,7,3,5,0,31,360,171,216,246,288,293,82,9,1666,5,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,10,0,4,6,4,7,6,10,0,35,0,0,0,14,11,8,0,0,38,0,6,3,6,24,25,14,3,81,0,19,18,27,34,22,16,0,128,0,10,27,30,63,45,12,0,186,0,9,32,35,57,51,10,0,194,0,3,11,16,20,24,3,0,79,0,0,9,11,14,15,3,0,57,0,0,5,8,7,0,0,0,22,0,0,3,3,3,3,4,0,14,0,0,0,3,4,0,0,0,12,0,3,0,0,0,4,0,0,18,15
