SA3_CODE_2016,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_15,CoPSW_2000_2999_H_16_24,CoPSW_2000_2999_H_25_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40,CoPSW_2000_2999_H_41_48,CoPSW_2000_2999_H_49mo,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000mo_H_0,CoPSW_3000mo_H_1_15,CoPSW_3000mo_H_16_24,CoPSW_3000mo_H_25_34,CoPSW_3000mo_H_35_39,CoPSW_3000mo_H_40,CoPSW_3000mo_H_41_48,CoPSW_3000mo_H_49mo,CoPSW_3000mo_H_NS,CoPSW_3000mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_15,CoPSW_PINS_H_16_24,CoPSW_PINS_H_25_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40,CoPSW_PINS_H_41_48,CoPSW_PINS_H_49mo,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_15,CoPSW_Tot_H_16_24,CoPSW_Tot_H_25_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40,CoPSW_Tot_H_41_48,CoPSW_Tot_H_49mo,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_15,ClAW_NNI_H_16_24,ClAW_NNI_H_25_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40,ClAW_NNI_H_41_48,ClAW_NNI_H_49mo,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_15,ClAW_1_149_H_16_24,ClAW_1_149_H_25_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40,ClAW_1_149_H_41_48,ClAW_1_149_H_49mo,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_15,ClAW_150_299_H_16_24,ClAW_150_299_H_25_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40,ClAW_150_299_H_41_48,ClAW_150_299_H_49mo,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_15,ClAW_300_399_H_16_24,ClAW_300_399_H_25_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40,ClAW_300_399_H_41_48,ClAW_300_399_H_49mo,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_15,ClAW_400_499_H_16_24,ClAW_400_499_H_25_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40,ClAW_400_499_H_41_48,ClAW_400_499_H_49mo,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_15,ClAW_500_649_H_16_24,ClAW_500_649_H_25_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40,ClAW_500_649_H_41_48,ClAW_500_649_H_49mo,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_15,ClAW_650_799_H_16_24,ClAW_650_799_H_25_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40,ClAW_650_799_H_41_48,ClAW_650_799_H_49mo,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_15,ClAW_800_999_H_16_24,ClAW_800_999_H_25_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40,ClAW_800_999_H_41_48,ClAW_800_999_H_49mo,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_15,ClAW_1000_1249_H_16_24,ClAW_1000_1249_H_25_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40,ClAW_1000_1249_H_41_48,ClAW_1000_1249_H_49mo,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_15,ClAW_1250_1499_H_16_24,ClAW_1250_1499_H_25_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40,ClAW_1250_1499_H_41_48,ClAW_1250_1499_H_49mo,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_15,ClAW_1500_1749_H_16_24,ClAW_1500_1749_H_25_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40,ClAW_1500_1749_H_41_48,ClAW_1500_1749_H_49mo,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_15,ClAW_1750_1999_H_16_24,ClAW_1750_1999_H_25_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40,ClAW_1750_1999_H_41_48,ClAW_1750_1999_H_49mo,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_15,ClAW_2000_2999_H_16_24,ClAW_2000_2999_H_25_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40,ClAW_2000_2999_H_41_48,ClAW_2000_2999_H_49mo,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000mo_H_0,ClAW_3000mo_H_1_15,ClAW_3000mo_H_16_24,ClAW_3000mo_H_25_34,ClAW_3000mo_H_35_39,ClAW_3000mo_H_40,ClAW_3000mo_H_41_48,ClAW_3000mo_H_49mo,ClAW_3000mo_H_NS,ClAW_3000mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_15,ClAW_PINS_H_16_24,ClAW_PINS_H_25_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40,ClAW_PINS_H_41_48,ClAW_PINS_H_49mo,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_15,ClAW_Tot_H_16_24,ClAW_Tot_H_25_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40,ClAW_Tot_H_41_48,ClAW_Tot_H_49mo,ClAW_Tot_H_NS,ClAW_Tot_H_Tot
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,7,0,3,4,45,19,28,24,0,134,0,0,0,3,3,6,4,8,0,34,0,17,5,13,11,14,8,3,28,95,214,1020,891,986,1081,779,358,300,97,5735,0,20,12,4,3,3,0,0,0,45,3,103,8,5,3,6,0,0,3,127,3,162,40,9,3,3,3,4,6,225,9,160,119,34,17,16,0,3,3,366,14,136,166,66,24,20,3,4,3,435,23,117,274,227,78,42,14,8,10,788,30,76,167,274,232,138,26,28,9,985,32,54,108,245,388,233,83,63,15,1213,53,37,58,142,489,314,124,86,8,1321,27,21,31,65,287,185,83,71,4,782,12,14,15,34,148,107,61,53,9,445,4,10,15,13,57,57,17,35,0,205,7,17,3,16,49,47,31,46,3,217,0,4,8,3,15,14,7,22,0,73,3,9,8,12,17,13,10,3,13,86,222,934,1025,1143,1813,1198,460,438,78,7315
12404,4,0,0,0,47,25,18,15,0,113,0,3,0,0,3,3,0,5,0,13,0,3,10,5,5,3,0,3,3,40,91,406,325,355,432,378,213,179,39,2419,3,6,0,4,3,0,0,0,0,21,0,33,0,4,0,0,0,0,0,43,0,45,13,5,0,0,0,0,0,80,3,48,32,10,3,0,0,0,0,93,7,28,64,27,6,3,0,0,0,139,7,31,96,62,27,18,0,6,0,258,6,13,55,82,73,37,5,13,3,295,7,19,33,63,113,73,27,11,4,355,12,13,14,31,125,84,40,20,0,342,6,3,8,13,93,55,22,22,0,234,6,0,8,6,53,26,11,20,0,126,3,0,4,3,18,18,13,7,0,68,0,0,3,8,16,17,12,10,0,67,0,3,3,5,0,0,3,12,0,21,0,7,8,3,6,6,0,0,4,39,64,264,348,319,544,352,141,128,21,2179
12405,0,0,3,0,6,13,8,3,0,36,0,0,0,0,3,0,0,0,0,9,0,3,5,3,0,0,0,3,3,19,65,249,227,285,253,158,102,99,36,1475,3,10,4,0,0,0,0,0,0,14,6,25,8,0,0,0,0,0,0,39,4,43,10,3,3,0,0,0,0,73,3,42,23,15,7,6,0,0,0,91,0,20,35,21,15,3,0,0,3,101,3,23,63,53,29,17,4,3,3,201,7,17,35,84,110,38,18,9,5,314,14,14,16,55,177,127,34,17,4,464,4,5,18,39,194,145,56,51,9,517,8,3,8,9,76,92,35,33,0,269,3,3,4,7,30,44,25,25,0,135,0,0,0,5,18,27,7,19,0,76,0,3,0,3,12,12,16,29,0,78,0,0,5,0,0,7,0,13,0,21,0,0,0,0,8,7,0,4,0,21,63,200,237,294,678,529,199,205,34,2423
12501,9,0,4,11,76,54,34,53,0,239,3,0,4,7,9,16,7,13,0,57,0,7,3,6,9,5,0,0,9,40,171,574,532,472,762,721,333,383,120,4051,0,9,3,3,5,5,0,0,0,38,3,58,8,9,0,3,0,0,0,83,0,91,38,7,3,3,0,0,3,151,3,89,94,20,11,11,0,7,4,238,9,55,127,55,31,18,7,7,3,306,17,49,178,125,122,59,9,20,8,590,22,54,124,198,424,215,32,43,13,1130,44,29,95,159,693,475,123,82,12,1723,57,33,39,130,830,570,182,144,20,2007,27,14,30,55,394,319,145,114,8,1112,13,8,13,24,205,205,86,104,5,669,15,3,7,10,99,96,42,70,0,353,15,5,8,10,88,117,60,135,7,448,10,12,3,9,17,51,27,46,0,175,4,4,12,12,29,15,8,10,10,108,250,510,774,841,2961,2170,726,778,100,9114
12502,0,0,0,0,7,3,3,17,0,31,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,14,46,317,235,238,267,193,80,97,29,1509,0,0,0,0,0,3,0,0,3,12,3,29,4,0,0,0,0,0,0,43,3,62,15,8,0,0,0,0,0,95,0,52,42,13,3,10,0,0,0,118,0,45,67,18,6,4,0,0,0,149,3,33,79,66,29,18,5,3,4,243,3,14,59,72,91,55,3,14,7,321,7,21,42,60,186,127,39,16,9,503,11,17,21,57,242,170,55,54,0,617,12,11,7,16,104,95,38,29,0,319,3,9,13,12,32,45,31,27,0,176,0,0,3,4,25,24,20,15,0,93,3,5,8,0,22,38,18,41,0,136,0,3,0,3,3,7,7,17,0,36,0,3,8,0,10,9,0,3,3,41,57,313,367,328,777,602,217,219,26,2905
12503,3,0,0,3,47,26,21,34,0,136,0,0,0,0,3,0,0,0,0,12,0,8,8,9,9,3,4,5,16,65,106,579,596,689,821,475,390,467,113,4232,3,14,11,0,7,3,0,0,4,39,8,74,12,4,3,4,0,0,6,107,7,134,46,6,7,3,0,0,5,209,4,123,99,30,15,5,0,0,4,279,14,99,136,48,22,11,3,5,4,340,20,97,181,158,80,61,10,12,11,626,17,48,108,174,352,177,29,29,15,952,41,32,85,192,578,387,99,45,13,1464,40,37,49,88,641,394,146,118,11,1526,16,17,11,35,284,261,112,88,4,837,15,7,8,13,132,153,83,90,0,501,7,3,3,11,63,62,25,51,3,229,6,3,3,8,29,48,36,65,0,204,0,11,4,3,9,6,10,23,0,70,0,4,7,4,16,12,12,6,6,71,201,702,770,773,2226,1588,562,541,78,7447
12504,21,3,5,19,285,128,72,79,0,615,4,3,3,9,20,16,15,31,0,106,3,14,21,18,15,10,10,9,18,115,332,1285,1300,1278,2167,1253,579,553,148,8886,12,31,19,7,12,9,0,5,3,106,16,120,20,3,4,3,0,0,0,173,20,240,99,21,12,7,3,3,7,414,18,203,175,47,22,18,4,3,15,502,37,167,357,90,43,25,5,10,8,740,58,164,561,303,200,140,15,32,11,1493,84,103,427,501,737,380,83,55,23,2395,91,87,273,510,1546,821,156,88,42,3611,206,70,162,391,2183,1277,285,188,46,4810,119,45,69,170,1443,787,244,213,28,3131,68,25,41,100,769,480,180,175,16,1857,33,8,17,37,378,251,96,106,12,941,31,9,11,42,302,288,148,182,4,1013,8,6,4,10,54,81,46,99,0,314,12,12,25,34,67,47,15,11,23,245,808,1306,2269,2272,7780,4622,1278,1172,231,21736
12601,0,0,0,0,3,5,3,3,0,20,0,4,0,0,0,0,0,0,0,7,0,3,3,0,3,3,0,0,3,16,48,370,259,229,178,126,60,53,19,1342,0,3,3,0,0,0,0,0,0,14,3,56,0,0,0,0,0,0,0,64,0,48,14,6,0,0,0,0,0,65,7,38,33,4,0,5,0,0,0,90,0,19,40,13,4,3,3,3,0,90,5,31,77,30,13,3,0,0,0,155,4,21,41,42,29,11,3,7,4,160,6,23,19,52,86,47,15,4,3,255,10,16,26,32,104,59,28,12,3,282,3,7,8,20,64,50,24,16,7,189,3,15,7,3,42,34,13,9,3,124,0,4,0,0,12,9,10,9,0,51,3,4,3,6,13,24,9,11,0,69,0,7,0,3,4,14,3,6,0,44,0,3,3,7,6,3,0,0,0,27,42,297,271,217,380,259,115,82,23,1677
12602,3,5,3,3,23,30,23,21,3,108,0,0,3,0,3,6,4,11,0,23,4,7,16,14,17,10,3,3,19,98,217,1498,1341,913,1099,835,385,358,119,6760,9,12,9,0,3,9,0,3,0,47,11,148,23,8,6,0,3,0,0,201,9,213,67,14,12,6,0,0,5,328,15,167,145,24,11,7,0,4,11,383,10,125,233,83,22,19,0,9,7,506,29,128,293,192,99,48,11,11,7,829,28,76,259,263,433,232,45,33,15,1382,41,76,158,275,745,432,88,67,11,1891,54,65,106,205,1029,679,195,137,13,2478,43,31,49,104,617,433,173,113,12,1583,38,15,22,67,364,346,137,130,13,1133,18,17,18,23,156,173,84,110,0,601,15,13,17,33,141,262,147,180,4,809,9,11,14,10,44,121,77,148,3,432,3,11,21,25,23,21,8,16,13,148,321,1103,1430,1339,3700,2801,981,959,113,12745
12701,3,0,0,0,21,11,8,11,0,56,0,0,3,0,0,3,0,0,0,13,0,3,5,0,3,3,0,4,4,26,62,321,297,337,398,222,120,174,38,1968,7,10,5,0,0,3,0,0,0,23,0,32,5,0,0,0,0,0,0,39,3,54,23,3,0,0,0,0,3,93,4,61,35,7,3,3,4,7,0,131,0,40,64,20,13,12,0,3,4,152,3,38,61,47,22,17,3,3,3,204,3,20,34,54,60,44,3,11,0,240,8,16,25,68,77,63,12,15,0,277,5,18,14,25,102,55,11,20,0,248,0,5,11,12,58,46,14,20,0,165,5,4,7,4,24,30,3,12,0,91,0,0,4,3,9,8,6,10,0,39,0,0,0,0,8,27,0,7,0,45,0,3,0,4,3,4,0,5,0,19,0,3,3,7,8,3,0,0,5,33,39,317,293,261,384,311,62,109,17,1802
12702,3,0,5,0,40,22,24,15,0,105,0,3,3,0,3,0,4,3,0,14,0,14,9,10,16,3,3,7,12,82,154,947,895,942,963,545,299,438,130,5308,3,11,3,5,8,5,3,7,0,44,0,90,20,0,4,0,0,0,6,127,4,168,47,7,6,3,0,7,3,240,6,128,121,31,14,15,0,3,4,330,15,98,182,63,34,13,0,4,3,410,19,94,223,175,100,70,8,13,12,712,35,42,136,198,294,182,42,26,5,972,23,47,58,177,485,330,85,71,13,1298,28,24,49,109,454,342,98,90,11,1204,18,19,11,25,221,186,84,107,5,678,6,17,12,23,120,100,50,91,0,420,3,0,5,10,21,52,17,44,0,160,0,7,15,7,29,42,22,38,3,161,0,3,6,0,13,11,0,13,0,48,0,15,12,9,24,15,3,9,7,97,162,751,894,853,1834,1379,429,513,81,6907
12703,5,0,6,3,57,61,36,133,0,296,5,3,0,7,5,9,9,11,0,42,3,14,3,5,7,7,7,4,20,72,217,795,779,730,895,783,447,711,132,5493,4,23,4,4,8,4,3,0,0,52,8,78,13,5,0,6,0,0,0,107,8,129,37,11,6,4,0,0,5,206,9,144,104,18,16,12,0,0,7,312,14,91,151,47,33,15,3,4,3,366,14,77,223,197,127,54,13,9,18,744,29,55,173,220,313,199,28,22,8,1049,59,35,84,232,645,386,92,52,7,1597,43,20,70,132,691,514,158,92,11,1737,42,17,28,70,398,264,111,105,11,1046,22,11,17,25,186,163,60,93,3,587,8,3,3,11,62,71,41,42,0,247,9,6,10,10,58,63,36,55,3,245,0,3,11,3,4,20,10,35,0,84,0,9,12,3,25,24,5,0,10,102,266,709,948,1001,2586,1795,567,513,95,8478
12801,0,3,0,0,19,19,11,17,0,73,0,7,7,11,3,7,3,3,0,39,0,11,18,6,8,14,0,4,9,71,154,1282,1001,873,693,516,247,258,52,5078,4,14,9,0,0,3,0,0,0,36,5,108,4,0,0,0,0,4,3,123,11,147,40,10,5,3,0,0,3,208,13,132,101,28,5,0,9,0,0,292,7,96,160,44,15,9,6,3,3,351,10,85,258,155,58,30,10,7,7,612,25,67,154,211,153,88,19,15,7,741,20,46,111,198,235,175,50,23,3,856,11,45,67,113,255,273,77,45,11,890,13,25,40,39,123,151,52,43,3,502,10,14,19,34,46,71,37,45,3,277,0,12,14,14,30,43,14,51,0,176,3,13,13,16,37,42,37,35,0,192,0,10,8,5,9,13,9,33,3,86,0,13,7,11,8,13,7,3,10,68,139,825,998,864,979,919,328,307,58,5417
12802,0,4,0,3,37,24,14,19,3,107,0,0,3,0,0,0,3,9,0,23,0,9,15,10,8,9,3,0,3,59,117,929,785,681,535,390,193,182,47,3865,0,13,6,0,0,0,0,0,0,26,9,85,7,0,0,0,0,0,0,102,4,130,32,10,0,0,0,3,0,180,7,91,64,21,13,7,5,0,0,209,4,93,126,38,16,4,0,3,0,282,11,54,174,109,39,20,9,0,6,430,6,43,118,165,82,64,7,8,3,497,9,31,70,141,175,92,28,21,0,566,15,19,39,81,180,137,52,36,14,571,7,17,13,38,95,70,34,40,4,309,5,14,16,18,50,53,22,40,0,217,0,5,5,13,20,35,6,11,0,98,0,10,9,3,18,27,11,36,0,121,3,4,4,3,9,11,9,17,0,60,0,15,12,6,12,3,0,3,4,52,88,631,696,646,711,515,184,218,36,3722
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19999,10,14,7,15,20,23,20,43,7,155,9,10,8,12,10,10,5,20,0,78,13,40,31,21,13,12,4,12,41,185,697,3860,2577,2330,1068,800,400,653,278,12664,22,40,18,10,8,6,3,6,0,116,13,108,22,12,11,4,3,3,4,182,23,171,58,30,12,12,3,8,13,325,27,160,91,48,17,17,7,11,14,395,28,120,103,70,24,30,9,14,12,403,41,114,120,144,68,57,16,37,11,614,38,59,99,146,144,112,35,55,6,695,35,47,59,115,179,166,64,90,20,769,52,40,36,83,138,199,67,107,15,736,27,21,17,26,64,102,50,88,5,404,28,22,11,18,56,98,40,86,10,369,12,13,6,7,26,39,19,50,3,166,14,7,11,9,29,40,28,79,3,223,5,7,4,8,9,20,5,29,3,87,11,17,7,15,12,21,0,20,27,125,368,949,669,739,793,929,345,674,143,5611
20101,7,0,8,3,7,30,28,25,0,111,3,3,3,3,0,6,3,5,0,25,3,17,11,15,13,5,0,3,4,74,308,1296,1002,1181,874,492,278,284,99,5812,4,19,4,4,7,5,0,4,0,38,5,85,9,0,0,4,0,0,0,106,6,121,29,13,0,8,0,3,0,176,14,116,94,21,15,4,0,0,4,272,18,101,155,75,24,9,3,3,8,396,30,101,239,186,78,31,16,13,12,701,51,60,164,267,260,132,39,35,6,1005,38,48,94,202,387,256,73,32,10,1137,38,29,41,128,401,232,107,54,5,1045,29,13,21,40,209,114,83,42,3,546,10,4,9,23,110,89,53,29,0,338,7,7,12,9,40,25,43,23,0,168,13,10,12,9,23,26,39,47,0,178,0,5,4,3,3,3,5,10,0,36,3,6,7,14,15,8,3,3,0,59,258,718,890,1000,1565,945,468,305,50,6201
20102,0,0,0,0,4,0,0,5,0,11,0,0,0,0,0,0,0,0,0,4,3,3,0,0,3,0,0,0,3,11,61,218,182,190,93,62,38,56,18,915,0,12,0,0,3,0,0,0,0,13,0,14,3,0,0,3,0,0,0,28,7,29,7,6,0,0,0,0,4,47,3,43,25,3,0,3,3,0,0,77,0,13,28,9,3,0,3,0,0,63,4,18,31,13,7,3,0,0,0,83,3,16,20,34,15,17,3,6,3,112,4,11,21,19,25,23,5,7,0,113,3,3,3,10,22,26,7,0,4,75,0,3,3,3,19,12,4,3,0,45,0,0,0,3,6,0,3,0,0,19,0,3,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,11,31,163,150,105,105,99,32,30,11,708
20103,0,0,0,0,4,4,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,57,140,142,162,107,149,40,52,13,857,0,3,0,3,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,16,0,22,9,7,0,3,0,0,0,39,0,20,16,0,3,0,3,0,4,47,3,8,20,10,3,0,0,3,0,62,4,11,27,21,9,5,3,7,0,84,6,13,22,18,28,15,3,3,0,112,6,6,8,22,36,20,10,9,0,110,3,0,0,7,28,20,8,5,0,78,4,0,4,4,17,7,3,8,0,42,0,0,3,4,3,0,0,3,0,14,0,0,0,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,8,34,103,117,95,131,74,34,43,7,630
20201,10,0,0,5,8,29,21,35,0,117,0,0,0,4,0,3,3,5,0,16,3,16,11,16,6,10,3,6,7,73,294,1080,847,1122,739,526,247,263,62,5181,3,12,4,4,3,5,0,3,0,33,11,74,6,6,0,3,0,3,0,99,8,108,25,12,4,3,3,3,5,162,7,104,63,19,13,4,0,3,4,211,14,97,139,44,19,5,3,5,4,345,31,85,190,166,53,34,8,14,9,594,37,61,152,218,221,106,31,8,7,851,27,41,88,199,405,177,77,53,4,1068,41,30,37,136,405,201,99,65,7,1000,30,18,14,37,203,97,76,47,4,523,18,21,16,28,102,73,38,35,5,333,3,3,9,4,35,34,15,25,0,127,5,3,6,7,26,34,41,42,3,171,0,8,4,3,3,9,9,9,0,46,6,13,4,19,23,7,3,4,6,79,245,662,754,902,1508,793,401,313,57,5640
20202,3,3,0,0,3,17,4,6,0,36,0,0,0,0,0,0,0,4,0,3,0,9,5,4,3,3,0,3,0,28,108,395,320,316,300,265,114,159,33,2010,0,6,8,0,0,3,0,0,0,20,3,22,3,0,0,0,0,3,0,31,3,43,15,3,5,4,0,0,0,70,10,32,29,4,3,4,0,0,3,85,3,34,40,15,5,4,0,4,3,105,5,28,48,56,18,9,3,4,0,179,14,19,29,69,39,28,0,5,3,204,12,12,21,51,58,38,18,7,0,223,6,8,7,29,55,43,19,10,0,181,6,6,9,12,21,25,11,13,0,118,3,3,7,4,21,10,8,11,0,67,0,0,0,0,3,13,0,3,0,21,0,0,4,9,0,0,3,8,0,20,0,0,3,3,0,3,0,4,0,22,0,3,9,3,4,0,3,0,6,24,60,222,219,255,229,200,76,80,16,1370
20203,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,53,35,38,21,24,3,15,3,206,3,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,6,0,8,4,3,0,0,0,0,0,15,3,10,7,0,0,0,0,0,0,22,0,10,6,0,0,0,0,0,0,19,0,9,13,11,3,7,0,0,0,45,3,4,4,4,4,9,0,4,0,38,4,4,7,6,5,3,3,3,0,42,0,0,3,4,11,6,7,8,0,39,0,0,0,0,0,3,4,3,0,14,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,6,0,0,0,9,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,12,45,47,36,36,36,13,25,0,265
20301,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,7,23,107,71,79,33,24,11,22,10,377,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,10,0,20,3,0,0,0,0,0,0,27,0,8,4,5,0,0,0,0,0,25,0,10,8,9,0,0,0,0,0,30,4,14,9,8,3,0,0,0,0,42,0,5,9,17,11,6,0,0,0,49,3,3,3,15,6,8,0,0,0,52,3,3,7,3,16,9,3,8,0,56,0,3,3,7,3,5,3,0,0,25,0,0,0,3,3,4,0,6,0,16,0,0,0,0,3,4,0,0,0,9,0,0,0,3,0,3,0,0,0,7,0,4,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,4,13,88,53,71,45,49,13,21,3,360
20302,18,5,8,6,15,48,54,69,4,229,0,4,3,12,7,9,8,17,0,60,0,31,33,14,23,20,3,7,34,168,508,2231,1926,2114,1576,1258,550,606,162,10924,0,29,10,4,4,4,3,0,3,57,16,150,16,6,0,4,0,3,3,199,25,235,50,19,6,7,0,8,3,351,24,233,168,44,20,16,5,3,7,526,29,187,299,83,39,15,3,10,3,674,62,171,469,325,108,61,30,24,11,1250,54,102,293,399,399,194,53,45,10,1551,76,71,176,391,609,399,147,70,18,1967,75,48,95,240,756,473,150,129,17,1980,54,28,52,60,404,272,124,107,5,1112,22,22,37,50,207,169,92,77,3,666,16,16,15,13,78,77,55,64,3,333,18,8,6,17,63,77,52,81,3,327,3,8,9,3,12,18,12,45,0,114,3,14,17,17,34,25,11,7,8,140,482,1313,1719,1672,2743,1825,726,669,107,11253
20303,6,3,0,0,3,12,3,13,0,37,0,4,0,3,3,0,0,4,0,16,0,9,4,3,0,3,0,0,3,31,128,761,472,467,302,225,88,111,38,2598,0,13,0,0,0,0,0,0,0,24,3,36,3,0,0,0,0,0,0,46,3,65,20,5,3,0,0,0,0,100,5,82,36,9,3,3,0,0,0,136,8,46,67,23,6,5,4,0,3,173,9,43,81,56,11,8,0,7,3,221,6,37,56,80,35,25,6,4,0,248,8,30,29,49,81,29,8,15,3,259,12,17,25,24,63,41,19,16,4,232,7,18,14,14,37,26,17,14,3,143,0,6,10,12,20,17,10,5,0,93,0,4,4,8,3,12,0,10,0,39,0,3,6,0,8,4,4,9,0,38,0,13,6,6,4,0,3,3,0,33,0,3,3,3,0,0,3,0,3,20,68,418,357,299,286,172,86,87,24,1802
