SA3_CODE_2016,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_Inc_LR_Mng,M1_Tram_Inc_LR_Pro,M1_Tram_Inc_LR_TecTW,M1_Tram_Inc_LR_CoPSW,M1_Tram_Inc_LR_ClAW,M1_Tram_Inc_LR_SWks,M1_Tram_Inc_LR_MaOpDv,M1_Tram_Inc_LR_Lab,M1_Tram_Inc_LR_IDNS,M1_Tram_Inc_LR_Tot,M1_Taxi_Mng,M1_Taxi_Pro,M1_Taxi_TecTW,M1_Taxi_CoPSW,M1_Taxi_ClAW,M1_Taxi_SWks,M1_Taxi_MaOpDv,M1_Taxi_Lab,M1_Taxi_IDNS,M1_Taxi_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_Inc_LR_Mng,M2_TrnTrm_Inc_LR_Pro,M2_TrnTrm_Inc_LR_TecTW,M2_TrnTrm_Inc_LR_CoPSW,M2_TrnTrm_Inc_LR_ClAW,M2_TrnTrm_Inc_LR_SWks,M2_TrnTrm_Inc_LR_MaOpDv,M2_TrnTrm_Inc_LR_Lab,M2_TrnTrm_Inc_LR_IDNS,M2_TrnTrm_Inc_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,80,288,109,102,140,144,30,118,20,1029,17,59,48,68,62,138,22,90,8,515,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,7,3,3,4,8,10,0,45,3657,7780,4611,3940,5040,3296,2262,2653,463,33688,144,269,349,348,255,644,111,554,47,2719,52,7,162,3,7,3,269,91,4,603,16,26,52,24,43,22,28,24,3,239,11,31,25,13,14,10,16,28,0,153,21,28,35,19,31,9,16,15,3,177,103,189,87,133,105,126,43,143,11,947,4107,8682,5475,4658,5707,4394,2804,3729,567,40125,18,63,29,41,35,41,10,50,5,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,46,16,16,37,3,4,7,0,148,4,20,12,6,12,13,0,13,3,72,3,4,0,0,3,3,0,4,0,20,42,126,57,61,83,59,12,74,11,531
12404,17,36,19,33,9,16,9,26,3,155,3,9,5,10,4,15,4,42,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,1366,2303,2212,1798,1568,1013,824,1083,188,12350,51,74,136,115,57,147,50,171,11,811,21,0,57,0,7,9,119,37,4,245,11,19,31,10,10,5,12,6,0,106,17,28,33,4,5,0,12,5,3,107,18,5,8,11,15,4,9,6,11,81,69,59,103,64,43,42,26,55,4,467,1568,2537,2600,2040,1720,1253,1064,1429,227,14439,0,10,6,4,0,4,0,18,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,3,3,6,0,3,0,35,3,0,3,0,0,0,0,3,0,10,0,4,4,0,0,0,0,0,0,14,4,23,20,12,6,12,3,23,0,95
12405,19,19,27,26,21,22,27,47,6,230,10,6,14,28,9,30,33,49,6,185,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,24,1616,1748,1830,961,1852,942,3044,1404,229,13630,48,57,131,83,89,175,253,320,23,1178,34,0,54,0,19,6,181,44,8,336,9,12,18,5,3,6,23,10,4,85,3,3,10,3,0,3,8,3,0,37,7,5,11,7,12,3,11,10,4,69,10,15,28,38,18,40,15,47,7,222,1756,1877,2121,1149,2026,1224,3621,1949,287,16004,0,16,15,12,17,17,33,33,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,3,3,0,19,0,0,7,0,3,3,0,5,0,14,0,3,0,0,0,0,4,0,0,5,3,27,24,9,22,20,37,41,0,176
12501,292,880,387,268,692,256,226,458,88,3548,74,267,74,56,190,75,43,92,22,897,6,5,3,0,0,0,0,0,0,12,0,3,0,4,0,0,3,0,0,7,20,8,3,3,13,6,39,5,4,101,6313,7095,5397,2460,6203,3028,3379,2945,746,37566,203,304,247,126,387,233,204,460,68,2235,35,10,92,0,41,5,222,54,15,463,50,58,47,17,28,20,34,16,6,281,44,79,20,17,17,10,20,25,5,241,31,26,38,26,47,16,41,22,12,251,103,164,142,131,112,144,79,132,27,1033,7157,8887,6454,3112,7729,3803,4298,4204,988,46629,100,396,109,88,326,124,132,170,31,1485,0,0,0,0,3,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6,51,109,55,21,90,31,25,32,4,401,20,43,20,14,42,15,8,17,3,185,9,18,10,5,7,7,3,8,0,79,177,566,197,131,471,174,167,232,43,2158
12502,17,68,85,25,35,25,12,58,7,341,30,75,43,61,61,70,33,91,11,472,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,8,0,0,3,0,8,0,0,27,2274,3097,2235,937,1992,1021,934,1159,233,13873,62,102,118,66,112,92,56,172,11,799,24,0,49,0,27,6,61,12,3,186,13,15,17,0,12,5,9,6,0,71,11,26,8,4,4,3,4,4,3,61,18,12,20,8,17,9,10,4,0,94,28,60,42,66,32,82,16,39,4,378,2477,3474,2611,1169,2297,1314,1149,1551,280,16324,12,82,48,32,75,39,39,69,9,394,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,15,22,4,3,3,0,3,3,70,0,4,4,0,3,0,0,9,0,24,3,8,0,0,0,0,0,0,0,14,29,112,72,39,76,41,41,81,7,501
12503,84,244,185,151,217,147,179,323,24,1554,27,79,71,47,78,86,112,105,15,617,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,3,0,0,3,6,3,4,3,5,8,78,8,0,111,5066,5127,5626,2715,5458,2678,6155,3441,758,37019,188,186,361,224,300,341,408,535,45,2592,63,3,133,0,55,20,369,73,6,711,18,26,32,11,32,14,55,12,7,201,6,13,16,6,16,8,17,24,3,110,24,23,58,33,46,11,37,21,15,274,62,93,65,131,80,150,72,125,8,779,5552,5789,6554,3321,6275,3456,7481,4658,894,43980,29,99,55,70,109,61,135,119,13,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,32,15,8,26,11,19,7,9,146,3,13,9,4,11,10,11,15,0,70,6,7,4,4,0,0,9,5,0,26,49,147,84,86,144,80,169,145,17,922
12504,944,3253,595,871,3838,641,119,578,279,11111,355,1250,204,418,1817,493,82,256,108,4986,0,9,0,0,6,0,0,0,3,19,0,5,3,0,3,0,0,0,0,17,13,20,3,3,26,8,33,5,3,116,6820,14833,4844,4763,9395,3319,2971,3154,852,50963,280,747,304,358,1008,445,158,607,78,3996,44,3,87,0,35,9,175,70,13,429,47,108,39,43,50,19,34,28,8,379,33,169,27,36,42,15,20,27,7,373,35,63,39,36,45,18,24,26,23,310,268,997,235,376,599,271,85,246,60,3143,8851,21453,6387,6909,16854,5241,3713,5003,1434,75840,182,702,141,256,792,186,56,199,50,2569,9,15,0,0,4,0,0,0,0,32,3,14,0,3,5,0,0,0,0,28,187,581,99,156,957,76,12,17,33,2113,40,161,33,34,276,36,6,29,9,628,26,65,12,14,34,4,4,10,3,166,444,1536,280,466,2068,306,75,257,96,5524
12601,74,281,54,119,157,70,9,49,15,822,4,30,18,28,23,20,8,19,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,833,1942,705,710,907,520,101,286,86,6097,37,79,37,78,47,49,5,48,4,379,4,0,22,0,0,0,8,15,0,50,3,10,5,4,3,4,3,0,0,29,4,7,0,5,3,3,0,0,0,25,12,9,4,0,13,6,4,0,0,51,37,102,26,76,54,47,3,33,7,394,1007,2465,868,1019,1206,723,146,448,120,7999,14,56,15,28,41,15,0,9,3,187,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,16,32,8,3,24,6,0,0,4,91,5,10,0,3,11,0,0,4,0,42,0,3,0,0,3,0,0,0,0,8,39,99,25,45,73,20,0,19,7,334
12602,930,2926,625,421,1267,607,90,471,139,7469,486,1532,336,445,746,597,78,317,67,4606,10,10,3,0,0,3,0,0,0,18,3,4,3,0,3,0,0,4,3,16,48,54,7,3,9,10,15,3,3,164,11052,18070,5631,3575,7245,3285,1248,2121,810,53036,353,681,283,305,456,411,65,362,56,2958,25,11,102,3,17,4,66,50,0,273,151,265,85,38,91,28,30,28,9,729,129,289,28,13,25,14,10,19,6,537,100,108,35,28,44,16,11,23,16,387,282,802,228,409,283,324,60,225,34,2650,13558,24746,7364,5244,10182,5296,1679,3622,1142,72833,284,895,182,205,457,199,47,184,57,2514,6,19,0,0,8,3,0,0,0,38,0,5,0,0,0,0,0,0,0,14,112,327,69,27,157,66,7,12,9,790,19,102,22,21,63,23,8,9,3,278,12,63,14,3,11,3,5,0,0,116,439,1416,285,258,700,301,66,210,68,3741
12701,8,18,9,10,4,0,5,12,3,69,3,14,4,19,6,16,3,29,0,94,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,21,4,3,35,1170,2523,1571,1406,1077,941,979,1050,165,10886,55,70,131,94,39,176,42,224,6,833,54,0,85,0,9,10,214,56,5,424,0,3,9,6,3,0,5,4,3,31,0,4,3,0,0,0,8,3,0,24,12,20,12,10,18,4,14,8,6,110,95,34,33,39,52,45,19,43,7,363,1399,2684,1861,1592,1210,1200,1293,1432,199,12867,0,9,3,4,6,7,3,9,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,5,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,12,17,7,15,4,10,8,9,3,79
12702,36,162,108,134,116,99,28,118,20,831,24,65,88,97,103,144,103,145,18,792,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,13,4,0,4,4,0,10,25,3,67,4911,6655,5781,3471,5072,3517,4672,3704,726,38517,231,271,390,346,359,568,298,690,78,3232,82,8,132,0,28,20,462,130,15,877,10,20,27,13,20,8,26,23,0,143,9,12,18,4,5,10,20,26,5,104,27,26,43,29,33,21,17,19,18,230,79,108,105,198,130,213,50,194,29,1111,5420,7341,6695,4292,5871,4598,5704,5066,906,45905,18,78,51,51,54,41,60,78,4,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,18,17,11,6,15,7,6,4,7,99,3,11,9,9,3,4,0,12,0,50,0,5,3,4,0,0,3,0,0,15,37,114,73,70,74,52,67,99,11,591
12703,96,435,153,172,327,135,79,166,29,1589,33,117,57,110,157,181,70,156,26,902,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,3,9,3,4,0,3,23,7,0,67,4821,7807,5618,3462,6135,3548,4647,3350,829,40215,164,339,337,306,399,517,303,613,78,3047,48,0,127,0,31,12,286,72,6,580,20,33,36,41,17,8,45,17,7,221,21,39,25,20,6,4,30,24,6,171,20,16,53,63,24,13,19,22,8,238,100,281,127,313,132,176,44,191,30,1397,5327,9061,6533,4504,7226,4606,5549,4616,1018,48440,31,96,39,65,79,77,71,109,13,574,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,22,67,15,27,38,13,8,8,4,199,4,31,6,3,16,10,8,16,0,86,3,14,3,0,6,3,4,0,0,38,65,211,66,97,139,104,82,130,15,906
12801,115,217,242,308,117,387,31,258,30,1705,14,44,34,81,42,94,20,70,9,409,0,3,0,0,3,0,0,0,0,16,0,0,0,0,0,0,3,0,0,4,7,7,3,13,0,4,0,3,0,38,3853,5319,3751,2931,3568,3320,1215,1617,309,25894,120,154,239,293,170,442,67,359,30,1866,50,4,108,0,3,4,72,48,0,290,8,24,19,15,12,18,8,12,0,120,20,29,36,31,20,21,20,28,4,205,20,33,22,6,28,13,11,15,10,150,147,239,144,314,142,264,37,152,19,1465,4358,6081,4593,3993,4105,4572,1482,2566,410,32160,18,33,39,82,29,74,22,92,8,400,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,10,29,18,8,9,23,0,10,0,122,3,11,13,16,6,23,3,13,0,81,0,4,3,0,4,0,0,3,0,19,31,83,73,107,54,123,29,109,14,625
12802,49,212,124,178,89,102,24,112,21,909,7,18,8,28,23,32,0,21,3,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,7,2111,4133,2892,2442,2371,1447,680,1185,199,17464,63,113,157,179,106,253,29,229,17,1151,33,0,90,0,5,0,72,37,0,242,7,18,23,4,14,3,9,10,0,100,5,32,17,14,5,3,5,18,3,107,16,23,10,13,19,4,3,6,7,100,61,104,70,158,92,135,21,84,10,736,2354,4645,3403,3024,2723,1989,847,1717,259,20962,12,48,17,51,18,13,3,22,0,185,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,29,15,20,6,10,0,7,3,103,0,11,4,11,6,12,0,9,0,48,0,5,8,3,3,0,0,0,0,23,21,95,42,88,30,32,3,41,3,362
19797,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,19,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11,0,3,0,0,0,0,0,0,0,10,0,13,16,7,0,0,0,21,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
19999,222,644,754,306,225,208,97,726,107,3294,68,310,212,272,81,88,98,313,28,1467,3,17,14,12,5,4,0,6,8,65,7,13,6,7,3,0,0,3,0,36,38,40,7,37,7,4,329,16,6,487,6937,8339,38010,8417,3258,4061,7664,18252,1506,96440,234,269,3067,455,140,176,346,3095,146,7926,630,31,2895,24,125,79,2427,1565,65,7846,26,73,118,48,34,7,63,101,13,490,33,74,69,41,34,10,43,53,14,361,169,221,578,140,117,53,311,297,93,1985,119,314,163,231,101,80,317,307,37,1679,8482,10349,45896,9983,4121,4777,11696,24737,2030,122073,48,201,175,157,65,94,44,351,22,1150,3,3,3,4,3,3,0,0,0,21,0,5,0,0,0,0,0,0,0,15,33,143,164,43,32,26,22,62,17,549,0,26,62,16,3,11,5,44,3,172,9,20,8,7,3,3,12,22,0,85,94,405,411,227,103,133,84,474,44,1988
20101,17,43,12,10,15,4,0,3,3,108,9,34,32,63,39,89,7,74,10,357,0,0,7,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,4,12,12,17,8,11,11,34,0,113,3602,7427,4936,3945,4665,3166,1915,3048,399,33112,141,232,271,285,186,599,55,422,37,2228,18,0,38,0,3,9,77,20,4,169,3,28,19,9,10,7,16,25,0,107,23,109,52,27,16,20,16,46,0,307,15,26,24,14,14,14,9,14,13,134,135,393,115,162,134,148,40,112,12,1266,3974,8306,5517,4537,5087,4066,2146,3800,478,37911,0,6,3,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,22,6,0,6,0,0,0,0,44,0,4,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,14,13,39,7,6,5,3,0,3,3,79
20102,3,7,0,3,0,0,0,0,0,9,0,0,0,3,0,9,0,8,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,6,687,666,669,567,382,303,241,613,42,4172,30,14,44,39,20,34,4,89,9,281,23,0,12,0,0,0,41,6,0,89,9,0,0,0,6,0,0,0,0,16,3,3,4,0,0,3,0,4,0,18,21,9,4,0,3,0,5,10,0,58,151,30,41,45,27,31,5,44,3,376,937,730,772,659,436,381,303,782,60,5056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,3,4,0,0,3,0,17
20103,0,3,0,0,0,0,0,3,0,10,0,0,6,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,655,627,653,574,408,366,338,650,42,4305,27,27,43,35,21,64,12,92,0,320,31,0,5,0,3,0,29,9,0,73,5,3,0,3,0,0,0,0,0,11,0,3,6,4,4,3,3,3,3,37,27,0,4,3,3,0,10,7,0,57,116,38,47,35,16,46,15,44,0,351,853,710,770,651,454,482,405,816,51,5186,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
20201,24,45,3,7,18,9,3,6,3,108,17,45,20,55,31,92,19,79,9,365,0,0,0,0,0,3,0,0,0,9,0,6,0,0,3,0,0,0,0,7,12,4,11,7,7,4,14,11,0,76,3240,6629,4321,3602,4177,2898,1595,2512,336,29309,127,276,224,255,220,526,72,414,21,2127,27,0,43,0,7,11,58,34,0,181,21,43,22,9,19,16,14,21,8,170,33,135,66,34,24,24,17,40,0,364,14,22,20,7,18,11,9,17,10,122,160,416,127,147,149,135,33,123,15,1306,3679,7619,4859,4126,4676,3714,1824,3245,405,34144,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,10,0,4,0,0,0,3,0,38,0,3,0,0,4,0,0,0,0,11,3,4,0,0,0,0,0,0,0,15,17,26,3,7,9,6,3,5,0,76
20202,12,28,9,10,9,8,3,19,0,99,0,3,5,7,0,10,12,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,1198,1552,1486,1346,848,647,614,2061,115,9870,57,40,78,57,29,95,34,329,17,729,26,3,18,0,3,9,45,10,4,108,7,4,5,3,0,0,4,6,0,37,16,23,11,19,8,4,7,22,0,108,19,7,10,8,5,6,9,12,0,79,127,86,92,57,56,68,26,94,10,613,1466,1754,1717,1515,964,839,741,2556,149,11694,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,0,0,0,0,0,0,24,0,0,0,0,0,0,0,6,0,14,0,4,0,3,0,0,0,3,0,12,6,19,4,3,7,3,0,15,0,62
20203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,274,300,131,152,84,330,407,32,2204,24,18,7,4,3,17,16,41,0,135,19,0,9,0,0,0,28,0,0,53,11,0,0,0,0,0,0,0,0,17,0,0,0,3,0,5,3,3,0,10,25,3,3,5,0,0,3,3,0,45,149,22,19,19,17,17,17,33,0,298,726,323,333,158,173,124,401,487,37,2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20301,0,3,4,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,330,348,230,199,163,139,394,27,2230,11,11,19,9,3,15,3,32,3,104,16,0,10,0,0,0,14,10,0,53,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,3,10,0,17,15,0,0,0,0,0,0,9,0,35,77,11,16,21,9,14,9,25,0,187,531,357,403,258,218,194,164,482,34,2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20302,69,211,48,30,75,41,12,26,12,522,62,194,85,172,190,223,36,196,17,1169,0,0,3,6,0,3,0,0,3,14,0,8,0,0,0,0,0,0,0,10,7,23,14,14,10,19,40,45,5,170,7069,14214,9089,7712,7999,5787,4162,5435,741,62207,259,495,438,496,479,966,159,879,65,4242,36,0,98,0,17,12,113,63,8,345,27,55,50,25,14,9,27,24,7,235,77,311,81,67,60,40,44,90,9,772,38,43,39,24,39,19,25,21,12,263,246,678,179,266,272,266,64,236,26,2228,7904,16223,10120,8813,9158,7383,4678,7007,908,72181,3,34,14,5,10,9,7,13,0,88,0,0,0,0,0,0,0,0,0,0,6,18,0,0,3,0,0,0,0,31,20,87,19,8,30,7,3,3,6,187,3,10,3,0,0,0,0,10,0,35,3,18,0,3,0,0,3,0,0,28,31,173,36,22,47,21,10,23,7,370
20303,3,7,0,0,0,4,0,0,0,22,3,7,11,16,5,20,0,20,3,89,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,1386,1908,2062,1678,1043,1293,297,1060,110,10830,39,29,99,119,32,202,12,177,8,724,14,0,38,0,3,0,22,10,0,90,6,6,4,0,3,3,3,8,0,35,14,27,10,26,6,18,8,33,3,152,28,14,17,6,10,4,3,7,6,98,136,64,76,111,42,91,9,93,5,627,1629,2057,2324,1962,1155,1642,351,1419,141,12668,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,5,3,4,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,4,9,3,5,0,0,0,31
