SA3_CODE_2016,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000mo_Mng,Tot_3000mo_Pro,Tot_3000mo_TecTW,Tot_3000mo_CoPSW,Tot_3000mo_ClAW,Tot_3000mo_SWks,Tot_3000mo_MaOpDv,Tot_3000mo_Lab,Tot_3000mo_IDNS,Tot_3000mo_Tot,Tot_PINS_Mng,Tot_PINS_Pro,Tot_PINS_TecTW,Tot_PINS_CoPSW,Tot_PINS_ClAW,Tot_PINS_SWks,Tot_PINS_MaOpDv,Tot_PINS_Lab,Tot_PINS_IDNS,Tot_PINS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_IDNS,Tot_Tot_Tot
10805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,19,0,7,0,35,22,26,108,151,38,404,9,188,16,964
10901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,0,18,0,5,6,44,33,105,258,413,97,800,29,325,31,2089
10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,44,40,3,45,4,34,11,188
10903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,3,3,20,24,18,135,191,30,245,16,152,14,827
11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,7,0,24,35,88,127,313,94,452,32,219,15,1370
11002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,3,14,16,42,98,91,31,222,10,135,14,653
11003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,16,23,84,66,35,166,12,62,12,464
11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,9,0,18,4,13,5,50,38,76,260,299,77,651,39,321,28,1790
11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,3,38,0,9,6,71,75,171,429,896,159,1748,94,683,37,4309
11102,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,8,0,0,0,23,16,43,158,269,51,360,38,283,5,1239
11103,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,11,0,3,15,16,8,19,0,15,14,103,122,629,784,1819,543,2039,153,1036,75,7191
11201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,20,0,7,3,44,22,40,210,338,75,649,31,330,19,1716
11202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,4,0,12,6,38,41,77,195,280,94,619,31,358,29,1718
11203,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,7,13,3,17,0,5,6,48,30,47,190,365,91,785,31,372,34,1954
11301,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,3,11,23,21,42,167,130,48,382,17,187,22,1012
11302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,11,58,48,11,77,5,56,4,268
11303,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,7,7,0,13,3,10,8,53,63,154,511,765,137,1025,35,422,44,3152
11401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,22,0,12,4,58,39,75,323,424,86,804,32,369,30,2182
11402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,6,3,32,22,50,165,331,37,469,13,290,16,1386
11501,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,4,3,20,6,27,4,4,7,74,120,515,451,1324,426,1892,95,627,74,5515
11502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11,0,3,0,19,27,50,175,259,59,290,18,227,19,1122
11503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,10,93,58,10,45,4,50,3,272
11504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,0,3,25,27,67,160,292,48,679,14,272,17,1579
11601,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,4,5,11,3,17,0,14,11,65,64,208,431,525,233,1405,120,552,62,3601
11602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,51,108,131,297,86,616,33,287,21,1627
11603,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,5,7,3,6,19,0,9,16,68,52,95,274,347,160,990,171,460,61,2614
11701,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,9,0,4,10,47,62,161,357,370,280,1124,183,437,76,3054
11702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,5,0,0,0,18,39,134,220,348,146,406,79,255,26,1651
11703,3,28,3,5,13,6,0,4,0,64,3,8,0,8,11,4,0,0,0,36,6,51,43,56,42,67,8,24,93,386,771,4325,2014,4764,4579,5497,349,2275,712,25282
11801,0,0,0,7,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,7,0,7,3,22,4,21,0,3,10,70,122,396,349,1434,392,1550,51,457,51,4806
11802,0,3,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,8,6,0,4,0,7,13,51,50,659,258,1003,310,625,57,395,58,3415
11901,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,10,18,4,4,24,0,10,21,88,91,239,557,760,377,1388,115,611,93,4216
11902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,3,8,0,6,12,45,48,154,246,333,186,666,40,253,44,1968
11903,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,7,3,16,3,21,3,3,12,62,53,272,208,640,229,963,51,350,56,2830
11904,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,10,0,3,3,31,40,175,239,484,208,580,50,328,36,2143
12001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,11,6,6,0,3,3,38,56,200,149,568,254,812,42,270,43,2395
12002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,4,5,0,0,3,26,42,97,201,477,146,431,26,131,26,1571
12003,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,3,4,3,8,9,14,3,7,12,61,106,444,360,761,390,1448,92,481,89,4166
12101,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,8,11,8,21,0,3,14,75,167,697,471,1204,635,1894,85,508,94,5752
12102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,11,3,8,6,42,73,174,269,728,141,1071,67,418,39,2974
12103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,15,8,8,0,3,4,42,54,389,173,1189,238,627,72,368,32,3144
12104,0,7,0,3,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,9,0,5,10,13,7,14,0,3,16,67,139,578,321,1281,583,850,69,371,99,4279
12201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,3,8,0,0,3,20,22,71,148,490,86,404,14,194,19,1449
12202,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,5,7,0,9,0,4,3,37,36,98,299,532,101,629,66,305,24,2088
12203,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,4,4,13,0,23,3,7,3,65,102,270,519,1232,306,1461,132,652,41,4721
12301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,8,0,7,4,5,3,44,35,92,337,409,124,654,48,389,35,2120
12302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,13,9,5,29,3,8,10,81,85,214,388,737,221,1486,94,665,65,3960
12303,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,4,3,15,19,30,145,140,25,185,20,179,18,748
12401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,10,9,30,25,67,171,546,82,450,40,313,13,1701
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3
12403,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,8,0,4,11,16,4,24,0,12,8,78,80,244,604,882,296,1694,90,745,53,4694
12404,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,12,0,0,0,25,30,70,185,306,79,448,33,245,19,1411
12405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,8,0,0,0,19,18,48,122,175,71,315,61,227,27,1068
12501,0,0,3,0,0,3,0,0,0,7,0,0,0,9,3,3,0,0,0,16,4,0,3,12,6,10,0,3,9,56,95,192,349,439,328,681,129,339,78,2636
12502,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,8,0,3,3,24,31,151,190,214,114,400,45,165,23,1323
12503,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,9,3,13,0,3,19,56,69,138,376,338,241,855,156,388,81,2630
12504,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,3,5,8,16,12,29,4,12,22,115,146,527,452,1039,1090,1717,107,612,150,5829
12601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,18,204,80,336,120,178,15,89,16,1057
12602,0,4,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,3,10,18,15,29,0,8,15,102,178,549,510,1483,702,1981,81,674,93,6263
12701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,16,42,77,150,201,81,487,25,220,19,1307
12702,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,25,0,16,19,69,88,262,446,685,310,1276,142,559,95,3860
12703,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,3,0,11,0,8,11,3,8,22,3,13,16,79,106,257,398,701,353,1516,155,575,87,4152
12801,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,11,0,0,5,20,0,32,0,5,8,77,110,189,471,1231,228,1907,106,604,48,4898
12802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,3,14,0,8,3,53,52,171,365,781,159,897,53,487,33,3003
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
19999,0,3,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,3,11,49,12,5,18,0,14,25,141,157,1043,3480,1392,250,563,188,964,154,8182
20101,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,0,0,8,9,0,26,0,17,10,65,72,176,384,908,180,1410,42,596,58,3817
20102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,18,11,52,135,13,96,4,111,9,439
20103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,8,7,5,39,55,14,161,0,81,4,367
20201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,5,5,11,4,27,0,12,8,65,51,139,346,684,156,1370,58,631,39,3467
20202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,10,0,10,0,24,14,18,108,181,16,263,16,234,10,858
20203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,15,9,0,49,5,44,3,142
20301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,5,31,55,8,58,0,77,6,250
20302,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,7,0,10,16,25,0,49,3,22,22,141,139,324,726,1522,410,2711,156,1319,110,7401
20303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,12,0,7,0,37,30,19,174,506,47,646,20,393,22,1853
20401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,11,0,5,3,39,16,40,164,274,50,371,24,239,23,1200
20402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,15,0,6,3,36,20,24,154,201,35,393,7,227,14,1084
20403,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,10,0,17,7,55,46,51,402,443,86,570,43,364,30,2036
20501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,10,0,14,3,35,30,27,148,240,51,349,10,319,18,1202
20502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,4,15,15,19,104,141,22,315,9,161,19,814
20503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,22,0,3,5,51,40,24,182,249,42,495,9,244,18,1299
20504,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,3,3,3,0,12,0,9,6,42,36,70,282,344,114,839,29,323,32,2075
20505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,4,5,29,23,38,133,167,37,359,6,172,15,946
20601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,7,0,0,0,21,50,117,161,479,145,635,41,268,24,1916
20602,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,3,15,33,61,121,348,66,334,31,138,12,1152
20603,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,12,3,20,0,9,7,47,29,123,136,542,171,811,29,253,27,2116
20604,0,6,6,15,5,3,0,4,0,47,0,5,3,26,6,4,0,3,4,50,4,34,30,75,41,88,0,31,76,385,554,2761,1242,4978,3212,5210,159,2648,549,21326
20605,4,0,3,0,3,3,0,0,0,15,0,0,0,4,3,0,0,0,0,14,4,11,8,19,10,7,0,13,23,88,120,480,454,1054,630,889,131,528,90,4378
20606,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,16,10,21,0,6,8,61,86,212,245,842,283,1022,42,357,29,3127
20607,0,0,0,3,0,0,0,0,0,9,0,3,0,6,0,0,0,0,0,15,0,3,5,15,7,19,0,5,19,73,144,541,447,1163,558,1296,149,568,97,4965
20701,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,3,16,0,7,4,42,14,36,0,6,15,124,139,556,362,1939,621,1777,92,670,90,6249
20702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,8,5,11,0,32,0,4,5,71,76,137,200,621,164,1770,36,466,31,3501
20703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,7,17,3,6,4,61,74,351,249,831,362,1084,48,476,54,3529
20801,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,6,4,3,3,17,3,10,0,3,8,50,57,146,202,1056,232,802,45,323,32,2888
20802,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,7,4,19,7,25,0,0,7,64,76,239,228,975,294,1002,52,503,38,3396
20803,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,11,4,0,12,15,3,41,0,21,11,117,113,195,481,1017,258,2406,146,861,62,5547
20804,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,3,3,4,7,23,0,3,5,53,51,98,128,555,226,1525,32,329,32,2975
20901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,20,6,23,0,4,4,70,67,192,303,808,231,1304,50,464,39,3462
20902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,23,0,7,4,49,46,150,181,433,208,1396,73,442,39,2975
20903,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,9,10,0,9,0,6,0,35,32,72,187,510,86,506,29,329,18,1762
20904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,13,17,0,58,0,12,4,117,84,173,425,713,199,2376,114,926,69,5075
21001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,4,0,19,0,5,7,53,43,86,313,410,169,937,78,366,42,2439
21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,3,0,0,0,12,10,13,91,166,35,259,17,155,11,756
21003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,4,0,11,16,37,110,170,58,326,37,155,18,928
21004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,3,22,14,28,85,201,27,449,7,179,10,998
21005,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,3,4,7,12,3,41,4,10,13,101,110,154,431,603,250,1708,223,822,96,4401
21101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,10,19,3,30,0,11,16,98,131,220,528,1022,241,2255,146,934,62,5527
21102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,4,26,64,172,20,56,4,70,4,417
21103,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,6,10,9,3,39,4,18,7,93,90,160,416,862,224,1865,57,673,48,4402
21104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,7,7,0,18,0,9,3,54,49,102,179,441,116,911,49,369,29,2240
21105,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,4,0,0,0,5,0,0,13,20,3,43,0,23,8,107,91,83,452,954,102,1369,47,838,50,3979
21201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,17,0,6,10,53,42,57,270,397,100,899,58,482,23,2334
21202,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,10,13,3,36,0,10,0,73,86,125,371,746,206,1959,68,658,45,4268
21203,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,4,7,0,20,0,15,7,54,50,79,204,446,91,1142,46,499,34,2587
21204,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,4,3,10,7,12,15,28,3,14,25,110,102,276,623,657,425,1661,310,929,118,5093
21205,3,0,0,3,3,0,0,0,0,10,0,3,0,10,0,0,0,0,0,12,0,18,11,20,9,32,10,13,17,126,124,765,626,1532,680,1983,187,797,128,6827
21301,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,0,0,4,9,0,49,3,15,11,97,109,205,320,548,231,1729,164,691,82,4081
21302,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,15,0,3,4,39,35,69,234,393,121,712,67,326,28,1979
21303,0,0,0,4,3,3,0,0,0,15,0,0,0,8,0,0,0,0,0,8,0,0,0,11,5,27,0,8,13,55,71,146,187,643,218,1684,86,407,47,3485
21304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,8,4,39,0,13,8,69,48,63,284,524,124,1204,61,554,34,2898
21305,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,12,4,3,33,8,12,17,90,89,182,406,770,259,2009,196,806,86,4803
21401,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,10,3,6,8,4,3,28,0,14,12,77,74,109,345,641,164,1523,69,668,54,3647
21402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,11,27,4,45,0,18,13,121,109,91,589,1071,164,1735,58,754,59,4640
21501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,15,0,6,3,32,35,38,152,208,51,440,16,358,19,1309
