SA3_CODE_2016,MaOpD_400_499_H_0,MaOpD_400_499_H_1_15,MaOpD_400_499_H_16_24,MaOpD_400_499_H_25_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40,MaOpD_400_499_H_41_48,MaOpD_400_499_H_49mo,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_15,MaOpD_500_649_H_16_24,MaOpD_500_649_H_25_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40,MaOpD_500_649_H_41_48,MaOpD_500_649_H_49mo,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_15,MaOpD_650_799_H_16_24,MaOpD_650_799_H_25_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40,MaOpD_650_799_H_41_48,MaOpD_650_799_H_49mo,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_15,MaOpD_800_999_H_16_24,MaOpD_800_999_H_25_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40,MaOpD_800_999_H_41_48,MaOpD_800_999_H_49mo,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_15,MaOpD_1000_1249_H_16_24,MaOpD_1000_1249_H_25_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40,MaOpD_1000_1249_H_41_48,MaOpD_1000_1249_H_49mo,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_15,MaOpD_1250_1499_H_16_24,MaOpD_1250_1499_H_25_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40,MaOpD_1250_1499_H_41_48,MaOpD_1250_1499_H_49mo,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_15,MaOpD_1500_1749_H_16_24,MaOpD_1500_1749_H_25_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40,MaOpD_1500_1749_H_41_48,MaOpD_1500_1749_H_49mo,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_15,MaOpD_1750_1999_H_16_24,MaOpD_1750_1999_H_25_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40,MaOpD_1750_1999_H_41_48,MaOpD_1750_1999_H_49mo,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_15,MaOpD_2000_2999_H_16_24,MaOpD_2000_2999_H_25_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40,MaOpD_2000_2999_H_41_48,MaOpD_2000_2999_H_49mo,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000mo_H_0,MaOpD_3000mo_H_1_15,MaOpD_3000mo_H_16_24,MaOpD_3000mo_H_25_34,MaOpD_3000mo_H_35_39,MaOpD_3000mo_H_40,MaOpD_3000mo_H_41_48,MaOpD_3000mo_H_49mo,MaOpD_3000mo_H_NS,MaOpD_3000mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_15,MaOpD_PINS_H_16_24,MaOpD_PINS_H_25_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40,MaOpD_PINS_H_41_48,MaOpD_PINS_H_49mo,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_15,MaOpD_Tot_H_16_24,MaOpD_Tot_H_25_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40,MaOpD_Tot_H_41_48,MaOpD_Tot_H_49mo,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_15,Lab_NNI_H_16_24,Lab_NNI_H_25_34,Lab_NNI_H_35_39,Lab_NNI_H_40,Lab_NNI_H_41_48,Lab_NNI_H_49mo,Lab_NNI_H_NS,Lab_NNI_H_Tot,Lab_1_149_H_0,Lab_1_149_H_1_15,Lab_1_149_H_16_24,Lab_1_149_H_25_34,Lab_1_149_H_35_39,Lab_1_149_H_40,Lab_1_149_H_41_48,Lab_1_149_H_49mo,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_15,Lab_150_299_H_16_24,Lab_150_299_H_25_34,Lab_150_299_H_35_39,Lab_150_299_H_40,Lab_150_299_H_41_48,Lab_150_299_H_49mo,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_15,Lab_300_399_H_16_24,Lab_300_399_H_25_34,Lab_300_399_H_35_39,Lab_300_399_H_40,Lab_300_399_H_41_48,Lab_300_399_H_49mo,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_15,Lab_400_499_H_16_24,Lab_400_499_H_25_34,Lab_400_499_H_35_39,Lab_400_499_H_40,Lab_400_499_H_41_48,Lab_400_499_H_49mo,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_15,Lab_500_649_H_16_24,Lab_500_649_H_25_34,Lab_500_649_H_35_39,Lab_500_649_H_40,Lab_500_649_H_41_48,Lab_500_649_H_49mo,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_15,Lab_650_799_H_16_24,Lab_650_799_H_25_34,Lab_650_799_H_35_39,Lab_650_799_H_40,Lab_650_799_H_41_48,Lab_650_799_H_49mo,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_15,Lab_800_999_H_16_24,Lab_800_999_H_25_34,Lab_800_999_H_35_39,Lab_800_999_H_40,Lab_800_999_H_41_48,Lab_800_999_H_49mo,Lab_800_999_H_NS,Lab_800_999_H_Tot
12501,3,36,83,43,23,19,5,14,5,222,9,38,66,62,122,57,12,26,13,408,18,22,49,84,426,196,56,41,14,906,20,13,35,68,445,293,123,87,13,1087,9,16,16,37,235,215,98,162,11,806,8,6,3,16,90,84,59,128,6,387,5,0,0,5,44,52,25,117,10,268,11,0,0,5,19,32,19,70,3,165,5,0,0,3,14,26,29,84,0,154,0,0,0,0,0,0,3,7,3,18,3,4,4,3,15,17,6,13,8,73,108,229,352,356,1447,1020,436,751,103,4802,4,14,6,0,3,0,0,4,4,41,22,111,13,3,4,3,0,0,3,153,13,153,59,12,3,5,0,0,6,247,8,96,136,28,10,9,5,0,6,309,15,79,131,77,30,13,3,0,15,360,17,70,131,116,150,63,22,13,21,589,16,46,58,114,437,159,43,25,16,918,12,20,39,67,317,183,99,63,18,814
12502,3,4,20,12,13,7,0,0,0,60,0,11,14,23,29,14,6,3,3,108,3,8,13,20,108,54,14,10,3,224,10,7,12,19,127,68,24,23,4,290,5,7,5,7,77,69,37,37,0,244,0,0,0,6,34,30,13,30,3,122,3,0,0,0,14,13,8,25,0,65,0,0,0,0,4,3,9,11,0,25,0,0,0,0,4,0,7,13,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,6,19,27,73,92,100,416,278,118,149,27,1285,0,5,3,3,0,0,0,0,0,12,4,75,12,3,0,0,0,0,0,98,5,68,24,10,0,0,0,0,5,112,3,38,49,16,0,3,0,0,4,112,8,39,60,25,12,16,0,0,6,157,3,19,48,47,47,32,6,5,6,222,4,22,28,36,136,79,17,11,4,334,3,10,17,37,115,100,16,7,3,311
12503,9,44,105,54,36,33,6,15,6,307,19,53,94,109,188,106,24,33,18,642,24,56,75,142,713,297,72,65,24,1473,33,46,42,136,843,493,189,153,15,1950,31,32,19,71,537,394,230,246,21,1568,10,14,12,24,215,175,129,213,4,795,4,4,4,12,84,84,85,170,9,463,3,0,0,4,19,37,35,113,4,218,6,3,3,3,15,24,33,94,0,180,0,0,0,0,3,5,0,24,0,35,3,13,7,3,27,17,8,15,13,107,160,414,517,606,2703,1685,821,1148,136,8184,8,15,4,5,6,0,0,3,3,47,6,133,12,4,4,0,0,3,3,173,7,188,62,10,6,7,3,0,9,287,7,127,166,37,12,19,5,6,11,384,3,78,155,75,30,26,5,6,13,386,15,65,110,155,251,67,18,17,11,709,20,58,74,138,531,204,50,35,25,1129,12,20,26,56,394,222,93,62,21,906
12504,3,20,57,36,23,9,5,7,5,170,5,32,39,75,79,52,13,21,14,338,14,13,37,81,253,120,38,39,15,613,24,27,31,71,371,224,90,69,12,927,21,15,13,27,202,208,122,138,18,759,6,10,6,10,77,97,78,110,5,407,3,0,3,4,36,62,46,94,7,264,0,0,0,0,7,39,28,78,5,160,9,0,0,3,13,23,13,85,7,150,0,0,0,0,3,4,0,21,0,35,0,5,4,0,12,11,5,10,17,63,100,220,246,340,1094,858,441,690,119,4105,0,17,6,3,8,3,0,3,5,49,28,211,27,0,3,3,0,0,3,275,13,223,93,14,6,6,0,0,9,371,14,141,177,40,18,6,0,4,10,402,12,101,202,81,41,10,3,11,16,482,25,75,174,190,194,79,13,16,18,782,28,37,55,168,444,226,53,40,31,1094,33,30,45,95,448,295,115,63,26,1152
12601,0,4,7,0,3,0,0,3,0,18,0,6,7,0,0,0,0,0,3,14,0,0,3,3,3,3,0,0,0,20,0,0,0,0,4,4,0,4,0,11,0,0,0,0,4,3,0,5,0,17,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,4,32,32,10,20,21,3,46,6,172,0,0,0,0,0,0,0,0,0,0,3,57,7,0,0,0,0,0,0,71,4,37,12,0,0,0,0,0,0,49,3,21,14,10,0,0,3,4,0,44,0,8,27,9,3,0,0,0,0,47,0,14,26,17,3,10,6,0,3,73,0,3,4,13,9,21,7,0,3,70,0,9,4,9,20,26,8,4,0,76
12602,3,18,33,24,0,11,0,7,4,105,3,22,31,33,42,19,8,3,9,172,6,11,13,32,95,45,20,12,8,237,6,5,15,24,136,94,35,30,9,346,11,7,5,14,108,101,31,53,5,339,11,11,3,7,58,85,45,40,6,267,4,3,3,3,29,44,26,38,3,156,3,0,0,0,3,10,4,21,0,45,0,0,0,0,7,3,6,24,0,43,0,0,0,0,0,3,0,3,0,9,0,3,3,0,8,3,4,0,9,38,59,156,164,164,506,431,181,234,66,1960,6,22,6,3,0,0,0,0,8,45,14,251,21,10,7,0,0,0,10,315,11,207,92,16,5,3,0,0,19,358,4,139,159,29,5,12,3,0,10,368,13,104,242,72,16,19,6,3,8,485,8,63,171,142,87,53,11,12,15,566,13,37,80,107,208,120,28,23,17,642,8,22,39,55,185,118,45,41,12,531
12701,4,11,25,13,9,8,0,8,0,74,0,8,17,28,12,10,4,13,3,109,0,12,9,28,35,26,8,10,3,133,9,10,13,13,94,75,25,47,7,292,3,0,3,10,48,67,26,92,7,265,4,3,6,3,29,33,20,78,8,176,3,3,0,4,11,21,14,63,3,130,0,0,0,0,5,7,10,36,0,69,4,0,0,0,0,7,7,35,0,56,0,0,0,0,0,0,0,3,0,10,0,3,0,0,0,6,0,3,10,20,40,99,103,107,253,266,127,400,44,1437,0,11,0,0,3,0,0,0,4,17,3,99,15,0,0,0,0,0,0,120,8,76,35,14,4,0,0,0,8,141,6,40,50,23,3,3,3,0,4,143,4,34,56,44,12,14,0,5,6,185,3,22,47,76,39,25,5,9,0,238,0,15,24,62,75,45,11,17,10,259,4,15,4,18,71,58,21,15,0,211
12702,7,35,73,29,23,21,8,4,6,210,7,37,54,92,126,85,26,21,6,453,13,38,45,90,468,238,65,46,23,1029,28,38,36,67,583,384,164,144,23,1450,13,22,20,36,316,275,185,255,24,1144,13,16,9,13,108,97,121,256,14,632,7,4,3,3,37,47,62,188,7,361,0,5,3,3,19,23,25,110,3,199,3,0,5,3,14,13,25,80,0,147,0,3,4,0,4,3,3,20,0,41,0,9,4,6,13,17,8,9,15,79,119,383,359,380,1742,1212,693,1146,131,6167,8,21,9,6,5,3,0,3,8,62,25,204,29,5,0,4,0,4,6,282,19,308,90,32,12,8,0,0,8,473,9,202,187,49,14,19,6,4,17,511,8,112,165,91,44,22,10,7,20,479,11,84,119,207,189,83,10,22,30,757,19,41,84,137,443,183,52,41,33,1025,12,22,36,76,360,247,76,71,21,915
12703,5,27,73,36,34,16,8,11,10,222,5,41,78,113,152,49,11,18,13,465,15,41,68,114,476,226,59,51,15,1060,27,40,38,110,560,347,135,125,27,1401,22,23,26,45,267,275,182,226,20,1079,14,12,7,17,98,155,93,213,14,621,10,5,0,9,34,82,59,169,3,381,5,4,0,0,19,34,29,110,7,203,5,0,0,3,10,22,20,77,3,135,0,0,3,0,5,3,0,8,0,28,0,3,3,5,28,9,8,9,12,76,117,313,398,490,1710,1225,607,1033,132,6024,5,22,4,6,0,11,0,3,3,58,17,231,19,7,7,4,0,0,7,287,8,222,79,21,12,12,0,3,14,363,12,121,147,38,19,11,3,5,14,365,11,90,162,80,42,22,9,3,15,425,20,70,124,182,175,86,8,18,14,706,22,38,65,127,396,196,36,39,21,945,18,24,45,62,385,245,77,57,21,938
12801,5,14,18,10,6,7,0,0,3,56,3,15,30,32,33,17,7,8,0,141,5,9,17,29,103,56,20,12,7,261,0,8,9,23,111,103,51,42,8,353,7,4,7,5,91,58,47,69,4,291,0,0,0,5,32,37,21,62,4,169,3,3,0,3,13,15,17,46,0,92,3,0,0,0,10,11,9,18,0,45,0,0,0,3,8,10,6,19,0,46,0,0,0,0,0,5,0,4,0,12,0,0,0,3,5,5,0,3,5,25,40,156,123,125,417,330,183,277,38,1684,0,14,3,3,0,0,0,0,0,28,25,303,24,4,3,0,0,0,5,365,12,180,62,18,5,0,0,0,6,280,3,91,119,19,7,9,3,0,0,254,11,59,135,54,26,18,0,4,5,307,11,55,106,79,71,37,6,18,10,395,11,30,32,84,157,86,22,21,7,447,11,19,30,28,127,114,36,36,6,420
12802,0,7,6,9,6,5,3,4,0,38,0,6,10,16,15,6,0,8,0,58,4,7,15,21,47,23,10,9,0,125,0,3,3,11,50,30,18,10,0,127,6,5,8,0,56,47,29,31,5,187,3,0,4,3,30,23,24,28,0,109,9,0,0,4,13,12,15,22,0,74,3,3,0,3,9,6,17,14,0,64,3,0,0,0,4,3,4,15,0,35,0,0,0,0,0,3,3,3,0,12,0,0,0,3,0,0,0,0,3,11,24,98,70,78,238,172,108,147,14,946,3,10,5,0,0,0,0,0,0,17,27,290,9,3,0,0,0,0,3,340,11,146,38,20,0,0,0,0,3,213,4,64,66,20,10,4,0,3,0,163,3,43,69,33,9,9,3,3,5,168,5,30,52,73,56,19,3,8,3,245,9,23,25,50,85,34,20,10,3,266,9,11,19,28,60,65,26,14,3,229
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,3
19999,35,192,250,174,104,162,77,129,21,1142,59,169,236,273,154,232,98,267,39,1526,54,97,190,235,250,313,136,314,42,1629,74,80,142,215,282,446,185,425,48,1895,76,70,81,141,256,493,255,638,41,2042,31,34,38,65,94,251,178,478,30,1201,41,21,30,37,58,125,104,434,15,866,11,13,17,24,28,79,56,237,15,481,24,13,7,26,41,75,64,292,7,548,15,4,3,0,6,20,6,84,3,144,20,16,11,19,22,39,14,67,51,262,525,1220,1368,1406,1398,2377,1233,3496,354,13373,43,92,45,28,19,17,9,21,17,272,71,692,67,22,8,17,5,10,24,928,93,1245,358,128,46,32,10,27,42,1981,131,940,744,279,87,74,17,44,52,2361,106,752,876,479,146,176,55,76,55,2727,151,692,817,869,436,422,106,178,72,3735,138,412,573,880,662,708,182,231,61,3849,121,253,420,618,784,1074,334,399,67,4067
20101,0,22,41,20,8,3,3,3,0,105,10,14,43,46,44,20,4,13,0,195,15,16,25,48,130,66,34,24,7,366,9,5,10,37,140,110,77,76,8,479,15,7,6,12,109,113,96,99,8,477,16,3,0,7,38,51,57,82,5,250,7,0,0,3,19,25,28,72,6,155,4,0,4,3,4,13,19,32,3,80,4,0,0,3,7,15,6,36,0,81,3,0,0,0,0,3,0,5,0,18,0,0,0,3,9,8,3,6,5,37,98,152,169,198,515,424,341,470,47,2409,0,19,8,0,0,7,0,3,3,44,31,355,26,5,0,0,0,0,10,426,17,242,70,16,3,0,8,3,10,371,21,145,107,46,17,6,0,8,5,358,15,116,156,87,24,8,7,3,7,427,22,102,124,186,99,37,16,26,9,624,16,41,64,131,256,97,32,32,11,689,18,18,34,45,224,124,64,39,9,571
20102,0,0,3,0,0,3,0,4,0,10,3,3,12,4,3,3,4,3,0,34,3,0,3,5,6,10,3,7,0,45,3,3,0,12,12,25,12,15,0,85,3,0,0,3,15,15,9,25,3,75,0,0,0,0,0,9,3,14,0,29,0,0,0,0,3,3,5,9,0,25,0,0,0,0,0,3,3,6,0,15,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,17,21,20,29,47,64,38,101,14,356,0,3,0,3,0,0,0,4,0,16,8,76,3,0,0,3,0,5,0,96,9,81,16,9,3,0,0,3,4,123,0,47,34,10,5,5,0,4,3,118,3,33,32,24,5,6,0,0,0,104,8,20,22,50,14,17,6,13,7,139,7,8,10,37,33,21,5,10,4,142,4,3,11,17,33,28,12,11,3,115
20103,0,0,3,4,0,4,0,0,0,13,4,5,6,8,11,3,0,7,0,47,3,0,7,7,27,11,3,5,3,65,3,3,4,3,26,27,11,17,0,95,3,0,4,4,18,14,13,24,6,92,0,3,0,0,3,3,4,28,0,45,0,0,0,0,3,6,3,9,0,22,0,0,0,0,0,3,0,14,0,20,0,0,0,0,3,7,0,11,0,24,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,4,3,12,19,24,33,30,100,76,41,121,7,459,0,5,0,3,0,0,0,0,0,9,3,57,3,0,0,0,0,0,0,74,4,57,17,12,8,0,0,5,0,94,3,51,22,15,8,0,0,3,0,102,11,32,35,11,5,0,6,3,3,101,7,28,22,41,30,13,8,7,4,160,8,15,18,37,64,30,13,8,4,203,6,9,9,18,35,36,16,4,0,127
20201,8,24,21,19,4,12,0,0,4,97,6,23,30,38,49,30,6,3,6,192,9,10,13,55,172,69,28,24,7,382,11,12,17,30,130,126,79,39,8,448,6,3,3,13,52,79,85,87,9,337,11,3,3,8,29,38,51,59,0,197,3,0,0,0,9,16,15,34,0,82,3,3,0,0,3,18,7,25,0,57,0,0,0,0,4,12,6,20,3,51,0,0,0,3,0,0,0,0,0,8,4,3,0,0,12,11,3,3,3,39,69,149,139,187,476,416,284,298,47,2062,3,24,0,3,7,4,0,0,5,44,33,389,28,3,3,0,4,0,7,467,14,234,59,17,3,0,0,3,9,348,20,151,110,45,9,6,0,8,8,359,21,121,129,72,31,9,6,8,9,403,25,106,106,157,104,44,21,13,16,583,19,43,48,113,222,105,53,33,6,636,11,13,20,65,144,101,57,28,11,449
20202,0,10,19,5,0,7,3,0,0,48,0,8,16,11,6,8,0,7,3,59,6,3,4,8,34,24,14,14,0,115,8,3,3,9,34,56,27,29,4,177,8,0,3,4,16,49,35,54,3,168,3,0,0,0,7,16,12,40,0,83,5,0,0,3,4,3,10,41,0,70,3,0,0,0,3,3,3,24,0,34,0,0,0,3,3,5,3,19,0,30,0,0,0,0,0,3,0,5,0,11,0,0,3,0,0,6,0,6,5,17,36,50,62,60,116,177,112,239,14,869,0,5,0,3,0,0,0,3,0,16,7,168,11,3,3,0,0,0,0,193,9,91,17,3,3,0,0,4,6,138,10,58,55,21,7,8,0,0,3,171,8,47,81,43,10,11,0,9,0,223,17,46,89,118,73,53,14,5,3,408,19,37,56,114,264,207,53,21,12,780,12,10,9,57,191,210,82,32,9,608
20203,3,6,0,0,0,0,0,0,0,6,0,12,3,3,3,4,0,3,0,28,0,0,0,5,11,9,6,3,0,28,0,0,4,0,4,20,7,12,5,66,0,3,0,3,8,7,12,29,0,69,7,0,0,0,5,7,11,27,0,61,0,3,0,3,6,4,16,27,0,66,0,0,0,0,0,0,4,23,0,28,0,0,0,0,0,3,8,39,0,58,0,0,0,0,0,0,3,12,0,15,0,0,0,0,4,0,0,4,0,7,17,34,16,22,35,63,75,191,7,465,0,4,0,0,0,0,0,3,0,5,4,34,3,0,0,0,0,0,0,36,0,12,5,3,0,0,0,0,0,29,0,15,10,3,3,0,0,0,0,40,0,11,11,6,3,7,0,0,3,38,4,9,10,31,18,11,3,3,0,86,3,3,7,12,38,33,8,7,3,117,7,6,3,3,29,31,8,12,0,105
20301,0,5,0,3,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,13,0,0,0,7,3,11,4,0,0,27,0,0,0,3,5,3,6,3,0,29,3,0,0,5,3,11,6,12,0,41,0,0,0,0,3,6,3,16,0,31,0,0,0,0,0,3,0,11,0,14,0,0,0,0,0,0,0,9,0,9,0,3,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,16,8,18,19,38,20,61,5,197,0,3,0,0,0,0,0,0,0,7,3,46,3,3,0,0,0,0,6,61,6,39,5,3,0,0,0,7,0,61,0,21,16,11,4,4,0,3,0,55,4,14,20,17,7,0,0,0,4,73,4,9,18,27,22,6,0,0,0,84,3,3,13,19,27,24,7,4,0,96,3,3,0,7,25,23,17,3,3,91
20302,7,52,51,53,23,25,8,9,4,230,9,51,75,87,77,55,13,18,4,394,29,24,58,101,308,209,65,44,10,851,31,10,43,72,325,347,147,119,15,1109,14,14,17,32,194,239,175,216,16,917,13,3,3,5,77,101,108,176,9,491,5,4,3,9,22,39,32,151,6,264,5,0,3,3,20,18,31,63,3,151,9,0,0,3,17,30,27,45,0,140,3,0,0,0,4,4,5,17,0,40,4,8,7,10,21,31,10,11,10,107,162,365,359,410,1100,1115,634,900,90,5134,4,40,7,0,0,3,0,3,13,71,48,776,44,12,10,4,3,4,15,917,33,456,120,41,7,4,3,9,12,688,21,276,227,80,19,16,3,9,14,665,23,219,264,161,33,28,13,11,20,760,25,157,213,317,167,83,31,26,15,1039,46,69,107,230,466,242,57,41,23,1264,31,40,45,113,362,323,93,83,11,1097
20303,3,10,5,0,0,0,0,7,0,24,0,8,13,4,7,3,0,0,0,45,5,3,6,8,22,8,7,5,3,66,0,3,0,14,15,18,5,10,0,61,3,0,0,3,14,22,11,15,0,68,3,0,3,0,8,8,11,10,0,36,0,0,0,3,3,4,4,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,8,0,12,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,3,0,0,0,12,17,56,52,48,64,77,36,55,10,418,5,15,3,3,0,0,0,3,0,30,19,247,6,3,0,0,0,0,3,288,12,154,41,8,3,0,4,0,0,222,13,84,57,20,6,0,0,6,9,188,3,70,75,38,6,8,0,3,8,217,12,46,50,67,18,19,0,4,4,224,10,23,21,46,49,41,11,12,0,204,3,15,9,20,39,38,19,16,4,166
20401,3,6,10,5,0,3,3,10,0,47,3,7,14,21,16,14,8,10,6,103,3,5,13,15,48,53,24,34,3,205,5,3,7,17,50,53,30,43,9,213,12,0,5,4,45,49,27,62,3,214,10,4,0,5,18,28,27,50,0,147,0,0,3,0,6,11,9,24,0,61,0,0,0,3,0,3,3,14,3,25,4,0,0,0,0,8,6,10,0,35,0,0,0,0,0,0,0,6,0,13,0,0,0,0,6,3,3,5,5,28,45,60,75,83,204,232,150,291,30,1166,0,13,5,0,0,3,0,8,3,40,13,180,19,8,0,3,0,3,3,225,12,146,36,12,4,5,3,4,8,232,15,102,56,23,12,10,3,7,3,227,10,52,70,44,19,13,16,13,6,231,19,63,58,89,62,54,11,21,9,385,13,21,40,61,139,61,34,21,9,396,14,13,35,48,134,99,40,29,9,421
20402,3,9,15,6,3,3,3,3,3,52,10,11,15,16,23,20,0,16,4,112,3,3,11,19,89,45,19,23,5,230,4,8,21,26,96,99,31,33,4,315,13,3,0,7,40,63,38,48,0,206,0,0,0,0,16,40,23,33,3,124,8,0,0,0,11,19,14,20,0,66,0,0,0,0,5,3,7,7,0,24,0,0,0,0,0,9,0,15,3,23,0,0,0,0,3,3,0,5,0,13,0,4,0,0,3,4,3,3,0,19,53,62,88,82,287,308,149,209,23,1255,0,15,3,5,0,0,0,7,0,28,14,168,14,9,0,4,0,3,4,209,12,95,33,8,11,3,3,0,10,169,8,75,55,24,7,5,0,5,3,188,10,56,70,46,9,6,3,7,4,220,16,53,56,94,56,27,8,19,3,321,11,23,25,74,158,80,20,16,13,412,18,3,8,34,92,95,43,20,7,327
20403,3,12,11,17,16,10,6,5,0,78,4,20,31,40,37,20,14,16,0,181,14,13,22,58,92,57,22,23,0,306,24,12,25,58,191,129,50,60,12,552,14,9,14,37,172,129,79,103,8,561,7,3,6,6,63,68,48,112,4,318,15,3,3,6,21,31,38,89,5,203,8,0,0,3,7,12,11,64,0,100,0,0,0,0,0,10,5,30,0,48,0,0,0,3,0,0,0,5,0,9,0,7,4,0,5,11,4,12,6,47,98,102,147,235,617,471,280,519,48,2516,4,9,4,3,0,4,0,0,4,32,17,238,20,7,0,3,0,3,9,299,17,143,60,26,6,8,3,10,9,273,8,106,63,31,10,7,3,7,9,249,19,89,99,65,24,12,5,16,12,336,24,62,83,134,84,41,16,21,13,474,21,29,48,111,152,99,23,24,12,519,10,20,23,59,136,117,71,39,3,485
20501,0,9,17,4,3,3,4,3,0,36,0,5,14,22,13,8,4,3,0,79,4,0,9,19,19,26,14,9,0,113,5,4,9,15,31,49,20,27,4,168,3,3,5,3,25,32,33,37,3,144,4,3,4,3,11,12,21,32,3,88,3,0,0,0,3,14,8,26,5,59,0,0,0,0,0,0,3,26,0,35,0,0,4,0,0,0,3,7,0,18,0,0,0,0,0,0,0,3,0,3,0,3,0,5,3,6,0,3,3,26,30,60,76,70,116,159,115,176,24,828,0,21,0,0,0,0,3,3,0,32,10,210,11,3,0,0,0,0,5,241,14,113,34,11,0,0,0,3,4,173,12,67,46,20,8,5,0,0,5,163,9,58,68,50,17,11,0,11,6,228,9,47,50,85,67,19,4,17,3,304,17,20,31,77,133,56,20,24,0,384,12,6,13,20,91,75,38,28,8,287
