SA3_CODE_2016,Lab_1000_1249_H_0,Lab_1000_1249_H_1_15,Lab_1000_1249_H_16_24,Lab_1000_1249_H_25_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40,Lab_1000_1249_H_41_48,Lab_1000_1249_H_49mo,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_15,Lab_1250_1499_H_16_24,Lab_1250_1499_H_25_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40,Lab_1250_1499_H_41_48,Lab_1250_1499_H_49mo,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_15,Lab_1500_1749_H_16_24,Lab_1500_1749_H_25_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40,Lab_1500_1749_H_41_48,Lab_1500_1749_H_49mo,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_15,Lab_1750_1999_H_16_24,Lab_1750_1999_H_25_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40,Lab_1750_1999_H_41_48,Lab_1750_1999_H_49mo,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_15,Lab_2000_2999_H_16_24,Lab_2000_2999_H_25_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40,Lab_2000_2999_H_41_48,Lab_2000_2999_H_49mo,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000mo_H_0,Lab_3000mo_H_1_15,Lab_3000mo_H_16_24,Lab_3000mo_H_25_34,Lab_3000mo_H_35_39,Lab_3000mo_H_40,Lab_3000mo_H_41_48,Lab_3000mo_H_49mo,Lab_3000mo_H_NS,Lab_3000mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_15,Lab_PINS_H_16_24,Lab_PINS_H_25_34,Lab_PINS_H_35_39,Lab_PINS_H_40,Lab_PINS_H_41_48,Lab_PINS_H_49mo,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_15,Lab_Tot_H_16_24,Lab_Tot_H_25_34,Lab_Tot_H_35_39,Lab_Tot_H_40,Lab_Tot_H_41_48,Lab_Tot_H_49mo,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_15,OIDNS_NNI_H_16_24,OIDNS_NNI_H_25_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40,OIDNS_NNI_H_41_48,OIDNS_NNI_H_49mo,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_15,OIDNS_1_149_H_16_24,OIDNS_1_149_H_25_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40,OIDNS_1_149_H_41_48,OIDNS_1_149_H_49mo,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_15,OIDNS_150_299_H_16_24,OIDNS_150_299_H_25_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40,OIDNS_150_299_H_41_48,OIDNS_150_299_H_49mo,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_15,OIDNS_300_399_H_16_24,OIDNS_300_399_H_25_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40,OIDNS_300_399_H_41_48,OIDNS_300_399_H_49mo,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot,OIDNS_400_499_H_0,OIDNS_400_499_H_1_15,OIDNS_400_499_H_16_24,OIDNS_400_499_H_25_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40,OIDNS_400_499_H_41_48,OIDNS_400_499_H_49mo,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_15,OIDNS_500_649_H_16_24,OIDNS_500_649_H_25_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40,OIDNS_500_649_H_41_48,OIDNS_500_649_H_49mo,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_15,OIDNS_650_799_H_16_24,OIDNS_650_799_H_25_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40,OIDNS_650_799_H_41_48,OIDNS_650_799_H_49mo,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_15,OIDNS_800_999_H_16_24,OIDNS_800_999_H_25_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40,OIDNS_800_999_H_41_48,OIDNS_800_999_H_49mo,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_15,OIDNS_1000_1249_H_16_24,OIDNS_1000_1249_H_25_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40,OIDNS_1000_1249_H_41_48,OIDNS_1000_1249_H_49mo,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_15,OIDNS_1250_1499_H_16_24,OIDNS_1250_1499_H_25_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40,OIDNS_1250_1499_H_41_48,OIDNS_1250_1499_H_49mo,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_15,OIDNS_1500_1749_H_16_24,OIDNS_1500_1749_H_25_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40,OIDNS_1500_1749_H_41_48,OIDNS_1500_1749_H_49mo,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_15,OIDNS_1750_1999_H_16_24,OIDNS_1750_1999_H_25_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40,OIDNS_1750_1999_H_41_48,OIDNS_1750_1999_H_49mo,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot
10304,9,13,13,13,55,55,40,54,3,252,0,0,5,3,22,34,16,50,0,131,7,0,0,0,16,11,16,38,4,92,3,0,4,5,11,7,13,26,0,68,0,0,3,0,6,0,5,22,0,38,0,3,0,0,0,3,0,3,0,18,0,12,5,4,3,5,4,3,7,47,104,548,342,279,432,383,218,299,57,2654,0,0,0,0,0,0,0,0,10,11,3,7,0,0,0,0,0,0,10,15,3,4,0,0,0,0,0,0,11,14,0,3,0,0,0,0,0,0,20,26,4,0,0,0,0,0,0,0,11,22,0,3,3,4,4,3,0,0,9,32,3,3,0,3,10,7,0,3,12,42,0,6,3,0,13,5,6,4,9,51,0,0,0,0,11,5,3,7,8,33,0,0,0,0,3,8,0,6,0,27,0,0,0,0,5,3,0,4,0,19,0,0,0,0,0,3,3,0,0,16
10401,3,3,6,12,31,28,20,18,3,131,3,0,4,3,4,13,8,17,0,52,3,0,0,0,7,3,4,8,0,29,0,0,0,0,3,0,3,3,0,12,0,0,0,0,0,6,3,7,0,13,0,0,0,0,0,0,0,3,0,9,0,7,0,4,8,3,3,3,9,39,78,474,243,282,271,204,128,140,48,1866,0,3,0,0,0,0,0,0,8,11,0,6,0,0,0,0,0,0,6,16,0,0,3,3,0,0,0,0,8,14,3,6,0,0,0,0,0,3,17,27,3,3,4,3,0,0,0,3,7,23,3,0,3,3,3,4,0,3,4,22,0,3,0,5,3,5,0,0,5,25,3,3,0,0,3,3,0,3,4,26,0,0,0,0,8,3,0,3,9,22,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,3,0,3,0,14,0,0,0,0,7,0,0,0,0,3
10402,6,13,17,25,51,79,32,52,6,272,6,4,6,13,15,34,14,34,0,122,3,0,0,3,14,16,9,16,4,65,0,0,0,0,0,3,3,11,0,27,0,8,0,0,0,4,3,9,0,29,0,3,0,0,3,8,0,0,0,16,0,18,9,12,4,5,0,0,6,63,118,976,604,602,635,466,179,247,99,3930,3,3,3,0,0,0,0,0,12,17,4,7,3,0,0,0,0,0,0,22,0,4,4,0,0,0,0,3,4,19,3,3,8,4,0,0,0,3,17,38,0,3,7,3,0,0,0,0,21,36,4,8,10,9,3,10,0,3,16,54,3,0,5,7,18,10,0,9,12,56,0,5,0,6,22,12,0,10,12,60,6,4,3,5,13,6,4,8,11,59,0,0,0,3,3,5,3,3,7,31,0,3,0,3,3,5,4,9,0,34,0,0,0,0,0,3,0,0,3,16
10501,4,7,4,4,21,27,15,47,3,128,3,3,0,3,8,14,0,18,0,57,0,0,0,3,0,3,0,8,3,19,0,0,0,0,0,0,4,4,0,7,0,0,0,0,3,0,0,6,0,12,0,0,0,0,0,0,0,3,0,7,4,3,3,3,6,3,0,7,3,33,37,165,143,127,160,196,77,209,40,1151,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,7,14,0,0,0,0,7,4,0,0,8,10,0,3,0,0,0,0,0,4,9,13,0,0,0,0,3,0,0,3,0,10,0,0,0,5,3,3,0,7,4,26,0,0,0,3,7,5,0,3,10,28,0,0,0,0,4,3,3,0,3,18,0,0,0,0,3,0,0,3,0,11,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,5,0,7
10502,6,0,5,4,21,13,12,29,0,84,0,0,0,0,10,12,4,14,0,45,0,0,3,0,5,10,0,3,0,23,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,8,0,14,0,3,0,0,0,0,0,0,0,8,0,4,5,0,3,4,3,13,3,35,38,179,113,104,147,138,42,145,22,930,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,14,3,0,0,0,0,0,0,0,8,14,0,0,0,3,0,0,0,0,8,14,0,4,0,0,9,0,0,0,5,17,3,0,0,0,3,0,0,0,3,6,0,0,0,0,3,3,0,3,7,13,0,0,0,0,4,4,0,0,3,14,0,0,0,0,0,0,0,7,0,11,0,0,0,0,3,0,0,0,0,5
10503,9,17,13,15,48,89,31,49,4,264,4,0,7,5,24,31,14,28,0,113,0,3,0,4,18,20,6,27,0,72,0,3,0,0,3,8,3,16,0,37,0,0,4,0,3,11,3,11,0,27,0,0,0,0,3,5,0,4,0,16,0,13,14,9,7,11,5,8,14,75,87,611,359,379,592,555,180,306,80,3144,3,3,0,0,0,3,0,0,6,21,4,4,0,0,0,0,0,4,10,23,0,4,3,0,0,0,0,0,9,18,0,3,0,0,0,0,0,3,9,16,0,7,3,5,0,0,0,3,15,29,0,3,3,3,7,4,0,4,14,39,7,0,3,4,11,4,3,9,10,45,3,0,0,5,11,11,3,3,19,58,3,0,0,0,5,13,0,10,8,36,0,0,0,4,11,3,0,6,5,35,0,0,0,0,0,3,6,0,3,18,0,0,0,0,9,3,3,4,0,22
10601,5,11,14,13,60,85,34,42,11,284,0,7,5,6,27,40,27,40,3,143,4,3,9,3,10,17,8,30,0,80,5,0,0,0,3,16,14,14,0,49,3,0,0,0,0,8,15,27,0,53,3,5,3,0,0,3,6,7,0,27,0,23,9,6,7,9,3,0,6,70,111,917,553,473,504,485,208,251,72,3586,0,3,0,0,3,0,0,0,9,20,0,5,0,0,0,0,0,0,7,12,0,3,3,0,0,0,0,3,8,15,0,10,0,0,0,0,0,4,14,26,3,0,7,4,0,0,0,0,9,25,3,3,3,4,3,4,0,0,14,33,4,0,0,8,10,6,0,4,13,43,3,0,0,3,6,6,3,8,15,54,0,3,0,6,15,11,5,3,7,53,0,3,0,0,8,11,0,3,8,31,0,0,0,0,9,9,6,14,4,38,0,0,0,0,3,3,4,7,3,29
10602,7,5,4,18,45,81,36,38,5,240,4,3,9,13,16,25,18,24,0,113,5,0,0,7,13,10,6,28,0,70,3,3,0,3,0,7,4,17,0,34,0,0,0,0,0,8,5,14,3,32,0,3,0,0,0,0,0,5,3,7,5,15,8,7,3,3,0,3,3,51,85,756,396,341,367,343,148,181,51,2666,0,0,0,0,0,0,0,4,5,9,0,7,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,3,12,0,0,4,3,0,0,0,0,14,19,3,0,3,3,0,0,0,0,17,24,0,0,3,5,0,0,3,0,10,26,3,0,0,5,10,3,0,3,6,31,3,0,0,8,14,13,0,4,3,50,0,3,0,0,13,11,4,3,8,41,0,0,0,0,8,0,3,6,5,26,5,0,0,0,8,9,3,6,4,31,0,0,0,0,0,3,0,5,6,17
10603,6,6,7,12,60,57,26,55,6,231,0,0,3,6,18,30,17,44,3,131,0,5,0,0,14,11,14,31,0,76,0,0,0,3,0,3,17,9,0,29,0,3,0,0,0,4,3,11,0,28,0,3,3,0,0,0,0,0,0,8,0,6,4,3,8,6,5,3,9,44,100,710,351,347,412,351,148,232,56,2700,0,3,0,0,0,0,0,0,3,14,5,8,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,7,13,0,0,6,3,3,0,0,0,3,16,3,3,9,5,4,0,0,0,9,29,3,0,8,6,3,3,0,3,11,35,0,3,0,5,7,6,0,0,13,33,0,0,3,4,5,3,3,4,15,36,4,0,0,0,14,14,3,5,8,57,0,0,0,0,12,9,4,8,3,42,0,0,0,0,9,8,11,7,8,45,3,0,0,0,4,3,12,9,3,33
10604,3,5,11,19,64,38,36,41,3,219,5,4,4,3,22,18,11,21,0,93,0,0,0,3,18,5,11,18,0,59,0,0,0,4,11,3,0,4,0,36,0,0,0,4,5,0,11,15,0,36,0,0,0,3,3,0,0,0,0,10,0,8,4,3,3,10,0,0,6,41,65,334,191,225,423,304,158,201,42,1937,0,0,0,0,0,0,0,0,7,13,0,3,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,13,11,0,3,3,3,3,3,0,0,3,21,0,0,0,7,7,0,4,3,3,24,3,0,0,0,5,3,0,0,4,18,0,0,0,0,5,4,0,3,4,14,0,0,0,0,4,3,0,3,3,11,7,0,0,0,3,4,0,4,3,18,0,0,0,0,3,0,0,5,4,13
10701,15,11,12,33,76,92,30,48,6,315,3,10,8,11,47,51,20,29,0,184,11,3,7,3,23,48,21,48,0,154,12,4,10,0,17,23,24,30,0,116,3,3,0,0,19,10,18,36,0,98,0,0,0,0,4,0,7,7,0,17,0,6,7,13,16,7,0,6,10,60,134,567,395,408,559,497,184,291,51,3081,0,0,0,0,0,0,0,0,3,6,0,4,4,0,0,0,0,0,16,25,0,3,0,4,0,0,0,0,9,19,0,3,8,0,0,0,0,0,15,30,0,0,8,0,0,0,0,0,12,31,0,0,5,3,0,6,0,0,4,28,0,0,5,8,9,11,5,0,4,39,0,0,0,3,10,9,0,3,13,48,6,0,3,3,20,12,9,7,12,65,0,0,0,0,8,6,3,7,3,35,0,0,0,0,3,6,6,9,5,33,0,0,0,0,4,0,13,10,0,27
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,5,5,22,27,61,27,20,3,181,0,0,3,3,16,26,9,18,0,82,3,0,3,7,3,8,11,12,0,39,0,0,0,3,3,6,4,4,0,21,4,0,0,0,0,3,0,8,0,24,0,3,0,0,0,0,0,3,0,10,0,3,5,3,0,5,0,0,5,26,75,689,367,290,299,269,99,120,39,2253,3,0,0,0,0,0,0,3,9,14,0,7,0,0,0,0,0,0,3,18,4,7,0,0,0,0,0,0,9,13,0,6,0,0,0,0,0,0,7,11,0,0,3,3,0,0,0,0,5,14,0,0,7,3,3,3,0,4,12,35,3,3,3,7,3,6,0,4,3,28,3,3,4,5,7,7,0,3,3,38,0,4,0,0,5,8,4,4,8,36,0,0,0,3,10,3,0,0,0,21,0,0,3,0,6,3,0,8,0,23,0,0,0,0,4,8,0,3,0,11
10704,9,10,7,25,57,61,21,41,4,229,3,0,5,5,38,27,21,25,0,127,4,0,6,3,11,12,17,28,0,80,0,0,4,0,3,13,15,21,3,56,0,0,3,0,7,11,6,4,0,34,0,3,0,3,0,4,3,6,0,17,0,16,14,5,15,3,0,3,12,76,154,1107,688,572,538,365,160,205,67,3862,3,3,0,3,0,3,0,0,11,23,0,12,0,0,3,4,0,0,13,33,4,11,3,0,0,0,0,0,18,43,3,4,7,11,3,0,0,3,14,51,0,11,5,7,0,4,0,4,22,58,4,4,7,6,9,3,0,3,19,56,3,3,8,8,10,9,0,7,14,70,3,0,11,6,17,12,3,3,16,77,3,4,5,17,21,10,8,9,17,92,0,0,4,0,24,12,3,9,7,61,0,0,0,3,21,9,6,3,5,46,0,0,0,3,8,3,3,0,0,21
10801,3,5,8,11,19,18,8,10,0,77,0,0,7,0,7,8,5,0,0,26,0,0,0,0,5,0,3,3,0,9,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,4,0,9,0,3,3,0,0,0,0,0,0,6,0,4,0,0,4,3,0,0,7,24,43,325,185,147,163,98,52,63,32,1104,0,0,0,0,0,0,0,4,5,12,3,5,0,0,0,0,0,0,10,16,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,3,0,0,11,10,0,0,0,3,6,3,0,3,3,22,3,0,0,0,3,0,0,4,6,14,0,0,0,0,0,7,0,4,5,19,0,0,0,0,3,0,3,0,0,11,0,0,0,0,3,0,5,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4
10802,6,10,21,12,38,41,28,37,4,199,3,3,10,8,15,19,10,25,3,98,0,3,3,4,5,8,13,14,0,44,0,0,0,0,3,3,7,19,0,28,0,0,0,0,0,4,3,10,0,13,0,0,0,0,3,0,0,6,3,8,3,13,8,7,5,0,0,3,6,45,98,487,297,295,328,229,131,199,59,2111,0,3,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,12,11,0,6,0,3,0,0,0,0,8,22,3,4,6,0,0,0,0,0,14,30,0,4,3,3,0,0,0,0,14,26,3,0,0,7,0,0,0,0,4,24,3,3,0,3,5,5,0,0,6,33,3,4,0,4,8,3,0,3,3,28,0,0,0,3,8,4,5,4,7,28,0,0,0,3,3,3,0,0,4,15,0,0,0,0,0,0,4,0,3,9,0,0,0,0,0,3,0,3,3,9
10803,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,14,3,6,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,3,5,10,25,51,46,21,44,3,206,3,3,0,9,27,19,12,23,3,95,0,0,3,3,8,14,3,25,0,46,0,0,0,0,3,0,0,6,0,15,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,3,3,4,0,9,0,8,4,3,8,5,3,4,17,53,102,684,362,417,429,293,118,211,73,2689,3,3,0,0,3,0,0,3,3,14,0,7,0,0,0,0,0,0,6,15,0,0,5,0,0,0,0,3,5,16,0,4,0,0,0,0,0,0,15,33,3,3,3,0,3,0,0,0,18,30,0,3,3,3,4,0,0,3,18,38,3,0,0,6,13,0,0,5,14,44,0,4,3,7,11,8,3,0,7,42,3,0,4,3,13,9,3,6,9,40,0,3,0,0,0,3,0,8,6,25,0,0,0,0,7,7,0,6,0,21,0,0,0,0,0,3,0,0,0,10
10805,22,6,12,10,32,31,19,28,3,163,17,0,0,0,10,11,7,14,3,71,0,3,3,0,3,10,0,3,0,19,0,0,0,0,6,0,0,7,0,14,0,0,0,0,0,0,0,4,0,9,0,0,0,3,0,0,0,0,0,10,4,8,3,7,4,4,0,3,8,40,199,503,342,301,304,240,107,150,52,2188,3,0,0,0,3,0,0,0,9,21,0,4,0,4,0,0,0,0,4,11,6,0,0,0,0,0,0,0,4,15,0,4,0,0,0,0,0,0,15,26,0,3,3,3,0,0,0,0,13,27,0,3,0,0,3,0,0,0,8,26,0,0,0,0,7,8,3,10,10,41,4,0,0,0,4,7,0,7,3,21,0,3,0,0,6,3,0,0,4,18,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
10901,6,5,7,11,46,62,32,29,0,211,0,0,0,12,17,16,14,18,0,81,0,0,0,0,6,16,21,13,0,54,0,0,0,0,4,3,0,7,0,19,0,0,0,0,0,3,6,8,0,14,0,4,0,3,3,0,0,3,0,12,3,14,3,8,3,7,3,3,11,42,96,657,353,369,409,343,169,146,59,2594,3,3,0,0,0,0,0,3,13,19,0,3,0,0,0,0,0,0,5,9,0,4,3,0,0,0,0,0,10,21,0,3,0,0,0,0,0,0,6,20,0,0,7,3,0,0,0,0,14,29,3,6,3,8,0,0,0,5,14,33,0,0,0,4,9,6,0,3,9,40,3,7,0,7,19,13,0,3,7,55,0,0,0,3,9,8,3,9,6,41,0,0,0,0,9,4,3,7,7,29,7,0,0,0,4,5,4,3,0,32,0,0,0,0,4,0,3,9,3,22
10902,3,0,0,11,25,36,12,22,0,109,3,0,0,0,4,17,7,8,0,39,0,0,0,0,6,3,3,7,0,20,0,0,0,0,4,3,0,4,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,7,3,0,3,0,0,7,0,3,3,21,35,137,76,123,168,152,74,135,25,927,0,0,0,3,0,0,0,0,6,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,8,0,0,0,4,0,0,0,0,5,14,0,0,0,3,4,0,0,0,3,12,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5
10903,12,9,9,13,82,107,44,48,5,327,9,3,3,7,23,67,23,21,0,162,3,3,0,3,20,26,14,16,0,77,0,0,0,0,3,3,3,5,0,20,0,0,0,0,0,0,0,5,0,17,0,3,3,3,0,0,3,3,0,18,0,16,8,0,5,10,3,9,14,61,115,505,253,328,427,456,187,226,79,2568,4,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,10,10,0,4,0,0,0,0,0,4,6,12,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,3,5,12,3,0,3,3,3,3,0,8,9,34,0,0,4,0,7,3,3,3,4,33,0,0,0,0,8,11,3,0,8,31,4,3,0,3,6,4,7,3,3,29,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,3,0,3,5,16,0,0,0,0,0,0,0,0,3,3
11001,0,4,8,6,33,26,18,18,0,130,0,3,3,4,7,9,11,8,0,45,0,0,0,6,0,4,5,4,0,18,0,0,0,0,0,3,7,7,0,10,0,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,0,3,0,8,0,9,3,3,7,8,0,3,3,41,59,407,239,201,357,248,113,129,39,1786,4,0,0,0,0,3,0,0,7,13,0,6,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,10,9,0,4,0,0,0,0,0,0,3,13,3,3,3,0,0,4,0,4,0,19,0,3,0,3,3,0,0,3,8,16,0,0,3,3,3,3,3,4,4,26,0,0,0,0,3,5,4,0,9,22,0,0,0,0,3,3,0,3,4,23,0,0,0,0,3,3,0,3,0,15,0,0,0,0,4,0,0,0,0,10,0,3,0,0,0,0,0,0,0,6
11002,5,5,3,41,51,29,22,32,0,189,3,4,3,13,8,11,12,15,0,67,3,3,0,0,6,0,3,11,0,27,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,6,0,3,0,3,0,0,0,0,0,11,3,14,4,4,4,4,0,10,3,40,63,394,227,359,373,261,104,205,56,2043,0,3,0,0,0,0,0,3,5,14,0,3,0,0,0,3,0,0,8,13,6,3,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,3,11,23,0,4,3,4,0,0,0,0,6,20,0,7,7,10,8,3,0,3,11,48,0,0,0,0,11,5,0,3,3,24,0,0,0,0,18,6,0,4,10,36,0,0,0,0,7,3,3,0,6,25,0,0,0,0,4,0,0,3,0,10,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,3,8
11003,8,5,4,8,24,35,26,59,3,167,3,0,3,7,14,19,11,34,0,84,0,0,3,0,4,8,9,17,3,38,0,0,0,0,0,5,3,11,0,13,0,0,0,0,0,3,3,7,0,8,0,0,0,0,0,0,3,4,0,10,3,3,3,3,5,14,3,9,9,55,53,191,133,132,183,236,119,239,46,1330,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,3,12,3,0,0,0,0,3,0,0,3,13,0,0,0,4,0,0,0,4,4,20,3,4,0,3,5,0,0,0,3,22,0,0,0,0,6,0,0,4,3,17,3,0,0,0,5,8,0,6,5,30,0,0,0,0,3,3,4,3,0,13,0,0,0,0,4,0,0,4,0,13,0,0,0,0,0,0,3,3,3,5
11004,17,7,9,35,104,197,76,76,3,524,0,0,4,14,26,40,30,40,3,163,0,3,0,8,12,16,18,18,0,76,0,4,0,0,8,7,6,9,0,30,0,0,0,0,0,3,3,12,0,28,0,12,0,3,6,9,0,0,3,31,0,16,7,8,11,17,4,5,8,88,143,833,432,625,801,1016,331,380,98,4660,4,0,0,0,0,0,0,3,11,24,0,7,0,0,0,0,0,3,12,30,0,0,0,0,0,0,0,3,16,22,0,3,3,0,3,3,0,0,12,30,0,3,0,3,0,3,0,0,13,28,3,0,3,6,8,3,0,0,22,45,0,0,6,4,10,8,0,0,22,46,0,3,4,4,23,21,0,13,13,77,3,0,3,0,10,13,8,6,14,66,0,3,0,0,12,9,3,4,4,38,0,0,0,0,3,10,3,12,0,25,0,0,0,0,7,7,3,0,0,12
