SA3_CODE_2016,M_M1_Train_15_24,M_M1_Train_25_34,M_M1_Train_35_44,M_M1_Train_45_54,M_M1_Train_55_64,M_M1_Train_65_74,M_M1_Train_75ov,M_M1_Train_Tot,M_M1_Bus_15_24,M_M1_Bus_25_34,M_M1_Bus_35_44,M_M1_Bus_45_54,M_M1_Bus_55_64,M_M1_Bus_65_74,M_M1_Bus_75ov,M_M1_Bus_Tot,M_M1_Ferry_15_24,M_M1_Ferry_25_34,M_M1_Ferry_35_44,M_M1_Ferry_45_54,M_M1_Ferry_55_64,M_M1_Ferry_65_74,M_M1_Ferry_75ov,M_M1_Ferry_Tot,M_M1_Tram_Inc_LR_15_24,M_M1_Tram_Inc_LR_25_34,M_M1_Tram_Inc_LR_35_44,M_M1_Tram_Inc_LR_45_54,M_M1_Tram_Inc_LR_55_64,M_M1_Tram_Inc_LR_65_74,M_M1_Tram_Inc_LR_75ov,M_M1_Tram_Inc_LR_Tot,M_M1_Taxi_15_24,M_M1_Taxi_25_34,M_M1_Taxi_35_44,M_M1_Taxi_45_54,M_M1_Taxi_55_64,M_M1_Taxi_65_74,M_M1_Taxi_75ov,M_M1_Taxi_Tot,M_M1_CarAsDriv_15_24,M_M1_CarAsDriv_25_34,M_M1_CarAsDriv_35_44,M_M1_CarAsDriv_45_54,M_M1_CarAsDriv_55_64,M_M1_CarAsDriv_65_74,M_M1_CarAsDriv_75ov,M_M1_CarAsDriv_Tot,M_M1_CarAsPas_15_24,M_M1_CarAsPas_25_34,M_M1_CarAsPas_35_44,M_M1_CarAsPas_45_54,M_M1_CarAsPas_55_64,M_M1_CarAsPas_65_74,M_M1_CarAsPas_75ov,M_M1_CarAsPas_Tot,M_M1_Truck_15_24,M_M1_Truck_25_34,M_M1_Truck_35_44,M_M1_Truck_45_54,M_M1_Truck_55_64,M_M1_Truck_65_74,M_M1_Truck_75ov,M_M1_Truck_Tot,M_M1_MBikeScoot_15_24,M_M1_MBikeScoot_25_34,M_M1_MBikeScoot_35_44,M_M1_MBikeScoot_45_54,M_M1_MBikeScoot_55_64,M_M1_MBikeScoot_65_74,M_M1_MBikeScoot_75ov,M_M1_MBikeScoot_Tot,M_M1_Bicycle_15_24,M_M1_Bicycle_25_34,M_M1_Bicycle_35_44,M_M1_Bicycle_45_54,M_M1_Bicycle_55_64,M_M1_Bicycle_65_74,M_M1_Bicycle_75ov,M_M1_Bicycle_Tot,M_M1_Other_15_24,M_M1_Other_25_34,M_M1_Other_35_44,M_M1_Other_45_54,M_M1_Other_55_64,M_M1_Other_65_74,M_M1_Other_75ov,M_M1_Other_Tot,M_M1_WlkOnly_15_24,M_M1_WlkOnly_25_34,M_M1_WlkOnly_35_44,M_M1_WlkOnly_45_54,M_M1_WlkOnly_55_64,M_M1_WlkOnly_65_74,M_M1_WlkOnly_75ov,M_M1_WlkOnly_Tot,M_M1_Tot_M1_15_24,M_M1_Tot_M1_25_34,M_M1_Tot_M1_35_44,M_M1_Tot_M1_45_54,M_M1_Tot_M1_55_64,M_M1_Tot_M1_65_74,M_M1_Tot_M1_75ov,M_M1_Tot_M1_Tot,M_M2_TrnBus_15_24,M_M2_TrnBus_25_34,M_M2_TrnBus_35_44,M_M2_TrnBus_45_54,M_M2_TrnBus_55_64,M_M2_TrnBus_65_74,M_M2_TrnBus_75ov,M_M2_TrnBus_Tot,M_M2_TrnFer_15_24,M_M2_TrnFer_25_34,M_M2_TrnFer_35_44,M_M2_TrnFer_45_54,M_M2_TrnFer_55_64,M_M2_TrnFer_65_74,M_M2_TrnFer_75ov,M_M2_TrnFer_Tot,M_M2_TrnTrm_Inc_LR_15_24,M_M2_TrnTrm_Inc_LR_25_34,M_M2_TrnTrm_Inc_LR_35_44,M_M2_TrnTrm_Inc_LR_45_54,M_M2_TrnTrm_Inc_LR_55_64,M_M2_TrnTrm_Inc_LR_65_74,M_M2_TrnTrm_Inc_LR_75ov,M_M2_TrnTrm_Inc_LR_Tot,M_M2_TrnCarAsDriv_15_24,M_M2_TrnCarAsDriv_25_34,M_M2_TrnCarAsDriv_35_44,M_M2_TrnCarAsDriv_45_54,M_M2_TrnCarAsDriv_55_64,M_M2_TrnCarAsDriv_65_74,M_M2_TrnCarAsDriv_75ov,M_M2_TrnCarAsDriv_Tot,M_M2_TrnCarAsPas_15_24,M_M2_TrnCarAsPas_25_34,M_M2_TrnCarAsPas_35_44,M_M2_TrnCarAsPas_45_54,M_M2_TrnCarAsPas_55_64,M_M2_TrnCarAsPas_65_74,M_M2_TrnCarAsPas_75ov,M_M2_TrnCarAsPas_Tot,M_M2_TrnOth_15_24,M_M2_TrnOth_25_34,M_M2_TrnOth_35_44,M_M2_TrnOth_45_54,M_M2_TrnOth_55_64,M_M2_TrnOth_65_74,M_M2_TrnOth_75ov,M_M2_TrnOth_Tot,M_M2_Train_and_Tot_15_24,M_M2_Train_and_Tot_25_34,M_M2_Train_and_Tot_35_44,M_M2_Train_and_Tot_45_54,M_M2_Train_and_Tot_55_64,M_M2_Train_and_Tot_65_74,M_M2_Train_and_Tot_75ov,M_M2_Train_and_Tot_Tot,M_M2_BusFer_15_24,M_M2_BusFer_25_34,M_M2_BusFer_35_44,M_M2_BusFer_45_54,M_M2_BusFer_55_64,M_M2_BusFer_65_74,M_M2_BusFer_75ov,M_M2_BusFer_Tot,M_M2_BusTrm_Inc_LR_15_24,M_M2_BusTrm_Inc_LR_25_34,M_M2_BusTrm_Inc_LR_35_44,M_M2_BusTrm_Inc_LR_45_54,M_M2_BusTrm_Inc_LR_55_64,M_M2_BusTrm_Inc_LR_65_74,M_M2_BusTrm_Inc_LR_75ov,M_M2_BusTrm_Inc_LR_Tot,M_M2_BusCarAsDriv_15_24,M_M2_BusCarAsDriv_25_34,M_M2_BusCarAsDriv_35_44,M_M2_BusCarAsDriv_45_54,M_M2_BusCarAsDriv_55_64,M_M2_BusCarAsDriv_65_74,M_M2_BusCarAsDriv_75ov,M_M2_BusCarAsDriv_Tot,M_M2_BusCarAsPas_15_24,M_M2_BusCarAsPas_25_34,M_M2_BusCarAsPas_35_44,M_M2_BusCarAsPas_45_54,M_M2_BusCarAsPas_55_64,M_M2_BusCarAsPas_65_74,M_M2_BusCarAsPas_75ov,M_M2_BusCarAsPas_Tot,M_M2_BusOth_15_24,M_M2_BusOth_25_34,M_M2_BusOth_35_44,M_M2_BusOth_45_54,M_M2_BusOth_55_64,M_M2_BusOth_65_74,M_M2_BusOth_75ov,M_M2_BusOth_Tot
12501,325,712,465,323,164,34,0,2026,55,204,104,58,30,6,0,466,0,3,6,3,0,0,0,12,0,3,0,0,0,0,0,3,3,10,19,21,8,0,0,69,1808,6272,6454,5750,3776,729,59,24846,319,271,149,88,82,16,4,924,32,82,122,113,78,23,0,452,29,79,61,51,39,4,0,263,10,41,62,48,28,4,0,201,10,36,46,56,24,3,0,177,81,170,119,75,71,13,3,535,2687,7891,7602,6605,4305,825,62,29974,144,261,164,111,77,18,4,772,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,4,31,77,64,63,35,4,0,275,24,29,8,10,15,0,0,81,9,14,18,15,7,0,0,60,207,368,258,195,139,24,3,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,7,4,3,0,0,27,3,0,0,0,3,0,0,13,0,6,5,7,0,0,0,19
12502,42,66,56,36,26,3,0,228,46,57,37,37,28,3,3,213,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,8,4,0,0,19,700,1764,2037,2100,1509,294,32,8427,113,96,44,25,27,9,4,311,16,31,35,51,36,12,3,179,8,18,10,23,7,0,0,70,5,15,21,9,7,3,0,55,0,14,9,19,12,0,0,63,59,28,20,34,31,10,0,183,993,2084,2274,2335,1677,338,44,9745,48,65,35,36,21,3,0,209,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,15,14,6,3,0,0,49,3,4,0,0,0,0,0,9,0,3,3,6,3,0,0,12,61,86,54,45,25,3,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,3,0,11,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3
12503,176,283,177,117,103,17,0,873,78,109,54,33,34,8,0,311,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,27,18,18,13,4,0,93,1984,5235,5812,5881,4312,877,72,24170,511,311,151,148,88,17,0,1229,47,148,182,184,101,35,3,708,21,49,41,50,35,3,0,193,8,13,25,20,19,3,0,90,16,45,44,35,26,12,3,178,90,81,67,56,51,24,3,382,2932,6300,6573,6556,4784,1003,86,28233,81,101,57,51,39,4,3,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,24,23,19,16,0,0,95,8,12,9,0,0,0,0,29,3,4,7,0,3,0,0,17,107,139,101,71,54,6,4,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,12,8,3,0,0,0,0,0,19,0,0,0,0,3,0,0,3
12504,619,1522,1211,893,617,123,11,4990,344,464,433,302,248,39,4,1834,3,8,4,3,0,0,0,14,0,0,3,3,0,0,0,11,8,15,18,17,7,0,0,74,2313,6285,6404,5770,3959,985,77,25791,467,303,169,151,114,33,0,1244,29,88,100,105,72,23,0,421,42,83,85,75,45,4,0,336,11,57,90,86,47,0,0,299,14,49,55,35,26,10,0,191,180,514,378,234,144,41,3,1503,4043,9383,8943,7681,5286,1259,97,36706,187,313,233,193,163,34,0,1119,0,4,3,5,4,0,0,14,0,3,4,0,3,0,0,14,81,233,221,228,148,29,0,929,41,33,35,37,21,0,0,168,3,25,27,25,20,0,0,105,312,614,521,487,362,58,0,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,39,37,24,20,3,0,148,21,3,3,5,4,0,0,45,0,12,3,3,4,0,0,23
12601,54,122,78,59,47,18,0,371,19,13,10,6,0,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,346,665,672,617,478,130,15,2918,56,32,13,10,6,0,0,125,5,9,10,12,8,11,0,50,5,8,4,0,0,0,0,24,3,0,0,5,3,0,0,20,0,0,5,5,5,4,0,29,65,27,28,20,34,14,3,175,546,886,825,736,580,180,21,3774,19,24,18,11,3,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,10,12,3,4,0,53,4,3,3,4,3,3,0,18,0,0,0,0,3,0,0,7,33,33,30,30,17,7,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
12602,545,1414,1108,639,299,63,10,4071,380,671,651,353,185,36,6,2286,0,3,0,3,3,0,0,14,0,4,3,0,4,0,0,12,0,25,21,26,16,7,0,93,2090,6651,8482,7133,4109,881,109,29448,323,229,200,120,85,20,3,977,13,49,55,72,58,15,0,264,62,153,211,145,75,6,0,659,30,81,143,152,49,6,0,459,15,47,65,57,36,11,0,229,273,409,264,203,115,36,8,1319,3732,9730,11202,8902,5032,1097,135,39831,188,419,347,206,119,26,0,1310,0,5,7,3,4,0,0,20,0,4,3,0,0,0,0,7,64,120,148,116,55,13,0,514,27,29,19,13,15,0,0,105,4,26,32,16,10,0,0,82,285,605,552,357,202,45,3,2045,0,0,6,3,0,0,0,4,0,3,0,0,0,0,0,4,22,47,83,50,19,5,0,226,25,11,10,9,3,0,0,58,0,7,6,6,5,0,0,20
12701,10,13,6,12,4,0,0,50,16,5,6,5,11,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,3,0,21,769,1333,1251,1212,807,168,18,5556,219,74,28,25,27,8,0,372,24,77,120,118,55,9,3,416,4,11,7,9,0,0,0,34,3,0,0,8,3,0,0,18,9,14,14,16,12,6,0,60,43,19,24,27,37,19,4,179,1095,1559,1469,1437,954,220,26,6748,7,9,3,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,9,6,9,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0
12702,85,129,62,52,49,3,0,371,124,86,66,42,35,7,0,365,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,19,8,6,0,41,2290,5125,5147,5355,4009,889,83,22895,581,286,134,154,103,27,7,1293,53,164,215,254,138,33,0,863,32,31,26,27,13,3,0,137,13,16,17,26,18,4,0,88,12,28,39,30,26,4,0,138,97,92,66,82,78,23,4,441,3282,5960,5785,6044,4479,993,90,26637,49,65,43,44,17,3,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,4,14,12,0,0,59,17,9,0,0,3,0,0,29,4,3,0,0,5,0,0,11,79,88,55,57,33,4,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,8,14,0,3,3,3,0,0,24,0,0,4,0,0,0,0,11
12703,130,274,144,121,77,7,0,748,116,73,39,40,28,8,3,302,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,7,13,13,9,0,0,44,2541,5460,5394,5009,3567,728,87,22790,579,264,138,117,78,14,3,1190,31,120,159,148,90,27,0,577,37,62,43,42,20,4,0,202,24,44,44,31,12,3,0,149,23,56,38,33,16,3,0,168,215,212,129,69,68,13,0,708,3700,6569,6133,5624,3965,795,102,26891,73,87,43,41,23,10,3,285,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,32,21,10,15,0,0,90,15,8,4,3,0,0,0,25,4,13,8,10,3,0,0,30,105,133,76,62,43,13,3,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,16,17,0,5,0,0,0,0,22,0,0,0,5,0,0,0,3
12801,277,285,106,72,52,22,0,809,52,38,27,8,14,9,0,143,0,0,3,0,0,0,0,8,0,0,0,4,0,0,0,4,4,0,6,3,3,0,0,20,1827,2932,2928,2681,1985,618,72,13038,392,140,73,64,45,12,4,734,21,55,49,56,67,27,3,282,18,27,20,19,11,0,0,103,43,35,37,28,30,3,0,168,12,13,18,33,8,6,0,88,138,121,100,89,73,24,12,554,2788,3642,3365,3057,2283,722,95,15951,47,53,27,9,9,4,0,150,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,8,9,7,8,6,0,58,13,10,3,3,0,0,0,22,3,3,4,3,0,3,0,17,82,76,43,23,17,8,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,6,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3
12802,115,153,73,65,32,11,0,447,28,23,8,4,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1277,1793,1804,1902,1563,412,37,8793,286,65,40,35,34,7,0,473,17,40,56,53,52,19,7,238,16,20,11,15,26,9,0,95,16,14,18,24,17,0,0,87,8,9,7,14,14,6,3,51,117,52,33,48,28,6,3,295,1886,2155,2055,2171,1772,463,49,10548,28,21,7,15,9,7,0,81,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,14,13,12,8,0,0,61,7,3,3,0,0,0,0,21,3,5,3,0,0,0,0,12,49,38,33,24,22,3,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0
19797,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,4,0,0,0,21,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,13,0,3,0,3,0,0,0,10,3,16,10,11,5,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,544,705,449,322,190,46,3,2263,197,247,140,110,89,32,8,816,9,13,11,7,3,0,0,46,8,8,6,5,0,0,0,22,11,80,83,104,100,38,4,413,9245,16767,17391,17200,12042,2690,249,75586,2653,1334,766,583,381,90,7,5816,489,1223,1645,2077,1751,518,36,7729,106,119,85,89,53,5,0,450,56,74,66,71,28,4,0,296,118,277,325,423,370,104,14,1631,189,199,175,212,217,69,7,1074,13622,21052,21140,21196,15222,3587,331,96155,194,216,110,81,61,27,0,689,0,3,6,0,0,0,0,13,0,0,3,0,0,0,0,7,74,97,86,87,62,18,0,419,62,29,12,18,10,0,0,138,14,22,17,10,0,3,0,67,345,366,235,202,130,52,0,1336,0,3,3,5,0,0,0,13,0,0,0,0,0,0,0,0,14,15,15,17,6,3,0,73,8,10,0,0,3,0,0,24,5,9,4,3,3,0,0,22
20101,6,8,18,8,8,0,0,48,60,30,18,17,12,3,0,151,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,15,17,11,7,7,3,0,55,2156,3578,3715,3689,2801,601,73,16616,553,154,88,91,62,14,0,956,0,20,23,63,44,13,3,170,24,16,12,28,21,0,0,94,22,39,55,70,53,10,0,249,7,6,21,26,16,10,0,92,126,126,121,114,124,30,5,637,2973,3999,4079,4115,3151,678,86,19080,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,7,3,13,15,4,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,0,0,0,0,0,15,0,0,0,0,0,0,0,3
20102,0,0,3,0,0,0,0,9,3,4,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,215,421,462,473,413,106,27,2120,64,16,10,14,7,3,0,117,4,9,10,17,25,14,0,83,0,0,3,4,8,0,0,18,0,0,4,0,9,0,0,12,0,4,3,6,7,12,0,31,23,21,26,56,45,23,11,211,312,476,524,577,514,158,46,2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20103,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,243,398,460,562,503,113,15,2297,74,13,15,20,9,0,3,136,0,11,17,15,13,9,10,72,0,0,3,0,3,0,0,6,7,3,3,6,5,0,0,27,4,3,3,4,14,5,4,38,31,20,27,43,54,23,3,213,361,454,536,662,609,152,37,2807,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201,3,15,17,7,10,0,0,55,60,28,31,28,21,3,0,167,3,3,0,0,0,0,0,4,3,0,0,3,0,0,0,8,5,13,4,0,10,0,0,35,1861,3171,3083,3285,2469,494,58,14426,519,143,79,69,69,10,0,900,12,28,40,43,36,10,0,173,23,39,17,44,26,0,0,144,42,67,74,64,41,4,0,290,9,16,12,13,22,5,0,77,125,159,93,102,120,29,5,637,2664,3681,3454,3654,2827,569,72,16923,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,8,6,0,0,18,0,0,3,3,0,0,0,7,0,0,4,3,0,0,0,7,7,8,14,10,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,9,3,0,0,0,0,0,9,0,3,0,3,0,0,0,12
20202,4,10,9,14,6,0,0,49,5,4,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,640,1106,1072,1224,1067,214,35,5349,181,79,50,33,25,4,3,378,0,6,24,26,30,13,4,107,3,10,3,5,7,3,0,32,12,12,18,18,13,3,0,70,3,4,8,13,10,7,0,46,54,35,48,77,71,39,8,332,908,1265,1237,1404,1235,294,51,6388,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,6,0,0,20,3,0,0,0,0,0,0,10,0,3,0,3,0,0,0,6,11,9,3,6,8,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,6,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
20203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,313,329,340,310,68,12,1508,17,12,11,8,11,0,0,65,0,7,13,12,14,3,3,55,0,3,0,3,4,0,0,13,4,0,5,0,3,0,0,9,0,0,4,6,11,4,4,32,24,13,23,35,51,24,9,173,190,346,375,410,396,109,34,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20301,4,0,0,0,0,0,0,5,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,252,273,271,178,79,11,1202,23,10,3,4,3,0,0,48,0,5,9,19,8,3,0,50,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,10,0,4,4,3,7,5,0,27,14,9,5,14,31,23,7,115,196,281,308,321,235,110,18,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20302,40,100,67,46,34,3,0,288,162,99,81,85,52,11,0,491,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,4,8,41,19,11,11,3,0,93,3628,6973,7208,7030,5220,1129,120,31302,984,281,175,160,124,24,3,1747,17,52,76,69,87,31,6,332,36,51,49,43,32,3,0,218,68,123,167,147,87,12,0,596,11,41,36,27,46,9,0,174,247,264,166,156,156,42,10,1039,5205,8022,8039,7777,5849,1262,139,36296,13,13,5,11,5,0,0,50,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,13,13,35,30,27,12,3,0,119,7,7,3,3,0,0,0,15,0,9,3,5,0,0,0,23,31,73,44,45,23,9,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,10,11,0,0,37,19,3,4,0,0,0,0,30,8,7,4,0,0,0,0,12
20303,0,0,3,3,0,3,0,15,26,8,0,3,3,0,0,43,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,755,1146,1196,1081,887,251,21,5330,214,42,24,26,9,3,0,319,3,12,16,16,24,11,3,89,4,7,3,7,7,0,3,29,41,8,25,18,13,0,0,105,3,5,6,18,14,5,3,56,71,28,33,51,81,21,0,296,1124,1260,1311,1215,1041,300,35,6281,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
20401,5,8,5,3,0,0,0,28,30,13,4,3,5,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,626,1168,1189,1412,1275,353,50,6076,193,94,51,44,33,9,3,426,6,18,23,36,40,17,9,146,3,6,6,6,8,9,3,45,18,17,18,23,16,4,0,100,32,28,18,18,27,17,0,135,338,190,108,126,129,68,22,974,1262,1547,1436,1674,1524,468,90,7994,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,9,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3
20402,0,0,5,0,0,0,0,3,13,0,0,3,5,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,18,692,1096,1354,1670,1371,322,42,6541,192,64,48,32,24,7,0,368,4,19,13,37,35,12,4,120,3,9,9,19,19,0,3,54,24,17,24,33,37,4,0,141,4,8,8,10,12,7,7,59,71,54,50,80,111,35,17,424,1000,1271,1521,1891,1616,389,73,7762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
20403,0,3,4,3,0,0,0,12,39,27,11,17,7,4,0,103,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,6,3,0,4,0,0,20,1302,2198,2434,2625,2032,441,52,11082,318,105,71,47,30,9,0,590,10,24,44,42,54,17,11,200,17,26,25,48,32,4,0,151,37,41,34,42,36,7,0,200,97,50,32,36,33,17,3,258,492,208,118,109,152,53,7,1144,2324,2692,2779,2970,2374,561,68,13772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,8
