SA3_CODE_2016,OM_UIE_75ov_HW_0,OM_UIE_75ov_HW_1_15,OM_UIE_75ov_HW_16_24,OM_UIE_75ov_HW_25_34,OM_UIE_75ov_HW_35_39,OM_UIE_75ov_HW_40,OM_UIE_75ov_HW_41_48,OM_UIE_75ov_HW_49mor,OM_UIE_75ov_HW_NS,OM_UIE_75ov_Tot,OM_UIE_Tot_HW_0,OM_UIE_Tot_HW_1_15,OM_UIE_Tot_HW_16_24,OM_UIE_Tot_HW_25_34,OM_UIE_Tot_HW_35_39,OM_UIE_Tot_HW_40,OM_UIE_Tot_HW_41_48,OM_UIE_Tot_HW_49mor,OM_UIE_Tot_HW_NS,OM_UIE_Tot_Tot,CFW_15_19_HW_0,CFW_15_19_HW_1_15,CFW_15_19_HW_16_24,CFW_15_19_HW_25_34,CFW_15_19_HW_35_39,CFW_15_19_HW_40,CFW_15_19_HW_41_48,CFW_15_19_HW_49mor,CFW_15_19_HW_NS,CFW_15_19_Tot,CFW_20_24_HW_0,CFW_20_24_HW_1_15,CFW_20_24_HW_16_24,CFW_20_24_HW_25_34,CFW_20_24_HW_35_39,CFW_20_24_HW_40,CFW_20_24_HW_41_48,CFW_20_24_HW_49mor,CFW_20_24_HW_NS,CFW_20_24_Tot,CFW_25_29_HW_0,CFW_25_29_HW_1_15,CFW_25_29_HW_16_24,CFW_25_29_HW_25_34,CFW_25_29_HW_35_39,CFW_25_29_HW_40,CFW_25_29_HW_41_48,CFW_25_29_HW_49mor,CFW_25_29_HW_NS,CFW_25_29_Tot,CFW_30_34_HW_0,CFW_30_34_HW_1_15,CFW_30_34_HW_16_24,CFW_30_34_HW_25_34,CFW_30_34_HW_35_39,CFW_30_34_HW_40,CFW_30_34_HW_41_48,CFW_30_34_HW_49mor,CFW_30_34_HW_NS,CFW_30_34_Tot,CFW_35_39_HW_0,CFW_35_39_HW_1_15,CFW_35_39_HW_16_24,CFW_35_39_HW_25_34,CFW_35_39_HW_35_39,CFW_35_39_HW_40,CFW_35_39_HW_41_48,CFW_35_39_HW_49mor,CFW_35_39_HW_NS,CFW_35_39_Tot,CFW_40_44_HW_0,CFW_40_44_HW_1_15,CFW_40_44_HW_16_24,CFW_40_44_HW_25_34,CFW_40_44_HW_35_39,CFW_40_44_HW_40,CFW_40_44_HW_41_48,CFW_40_44_HW_49mor,CFW_40_44_HW_NS,CFW_40_44_Tot,CFW_45_49_HW_0,CFW_45_49_HW_1_15,CFW_45_49_HW_16_24,CFW_45_49_HW_25_34,CFW_45_49_HW_35_39,CFW_45_49_HW_40,CFW_45_49_HW_41_48,CFW_45_49_HW_49mor,CFW_45_49_HW_NS,CFW_45_49_Tot,CFW_50_54_HW_0,CFW_50_54_HW_1_15,CFW_50_54_HW_16_24,CFW_50_54_HW_25_34,CFW_50_54_HW_35_39,CFW_50_54_HW_40,CFW_50_54_HW_41_48,CFW_50_54_HW_49mor,CFW_50_54_HW_NS,CFW_50_54_Tot,CFW_55_59_HW_0,CFW_55_59_HW_1_15,CFW_55_59_HW_16_24,CFW_55_59_HW_25_34,CFW_55_59_HW_35_39,CFW_55_59_HW_40,CFW_55_59_HW_41_48,CFW_55_59_HW_49mor,CFW_55_59_HW_NS,CFW_55_59_Tot,CFW_60_64_HW_0,CFW_60_64_HW_1_15,CFW_60_64_HW_16_24,CFW_60_64_HW_25_34,CFW_60_64_HW_35_39,CFW_60_64_HW_40,CFW_60_64_HW_41_48,CFW_60_64_HW_49mor,CFW_60_64_HW_NS,CFW_60_64_Tot,CFW_65_69_HW_0,CFW_65_69_HW_1_15,CFW_65_69_HW_16_24,CFW_65_69_HW_25_34,CFW_65_69_HW_35_39,CFW_65_69_HW_40,CFW_65_69_HW_41_48,CFW_65_69_HW_49mor,CFW_65_69_HW_NS,CFW_65_69_Tot,CFW_70_74_HW_0,CFW_70_74_HW_1_15,CFW_70_74_HW_16_24,CFW_70_74_HW_25_34,CFW_70_74_HW_35_39,CFW_70_74_HW_40,CFW_70_74_HW_41_48,CFW_70_74_HW_49mor,CFW_70_74_HW_NS,CFW_70_74_Tot,CFW_75ov_HW_0,CFW_75ov_HW_1_15,CFW_75ov_HW_16_24,CFW_75ov_HW_25_34,CFW_75ov_HW_35_39,CFW_75ov_HW_40,CFW_75ov_HW_41_48,CFW_75ov_HW_49mor,CFW_75ov_HW_NS,CFW_75ov_Tot,CFW_Tot_HW_0,CFW_Tot_HW_1_15,CFW_Tot_HW_16_24,CFW_Tot_HW_25_34,CFW_Tot_HW_35_39,CFW_Tot_HW_40,CFW_Tot_HW_41_48,CFW_Tot_HW_49mor,CFW_Tot_HW_NS,CFW_Tot_Tot,ET_NS_15_19_HW_0,ET_NS_15_19_HW_1_15,ET_NS_15_19_HW_16_24,ET_NS_15_19_HW_25_34,ET_NS_15_19_HW_35_39,ET_NS_15_19_HW_40,ET_NS_15_19_HW_41_48,ET_NS_15_19_HW_49mor,ET_NS_15_19_HW_NS,ET_NS_15_19_Tot,ET_NS_20_24_HW_0,ET_NS_20_24_HW_1_15,ET_NS_20_24_HW_16_24,ET_NS_20_24_HW_25_34,ET_NS_20_24_HW_35_39,ET_NS_20_24_HW_40,ET_NS_20_24_HW_41_48,ET_NS_20_24_HW_49mor,ET_NS_20_24_HW_NS,ET_NS_20_24_Tot,ET_NS_25_29_HW_0,ET_NS_25_29_HW_1_15,ET_NS_25_29_HW_16_24,ET_NS_25_29_HW_25_34,ET_NS_25_29_HW_35_39,ET_NS_25_29_HW_40,ET_NS_25_29_HW_41_48,ET_NS_25_29_HW_49mor,ET_NS_25_29_HW_NS,ET_NS_25_29_Tot,ET_NS_30_34_HW_0,ET_NS_30_34_HW_1_15,ET_NS_30_34_HW_16_24,ET_NS_30_34_HW_25_34,ET_NS_30_34_HW_35_39,ET_NS_30_34_HW_40,ET_NS_30_34_HW_41_48,ET_NS_30_34_HW_49mor,ET_NS_30_34_HW_NS,ET_NS_30_34_Tot
10304,3,6,16,14,0,8,3,22,7,71,71,252,193,280,147,319,175,631,28,2100,0,12,0,0,0,0,0,0,3,18,3,3,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,11,0,14,3,3,5,4,3,7,0,35,4,9,3,3,3,3,0,19,0,43,0,9,3,3,3,3,0,13,4,34,3,9,0,3,3,0,0,12,0,39,0,7,10,3,0,11,0,19,0,55,0,7,3,6,3,3,0,28,0,57,4,28,8,12,3,6,3,26,0,91,6,25,14,12,3,13,3,27,6,107,3,17,14,5,3,6,4,20,8,78,3,15,14,5,8,3,0,15,11,79,33,150,69,60,43,62,23,184,43,662,3,5,0,7,3,0,0,0,6,24,0,0,3,5,0,4,3,3,0,22,0,0,0,3,7,3,0,3,3,24,5,4,0,4,3,3,0,3,0,20
10401,0,10,11,7,4,6,3,10,3,54,58,255,197,228,129,251,133,477,38,1763,0,6,0,0,0,0,0,0,3,13,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,10,0,0,3,3,0,0,0,4,0,14,0,7,0,3,3,6,0,11,0,25,4,9,4,3,0,0,0,9,3,26,0,10,3,0,3,4,3,7,3,40,0,10,4,9,10,6,5,19,5,63,3,13,3,4,3,5,4,29,8,79,3,12,8,9,0,7,4,31,0,74,4,12,10,8,0,12,3,13,3,63,3,10,6,3,0,0,3,5,6,41,6,9,9,3,0,5,0,9,3,47,21,111,55,55,22,50,22,135,30,500,3,9,0,3,0,0,0,0,0,19,5,3,0,3,8,3,0,0,4,22,0,0,0,4,5,3,3,0,3,17,0,0,0,0,3,0,0,0,4,10
10402,0,15,9,4,6,3,0,7,3,52,107,581,353,440,289,529,248,767,54,3379,0,9,3,0,0,0,0,0,0,20,0,6,0,0,0,5,0,3,4,23,0,12,6,3,7,3,0,5,3,35,10,4,3,3,8,4,0,12,0,46,0,9,3,3,3,9,7,23,8,58,0,6,8,16,0,7,3,24,0,74,6,19,11,17,4,8,0,21,0,86,0,16,8,3,4,10,0,25,3,77,3,18,14,15,10,9,3,32,3,99,5,27,15,10,4,10,0,17,4,102,3,36,9,8,0,5,7,17,3,83,4,13,7,9,0,6,0,3,0,42,4,13,6,3,4,5,0,3,3,35,36,193,96,88,43,83,22,180,38,770,0,14,0,0,3,0,0,0,6,29,0,3,0,5,0,5,3,0,13,29,4,3,3,6,3,0,0,0,13,32,3,4,3,4,3,0,0,4,3,19
10501,6,8,5,10,0,14,3,16,0,69,41,95,60,89,49,191,54,597,21,1198,0,0,0,0,0,0,0,6,4,17,0,3,0,0,0,0,0,6,0,10,0,0,0,3,0,0,0,7,0,18,3,8,0,4,0,3,0,14,0,31,0,0,0,3,3,0,3,17,3,25,3,7,5,3,0,4,0,27,3,50,0,9,4,4,3,3,3,46,0,69,0,3,0,3,0,14,9,50,10,85,0,10,3,5,0,12,11,66,3,115,8,3,3,7,3,7,3,53,7,95,3,6,4,3,0,11,3,34,4,72,3,4,3,13,3,10,3,22,4,60,8,9,5,7,3,8,5,26,9,76,24,71,38,49,23,67,47,365,49,726,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,5,3,16,0,4,0,8,3,3,6,0,4,19,0,0,0,0,4,3,0,6,0,14
10502,0,3,0,0,0,0,0,5,0,13,24,57,34,54,32,105,32,226,5,575,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,5,0,11,0,0,0,0,0,0,0,8,3,10,0,4,0,0,0,0,0,16,0,21,0,0,0,0,0,0,0,11,0,20,3,0,0,0,0,3,0,16,0,19,0,3,0,5,3,5,3,13,0,27,3,10,7,0,0,3,0,18,0,37,0,3,3,4,3,0,0,8,0,27,0,3,0,0,0,3,0,0,0,11,0,3,0,0,0,0,0,0,3,13,12,40,15,10,5,17,10,90,11,214,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,10,0,4,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,12
10503,3,14,18,21,9,24,4,37,3,138,75,265,210,268,181,450,261,1238,51,3008,0,12,0,0,0,0,0,4,3,25,0,5,5,0,0,3,0,6,3,27,0,7,0,3,0,0,0,13,0,27,3,9,3,0,0,6,0,22,0,39,0,10,7,7,0,0,0,20,4,53,0,7,6,5,3,7,8,28,0,61,3,8,3,11,4,12,6,52,3,103,0,17,3,7,4,10,4,56,4,106,7,7,4,8,3,19,3,67,3,134,5,14,11,10,7,18,3,52,3,117,6,14,12,15,7,15,6,51,15,133,4,23,15,13,5,13,3,37,8,114,3,28,16,19,3,17,4,27,16,128,35,165,88,106,38,118,47,421,62,1083,0,7,3,4,0,0,0,0,5,22,3,4,0,0,7,7,0,0,8,29,0,0,3,3,3,4,3,0,11,29,0,0,3,0,4,5,0,10,3,25
10601,3,10,20,14,3,7,8,12,3,73,49,311,222,251,158,279,102,528,29,1930,0,3,0,0,0,0,0,0,4,10,0,3,0,4,0,0,0,0,0,18,0,7,3,3,0,0,0,3,3,25,0,13,3,0,0,3,0,3,0,30,0,13,3,10,0,3,0,11,0,39,3,8,10,5,3,4,0,13,4,45,0,18,6,5,3,3,4,15,3,55,5,9,3,5,4,4,5,17,6,61,3,17,10,6,0,18,0,19,8,80,0,19,21,9,0,13,5,23,3,91,3,28,23,8,7,6,4,17,6,106,0,18,14,16,0,10,3,16,0,76,6,9,11,7,0,8,9,7,7,59,21,169,111,78,26,77,32,144,42,694,0,11,3,0,0,0,0,3,3,27,0,3,3,0,8,0,3,5,12,37,0,3,0,0,3,3,0,3,11,25,0,5,3,4,4,0,3,3,7,29
10602,0,6,3,4,0,5,0,3,0,18,44,297,169,236,127,246,104,319,22,1563,0,6,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,5,3,13,3,3,5,3,0,4,0,0,0,25,0,8,0,3,3,0,0,3,0,29,3,6,3,5,0,4,0,8,0,22,3,11,3,0,5,3,0,9,0,36,0,8,8,0,3,3,0,5,0,31,0,10,3,3,0,4,3,10,4,34,3,7,3,4,0,0,3,17,0,35,0,8,3,3,0,0,0,11,0,29,0,10,3,6,3,0,5,5,0,36,0,4,4,0,0,7,0,3,3,21,0,5,3,3,0,0,0,0,4,15,16,88,48,41,13,32,12,77,19,346,0,8,0,3,0,0,0,0,7,21,0,3,3,3,3,5,0,0,4,24,0,0,0,3,0,4,0,0,4,6,5,0,0,3,0,0,0,0,3,15
10603,0,10,10,3,0,3,0,4,0,28,64,347,205,249,130,308,122,415,31,1881,3,11,0,0,0,0,0,0,3,17,0,3,0,0,0,0,0,0,0,7,0,3,0,3,0,3,0,0,0,10,0,8,0,0,0,8,0,0,0,17,0,9,3,3,0,4,3,7,3,31,0,12,3,3,3,0,0,13,0,33,0,13,4,3,0,3,5,11,0,36,0,11,9,10,0,3,0,4,0,45,4,16,3,4,0,10,5,3,4,40,0,14,10,4,4,4,7,6,4,51,0,18,7,8,0,4,0,3,0,44,3,12,10,4,0,3,0,0,0,38,0,12,13,3,0,3,0,3,0,34,18,126,61,48,15,40,22,54,12,397,0,11,0,0,0,4,0,0,0,20,0,6,0,0,4,0,0,3,4,25,0,0,0,3,4,0,3,3,5,18,0,0,6,0,3,0,0,4,4,15
10604,3,10,4,3,5,6,0,5,0,41,29,130,89,113,73,132,64,330,22,985,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,3,4,0,12,0,3,5,0,0,0,0,0,0,13,0,4,0,0,0,0,0,10,0,14,0,6,4,3,0,4,0,7,0,28,3,3,5,3,3,3,0,7,0,32,0,8,3,0,6,3,0,25,4,48,0,4,0,4,0,12,7,25,0,52,3,7,9,4,3,3,0,17,0,45,0,5,3,3,3,4,0,19,4,43,0,8,0,3,0,3,0,20,0,38,0,5,5,12,0,8,3,6,3,61,11,72,35,35,10,48,13,150,21,400,3,3,0,0,3,0,0,0,0,16,0,0,0,0,3,0,0,0,4,7,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,3,0,3,3,10
10701,0,3,3,4,0,6,0,3,0,18,31,229,157,197,141,261,92,317,22,1453,0,6,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,9,0,3,0,3,0,0,0,0,3,4,0,14,0,0,0,3,0,3,3,17,0,14,3,6,0,0,0,4,0,34,0,10,3,3,0,3,0,10,3,31,0,0,3,0,3,6,3,3,0,27,0,9,0,0,0,3,0,7,0,26,0,9,4,6,3,3,0,5,3,26,3,7,0,5,0,0,0,0,3,21,0,6,3,0,0,0,0,3,0,21,0,3,0,0,0,0,0,0,6,12,4,3,0,0,0,0,0,4,7,22,11,81,23,24,10,22,13,42,24,245,0,3,3,3,0,0,0,0,8,28,0,4,3,4,3,3,0,0,10,25,0,0,0,4,4,6,0,0,4,23,0,0,4,3,0,4,0,0,3,13
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,3,3,3,0,0,0,3,4,16,63,406,270,318,170,360,132,434,25,2179,0,11,0,0,0,0,0,0,0,14,3,6,3,0,0,3,0,0,0,12,0,4,3,0,0,0,0,0,0,17,0,10,7,4,7,3,0,3,0,23,4,5,3,0,0,0,3,3,3,24,0,12,4,9,7,3,3,9,0,47,0,8,6,4,0,3,3,12,0,39,4,14,6,4,0,3,0,13,0,47,0,13,3,3,3,4,0,9,0,47,0,24,5,3,0,9,0,12,0,55,0,11,7,0,0,7,0,6,3,34,3,16,0,0,0,0,0,3,3,32,0,6,3,3,0,5,0,3,0,21,19,141,55,33,18,48,11,72,13,415,3,14,0,0,3,3,0,0,7,30,3,5,3,4,3,4,0,0,4,32,0,3,0,6,3,0,0,3,0,19,0,3,0,4,6,0,3,4,3,20
10704,4,13,5,3,0,3,0,4,0,38,82,603,442,459,288,523,241,693,44,3383,0,21,0,0,0,0,0,0,3,27,0,7,3,0,0,0,0,0,0,11,4,7,3,3,0,4,0,3,3,25,0,5,3,3,0,4,3,4,0,26,3,11,9,3,4,0,3,10,7,44,0,10,7,10,0,5,0,5,4,45,0,14,6,8,3,5,0,14,3,61,0,11,15,9,4,6,0,18,3,74,0,11,5,3,3,9,0,10,4,50,0,16,6,4,3,9,4,3,3,48,0,9,9,12,0,4,3,3,3,42,0,8,3,5,3,0,0,0,0,19,0,7,0,3,0,0,0,3,0,18,14,144,67,59,28,50,20,73,39,491,0,18,3,0,7,3,0,0,4,38,3,9,3,3,9,4,0,4,12,34,3,4,0,3,5,7,0,5,8,38,7,0,4,4,6,10,0,3,8,38
10801,0,5,0,3,3,3,0,11,0,26,41,173,116,165,81,196,66,260,15,1108,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,8,0,0,0,0,0,0,0,8,0,0,0,3,4,0,0,3,0,11,0,7,3,0,3,3,0,4,0,22,0,3,3,0,0,4,0,6,0,26,0,4,3,3,0,3,0,4,0,28,0,10,0,4,0,0,0,17,0,38,0,12,4,7,0,0,4,8,4,44,3,9,0,0,0,0,0,8,0,25,0,8,3,4,0,0,3,3,0,22,0,3,3,3,0,3,0,3,0,15,8,68,27,24,15,20,7,66,7,245,3,4,0,0,3,0,0,0,4,19,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,3,3,15,0,0,0,0,0,0,0,0,4,5
10802,0,5,3,3,4,6,3,12,3,43,74,267,196,202,148,241,111,451,37,1719,3,7,0,0,0,0,0,0,3,13,0,3,3,0,0,0,0,0,0,11,3,9,0,0,0,0,0,3,0,19,0,11,4,7,0,0,0,4,0,27,0,13,3,0,0,0,0,7,0,28,0,3,4,3,3,3,3,12,3,31,3,14,3,3,0,5,0,15,0,33,3,3,5,0,0,9,3,21,3,46,3,16,3,4,8,3,0,14,5,55,3,16,11,9,3,7,0,19,4,73,3,18,9,11,9,12,0,30,3,91,3,3,0,0,0,5,0,16,5,42,6,12,7,7,4,6,0,9,7,60,28,119,50,48,19,50,17,145,40,518,0,10,3,0,0,0,0,0,10,29,0,4,4,0,3,0,3,0,3,14,0,0,0,5,0,5,3,0,6,19,3,0,0,3,0,0,0,3,5,14
10803,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,9,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,0,22,3,9,0,7,4,7,3,51,94,470,264,380,224,494,231,661,57,2882,0,3,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,10,0,9,4,4,0,0,0,0,0,23,0,20,0,0,0,3,0,4,3,28,0,6,7,0,3,4,0,3,0,25,0,9,8,6,0,8,0,10,0,44,3,11,0,4,3,8,5,10,0,46,7,7,4,5,0,8,3,25,4,65,4,12,3,12,0,14,8,18,0,73,0,25,7,3,0,14,5,25,3,94,0,15,11,4,6,10,4,21,0,72,0,16,7,5,9,0,0,3,0,50,0,10,7,5,4,0,0,10,3,42,26,165,69,58,30,70,29,128,19,591,3,12,3,0,3,0,3,0,6,35,3,3,0,3,3,3,0,0,3,18,4,0,0,0,3,0,0,5,3,13,3,0,0,3,3,0,0,4,4,24
10805,6,10,3,5,0,9,3,15,0,56,48,258,189,217,143,282,123,486,34,1773,3,9,0,0,0,0,0,0,3,12,0,7,0,0,0,0,0,0,3,8,0,3,3,3,0,0,0,0,0,10,0,3,0,0,0,0,0,8,0,10,3,3,3,3,0,6,0,4,0,21,0,6,3,3,3,4,3,12,0,44,3,9,7,5,4,3,3,12,3,52,5,8,10,6,4,5,4,16,5,58,0,15,4,7,3,6,0,18,0,57,5,18,3,13,3,10,6,16,0,72,3,25,14,7,3,5,4,15,4,79,5,22,10,11,3,3,5,11,3,64,3,15,6,3,4,7,0,8,10,57,30,131,62,64,30,43,20,117,40,549,0,15,0,0,3,0,0,0,3,27,3,3,3,3,0,0,0,0,5,21,0,0,0,3,0,0,5,0,6,17,0,0,0,0,0,3,0,3,4,13
10901,3,10,5,8,4,0,0,9,6,44,75,269,198,271,176,352,158,625,31,2157,0,18,0,0,0,0,0,0,4,19,0,4,0,0,3,4,0,0,3,13,0,4,0,0,0,0,0,3,0,8,3,11,4,3,0,0,0,10,3,33,0,10,3,4,3,0,3,9,4,38,0,6,0,3,4,3,0,18,0,43,3,12,4,0,7,6,3,23,3,57,3,3,3,0,0,6,4,25,3,50,8,15,5,11,0,3,3,25,5,71,0,19,6,6,6,5,0,22,0,69,3,15,3,3,3,8,4,26,3,59,5,17,8,3,0,7,3,18,3,59,8,10,9,13,0,7,3,10,5,62,30,137,55,54,20,50,26,174,45,583,0,7,0,0,0,0,0,0,6,24,3,0,0,4,3,0,0,0,7,14,0,0,0,3,0,6,0,4,3,16,0,0,0,0,8,0,3,3,7,26
10902,0,3,3,6,0,3,3,0,0,18,24,45,28,65,51,85,37,261,9,596,0,3,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,3,0,7,0,16,0,4,3,0,0,0,0,8,0,17,3,0,0,5,0,3,0,6,0,20,0,4,0,8,0,4,0,20,0,37,0,3,0,0,0,14,0,16,0,42,5,3,4,0,3,9,3,20,0,43,0,9,3,5,3,3,0,21,0,47,3,4,10,11,3,3,3,12,3,44,0,0,3,0,0,3,0,9,0,17,3,3,4,4,4,0,0,11,4,35,11,44,32,38,9,51,8,134,9,333,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,6
10903,0,13,7,5,5,14,3,11,5,69,65,156,127,144,94,260,152,724,40,1760,3,14,0,3,0,0,0,0,3,32,0,7,0,0,0,0,0,5,5,19,0,0,3,3,0,0,0,9,0,18,0,13,0,0,3,3,0,15,0,35,0,13,0,6,3,4,0,26,0,61,0,12,11,3,3,11,3,27,5,66,3,7,5,4,3,6,8,31,3,73,4,8,3,8,0,11,7,50,3,88,7,19,6,8,8,7,4,56,3,110,12,17,12,8,6,13,3,53,4,126,4,7,4,10,3,8,7,33,7,85,3,15,4,8,3,5,6,27,8,84,14,16,14,9,3,3,0,25,8,85,50,152,67,69,34,73,35,347,47,878,0,7,0,0,4,3,0,0,5,18,3,3,0,0,0,3,0,3,6,23,0,0,0,0,3,3,3,0,0,16,0,0,0,0,0,4,4,4,4,16
11001,3,10,10,12,4,3,3,13,0,63,43,190,127,209,103,242,148,653,22,1738,0,13,3,0,0,3,0,0,4,20,3,3,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,3,0,7,0,4,0,0,0,0,0,7,0,17,0,7,0,0,5,5,0,5,0,30,0,13,0,4,0,3,0,19,0,48,0,3,0,3,0,0,6,19,5,40,0,6,5,0,3,7,3,23,0,58,3,8,10,4,4,12,0,38,3,75,0,8,4,10,0,10,3,40,3,75,4,20,8,13,7,11,5,30,3,107,0,15,11,6,4,16,5,30,3,86,4,17,17,11,3,14,6,15,3,90,22,116,65,59,23,82,30,237,32,658,0,6,3,0,0,0,0,0,0,10,3,3,3,6,5,3,0,0,4,25,0,0,0,0,0,7,0,3,3,15,0,0,0,0,0,0,0,3,3,6
11002,3,14,10,12,3,17,4,24,3,87,58,207,152,180,117,256,144,807,34,1959,0,6,8,3,0,0,0,0,0,14,0,3,0,0,0,3,3,7,0,15,0,3,0,3,0,0,0,7,0,14,0,5,0,3,0,3,0,25,0,36,0,7,5,6,0,8,4,21,0,53,0,9,7,5,0,6,3,42,0,76,4,0,4,7,0,7,3,55,3,79,0,10,5,10,5,7,7,60,3,103,0,17,11,7,4,17,3,55,8,124,7,17,14,17,3,11,5,63,5,137,3,20,15,7,8,12,6,46,6,118,3,20,12,16,5,15,4,43,8,129,9,22,12,12,6,12,6,44,19,139,35,135,85,90,38,99,46,464,59,1047,0,8,3,0,0,0,0,0,5,18,0,4,0,0,0,0,0,0,6,13,0,0,0,0,0,0,3,3,0,16,0,0,0,0,0,0,0,3,0,10
11003,9,9,7,7,0,3,0,11,0,46,53,113,78,90,79,184,83,543,26,1239,6,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,12,0,4,0,4,0,0,0,3,0,22,0,8,0,3,0,3,0,9,3,19,3,5,0,3,0,7,3,14,0,38,0,4,3,0,0,5,4,22,0,38,0,6,6,0,3,11,0,30,0,54,3,5,0,7,3,11,0,34,10,72,7,7,3,3,3,5,6,32,0,71,7,15,7,5,0,13,4,24,4,72,0,7,4,8,3,0,0,7,8,37,12,5,3,4,0,6,3,7,8,49,34,71,35,38,17,61,25,195,39,509,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,4,11,0,0,0,0,3,3,0,3,0,12,0,3,3,0,0,3,0,4,7,17
11004,8,22,6,13,10,14,8,36,7,121,86,329,255,326,216,439,230,1109,61,3063,0,12,0,0,0,3,0,0,0,23,0,3,3,0,0,0,3,6,3,20,0,5,0,3,3,3,4,3,0,19,0,11,7,3,0,4,3,12,0,41,3,17,4,3,3,9,3,7,5,45,0,12,8,4,0,11,0,21,0,54,3,21,5,10,3,11,3,30,0,80,0,16,7,12,3,10,7,49,4,111,4,13,6,19,3,20,0,53,14,134,9,20,20,14,5,26,3,66,12,174,5,15,19,18,4,13,13,49,7,144,0,24,13,14,8,8,3,39,7,107,4,17,9,15,11,11,0,19,15,114,36,185,96,117,43,127,46,357,61,1063,0,17,5,3,5,3,0,0,12,39,3,3,7,4,3,9,0,0,6,33,0,0,0,4,7,12,0,4,7,40,4,0,0,0,7,3,3,9,11,35
11101,0,9,3,4,0,3,0,0,0,27,59,559,403,443,226,431,184,470,37,2819,3,3,0,0,0,0,0,0,0,7,3,4,3,0,0,0,0,4,0,13,0,8,0,0,3,3,0,0,0,12,3,8,3,0,3,3,0,10,0,31,0,13,8,3,0,3,0,11,0,38,0,16,5,3,9,11,0,8,0,54,0,10,9,8,0,3,3,13,3,54,0,23,13,8,4,4,4,10,0,63,3,11,4,6,0,7,6,13,0,52,3,21,5,0,0,3,0,9,0,48,0,19,6,10,3,4,0,0,0,46,3,11,3,0,4,0,0,0,3,26,0,9,0,0,0,0,0,3,0,18,22,155,60,56,26,44,15,70,14,463,0,11,0,3,0,0,0,0,3,26,3,5,6,10,9,3,4,0,4,43,0,4,4,3,0,3,3,0,3,19,3,4,0,3,3,6,4,3,8,28
