SA3_CODE_2016,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000mo_Mng,CL_nfd_3000mo_Pro,CL_nfd_3000mo_TecTW,CL_nfd_3000mo_CoPSW,CL_nfd_3000mo_ClAW,CL_nfd_3000mo_SWks,CL_nfd_3000mo_MaOpDv,CL_nfd_3000mo_Lab,CL_nfd_3000mo_IDNS,CL_nfd_3000mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot
12503,0,6,6,14,14,6,5,5,0,60,6,0,12,33,32,14,9,15,3,116,13,3,14,26,31,15,25,20,3,150,17,10,15,19,55,13,65,18,8,215,17,4,10,23,50,18,21,19,4,175,7,7,17,7,31,14,26,12,3,121,21,7,3,8,18,3,19,5,0,76,11,3,0,3,3,7,4,0,0,31,20,5,3,3,5,3,9,3,0,53,8,3,0,0,0,3,0,0,0,23,0,4,3,3,3,3,7,0,3,25,122,54,101,151,266,119,188,121,31,1160,7,3,17,7,7,0,3,3,3,53,3,3,10,4,12,7,5,6,0,50,4,0,42,30,19,18,9,18,4,146,14,15,63,52,33,20,16,38,3,259,9,11,118,75,43,34,25,24,8,356,23,18,192,113,77,34,70,60,9,596,45,45,318,173,128,45,192,110,19,1090,77,49,506,153,197,70,277,130,27,1476
12504,8,8,5,25,38,7,3,13,0,115,5,10,9,41,35,22,11,15,3,155,12,16,9,49,88,23,15,15,3,226,21,11,26,45,124,21,33,36,9,314,34,29,24,34,177,22,21,18,4,365,21,25,12,17,119,10,9,10,3,234,19,21,20,7,71,22,9,5,5,174,30,18,5,11,23,10,3,3,0,98,48,32,3,4,20,12,3,0,0,125,11,10,0,0,17,8,5,0,0,46,4,3,3,3,10,3,5,0,0,32,217,197,125,290,758,187,115,118,31,2031,5,8,14,10,16,0,4,8,8,68,0,12,9,16,11,14,4,10,3,79,8,14,27,51,30,40,10,17,8,208,7,11,55,83,43,37,14,35,8,289,15,23,64,106,77,46,15,51,10,404,36,37,187,190,153,72,23,80,16,783,49,71,282,263,328,78,82,110,23,1285,113,93,482,281,523,104,152,169,38,1942
12601,0,0,3,0,3,3,0,0,0,15,3,3,0,11,6,0,0,0,0,22,4,0,3,6,7,0,0,0,3,25,3,0,6,3,17,7,0,0,3,42,6,0,8,7,9,6,0,0,0,34,3,3,3,0,8,5,0,0,0,25,4,0,3,0,3,3,0,0,0,16,7,0,3,0,0,3,0,0,0,12,7,0,3,0,0,0,0,0,0,17,8,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,47,19,27,46,61,39,6,6,6,254,0,0,3,0,0,0,0,0,0,8,0,0,0,9,0,0,0,3,0,20,4,5,20,8,3,5,0,4,0,49,3,5,17,13,3,5,0,0,0,40,0,4,15,22,7,3,0,6,0,56,5,8,29,27,19,6,3,5,3,109,9,5,48,36,21,14,6,14,0,147,15,5,59,28,26,5,0,15,4,152
12602,0,11,4,16,24,16,0,13,0,82,6,9,11,37,35,11,3,10,3,134,10,9,18,30,55,20,11,13,0,168,29,22,15,29,73,10,11,10,3,206,24,29,23,23,86,15,10,10,5,225,24,25,12,21,75,4,5,9,5,178,28,37,25,6,49,15,4,5,5,173,27,35,8,8,13,11,0,0,3,98,64,77,13,0,22,10,3,0,0,195,56,24,0,0,5,19,0,0,0,109,7,6,3,5,8,0,0,0,3,29,285,300,142,208,478,155,55,91,22,1738,10,0,11,3,3,5,3,5,6,40,3,3,13,14,13,14,0,7,0,67,6,10,37,47,21,30,8,14,0,179,15,11,54,58,24,23,6,36,7,233,16,12,86,88,51,40,10,41,5,337,31,30,158,135,82,67,31,59,5,602,34,54,261,172,151,77,32,68,14,866,90,72,399,174,200,65,62,87,15,1161
12701,7,5,0,3,9,3,3,4,0,30,0,0,4,18,14,10,4,13,0,59,10,3,4,13,15,4,0,3,3,51,4,0,6,15,20,5,6,3,3,58,10,3,0,5,17,6,10,6,0,51,7,5,0,8,10,0,3,3,0,33,8,3,0,4,4,3,0,3,0,28,0,0,0,3,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,10,43,20,20,80,102,52,30,40,7,396,4,0,4,0,0,0,3,0,5,20,0,4,8,7,4,3,0,3,6,33,4,4,19,21,17,12,0,7,0,84,7,3,37,40,10,11,6,13,0,122,6,10,49,43,19,6,12,29,0,167,24,9,93,90,31,35,25,24,3,334,38,12,127,86,36,31,29,35,3,402,35,23,202,77,56,27,61,39,12,527
12702,7,3,7,25,14,12,6,9,0,88,6,11,11,39,28,22,7,18,0,136,9,5,8,36,43,21,23,24,3,170,19,5,10,32,59,19,35,16,3,198,19,5,18,22,45,9,25,13,3,167,24,9,5,5,25,10,12,4,0,101,12,3,3,5,14,10,10,3,3,62,11,5,3,0,0,0,3,0,0,28,13,6,8,3,7,0,3,3,0,35,6,0,0,0,0,0,3,0,0,8,0,0,0,3,9,0,0,0,0,17,133,55,79,207,276,125,132,112,20,1143,4,0,16,6,9,6,6,7,4,57,4,3,19,13,11,10,3,14,3,77,9,8,66,64,18,29,8,22,3,230,15,13,88,56,39,44,14,51,8,318,15,18,136,93,42,46,20,43,9,428,31,27,259,163,98,60,50,76,4,761,67,47,369,198,145,81,151,127,22,1203,98,53,622,193,217,82,239,132,28,1669
12703,5,3,0,18,19,13,3,9,3,76,6,9,11,37,37,17,11,19,3,148,3,5,11,26,37,19,29,23,9,163,14,12,19,29,68,26,35,18,4,225,20,12,24,16,89,18,28,8,3,220,19,10,18,12,50,10,22,12,3,146,10,7,7,8,23,10,6,0,0,72,17,6,6,5,4,3,3,0,0,43,24,0,8,9,5,4,7,0,0,58,12,3,3,0,6,5,0,0,0,30,0,0,0,0,3,0,0,0,3,9,137,76,115,179,365,145,150,101,29,1298,5,3,16,5,6,4,9,10,3,63,3,4,16,16,8,18,0,14,6,81,4,14,51,46,21,38,10,31,3,231,9,12,65,78,50,41,14,51,6,315,13,10,105,67,49,44,16,39,4,345,37,34,186,155,97,68,48,79,6,712,59,45,337,215,185,87,160,135,21,1233,95,54,564,172,274,130,258,137,32,1719
12801,0,3,3,23,24,21,0,5,0,82,11,9,6,24,37,35,4,4,0,129,10,4,10,30,49,29,8,20,3,161,12,14,13,25,36,22,5,15,0,145,21,5,12,13,46,23,14,12,0,135,18,8,10,10,32,8,9,7,0,99,15,9,7,3,15,10,0,0,0,56,9,5,0,0,9,6,0,0,0,27,13,4,3,3,13,4,0,0,3,48,13,5,0,3,0,3,0,0,0,28,0,0,0,3,3,0,3,0,0,9,135,87,86,165,282,193,47,79,15,1081,8,4,10,3,4,3,4,5,0,39,4,8,17,27,8,24,0,12,0,102,7,6,41,42,22,46,3,24,3,198,17,17,58,65,40,50,9,23,4,276,19,18,104,83,41,46,7,32,3,357,32,25,188,154,94,91,26,66,3,678,73,31,315,170,130,81,46,73,13,934,123,53,491,128,138,91,94,91,11,1218
12802,3,3,0,24,17,7,0,3,0,47,0,5,11,22,27,8,4,3,0,80,5,4,11,30,30,11,3,10,0,107,9,10,6,27,37,15,3,5,0,112,6,7,7,7,33,4,4,6,0,77,9,8,3,7,19,0,8,0,0,50,9,8,8,0,12,0,3,4,0,55,4,7,6,3,3,4,3,3,0,35,5,4,0,3,4,7,3,0,0,29,3,0,0,0,3,0,0,0,0,12,0,0,0,0,0,3,0,0,0,10,70,61,61,155,221,74,35,44,7,729,7,3,0,3,6,0,4,0,0,23,3,4,12,20,7,3,0,9,0,59,4,12,32,42,31,21,5,15,4,161,8,14,50,57,29,20,14,27,3,217,11,13,88,81,47,15,9,31,5,296,17,36,153,111,71,44,14,44,8,496,45,35,235,170,77,38,24,56,11,686,66,45,359,114,108,50,33,50,13,840
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5
19999,4,16,40,98,14,13,23,74,3,290,12,38,46,122,20,31,29,106,7,404,7,28,74,96,20,16,39,100,8,389,19,37,70,91,23,21,50,131,9,454,25,27,85,48,25,23,71,124,7,443,24,26,55,24,6,18,27,63,0,242,14,12,29,12,9,20,23,37,0,163,17,12,20,3,3,9,17,24,0,109,20,23,37,9,0,12,13,15,4,138,11,11,6,0,0,3,3,8,0,40,4,5,6,8,4,3,4,16,4,59,181,274,537,639,176,208,335,862,51,3258,35,0,134,12,13,3,24,46,20,302,20,24,135,71,23,27,20,114,12,447,50,53,376,240,48,39,83,322,20,1236,73,79,709,332,67,65,131,429,21,1908,107,88,1103,486,66,79,175,491,24,2624,197,133,2141,746,111,82,245,755,58,4460,302,147,3141,591,125,105,335,884,59,5687,503,133,4918,452,141,137,440,1081,101,7899
20101,0,0,8,11,14,10,3,8,0,55,3,7,6,30,23,9,5,18,4,96,15,7,9,42,25,19,0,23,0,139,5,4,14,22,34,14,6,10,0,115,8,5,15,19,12,10,11,4,0,93,5,3,10,11,9,7,0,3,3,51,3,3,6,10,5,6,8,4,0,40,3,3,3,3,0,4,0,0,0,22,3,9,0,0,6,6,11,4,0,35,3,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,63,45,68,190,139,99,49,89,13,756,8,0,14,7,9,6,0,3,5,58,8,3,27,28,13,28,6,18,3,136,15,9,63,89,24,66,6,38,4,322,19,23,87,117,50,69,14,62,3,441,28,21,158,158,76,79,26,69,0,617,50,34,305,274,134,95,51,110,8,1056,81,43,473,293,217,136,88,144,16,1484,140,75,731,222,265,142,141,162,23,1898
20102,0,0,0,3,0,3,0,3,0,19,0,0,3,7,0,3,0,0,0,18,5,0,3,8,5,3,0,0,0,21,4,0,0,3,3,0,0,3,0,22,6,0,0,0,0,0,0,0,0,14,0,0,0,0,6,0,0,4,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,32,14,19,35,17,15,5,24,5,164,12,0,6,6,3,0,0,4,0,32,4,3,8,3,0,3,0,11,0,30,23,0,16,14,9,4,0,19,3,86,25,3,24,19,8,9,7,21,0,112,26,0,35,22,12,11,4,16,0,137,31,7,58,40,10,9,7,24,3,188,48,7,63,46,20,19,7,30,7,244,52,6,106,36,19,9,24,34,0,287
20103,0,0,0,0,4,0,0,0,0,7,4,0,0,10,3,0,0,3,0,24,3,0,3,16,3,0,0,3,0,23,0,0,0,3,3,3,0,3,0,21,3,0,3,3,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,9,14,35,22,7,9,13,0,130,23,0,4,0,0,0,0,0,0,30,11,0,3,0,4,8,0,9,0,34,17,0,21,6,9,11,0,22,3,84,16,0,27,10,10,9,3,16,0,103,24,3,29,27,14,14,6,10,3,131,36,11,53,62,12,15,10,34,7,233,46,3,102,38,24,16,18,43,3,301,48,5,107,39,21,12,30,35,0,306
20201,0,3,10,21,13,9,0,10,4,76,7,3,9,44,17,25,3,24,0,129,20,0,13,44,30,19,10,17,0,157,12,8,10,25,31,11,9,8,0,116,5,7,5,14,29,7,5,9,4,76,3,3,9,5,15,6,3,0,3,58,6,9,3,0,3,0,4,3,0,33,0,4,4,0,3,3,0,0,0,12,4,6,3,0,4,3,0,0,0,19,4,3,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,9,75,51,71,192,161,111,47,99,10,806,7,0,12,0,10,3,0,9,3,45,3,7,18,21,8,22,7,9,3,99,9,9,45,67,16,64,16,48,8,278,24,17,75,90,33,57,17,72,7,384,22,16,127,162,60,86,22,70,4,566,58,35,255,272,119,95,47,104,7,997,95,48,499,330,181,128,80,131,16,1513,133,74,697,242,256,110,123,115,6,1763
20202,3,0,4,8,3,4,0,8,0,28,0,0,3,19,10,4,0,15,0,58,3,0,0,8,6,5,3,16,0,48,6,4,6,10,7,3,3,12,0,50,3,0,4,3,0,0,3,3,0,20,4,0,0,9,3,0,3,3,0,18,3,0,3,5,3,0,3,0,0,22,3,0,3,0,0,0,0,0,0,9,4,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,41,14,33,71,40,29,16,64,4,324,10,0,9,3,0,0,0,5,0,29,9,4,6,11,3,8,0,13,0,47,16,11,27,31,14,14,3,23,0,141,17,7,44,28,7,16,7,22,3,154,20,6,48,53,18,14,9,36,4,215,38,11,107,76,20,33,9,73,0,370,40,11,162,77,39,30,21,145,0,529,71,13,224,83,39,19,61,144,5,654
20203,3,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,13,3,0,0,0,4,0,0,0,0,12,3,0,0,0,0,0,0,3,0,11,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,3,7,9,5,11,11,0,79,14,0,0,0,0,0,0,0,0,20,7,0,0,0,3,0,0,4,0,20,22,0,0,7,3,0,5,3,0,40,18,0,6,4,7,0,3,7,3,55,24,0,12,10,3,3,3,7,0,56,33,5,20,8,7,0,4,23,0,108,36,7,23,12,10,5,4,32,3,142,37,0,43,9,8,3,17,29,0,147
20301,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,3,3,0,6,3,0,3,4,0,3,0,4,0,14,7,0,0,0,0,3,0,0,0,10,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,11,16,9,13,5,13,0,92,6,0,3,0,0,0,0,0,0,13,3,0,0,6,0,0,0,7,0,18,6,0,10,9,0,6,0,6,0,38,16,0,10,7,8,4,3,10,0,64,12,0,13,7,5,12,0,15,0,61,17,0,27,15,8,7,5,17,0,110,20,4,39,20,14,6,6,30,0,142,34,4,42,11,10,5,8,33,3,147
20302,4,7,8,46,14,21,9,9,0,129,11,9,16,66,40,20,3,36,0,205,9,10,17,62,45,32,26,25,3,215,26,14,27,58,57,29,20,26,6,260,22,8,19,33,55,14,25,21,0,198,15,18,5,17,33,8,10,3,3,109,10,15,12,8,13,3,6,6,0,79,6,9,6,3,3,5,5,3,0,38,14,12,8,4,5,14,6,3,3,75,8,8,6,0,3,5,0,0,0,31,0,0,0,6,3,7,3,3,3,31,147,113,142,359,302,201,110,157,23,1555,19,3,28,6,8,7,6,14,3,88,8,17,43,62,27,65,7,55,11,304,16,28,98,174,58,116,14,88,10,596,33,30,150,189,82,152,35,92,8,780,44,36,215,301,128,140,35,114,6,1023,80,57,430,539,249,186,77,196,12,1821,140,91,716,517,312,202,196,274,26,2466,214,110,1097,429,387,195,255,273,38,2992
20303,4,4,3,4,8,13,0,6,0,40,3,4,0,15,5,9,0,8,0,49,9,3,6,15,11,5,3,3,0,47,13,0,3,4,5,4,0,3,0,37,4,0,5,11,4,7,3,0,0,38,3,0,0,4,7,4,0,0,0,22,0,3,0,3,7,0,0,0,0,12,5,0,0,0,0,3,0,0,0,7,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,49,24,25,80,61,60,7,40,4,351,3,0,13,3,0,5,0,3,0,33,3,3,17,15,3,19,0,15,0,86,9,8,35,50,12,27,9,25,0,169,15,8,62,50,22,38,3,29,0,227,10,4,69,73,33,26,5,42,0,269,42,14,125,133,45,30,10,40,3,451,53,15,198,105,44,34,15,41,7,512,78,16,293,75,43,32,21,60,12,622
20401,0,3,3,17,6,5,0,10,0,46,5,3,4,14,6,5,0,15,0,57,3,5,14,20,10,4,4,6,0,65,6,4,0,9,9,8,9,5,0,53,8,3,7,12,15,3,6,5,0,53,9,3,3,10,5,3,3,3,0,37,5,0,0,4,3,0,3,3,0,25,3,3,3,3,0,0,3,0,0,13,0,0,3,3,0,3,0,0,0,9,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,60,24,33,114,62,44,27,71,9,447,18,0,12,9,0,3,3,3,0,55,10,3,17,19,7,7,0,15,0,87,28,8,37,37,13,14,6,40,5,189,40,6,54,48,24,21,9,40,4,245,34,6,71,72,24,27,18,38,3,293,50,16,139,130,55,34,24,78,3,529,73,28,194,135,57,47,59,89,8,686,102,22,291,83,72,40,63,120,5,797
20402,0,0,3,11,3,5,0,3,0,36,4,0,3,19,4,6,3,9,0,56,8,0,3,22,11,10,10,6,0,73,11,5,13,9,14,3,7,8,0,76,14,3,8,7,10,6,9,3,0,53,8,7,0,4,10,0,3,3,0,25,5,0,0,0,5,3,3,0,0,21,0,3,0,0,0,3,0,0,0,12,5,0,0,3,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,63,24,47,96,62,46,33,50,3,429,20,0,7,0,5,0,0,4,3,43,10,0,9,24,7,14,0,11,0,78,33,7,40,28,20,24,8,18,0,166,31,7,50,47,24,32,4,38,0,231,30,4,75,61,28,37,11,35,5,280,52,9,127,94,47,52,33,60,3,472,70,23,248,115,60,62,51,104,3,744,100,29,337,103,86,57,83,91,15,910
20403,7,3,3,14,9,12,0,7,0,55,10,0,0,33,22,13,8,22,0,107,12,0,9,23,21,9,3,17,0,94,8,3,11,19,23,12,15,9,3,91,5,5,3,9,14,7,15,6,0,72,8,4,3,6,12,3,7,9,0,48,10,7,3,3,4,3,3,0,0,35,0,0,0,0,0,3,6,0,0,17,7,3,3,0,3,4,0,0,0,24,3,0,0,0,3,0,0,0,0,6,3,0,0,5,0,0,0,0,0,13,85,29,55,134,123,75,57,85,9,641,18,4,8,5,3,0,0,4,3,45,11,0,14,20,8,14,3,18,3,89,19,7,45,34,10,34,4,56,5,205,48,16,63,69,31,42,9,41,0,319,43,9,101,95,47,40,16,52,5,412,75,23,180,185,82,66,39,98,8,762,92,33,299,188,122,101,88,103,9,1034,134,39,590,163,140,67,160,134,18,1439
20501,4,0,0,13,3,4,0,7,0,29,3,0,3,21,3,9,0,3,0,42,8,0,6,15,12,10,0,4,0,56,5,0,5,6,10,8,0,4,0,34,3,0,4,8,3,3,4,0,0,31,4,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,16,3,0,5,0,0,3,4,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,11,31,75,43,38,20,36,3,297,21,0,6,3,3,0,0,0,0,40,7,3,13,14,10,8,3,16,0,75,21,8,34,47,17,23,6,19,0,178,21,3,48,54,17,23,11,23,4,220,36,8,78,55,42,22,15,48,3,301,51,15,104,106,57,27,19,52,0,430,69,14,209,106,75,33,38,93,7,651,73,23,241,68,55,46,54,83,0,641
20502,3,0,4,15,6,6,0,4,3,41,9,0,0,13,4,6,3,4,0,39,3,4,6,13,10,13,4,5,0,59,7,5,3,13,6,10,3,3,0,52,8,3,4,3,4,3,6,10,3,50,3,3,6,3,0,0,0,3,0,14,3,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,50,20,30,75,52,50,28,53,9,359,8,0,5,0,3,0,0,5,0,25,10,7,14,8,0,8,0,13,3,68,24,4,37,39,9,17,0,28,0,149,26,3,56,45,23,21,13,43,3,231,32,14,68,78,31,34,6,45,4,320,52,21,122,130,56,52,17,63,3,519,55,25,192,120,70,53,42,81,10,647,109,27,244,72,64,56,59,90,6,724
20503,8,0,4,17,0,10,0,9,0,49,5,0,5,28,14,12,3,8,0,65,16,4,6,21,11,12,3,11,0,84,4,0,3,8,9,4,4,0,0,43,17,3,4,4,3,4,5,0,0,44,10,6,0,3,5,0,3,6,0,29,4,0,0,0,4,0,4,0,0,18,3,0,0,0,0,0,3,0,0,15,4,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,3,0,3,0,3,0,4,0,0,0,0,0,8,85,32,31,99,65,59,29,51,3,449,32,3,11,3,0,3,0,9,0,59,13,0,15,17,6,7,0,6,4,77,28,3,41,43,13,26,14,36,0,201,45,13,68,50,27,36,11,44,7,293,53,8,87,75,36,36,17,61,4,384,73,19,162,121,69,43,28,68,6,585,95,26,253,126,72,62,54,88,8,791,136,23,311,97,73,56,62,94,12,860
