SA3_CODE_2016,P_M1_Tram_Inc_LR_15_24,P_M1_Tram_Inc_LR_25_34,P_M1_Tram_Inc_LR_35_44,P_M1_Tram_Inc_LR_45_54,P_M1_Tram_Inc_LR_55_64,P_M1_Tram_Inc_LR_65_74,P_M1_Tram_Inc_LR_75ov,P_M1_Tram_Inc_LR_Tot,P_M1_Taxi_15_24,P_M1_Taxi_25_34,P_M1_Taxi_35_44,P_M1_Taxi_45_54,P_M1_Taxi_55_64,P_M1_Taxi_65_74,P_M1_Taxi_75ov,P_M1_Taxi_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_Inc_LR_15_24,P_M2_TrnTrm_Inc_LR_25_34,P_M2_TrnTrm_Inc_LR_35_44,P_M2_TrnTrm_Inc_LR_45_54,P_M2_TrnTrm_Inc_LR_55_64,P_M2_TrnTrm_Inc_LR_65_74,P_M2_TrnTrm_Inc_LR_75ov,P_M2_TrnTrm_Inc_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_Inc_LR_15_24,P_M2_BusTrm_Inc_LR_25_34,P_M2_BusTrm_Inc_LR_35_44,P_M2_BusTrm_Inc_LR_45_54,P_M2_BusTrm_Inc_LR_55_64,P_M2_BusTrm_Inc_LR_65_74,P_M2_BusTrm_Inc_LR_75ov,P_M2_BusTrm_Inc_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
30401,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,20,1055,1225,1205,1266,794,197,10,5747,251,84,52,48,40,12,0,479,0,0,8,7,13,3,0,41,8,7,12,10,8,0,0,43,14,10,17,7,0,0,0,46,0,11,14,14,12,8,0,53,59,23,28,26,19,9,0,164,1460,1407,1351,1393,899,232,10,6743,7,10,0,0,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,16,8,5,4,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,5,0,4,4,0,0,0,19,3,0,0,0,0,0,0,4,13,5,5,4,0,0,0,29,12,10,7,4,4,4,0,44,42,27,22,13,9,5,0,109
30402,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,764,880,1018,1183,738,199,15,4796,149,41,29,38,36,12,0,293,5,9,6,20,15,4,0,58,11,12,8,15,4,0,0,45,4,5,12,9,8,0,0,38,0,8,11,29,9,0,0,64,67,25,26,46,26,22,5,217,1094,1016,1128,1346,846,240,30,5695,3,10,4,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,4,4,6,0,0,26,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,10,14,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,20,6,8,3,0,3,0,31,12,12,13,21,8,4,0,71,36,29,23,27,16,10,0,129
30403,0,0,0,0,0,0,0,0,7,7,6,3,3,0,0,25,2230,2895,2777,2719,1815,449,48,12930,360,214,172,131,124,16,4,1018,3,12,13,17,18,4,0,54,38,65,60,38,21,3,0,224,95,259,191,175,66,10,0,787,20,28,12,28,16,7,3,107,486,368,209,137,94,32,5,1330,4119,4671,3862,3554,2353,559,62,19186,109,151,103,62,31,10,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,18,17,12,4,0,97,18,8,5,5,3,0,0,35,0,3,3,3,3,0,0,14,157,191,127,86,54,13,0,631,3,16,14,3,0,0,0,41,0,0,0,0,0,0,0,0,39,60,37,40,19,7,0,204,37,34,10,10,7,3,0,101,10,15,7,4,0,0,0,36,95,123,67,56,32,10,0,381,39,53,47,35,21,0,0,197,289,368,244,176,100,31,0,1209
30404,0,0,0,0,0,0,0,4,7,5,3,9,0,0,0,21,2075,2962,2337,2290,1436,276,20,11398,389,143,77,81,49,13,3,763,3,12,15,21,14,5,0,69,73,106,67,44,19,0,0,305,79,132,59,46,15,0,0,328,20,29,14,13,17,8,0,105,499,208,89,75,58,17,5,942,3288,3704,2695,2627,1642,328,25,14297,16,13,9,9,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,3,7,0,0,28,6,0,0,0,0,0,0,14,0,0,4,0,0,0,0,4,25,18,15,14,14,0,0,89,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,12,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,8,7,9,4,4,0,0,25,54,42,31,20,10,0,0,160,86,67,48,32,33,3,0,278
30501,3,7,12,6,7,0,0,34,69,163,127,112,46,17,3,537,5217,14178,16677,14698,7581,1460,130,59943,1533,2890,1912,1564,928,165,19,9008,4,26,33,55,41,9,3,168,248,777,842,672,262,17,0,2823,388,1608,1743,1230,385,24,0,5375,81,244,263,213,101,29,5,933,1719,4367,1904,1230,717,133,14,10088,19108,44230,39057,31357,16528,2818,230,153316,483,758,626,468,297,50,3,2692,7,13,5,5,4,0,0,37,0,3,3,0,0,0,0,8,856,2146,2739,2269,1114,156,13,9281,228,416,338,301,171,22,0,1481,54,123,147,123,62,6,0,520,1637,3456,3854,3170,1653,231,19,14017,38,95,96,77,40,3,0,362,0,0,0,3,0,0,0,3,336,651,796,558,279,40,3,2666,211,278,192,159,93,15,0,943,48,158,111,59,27,3,0,404,635,1178,1204,854,445,62,4,4375,136,375,381,318,153,11,3,1384,2407,5010,5440,4343,2248,307,22,19772
30502,0,3,0,0,0,0,0,3,5,4,9,6,0,0,0,24,1313,2330,2391,2100,1170,285,27,9618,245,146,80,72,46,22,3,610,12,12,23,26,25,8,0,108,22,36,28,26,13,0,0,130,27,39,27,19,10,0,0,125,10,11,18,24,10,6,0,78,126,122,77,75,47,3,0,454,1904,2866,2716,2398,1349,331,36,11604,17,21,14,5,0,0,0,57,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,12,0,6,0,0,4,0,0,5,3,3,0,3,0,0,0,9,23,30,17,15,3,0,0,86,10,5,0,3,3,0,0,24,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,13,6,3,0,0,0,0,0,15,3,3,0,0,0,0,0,8,20,13,5,9,3,0,0,50,16,28,26,19,15,4,0,107,67,75,38,40,20,4,0,246
30503,0,0,3,0,0,0,0,4,21,52,29,44,29,6,3,174,4198,9218,9402,8256,4590,947,95,36702,776,709,416,399,285,51,11,2654,9,44,47,57,37,22,0,214,87,267,233,182,104,10,0,885,92,309,284,216,84,4,0,988,32,70,71,83,41,12,0,310,499,919,420,337,212,56,10,2455,6727,13365,12117,10567,6021,1213,125,50129,158,226,177,142,102,15,3,826,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,91,150,171,144,98,13,0,669,37,52,18,26,11,0,0,150,7,20,24,9,15,4,0,72,293,444,393,323,231,30,3,1725,10,14,10,5,7,0,0,46,0,0,0,0,0,0,0,3,33,76,60,41,34,3,0,246,43,31,26,22,6,5,0,131,10,20,19,10,3,0,0,61,91,145,111,83,50,10,0,485,82,144,160,123,60,9,0,580,465,732,671,523,340,47,0,2783
30504,0,5,3,0,0,0,0,4,10,13,11,19,14,7,0,71,2770,5081,5148,4717,2780,617,46,21158,455,341,195,171,128,37,0,1337,11,13,13,23,14,10,0,77,44,136,133,92,44,4,0,454,81,198,189,114,50,3,0,628,12,43,50,46,25,5,3,185,403,473,251,200,130,38,0,1496,4582,7305,6637,5843,3457,772,56,28649,111,149,87,54,44,6,0,447,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,62,107,116,89,51,15,0,438,35,36,27,15,6,0,0,119,3,9,3,4,3,0,0,33,214,303,233,160,110,21,0,1048,7,6,13,6,4,0,0,34,0,0,0,0,0,0,0,0,21,19,23,8,8,3,0,80,26,16,3,4,5,0,0,57,7,10,11,3,0,0,0,27,58,58,45,26,9,3,0,208,38,57,65,59,33,8,0,257,316,423,342,240,155,29,0,1511
30601,0,0,0,0,0,0,0,0,6,5,6,0,5,0,0,19,1040,1760,2235,2277,1459,323,16,9112,415,119,80,89,49,13,0,761,0,13,18,31,15,7,0,79,11,25,32,38,23,7,0,132,52,37,48,55,28,3,0,221,10,9,15,36,21,8,0,97,97,73,83,76,62,21,3,415,1712,2080,2539,2626,1679,385,27,11031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,0,3,0,0,0,19,4,0,4,0,0,0,0,10,11,6,3,5,0,0,0,33,13,16,22,20,8,4,0,93,32,27,31,31,5,4,0,127
30602,0,0,3,0,3,0,0,5,40,55,43,26,23,3,0,182,4070,7657,9093,9122,5997,1222,101,37260,1221,658,503,477,336,78,5,3273,15,40,59,80,67,20,3,280,33,123,133,133,81,14,0,515,135,296,267,215,126,18,3,1061,50,98,74,73,56,11,3,379,330,520,305,294,231,67,12,1762,6133,9591,10614,10545,7011,1452,135,45484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,4,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,3,3,4,0,0,19,46,12,15,7,3,3,0,84,9,9,4,3,5,0,0,35,60,24,29,14,13,3,0,143,61,108,85,82,44,14,0,397,130,140,117,99,54,17,0,559
30603,0,0,0,0,0,0,0,0,4,0,6,8,3,7,0,29,889,1385,1565,2057,1720,354,43,8020,414,245,133,149,103,21,6,1070,0,14,19,36,27,11,11,116,8,9,9,17,19,7,3,67,16,17,14,17,25,0,0,95,21,21,25,18,20,16,0,122,94,121,124,151,189,59,18,752,1558,1959,1935,2503,2145,476,84,10655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,4,0,0,24,7,4,0,3,0,0,0,16,0,0,0,0,0,0,0,0,15,8,4,8,4,0,0,39,13,14,11,14,16,0,0,65,27,20,11,26,15,3,0,103
30604,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,278,623,742,868,628,155,15,3312,90,69,50,58,39,7,6,317,0,9,8,4,15,0,0,32,3,13,13,12,18,0,0,61,47,83,36,25,14,5,0,211,3,14,3,14,16,5,5,60,87,129,64,91,76,17,5,464,535,950,920,1084,801,196,28,4518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,7,5,7,8,0,0,34,5,13,5,7,13,0,0,43
30605,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,11,1013,1499,1941,2343,1885,441,48,9161,418,140,92,115,89,29,7,884,0,17,19,43,52,11,0,150,4,17,8,26,27,9,0,95,14,11,13,33,11,0,0,93,8,19,16,33,29,12,8,122,120,98,98,155,176,65,17,734,1660,1861,2220,2758,2279,562,80,11421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,8,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,13,6,19,20,15,9,3,0,68,14,20,21,18,12,3,0,88
30701,0,3,0,0,0,0,0,3,8,4,7,0,3,0,0,21,1465,2921,2846,2936,1945,442,76,12626,448,275,176,173,131,31,6,1233,14,68,80,94,76,24,15,378,14,17,23,25,30,15,3,129,29,36,25,32,23,4,0,157,28,85,88,121,82,27,16,434,247,363,256,337,324,110,27,1669,2283,3855,3569,3792,2648,658,138,16939,3,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,3,3,7,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,3,0,0,0,16,0,0,3,3,0,0,0,3,0,0,4,0,3,0,0,7,4,4,13,3,3,0,0,28,21,42,27,44,27,14,4,177,25,50,48,56,32,16,4,221
30702,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,10,1601,2278,2616,2865,1950,418,56,11785,416,213,149,185,80,22,3,1074,16,42,53,75,49,28,11,268,14,25,20,33,25,4,4,133,32,22,22,19,26,3,0,127,10,19,19,38,36,26,13,160,161,139,142,209,205,96,19,979,2254,2752,3046,3444,2388,608,101,14590,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,7,23,30,25,17,22,9,3,127,24,40,32,22,21,9,3,144
30703,0,0,0,0,0,0,0,0,7,3,9,10,3,0,0,30,1192,1533,1933,2369,1809,393,51,9280,459,133,86,111,84,21,3,888,12,30,44,55,68,25,3,241,11,7,17,21,26,7,3,94,14,15,19,18,16,0,0,81,6,14,22,31,30,28,6,132,120,92,116,165,149,73,21,742,1821,1837,2246,2789,2188,543,90,11510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,14,22,17,19,20,6,0,89,14,22,20,19,20,6,0,95
30801,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,12,1146,2243,2298,2038,1196,217,30,9162,315,253,183,188,102,14,3,1058,4,25,29,34,37,11,0,134,10,18,8,17,17,3,0,71,24,16,4,15,10,3,0,74,14,32,33,50,44,15,6,198,148,176,181,194,155,54,8,916,1719,2994,2999,2810,1668,322,45,12561,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,37,25,10,0,0,106,0,3,4,3,0,0,0,11,0,5,3,4,0,0,0,9,5,34,41,30,14,0,0,134,13,39,34,20,9,4,0,120,24,81,78,51,23,4,3,257
30803,0,0,0,0,0,0,0,3,17,21,18,33,13,4,0,107,4715,6795,6857,7516,5203,854,86,32017,1325,509,386,370,233,53,8,2886,19,63,79,143,102,22,9,437,46,75,73,117,68,13,3,393,62,59,72,81,50,12,0,324,21,42,40,53,38,18,4,216,292,272,233,265,262,59,14,1389,6578,7887,7800,8640,6022,1039,131,38104,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,15,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,6,7,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,15,15,3,0,0,50,19,7,0,3,0,0,0,26,0,0,4,0,0,0,0,6,21,13,20,21,6,0,0,78,59,59,46,67,36,3,0,272,83,77,70,90,48,7,0,380
30804,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,555,1029,1096,1129,701,134,23,4663,169,100,72,81,35,6,0,464,3,15,13,23,18,5,0,77,0,8,11,8,17,6,0,60,18,12,9,8,14,0,0,58,12,20,28,23,20,17,0,126,78,74,73,99,99,32,11,464,844,1296,1334,1420,933,207,39,6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,3,3,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,3,3,4,0,0,11,5,13,10,11,7,3,0,52,7,16,12,12,14,3,0,61
30805,0,0,0,0,0,0,0,3,16,13,7,8,3,0,0,45,2278,3686,4158,4303,2465,340,23,17251,667,193,162,175,92,22,0,1318,4,13,28,46,28,16,0,129,32,88,96,107,69,3,0,396,34,27,31,37,21,0,0,151,9,34,38,41,36,24,4,185,165,158,125,140,114,44,10,752,3252,4403,4848,5071,2950,455,40,21015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,11,9,52,61,44,23,3,0,194,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,17,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,14,58,62,52,29,6,0,217,40,151,157,149,74,11,3,581,61,212,225,204,101,12,4,809
30901,158,164,32,25,15,0,3,389,9,15,10,10,0,0,0,46,3562,5231,5098,4634,3078,817,64,22492,850,304,156,162,124,51,0,1648,7,28,27,40,39,16,0,163,41,89,66,64,32,8,0,298,92,137,110,85,45,11,0,481,25,47,33,35,34,9,4,179,239,272,169,169,120,40,0,1020,5240,6461,5783,5292,3528,966,80,27354,20,14,8,7,0,0,0,55,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,6,3,0,3,0,0,0,16,0,3,0,0,0,0,0,9,5,0,0,0,0,0,0,3,36,28,8,14,8,0,0,97,0,0,0,0,0,0,0,0,41,27,16,14,7,0,0,102,6,3,4,0,7,0,0,24,30,8,3,4,3,0,0,45,7,0,0,0,0,0,0,10,79,44,18,16,18,3,0,180,68,77,35,31,24,11,0,241,184,148,68,58,45,9,0,522
30902,0,0,0,0,0,0,0,0,3,4,0,3,3,0,0,14,1651,2315,2751,2972,2064,460,25,12239,428,123,73,90,74,19,0,811,3,6,12,32,17,16,4,82,19,28,19,32,15,3,0,110,50,46,62,67,32,3,0,269,8,11,29,27,22,15,0,105,147,94,94,112,107,33,0,588,2385,2690,3057,3365,2366,546,34,14457,3,3,5,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,0,0,19,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,11,3,6,0,0,0,3,0,12,15,0,3,3,3,0,0,26,0,0,0,3,0,0,0,3,26,5,3,3,7,7,0,51,13,18,22,21,10,0,0,88,45,29,26,36,20,3,0,158
30903,3,4,0,0,5,0,0,15,7,10,3,3,0,0,0,21,1834,2647,2698,2979,1986,578,60,12780,448,151,106,123,68,39,3,934,3,3,12,20,24,13,0,76,26,46,29,34,26,0,0,156,33,21,24,29,19,4,0,135,12,21,16,33,31,14,3,126,115,96,63,84,77,21,0,458,2621,3061,2984,3327,2244,672,71,14979,11,12,3,4,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,18,3,6,3,0,0,46,0,0,0,0,0,0,0,0,13,16,4,0,0,0,0,37,0,0,0,5,0,0,0,8,14,3,0,0,0,0,0,22,3,0,3,0,0,0,0,4,35,20,7,4,4,0,0,75,18,20,22,14,23,6,0,102,76,56,37,28,27,3,0,220
30904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,361,562,670,467,119,16,2500,104,32,21,21,17,3,7,208,0,3,10,18,12,8,0,54,0,0,10,7,7,0,0,26,3,0,4,4,3,0,0,16,6,8,7,10,11,7,0,36,40,77,42,58,51,15,6,289,464,483,652,789,568,150,32,3135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,8,3,6,0,0,31,11,3,8,8,5,3,0,35
30905,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,476,755,1044,1087,697,164,13,4229,133,49,35,35,26,4,0,279,5,3,8,20,23,5,0,62,0,0,6,4,3,0,0,23,4,4,14,3,0,0,0,25,0,3,11,16,13,6,0,57,23,16,13,25,21,6,3,114,647,844,1135,1200,795,190,19,4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,11,12,0,0,38,5,13,5,15,11,0,0,45
