SA3_CODE_2016,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000mo_Mng,SG_3000mo_Pro,SG_3000mo_TecTW,SG_3000mo_CoPSW,SG_3000mo_ClAW,SG_3000mo_SWks,SG_3000mo_MaOpDv,SG_3000mo_Lab,SG_3000mo_IDNS,SG_3000mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot
10304,0,25,3,18,14,0,0,8,0,64,3,34,4,32,42,0,5,23,0,142,3,64,13,52,49,0,9,26,3,215,9,78,15,89,90,0,8,24,0,312,5,239,22,71,149,0,14,18,3,519,5,290,18,51,94,3,3,4,3,464,20,313,22,62,76,0,0,0,4,499,35,304,19,49,39,0,0,0,3,456,154,315,11,47,47,4,0,3,9,582,55,64,3,0,7,0,0,0,0,139,0,14,0,9,0,0,0,0,0,18,296,1772,131,517,606,12,46,126,22,3514,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,10,0,0,0,6,3,0,3,0,0,22,0,0,4,4,0,0,0,3,0,14,3,9,3,14,14,0,3,7,0,42,0,6,5,9,13,3,8,9,0,62,3,12,13,18,19,3,26,18,3,107
10401,0,19,0,20,9,0,0,5,0,52,3,37,3,26,29,0,0,9,3,99,5,49,9,39,31,0,0,26,0,157,3,71,12,56,50,0,3,19,0,218,5,154,16,63,65,0,0,6,0,311,6,121,12,53,67,5,3,5,4,281,11,189,13,72,26,8,4,4,0,311,14,221,4,60,27,0,0,7,0,334,73,115,8,57,22,0,0,6,0,287,19,33,0,4,3,0,0,0,0,54,0,11,0,7,4,0,0,5,0,28,134,1037,82,473,339,16,12,97,14,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,0,0,8,0,0,0,5,0,0,0,0,0,10,0,3,4,7,6,0,0,5,0,28,0,12,4,10,13,0,9,12,0,57,3,4,13,6,21,0,29,29,3,108
10402,4,38,0,36,15,0,0,10,0,109,3,69,3,46,40,0,0,9,0,171,0,99,3,73,62,0,6,22,0,265,3,161,8,81,103,3,11,37,4,403,9,253,10,78,105,0,6,13,3,469,7,321,7,34,52,0,0,4,0,429,19,325,14,54,29,0,0,4,0,434,31,360,3,63,19,3,0,0,0,483,122,202,3,68,28,3,3,0,3,430,23,44,0,3,3,0,0,0,0,69,0,14,0,5,4,0,0,0,3,28,216,1923,62,578,459,16,26,106,14,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,0,5,5,0,0,3,0,20,0,7,4,7,10,0,0,11,0,48,4,4,17,3,16,3,24,31,0,110
10501,0,3,3,9,3,0,0,4,0,31,0,15,0,22,11,0,0,10,0,61,0,22,4,39,22,0,0,9,0,100,3,36,10,50,22,0,0,16,0,134,3,85,0,45,24,0,0,9,0,165,0,90,0,37,17,0,0,7,0,151,9,90,0,46,5,0,0,0,0,156,16,52,0,55,4,0,0,0,0,126,46,56,0,56,11,0,0,3,0,169,13,9,0,9,0,0,0,0,0,21,0,3,0,7,0,0,0,0,0,13,86,467,20,401,129,0,9,66,10,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,10,0,0,0,7,0,0,0,3,0,12,0,0,0,3,0,0,0,4,0,12,0,3,6,3,6,0,5,13,0,28,4,5,9,8,9,0,13,14,0,61,3,6,17,0,25,0,30,22,3,111
10502,0,5,0,5,4,0,0,0,0,15,0,12,0,20,7,0,0,3,0,42,0,13,3,27,11,0,4,3,0,59,0,18,3,41,30,0,0,8,0,105,3,82,6,39,37,0,0,7,3,180,0,94,7,27,27,6,8,3,0,174,10,94,12,49,16,0,3,4,0,189,9,83,5,47,5,0,0,0,3,155,43,75,3,46,6,0,0,0,0,175,7,13,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,7,79,505,43,316,139,9,21,46,12,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0,3,0,3,0,3,4,0,0,0,0,19,0,0,0,10,11,0,8,9,0,40
10503,3,18,6,31,14,0,0,10,0,88,0,46,3,57,33,9,0,16,0,159,0,73,8,112,84,0,7,35,3,318,7,108,23,114,104,0,12,25,0,400,15,256,32,142,143,3,13,24,6,633,14,288,24,83,85,3,5,4,4,511,37,303,17,121,59,3,3,0,4,556,49,363,10,113,38,0,0,3,4,587,140,263,5,109,31,4,0,3,3,565,39,52,0,8,0,0,0,0,0,102,0,15,0,12,8,0,0,3,0,43,294,1822,143,962,615,21,43,126,25,4056,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,9,0,0,0,3,5,0,0,3,0,7,0,0,5,8,0,0,0,3,0,21,7,3,0,8,7,0,0,13,0,39,0,3,10,18,19,0,14,19,4,87,3,7,23,8,35,3,55,25,0,163
10601,0,20,3,24,13,0,0,12,0,73,0,48,7,66,27,0,0,16,0,167,0,71,4,73,38,0,3,17,0,209,0,110,12,78,51,3,0,32,0,293,4,202,15,101,60,0,5,8,0,394,10,178,14,74,24,0,4,9,4,309,16,192,17,115,19,0,0,8,3,371,18,213,11,82,9,0,0,0,0,338,88,118,8,65,8,0,0,0,0,288,11,8,0,4,0,0,0,0,0,25,0,19,0,5,7,0,0,3,0,36,153,1222,99,753,270,4,19,127,15,2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,4,0,0,0,0,4,0,0,3,0,15,0,0,3,0,6,0,0,0,0,10,0,0,0,5,16,0,0,5,0,26,0,0,3,3,17,0,9,20,0,57,0,16,12,3,29,0,19,17,0,88
10602,0,24,0,27,14,0,3,4,0,71,0,32,4,30,38,0,4,10,0,123,7,84,0,62,55,4,4,13,0,219,4,135,15,59,109,0,9,15,0,351,3,212,17,51,128,5,5,8,3,429,11,283,24,41,119,4,3,11,0,489,18,230,28,70,56,3,0,0,9,407,16,265,16,52,16,0,3,0,6,375,64,209,16,60,21,0,0,0,4,372,31,40,6,4,0,0,0,0,0,83,5,11,0,5,8,0,0,0,0,22,152,1547,139,504,576,17,29,70,29,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,13,0,0,0,0,16,0,0,3,0,8,0,0,3,0,21,0,7,3,3,8,0,3,9,0,30,0,7,9,0,17,0,10,14,3,59
10603,0,14,3,32,10,0,0,6,0,72,3,23,3,25,7,0,0,0,0,67,3,45,4,36,30,0,0,3,0,119,4,48,3,37,22,0,0,6,0,120,4,98,7,34,36,0,0,11,3,194,3,79,16,25,13,0,0,3,0,141,8,123,17,41,9,0,4,3,0,211,12,146,6,42,3,0,0,0,0,217,42,73,4,49,3,0,0,0,0,180,6,4,0,6,0,0,0,0,0,21,3,5,0,0,0,0,0,0,0,15,89,679,67,367,153,5,10,42,10,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,3,0,4,0,0,6,0,0,3,0,15,0,0,3,0,10,0,0,9,0,25,3,3,3,5,12,0,3,14,0,44,4,9,17,3,20,0,13,17,0,84
10604,0,4,0,16,10,0,0,3,0,33,0,17,3,22,13,0,3,8,0,72,4,21,3,34,12,0,0,5,0,82,0,58,8,25,24,0,3,17,0,143,0,76,14,35,18,0,3,10,0,164,3,71,16,24,17,0,7,0,0,135,7,79,9,33,4,0,0,0,0,135,9,77,6,37,4,0,0,0,0,130,21,55,9,30,3,0,0,0,0,119,6,5,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,5,54,484,72,274,120,0,11,55,4,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,11,0,3,0,0,5,0,0,0,0,8,0,4,4,5,11,0,0,3,0,27,3,0,3,4,4,0,6,11,0,34,3,5,10,6,17,0,21,15,0,85
10701,0,14,3,16,8,3,0,13,0,54,0,30,0,39,23,0,3,12,0,97,0,52,3,38,31,0,0,14,0,141,0,65,4,57,55,0,3,13,0,207,8,140,7,27,68,3,3,15,0,265,5,166,3,25,25,3,6,7,0,244,8,179,4,27,11,3,8,10,0,247,24,200,9,25,8,0,3,6,0,273,80,97,11,12,10,0,7,3,0,222,18,17,10,0,0,0,0,0,0,44,0,13,0,7,0,0,0,0,0,23,150,987,58,305,254,10,33,106,6,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,3,3,3,0,0,0,0,0,8,0,0,3,0,4,0,0,3,0,12,3,0,0,0,0,0,5,12,0,22
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
