SA3_CODE_2016,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000mo_A_15_19,Lab_3000mo_A_20_24,Lab_3000mo_A_25_34,Lab_3000mo_A_35_44,Lab_3000mo_A_45_54,Lab_3000mo_A_55_64,Lab_3000mo_A_65_74,Lab_3000mo_A_75ov,Lab_3000mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34
12504,293,913,933,995,732,166,8,4105,13,7,11,6,6,8,3,0,49,200,30,23,7,13,11,0,0,275,85,89,58,41,50,35,8,3,371,31,92,87,36,67,83,16,0,402,23,98,104,58,101,75,19,0,482,32,83,175,133,178,140,36,4,782,21,90,259,183,286,210,35,3,1094,12,81,294,224,261,228,45,0,1152,8,51,152,123,148,93,14,3,593,0,35,72,58,72,52,12,0,296,0,13,33,37,47,29,3,0,170,0,8,16,18,27,14,4,0,87,0,0,17,16,10,11,3,0,56,0,0,3,7,3,3,3,0,28,10,5,14,17,20,8,3,0,81,426,686,1316,974,1298,1000,209,19,5918,10,8,11,10,5,10,4,0,59,16,11,0,6,0,0,0,0,43,14,17,12,8,13,6,0,3,70,9,16,21,13,17,9,3,3,88,6,17,22,21,14,13,3,4,100,7,20,38
12601,9,31,41,30,29,11,6,172,0,0,0,0,0,0,0,0,0,43,17,0,9,3,0,0,0,71,13,7,6,4,7,9,0,0,49,5,9,11,9,9,11,4,0,44,3,0,6,8,12,11,6,0,47,4,9,14,5,17,14,10,3,73,0,5,9,9,18,18,4,0,70,0,6,17,12,22,19,0,0,76,0,4,17,7,7,10,0,0,46,0,0,7,3,5,3,3,0,24,0,0,6,6,3,0,3,0,17,0,0,0,0,3,0,0,0,9,0,0,3,0,4,3,0,0,12,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,4,69,59,94,71,107,107,27,5,540,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,8,0,3,0,0,4,0,0,0,10,0,0,0
12602,135,335,447,488,410,103,8,1960,14,9,7,5,3,3,0,0,45,208,44,22,14,15,17,3,0,315,70,105,49,36,45,39,3,0,358,25,79,84,45,54,68,15,0,368,21,116,119,67,79,67,16,3,485,13,78,137,106,98,107,24,8,566,10,62,153,114,139,128,27,10,642,3,33,117,103,129,93,40,3,531,3,25,115,91,137,95,18,0,477,0,11,43,62,48,61,8,0,233,0,8,28,29,48,26,7,0,147,0,0,18,23,16,7,0,0,69,0,0,7,14,16,4,3,0,45,0,0,3,0,3,9,0,0,22,4,7,9,12,11,8,4,0,54,381,588,915,717,835,723,174,24,4362,3,5,14,14,10,6,0,0,62,15,9,7,9,11,0,0,0,54,9,13,10,4,5,4,0,3,61,5,14,14,10,12,10,5,4,73,4,9,16,12,12,8,3,3,67,0,16,29
12701,95,275,342,382,255,70,0,1437,7,3,0,3,3,0,0,0,17,88,8,9,3,9,3,0,0,120,44,28,9,14,20,13,5,0,141,29,24,22,22,34,8,3,0,143,13,21,30,44,36,26,12,0,185,15,35,40,46,58,41,3,0,238,16,25,56,46,50,63,11,0,259,9,33,52,33,51,38,4,0,211,0,20,43,48,34,30,5,0,189,3,6,17,21,21,10,0,0,73,0,3,12,7,9,6,0,0,41,0,0,5,9,3,4,0,0,29,0,0,6,5,5,3,0,0,15,0,0,3,0,3,0,0,0,7,0,4,6,6,4,6,0,0,24,215,210,310,306,340,249,54,5,1689,4,0,4,4,0,3,0,0,14,6,0,0,0,0,0,0,0,16,0,0,0,3,8,0,0,0,16,0,3,7,3,0,0,0,0,17,0,0,5,3,8,0,0,0,15,4,3,5
12702,452,1269,1311,1612,1175,217,16,6167,15,5,9,11,4,13,3,0,62,185,32,17,13,21,14,3,0,282,92,71,50,60,98,86,9,3,473,48,76,63,84,117,100,16,4,511,34,55,77,90,112,94,14,4,479,27,87,121,154,197,134,34,0,757,18,103,204,165,271,217,44,3,1025,23,106,205,165,239,154,26,0,915,4,38,132,116,153,96,18,0,564,3,16,57,61,68,40,14,0,254,0,7,45,28,45,21,7,0,150,0,3,23,24,16,17,3,0,84,0,0,13,17,15,5,0,0,53,0,0,3,3,9,3,0,0,13,11,17,14,16,15,26,0,0,105,463,615,1033,993,1371,1012,196,13,5711,4,10,11,18,9,5,3,0,56,19,5,4,3,3,0,0,0,36,13,11,11,10,11,9,3,0,64,3,14,20,14,8,11,0,0,77,7,7,18,13,8,3,10,0,68,7,15,25
12703,526,1242,1326,1564,1042,183,12,6024,20,11,5,11,7,3,0,0,58,218,26,10,11,11,6,4,0,287,103,64,39,41,58,50,8,0,363,52,55,54,61,66,69,8,0,365,37,59,65,79,89,77,7,7,425,40,91,114,128,167,138,25,3,706,31,84,183,178,242,191,35,0,945,22,88,182,187,221,210,28,0,938,4,47,104,129,163,109,11,0,563,0,10,63,53,68,50,9,0,259,0,13,24,29,44,17,4,0,132,0,4,15,27,14,13,3,0,72,0,0,11,16,12,3,3,0,44,3,0,4,3,0,0,0,0,12,10,14,15,23,20,15,4,0,98,538,562,889,978,1181,955,149,11,5263,8,5,9,8,6,0,4,0,48,13,8,7,0,3,0,0,0,40,9,13,5,13,11,5,0,0,53,4,15,13,7,12,8,8,3,70,3,11,14,8,15,8,4,0,64,0,16,26
12801,151,294,311,396,346,105,8,1684,11,4,3,6,4,3,0,0,28,282,30,20,11,8,12,6,0,365,91,73,30,24,25,21,13,0,280,28,62,55,26,33,31,10,3,254,16,69,83,41,48,41,20,4,307,13,57,90,67,83,64,16,6,395,11,48,96,74,102,89,25,3,447,12,41,91,81,88,82,28,0,420,3,13,56,62,67,44,16,3,266,0,6,27,34,30,17,7,0,125,0,0,15,19,21,14,3,0,77,0,0,10,19,15,9,0,0,54,0,0,11,17,19,9,4,0,59,3,3,0,0,9,5,0,0,20,9,8,3,7,9,9,3,0,48,472,410,591,489,568,447,142,21,3135,0,3,3,3,0,0,0,3,18,18,0,0,0,3,0,0,0,21,4,4,6,0,7,3,0,3,23,3,3,9,9,6,3,0,3,34,0,6,11,8,3,3,0,3,33,4,12,7
12802,54,134,174,248,225,64,3,946,7,0,10,0,5,3,0,0,17,288,18,3,9,10,3,0,0,340,86,44,16,13,20,24,3,4,213,17,34,26,21,27,32,4,0,163,13,36,24,19,28,31,11,0,168,5,29,56,48,43,48,15,0,245,8,29,44,40,60,69,10,3,266,3,25,35,41,55,56,11,0,229,3,24,27,48,45,51,7,0,203,0,3,17,17,27,11,3,0,84,0,3,12,20,12,12,0,0,64,0,0,12,11,14,3,0,0,38,0,0,3,8,7,4,0,3,30,0,0,3,0,0,0,0,0,11,7,3,8,7,9,11,0,0,34,437,261,296,304,358,358,78,10,2105,3,0,0,3,6,0,0,0,9,8,0,0,0,0,0,0,0,15,0,6,0,4,5,0,0,0,19,0,8,0,3,0,0,3,3,17,0,0,4,3,4,3,0,0,24,3,4,3
19797,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,8,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,654,2457,2745,3512,2951,826,83,13373,49,30,50,30,53,41,8,3,272,279,114,79,128,171,127,22,6,928,181,219,253,328,474,446,78,10,1981,142,209,347,418,569,535,126,22,2361,141,228,416,467,684,615,150,25,2727,173,396,616,665,872,794,198,17,3735,142,484,752,735,898,653,162,22,3849,91,448,900,827,940,708,136,11,4067,51,298,847,862,846,541,96,3,3545,9,125,444,499,453,291,56,7,1876,5,80,282,323,297,183,40,0,1200,4,18,147,176,162,87,13,0,621,3,19,145,173,159,87,15,0,598,0,5,35,45,53,31,13,0,176,21,50,80,70,144,106,23,4,498,1288,2730,5403,5740,6767,5245,1136,117,28442,15,12,28,32,39,15,9,7,144,30,11,12,17,10,8,10,0,102,15,24,20,18,36,22,6,6,146,15,22,27,23,34,21,20,18,180,15,19,31,33,33,31,16,15,197,9,46,68
20101,136,363,499,645,564,153,18,2409,16,5,4,5,12,3,0,0,44,342,23,15,5,16,14,6,3,426,107,77,32,38,43,57,10,0,371,27,86,38,46,69,63,26,0,358,28,79,58,70,89,81,21,0,427,32,93,104,107,128,120,36,5,624,12,95,144,117,170,121,32,4,689,8,61,126,128,137,106,15,0,571,3,16,84,81,98,77,7,0,368,3,10,28,46,70,37,4,3,194,0,3,21,35,48,30,3,0,150,0,0,15,22,37,23,0,0,98,0,0,7,11,30,11,0,0,55,0,0,3,4,3,3,3,0,17,19,4,14,14,21,16,12,3,101,586,553,701,736,966,763,169,28,4499,4,4,0,4,4,5,0,0,33,20,3,0,5,3,4,3,0,36,6,10,3,4,6,3,4,0,44,4,4,3,3,7,11,3,6,42,5,6,0,6,4,5,5,3,34,0,19,7
20102,17,55,74,102,85,23,4,356,7,0,0,3,0,0,6,0,16,61,3,0,13,6,11,3,0,96,28,17,13,13,25,27,3,5,123,4,18,21,16,25,20,15,3,118,6,10,15,26,21,18,4,0,104,7,27,19,24,42,25,6,4,139,0,16,25,32,26,34,5,3,142,3,12,18,28,32,21,6,0,115,0,3,22,17,18,14,7,0,76,0,0,3,12,12,4,0,0,27,0,0,0,3,0,0,0,0,12,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,6,3,3,3,3,0,0,22,116,107,137,180,220,183,55,11,1004,3,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,10,0,0,0,3,0,3,0,0,7,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,3,0,15,0,0,0
20103,15,65,106,132,116,17,3,459,4,0,3,0,0,3,0,0,9,56,7,3,0,3,4,0,0,74,19,10,6,8,18,24,3,3,94,4,6,16,10,20,22,8,0,102,0,15,15,20,16,24,5,3,101,7,18,22,30,34,39,12,0,160,0,22,36,36,53,46,8,5,203,3,9,25,20,34,30,3,0,127,0,3,14,6,14,13,3,0,63,0,0,3,0,6,0,0,0,15,0,0,0,8,4,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,7,4,0,0,18,101,93,147,138,218,223,44,10,982,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,15,0,0,0,0,0,0,3,0,7,0,0,3,0,0,3,0,0,11,0,0,0
20201,142,322,382,533,499,122,9,2062,26,0,3,3,7,3,0,0,44,368,27,15,7,19,24,4,0,467,94,72,34,27,51,43,18,3,348,52,61,52,53,53,68,19,0,359,25,69,72,46,82,82,21,9,403,24,72,100,105,141,117,26,5,583,6,81,137,108,135,143,12,3,636,3,49,101,92,103,91,9,3,449,0,26,63,48,64,52,4,0,261,0,11,22,38,35,25,0,0,125,0,3,19,25,28,12,0,0,87,0,0,4,7,11,3,7,0,33,0,0,11,4,7,0,0,0,32,0,0,0,3,0,3,0,0,11,7,8,11,3,18,16,0,0,64,615,493,650,584,742,671,121,26,3898,5,0,3,6,0,7,3,0,27,15,6,5,3,0,0,0,0,26,6,5,3,3,0,7,0,0,25,6,11,4,10,0,5,3,3,41,0,0,7,5,4,7,7,5,35,3,7,6
20202,62,148,169,217,196,58,3,869,9,4,0,0,3,0,0,0,16,142,12,7,6,10,10,0,0,193,32,22,11,12,25,31,8,0,138,21,30,23,26,40,27,9,4,171,14,32,46,22,45,38,15,0,223,14,71,106,67,63,67,11,0,408,22,155,197,112,148,119,13,4,780,3,85,160,114,121,100,17,3,608,3,35,79,68,57,47,0,0,280,0,3,17,11,20,17,7,0,69,0,0,5,7,9,10,4,0,36,0,0,0,0,0,4,0,0,8,0,0,0,3,0,0,0,0,10,0,3,0,0,5,0,0,0,8,11,4,14,4,10,14,0,0,49,263,468,671,453,554,482,86,15,3002,0,0,0,3,0,0,4,0,10,3,0,0,3,0,0,0,0,8,0,5,0,0,0,0,0,0,8,0,0,3,0,9,5,3,3,20,3,0,3,3,7,0,3,3,15,3,3,3
20203,30,90,84,130,103,19,0,465,0,0,0,0,0,3,0,0,5,31,3,0,0,0,3,0,0,36,6,0,8,3,7,8,4,0,29,3,11,3,4,8,8,3,3,40,0,3,7,6,8,8,8,0,38,8,10,14,22,17,17,5,0,86,5,13,28,27,18,23,3,0,117,0,6,23,19,24,15,5,0,105,0,5,19,7,13,23,3,0,75,0,3,3,5,4,6,0,0,29,0,0,3,3,3,5,0,0,17,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,14,46,65,115,106,109,116,30,4,593,0,0,3,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,3,4,0,0,0
20301,11,31,51,55,38,16,3,197,0,0,0,0,0,4,0,0,7,36,9,4,5,0,6,0,0,61,7,13,3,3,11,13,8,0,61,4,3,5,11,14,5,3,0,55,3,5,5,17,12,13,8,0,73,4,16,18,15,11,10,4,0,84,4,24,15,22,19,11,3,0,96,0,12,10,17,26,16,3,3,91,0,3,9,18,11,14,0,0,60,0,0,0,10,7,3,0,0,19,0,0,0,4,3,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,63,86,84,128,116,104,33,13,626,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0
20302,406,872,977,1353,1176,238,11,5134,36,11,7,10,9,4,0,0,71,692,79,36,17,37,35,13,5,917,183,167,62,63,78,110,27,0,688,64,128,82,104,114,121,42,12,665,40,143,100,100,160,162,52,14,760,31,161,153,173,232,211,59,16,1039,25,178,253,235,300,224,45,3,1264,20,123,235,194,271,211,36,0,1097,0,51,176,181,163,146,21,8,749,0,15,81,88,88,47,14,0,338,0,11,55,56,45,36,4,0,199,0,7,34,34,35,12,0,0,120,0,3,34,46,30,16,0,0,128,0,0,6,5,12,6,3,0,33,19,23,13,36,41,30,3,0,167,1113,1092,1328,1327,1628,1373,324,51,8238,11,3,4,7,12,0,0,3,42,36,4,10,11,6,0,4,0,66,14,16,9,16,10,11,3,6,78,3,6,12,5,11,8,0,3,49,4,5,12,10,16,15,5,8,78,3,12,15
20303,19,62,54,108,119,30,3,418,15,4,3,3,4,3,0,0,30,211,24,4,15,23,4,0,0,288,48,52,19,28,30,31,10,0,222,15,40,22,26,30,42,17,0,188,10,47,17,25,42,49,17,3,217,5,27,32,42,52,49,19,0,224,6,16,43,34,54,42,20,0,204,0,14,35,28,42,36,12,0,166,0,3,12,27,25,26,4,0,96,0,0,16,15,9,3,0,0,47,0,0,6,7,9,4,3,0,33,0,0,4,8,3,4,0,0,20,0,0,3,3,5,0,3,0,16,0,0,3,3,0,0,0,0,7,10,6,6,8,9,7,3,0,40,320,241,226,270,326,306,103,10,1801,3,0,5,6,3,0,0,0,16,13,0,0,3,0,0,3,0,17,3,0,3,0,0,0,6,0,12,0,0,0,0,3,0,0,0,11,0,3,0,0,0,0,0,0,7,3,0,0
20401,133,186,189,256,290,65,10,1166,4,3,3,3,7,13,6,0,40,151,15,15,5,17,16,0,0,225,30,26,20,28,58,59,12,0,232,16,21,29,36,52,47,24,5,227,16,26,31,37,49,63,13,0,231,24,38,67,59,88,80,32,0,385,11,52,66,66,97,79,31,0,396,4,63,93,78,104,76,13,3,421,3,20,52,59,51,47,6,0,234,0,4,23,22,33,29,3,0,114,0,0,13,9,15,14,4,0,50,0,0,3,3,8,3,0,0,17,0,0,4,3,4,7,0,0,20,0,0,4,4,4,4,0,0,18,10,12,6,4,14,11,6,0,67,261,273,434,420,600,533,145,14,2684,0,0,3,0,3,0,0,0,14,9,0,0,3,0,0,0,0,13,7,0,7,0,7,3,0,0,29,0,0,4,3,4,8,0,4,23,0,3,3,0,7,4,4,0,20,0,0,0
20402,68,165,240,374,324,69,8,1255,11,3,0,3,3,3,0,0,28,157,8,10,5,11,10,5,0,209,39,19,18,15,34,29,10,3,169,15,22,21,30,39,43,16,5,188,12,33,20,28,50,58,20,0,220,18,38,40,48,75,82,26,3,321,12,50,80,73,94,81,21,4,412,5,24,55,70,89,79,11,0,327,3,11,40,47,57,60,3,0,232,0,3,11,25,45,31,9,0,122,0,0,11,20,25,12,3,0,62,0,0,0,3,4,6,4,0,29,0,0,0,3,7,3,3,0,19,0,0,3,0,6,5,0,0,11,6,4,6,3,10,19,3,0,54,277,212,318,382,549,536,125,18,2410,4,0,0,3,3,3,0,0,15,0,0,3,3,8,0,5,0,16,0,3,0,4,0,0,4,3,23,0,4,0,4,3,0,3,4,20,0,4,3,3,0,7,3,0,26,0,4,3
20403,230,412,496,630,537,137,14,2516,15,3,0,4,0,7,0,0,32,225,14,12,5,23,18,4,0,299,60,32,31,36,49,52,10,0,273,25,38,25,35,62,48,12,4,249,28,39,44,51,68,72,20,4,336,26,83,95,65,88,100,24,3,474,20,86,109,74,103,97,26,3,519,7,64,121,87,105,88,11,0,485,5,30,97,91,88,64,4,0,387,0,9,49,35,46,32,8,3,185,0,3,17,26,33,23,0,0,102,0,0,19,18,20,17,0,0,76,0,0,9,13,12,3,0,0,35,0,0,0,4,4,0,0,0,10,14,7,9,11,11,15,8,0,79,425,407,640,556,715,637,137,14,3533,3,0,7,4,3,3,0,0,17,6,0,5,3,0,3,0,0,19,3,0,0,4,3,3,0,3,17,3,6,3,8,3,5,6,3,34,4,0,0,4,3,7,0,0,25,3,0,8
20501,50,143,146,201,212,55,3,828,24,3,0,3,4,3,0,0,32,185,13,12,6,24,7,5,0,241,55,31,15,25,28,25,7,0,173,14,28,15,33,32,34,4,0,163,18,23,32,29,53,53,16,3,228,10,45,76,41,70,56,15,3,304,11,61,67,63,101,67,15,5,384,7,39,52,60,66,49,9,3,287,0,9,44,35,34,37,4,0,163,0,4,21,17,18,11,3,0,81,0,4,7,13,10,9,0,0,45,0,0,3,4,4,0,0,0,16,0,0,4,10,12,8,0,0,32,0,0,4,0,0,7,0,0,13,17,3,5,8,10,5,0,0,45,330,253,353,339,465,365,87,18,2207,3,0,0,3,3,4,3,0,14,6,0,4,0,0,3,0,0,20,0,0,0,5,0,0,3,3,13,0,0,4,0,3,0,0,0,8,3,3,0,6,0,4,3,0,15,0,5,0
20502,57,124,156,246,212,71,9,878,10,3,0,4,8,8,4,0,41,112,9,8,11,15,17,9,0,172,26,17,15,21,32,31,11,0,142,22,21,23,33,31,45,14,0,193,9,19,32,31,44,48,24,5,212,7,31,62,43,80,82,17,5,335,13,37,78,53,86,72,11,5,340,4,21,51,59,86,62,17,0,299,0,10,43,33,57,49,10,0,201,0,3,21,14,14,9,0,0,56,0,0,6,3,9,13,0,0,32,0,0,5,7,3,3,3,0,17,0,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,0,8,5,6,7,5,8,9,4,0,38,207,179,343,319,476,449,114,16,2108,3,0,3,0,3,7,0,0,12,14,0,0,0,0,0,0,0,13,0,0,0,4,0,5,0,3,17,0,0,3,0,3,3,3,7,18,0,0,0,5,3,3,5,0,25,4,0,3
20503,32,144,207,337,326,80,11,1158,11,0,0,3,3,5,3,0,23,166,13,4,8,11,14,4,0,222,39,25,18,35,39,51,14,0,223,13,34,33,33,66,81,22,5,292,20,26,52,46,68,67,18,4,301,18,30,66,53,93,91,23,3,377,9,42,66,44,94,71,12,0,348,3,29,72,55,80,70,15,0,324,3,10,48,45,64,48,8,0,227,0,4,29,26,20,10,6,0,97,0,3,15,14,27,14,0,3,70,0,0,12,17,14,8,3,0,57,0,0,6,3,10,3,4,0,26,0,0,3,3,4,5,3,0,19,8,4,7,6,12,16,6,0,51,282,231,436,385,609,557,137,26,2667,4,3,0,0,3,4,0,0,12,8,0,0,4,3,0,0,0,17,4,0,0,0,3,4,3,3,14,0,0,0,3,3,10,6,3,26,3,0,0,0,5,10,7,0,29,0,3,3
20504,83,390,489,666,588,85,10,2348,10,3,3,3,8,6,0,0,36,217,12,13,4,17,24,0,0,292,52,25,29,24,40,57,16,0,249,21,32,24,44,50,50,16,0,234,12,32,33,34,66,59,17,3,263,8,47,63,69,92,77,24,6,398,0,33,75,72,80,70,17,0,347,0,27,55,55,65,57,13,0,272,0,11,48,49,51,45,5,0,206,0,8,36,32,40,22,3,0,143,0,6,27,42,30,31,5,0,143,0,0,19,39,46,36,5,0,144,0,4,23,37,49,37,5,0,144,0,0,8,3,8,7,0,0,31,9,3,4,9,15,16,6,0,61,345,250,462,523,647,599,123,16,2963,5,5,5,3,3,4,0,0,24,14,3,0,0,0,0,0,0,18,7,3,0,0,4,0,5,0,25,3,0,3,8,8,7,4,0,32,3,3,3,3,3,8,7,0,29,3,5,10
20505,70,182,216,278,263,75,4,1112,4,0,7,0,5,6,0,0,23,113,11,14,11,14,16,5,0,176,44,10,16,16,26,36,12,0,161,19,20,16,20,34,34,13,4,167,6,13,41,34,39,41,19,3,195,15,31,47,37,54,72,16,3,282,11,46,52,55,77,67,9,5,325,3,43,62,49,75,60,14,0,307,3,25,48,29,40,34,9,0,197,0,4,18,13,17,19,4,0,70,0,3,5,9,10,11,3,0,49,0,0,11,17,12,11,3,0,47,0,0,16,22,26,10,0,0,82,0,0,3,13,13,11,0,0,40,4,3,6,4,7,9,3,0,34,229,209,370,342,450,432,103,13,2157,3,0,0,0,3,0,0,0,20,11,0,0,0,0,0,3,0,12,0,3,0,3,0,3,0,0,15,0,0,3,3,3,3,3,5,22,0,0,3,0,3,5,0,3,18,0,3,3
