SA3_CODE_2016,CI_II_2000_2999_Mng,CI_II_2000_2999_Pro,CI_II_2000_2999_TecTW,CI_II_2000_2999_CoPSW,CI_II_2000_2999_ClAW,CI_II_2000_2999_SWks,CI_II_2000_2999_MaOpDv,CI_II_2000_2999_Lab,CI_II_2000_2999_IDNS,CI_II_2000_2999_Tot,CI_II_3000mo_Mng,CI_II_3000mo_Pro,CI_II_3000mo_TecTW,CI_II_3000mo_CoPSW,CI_II_3000mo_ClAW,CI_II_3000mo_SWks,CI_II_3000mo_MaOpDv,CI_II_3000mo_Lab,CI_II_3000mo_IDNS,CI_II_3000mo_Tot,CI_II_PINS_Mng,CI_II_PINS_Pro,CI_II_PINS_TecTW,CI_II_PINS_CoPSW,CI_II_PINS_ClAW,CI_II_PINS_SWks,CI_II_PINS_MaOpDv,CI_II_PINS_Lab,CI_II_PINS_IDNS,CI_II_PINS_Tot,CI_II_Tot_Mng,CI_II_Tot_Pro,CI_II_Tot_TecTW,CI_II_Tot_CoPSW,CI_II_Tot_ClAW,CI_II_Tot_SWks,CI_II_Tot_MaOpDv,CI_II_Tot_Lab,CI_II_Tot_IDNS,CI_II_Tot_Tot,LE_IDNS_NNI_Mng,LE_IDNS_NNI_Pro,LE_IDNS_NNI_TecTW,LE_IDNS_NNI_CoPSW,LE_IDNS_NNI_ClAW,LE_IDNS_NNI_SWks,LE_IDNS_NNI_MaOpDv,LE_IDNS_NNI_Lab,LE_IDNS_NNI_IDNS,LE_IDNS_NNI_Tot,LE_IDNS_1_149_Mng,LE_IDNS_1_149_Pro,LE_IDNS_1_149_TecTW,LE_IDNS_1_149_CoPSW,LE_IDNS_1_149_ClAW,LE_IDNS_1_149_SWks,LE_IDNS_1_149_MaOpDv,LE_IDNS_1_149_Lab,LE_IDNS_1_149_IDNS,LE_IDNS_1_149_Tot,LE_IDNS_150_299_Mng,LE_IDNS_150_299_Pro,LE_IDNS_150_299_TecTW,LE_IDNS_150_299_CoPSW,LE_IDNS_150_299_ClAW,LE_IDNS_150_299_SWks,LE_IDNS_150_299_MaOpDv,LE_IDNS_150_299_Lab,LE_IDNS_150_299_IDNS,LE_IDNS_150_299_Tot,LE_IDNS_300_399_Mng,LE_IDNS_300_399_Pro,LE_IDNS_300_399_TecTW,LE_IDNS_300_399_CoPSW,LE_IDNS_300_399_ClAW,LE_IDNS_300_399_SWks,LE_IDNS_300_399_MaOpDv,LE_IDNS_300_399_Lab,LE_IDNS_300_399_IDNS,LE_IDNS_300_399_Tot,LE_IDNS_400_499_Mng,LE_IDNS_400_499_Pro,LE_IDNS_400_499_TecTW,LE_IDNS_400_499_CoPSW,LE_IDNS_400_499_ClAW,LE_IDNS_400_499_SWks,LE_IDNS_400_499_MaOpDv,LE_IDNS_400_499_Lab,LE_IDNS_400_499_IDNS,LE_IDNS_400_499_Tot,LE_IDNS_500_649_Mng,LE_IDNS_500_649_Pro,LE_IDNS_500_649_TecTW,LE_IDNS_500_649_CoPSW,LE_IDNS_500_649_ClAW,LE_IDNS_500_649_SWks,LE_IDNS_500_649_MaOpDv,LE_IDNS_500_649_Lab,LE_IDNS_500_649_IDNS,LE_IDNS_500_649_Tot,LE_IDNS_650_799_Mng,LE_IDNS_650_799_Pro,LE_IDNS_650_799_TecTW,LE_IDNS_650_799_CoPSW,LE_IDNS_650_799_ClAW,LE_IDNS_650_799_SWks,LE_IDNS_650_799_MaOpDv,LE_IDNS_650_799_Lab,LE_IDNS_650_799_IDNS,LE_IDNS_650_799_Tot,LE_IDNS_800_999_Mng,LE_IDNS_800_999_Pro,LE_IDNS_800_999_TecTW,LE_IDNS_800_999_CoPSW,LE_IDNS_800_999_ClAW,LE_IDNS_800_999_SWks,LE_IDNS_800_999_MaOpDv,LE_IDNS_800_999_Lab,LE_IDNS_800_999_IDNS,LE_IDNS_800_999_Tot,LE_IDNS_1000_1249_Mng,LE_IDNS_1000_1249_Pro,LE_IDNS_1000_1249_TecTW,LE_IDNS_1000_1249_CoPSW,LE_IDNS_1000_1249_ClAW,LE_IDNS_1000_1249_SWks,LE_IDNS_1000_1249_MaOpDv,LE_IDNS_1000_1249_Lab,LE_IDNS_1000_1249_IDNS,LE_IDNS_1000_1249_Tot,LE_IDNS_1250_1499_Mng,LE_IDNS_1250_1499_Pro,LE_IDNS_1250_1499_TecTW,LE_IDNS_1250_1499_CoPSW,LE_IDNS_1250_1499_ClAW,LE_IDNS_1250_1499_SWks,LE_IDNS_1250_1499_MaOpDv,LE_IDNS_1250_1499_Lab,LE_IDNS_1250_1499_IDNS,LE_IDNS_1250_1499_Tot,LE_IDNS_1500_1749_Mng,LE_IDNS_1500_1749_Pro,LE_IDNS_1500_1749_TecTW,LE_IDNS_1500_1749_CoPSW,LE_IDNS_1500_1749_ClAW,LE_IDNS_1500_1749_SWks,LE_IDNS_1500_1749_MaOpDv,LE_IDNS_1500_1749_Lab,LE_IDNS_1500_1749_IDNS,LE_IDNS_1500_1749_Tot,LE_IDNS_1750_1999_Mng,LE_IDNS_1750_1999_Pro,LE_IDNS_1750_1999_TecTW,LE_IDNS_1750_1999_CoPSW,LE_IDNS_1750_1999_ClAW,LE_IDNS_1750_1999_SWks,LE_IDNS_1750_1999_MaOpDv,LE_IDNS_1750_1999_Lab,LE_IDNS_1750_1999_IDNS,LE_IDNS_1750_1999_Tot,LE_IDNS_2000_2999_Mng,LE_IDNS_2000_2999_Pro,LE_IDNS_2000_2999_TecTW,LE_IDNS_2000_2999_CoPSW,LE_IDNS_2000_2999_ClAW,LE_IDNS_2000_2999_SWks,LE_IDNS_2000_2999_MaOpDv,LE_IDNS_2000_2999_Lab,LE_IDNS_2000_2999_IDNS,LE_IDNS_2000_2999_Tot,LE_IDNS_3000mo_Mng,LE_IDNS_3000mo_Pro,LE_IDNS_3000mo_TecTW,LE_IDNS_3000mo_CoPSW,LE_IDNS_3000mo_ClAW,LE_IDNS_3000mo_SWks,LE_IDNS_3000mo_MaOpDv,LE_IDNS_3000mo_Lab,LE_IDNS_3000mo_IDNS,LE_IDNS_3000mo_Tot,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot
10304,4,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,57,10,32,51,106,75,30,42,4,415,4,0,0,0,4,0,0,3,0,17,3,0,0,4,0,4,3,9,0,26,3,0,0,3,0,4,0,8,3,25,4,3,4,9,8,6,0,11,3,52,3,3,4,11,11,14,0,15,0,57,10,4,11,8,11,10,0,16,8,76,6,7,5,18,14,11,4,18,3,90,8,9,7,17,13,5,12,19,8,90,12,7,10,10,20,4,6,10,4,94,3,7,0,0,8,0,7,4,0,37,11,12,8,3,5,3,6,4,0,51,3,11,4,3,0,3,3,3,3,30,6,15,0,4,0,0,3,0,3,33,8,3,0,0,0,0,0,0,0,15,6,0,6,9,6,7,5,9,13,62,99,82,66,98,111,73,67,121,45,763
10401,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,35,16,28,53,71,58,11,51,3,326,6,0,0,0,0,0,0,3,0,16,0,0,3,3,0,12,0,4,3,30,4,0,0,11,3,7,0,6,4,36,6,0,11,12,7,11,0,16,3,61,6,3,4,8,8,8,0,12,3,51,8,9,3,15,25,11,8,19,5,100,12,10,4,8,10,9,11,10,0,73,9,7,7,3,10,12,12,15,3,82,4,4,7,3,8,6,9,0,0,44,7,11,3,4,11,3,3,3,0,41,0,8,0,4,4,0,0,0,0,18,3,5,3,0,0,0,3,0,0,9,4,3,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,15,3,0,0,4,5,5,0,6,14,35,76,66,51,75,90,83,53,96,32,626
10402,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,40,22,41,100,153,130,21,115,10,629,0,0,0,0,0,0,0,4,3,12,0,0,0,13,0,13,0,14,0,43,3,0,3,7,7,3,0,16,4,55,6,3,4,10,8,11,3,16,5,66,4,4,7,14,11,10,9,16,4,76,16,15,8,27,31,10,3,16,9,131,8,8,15,29,10,14,11,25,8,131,19,18,14,21,21,16,12,20,3,148,12,16,11,9,13,3,9,7,5,89,9,12,9,0,7,6,0,7,3,57,3,19,0,0,6,6,5,0,0,46,5,9,0,0,0,0,0,0,0,22,3,11,0,0,3,3,0,0,0,28,5,9,0,0,0,0,0,0,0,15,3,3,7,3,6,6,3,11,20,63,107,139,83,127,130,97,63,156,76,975
10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,10,10,28,27,10,11,25,4,170,7,0,0,0,0,0,0,4,3,14,4,0,0,0,3,3,0,3,3,16,0,0,0,0,0,0,3,9,0,18,6,0,3,5,3,4,0,10,0,28,5,6,3,4,0,3,3,5,0,28,3,4,0,7,5,0,0,9,0,36,3,7,4,6,4,3,0,10,3,43,8,5,8,7,5,0,10,7,3,53,12,0,0,4,8,6,8,3,0,39,0,0,8,0,3,0,0,0,0,11,5,9,0,0,0,0,4,3,0,18,3,0,3,0,0,0,6,0,0,16,3,4,4,3,0,0,10,3,0,28,4,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,3,5,13,40,83,38,27,47,32,23,42,74,22,397
10502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,12,8,31,31,10,6,28,3,150,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,13,3,0,0,4,0,0,0,4,0,18,4,3,0,0,0,3,3,10,4,29,0,4,0,5,4,0,0,3,0,18,0,0,0,6,4,4,0,7,5,27,3,3,4,3,3,8,0,0,0,25,3,4,4,15,10,4,3,3,0,40,4,6,0,8,3,0,0,6,0,35,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,11,0,0,15,0,3,0,0,0,0,0,0,0,5,4,3,0,0,0,0,5,0,0,10,3,0,0,0,0,0,3,0,0,9,0,0,4,0,3,4,0,3,3,23,33,33,24,51,31,31,25,39,21,287
10503,6,4,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,6,81,28,39,75,125,86,32,76,6,546,10,0,0,0,0,3,0,4,0,20,3,0,3,3,0,15,0,4,7,37,18,0,3,4,3,7,0,9,0,49,8,3,3,5,3,3,0,14,0,45,14,0,5,13,7,3,9,14,3,68,18,8,9,16,15,14,0,17,10,101,21,14,18,25,15,21,13,26,6,165,21,15,12,12,27,13,21,22,4,147,19,21,15,10,13,3,7,14,0,106,14,8,5,7,8,3,0,3,3,54,12,19,3,0,10,0,5,3,0,45,8,9,0,3,8,3,0,0,6,31,3,15,0,0,0,3,3,0,0,25,10,0,0,0,0,0,0,0,3,21,16,4,12,12,3,3,7,12,25,80,190,124,98,115,111,95,64,139,66,1008
10601,0,0,0,0,0,0,25,0,0,35,3,0,3,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,53,24,43,100,109,100,80,96,7,607,3,0,0,0,0,0,0,3,4,15,3,0,3,0,3,15,3,7,0,39,14,3,6,11,7,4,3,15,3,60,3,0,4,9,4,12,0,6,4,49,4,5,3,12,7,9,0,24,3,70,10,8,6,26,15,19,7,17,3,102,9,13,6,17,18,12,10,24,6,109,11,10,13,20,22,3,13,16,0,100,9,15,5,6,9,4,15,3,3,74,11,4,3,6,3,0,17,3,3,52,7,6,7,8,6,0,11,0,3,51,3,6,4,0,0,3,10,4,7,40,3,3,6,0,3,3,34,6,0,59,3,5,3,0,0,0,5,0,5,26,4,5,6,3,0,5,5,10,13,61,108,86,83,118,100,79,134,133,61,909
10602,0,0,0,0,4,0,0,0,0,5,3,0,0,0,0,4,0,0,0,8,0,3,0,0,4,0,0,0,0,4,39,12,41,60,143,110,32,61,0,507,3,0,0,0,0,0,0,3,3,7,0,0,0,0,0,13,0,8,0,29,0,0,0,16,3,3,0,4,3,27,4,7,4,3,6,4,5,7,3,35,0,3,3,13,6,11,4,12,6,56,3,11,9,20,9,11,6,12,0,78,0,8,11,5,11,14,13,20,0,78,8,17,11,13,15,8,8,9,3,95,11,13,12,9,17,6,9,8,4,88,8,5,8,0,17,3,9,3,0,53,9,3,4,3,3,3,4,5,0,33,4,5,0,0,3,0,0,4,0,13,3,9,0,3,3,0,6,0,0,21,3,3,0,0,0,0,0,0,4,18,0,11,3,7,3,9,3,9,11,49,64,87,62,90,91,78,69,94,48,681
10603,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,45,24,36,85,82,82,23,65,5,435,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,7,0,5,0,25,0,0,0,6,6,4,0,6,3,35,6,3,0,7,6,6,0,6,0,38,0,0,9,12,6,9,3,7,0,48,7,3,9,18,10,10,3,11,3,78,12,11,9,19,16,8,6,17,3,96,9,6,13,12,15,9,11,10,6,88,6,11,20,4,7,3,10,12,7,83,7,8,8,8,3,0,11,0,3,39,6,4,12,3,5,0,9,3,4,42,3,9,4,0,3,0,10,3,0,33,10,5,3,0,3,0,5,3,0,28,5,3,0,3,3,0,0,0,0,19,3,10,5,9,0,5,0,3,13,47,72,78,82,110,83,79,62,94,45,705
10604,0,0,4,0,0,0,10,4,0,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,29,4,15,29,46,35,37,53,3,255,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,4,0,11,0,0,0,0,0,4,0,10,0,14,3,0,0,4,0,3,0,7,0,24,7,0,0,7,8,0,0,3,3,29,8,3,3,4,16,3,5,5,0,54,6,0,14,8,3,3,3,15,3,55,7,4,9,8,6,0,7,12,0,54,3,3,8,3,4,0,10,5,0,45,7,0,10,0,3,0,3,3,0,21,6,0,3,0,0,0,3,0,0,14,0,4,3,0,0,0,3,0,0,14,5,4,12,0,0,0,22,3,0,42,9,4,3,0,0,0,7,0,0,23,5,5,0,0,5,3,8,7,9,45,74,32,61,40,50,30,72,76,22,457
10701,0,3,0,0,0,0,3,3,0,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,27,21,20,64,94,52,41,70,0,390,0,0,0,3,0,0,3,4,0,15,0,3,0,0,4,5,0,3,3,21,0,0,7,10,4,7,0,11,0,31,0,3,3,9,5,4,4,10,5,36,0,3,8,9,7,6,3,10,3,52,3,8,11,19,10,11,7,20,3,81,6,6,13,10,13,13,13,10,7,82,11,7,12,9,16,8,8,22,3,102,5,9,15,5,13,3,13,14,5,100,4,12,3,0,7,3,16,7,0,61,8,6,13,0,0,0,6,9,3,50,4,6,5,0,0,0,10,0,0,29,8,6,3,0,3,0,17,3,5,45,7,7,0,0,4,0,0,0,0,16,0,10,0,3,0,3,10,4,26,60,67,91,88,79,98,72,113,115,64,780
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10703,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,48,13,26,72,82,87,20,42,3,406,0,0,0,0,0,0,0,0,3,5,0,3,0,6,3,3,0,6,0,22,0,3,4,10,6,6,0,10,3,42,4,5,6,3,9,15,0,7,3,57,3,4,6,6,9,10,4,12,0,58,4,8,11,22,13,17,0,9,4,89,6,7,13,9,18,11,9,9,6,85,3,9,16,6,16,3,5,4,3,69,3,14,9,5,10,3,8,6,0,59,9,3,9,3,3,5,0,3,0,30,10,15,0,5,3,4,3,3,0,40,4,7,0,0,3,0,0,0,4,13,0,9,3,0,0,0,0,0,0,19,0,8,0,3,0,0,0,0,0,12,3,4,11,8,4,4,0,6,17,44,52,87,75,93,102,86,37,74,44,646
10704,5,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,50,58,34,114,273,115,23,77,3,734,0,0,0,3,0,0,0,0,6,9,0,3,0,8,3,13,3,12,8,52,3,4,6,13,3,17,5,16,8,66,0,7,4,27,5,9,3,22,6,80,4,16,13,18,18,16,3,18,9,114,6,16,14,19,35,23,6,23,11,143,13,16,15,28,44,21,3,13,5,156,11,20,29,21,66,18,15,25,9,210,11,31,19,21,38,10,7,8,3,144,8,27,9,3,25,4,0,5,3,80,9,33,3,3,10,0,3,3,3,70,6,13,3,7,7,0,0,3,0,40,8,24,3,12,3,3,0,0,0,56,6,27,0,0,0,4,0,0,0,43,8,8,6,13,9,10,5,12,31,99,96,245,123,191,260,153,56,161,93,1374
10801,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,17,15,23,34,43,9,19,0,185,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,8,0,6,0,17,3,0,4,5,0,3,0,5,4,25,0,3,4,3,4,6,0,3,3,30,3,0,6,3,4,4,0,10,0,27,4,3,7,11,9,14,0,3,7,50,3,10,0,10,7,7,0,6,0,49,7,6,5,5,3,3,3,8,3,49,0,3,0,0,6,0,5,3,0,30,0,0,0,0,0,0,3,3,0,8,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,7,0,0,12,3,0,0,0,0,0,0,3,0,6,4,0,0,3,3,3,0,9,5,31,33,29,26,41,47,45,30,60,27,346
10802,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,11,23,50,67,53,23,60,4,315,3,0,0,0,0,0,0,0,4,7,0,0,0,4,3,3,0,12,0,26,3,3,3,3,3,3,0,8,0,33,8,3,4,3,4,11,0,6,0,41,3,3,6,11,0,7,0,15,0,47,9,3,6,18,3,4,7,14,3,76,12,4,9,20,21,3,11,21,6,106,7,11,9,6,12,0,11,10,3,67,6,9,8,11,9,0,7,7,3,60,0,3,3,10,4,0,4,5,0,31,0,4,0,0,6,0,0,0,0,16,0,4,0,0,0,0,0,3,0,5,8,5,0,0,0,0,0,4,0,14,3,0,0,0,0,0,0,0,0,8,0,4,3,14,3,3,6,4,15,47,70,66,62,96,71,46,44,103,35,588
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
10804,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,31,30,39,75,136,108,27,82,4,526,3,0,3,0,0,0,0,3,0,15,0,0,0,3,3,16,0,10,3,34,3,3,0,8,3,8,0,9,4,40,5,9,6,9,10,4,5,12,0,58,5,3,7,8,3,12,4,5,6,54,13,7,19,19,21,14,3,18,5,115,7,8,16,18,25,20,6,11,9,120,15,14,16,14,23,10,9,12,4,114,12,13,8,7,20,5,10,3,3,76,7,13,6,5,6,4,6,3,3,53,0,11,3,3,13,0,0,0,3,36,3,9,0,0,6,0,0,0,0,25,10,5,7,3,0,0,0,0,0,34,0,17,0,3,3,0,0,0,0,28,4,0,9,8,6,11,5,14,13,67,77,123,98,107,139,95,53,104,59,854
10805,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,15,28,36,75,73,16,64,0,355,8,0,0,0,0,0,0,0,0,10,0,0,0,0,3,17,0,11,0,38,9,0,0,4,0,15,0,6,0,38,9,6,5,10,7,5,0,11,5,50,8,3,3,3,3,4,3,8,3,37,4,8,4,19,13,14,8,18,5,85,9,9,3,26,12,6,5,17,3,98,15,3,5,12,20,4,10,11,3,90,10,12,4,12,11,8,18,6,0,75,9,8,4,3,3,0,0,6,0,39,3,9,0,0,0,0,3,0,0,23,0,3,0,0,0,0,8,0,0,15,3,6,3,0,0,3,3,0,0,16,3,11,0,0,0,0,0,0,0,10,5,3,3,4,3,4,3,4,5,36,89,80,45,94,82,80,63,98,30,663
10901,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,45,30,37,77,134,74,44,67,6,504,3,0,0,0,0,3,0,0,7,15,0,3,0,0,3,9,3,12,0,31,5,0,0,3,8,5,3,6,0,35,7,0,9,11,0,10,0,13,0,49,3,4,10,4,17,4,3,17,0,60,17,7,11,12,15,12,8,10,5,104,16,12,14,15,17,12,9,17,3,112,13,10,11,22,19,14,9,8,8,111,14,14,9,7,17,5,8,6,9,89,9,9,7,0,11,4,4,0,0,48,4,14,3,0,5,0,4,0,3,35,6,8,0,4,3,0,3,0,3,33,6,7,4,0,0,0,0,0,0,21,5,6,0,0,3,0,0,0,0,18,6,3,0,6,0,8,6,9,22,61,119,107,71,85,110,91,61,111,58,820
10902,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,11,22,3,5,10,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,4,0,16,0,0,0,0,0,3,0,4,0,13,8,0,0,3,3,3,0,6,0,23,8,0,4,3,3,0,8,10,3,35,4,0,3,5,4,0,6,6,0,37,3,0,8,0,0,3,10,0,3,22,6,0,3,0,3,0,0,0,0,15,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,6,12,38,13,23,20,12,16,24,27,19,189
10903,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,50,9,5,42,66,16,16,51,4,265,13,0,0,0,0,0,0,0,4,19,4,3,3,7,0,11,0,3,3,32,11,0,0,4,5,7,0,10,5,43,8,0,4,9,0,8,0,14,0,40,7,5,0,10,4,3,3,8,0,49,10,5,14,15,6,3,9,12,3,78,5,5,10,12,11,10,4,18,0,74,17,7,14,15,9,0,22,25,4,107,8,3,13,6,6,0,11,13,3,69,7,4,7,3,10,0,7,5,0,42,4,7,5,0,3,0,3,4,0,29,5,6,4,0,0,0,0,4,0,21,3,3,0,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,6,6,11,3,8,4,6,3,15,12,68,118,55,69,95,55,54,65,140,31,672
11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,3,0,10,42,21,24,32,47,38,10,40,3,264,6,0,0,0,0,0,0,0,0,10,0,3,0,0,3,6,0,5,0,18,7,3,0,3,3,0,0,4,3,28,7,0,0,0,0,6,0,10,0,30,10,3,4,0,9,6,3,9,0,42,8,4,6,11,9,5,0,14,0,59,18,3,7,12,3,4,3,14,3,63,10,8,5,3,15,7,3,4,0,55,14,10,3,7,7,0,4,3,3,50,0,7,7,3,6,0,0,3,0,24,7,7,0,0,4,0,0,0,0,24,0,6,0,0,0,0,0,0,0,8,5,3,0,3,5,0,0,0,0,15,0,6,0,0,0,0,0,0,0,3,11,3,3,3,0,0,0,10,8,44,106,72,40,50,61,42,19,73,30,490
11002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,49,13,11,32,44,32,12,53,4,245,7,0,0,0,0,0,0,0,8,21,5,0,3,3,0,0,0,8,0,19,7,0,3,4,4,3,4,6,5,28,5,0,5,5,6,5,0,9,3,38,6,0,0,6,8,3,3,7,4,41,18,0,7,11,7,3,4,12,14,75,15,12,16,15,8,7,6,25,3,103,5,12,6,17,8,8,10,13,3,82,13,4,4,3,3,0,4,4,0,48,12,5,3,5,3,3,0,3,0,34,6,3,3,3,0,3,0,3,0,24,5,3,0,0,0,0,0,0,0,17,9,0,3,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,17,12,3,4,3,0,8,0,11,25,63,131,50,58,72,47,48,36,105,66,615
11003,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,30,8,13,21,46,23,18,28,4,186,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,3,0,23,0,0,0,0,3,0,0,3,0,16,0,3,0,3,0,5,4,5,0,22,6,3,3,3,3,3,0,3,0,27,7,3,3,12,8,7,7,6,7,55,3,3,3,4,8,7,11,6,0,54,7,4,11,6,7,0,6,4,0,47,6,8,0,4,8,7,9,10,5,49,8,3,3,0,4,5,0,4,3,29,8,3,0,0,0,0,0,0,3,24,0,7,0,0,0,0,4,0,0,14,9,0,0,0,0,0,4,0,0,15,14,6,3,0,6,0,3,0,3,29,5,6,0,0,7,0,3,10,12,55,87,41,34,37,57,44,53,66,37,454
11004,5,0,0,0,3,0,10,0,0,25,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,76,25,39,87,166,94,53,97,4,641,3,0,0,0,0,4,0,4,5,16,0,0,0,3,6,13,0,11,0,35,7,4,3,12,9,11,5,9,3,58,6,6,4,15,13,7,5,15,0,68,13,4,11,12,18,9,11,11,0,91,14,12,26,21,19,20,8,36,8,158,23,11,19,25,33,18,25,72,5,239,27,14,21,20,27,15,13,52,9,200,18,14,17,11,21,9,23,19,9,137,11,9,11,3,8,5,8,3,0,59,12,9,0,3,5,0,10,4,3,51,9,11,7,0,3,3,8,0,0,37,9,7,4,0,3,0,8,4,0,37,3,3,5,0,0,0,3,5,3,29,10,3,9,8,7,11,3,16,31,95,172,116,137,133,166,122,129,260,78,1316
