SA3_CODE_2016,Tot_65_69_HW_0,Tot_65_69_HW_1_15,Tot_65_69_HW_16_24,Tot_65_69_HW_25_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40,Tot_65_69_HW_41_48,Tot_65_69_HW_49mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_15,Tot_70_74_HW_16_24,Tot_70_74_HW_25_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40,Tot_70_74_HW_41_48,Tot_70_74_HW_49mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_15,Tot_75ov_HW_16_24,Tot_75ov_HW_25_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40,Tot_75ov_HW_41_48,Tot_75ov_HW_49mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_15,Tot_Tot_HW_16_24,Tot_Tot_HW_25_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40,Tot_Tot_HW_41_48,Tot_Tot_HW_49mor,Tot_Tot_HW_NS,Tot_Tot_Tot
11504,12,42,44,24,19,31,21,33,4,240,3,39,13,9,8,15,3,10,0,99,4,18,7,4,5,3,0,6,3,49,274,1740,1335,1214,1550,1875,820,1784,220,10804
11601,40,173,186,141,212,153,91,145,19,1155,9,82,65,40,49,43,11,35,11,348,10,39,18,14,10,12,3,10,10,132,1250,4737,4597,4548,10397,9601,4185,6200,1037,46554
11602,9,54,58,41,43,62,15,54,10,351,3,38,24,9,18,15,5,13,4,122,0,6,6,8,3,7,0,0,3,37,389,2148,1715,1663,2431,2585,1170,2408,292,14801
11603,63,102,93,101,177,172,69,118,18,922,8,49,44,23,41,28,12,28,14,250,7,16,8,10,5,3,0,6,12,72,1156,3446,3480,4178,10871,9497,4284,6947,1174,45040
11701,50,124,148,136,225,277,104,138,29,1217,13,62,58,36,51,61,26,23,16,346,9,41,24,14,13,16,3,19,18,156,2211,3453,5270,6158,12441,13550,6439,8568,1225,59315
11702,18,132,110,61,140,116,42,82,12,714,8,51,35,36,17,43,16,29,12,239,5,31,21,15,13,14,0,5,9,109,550,2424,2895,2437,4692,4883,2184,3513,473,24057
11703,340,1151,1134,875,1366,1361,591,1170,137,8129,129,595,485,345,316,388,141,361,79,2852,68,334,209,160,117,151,53,120,94,1312,14385,26215,40416,33826,97258,126059,56656,91898,8258,494980
11801,51,435,305,260,195,216,91,208,29,1793,34,252,144,115,62,102,42,70,10,833,20,202,96,73,34,40,17,47,23,556,1269,6790,6947,5632,7139,9237,4557,7885,907,50369
11802,62,285,199,139,181,185,77,148,23,1295,28,156,92,50,63,50,28,45,14,529,14,77,55,15,10,24,8,17,16,237,1322,5459,5242,4345,7722,8194,3076,5290,849,41500
11901,57,224,242,187,304,264,90,185,37,1576,21,116,108,69,66,75,21,42,13,525,17,71,29,25,19,26,12,16,8,215,1594,6269,6148,5881,13434,12145,5088,7569,1557,59670
11902,33,147,130,87,121,126,43,87,14,774,7,53,46,27,26,34,8,17,10,233,10,36,19,22,13,28,0,13,3,137,740,3343,3544,3197,5498,5742,2247,3382,782,28474
11903,32,199,162,106,90,100,45,71,22,825,5,110,70,32,26,21,7,33,9,328,3,59,38,26,3,20,5,15,0,162,798,4178,3870,3256,4917,4816,2019,2966,601,27424
11904,56,192,189,115,175,150,48,132,17,1075,21,88,62,38,45,38,14,26,8,335,10,68,31,19,16,13,4,6,6,172,1000,3582,4366,3781,6321,6868,2482,3982,684,33062
12001,25,185,141,96,109,133,43,89,19,838,13,91,59,30,23,35,21,31,3,319,6,49,20,11,4,17,3,21,4,143,963,3347,3670,3136,6348,7858,2888,4541,710,33463
12002,29,151,124,85,79,77,53,94,15,702,14,77,59,45,20,24,16,38,3,294,3,40,23,18,8,12,7,16,6,139,572,2575,2511,2264,3518,4146,1893,3279,373,21143
12003,56,252,214,188,234,254,85,172,21,1488,14,154,95,58,66,74,18,43,9,535,10,98,52,26,25,27,3,22,20,293,1448,6031,6172,5557,10672,10795,4322,6532,1090,52624
12101,60,390,416,245,314,340,124,258,30,2166,49,224,175,98,56,95,32,63,17,808,18,151,73,40,26,38,13,26,28,412,2120,7389,8276,6839,14216,19284,7923,12297,1306,79642
12102,39,186,176,104,116,107,43,86,7,868,7,95,57,48,39,32,15,33,4,333,8,59,32,10,9,16,6,13,4,164,842,4017,3451,2959,4683,5017,2134,3455,421,26979
12103,53,398,299,182,114,151,54,154,24,1428,26,259,147,91,32,42,21,36,6,662,14,191,73,60,11,21,6,15,17,415,881,5522,4359,3622,4123,4993,2145,4174,469,30282
12104,52,441,340,231,199,279,101,285,26,1950,23,262,154,108,66,77,33,60,22,808,22,162,69,50,21,37,23,39,22,437,1978,5853,6675,5567,12437,20415,8627,13964,1223,76727
12201,24,136,106,54,48,45,23,42,4,491,12,83,41,26,11,24,4,22,3,226,9,61,16,11,9,12,5,12,7,142,404,2154,2209,1655,1833,2420,1088,1731,247,13738
12202,43,237,160,127,64,101,47,86,16,873,10,142,99,42,29,47,9,31,4,421,7,64,31,43,0,19,3,20,13,203,607,3431,2835,2634,2837,3891,1631,2931,356,21155
12203,46,374,334,250,238,209,83,199,26,1754,34,232,142,92,69,62,23,52,12,712,13,167,77,42,29,25,3,22,13,390,1346,7133,6495,5860,9013,10277,4693,7698,822,53333
12301,23,84,62,49,52,70,23,68,4,451,3,22,19,17,10,16,3,14,10,122,4,17,7,3,6,6,0,3,9,54,555,2634,2132,2290,3660,3661,1804,3211,410,20360
12302,50,195,175,158,194,161,70,132,25,1172,9,88,68,45,48,47,10,36,10,365,6,41,23,20,4,9,7,12,4,127,1449,5619,4824,5305,10740,8972,4174,6044,1096,48221
12303,16,57,40,36,28,29,14,66,7,291,5,28,19,6,6,13,3,14,0,101,5,16,10,9,3,5,0,10,5,70,335,1186,959,982,1937,1663,1012,1777,219,10075
12401,36,248,156,122,70,81,35,91,11,844,15,121,62,37,17,19,9,18,3,290,4,56,31,16,3,12,3,11,3,143,607,3383,2685,2714,2641,2556,1253,2237,288,18364
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,17
12403,63,245,205,160,194,180,79,124,21,1266,8,118,64,48,36,38,16,43,11,378,10,41,23,28,11,15,11,15,12,166,1565,6113,5417,5555,9606,8862,4116,6433,895,48565
12404,24,78,78,66,63,75,36,48,5,478,6,51,31,14,24,12,6,17,3,161,0,16,12,14,4,13,3,4,9,77,497,1967,1737,1876,3343,3149,1737,2405,346,17064
12405,13,67,46,31,67,75,31,70,10,422,4,21,18,14,19,20,11,11,3,129,3,21,14,4,5,5,7,3,0,65,454,1639,1475,1682,4219,3854,1742,2764,437,18256
12501,53,130,114,109,250,199,86,147,17,1116,7,56,49,25,74,65,13,28,14,329,3,29,16,9,13,13,8,14,17,118,1360,3692,4166,4103,13452,13371,5401,7582,1244,54362
12502,16,107,86,54,109,91,39,60,8,562,9,43,29,17,25,24,6,19,7,176,8,34,16,10,9,5,4,8,8,106,496,2102,1904,1762,4262,4359,1817,2686,414,19802
12503,40,163,161,134,300,214,99,163,25,1306,25,86,57,36,63,49,28,37,5,393,3,44,18,9,18,26,3,10,8,146,1125,4375,4330,4409,12649,10657,4661,6943,1248,50394
12504,117,287,320,244,470,400,120,233,33,2232,32,175,119,95,74,91,36,64,9,702,12,89,38,25,21,20,13,15,18,251,3215,7329,8929,8694,24690,20735,7724,10488,1996,93799
12601,20,104,67,53,48,39,12,46,3,389,5,52,41,19,16,16,3,10,6,161,5,46,14,13,5,12,0,0,4,99,286,1760,1396,1168,1683,1893,830,1364,184,10563
12602,61,328,330,214,356,305,128,203,26,1955,31,177,98,66,101,75,30,58,10,639,17,131,47,36,12,22,8,27,27,329,2358,7834,8089,6789,18983,21535,8749,13162,1546,89040
12701,14,54,59,46,44,64,14,42,8,355,11,44,19,13,10,15,0,16,3,132,4,17,9,3,12,5,0,3,3,64,459,2029,1773,1883,2765,3023,1185,2453,406,15978
12702,44,202,184,160,274,227,92,158,30,1365,19,80,61,48,48,67,17,44,14,395,11,37,25,22,29,18,6,3,12,158,1224,5940,5399,5255,11472,10191,4499,7171,1469,52616
12703,50,173,166,101,243,247,80,129,39,1233,10,74,68,34,45,46,19,34,11,328,8,38,33,17,16,17,7,16,11,171,1578,5336,5336,5183,12760,11968,4834,7517,1364,55883
12801,54,296,239,158,143,163,62,108,16,1246,21,179,88,72,25,57,14,30,12,498,20,90,38,33,10,16,7,17,18,246,1128,6292,5555,4727,6183,7145,3167,5189,689,40078
12802,35,224,154,102,95,110,37,91,8,859,12,97,65,53,26,20,11,17,4,299,3,43,20,5,13,8,5,7,8,110,780,4238,3482,3168,4370,4459,2051,3341,419,26306
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,6,5,5,3,9,7,34,0,86
19999,310,1196,707,587,318,530,191,460,117,4420,117,536,260,182,71,114,44,130,57,1508,76,220,112,60,23,40,20,39,98,690,6077,19723,15762,16393,17453,30717,11320,22131,3799,143365
20101,82,283,183,177,133,134,55,119,30,1193,27,108,62,38,28,26,15,25,8,338,12,56,27,22,14,16,8,11,22,189,1840,6369,5162,5982,8692,7390,4243,5210,831,45726
20102,20,105,52,38,21,37,22,69,9,372,11,43,16,23,4,29,7,59,7,197,9,22,22,16,9,19,3,23,4,125,330,1226,967,1020,833,1052,497,1205,185,7308
20103,29,72,36,52,30,44,12,77,9,350,4,21,23,25,3,17,4,29,6,133,16,13,19,18,5,12,6,11,9,107,297,960,835,897,1054,1008,517,1099,163,6828
20201,88,262,161,145,114,106,58,107,24,1067,17,99,55,37,25,23,10,22,14,290,6,46,22,19,20,14,0,19,25,175,1748,5838,4606,5526,8019,6370,3683,4570,664,41022
20202,47,159,100,79,45,72,28,87,16,638,22,91,41,39,16,18,13,40,5,275,10,57,25,25,15,22,15,23,9,209,619,2198,1903,2111,2386,2609,1289,2071,290,15469
20203,8,34,17,27,13,31,15,56,13,215,3,17,5,19,7,21,5,30,3,111,4,13,10,18,0,12,4,16,6,91,172,432,298,387,440,566,366,1126,116,3908
20301,13,50,33,30,6,31,12,47,7,234,6,26,18,11,7,14,3,24,7,113,4,16,13,12,8,4,3,9,3,69,151,626,446,513,455,590,281,703,90,3849
20302,111,488,371,287,270,248,108,193,39,2101,42,227,100,88,51,53,18,59,22,660,18,119,39,30,27,32,7,27,36,333,3280,11804,10116,10821,15771,15409,7605,10184,1488,86473
20303,46,229,126,94,32,42,17,62,7,656,19,101,44,33,8,14,3,24,12,259,4,40,20,16,0,14,9,11,12,124,692,3599,2356,2300,2280,2519,1117,1967,318,17142
20401,66,196,133,143,87,115,39,174,24,966,16,77,67,64,23,37,18,79,15,405,23,61,40,47,16,33,22,49,20,306,823,2564,2149,2504,2869,3181,1802,3259,452,19606
20402,56,153,129,108,69,97,42,131,15,804,9,78,45,34,21,26,17,72,17,316,23,52,35,26,21,21,15,47,20,261,880,2281,2140,2515,3249,3269,1661,2635,382,19002
20403,74,199,148,126,108,136,54,180,29,1043,23,93,50,54,24,34,24,72,19,397,18,47,35,31,16,24,10,50,18,246,1193,3310,2953,3681,5294,5199,2985,4721,580,29917
20501,32,134,87,76,63,59,30,107,20,599,23,74,29,27,15,34,7,60,11,287,14,66,21,20,17,24,11,38,6,211,629,2518,1883,2002,2399,2343,1306,2444,345,15866
20502,56,187,121,101,64,71,22,123,24,771,27,77,47,35,19,25,10,55,12,307,16,43,32,33,16,17,10,40,29,236,803,2187,1931,2275,2504,2270,1224,2179,368,15735
20503,76,231,146,137,66,103,54,164,37,1003,27,108,70,58,25,42,26,65,16,434,28,79,48,35,25,27,12,46,31,325,1059,3382,2574,2843,2787,3023,1628,3237,468,21010
20504,61,193,111,107,115,91,61,110,19,863,22,90,38,24,26,9,9,28,17,268,14,60,16,17,11,10,3,22,14,174,1395,3996,3308,3717,6146,4771,2912,3711,600,30561
20505,53,129,80,68,65,79,36,141,12,657,11,71,33,31,6,32,8,50,9,258,5,40,17,27,16,13,12,38,17,182,746,2189,1708,1886,2479,2749,1505,3394,366,17024
20601,30,120,106,89,103,71,36,75,19,655,3,58,34,28,30,23,9,17,14,213,6,37,16,14,12,17,4,16,10,124,666,3491,3210,3321,4515,3867,1817,2781,509,24175
20602,18,72,60,44,47,53,12,43,7,350,4,43,18,11,10,12,6,16,0,130,3,18,10,3,4,8,0,13,3,71,362,2128,1764,1752,2475,2458,1178,1835,299,14254
20603,27,138,81,71,67,64,23,51,9,526,9,59,15,18,14,18,6,15,7,163,3,42,17,8,7,12,3,11,10,112,610,3325,2554,2628,3643,3440,1524,2349,376,20456
20604,331,918,902,933,1154,1100,489,875,141,6844,104,534,350,289,243,263,115,235,69,2205,51,284,145,117,102,115,42,91,111,1050,14204,26337,34765,34311,88168,108265,45706,63740,6962,422451
20605,67,323,265,259,222,286,137,295,30,1892,36,149,90,90,64,75,24,77,14,619,22,90,43,37,30,24,11,37,18,313,2363,6458,7340,7362,16383,22159,10446,16041,1529,90087
20606,21,220,149,141,109,122,54,111,18,948,15,118,71,74,29,35,13,35,10,415,15,85,42,34,17,18,11,21,16,253,850,4418,4085,3798,5332,6288,3236,5092,563,33652
20607,61,293,271,264,254,234,105,194,23,1705,37,142,103,93,75,67,30,64,11,627,13,90,38,30,27,27,7,21,22,282,2306,7264,8191,8583,15594,17334,8540,12217,1348,81386
20701,96,597,421,378,254,290,131,265,46,2468,46,341,166,131,73,98,41,84,29,1019,27,214,69,62,29,34,18,25,32,507,2057,10380,8414,7864,11163,13776,6306,10229,1192,71382
20702,30,224,129,116,72,80,43,61,16,769,14,115,67,56,24,23,5,30,5,351,9,86,32,24,10,17,3,11,5,202,690,5013,3523,3105,3564,3524,1828,2640,434,24329
20703,50,300,192,160,157,155,68,126,25,1227,20,190,82,70,37,37,13,29,13,486,9,106,22,19,8,13,5,7,10,205,1529,6262,5462,5652,9463,8408,3965,5137,734,46617
20801,50,300,216,219,109,118,60,109,25,1201,20,177,87,84,24,31,20,36,6,482,8,105,45,35,12,7,8,11,13,243,826,5017,3945,3876,4271,4836,2364,3918,487,29537
20802,61,363,234,211,142,156,51,152,17,1383,23,187,108,66,40,52,23,35,15,547,9,114,36,34,12,23,9,22,17,281,1076,6359,5233,5083,6010,6390,3029,4794,639,38610
20803,63,343,279,281,297,269,114,192,28,1865,33,206,107,77,68,64,24,66,9,651,13,106,56,30,25,30,14,18,24,312,1635,8026,6403,6489,13294,12326,5930,7882,1124,63115
20804,17,133,133,113,74,54,33,63,10,626,8,90,47,36,10,22,10,27,10,254,11,53,22,12,7,9,10,5,8,138,646,3774,3072,2880,3611,3141,1566,2235,387,21312
20901,70,301,211,199,145,163,66,129,21,1306,15,136,72,58,33,40,15,37,6,420,12,68,39,34,18,6,4,9,14,198,1451,5948,5194,5569,6653,7229,3186,4438,687,40356
20902,35,143,110,109,152,103,49,74,23,802,7,78,33,35,25,29,13,18,5,243,8,40,18,13,14,15,3,6,10,132,1043,4701,3935,3928,7104,5833,2693,3458,723,33422
20903,25,133,92,89,50,54,23,63,14,551,7,77,52,41,10,11,0,15,7,230,0,37,13,13,8,0,3,11,4,94,420,2926,1912,1897,1791,2177,915,1722,260,14011
20904,54,253,163,149,203,149,76,118,33,1191,17,111,61,38,43,43,19,35,6,366,12,57,21,18,15,14,3,14,8,171,1698,7740,6268,6457,11004,9917,4503,6601,1224,55416
21001,24,113,112,104,106,105,53,81,13,705,10,74,35,28,35,21,12,21,7,255,0,24,18,18,6,11,0,16,4,102,875,3359,2922,3147,6915,7130,3220,4742,717,33033
21002,16,69,37,38,22,44,12,36,8,280,3,31,20,22,4,17,11,15,0,127,3,19,4,10,3,4,4,0,4,57,255,1347,871,860,986,1019,497,855,127,6823
21003,19,72,56,41,64,41,11,35,13,342,3,31,25,11,17,13,4,9,3,123,4,20,3,7,3,6,3,7,6,58,417,1802,1714,1914,2826,2660,1131,1726,384,14577
21004,5,57,44,26,27,28,5,19,4,214,8,30,20,3,5,9,0,7,6,77,0,11,6,7,0,3,0,8,0,39,251,1553,1090,1014,1214,1094,572,903,138,7829
21005,51,170,170,177,289,210,90,149,29,1335,22,70,47,44,61,50,17,26,13,355,13,29,14,25,27,13,3,15,21,163,2309,6462,6799,8097,17878,15514,7854,9481,1769,76165
21101,95,374,290,266,310,222,101,187,28,1866,21,171,82,73,49,53,21,55,17,543,14,109,39,27,18,26,4,22,17,273,1887,8435,6658,7048,13596,11855,5867,7795,1081,64226
21102,13,56,36,38,21,20,8,28,3,211,3,37,14,8,3,12,5,17,3,107,4,33,9,10,4,3,0,4,3,72,157,922,593,718,533,660,328,624,84,4611
21103,62,269,184,225,173,173,63,112,20,1274,26,160,74,61,46,36,24,35,9,465,5,85,19,18,11,12,6,10,8,184,1229,6425,5014,5138,7673,7421,3755,4893,693,42235
21104,27,180,133,137,92,90,37,73,14,798,11,107,53,33,23,14,15,15,5,277,15,45,23,14,8,6,4,9,9,128,616,3488,2788,2714,4101,4083,1784,2655,414,22635
21105,84,378,229,164,151,137,71,159,25,1392,34,192,76,63,42,39,14,54,10,521,27,102,28,38,21,13,12,22,16,279,1451,7219,4845,4911,6307,5801,3220,4969,729,39453
21201,28,157,93,79,73,65,37,84,9,631,6,71,44,30,22,34,12,40,11,271,8,41,31,13,5,14,5,35,18,186,693,3708,2771,2813,3646,3760,1974,3293,510,23166
